author_id,alternative_name_seq,alternative_name
5043529837,2,Kuei‐Fang Chung
5067295258,1,Suryo Patolo
5105805213,1,José Antonio Rodríguez‐Montes
5046390841,3,Zhenguo Ji
5043323177,6,Gonul ŞimŞek
5096893848,1,Chaoqiang Liu
5097449280,1,Johann Adam Kulmus
5079055341,1,Zoe Fuhr
5067804584,1,R. Elbert
5086520366,1,Diane Ris
5067128295,1,Jaspreet Kaur Ranju Bansal
5080113276,1,S Frechet
5036741293,1,Д.С. Ильченко
5064474994,1,Anna Jay
5030406733,1,A. Willcocks
5088954342,1,YogaDwi Jatmiko
5060916440,1,S Vagh Amrish
5106729738,1,Koji Otsu
5069409955,1,Lucie Talarczyková
5085685116,1,Олександр Клименко
5064028318,2,Alanna Main
5026068673,1,Eika Yasukawa
5062398158,1,Malin Durfors
5088815214,2,F. N. G. Carneiro
5011581281,1,Adeline Nolf
5053102127,1,Ardi Wiyantara
5006030708,1,李永先
5034616302,2,Rebecca Cheung
5034580784,8,Ricardo José de Paula Sousa E Guimarães
5102336280,1,María Rodríguez Fernández
5067211634,1,彩子 宮ヶ丁
5020962762,1,Chuanming Wei
5057049361,1,Soheil Abbasspour‐Ravasjani
5093795069,1,Marc Leepson
5093769885,1,Chindu Lintang Buana
5091338522,1,Ling Wanga
5065836855,1,Chiagoziem Jideofor
5030015765,1,K.O. Summerville
5005174867,1,Yang Guangchao
5005938765,1,Ann C Bergene
5000471408,5,Andre Vitor de Almeida Palhares
5040393705,1,Merrilee R. Gomillion
5098080085,1,Diarra Nouhou
5040311880,1,ChuanJiang Liu
5027061837,2,Т. Л. Архипкина
5058129597,1,Cheeckottu Vayalil Niras
5022748396,1,Kaisa Pasanen
5057027648,1,Bethany Sauline
5063050028,1,Darlin Ximena
5051190025,2,Alexandra A. Badea
5023542352,1,M.C. de Luna
5021505285,1,Nizar Arief Ibadurrohman
5092992508,1,Vinícius Bezerra Medeiros
5101931444,2,Suraj P. Singh
5102896380,3,Ya‐xing Li
5024336429,1,P T Rowley
5075992631,2,M. Vrbnjak
5045491868,2,Tacyana Karinna Arce Rodrigues
5062696052,1,Edward J. Gublein
5056644750,2,J.M Martı́nez‐Val
5101430319,2,Qi Xiao
5002530355,3,Samuel F. Conti
5069776090,1,Henny Risnawaty
5026322306,1,Gerlivanov Ab
5001271069,1,徐小平
5036827614,1,Samurdhi Wickramanayake
5029522193,1,Erica Giovanna Mailho Ismael de Carvalho
5062379301,4,Anderson Passos
5000614532,1,Steven Gawthorpe
5007762325,1,М.А. Назаров
5069198767,1,Venkat Swaminathan
5086012767,1,直角 渋谷
5026419743,1,吴江涛
5102354356,2,Татьяна Валерьевна Федорова
5085938023,2,A.H. Khalifa
5096789080,1,K Sandhya
5017640579,1,英成 白土
5099776914,1,Waqar Azeem
5076470200,1,丁珠云
5028074106,1,Ghassemi Marco
5007093851,1,Marc Etienne
5064452514,1,Do Hummerston
5073641419,4,A Rastall Robert
5051777193,2,H. Ninomiya
5031059124,2,Sumariyono Sarmidi
5070676335,1,Flávio Garcia Praciano
5066115301,4,A. Dutta
5100993163,1,Gui‐xue Feng
5100976470,1,A. S. SMIRNOV
5012270455,2,A. P. Babar
5106211494,1,Christel De Bruijn
5074720479,2,Maryke Geerdink
5063946893,2,Pottier Frederic
5078603307,1,Taro and Kobayashi Narahara
5001698758,1,K Swaminathan
5012221628,1,洋 梅林
5091151205,1,Ansoff H. Igor
5056201950,1,Xiangming Wei
5075755599,1,Shu Wen Diao
5039189796,1,Ayesha Shamim Siddiqui
5069188776,2,M.A. van der Laan
5063777135,1,Shi Wenron
5073692587,5,J. Schröder
5066553415,1,Kennedy Pf
5021091857,5,Tom Stace
5093683708,1,G. Ducasse
5038658068,1,内藤隆文
5015893444,1,Katheryn A. Kelly
5101804058,3,Jae‐Hwi Song
5055038166,1,石黒旭代
5043740796,2,Luthur Siu‐Lun Cheung
5042866730,1,ゆう 武山
5038585488,1,山口伸英
5029498424,2,A.E. Vakil
5075003920,1,A. Koster
5042036941,1,Joseph Alexandre Cote
5021030331,1,Christopher Sörgel
5030305957,1,S Ouahid
5097445372,1,Gawade Karan D.
5035383962,3,Tgist Mesfin
5041416282,1,Louis Leniaud
5000901616,2,A. Ramondetta
5005623762,1,รสสุคนธ์ อยู่เย็น
5087839862,1,Sara Ibrahim Abo Elnour
5025669976,1,U. Olofsson
5106497162,76,Z. Uysal
5083758775,1,幸雄 松本
5106708291,1,Shafira Isra Raisyah
5086185177,1,Wei‐Shen Taia
5082384832,1,桂 久野
5057372199,1,Abdalla Mohamed Etbiga Maryam Mohamed Ali Maryam Mohamed Ali
5055510057,2,Daniel Alfredo
5058969279,5,S.M.M. Agah
5072528016,1,Mikhail Losev
5036324598,1,茂 菅波
5021013633,1,Emiko ISHII
5019076859,1,D. Whyte
5080356778,1,Niken Septiani
5051819517,1,José Ma Roa Venegas
5084094589,1,Rustem Askarbaevich TKHAKUSHINOV
5032148450,1,Leïla Rym Benziad
5003694083,1,Harris' Jonestown
5060274426,1,樋田知宏
5037611290,1,Samuel Toshio Sato
5105860999,1,佐伯 邦雄
5037625280,2,H. Delgado
5009516617,1,V. Khalimendik
5063419232,1,Е.И. Зерчанинова
5106009386,1,Ollie L. Jefferson
5104631002,1,David W. Tandy
5055831432,1,Allison S. Kim
5046084266,2,Giovanni Bonacina
5091167775,1,hiroshi maruoka
5013609063,1,Bob Doe
5001170492,1,Leila Motedayan Aval
5021060917,1,K. Chen
5030810213,3,L. Keating
5032228952,1,セイイチ イノクチ
5100437902,2,X. Liu
5011315393,4,C.R Giardina
5040041036,1,Sofia Nyblom
5061842728,1,元 久冨
5038970063,1,G. Durup
5068175672,2,D. A. Boronnikov
5003663046,1,鷹光 遠藤
5053716158,3,Dania Ihssan Alkhiyami
5100863178,2,He Qiang
5068776638,1,فرهاد مسعودی
5093136373,1,Tina R. Ram
5039824494,2,Barbara Strzałka‐Mrozik
5029310660,1,雷玉华
5026257377,2,Francis E. Kohn
5078649472,1,Kevin Gaughan
5071239665,1,L. B. Popeck
5087101791,1,Robert H. Bailey
5082221539,1,Wenhua Su
5010714410,1,E Francillonne
5104110678,4,Joseph R. Bertino
5024697081,1,W. Nagengast
5075041693,1,Zuzana Kolackova
5071265204,2,Kenji Yura
5057564756,2,LI Ruihu
5007830198,3,W. W. L. Cheung
5043171247,5,Rabia Çakır‐Koç
5102771920,2,M . Sundararajan
5106341692,1,Rana Mai Zuhra
5091914266,1,L. Ramsay
5034124251,1,R. D. Blumofe
5086012400,1,Arini Fauziah Susanti
5037735830,1,R. Norden
5103495997,1,Ruth E. Marquis
5087697758,1,Hyun‐taek Lee
5013086371,7,Bernard H. Soffer
5097966402,1,Clyde B. McCoy
5018645832,1,胡铃
5063357402,2,M. Noursalehi
5013277475,7,Леонід Герасименко
5069235324,1,Shcherbatov
5022690143,1,洋平 堀
5062812480,1,W. R. Morningstar
5052397645,8,Amelia V. Garcia Luengo
5034275704,1,Elizabeth M. Reichl
5096451501,1,大志 竹延
5081474570,1,A. P. Oliveira
5068420178,1,Harutaro IIZUKA
5102237602,2,K. V. Wright
5006041084,1,MICHIHIKOMITSUHIKO MASUHARA
5029531503,2,O. Doi
5005411181,1,Y. C. Liu
5065995116,1,良夫 金子
5105199853,1,小林 将宏
5089682336,1,พรศักดิ์ ศรีอมรศักดิ์ ทัศนีย์ เนินปลอด
5078628382,6,Mohammadreza Sajjadi
5093698619,1,Jason Cradit
5050831572,1,Panaiotis
5000775667,1,N. L. J.
5009727029,1,Makali
5027063601,1,MohamadRazali Abdullah
5037989445,3,C R Lameiras
5070084653,1,Henry Ying‐Kei Lau
5072443003,1,V. R. Rajani
5020691632,1,Masao Futakami
5077016620,1,Érika N. Remolina Galvis
5015633654,5,Wenshu Cao
5018825680,2,Jenny Feige
5008392791,1,秀明 藤巻
5047264132,3,Bauyrzhan Arinov
5070320151,1,P. Makuluni
5023921008,1,Songlin
5009949037,2,Rita VILLALBA
5024913083,1,Manay Almengor
5067392002,2,A. V. Petrovskaya
5049388526,1,Sae‐Na Kim
5022924349,1,Altaf‐M. Khan
5063861940,1,I. I. Yakunin
5024707833,3,Dirk F. Piesik
5025721032,1,K. Jarrold
5038526684,1,J.R. Berlin
5026270249,4,Stefanie Kaboth
5061678415,1,Risty Ekawati
5075978861,2,Lawrence Schook
5078438478,1,Lorens Al‐Hazam
5089177810,1,M. M. Osmanova
5023541517,3,Magali S Pozza
5096418693,1,方明 丁
5009155540,1,Justin Weinmeister
5063731605,3,Bohus Ulrych
5060095031,2,Julianne Damiana da Silva Vicente
5026667990,1,Sang Kyun Lee
5064805985,1,テンパール工業
5027567842,1,周海帆
5093064164,1,Matteo Cover
5082642006,1,H.B. Ceribeli
5028751829,1,R.J Giordano
5021045057,1,Ігор Фількін
5069314416,1,Viktor Stus
5026156759,1,謝昀璉
5089068869,1,Jodi M Grandominico
5106187733,1,Aisha Khaleeg
5015046127,1,Theda Heinks Maldonado
5082849350,9,G. G. Da Silveira
5043137682,1,順太 内海
5003475229,2,Emad Tabatabaei
5066094600,3,J.M.W. Quinn
5042462459,1,H Nepon
5038234368,2,Gregory Daniel Walsh
5034356599,1,Fabiane Carmo Santos Silva
5016558418,1,優典 久保田
5100971207,1,Yao‐Chen Hung
5088687944,5,Gordon Chalmers
5043577448,1,Pragada Shivaramakrishna
5054516059,1,Diana C. Valentín Colón
5034110521,1,عباس رضایی پندری
5086630166,1,Д А Ходосова
5096247646,1,S. A. Fot
5033136171,2,Zhenghao Meng
5030111056,1,zohre zamani
5045694872,1,A. Kozlowska
5082825766,2,Onur Acar
5092395787,1,Naveed Ahmed Taseer
5040678749,1,Ulla Söderberg
5080101391,1,P. A. Bradley
5087102180,2,Emmanuelle Kawa
5076828049,1,On Nordin
5071187886,1,きょう子 冨樫
5013501757,1,西村行政
5013883420,1,A. de Haar‐Holleman
5080424294,1,배진열
5045029161,1,Selvamani Vijayalingam
5061397518,1,Flora Alohan Onomrerhinor
5045162850,1,Fumihiko Naganuma
5073834623,1,Yu Jun Ki
5062123285,1,P. M. Poliakov
5027720425,1,R. Spaaij
5038373309,1,Hervé Lepelletier
5057118726,1,Enrique Salazar Meza
5030080672,1,C Polovski
5064554666,1,Anis Muthoharoh
5083531948,1,Peter Rillero
5002927589,4,Abdellatif Benchekroun
5068695982,1,Rosa Matas Muntaner
5041134949,3,J. J. Dempsey
5068813026,1,Margaret Helzer
5007599933,1,Samantha Neath
5060587018,2,Suzanne J. Gallagher
5004433348,2,C. Kora
5082970773,1,Nana Wu
5095791577,1,P.M. Holt
5075474669,1,J. Comas
5013333372,1,广东省医院管理学会调查组
5090873005,1,Francesca Collevecchio
5026268871,2,Dominick M Curry
5091319455,1,博嗣 小沼
5060773881,5,Mohammad A. Esmaeili
5031316994,1,Marcelo Eduardo Noboa Núñez
5087447627,2,G. H. Tan
5061415152,1,Е. А. Исаева
5044845443,2,D. W. Haden
5081343005,4,Erlend Nordstrand
5013580701,3,Sitarama M Prasad
5098109569,1,湯浅 真
5062090367,1,Guzmán P. Silvio
5105991782,1,Ishiekwen Adie Emmanue
5059703001,1,A. Ter‐Ovanessjan
5076325679,1,Per Brevik
5067128055,2,Vivien Schäfer
5095102926,1,Roland Agwenjang Anyingang Dr. Chris Udoka
5010881351,1,A. Friedrich
5019850953,1,Lilia Susana Padilla
5060387706,1,Maria L. Deguiz
5001242906,1,Dewi Ria Purnama
5102347185,1,Martin Mcbride
5078865106,3,Manash Chatterjee
5075499160,1,Patrick DeBonis
5092609315,1,Е.А. Бурцева
5045715010,1,J. L.
5083916255,1,Iain. D. Wilkinson
5047893588,1,Kazuo Hatanaka
5033620005,1,贾壮
5029101656,2,Karine Eriksson
5035269908,1,Meijuan Fan
5061343476,1,HU Yue‐fen
5046634177,2,Hesung Chun Koh
5061116522,1,Arturo Gonzalo Guato García
5046337105,2,Roberto P. Duarte
5084144987,1,Rachid Bouajaja Jaddi
5075366591,1,F Bouchard
5006919057,3,Antonio F. Ciccaglione
5029824725,1,浅見久子
5075812213,1,光正 西村
5044416826,1,Sain Thakur
5039781020,4,Alan Swain McNeilly
5034184498,1,Ayrton Alves Veras
5047470471,1,Ilke De Clerck
5022741217,1,E. Dezan‐Júnior
5037330433,1,T. Pasternak
5093373760,1,С.С. Бузовкин
5077939785,2,I. Ivanova
5050576460,1,Walter Harold Nuttall
5034559072,1,E. García‐Alcázar
5011930224,1,Yaumi Safar
5015964665,2,Sarah June Carroll
5030279497,1,R. Rebeiro
5053168812,1,C.A Fasso
5084006452,2,Contreras Cortés
5048709563,1,正胤 小池
5071782150,2,C Lorenz
5092198396,1,Xiang Li
5057791961,1,Stephanie Schütze
5073728960,1,马卫刚
5065560169,1,J. Keck
5078154139,3,Nicholas Smedira
5039194260,1,I. Haftek
5069318988,1,A Tlili
5096889295,1,Nylèn
5079590444,1,Poltak Hutasoit
5031829572,1,D. B. Eperson
5012937688,1,小柴浩明
5094860326,1,H Ohrtra
5091628986,1,Muna M. Al Nayar
5024091985,1,Dh Djiwo Harsono
5012183341,2,Gabriel Gastaminza‐Lasarte
5022210106,1,夏淑妹
5011396389,1,Hunagund PV
5025004049,1,VON H.G. NEUMANN
5086262700,1,Erika Christiane Toassa da Silva
5002978189,1,徹也 江上
5010279001,2,P Nagarajan
5005985454,3,Christopher W. Huston
5062819571,1,Andreas Fertig
5080571572,1,Sina Anvari Naeini
5031148213,1,Y. Q. Wang
5043279876,2,C Green
5039352328,1,Cath Moon
5103491306,2,Masayuki Asano
5009309424,2,Martin Akandawen
5049768581,1,堀淳子
5043348690,4,A. Buß
5021113602,1,清水 まさ志
5067665792,3,I Akerman
5052172788,1,鉄哉 池田
5027075944,1,任志杰
5029026222,1,Akmb Karim
5007798663,2,J. H. Zhang
5022405007,2,A. Jacob
5061145212,1,José Paredes
5006099371,1,苏柳梅
5026867169,1,М. А. Карп
5031993768,1,Katsumata Motoi
5021910355,1,宋靖
5028848433,1,G.M. Chen
5090594802,1,Skoda Vl
5084283829,1,Быстрюков Владимир Юрьевич
5017258992,5,Ming‐Hou You
5015750569,1,陆芬兰
5014323734,1,I. A. Bagirov
5090948437,1,Kyoko HONDA
5105343833,2,L. Riguccini
5023765401,1,Moffitt Robyn
5065148318,1,Ade Rifaldi
5039174433,1,F Queiroz Machado
5016327388,1,A. Wojtas
5025797246,1,Milton Friedman
5085295410,1,Franz Edith
5039514014,1,E. Groth
5055279942,1,Q. Liu
5048915668,2,S.N. Khil'ko
5025278925,1,Gabriel dos Santos Onzi
5053644630,1,R McPherrin
5042760462,1,施丽弯
5062279729,2,H. Carbonnier
5006070278,2,Carin Isabel Knoop
5103576703,1,Jorg Schelfhout
5046072961,1,Jhy‐Sheng Lin
5054889113,1,Y. Kim
5100871504,2,Lai‐Qiang Huang
5088634516,2,Monikuntal Sarma
5101589940,2,Y. F. Tang
5012281390,1,Zhang Pingze
5096443337,1,Novarel Enricko Sukma Tohari
5063298008,1,Nelson E. Sartoris
5093040010,1,Les membres de la cellule de coordination SAPS de l’université de Bordeaux
5041355857,1,R. Schemer
5018342939,1,Nathalie Frament
5058011193,7,Maninder Singh Hundal
5012758821,2,L O Samad
5013433421,1,Francisco Solé Parellada
5009859109,1,谢水双
5078174944,1,Z. F Liu
5008968069,1,H. Scheffter
5004570794,1,Liu Mn
5043712491,1,唐胜景
5035246358,1,Crismis Novalinda
5078741645,2,R. NORMANN
5104172599,1,Martin Bayley
5010385664,6,Andy Su
5067682555,1,Yilmaz Gorali
5022366092,1,Marianna Zampogna
5064068407,2,Ralf Götze
5005742869,1,Sar dono
5052486791,5,A Laszlo
5070150574,2,M. Sarsenbi
5004456230,1,Emma J. Leister
5031845914,1,Oguzhan Cifdaloz
5026396062,1,Abu Abbas Mansyur
5085871984,1,Garcia Sainz
5047344680,1,Daniel Worden
5068622894,1,이이근
5031111389,1,Chaudhry Muhammad Asif Anwar
5089874562,5,R. V. Babar
5072421338,1,Dong Hong Pei
5076259962,1,Shelvi McFadden
5066220318,1,Jorge Jaramillo
5100737864,3,Xingyi Wang
5070683724,1,Constantino Aucca
5011963038,1,A. Michels
5070642071,1,Leo Gautheron
5079169380,3,Roberto Melgar‐Fernández
5100878351,3,Junwen Wu
5050897484,1,岡村信子
5055687017,1,RosineLahno
5006152609,1,S. Nick
5049453582,1,Verónica Velasquez S.H.
5072507138,1,Beatriz Soto‐Cala
5004799365,1,Sung Wook 김성욱Kim
5088955723,2,L. L. Nieuwenhuis
5013187704,1,J Duffy
5066924746,1,Susana Patrícia Simões Sousa
5076678074,1,尹松
5040111258,2,Darren Perrachione
5050927006,3,Mark A. Richerson
5048011026,1,asieh ahmadihoseini
5038762183,4,M.J. Murrell
5084629839,1,V. Scorsone
5032679445,3,Roberto Terraza Melo
5011393009,1,Farhad Farasati
5103185299,2,M. C. de ALMEIDA MONTEIRO
5015115404,1,Mohanbhai Arjanbhai Patel
5035572313,1,沙季 平井
5053150597,6,"Abdulhalim, I."
5065828215,1,Renfu Yao
5021004144,2,C. K. Meek
5069428473,1,V. Grosomanidis
5100660798,3,Bo Xu
5093439089,1,A.‐M. Volakaki
5045916528,1,Erin Wesolowski
5084104298,1,Behrouz Baraty
5018903844,1,Niknami. Sh
5059907909,1,Orlando Ospitia Garzón
5104168370,1,Byeong Seong Lim
5033493199,1,Alberto Gutiérrez‐Barral
5025755281,1,Robin Schoř
5027649305,1,Rodrigo Jurecê Mattos Gonçalves
5084239364,1,Jiang Jin‐Wu
5092020850,1,A. Humam
5044359790,1,Kouzaburoh Yamamoto
5101798732,2,А. И. Прохоров
5083151498,1,俊彦 前川
5003185741,3,Andrea Jaquins‐Gerstl
5031744984,2,Dorota Słowik‐Żyłka
5064009048,1,周雅芬
5021462817,1,寿 羽野
5001845370,1,X. Wang
5056019200,2,H. Wittlinger
5082199344,1,M. Lopusniac
5055584117,2,Roxana‐Georgeta Iacob
5101939258,4,Xuyong Li
5080146376,5,N. K. Berman
5066989368,1,T. Buetler
5033848021,3,Salah A. EL Hamshary
5029109760,1,B.C. Breidenstein
5104741966,1,Adolph Müllner
5073565303,1,Hafiz Saqib Zaka
5077545047,1,Liu Zhongli Liu Youcheng
5054454604,1,K. Hanamura
5050676531,1,Tawfiq Mohamed
5005788311,1,G. M. L Holanda
5064419727,1,Jean‐Pierre Campana
5076934164,1,Jordi Farjas Silva
5091846829,1,Владимир Булгаков
5007090721,1,Jiteng Andreas
5045336822,2,Liu Chen‐li
5008482110,2,Melanie E. Domagala
5040052377,1,Emma Eisenberg
5088106806,1,Ekaterina Romanovskaja‐Romanko
5084757146,1,Maryam Salahshour Rad
5101537936,3,Li Yingtao
5092339139,1,Sujono
5006958474,2,V. Olson
5020420149,1,D H Caldwell
5054066499,1,N Mohanta
5078923261,2,Barry Y. M Yeung
5106321164,1,Fahad Kamulegeya
5034681021,2,S. CASEY
5022175797,1,C. Curry
5056577013,2,Hrishikesh Bharadwaj
5083389241,1,В.М. Довбня
5002990958,1,정미현
5073525563,2,Mika L. Nakashige
5000370049,4,J. L. Velada
5103163928,1,Zhen Hong
5059218369,1,薛姝
5048381557,1,P VINODKUMAR
5016313266,1,Юрий Евгеньевич Суслов
5079243847,2,A. Schwab
5057570470,1,Riccardo Fontanone
5074714464,2,Sebastian Galeano
5036666501,1,권익현
5063317024,5,Leonardo Fonseca Valadares
5089782748,1,Kiran Baidwani
5096086593,1,C. Chen
5094873485,1,H Gostas
5074720826,1,Catherine Foucault
5081964778,1,S. Jurczyk
5097905532,1,도성실
5066706803,2,Jaco Kruger
5020831976,1,Weidong ChenXueying Hong
5060659585,1,K Sharanya
5097788754,1,S.D. Aritonang
5028512657,2,K. Katayama
5052091035,1,周治山
5084987025,3,Olukemi Ayotunde Esan
5025604516,1,Bautista Chero
5064289939,2,I. Mukamuhirwa
5022830283,1,Yuan Yinghui
5036714031,2,Yang Mao‐Zhi
5071034805,6,S.A Stewart
5104339495,1,Jesiane de Souza Marins Lopes
5025912463,1,Thijis van Kessel
5010187409,1,RAYMOND FEARN
5076346948,1,Yisalemush Assefa
5002486206,1,Kamila Sawka
5024835945,1,Bernd Jastorff
5038643384,1,Xumeng Chen
5077534901,3,F. R. Bruniera
5031547945,1,C. Muggelberg
5043541849,8,D. Hooper
5089787102,1,Michaela Košařová
5034802726,1,Jenny Elizabeth Apaza Condori
5016059782,1,敢 鈴木
5046573885,1,Bradley N. Kehr
5062216303,1,Phú Ân Đặng
5019158040,1,Sabinien Leonardi
5078309439,1,R. Arroyo‐Hernández
5038126067,6,Durdu Mehmet BİÇKES‐ Celal YILMAZ
5008899996,1,Γεώργιος Δριμούρας
5049022581,1,Song Tai‐zhong
5036038858,1,Henry B. Platt
5028837216,1,Giliani Silvia
5063932661,1,Курбацкий Алексей Николаевич
5028464455,1,Fred Englert
5036086750,1,В.Б. Освенский
5090068645,1,H. Luk
5032341576,1,Amanda Christina Sousa Figueiredo
5100486255,1,W. Rohrschneider
5074673879,1,Hisham Elsabah
5073535551,1,Lucio Rojas Cortés
5030860301,2,Janne Nerg
5034603239,2,Judith Leeson
5068117461,1,Gabriela Duhart Herrera
5058807235,1,Dominic McLean
5003185459,2,SW Tam
5085084778,2,Qiang Chu
5078822982,2,K L Weigle
5054781352,1,G Angrisani
5089605947,1,Bittirov Anatoly Murashevich
5028813168,3,Uwe Heemann
5037088375,1,Artur Eládio Sampaio Rodrigues
5086026625,1,郁思
5105473050,1,Tyler Shea
5019017308,1,Ю. А. Скопина
5100969363,2,Yin‐xing Huang
5050853630,1,Rebecca Musson
5105805677,1,Cynthia L. Fennel
5085554438,2,H. Jiang
5060772481,1,Dutrénit Gabriela
5064334933,1,D. L. Bassett
5016945648,6,JOHN M. COLLIS
5058077484,2,Caban Bartosz
5094053655,1,Fajrurrohman Fajrurrohman
5032987335,1,Agnieszka Ziębik
5061302772,1,ミユキ マツモト
5044790041,1,Taotao Huang
5054778023,1,Martasya Martasya
5062096228,1,Tsegaye Zt
5064514335,1,Sandy Stanutz
5062837116,3,S. Pedraza‐Díaz
5073850641,1,Desy Prima
5087586515,9,Khanh Van Tran
5043479501,1,F. Okibayashi
5037146021,1,Balashov Leonid Yuryevich
5000860277,1,Serhii Prokopov
5051190885,1,Toshifumi Kitao
5040331606,1,Nguyễn Thị Hồng Hiền
5002544623,1,Chung‐Suk Lee
5017854761,1,Audrey D. Austin
5087306024,2,John Matthew Ringman
5005057154,7,M. Ugarte‐Ruiz
5001445627,1,Lulian Shao
5019504711,3,Jean‐Luc Mura
5037482073,1,Fernanda Magalh
5019653060,1,Hana Sušková
5006986946,1,Jan Sahm
5000837449,1,Maria Isabel Gomez Coral
5019198236,1,Yukiko Nojiri
5063555750,1,Pierrette Poyet
5069576492,1,Allison Krause Danielsen
5015994666,1,Marija Žibūdienė
5087396346,1,美穂 村上
5075909927,1,MinJung Doh
5103903835,1,Rishi Kumar Gupta
5047035487,1,بسمة جمال ابراهیم صالح
5041219867,1,Farnaz Fakhri
5018451241,1,Rotem Broday‐Dvir
5101535760,3,T.‐T. Tsai
5083388541,1,Muhammad Abdullah Ahsan Shah ‐
5101661735,3,G X Song
5099424750,1,M Claria
5084867129,3,ABDÜLKADİR ERGÜN
5015469963,1,X W
5068181829,1,莱茵船长
5023076263,1,Drake Bauer
5028525616,1,Ruthai Wongchalat
5082941184,1,川村 昇
5023641513,3,C. F. Guillot
5041689858,1,Mayarnimar Mayarnimar
5034644443,2,Ariane Zoma
5038929693,2,Yufei Su
5054961420,1,胡安元
5029985947,1,吴超杰
5092444482,1,Widi Torasila
5010464402,1,Zachariah E. Holmes
5097975476,1,卓恒 谌
5043708872,1,Drew D Gould
5051469970,4,Kachur Vira
5025061011,1,H Ruhi
5093639350,1,yusuf zahrany
5089646190,2,Leopoldo Hidalgo‐Diaz
5058338343,6,R. M. Haniffa
5084835446,1,C.M.A. Knul
5099717009,1,Henrik Gschwindt
5007773198,1,Benoit De Thoisy
5091813130,2,Kimura Yusuke
5069605824,13,David Rodriguez-Duarte
5005286819,1,DongZhijie Sasha
5042827017,1,Olivier Saly‐Rousset
5005977151,1,M.O. Kulynych‐Miskiv
5083114318,1,HARUKI MORISE
5055351245,2,X Xiaohu
5063102652,2,О. Л. Шнейдер
5075651532,1,Marcos Ruiz‐Gómez
5027848475,1,续梅
5013281611,1,Martín Maqueda Zamora
5100336623,1,Tae‐Wook Kim
5021026117,1,KT Iida
5094393992,1,Gato Borrero
5058811342,1,Elias Andraos
5029345447,1,Bernard Schultz
5069136805,1,陈治学
5067267388,1,W. E. Darwin
5099086159,1,Rai Sita
5073261440,1,Žiga Pižorn
5060807491,1,Sibel Saadet Guvenc
5055365810,2,M.a Dolores López‐Justicia
5046582524,1,Riana Walsh
5089144075,1,E. Ristori
5063729115,1,C Juhra
5011424828,3,S Silva
5052181074,1,K TANAKA
5025571843,2,Upekha Hansanie Delay
5096870858,1,Woongan Song
5084148525,4,Daniel E. Milkie
5068592221,1,José Luis Mares Monsiváis
5011934071,1,汪江峰
5045722886,1,Raluca Nicolae
5096751122,1,Cherkas La
5008125585,1,M. L. Böttger
5080858473,1,La’Quida Bowie
5000507712,1,Chouji Kawai
5008231362,1,Melby Sabila Cahya
5050066633,5,Thomas A. Papagiannakis
5003672416,2,I Husain
5065886161,1,Rafael Laurentino Ferreira de Sousa
5045089167,1,Miyoshi Toru
5038843734,2,H. Fantuzzi Neto
5042522050,1,I Dever
5018283252,7,R Oro Salazar
5008793713,1,Kenneth Wolf
5099915183,1,島田 貴仁
5067159201,1,Daoud Fernass
5075846360,1,Siyu Chen
5038360398,1,高春芽
5031625883,1,Maria Caroline Marques Vieira
5022544785,1,Guillermo Pou Santonja
5047571221,1,Kishwar Jahan Shethi
5039400405,1,Eva Fitriyaningsih
5077860848,2,Davide Integlia
5101105519,1,Chris Hay
5090263871,2,Gulabrao Patil
5043965793,1,Jeong‐Boo Kim
5052442968,3,Bambang Cipto
5067349634,1,Sun Hai‐ming
5019735733,1,Xuexiang Li
5096592681,1,Saulo S. Garrido
5053477046,1,渡 野木
5026540125,1,V. Znamirovschi
5049213339,1,Bojan Vučetić
5059989346,1,X.‐W. Liu
5026785588,2,Norma B. Maglio
5010713333,1,何敏琪
5078524395,4,A. M. Dyrhol‐Riise
5065714958,2,Tatiyana A. Petriuk
5077979752,2,Wan ChunYou
5105911609,1,Armina Breščić
5010117290,1,顕秀 上田
5051847448,2,Hiren. Maharaj
5033349846,1,黎之 本荘
5000693797,3,Eugene Clothiaux
5059813053,1,Mauricio Nava Delgado
5096012460,1,Khumphanart Duangsong
5056016401,1,J. Musalia
5005183857,1,Jae Kyeong Jeong
5079015260,1,Arpita Naik
5039072449,3,John Witek
5079920462,1,최복규
5069658485,1,ʿAlī Nidā al‐Barrānī
5041442420,4,Marek Ploszajczak
5036217120,2,Lorien Paulson
5083978664,1,Konosuke Ohta
5082511224,2,M. Cantini
5006516884,1,Dina Johnson
5099686833,1,Chunjun Quek
5079097280,1,Bibiana Iglesias Martínez
5039958238,1,J DeRoos
5009161669,1,Francois Laforce
5028216762,1,Wesley Putnam
5018537636,2,Martin Owen
5006335048,1,José Graciano Almeida Ramos
5087023026,1,Hidayaty Nunung
5044388821,1,Yannic Brasse
5037112873,3,M. R. Islam
5094235008,1,Kevin Buducan
5078607160,1,Shawnim A Wais
5073022277,1,Richard G. Morfopoulos
5076487258,1,Widyanti Putri. Esty
5027828173,2,R. H. Flören
5062306342,1,Carla Andréia Veiga BERTAIA
5092209458,1,Narit Jianbunjongkit
5041559889,2,Hiromi Hirayama
5070984074,1,D. de S. Ferreira
5096264478,1,佳子 毎田
5002373369,1,T Ginelli
5002546682,1,S Y Weng
5104397219,1,Birgit Krawietz
5029775860,1,肇 駒沢
