work_id,author_seq,country_seq,country_iso_alpha2_code
3208524019,2,1,NG
4231718876,1,1,IN
4224997335,6,1,CN
2950934145,1,1,US
4283275008,3,4,GB
2203071073,8,1,IT
4396942419,6,1,FR
2502521711,8,1,CN
2943747390,1,1,DE
4280610476,6,1,AU
2294038983,5,2,DE
3049639024,1,1,ES
168972316,3,1,US
3044234766,4,1,US
2952754957,3,1,ID
2887846527,2,1,IN
4401701509,9,1,CN
2045239556,1,1,DE
4378619611,5,1,CN
3217600508,5,1,BD
4239204528,11,1,GB
3034183952,1,1,CH
2121943050,1,1,GB
1983500127,2,1,TW
3213706589,1,1,IN
2883347438,6,1,US
2980961082,2,1,AR
2695490030,2,1,BR
2086841898,2,1,NL
4400374748,14,1,US
2063639905,2,1,US
3185523187,2,1,KR
2089841647,2,1,CA
2322574636,1,1,GB
4213425554,1,1,NL
4367678724,9,1,CN
2047620618,2,1,PL
4323347525,2,1,US
2020519020,1,1,KR
2921761238,1,1,FR
2021306467,1,1,US
2909708762,12,1,HU
4226146256,8,1,TW
2968320933,3,1,US
2971955482,5,1,CN
4294982882,7,1,TR
4241373382,1,1,GB
2134593386,3,1,BR
2743273205,2272,1,US
4313625438,1,1,IL
2335433876,7,1,DE
2093047464,3,1,GB
1629441554,16,1,US
3037622624,5,1,CN
2018501270,1,1,US
4308988008,3,1,CN
1618200015,1,1,FR
2000949653,2,1,US
2048174668,3,1,NO
2073117695,1,1,GB
2055987651,1,1,DK
2559645404,1,1,JP
2011472550,2,1,IT
4255848719,6,1,MX
3213441077,2,1,CN
2588701458,4,1,US
1594954279,1,1,US
2043820054,4,1,US
2101878233,6,1,CA
3084255779,1,1,CN
1992906903,1,1,US
3033846678,6,1,MX
4251250307,48,2,SG
2065226759,2,1,CZ
2596224454,1,1,US
4220799042,6,1,KR
4365144710,1,1,CA
2604050046,2,1,NL
1974655909,1,1,JP
1502501388,6,1,BR
4221117232,9,1,CN
2068900832,1,1,JP
2919101566,2,1,CN
2099230965,2,1,US
2005317270,3,1,US
2413523130,4,1,CN
2013711872,6,1,JP
1964473906,8,1,DE
4308205086,25,1,HU
2981244058,14,1,US
2058426180,2,1,US
2803982034,1,1,FR
4327794585,1,1,MT
2584791793,7,4,SE
2039042573,15,1,CN
2166286762,1,2,US
2412869883,3,1,JP
2065611026,1,1,ES
2162186331,7,1,JP
51946196,1,1,GB
2025758434,2,1,CZ
4243020474,48,1,TR
1976843786,6,1,ZA
3022841554,45,1,CN
3002067163,6,1,US
3189778585,1,1,AR
3210094978,2,1,ID
2007280385,1,1,GB
1980798752,6,1,FR
3012164372,4,1,JP
4397044840,8,1,DE
4400656312,8,1,DE
2091587807,1,1,US
1814243335,2,1,GB
2182950965,2,1,US
3027560253,2,1,UA
2980892163,9,1,CN
4225941943,12,1,CN
4399054681,9,1,SG
4386436164,22,1,IN
2775997299,293,1,FR
2028436184,3,1,NP
4400048475,8,1,JP
4367176701,1,1,TH
379021172,1,1,FR
2335514816,1,1,BR
2954817568,1,1,IE
4321376102,3,1,IT
1970902723,1,1,PL
2103547063,5,1,SE
3213600435,7,1,NZ
2620641647,14,1,ES
3097043695,7,1,CA
2094515639,2,1,AU
1952114539,361,1,US
3110867012,5,1,CN
4311424363,1,1,CN
2013229927,2,1,US
4380739033,1,1,CN
4255130459,2,1,TW
3201166523,1,1,CN
2106620566,3,1,GB
3012080051,1,1,BR
3211657319,1,1,IN
4317470258,5,1,US
2384195446,1,1,CN
2126405914,1,1,US
4321444240,4,1,US
3155043137,9,1,JP
2007172926,1,1,US
3201635847,1,1,IN
4393385785,3,1,US
2423629417,2,1,CA
4398617481,1,1,DK
4291599311,1,1,US
4200619207,1,1,IL
4221042623,1,1,NL
1507275232,6,1,DE
2089021660,3,1,RU
2099705350,16,1,US
2042219579,2,1,IT
4322753768,4,1,IN
4246028447,2,1,CN
2074868161,2,1,US
2416394176,1,1,FR
2000227646,1,1,SE
3128171994,1,1,ES
2023083103,5,1,PL
2118008255,4,1,CN
2899511880,4,1,PK
2944281134,273,1,DE
2078105998,1,1,US
2256596458,6,1,US
2741066062,4,1,IT
2792818330,4,1,CN
2088531038,7,1,RU
1980829909,1,1,CN
1989842671,3,1,KR
2044285386,5,1,US
2336841130,3,1,CN
4394755707,1,1,US
2792157488,2,1,GB
2898565902,3,1,CZ
2059328550,1,1,FR
1484884529,1,1,BR
2798699665,1,1,PT
2058757191,2,1,US
4316466142,7,1,IT
4313216791,1,1,TR
4293007330,5,1,CN
4296423112,2,1,US
2032761933,1,1,US
2659468915,5,1,IT
54316155,8,1,JP
4322575240,3,1,JO
4380075698,4,1,CN
4385618144,818,1,IT
4378189054,1,1,ID
4399755938,1,1,PL
4387564617,930,1,IT
1976674653,2,2,US
4383998562,6,1,CA
2754432815,6,1,DE
4319264904,2,1,UA
4377082596,5,1,GR
2790656918,6,1,PT
3114455822,2,1,EG
2066591715,1,1,US
4235525949,2,2,US
2902894935,7,1,GB
2885042969,16,1,BE
4393364574,147,1,US
4323305003,6,1,CN
2026214439,3,1,GB
4390266157,2,1,CN
2743644477,2,1,FI
2306752494,2,1,US
2061468263,2,1,CA
2169148697,4,1,JP
1571912964,1,1,AU
2045793955,2,1,US
2755895897,1,1,CN
3193167508,3,1,JP
1986930916,4,1,ZA
4401431954,4,1,TH
2601753780,4,1,IN
4200252282,176,1,US
3171095340,9,1,CN
4296791230,7,1,BR
4306377636,1,1,ID
1836639481,1,1,US
4401308220,11,1,US
2120195247,2,1,NL
4220888452,10,1,US
2108159707,3,1,KE
2485130084,3,1,JP
1969100105,1,1,US
3165176611,1,1,IE
4398170855,3,1,CN
2165200084,1,1,MX
2089988047,1,1,CA
2111793333,1,1,US
3123111246,2,1,FR
2133088637,3,1,GB
2062508383,13,1,JP
2803300313,290,1,FR
2062641360,8,1,US
2006949475,2,1,FR
4385536475,1,1,US
1513869609,1,1,AR
3214311119,9,2,IT
3153340422,3,1,US
1999658498,6,1,CN
4390265433,3,1,IN
2527205800,1,2,FR
3158678496,3,1,CN
2964671241,4,1,US
2043383266,1,1,ZM
4390915333,9,1,CN
1979023983,2,1,CN
4231152533,2,1,US
3008280425,1,1,NG
4249025801,1,1,DE
1536740149,3,1,NL
3095553037,5,1,BD
4206265011,3,1,TR
2011383305,1,1,US
2591091047,1,1,CN
2156492477,4,1,DE
2009183684,1,1,ES
2337120932,6,1,JP
4323670183,3,1,BR
2133399253,3,1,US
2050843570,1,1,GB
3165300068,4,1,AU
4395227968,1,1,AR
4393636572,4,1,CN
4399631879,3,1,AU
2012075164,1,1,GB
2396573242,11,1,SG
4399047315,2,1,FR
3194604150,5,1,US
4391250860,5,1,CN
1789466516,5,1,US
2079237626,3,1,AT
2096491981,2,1,CN
2066586841,3,1,RU
2277167350,1,1,JP
3111202482,6,1,AU
2003063203,3,1,US
2945463651,1,1,NL
4400211532,3,1,CN
3171922177,2,1,IN
2068592553,2,1,CA
2800658400,3,1,PT
2809853867,1,1,CO
3043294134,2,1,ID
3129396291,3,1,MY
1492111529,8,1,TN
1986389049,2,1,DE
3043336410,12,1,NL
4391835203,4,1,US
1982499886,5,1,JP
2153165019,1,1,GB
2897766783,2,1,CN
4221050415,5,1,IR
3197874649,2,1,CN
2888866376,3,1,CN
4392110765,6,1,NL
4280561906,6,1,CN
4242437098,2,1,CA
3082488419,13,1,BE
2735398575,1,1,JP
2058520033,3,1,US
2062382619,1,1,IT
2161051245,6,1,FR
4210442339,1,1,KG
4400461061,1,1,IN
4240572377,6,1,TW
1492271502,1,1,DE
2799365555,1,1,US
2048639051,1,1,GB
4220977591,1,1,DE
2328295605,2,1,US
3212078751,4,1,CN
4362507164,7,1,US
204528718,1,1,US
2085056100,1,1,KR
3164168685,1,1,IN
2005530739,9,1,CN
2178723555,3,1,BE
4248185847,3,1,US
4256050429,54,4,GB
2218948073,3,2,NL
2074783775,2,1,US
1427372620,1,1,NL
3098093879,3,1,NL
3022675475,2,1,KE
3095125604,14,1,GR
2164386105,1,2,NL
2605762080,5,1,CN
2008600886,1,1,CH
2002126121,1,1,US
3205216655,1,1,US
3015906517,1506,1,US
2057546504,5,1,CN
2442367847,1,1,US
3036085646,3,1,ES
4210743857,3,1,CN
2606723376,4,1,US
2604097069,14,1,ES
2093354277,1,1,US
1816681249,2,1,ID
2804334747,9,1,US
2626285998,4,1,CA
3023942082,3,1,CN
2404730015,4,1,TW
2084476267,9,1,DE
2930217398,1,1,IL
1951079848,7,2,ES
4399284009,14,1,US
2903222552,7,1,US
1975721559,2,1,JP
1986352143,6,1,DE
4317690658,1,1,US
3089012221,6,1,CN
1970366570,70,1,IT
2754956055,23,4,US
1970135971,7,1,US
3012225955,7,1,NO
4384339553,4,1,US
2071698985,3,1,US
4396639076,9,1,ES
4401809064,3,2,US
4399315748,1,1,MX
2915422727,12,1,DE
2197299601,2,1,BR
4389340066,5,1,CN
4385203551,1,1,US
2303422639,7,1,ES
2605009367,2,1,US
4367607697,9,1,US
2747288280,2,1,FR
4389717627,11,1,US
2142577234,9,1,US
2000451779,6,1,CN
4320148607,3,1,ID
4214833466,4,1,AR
4393051386,1,1,US
2625824299,2,1,FR
2117930888,1,1,US
3194630582,1,1,DK
2176953132,2,1,JP
4293174765,2,1,US
4313409664,3,1,PT
2120008308,5,1,US
2252365467,1,1,GB
4389446731,3,1,US
2170654596,9,1,MX
2091680840,1,1,CN
2033329600,2,1,GB
2028938005,4,1,CN
4316340206,3,1,AU
3145419915,3,1,ES
4400732235,8,1,US
4367693015,3,1,BR
4250563992,1,1,FI
3163800567,2,1,ES
2111097376,2,1,AU
2589361746,1,1,US
4361267917,5,1,BR
4310790065,1,1,MY
2003349426,1,1,GB
4255947472,3,1,GB
3119347080,2,1,IN
2216910489,10,1,US
2120015255,2,1,JP
2469905050,1,1,US
4294948471,1,1,AU
2316526138,1,1,US
3094413960,1,1,GB
1573267650,2,1,US
2316599752,2,1,US
1976265445,1,1,DE
2092011256,2,1,ES
1976829383,1,1,CN
2905506687,5,1,CN
4205739059,2,2,NL
2988572029,2,1,IN
2202434937,750,1,AU
3159644890,2,1,US
1964886645,1,1,US
1481201027,7,1,RU
4401476184,2,1,US
2111960345,1,1,CA
4308589015,5,1,RS
2598879646,3,1,US
2948519888,2,1,US
2050342883,4,1,GB
4233057546,2,1,FR
2977275499,1,1,CN
1974962929,2,1,GB
2811117483,2,1,IN
2542425241,7,1,DE
4200591908,1,1,NP
4308332969,4,1,CN
2255931150,2,1,US
2560218917,6,1,CN
4319600401,6,1,US
2086741805,7,1,US
2016918626,2,1,US
3025934105,2,1,GE
3184659772,1,1,BH
4392950105,3,1,IT
2613017766,3,1,DE
3197378120,3,1,CR
2066933505,1,1,DE
2283791297,4,1,IR
1985578362,4,1,FR
2797920096,5,1,US
4245197326,6,1,KR
4234768028,15,1,DE
2049350493,9,1,US
3133197712,3,1,RU
4390745881,3,1,CH
4391601598,1,1,US
3118408232,2,1,IT
3012988932,1,1,DE
2038585673,1,1,US
2030817642,8,1,JP
3016267408,2,1,SG
2025593938,1,1,US
4316035322,8,1,MY
4309887002,13,1,IT
3194624215,2,1,TH
4254326321,3,1,UA
4240139090,1,1,AT
1974248187,5,1,JP
2096633599,1,1,US
1984141089,1,1,IN
3126704943,1,1,ES
3109821907,2,1,US
2049501158,2,1,RU
2896371419,4,1,TT
2950451802,1,1,TW
2102600871,82,1,ES
2806514122,3,1,NG
4285676738,9,1,CN
4313546120,3,1,FR
2790518191,5,1,GB
4311200045,1,1,IN
3174066901,6,1,CN
3203314076,4,1,BR
4285005351,1,1,DE
2997322866,4,1,PL
2268676402,5,1,CA
2651040865,3,1,JP
2161030723,2,1,ES
2996517499,17,1,US
2033976170,2,1,AU
4400285124,1,1,CN
4400395380,19,1,US
2334906892,2,1,CN
2782154483,1,1,US
2479723476,3,1,CN
2125548284,85,1,US
2005381137,1,1,KR
2003535484,2,1,BR
2057019216,6,1,KR
2791771469,5,1,US
3122337497,5,2,US
2580650159,2,1,JP
2489001162,2,1,NL
4385493127,3,1,DE
2909701340,2,1,IR
3095937070,2,1,CA
2558592355,3,1,ES
4292513065,10,1,TW
3198860305,3,1,RO
4200139970,2,1,IN
2745064154,5,1,CN
2017467843,1,1,FR
2783871904,4,1,US
2397490031,2,1,US
2178345923,4,1,ES
1546815244,1,1,US
2317252106,1,1,AU
2168545255,2,1,IT
2014419315,4,1,IT
3020633542,1,1,PT
4226360387,3,1,GB
2752163490,4,2,US
2611923341,2,1,FR
2462500987,4,1,US
4226220972,11,1,FR
2033662965,3,1,NL
2161042020,5,1,US
2626462205,1,1,FR
2054165832,1,1,HU
4380926728,1,1,US
2952057430,2,1,CN
4254415908,2,1,DE
1513965692,3,1,US
4294164002,5,1,RU
2044978523,3,1,CH
3120531976,4,1,BR
3192544207,1,1,IL
3195279243,3,1,US
2798715727,3,1,RS
4244823089,1,2,IT
1007594167,1,1,KR
2566799449,2,1,CH
4229029689,4,1,CN
3007625356,6,1,CN
3207271232,209,1,IT
2035899287,1,1,US
4205663168,32,1,US
1981780038,3,1,JP
1702401209,1,1,US
2102428965,5,1,US
3048108137,23,1,US
4390818154,7,1,CN
1936823186,5,1,KR
2051242540,2,1,IN
1869817589,5,1,US
2518594676,1,1,JP
33060906,5,1,IT
3098060231,8,1,CH
2022693401,1,1,AR
1169597742,1,1,FR
4205235691,2,1,RU
4396828182,8,1,JP
4391881334,7,1,IT
2348653237,1,1,CN
3010680765,2,1,CN
3009853302,4,1,CN
2040239817,7,1,BR
4306291708,7,1,IT
2316898034,3,2,IT
2052272510,2,1,GB
2429025850,5,1,NL
4385305205,223,1,IT
4240855959,3,1,JP
4307967168,2,1,CN
4385176810,1,1,US
2899687552,7,1,FR
1578450433,2,1,FI
2519487003,1,1,JP
3091814896,4,1,US
4391642534,9,1,BA
4246551471,1,1,RU
4224219947,2,1,MY
2065737543,6,1,IT
2134520666,2,1,DE
2146501916,7,1,US
2015686418,1,1,DE
4210763466,2,1,DE
181704021,1,1,US
2063222949,2,1,US
2295570286,3,1,KR
2016306203,2,1,UA
2606002560,8,1,FR
2109434925,1,1,JP
2244224273,1090,1,ES
2889366354,1,1,GB
4385694579,3,1,NL
2165696439,3,1,FR
4289885669,2,1,CN
4254032848,3,1,PT
2034606554,4,1,IL
2592411637,1,1,KR
2963665016,4,1,US
4379510547,41,1,FR
4206259519,3,1,US
2141913934,2,1,CN
3117133743,3,1,JP
2313331847,1,1,CN
2046256853,7,1,BY
1972081757,2,1,FR
3167638683,1,1,DK
1982171796,4,1,US
2027063158,4,1,CA
4389139301,3,1,IN
3173420841,1,1,GB
4386274591,4,2,PT
2065653480,1,1,CN
2524514862,1,1,CZ
1976803847,1,1,US
3027904528,2,1,ET
1830814621,6,1,IN
58216757,3,1,AU
3045816799,5,1,BR
4361294833,5,1,CN
3036727725,2,1,SA
4389686988,3,1,IL
4248480702,14,1,US
2106481565,8,1,US
4225359615,1,2,NL
4231120894,4,1,CL
4396938940,8,1,US
2765536519,2,1,BR
4280494667,14,1,US
2041978102,2,1,IT
1977863436,6,1,VE
2879952967,10,1,US
2018984216,1,1,RU
216941871,1,1,AR
2560439427,5,1,SA
4386573766,2,1,IT
4399100622,39,1,US
4390893020,5,1,IN
2084522540,1,1,IT
2414478892,83,1,DE
4231467847,1,1,CA
4205590141,1,1,MN
2547190417,3,1,US
1585667476,2,1,NL
1975099629,6,1,JP
2077742091,3,1,AR
2518990179,2,1,ES
4382985859,2,1,DE
3197179355,4,1,CH
2064637004,6,1,CN
3217631148,1,1,BR
2362293898,1,1,CN
2162156158,3,1,AU
4387610882,1,1,AU
4206066315,1,1,ID
4388740465,13,1,CN
2106968707,3,1,IT
1838566326,2,1,TR
2075250946,1,1,US
2082114342,2,1,TW
2653098264,5,1,JP
4247694758,1,1,CA
4307871431,1,1,IN
4307731830,4,1,US
2128227253,1,1,GB
4393384428,2,1,US
2103296194,2,1,US
3016563181,2,1,CZ
4290803725,2,1,CN
2787725156,20,1,US
2605479306,10,1,GB
134243032,4,1,AU
4391855354,9,1,DE
2729396892,3,1,ID
2106523996,1,1,JP
3123626478,11,1,US
3008696849,3,2,JP
1418740253,1,1,IL
3126737834,1,1,CH
2584026892,9,1,DE
3093468330,1,1,CZ
4398797234,1,1,US
2043329252,1,1,US
3192673208,3,1,US
4211125186,3,2,US
2066859154,3,1,US
2463461322,1,1,ZA
2084367794,1,1,GB
2006314069,3,1,US
2056193836,1,1,US
4200092533,4,1,CN
4200049492,2,1,BR
2479679099,2,1,CN
2123891087,3,1,AU
2050551095,6,1,TW
2960061776,4,1,FR
3107960663,7,1,SA
4225322313,3,1,IN
171181878,2,1,IT
2412259098,3,1,IT
2033643292,3,1,JO
3102205968,3,1,BR
3213861842,17,1,US
3193964985,3,1,CN
2761147299,2,1,CA
3094552161,3,1,US
3040963226,9,1,BE
2495071219,4,1,US
2882563631,1,1,DE
4289793030,4,1,JP
4388036021,5,1,PL
4321260842,2,1,CN
2778285288,4,1,NL
4253670654,3,1,JP
2154799089,2,1,SE
2790283430,2,1,MY
2036240230,2,1,TR
3135233597,7,1,JP
4245454610,1,1,US
2111616327,17,1,US
1612248006,4,1,CN
2055420094,3,1,CA
4253680248,7,1,CH
1988357777,4,1,US
2611977608,5,1,BD
2087442051,1,1,US
2008344166,1,1,NO
2296056360,10,1,IT
2066822199,1,1,US
4311794203,4,1,CA
2121116339,18,1,CH
4392633068,3,1,GR
4312425813,6,1,JP
2981312524,4,1,US
4312204570,1,1,CA
4392111378,1171,1,ES
2765985055,3,1,US
4233776185,44,1,GB
4253122809,1,3,RU
4298518534,5,1,FR
2091523211,5,1,JP
4290565575,3,1,KR
2412826019,1,1,CZ
4389822008,2,1,US
2990980847,2,1,CN
4367049037,3,1,CN
2130429301,1,1,GB
2164587274,1,1,NL
2342447202,5,2,US
2809458271,2,1,US
4323363904,3,1,NL
2083358078,5,1,CA
3031159258,6,1,CN
3088825106,1,1,FR
4231159177,7,1,BR
2737640233,1,1,CN
4287725094,2,1,US
3198454639,5,1,KR
1549787281,3,1,KR
2595129717,4,1,TR
275780463,1,1,US
4386257016,6,1,CN
3206375119,1,1,ID
2616488243,2,1,KR
2983245264,1,1,ES
2794481294,4,1,HR
3196304435,10,1,US
3036544414,4,1,CN
4226256799,1,1,ID
2595357194,4,1,TW
2092866425,4,1,PL
2260252305,2,1,DK
1598683592,2,1,ES
2094042081,3,1,US
2537256627,3,1,RU
2064708399,5,1,JP
2995187184,4,1,IN
2473221672,2,1,DE
2061889757,8,1,DE
2118018551,3,2,ES
2612653841,15,1,TN
2127550035,1,1,US
2885804808,3,1,IT
2475608427,5,1,DE
3133793949,7,1,AU
2908262677,3,2,DE
3160910933,3,1,CN
2063217531,1,1,IN
2059445709,1899,1,US
2908568040,7,1,CA
4241337735,1,1,US
4200156575,1,1,IN
2981425595,8,1,US
2070781000,5,1,US
2182966434,2,1,MX
2149714650,3,1,AU
3048454999,1,1,FR
2132805885,6,1,NL
2036193466,1,1,DE
2092370464,2,1,CN
2161742634,6,1,CN
3092094049,169,1,US
2274368446,1,1,DE
2157091892,1,1,JP
1972954985,6,1,IT
1976927876,4,1,IN
4241041590,2,1,US
2913044448,2,1,PE
2885813138,2,1,IR
3104846682,2,1,US
4296234758,3,1,IN
2904600380,6,1,MX
4393382219,1,1,IN
4391834519,2,1,US
4390197140,2,1,US
4387826589,9,1,US
1996629859,1,1,IN
3110455050,8,1,US
1580630394,3,1,US
2390398579,1,1,CN
4395466001,2,1,US
3215006156,3,1,FR
2048365083,1,1,US
2098039070,3,1,HK
2465151309,1,1,DE
2884278708,5,1,AR
2586352870,2,1,JP
4283361202,1,1,CN
2165786832,3,1,JP
1968097840,8,1,IT
2054130914,4,1,FR
2883433393,2,1,CN
3021108143,1,1,ID
2145324567,3,1,JP
4361017929,1,1,EG
4287621096,3,1,US
2314343765,2,1,EG
4388592830,1,2,UG
4384825801,5,1,CN
4239085441,2,1,CN
2342300048,1,1,MX
1984282797,1,1,DE
2894267311,1,1,CN
168560000,3,1,CN
2794089998,1,1,GB
4399934548,2,1,CN
4250651325,1,2,YE
3016565244,14,1,GB
4399526035,4,1,CN
2072121546,3,1,US
2018507837,3,1,US
2150853621,4,1,CA
2098732382,8,1,IT
4243398621,1,1,US
2065378614,1,1,US
4240526894,1,1,ES
4292018510,6,1,US
4285150950,2,1,SD
2155419835,4,1,IL
4220750004,2,1,CN
1970950995,13,1,TW
1971630991,6,1,JP
4328123626,3,1,CN
4240753838,3,1,US
2011627275,3,1,US
2999644641,4,1,CN
4233959114,1,1,US
2782858134,18,1,CN
2605322830,4,1,MN
2730069839,8,1,US
4394581147,15,1,AU
4399310766,1,1,CN
2738209056,3,1,MX
2794030493,17,1,BR
2981467186,2,1,US
2963767652,1,1,IT
2009945649,3,1,NL
2015821683,5,1,FR
2608245104,4,1,RU
3107882617,1,2,ID
2383960242,2,1,DE
1181927670,2,1,BR
2120377011,2,1,BR
2037561344,5,1,CN
3010450283,9,1,KR
2589881680,3,1,AU
2997921164,6,1,MX
3098389294,478,1,CN
3204065178,5,1,CN
2069621680,6,1,CZ
1955257539,3,1,NL
2038131149,1,1,US
2334803913,2,1,FR
4398138154,7,1,US
3215706226,3,1,CN
2978068068,1,1,CN
4396799004,6,1,US
2035615443,2,1,IT
2995979656,9,2,US
3138689493,10,1,IT
3215525985,8,1,BR
2777367599,1,1,EG
2894373030,3,1,US
3035284678,4,1,US
2963972792,4,1,IN
2120344739,144,1,US
4206536949,11,1,US
4389792280,3,1,ID
2317880416,2,1,US
1973444608,2,1,US
4236675712,18,3,US
1618578184,13,1,US
2224086031,1,1,US
2058638070,1,1,US
4391650156,5,1,DE
2145304413,11,1,CA
2169345371,3,1,CN
4389343179,6,1,ID
2921507858,5,1,IR
2114505909,4,1,GB
2609530593,1,1,FR
1601392021,2,1,US
4385729747,3,1,EG
2112597050,1,1,MY
4381488410,3,1,GB
219020461,1,1,GB
3016505855,2,1,BR
1595059236,1,1,GB
4214595180,1,1,DE
4396881277,28,2,IE
2107297853,2,1,IR
2170189030,1,1,FR
2967664953,5,1,IT
2100346462,1,1,IT
4283321944,3,1,IN
2076249428,2,1,KR
2801584517,1,1,AU
2359951449,1,1,CN
2088756358,2,1,NL
2191423944,11,1,IR
4311599841,3,1,DE
2017509190,1,1,US
4231880123,1,1,GB
2018526386,2,1,US
2769800091,10,1,US
2187917569,1,1,CZ
1972849624,2,1,KR
2808822886,4,1,RU
2116089962,3,1,ZA
2021871564,2,1,IN
4251515304,22,6,CZ
2102339631,3,1,FR
2621513423,2,1,DE
2140550010,3,1,JP
4390270240,1,1,US
2098961753,1,1,US
2562697496,30,1,RU
2606598699,5,1,TR
4226340726,6,1,CN
2567440709,5,1,VE
2104502908,6,1,IL
3089800601,1,1,ID
2970760968,1,1,US
2571235588,4,1,PL
4392658087,2,1,CN
2418700505,3,1,SE
2913664636,1,1,RU
2395536282,5,1,KR
3204624706,4,1,JP
3210770867,8,1,GB
4286471477,2,1,DE
4386849740,6,1,CN
3016374459,1,1,CA
2114074736,3,1,FR
3105350474,1,1,FR
2419124535,1,1,US
2120957584,1,1,IT
3202045648,4,1,CN
2055119407,12,1,SG
2886842785,5,1,MY
2157940515,2,1,DE
2136113015,25,2,US
4318293897,3,1,IN
4287598733,3,2,CH
346569681,1,1,AR
2155515589,1,1,ES
2080010320,12,1,CH
4389769523,14,1,US
3179252229,2,1,AR
1615992331,8,1,AT
2981093580,2,1,GB
2980578525,4,1,US
2755751683,1,1,US
2080063390,1,1,US
45262475,3,1,IT
1174250032,1,1,PL
2793019874,3,1,FI
3031147885,3,1,BD
3067347697,1,1,FR
3019755892,3,1,ES
2556029588,4,1,FR
3001088127,3,2,SE
2588501119,1,1,IL
3210226814,4,1,BE
1969883419,1,1,US
2028237570,8,1,US
3047202749,4,1,US
2138711188,5,1,AU
2121883054,2097,1,GB
3111193816,1,1,AU
2563712156,6,1,IR
2993040342,2,1,BR
4245981621,1,1,US
4313288611,2,1,BD
2072625705,1,1,US
2945395351,3,1,AU
1906622571,1,1,NG
2151045820,2,1,US
4399897734,1,1,IN
2777469605,1,1,PL
2981046738,11,1,US
1943308568,7,1,KR
2046060088,2,1,CN
2220413670,1,1,NG
2123634486,1,1,US
2025172378,2,1,DE
2964494624,11,1,CA
1964984953,2,1,US
2021140754,2,1,IS
2014355299,1,1,KR
3004448748,14,1,US
4385304807,24,1,US
2414381162,2,1,US
2082532516,2,1,DE
1974626783,5,1,IT
4312228885,1,1,US
4319755995,4,1,RS
2518082346,1,1,RU
2018967903,4,1,US
2556556990,1,1,CA
1969567144,1,1,US
2782573673,2,1,BR
4206080414,1,1,IR
4252468375,4,1,FR
2040692829,5,1,US
3098402108,29,1,US
4214725818,3,1,AT
3148519236,2,1,US
3152611014,1,1,US
4399107691,27,1,US
4386525201,1,1,MX
2337395398,2,1,US
2121642367,7,1,US
1997082856,1,2,JP
2410958854,4,1,DE
4293713513,3,1,US
1578864950,3,1,GB
3156613926,9,1,AU
3162134296,3,1,US
1994898907,3,1,US
4249778527,1,1,US
1993636812,2,1,NZ
1585636502,2,1,US
1887564532,3,2,US
2036368841,4,1,JP
2073389607,9,1,US
4400007897,1,1,NO
2374688469,1,1,CN
4385712735,74,1,US
4399210567,1,1,TH
2166050732,2,1,FR
4400475746,2,1,BR
2042197585,1,1,US
1991188564,2,1,US
2734980504,124,1,IT
4206199180,4,1,US
4399415998,5,1,ES
4237360444,1,1,CN
1997075476,4,1,NL
2952888339,4,1,PL
262650364,1,1,GB
4380990878,3,1,US
2154011853,2,1,US
2260716124,2,1,US
4391606097,3,1,US
4298101596,20,1,US
2052316560,2,1,FR
2110930702,1,1,NZ
4400578846,11,1,CN
1987137323,5,1,JP
2915963002,3,1,CN
3153036170,1,1,CA
4394470242,16,1,AU
2056820138,3,1,US
4391542275,3,1,IT
4214698467,1,1,IT
2281606452,1,1,CN
4225089650,598,1,FR
2021012896,1,1,AT
4385580418,6,1,CN
2942008786,3,1,US
65571012,5,1,DE
3207969858,3,1,JP
2161943425,2,1,CN
2044138761,1,1,FR
3199441394,6,1,CH
3143523361,1,1,ID
2952693879,4,1,FR
2593002570,4,1,IR
2168258529,4,3,SK
4385575220,3,1,CN
2186279124,2,1,DE
1995181578,2,1,US
2097245507,1,1,US
4399835613,2,1,CN
2118360662,2,1,IN
4391698256,1,1,IN
2770101695,6,1,US
2020568888,2,1,JP
2978513208,5,1,JP
2887628796,5,1,CN
2022483865,5,1,GB
2891434901,525,1,DE
2888378994,1,1,CL
3034066333,2,1,CN
4392452981,5,1,US
4210583747,1,1,CY
2093420579,16,1,BE
3164042561,5,1,SG
3164202745,3,1,CN
4394858106,4,1,IN
4285801855,1,1,VN
4389715558,3,1,US
3006905492,3,1,CN
2897484995,5,1,CN
2313301451,6,1,IT
1909913227,2,1,DE
2568504712,2,1,CN
4200474051,3,1,DE
3156988583,1,1,US
3121497940,4,1,US
3139140258,2,1,US
2018644820,3,1,JP
2073563922,1,1,US
4213279274,2,1,GB
1983897154,6,1,CL
4294570177,1,1,FR
2800676525,1,1,CA
169456798,3,1,US
4385880218,2,1,IN
3095964645,3,1,TR
2102657519,2,2,US
1517012935,2,1,TH
2362872732,1,1,CN
2087716306,11,1,FR
1655001941,10,1,US
3119518915,6,1,TR
4245149308,5,1,LB
2059331722,2,1,JP
2963020024,1,1,FR
4388806907,5,1,CN
2287707879,1,1,US
2313942983,2,1,AT
4311715128,3,1,ZA
122533074,1,1,US
1971498839,2,1,AU
2055098881,2,1,GB
2269911060,2,1,US
2079783084,1,1,NL
4225309742,2,1,CN
2055639352,1,1,US
2462886043,12,1,QA
4283712052,13,1,JP
4313654871,2,1,CN
4366004915,5,1,BR
