institution_id,associated_institution_seq,associated_institution_id,institution_relationship_type_id
149851306,37,4210113844,1
4210161479,2,3121987637,3
2802705189,2,2801674322,1
1322540875,1,1335927249,3
4210145810,2,4210096165,1
4210114146,1,4210093804,3
2800289517,1,149899117,4
63634437,2,4210091816,1
149899117,13,4210164378,1
115752224,2,2801668426,4
4210157335,2,4210101911,1
65143321,8,4210137426,1
1302741095,1,2802073567,3
4210115639,1,4210128300,3
2802529763,1,37076085,3
1316535847,5,124574311,4
4210117458,3,4210121282,1
4210086690,1,901610228,3
4210163714,21,4210160890,1
1321296531,5,4210108409,1
2802101240,3,114027177,4
2801024494,1,4210166159,1
4210106471,3,40120149,3
4210088191,1,4210138501,3
4210167168,30,4210158007,1
1337719021,1,4210155937,1
118185606,3,4210108070,1
4210104607,1,4210145258,1
4210091461,1,118019719,3
4210131075,9,2799886695,3
4210163497,1,2800453128,1
2801919071,1,157725225,1
4210153987,1,2799517759,3
4210113280,1,83790135,3
4210105035,2,4210150854,3
4210126300,2,4210103476,1
4210149111,1,4921948,4
4210106811,1,201448701,4
158283456,6,4210129013,1
127019355,1,4210091080,1
4210097770,4,19894307,3
104338594,3,4210108408,4
4210124663,2,91492222,3
181697535,2,2802882542,4
4210091122,1,4210157822,3
4210153994,2,4210117708,1
4210164843,1,4210126300,3
4210125099,1,4210127938,1
4210131345,1,4210148050,1
102219622,1,56066814,3
4210141158,5,4210112304,1
1301864278,2,79620101,4
4923324,2,4210125165,1
4210138501,39,4210151987,3
67348948,18,4210166605,1
4210126310,4,25974101,4
4210088792,6,3093497837,1
4210166542,1,4210143465,3
4210104024,1,4210091819,1
4210095555,2,874386039,3
4210098325,2,4210153126,3
153718931,2,4210166131,1
204730241,16,4210165307,1
2802697327,8,315704651,3
4210089394,4,4210167276,1
2799730521,1,4210156966,1
4210140447,1,1343180700,3
4210158374,1,1316902750,4
1283155146,5,4210140227,1
4210110861,1,4210094886,1
4210159558,1,1289243028,3
4210164365,1,157913058,3
4210151215,2,902671590,1
4210130616,1,1289490764,3
4210146412,2,17994240,3
188626449,8,4210131384,1
4210158855,7,1319171921,1
4210109983,1,4210144782,3
4210155815,3,4210120293,3
4210108545,1,37048141,3
4210115440,1,4210136074,1
98954095,1,4210129962,4
1299951241,3,4210112536,1
4210152014,1,4210130325,3
4210117017,2,98677209,3
2800817755,1,2800167559,1
1285301757,2,49886154,4
1308126019,6,4210085872,1
202391551,27,4210126723,1
4210151713,1,1327237609,3
4210130608,1,193170854,3
4210095849,50,4210110888,1
4210162682,1,176884743,4
4210089493,3,87653560,1
3017839442,3,90183372,3
2802421035,1,4210095685,3
204730241,54,4210093064,1
4210155607,2,48430043,3
4210094122,8,4210161260,1
28304128,2,4210119821,1
124261006,2,4210097546,1
1292524976,1,4210108262,1
4210099481,1,4210163343,3
169556180,3,4210113347,1
4210127387,8,4210101533,1
4210140073,2,169541294,4
4210163267,2,4210089359,1
4210150719,1,1321826891,1
160713005,6,4210130754,1
4210098963,1,4210097058,1
4210089001,2,154526488,3
4210096088,1,4210167168,3
4210113759,1,315704651,3
4210144076,3,4210155263,1
205783295,15,2801107848,4
4210099439,1,1340206300,3
4210146116,3,201181511,3
4210115835,1,4210090783,1
4210127675,9,4210145356,1
1293226324,4,141140421,1
110525433,63,4210120974,1
4210155611,3,4210139142,1
172656520,3,4210151678,1
4210143561,1,4210093737,3
4210141848,1,4210108778,3
1340088252,1,4210121601,3
1311914864,1,4210146328,1
49828101,1,4210118835,1
4210141950,15,4210102686,1
4210135927,2,185443292,4
4210144781,1,4210113668,3
4210096333,12,4210090938,1
4210094775,1,127251866,3
2799982174,1,66760702,3
4210144782,2,4210109983,1
4210128870,1,198244214,4
1313323035,14,4210120228,1
4210102465,3,4210090732,1
2800672379,1,4210161553,3
4210156390,1,4210104184,3
4210120069,6,4210104453,1
100532134,38,4210135640,1
245962754,1,315704651,3
4210132205,2,4210128300,3
170138621,3,4210162716,1
2801227569,1,32597200,4
4210109804,1,149851306,3
4210151737,2,4210129299,3
876098953,3,4210137705,4
4210108821,1,31746571,4
2800621266,1,4210099820,1
149899117,30,4210127568,1
1320745970,1,4210126154,1
4210147195,1,280385510,3
4210137185,1,2252096349,3
4210147735,1,2800216316,3
165779595,18,2802814319,4
4210160315,3,12912129,3
110017253,9,4210116130,1
4210091876,1,4210130254,1
4210159893,3,124261006,3
2800683076,2,4210128922,1
64189623,2,4210160172,4
4210107935,1,4210096427,3
4210147622,6,113428412,3
90464598,1,2802090665,3
4210158139,1,19820366,3
4210112446,1,4210152752,3
2800364127,1,129975664,4
4210113751,1,4210107542,3
200332995,1,4210110714,1
4210104496,1,1302211766,3
4210095849,19,4210152866,1
4210122509,1,4210102099,3
240202130,7,4210142075,1
164915025,1,4210120064,1
4210108068,3,4210128295,1
177483745,15,4210104430,1
1339963072,1,1335321130,4
1325886976,23,4210137179,1
4210111564,1,4210127387,3
4210113723,2,4210149801,3
4210158597,2,241749,3
2800215711,3,11701301,4
4210148830,1,2802965805,3
878213199,3,4210148958,4
98677209,7,4210158898,1
68947357,10,183225218,1
4210109019,1,4210150290,3
3020162681,4,4210152185,1
4210127646,1,149899117,3
103911934,3,105333472,1
128212801,1,4210117220,1
4210154768,1,2802466933,4
4210163844,1,1336296694,1
4210110187,1,14477843,1
4210111736,1,202391551,3
265637623,1,226431899,4
4210139613,1,2802624667,3
5740404,1,4210133270,4
205747304,2,4210135817,1
57474080,1,4210157335,3
4210098770,1,4210138663,3
4210102686,3,48825208,3
4210094324,2,889458895,4
4210109450,1,3020162681,3
2738703131,23,4210137744,1
4210137875,2,39147953,4
64532579,1,4210110574,3
154347574,1,4210122486,4
4210104940,1,4210129690,3
4210107733,2,88467170,3
134820265,26,4210103887,1
4210144782,6,4210114153,1
103187081,26,128212801,1
4210156672,1,71187865,3
2801308011,1,169541294,4
4210166818,2,2801704036,1
204730241,14,4210088804,1
4210146771,3,1333017430,1
95056601,1,4210122805,1
82904351,1,1282355914,4
37076085,25,4210159346,1
1318325419,7,2802000777,1
39804081,59,4210089124,1
4210146103,1,1332737386,3
61652871,2,4210117194,4
1280568170,2,4210123665,1
1320481043,12,168482264,1
91221267,12,2801393087,1
4210148367,1,4210088488,3
171003132,1,2801594968,4
14477843,1,4210110187,3
3018756631,3,51101395,3
4210088555,11,4210122942,1
4210110158,1,64264942,3
4210118382,1,4210144468,3
4210116516,2,134560555,3
1332387789,1,25399158,4
4210155236,8,4210088381,1
154526488,72,4210094820,1
4210120931,1,4210135589,3
4210089221,1,149851306,3
127339247,1,230604491,1
87216513,12,4210153933,4
1294671590,19,4210100035,1
2809107791,1,4210098440,3
4210133995,1,4210131968,1
4210108919,3,4210128038,1
4210164937,2,1290206253,3
2801138448,3,45129253,4
199145359,1,1289490764,3
4210164537,19,4210151517,1
4210125590,1,4210166615,1
124574311,1,2801508603,1
4210096859,11,4210088668,3
4210155881,1,207624831,3
2799489882,2,1118541,4
132157203,1,2799712879,1
4210095236,1,1285929390,4
1334287468,5,4210137227,1
173268674,8,96749437,1
179420787,16,197888225,1
1305996414,11,4210128801,1
2800860831,4,2800312973,1
4210123827,3,4210098834,1
4210128710,1,889804353,3
91136226,5,2801732343,4
4210136748,3,2801573932,4
4210144525,2,100532134,3
222471920,1,175548057,4
4210116974,1,4210128300,3
4210086565,6,4210115076,1
2800814574,1,27941296,4
4210104502,11,4210112738,1
142262071,6,4210113259,1
4210120810,18,4210131413,1
4210127325,1,4210099992,1
4210140930,6,4210137089,1
4210085887,3,86767153,3
1286353243,2,4210104522,1
4210142360,1,4210133143,3
4210102016,1,4210122758,1
1307091933,6,2802694459,1
2801247003,5,163613716,1
2803071249,1,4210142450,3
4210149754,2,36234482,3
4210112109,3,24906876,3
4210132720,2,201181511,3
4210124411,1,4210142184,3
2802848359,1,4210148589,3
1283103587,2,4210120154,1
4210110683,1,4210098836,3
4210141039,6,61652871,1
4210139947,1,1318325419,3
29607241,21,4210139531,1
193531525,9,4210148073,4
100098275,1,4210129690,3
4210127009,2,2802204176,1
93396115,2,3153914608,4
4210150968,9,4210098716,1
4210126414,1,4210155236,3
4210143641,5,79238269,3
4210134633,1,118574687,4
4210096205,1,4210144267,3
134820265,49,4210125817,1
4210162304,8,118073183,4
4210120751,2,4210135874,1
4210146828,1,70745867,3
99682543,1,4210133653,1
147962203,1,4210161335,4
4210093665,1,4210137853,3
4210141025,1,4210128300,3
4210115742,1,2802797007,3
4210102219,1,99542240,3
4210103839,1,4210131817,1
36169673,9,4210155257,1
4210128682,2,4210108166,1
4210115289,1,4210115964,3
2802652698,1,4210151332,3
135140700,6,2799391451,4
4210124422,1,885143765,3
1288162130,5,921990950,4
2800803785,1,902853133,4
4210087357,1,4210108813,4
4210147017,10,40120149,3
2800509336,1,4210144437,3
1289702989,18,206426949,1
4210109007,1,4210127572,3
99712911,2,2802600546,4
4210138024,2,4210095628,1
4210158066,3,4210117406,1
4210089311,1,4210102412,4
4210093996,1,4210163326,1
189090001,6,4210107308,1
286135121,23,4210126134,4
2802925319,1,126859394,3
1315821353,1,4210142164,3
134820265,111,4210087408,1
4210137611,4,4210122940,1
4210109164,1,4210112664,1
1320343167,16,4210118168,1
4210147381,3,4210133046,1
2801200668,3,1332139074,1
4210162043,1,4210137298,3
165638839,4,4210115577,1
4210115347,1,142262071,3
4210108192,1,2801339556,3
4210165204,1,4210145761,3
4210117936,1,4210135664,1
91221267,17,4210099950,1
4210105197,1,4210152907,1
4210136121,1,2808332139,1
4210155764,1,110525433,3
4210126681,1,1315836254,3
4210157920,1,1308126019,3
4210098578,1,4210088668,3
56435720,3,4210166584,1
2799853801,4,4210123770,1
4210093650,2,4210091643,1
1331384533,2,1312008915,1
75746372,1,4210098582,3
4210104684,2,4210122476,1
2799784675,2,2800536013,1
2799587377,2,124361473,4
4210094919,1,4210130626,3
4210120810,23,4210137284,1
2802661869,2,4210136715,1
98910050,6,4210144972,1
4210160114,1,4210121601,3
80180929,2,4210150677,4
104778310,3,2800395026,1
4210138667,2,39804081,3
1306956679,1,933054736,1
4210167100,1,4210151091,1
4210107754,1,149851306,3
4210134782,1,4210093322,3
4210123167,1,4210088668,3
4210142437,1,4210159288,3
4210142710,1,149851306,3
4210087514,3,4210088668,3
87048295,20,2802844630,1
2802017950,6,4210132484,1
4210146790,1,83558840,4
4210141158,1,4210155114,1
4210166400,2,67348948,3
4210105943,2,4210166444,3
4210086218,1,4210132578,3
2948394018,4,4210116222,1
4210094122,11,288498992,1
4210149241,2,4210132005,4
132943300,4,2800556163,1
2799391451,2,4210144376,1
4210088924,1,4210153833,3
4210135141,1,4210126300,3
201537933,1,4210125833,1
4210150854,94,4210149947,1
1330995197,20,4210136960,1
4210098389,1,4210133824,1
4210095849,69,4210100761,1
177639307,2,4210126499,1
4210131315,1,4210141950,3
4210163646,1,4210100296,3
2801994115,6,44377176,1
4210133583,1,48071105,3
124357947,17,31575130,1
4210087915,4,4210155419,1
4210119419,1,202391551,3
4210130626,2,4210145890,1
4210166358,3,4210155520,1
90183372,10,4210115972,1
4210156858,1,4210105258,1
4210109925,1,4210145972,1
4210162675,1,4210114748,3
171892758,7,1305996414,3
5795714,1,91221267,3
4210108646,1,4210143797,3
168635309,4,2802875218,4
4210133106,1,4210124576,1
2802002022,1,4210155654,1
5681781,1,4210156754,1
121934306,23,1290900354,4
4210159382,2,4210150854,3
4210111311,1,4210106678,3
4210116346,1,4210108543,3
2802841742,2,24603500,1
4210157430,1,4210164537,3
4210092201,1,4210122704,3
4210152144,1,1332737386,3
4210158053,8,137902535,1
4210126213,4,180923762,3
34931013,31,4210119038,1
4210151394,1,4210160175,1
4210138837,3,56067802,3
54713919,4,4210160773,1
4210157056,1,51579864,3
4923324,51,4210152728,1
4210144264,1,4210134562,3
4210163399,2,4210100830,4
184840846,4,72019824,4
4210103155,4,4210102700,3
4923324,28,4210159473,1
4210146983,1,2800903681,1
1323638106,21,4210164228,1
12449238,4,4210141565,1
183935753,6,4210133422,4
2799628689,7,79516672,1
4210117450,1,71267560,3
4210142730,1,4210107362,1
4210117840,2,4210096427,3
4210108212,2,4210153126,3
4210099001,1,4210159571,3
4210166920,1,106745318,3
4210134532,1,4210113715,3
4210159340,2,41198531,3
4210129850,3,4210117508,1
91275662,3,3004594783,1
4210129295,1,4210130611,1
2800446032,2,4210151747,3
4210087179,1,4210087694,3
4210097072,4,4210136820,1
100532134,13,4210131384,1
174216632,5,4210107475,1
2800701874,15,25051037,4
99542240,22,4210099113,1
4210141916,1,1306686416,3
1331500379,1,4210121746,3
155417937,1,4210164149,1
4210150854,81,4210095273,1
4210154307,1,4210116130,1
4210139553,1,4210127216,3
4210104516,1,1330063522,3
4210118773,1,4210155236,3
157773358,3,4210129003,4
139290333,1,4210147017,1
17539415,1,179420787,3
4210129022,2,4210117279,3
100063501,1,71637028,3
4210091594,1,4210113668,3
336022086,1,226431899,3
4210105493,1,4210143795,3
4210126928,1,4210134287,3
4210097083,1,9360294,4
4210124779,6,175682507,1
34931013,15,4210109306,1
4210138551,2,4210107486,1
32971472,9,4210142292,4
62396329,10,4210154623,4
4210091976,1,2801103358,3
97188460,17,4210089331,1
141945490,13,2802832906,4
2801923502,6,4210116457,1
4210139326,3,4210104069,1
4210163561,1,4210149359,3
55769427,4,1283055418,4
106965489,3,4210088792,3
4210124779,20,2800392643,1
31669788,1,4210106942,1
3131913381,1,8961855,3
4210125915,2,4210166444,3
4210166208,1,1292875679,3
4210120810,22,32303036,1
2799761305,1,2800701874,4
2800394112,3,4210131566,1
4210090317,2,185443292,4
4210099576,2,4210107625,3
4210107641,2,1326498283,3
177483745,5,4210166226,1
76569877,1,4210150549,4
4210132601,1,99977706,3
4210125683,1,4210131266,3
2802412784,7,4210095379,1
4210136221,1,4210139942,3
1284712281,1,4210116418,3
48663246,1,4210112432,3
4210099194,1,4210130740,3
4210163714,13,4210110160,1
1326498283,25,4210091673,1
188950975,10,4210121703,1
42934936,4,2803071314,4
68947357,13,4210158086,1
4210165456,7,4210165726,1
4210165303,5,4210133960,1
2800277939,1,4210137141,1
132215032,1,2801247003,3
4210141964,3,204730241,3
74680897,1,4210114316,1
4210134517,1,4210139221,1
4210153698,1,4210119186,3
51579864,3,4210163849,1
43406934,6,4210121083,4
1296745818,1,4210147348,3
90436673,1,16452829,3
4210096333,17,4210091470,1
4210091111,1,2801200668,3
4210093967,1,4210157192,3
4210091297,1,4210167168,3
168537998,9,4210128228,1
4210120550,1,910623958,3
134820265,83,4210166295,1
4210099942,1,4210105176,3
4210164051,1,74623043,3
74760111,1,4210090635,1
903889665,6,4210134005,1
4210119869,2,39804081,3
2802466933,7,4210154768,4
152333473,1,4210110810,3
4210102148,1,4210101228,3
88060688,1,4210125392,1
61937129,3,4210117194,4
179420787,52,4210158105,1
891589998,1,4210126915,3
176063091,4,4210117091,3
2801745840,1,1294586568,3
286135121,11,77799889,4
4210091810,10,4210128825,1
4210110613,1,4210164554,3
2802808109,3,138801177,4
4210143353,1,21491767,3
203339264,8,100532134,1
4210117042,13,4210116349,1
4210101037,1,4210137101,3
4210157335,3,57474080,1
21491767,51,4210112918,1
204730241,63,4210134770,1
4210101743,1,4210159245,3
195460627,9,2802697702,4
4210149277,1,4210122704,3
1299022934,8,157850169,1
4210091947,4,106785703,3
2800444561,1,2800756461,3
4210099362,1,4210096427,3
39343248,7,4210092021,4
4210096232,1,4210113995,1
4210138503,1,3083075713,3
4210161021,1,121934306,4
4210138501,76,4210116117,4
130828816,4,4210114713,4
899777837,1,4210106239,3
4210162436,2,155093810,3
890469752,4,4210162213,1
24943067,5,4210112065,4
2800952090,1,126595936,3
165143802,8,2799767083,4
2800836612,1,194184260,4
11886867,1,2799419803,3
202391551,24,4210133092,1
3170133708,1,196454796,3
2799886695,1,4210150166,1
4210120960,20,4210159028,1
4210125654,1,2738703131,3
7883018,1,4210133653,1
4210153126,36,4210097834,1
66083562,1,99542240,3
4210105688,2,4210099511,1
190752583,6,142631665,1
2802954227,1,2802646605,3
28927889,1,4210108991,3
4210128300,19,4210165330,1
4210086045,1,138211613,3
1327533815,4,92415913,1
1298060332,1,4210164884,1
22040003,1,4210120810,3
4210139412,1,43439940,3
39587148,1,4210131564,1
2800101932,1,4210124915,3
4210150094,5,4210117758,1
4210097499,1,4210159778,3
4210163788,1,4210139293,3
4210136537,1,4210107722,3
4210144542,1,202391551,3
1290683524,1,4210112151,1
4210138501,6,4210160522,1
106785703,14,4210100844,1
4210138501,79,4210100300,4
4210116847,3,3019848993,3
134820265,91,4210154396,1
4210118089,4,4210114561,1
4210142973,1,194604659,4
204250578,5,4210161575,4
4210146107,1,4210133790,3
4210091780,1,4210152746,1
198244214,4,169645620,1
4210126958,1,126307644,4
4210166444,32,4210112832,1
2800662569,1,2802096936,3
2800015068,2,57206974,4
4210156998,1,44892455,3
2800861664,2,79510175,4
2801770128,1,4210159720,3
4210150286,1,4210153090,1
4210109721,1,4210150854,3
4210135817,1,205747304,3
97188460,1,4210153136,1
99542240,34,4210109745,1
4210139293,10,4210101151,1
4210157593,1,82514191,3
4210157668,3,146655781,4
138126365,1,1304256225,3
4210095026,1,4210138501,3
4210129917,1,2802539107,4
2802109268,9,2801190346,1
4210114929,2,4210147946,1
2801956180,1,2800201399,3
315704651,79,4210091344,1
63772739,4,2802769386,4
4210119260,1,187986737,3
4210091344,1,315704651,3
4210091641,1,138211613,3
507952983,13,2801125169,4
165779595,9,2800453128,4
2801317318,2,185261750,4
26489229,2,4210136506,4
155660961,1,183173800,1
4210103666,1,22465464,4
4210137396,1,4210108488,3
4210107625,45,4210162824,1
190861549,5,4210094802,1
4210102220,1,58716616,3
4210101334,1,174947986,3
151746483,1,4210119706,4
51452335,1,4210098996,4
4210137409,21,4210106757,1
4210159977,2,2803092587,1
4210149261,1,2799487249,4
4210102344,1,4210117898,3
4210129768,1,4210147580,3
127339247,18,197875241,1
4210118882,1,4210119073,1
4210152975,3,4210090476,1
4210122570,2,134560555,3
2738703131,33,4210087526,1
4210094386,2,1311060795,3
141472210,3,2802090665,3
4210088676,1,4210101408,1
27804330,6,2801290373,4
22248866,14,4210091490,1
1332878012,1,4210110874,1
4210112946,3,19820366,3
4210144782,11,4210106661,1
4210118440,1,151201029,3
2801979204,2,4210102581,3
183067930,6,2802608112,4
166401450,3,4210145890,1
4210165437,1,4210140930,3
4210155236,105,4210151732,1
1324840837,9,4210149096,1
2800395511,1,2799601127,3
196349391,5,4210155144,4
4210156491,1,4210103967,1
2801200668,8,4210115982,1
2801899300,1,103187081,3
4210114444,2,4210111288,1
1333370159,4,4210097600,1
4210158575,1,4210159204,3
4210094275,1,1285764155,3
202391551,48,4210099474,1
4210123846,1,1330995197,3
202391551,26,4210112637,1
4210130154,3,113428412,3
2803007727,2,165690674,4
4210161448,1,4210111140,1
4210118846,1,4210086952,1
4210125654,3,1326498283,3
4210158631,1,200870766,3
86519309,3,4210116927,4
157394403,1,2802043390,1
4210129878,3,51101395,3
32463749,1,85283370,4
4210131437,2,4210096699,1
134560555,17,3170133708,1
36169673,4,4210164292,1
4210116296,2,4210143164,1
4210086369,1,154526488,3
161057412,2,4210122119,1
4210101919,2,207624831,3
100532134,10,4210138704,1
4210101880,1,107851509,3
4210094934,1,2802567020,3
142631665,12,190752583,3
2738502077,7,4210159457,1
4210123279,1,206945453,3
4210096615,3,201841394,3
4210108209,2,98677209,3
166401450,2,4210098917,1
36344538,1,4210102580,1
4210092532,3,4210087171,1
4210150576,1,1339091601,3
4210100914,3,1333651918,1
4210163156,2,4210141158,3
4210147579,1,4210134736,3
2799691083,2,4210158127,1
4210120395,1,4210089912,1
4210155236,89,4210091015,1
1330063522,5,4210150839,1
4210153173,1,4210158834,3
4210108861,1,4210159609,1
4210114340,1,4210155236,3
19820366,94,4210106477,1
4210163430,1,63772739,4
2802567020,6,4210108410,1
874609350,10,203339264,3
4210118811,1,3018690959,3
141197729,1,4210086682,3
4210097584,1,49324905,3
207623266,2,4210131047,1
4210127145,2,4210114020,1
92664306,1,2802581893,3
921990950,3,2801983979,4
114493937,2,1325481341,4
4210111444,1,151809719,3
4210089183,1,4210148025,3
4210095638,1,4210095724,3
4210093666,1,4210104184,3
4210165924,1,2800394112,3
4210154543,1,4210128615,3
1340755506,1,4210129326,1
137559332,1,2801247003,3
4210120320,1,19820366,3
5740404,4,2802534033,4
4210103356,1,4210144267,3
4210114748,9,4210139971,3
1305996414,18,2800795503,1
2799693246,9,1287548271,1
158139479,1,4210096783,1
4210125843,2,4210128537,1
2802862141,1,4210154154,4
4210113208,1,151823869,3
2803012339,2,157614274,4
4210093515,2,13897259,3
860964359,1,4210103744,3
17170469,2,4210114046,1
2184545,1,134820265,3
2799730799,1,1326929380,3
1321296531,1,4210094722,1
4210120068,1,4210114115,3
2738502077,4,4210089774,1
4210145773,1,5740404,4
4210087604,4,97188460,3
4210106678,2,4210091518,1
4210158486,2,4210154787,1
156144747,1,4210087423,4
4210133202,1,198244214,3
4210156163,1,120230055,4
4210132540,9,4210158720,1
4210113427,2,4210126779,3
4210158062,1,4210129595,1
27781120,6,4210158774,4
592451,7,4210117780,1
47508984,13,4210106957,4
82994568,1,4210111612,1
1330347796,15,1296703163,1
4210114062,2,4210151454,1
47519274,3,4210142271,4
4210097159,23,4210126712,1
201448701,9,4210163289,4
8901234,11,4210118840,4
4210096427,65,4210138220,1
4210101512,1,4210141165,3
4210098058,1,1317227900,3
4210105287,1,149766970,4
4210120810,24,4210117716,1
48965889,1,4210140030,4
4210123610,2,4210157443,4
4210159946,2,51158804,3
4210139716,4,1305996414,4
1299022934,16,1336377119,1
1305996414,10,4210152036,1
4210141135,1,70931966,4
24768866,28,4210160857,1
4210148446,3,1326498283,3
4210096084,1,2801227970,3
4210104533,4,37553959,3
3130259207,2,145876445,3
200399037,1,89458556,1
4210090745,1,2799334681,3
4210107140,1,4210132895,3
1327163397,35,4210116376,1
4210109325,1,2948663404,3
4210134815,1,4210138696,3
4210089206,1,118019719,3
4210098836,28,4210154987,1
4210144005,1,21491767,3
4210126056,1,17866349,3
4210120602,1,139264467,3
4210160890,1,4210163714,3
4210141950,9,3017942884,1
4210112194,1,4210159910,3
4210103238,1,4210094122,3
4210124035,1,149899117,3
2799356161,1,160713005,3
4210147622,2,4210150854,3
4210118317,1,131434179,4
58993843,1,2800672702,4
110152177,2,4210098750,4
87216513,5,2802055597,4
4210117605,1,226431899,4
60138030,1,68260882,3
4210130611,1,4210129295,3
98702875,8,4210126992,1
7597260,6,4210106880,1
4210139225,1,4210107087,3
4210155236,13,4210139435,1
4210141011,1,183918463,3
48825208,8,4210134770,1
4210119825,1,4210108191,3
204710742,4,4210137309,1
202697423,2,4210115727,1
4210093804,4,4210145196,1
36258959,1,4210136348,1
4210100596,6,4210113288,1
4210114109,1,4210095685,3
4210105428,3,130217899,3
3018323443,2,4210086115,1
87048295,21,4210096022,1
4210109353,1,4210094901,3
2800549715,1,4210161895,3
2800628709,4,126863827,4
113428412,20,4210096929,1
7597260,3,4210155320,1
2801509770,1,4210100283,1
4210099339,1,159385669,4
4210087179,2,3121987637,3
4210106930,1,2799343972,3
58534130,1,4210093367,3
189090001,7,4210126084,1
134560555,1,4210135817,1
2800421839,32,1292585137,1
4210141639,1,4210126213,1
2801196673,1,4210145698,1
98677209,1,4210087520,1
150468666,9,2800194297,4
4210110591,1,115228651,3
4210154366,1,4210091790,1
4210164049,1,4210097085,3
4210166217,2,4210141980,3
4210089560,1,4210146438,3
2799537865,2,141596103,4
4210089893,2,4210120079,1
1281256770,1,4210092368,4
1343052199,40,4210166071,1
4210123531,1,164928964,3
2799472390,1,2800371493,3
4210142730,2,4210162151,1
4210104211,1,4210086565,3
4210091127,1,4210131322,3
133999245,2,4210102702,4
277688954,9,4210091746,1
4210115739,1,207624831,3
4210113487,1,4923324,3
1315905442,1,4210104451,1
4210137396,2,4210150854,3
4210124779,62,4210100367,1
166813715,1,226431899,4
4210133876,1,1343180700,3
31746571,14,4210125633,4
4210136277,1,2800865746,3
2802921333,2,142263535,4
4210144627,1,127317711,3
55061410,1,4210089612,3
4210127612,3,4210156722,1
4210096253,1,4210125957,1
180297670,1,4210120329,1
4210145551,22,4210112221,1
4210123013,1,4210105726,3
2800009006,1,1291072267,3
4210130816,1,4210096469,1
168635309,6,4210109316,4
4210095091,2,4210093058,1
4210140649,1,1320553840,3
4210106239,1,4210111530,1
4210121220,2,4210148025,3
4210086417,1,4210088234,3
4210118406,1,1324840837,3
4210088826,1,4210150854,3
4210147934,3,4210104545,1
87216513,11,2799850495,4
4210141025,4,194210350,3
4210121180,1,4210113499,3
4210097437,1,4210147340,3
4210116594,1,4210165429,3
4210094042,1,4210143079,1
4210134736,2,4210095575,1
4210126864,4,4210127536,1
4210108833,1,90745801,3
4210107521,1,875825670,3
4210110946,1,2801923502,3
4210163714,4,4210132042,1
862255436,1,164928964,3
4210130179,1,122754148,3
90469020,1,4210090334,1
131868736,1,2801204956,4
4210118809,1,1289550199,3
113428412,6,4210116847,1
4210155331,3,4210166444,3
1326498283,23,4210101743,1
4210151455,4,4210094040,1
4210151698,1,4210119264,3
4210130740,2,4210099194,1
2802772831,6,164135366,4
2802348842,1,507952983,4
4210147032,1,4210100855,3
4210120522,1,4210121200,4
4210111746,1,2800016486,3
4210159292,1,4210120632,3
2800099964,1,67339987,3
1289702989,8,77250616,1
4210117160,1,4210107625,3
2801009177,2,4210088254,1
4210087060,1,4210150086,3
4210152329,1,4210095163,1
4210159183,1,34931013,3
4210159918,1,197439959,1
4210116793,1,4210155305,1
4210095487,1,57053284,3
4210106269,1,4210102083,3
4210117901,1,4210152414,3
4210119501,2,4210128300,3
2802712373,1,2801479539,3
4210136506,1,4210138636,3
1305996414,12,4210152878,1
151201029,35,4210102139,4
4210095849,18,4210152762,1
4210162151,1,4210142730,3
149899117,1,4210146695,1
4210146658,1,4210110862,3
4210123217,1,4210097880,1
4210153183,1,914576007,3
75929689,2,140172145,4
4210098716,1,4210150968,3
7118282,1,4210091817,3
63190737,7,1292894508,4
4210143365,3,2799272540,1
105292261,1,4210134348,1
9927081,1,32943570,1
1313323035,16,4210097483,1
2801037857,14,1305941100,1
1326498283,19,4210145948,1
28022161,1,4210111472,4
4210146975,2,4210109112,1
1308683654,1,114442173,1
4210124018,2,134738993,4
2802531770,1,1285200648,1
2801537822,1,2802827176,3
4210127135,2,4210154269,1
207624831,31,4210115646,1
4210095849,40,4210100819,1
4210089162,1,4210147348,3
4210122511,2,4210143394,3
2801111716,1,2803040662,3
106785703,15,4210094718,1
91275662,7,4210091207,1
73683852,1,10245363,3
4210110254,3,194210350,3
2802376228,1,37048141,3
1326498283,7,4210161954,1
4210149458,1,4210127387,3
109147379,3,4210123704,1
19894307,26,4210128986,1
4210163714,31,4210109676,1
157591606,3,4210163380,4
1323638106,19,4210094160,1
4210090001,1,4210102665,3
2801262096,1,279583474,4
4210100445,5,4210144625,3
4210134103,1,103084370,3
4210137808,1,4210123945,3
220871436,1,4210135853,1
4210105654,8,4210160684,4
33213144,5,1335043937,4
4210141942,1,20231570,4
142476485,18,4210151406,1
79619799,7,2799654569,4
188626449,29,4210089378,1
72816309,4,2803028891,4
4210131281,4,4210101778,3
177639307,1,4210110201,1
7446070,1,2799980853,4
97188460,10,4210091049,1
4210150854,57,4210126321,1
4210087131,3,117841876,3
4210147396,1,134820265,3
2613432,2,1303628097,4
1296703163,8,1306997873,1
4210159570,3,162148367,3
4210149801,9,4210133174,1
15057530,25,4210139871,1
48430043,1,4210129169,1
4210097747,1,4210154929,4
190861549,14,4210152149,1
4210138983,1,4210095346,3
28221208,1,4210138837,1
4210150093,2,4210163743,4
4210129690,32,4210137602,1
182627622,7,4210091592,1
4210088384,1,145608581,4
