work_id,reference_seq,cited_work_id
2101515589,89,2095455470
2083958401,3,1968036087
1706804281,155,2083931858
4395063473,15,2090451954
2017506807,23,2044813787
2167342273,3,1976544115
4307160899,22,2902889985
3191026992,11,2962835968
2940027182,18,2086965287
2996073989,79,2334652781
1964624582,41,2031481339
2760915581,12,595886575
3127023074,45,2084469782
100914069,32,41206404
2040117806,10,2010753332
4385186585,5,2004633130
2462011129,41,1992466887
2072920677,9,1998217618
2007206010,38,2148596493
4388500594,5,2106578986
2597399277,175,2005193615
2090798118,31,2026715042
2414260815,47,2076890742
4381684495,1,67524767
2053932007,32,2075171809
4386374362,9,2006475178
1993488672,4,2013144267
2094322886,1,1602837564
4244249479,60,3123689646
3155578385,46,2304280740
3090155896,47,2319036533
4300930955,84,1666002715
3127506782,30,1978805605
2777426134,12,2486439540
3138817412,14,2006139904
2300671107,369,2150145925
2893478488,4,2035279599
2067235745,20,2074756034
1993865237,13,2264328102
843066024,19,2152591998
2813149011,32,2025692037
4362717769,23,2753432434
2979656178,1,1488599059
1491270964,10,1997689285
4396711528,10,2092990747
2469371598,31,2126291259
2008294978,12,2179315331
2075803161,4,1979651424
363699824,74,2313539970
3023490549,21,2526264695
2066527945,22,2077102938
4385321968,86,4360806723
4220863377,4,2025422244
2005017941,70,2329113160
2809319936,79,4253983308
2312386592,47,2085766006
4237007127,15,2094418637
2600403406,2,1533016475
2139978681,5,1989414615
2080583317,176,2229496158
1976703467,23,2119871635
2742406010,32,2146792708
2087801996,12,2037763730
3173521684,50,2597896746
2187028054,4,1980919949
2074679927,1,1966124261
4226337023,5,2013023728
4393970142,38,2100145912
2794760514,12,2081295253
3008994288,52,2539125137
2006209988,38,2037201480
1578694222,19,3124829876
4380359670,6,3128384299
4387842294,43,2963900879
4239772299,27,2183290946
2066163627,2,2049739801
2075973164,9,2122114281
2937930171,5,1796149648
2062094485,18,2099536758
3100802673,33,2045236368
2049283363,28,2587117892
3016135042,10,2065548172
4390112509,3,1508635819
2129030861,9,1984945340
2058183911,85,2043388894
2183174533,46,2062686012
4293148063,4,2000953777
2110512290,11,2061820609
3197952354,76,2071453677
1600956466,4,1949161951
4249439613,4,1990997603
2990094404,30,4256734627
4379967005,18,3029128957
2100676824,405,2053632375
150726829,16,2021311277
2971498842,274,2908056526
4200468220,13,2079509410
1967726412,9,4252913749
1601850241,7,2001695692
1976667485,28,3037415159
2153810058,20,2169160622
3128992117,81,3034305775
2050336692,25,2071257655
3001233145,56,2559740190
1975106373,3,1981722417
2021527841,10,2158262513
4210957083,148,2070943856
1893105361,63,3124788295
4396895468,25,4211216803
1979635315,2,1969449552
2010089757,15,2095007762
2034323095,88,2418391972
2087316512,27,2159711944
4245978376,7,316964093
1820368501,33,2127890098
2002162019,87,2110444464
2007797550,1,1856806301
1999327552,3,1977931694
4296129924,30,3017195183
2523509188,24,2169005027
1975704829,7,2347017209
1912306389,30,2092580449
2102484003,11,1969436018
4395684695,1,2024500446
3089088359,32,2507517964
2087053690,10,2006941567
2477780184,67,2017799589
4210516469,33,2947803926
1622389103,156,2965331262
2805933403,5,1968883627
4292495079,1,1504089133
1542069802,1,1974011962
2959655575,16,3123143221
3128878535,32,2153520266
2989667946,43,2589659047
4285115440,3,1576346700
2037001779,2,1994884720
4304207010,1,1577097214
1193990389,25,1994868597
2963597373,3,2145998149
3006749693,19,2071323588
2474384033,2,1992770932
3205984026,31,4243521172
3197105641,34,3000655181
4387868094,11,2062433420
4315746723,652,2024787848
3200326990,166,3136699901
2944694887,57,2762101086
2742766136,34,2125893996
2048006389,1,2015138523
4386388381,36,4293744159
4214716278,17,2344816868
2943771938,35,2343075761
139085566,56,4365787967
2616825242,2346,4324114973
2794994580,19,2066765369
2890420013,10,2064792261
2761531550,9,2067348379
2062636919,8,2008002648
2151289087,8,1965706865
2794676804,36,1968350300
2003669982,15,2150039965
2146618303,206,2335650800
2022349101,29,1991454487
4210344790,2,1532587229
2409405807,2,1947818668
2426386142,47,2333183897
2474281995,84,2150115576
2005357602,16,2046558409
2013489064,4,3038100845
3175902315,14,2103652526
4220812761,11,2114526474
3033610270,52,2989350752
2067368984,241,2410925330
2018775992,2,2108727674
2015637209,71,4292811746
2586721388,11,2499213820
4306790307,55,2477308541
2793030718,26,2108551825
2789487302,21,2032329649
4397044430,51,2150238850
2791776722,51,2091817723
2146816610,33,2093757589
2133385675,9,2013592836
2100017750,8,1984335331
2129007489,1,1744264858
2033059416,71,4210739289
85007173,7,2027153336
3215596282,18,2804057010
3102959352,40,2327293355
2081491647,7,2019885515
2422069111,9,2014782751
2065259617,13,1993640536
2092135967,47,2129913771
4401610030,19,3133340097
1994751193,4,1641945669
4394988607,18,3168504986
2059617606,8,2080694419
2784379527,7,1965909893
3131925311,1,1980572133
2065299265,2,1578525639
2957767900,16,2602148103
1567473651,12,2489200229
2011309333,23,4249734922
1984972656,9,1991821404
1007596424,3,2069376192
4396559896,39,4306686001
2096466204,216,4242985866
2079464105,7,2060459422
3170572659,5,3014202179
4392361483,47,2180683311
2766447248,23,2097458890
4362640991,34,2912272845
2790632405,74,2492131950
4313398556,1,2067264163
2504647995,5,2407314333
4382061501,13,2096950500
2037103838,1,1482498201
2584609992,26,2068735103
2744770651,10,2062797854
4243056580,8,2007883695
2772311508,18,637435779
1987802480,37,2123451883
2999630312,22,2791170368
4220756985,3,1503551456
2883990079,17,2070488440
2115964868,15,2124796930
139244128,54,2013609655
3157246788,7,1913328895
4395000904,4,2024203129
2012478196,5,1574061025
2105828265,11,2087346314
3113458721,3,2773643938
2290471217,11,2046503553
2085248314,33,2161873099
2053814744,20,2012540219
1968352466,9,2070124065
3084117715,54,2101817712
2260235987,8,4233022176
4294628564,37,2060297895
3102421540,36,2169415889
2107538962,111,2000646975
2062662608,19,2063545563
2007664099,4,1999570583
2792421861,18,2116118767
2142343909,6,1976794142
4238376894,31,2101086611
4321789624,63,3093717257
2158866002,8,2083750752
2104037911,7,1798790033
2091595396,2,1516605260
3205229782,12,2088835102
2530248745,7,2025809070
2171530279,27,2097615691
1984500369,15,1987412750
85625097,41,2247806250
2108801616,114,2150521632
2903735119,49,2305603710
4395073476,1,1791208535
4400919922,26,2164649534
2067946855,4,2061160212
2099568946,21,2406107347
2804718297,14,2111795391
2091599314,16,2087094559
2599052812,39,2025047585
4362697264,35,3046833681
2950472275,125,2126257901
4317470257,29,3007896671
2057085425,18,2995646244
2569338951,8,2082782487
1993716257,4,2009465705
2078604910,49,2129030266
2088562888,30,2095879740
2026042069,174,2104968811
2005401292,3,1868915490
4285083262,31,3108875863
4235638369,67,2108880108
2500182946,30,2200113965
4281783964,33,2094835211
2135415938,15,2029675195
1681351209,9,2017541359
2800596672,10,4210994904
3174555251,4,2022413984
3128508376,37,2782332848
2626356351,16,2027739325
4384784794,10,3163969774
2799501366,30,2134466610
1995891426,16,2129224839
2021010012,15,4253697370
2095419688,1,1492392605
4391450063,1,1791866474
2121998644,20,4230218069
1511530873,1,1976805820
4239618569,17,2077592339
2306855414,14,2066184884
2065002037,26,2105409392
2108798731,7,2042941801
3198418102,45,4319588031
2140102370,32,2409807640
2084646020,2,2045717789
1522366797,130,2075158461
2084609444,9,2023917134
57579156,7,2118971792
4388857069,26,4291913402
2104222167,107,2152048157
4387647936,17,2164628639
2074718706,20,1986536395
2094205936,5,1967806344
1973978497,7,2155290180
2036555754,24,2161289635
2185858989,39,2009320008
4210450846,49,2938485399
1595228805,48,2002295754
2003685807,16,3200788958
2109219283,12,2059723753
3001704045,47,2271221047
2157427026,8,2032212746
2083102498,102,644393609
3126579189,12,2135640506
2030838397,15,2022330560
2072758051,21,2027692750
4211222021,2153,2131425673
2039351190,1,1553722491
4322748409,4,1967546518
1982987633,8,2153581721
21088761,5,2060317266
1910858305,4,1968650008
1968017268,15,2087547945
2035549256,31,2467805055
2328265528,11,2165508050
4391136995,2,1759383634
4388850697,13,2023595526
2062721566,44,2135563623
1985077335,27,2152619423
2904436312,1,1605599607
1552288307,29,2076057447
2936624770,88,2065616667
168241175,5,1591425318
2096782723,60,2085774238
4364856374,42,2002870220
2028346000,3,1966922950
3133113534,110,2149352713
4387409537,79,4293876645
2109303142,15,2032362775
4213267748,719,2048176942
4390659538,25,3140286909
2594426748,3,1975878727
4249015055,161,317133381
4392103151,6,1760908388
2056739472,35,4213223317
2955912544,3,1609475674
4365457996,36,2975225037
4391944769,82,4253595974
4401527931,8,3044004591
1973072390,14,2058268431
641656668,12,2086254956
2331129380,10,2084161320
2037136461,5,2047156683
2735469488,8,1997892444
2117263737,5,1975153433
2341697874,18,2068800072
254455382,4,230862732
61434062,4,1809937850
4311719791,1,1845459243
4401085867,57,4311154153
2126976679,59,2546577217
2118503568,3,1581414347
3124634193,21,2986171322
4381185912,16,2040315161
4224243192,24,3025762594
2027588593,5,1528015509
2129361888,12,1983355020
2473496279,32,2113417477
4400914460,66,3091399539
3216788827,12,4233144899
2511371148,1,1534836547
2024448237,23,2468463020
3133711156,11,2324514164
2112766429,128,2142486838
2119526674,3,1956242568
2309357898,29,2089451781
2520701953,42,2081804356
2293475098,38,2163999998
2123732226,16,1992491570
2115203121,12,2147052212
2794516108,10,2034885697
3086989542,2,1872184424
4211046857,257,2078461167
4200497205,15,2146264128
2090715899,4,2056714833
2942473647,46,2783835035
2024548849,7,2013945481
2096582368,104,4238183946
2890926168,41,2615310051
3140281821,14,2001050588
2769844975,1,2006855213
2761684755,10,2049472346
2106098629,8,2051812762
2926322826,22,2139427956
3155928441,50,2990260765
2089007224,10,2040460675
2021580675,21,2005290613
2984885926,66,2081486066
2164704881,23,2090936476
2913498518,6,1982381330
109111717,2,1486115220
2767569616,39,2000971499
3045441064,43,2790325101
4281669416,25,2079855196
3101009557,27,2951837249
2161833643,53,4285719527
2537390037,25,2049049121
3165038334,74,2951618790
2065946477,3,2031605731
2921125978,13,2119666358
1525456132,24,2067175532
1773197012,10,1968024451
2113820455,62,2060902004
1892052568,138,2922251310
3172324881,44,2116891025
1993811647,1,1965706355
2096606428,5,1900774561
1485603134,2,1545260230
3038650617,27,2142334766
2059463654,35,2412858006
2764464345,13,4244177270
3161338772,1,2169785395
2150573031,9,2047007885
2086240477,20,2085888965
1735673818,3,1568240335
2173826830,6,1972831255
4322772792,17,2792334389
4386154463,21,3214367332
2125621443,13,2176413683
1978457352,11,2062489262
2165784021,76,2552787802
2160180709,38,2050626041
2119946081,11,1971429829
2995596470,21,2153770261
4311466991,312,628362710
2079904287,12,4210423032
2165844675,25,2108201412
2137705650,6,1589362500
2012111865,17,2015457740
2134839072,5,1661180389
1508135159,39,2116109970
2331608691,68,2949299194
3033851003,35,2149803289
2951677625,24,2086310984
2767859537,2,1578991314
3204309178,2,1504014023
776256882,2,832181125
2128395466,30,2064567786
2411122968,22,1964667258
2073703495,7,1971245105
4293228670,19,2122739605
2109693134,18,2023750051
4280594502,115,2949733222
1969798910,5,1987464436
2086982515,5,1565560908
2116554259,12,2007549713
4289123095,29,2524896840
2088082492,18,1986628169
2479772732,80,2140994984
1551546760,18,2800656231
2557658892,8,2036652612
3152468779,8,2956083201
2331000781,34,2050734272
4220964728,5,2004831150
1635857112,3,2992640228
1973870152,15,2038602396
2022831739,1,1512666316
4381949806,5,1561140006
2171265745,29,2129459102
3087240353,10,2004820580
2058652637,85,2150799450
1885963087,36,2032345676
4396521863,126,2035692344
2549647244,2,164317319
2810968681,41,231030930
4387573205,56,2777995065
2912793275,11,2167701532
2083732021,59,2086002893
2032157540,28,2106142458
4245933825,751,2165821350
2071067229,20,4293455254
4283075238,111,2164059021
3137144610,3,1510733372
4210793947,9,4206555675
2138157242,31,2060902443
226739676,4,2012654397
2022634564,15,2147787757
2067951659,69,2582743722
3144693453,21,2128208391
4386790008,6,1979418484
1992906535,4,2048049691
2797225619,29,2416809945
3154625926,30,2031429666
4388103118,38,4230340449
4224234335,40,2159449658
2152936144,29,2055717387
4393938805,27,3019001272
2599153031,357,2411608488
2477393262,27,2023521147
2505120250,80,1535435425
3098789831,16,2005759544
3199058127,42,2120675861
2615208752,5,2004266356
2025518501,8,2006771410
2003403414,9,1991474999
2598471946,5,1974930617
2601629510,46,2098388418
3164651367,36,1899942768
2005791722,3,1972608831
1695134150,50,2028835858
3178276812,1,1977301223
2134951498,20,1982166181
2014904284,13,1986426112
2299028340,4,1994403582
4392206469,6,1586616216
3165161998,1,1737097704
1520491081,4,1590805605
1976802007,10,2028207963
3008934677,55,4382132765
1973860724,312,2132591164
1877198080,71,2150338395
4211105140,375,2484422169
4399689865,57,2893570548
2078246635,18,2086158333
2151905862,26,3184628723
2791448060,8,1992705983
4318064577,10,3143289781
2091623310,6,2028390994
4294732855,26,3000839802
1992224690,40,2131628994
4225298035,2,1566102715
2052887813,7,2049587182
2117212354,15,2073551150
3217273418,89,2072355720
2054740936,4,1923263537
1995847406,3,2145916338
3152171944,26,2153843316
1974447346,28,2028031273
4392403899,10,2021229590
4237952237,43,868231384
1977087555,10,2131054871
1977951934,14,1994814403
2296396446,33,309216903
2063853566,14,2026003940
2092496961,6,1981952382
4389489686,32,2742854000
3093210414,2,1499669280
3109481639,32,2575098985
2107386135,139,2154859887
2968996622,4,2030763821
2896572517,19,2568583357
2061073419,11,2054953047
1964254621,13,2018642920
3165869463,45,2803359141
4233844540,39,2111884494
1655430774,13,2068562893
3010865255,35,2189480943
4361829584,1,2296505476
2973352049,9,2058049784
2346865926,34,2082777320
4362520880,44,2346555326
4205546369,16,2005327630
4221087466,13,2097782107
2008808235,74,571182680
1882820620,42,2077633643
2915920801,185,2779667289
4226053252,32,2507390581
4281652014,24,3198323219
2980778344,34,2620953103
2144115670,41,2141294984
1966479739,3,1968676135
2215661359,5,1576129734
3179796915,6,1967708033
3216740649,45,3091865209
2775811213,33,2157586058
2111837173,16,2176723585
3197715162,8,2003147889
4240433033,5,2035248027
2086475821,5,1964402426
3155748757,7,2014956411
1987618104,4,1974007070
2164308917,15,2139819296
2150323307,1,2093258457
1995479044,62,2083736773
2118920806,151,2411828051
2809577341,12,2332465008
1977542771,70,2157138706
2020836699,17,2061924830
4398778366,13,2886319449
2563324359,16,2165412280
4400243571,166,4231552540
2121978687,23,2051683614
4392030408,140,2797640024
2041542404,1,1545931253
2615609848,42,2043165727
1481755228,112,2010265636
2008463045,1,2048306285
4382936689,3,1499170180
2952828555,44,2579020379
2105410102,330,4252004263
4308891750,25,2131869707
1970879220,80,2317358310
2201010519,18,2081634977
2007347227,2,1530103959
2793004067,395,2168548178
2157024699,11,2134192476
1563340200,16,2013872956
3083209090,76,2921370520
4235381419,13,2077623481
2073284364,78,2481540297
3085145974,15,2904682745
2053518172,41,2158407439
2047652206,27,2145786844
177472789,80,4245783296
2595734949,31,2063299125
4379516171,45,2047488583
2082812889,78,2157853123
1507026166,3,1578298936
4401203635,5,2930003501
2279884851,1,1533058090
2061365413,8,2640864858
4397022467,268,4391512906
4283160438,27,2939220710
4308419381,7,1986911624
2032120081,16,1995321222
4367597988,55,2096921126
2141329540,2,1512643643
3120207585,16,2284216955
4205697714,68,2142350129
1832340011,47,2107898484
4223437345,92,3161760054
2955509675,145,256559719
4401449543,14,2073582423
4392881812,18,2099806955
3207194775,61,2784589439
4399128439,54,4300722298
325861105,327,343385398
2593511624,34,2154256752
2044905368,1,2024011058
1530096852,41,1980391521
1977781440,35,2128987008
2093724437,18,2015809475
2581035957,22,2019533498
2061283482,20,2140224740
3184062763,10,2038816676
1995829590,4,2254564470
237432064,82,2079974880
3152788096,174,2134383471
2126799021,6,1967121522
1963514822,62,2057319989
2909940174,50,2557191642
2346677858,56,2001833828
4391721351,72,596980697
3199720915,35,2616584373
2015630242,15,2001225951
2081826714,58,4253262538
4220920050,26,2031956696
1974813276,33,2095085454
4386604083,3,2577826687
1908298812,1,2953262151
2990626253,3,1762733635
1527311058,38,2037887144
2433901985,21,2752601736
2982137978,10,2152458971
4285240041,110,2302459750
2321300978,37,4249616715
2106975407,16,2017148991
2232300117,11,2133581580
2088461157,27,2135205647
3169059664,44,2482516837
1681297455,8,1997430356
3114999700,9,1976645365
2167315685,3,1999740308
4400789826,45,4253957898
3120403869,9,3010493258
2474600318,22,624243986
197294569,47,2006410633
4284993232,6,2081157464
2014936060,41,2050054006
1788426324,15,2097514273
4367181017,16,3163692375
2900635364,19,2011481459
4372309027,30,2309902728
2198186509,11,2884220380
2121602605,9,2076908264
2004915137,15,2065399460
2522574661,5,1963778393
2131113520,29,1965772541
4250366654,24,2133816427
4211224339,15,2074916551
4243518460,23,218347000
3194436632,39,953162113
2012999639,17,2028144409
2609730742,9,4256517097
1984675963,19,2334591577
2162248494,17,2183275465
3143481242,59,3022166746
4252501099,2,1560836729
2103898835,157,2408419857
2790499288,69,599150255
4306840930,9,1999114347
2156210941,24,2123437470
2026595511,26,2066778545
4210870449,135,2963319931
3206062751,4,2087752773
2129770193,19,3106889297
1972274303,11,1990844168
2052496607,7,1978181472
4386143136,23,2554182206
4386174638,23,2968404704
109799418,62,2344246445
2585978604,38,2150580278
4388778204,6,2133106305
4366992764,21,2947033847
2007791250,14,2068201250
2914637436,17,2026826007
4311239533,72,2145453385
4385648753,101,3089121330
4387493030,21,2478017657
2104988497,8,2040832884
3124069656,9,1587829602
1486170074,8,2020750135
2084583882,4,2016815492
2098445028,106,2100842114
2053868363,2,1993839450
2253573699,29,2061680337
1503822792,19,2128939574
3135813722,107,3029406014
3006599932,13,2124874141
2521562370,22,2171435748
2945076289,38,2188690119
4221052128,16,2083914403
3137050909,65,2899604688
2063434151,3,1838245412
2000513984,12,1996214389
1988729308,26,2075020789
4386988766,46,2990900957
4389620308,131,2077946238
4372272094,9,2002308254
2607632849,9,2000917705
3083876707,20,2027890345
2071045874,19,2155544038
2138067290,35,2140481064
2984898770,45,2168978055
2560643631,9,2335701770
4379376178,23,2775660462
2901772612,34,2596682311
2797122497,38,353471758
4379012812,8,1996585409
4247650793,20,2062431688
4206610446,207,2135452775
1990835419,46,2149188561
4389611651,9,2151159570
4310170683,215,3164775823
2943098669,29,2595046012
2049407878,49,2085925544
3108955347,149,3096553634
1605094539,15,2026397216
2891254170,33,2635951006
2169067024,5,2088582411
1973832376,3,2005172918
1865534933,66,2090823128
2177876037,26,2159176819
2902109826,97,2765451804
4214920516,9,1991362947
2098113233,17,2487894900
3182826701,11,1991527612
2421563815,8,2054986689
2105088246,6,1968388114
4390636879,33,4318200259
2802485921,63,2128819626
2093933364,4,1582533250
433722,41,595463901
1987599780,21,2046773542
2095108937,3,2046809502
2142205613,4,171099326
2120952083,101,2145385657
2051098482,5,1933107894
2066183353,15,2060688547
4400795972,92,2045843302
2205271472,141,2124495939
43020331,15,2110157467
2980181826,35,2081992434
4239457678,323,4250967294
2071442384,37,2098422994
1979148181,4,2184660567
2081692253,20,2142134169
2402394415,16,2102741683
4226198444,46,2067874907
2969871347,221,4300868572
2156000422,9,2111500320
2588461806,1,1511592329
2108452826,46,2127838671
1995029576,22,296717334
1915383126,7,3021240268
2082467091,39,2065208393
2498312540,682,4302608406
1600765709,20,2156981836
4387904605,12,2030017157
1968658117,5,651614173
2064469401,11,2038687209
2783543870,21,2066082406
4385239847,13,2152989009
2598318266,19,2039294942
4385751621,7,2596338372
4386914435,64,3196390234
3106191589,24,2049848256
2538366854,31,2026777187
2766106583,8,1583289728
3093387261,1,1495656322
2997026565,20,2122271812
2032201378,1,2046824677
2898112978,39,2140705832
4283362401,13,2121813789
2302104785,27,2132328708
2055725230,5,1492153993
3013727619,69,2168248222
2022496685,5,2018155564
4396640613,33,2800476492
2070603616,5,2176500283
3120568163,41,2964158261
3125660680,6,1565601018
1965325003,12,2467002071
3020741730,15,2738645203
1984237965,2,1988847957
1962348709,4,2055187182
4234361811,10,2020117329
2119739254,39,2125697700
2039282267,68,2129037528
2989278664,7,1981591868
2063379522,22,2027411406
4292103689,9,2112761263
1997500560,14,2105990640
3175730563,8,1980550139
2059523212,6,1994215632
4383668380,111,2349426013
4220797281,66,3003376433
3213142129,12,2065283382
4386955963,52,4282918338
3191781110,21,2077348308
2162798959,1,1484785003
4301401439,42,2044296969
2583127629,4,2047130896
1521434476,37,2217460898
3035540009,138,2900682402
1987206751,27,2066362864
2112268257,12,2030995746
3114900181,6,1761827578
2744817208,31,2033292629
1579898152,82,2122194975
3027135037,1,100425534
2954194607,26,2054566120
3008565499,11,2053248916
4239540229,3,1966525089
2973282505,24,2586545389
4398241037,17,2951088269
1987317482,21,2073362996
3203765234,7,2040479175
2020455689,6,2082927241
2493946073,30,2098496568
2942998326,3,2002139537
2885925583,6,1929479237
2000010835,5,1717937800
84381124,10,2170612431
4305082430,17,2301371409
4313054298,18,198587283
2898757979,12,2011846912
2775447817,33,2136337687
1579317490,17,1998164097
4394784769,17,4391946046
2025011140,2,151153965
2053146573,24,2010004695
2138593954,19,2057809738
2794082429,19,2110919001
1640235597,27,1976112764
2147087265,580,2132658391
2023541914,13,2018411175
2980373352,10,2087336123
2037038242,35,2050333027
4285281959,58,3034348762
1964302370,32,2062877525
2590452275,23,2021325598
1554461274,5,1843760368
2005020398,4,1982494002
2069335278,39,2089260361
2068784442,6,2123586642
4401589415,113,2974643180
2026836318,39,2054552572
1565461665,9,2073938073
4381094127,26,3195811464
2049583486,52,2895965662
1968053354,86,4249896808
320992907,12,4298967558
2049597874,8,2023781804
4392741422,17,2065709572
2051047540,19,2126518521
2013144143,55,2153570455
4389720460,38,2368681520
2800273379,70,2092014295
2783064630,25,2121558245
3160313721,79,2488942425
2344399208,4,1997067879
2917007870,46,2473281567
2914406841,24,2516926875
3146841066,10,2149961875
2025127891,7,1969114469
3213279475,71,2901526753
4399915357,6,2008301592
2496106998,22,2223639093
2018495351,64,2172587676
160888637,239,1974708286
2068658473,56,2096524719
2792114807,14,1971153689
1409877009,13,2074299099
121633440,40,2028244793
4302357643,2,1918146490
4210571819,7,1939501534
2771795969,48,2339895937
3086709625,37,2024321742
4386172931,61,3017331659
3201635761,20,2092684785
2186590882,28,2137257434
3024970487,46,2622325864
4306292481,19,2624948814
3216969443,52,2944760312
1987755026,14,590658562
2054195647,15,2085385413
1848873149,65,2333884208
2610149333,25,2139713391
3024811926,20,2092435486
4289656199,6,2343568200
2152410078,18,2135299976
2055232839,51,2125920220
2901007216,28,3025982967
3130538187,13,2052467786
2129833129,9,2101151137
2019948058,11,2094756418
1492283469,35,2066714580
2012400712,15,2020565245
2003543236,3,1967513382
4281399591,22,2565957111
2500128792,18,2080134081
2990321006,1,1649004702
2032608257,69,2142174414
2903766440,91,2578245432
2146726333,6,2130771561
3008242523,6,1966745496
4285727694,7,1975339962
3196289857,17,2908266731
2047674756,21,2090342392
3031321905,52,2015595848
2570946169,28,2090649853
4213087607,37,1968313761
2215047118,39,2275693709
2101790661,37,2257907941
4210835710,9,2053078419
2048626836,29,2482072420
190208371,57,4301444774
4392097010,13,2087969247
1863753902,27,35750297
2890385401,5,2013589789
2186352779,1,2027802419
307116034,6,2105618070
4393046647,3,15299667
1029164885,3,199605279
1499802317,13,1992553957
4214726728,31,2984747533
3092140485,40,2156331340
4310201934,2,1978909173
4255892706,89,43715311
4249786965,78,2023907488
3163819240,66,2589426134
4321004520,25,2067400934
3207521149,152,2898630837
2755413950,27,2074657519
2030427181,15,2070730620
1992610759,13,2329216683
3133041489,17,2778924750
3205615860,1,1484335179
4293224303,25,2123293242
2307120844,5,1910035830
4210348456,17,2079656335
4383956647,50,2886152303
4281683654,100,3128681228
2336233582,15,2032464435
4315647645,21,2265463754
1039056244,49,2110880027
2802313509,54,2339263538
124033308,63,2063275464
1642098659,176,2158992759
2046828662,8,2043634525
4211164231,106,2999042372
4393316470,143,4304780876
2186563764,8,2001521370
2014897587,7,1973988856
4205600174,6,2019482140
2137630606,46,2163254535
2020972068,20,2062749418
2030666711,22,2055457552
1970263303,159,4238012346
2142091826,1,126793328
2070460275,17,2004384950
3126276517,5,2779945743
3045694001,36,2082832140
4389330853,57,2126204254
3100605857,8,2048462006
4390495306,23,2561982390
2025444875,8,2039698853
3196310853,3,1982055948
4381683344,33,4233877397
2048234212,1,1654369324
2769475424,33,435424195
4289518406,124,2948382823
4400964302,54,4298178344
1986673183,12,2002489085
2990482048,2,1966902247
4394796903,76,4386135300
3203917199,47,3027277166
2487933070,29,2057912040
2062134625,9,2019579692
2033354942,46,2147068690
2052017202,29,2052014538
4311411096,57,3088757653
3093421262,11,2891602716
2259631074,28,2151386419
4285173805,19,2896908291
2783270340,5,1991706762
56338473,8,2071831570
2124744180,77,1998875823
2514326414,4,15551256
4390883768,90,2899087525
2225466805,44,2069679898
1981363620,34,2151531707
2045460418,96,2166489600
4378214103,7,2921533445
2062913054,4,1930598094
2958549261,31,2284230536
1598440214,37,1991612952
2598117193,10,2070080028
2003363918,39,2062672912
2904523096,7,2005481424
4396699098,2,1832693441
1990088969,26,2074120446
4385813888,28,3116820983
2524719342,28,2167854544
153162057,9,1996953476
2144939243,52,2113664803
2077662862,13,2113145167
2972447004,1,1997404315
2560348857,8,2014549013
2042619895,21,2049660859
139990667,7,3172795987
4226428840,52,2607302959
1976274087,14,2001462837
2018504898,44,2037121244
2111682287,1,1522288403
3178566019,69,2894628544
3003989122,17,1985443295
3189602101,17,2407506250
2040571787,19,2075722181
4386714719,6,1965953380
2346303528,18,2108824686
2134290089,20,1985628924
3008894446,5,2023400202
55823920,6,1976979103
4393010208,3,1576616161
2888212533,183,2780506941
2113679049,32,2135014404
2000157376,4,1992839518
2029020962,7,2008896103
2043090435,21,2083843630
2268347407,8,1990966529
2924220739,1,1506183679
4386175262,27,2034340852
1983038738,20,2009235425
2996875744,13,2141547852
2114872930,47,2008057718
4391999000,5,2958285686
3137315953,91,2670656651
2120247176,7,1995571060
2750048143,71,2255080690
3185175513,33,649861147
2016191864,8,2013965701
2053878939,41,2004246465
1927715999,73,2061203889
4392454734,42,3129703854
3153041298,47,2160164225
3123869961,31,2286150284
4210448214,33,3104339192
3186220921,141,2797978412
2492371753,22,2147601077
2084744044,25,2237821112
3132262953,80,2739978983
4393020211,25,25454230
2361206875,4,1598206396
3013687525,17,2091727594
4392458147,48,4360597516
2038085469,23,2419676533
4293318806,1,1524348553
2342671210,5,1978656633
2008142136,13,2048687083
2002428659,121,2141866344
1972814868,7,2087458309
1978573694,4,2033111228
2168118542,69,2163114489
2589788060,6,1922600631
2103340277,58,2278962978
187721322,13,2023374624
2073508655,5,1981722347
2079317597,41,2000572831
4283712630,6,1991426519
2327296789,80,2061981608
1565554892,28,590412173
2731751978,3,2119259345
4387140740,32,2883649174
2783910312,12,1606652728
1807061619,15,1970192402
4212847596,8,2049156560
2030726767,2,4302358909
1966346458,17,2095038656
1539466950,587,2160715085
1967693782,17,2047988494
1969479792,12,2041830632
2901908737,19,4237620286
2072289699,32,2093809894
2730756381,126,2028106114
1607825394,84,2073817403
2487496696,470,2327910082
4323657134,59,3120382684
2096352859,1,1014917733
4390350268,13,4243859577
2912947115,106,2113895515
2085909108,8,2002588080
2002737341,12,2142796911
2132357276,9,2006021834
4400592460,9,2115091826
2014415951,49,66493300
3020164400,15,2283156705
2989068455,27,2156641341
4207003534,83,2992478910
2885618314,21,2314593214
1969059332,16,2034999002
3098041212,5,1965409637
4386216216,16,2924394536
2055175848,30,2152215109
4312201506,23,3089677278
4367838724,16,2742153868
2793884909,217,2021841870
3169193003,19,2051491759
2108622107,16,2050182235
2883693740,30,2766411994
2566537039,39,2031951620
1932315744,30,2077350027
85303815,6,2402355533
2022418294,17,2086361113
4309289639,27,2038437955
2038812191,2,1507183100
2152595252,36,2045872960
2783231531,8,2014704086
2895908371,25,2010862738
2400914209,4,158646000
2485206609,16,2050412575
2033850776,20,2058223996
4232027641,3,182227544
2968676799,13,2009685524
2315035008,9,79398271
4309509385,8,2000825076
