work_id,related_work_seq,related_work_id
182872925,9,2019737068
2892771934,3,2798363463
4226457281,6,2012592363
2041649296,2,3024896907
4234328774,10,2001405890
4221138836,3,3049678769
4393598142,1,4285482523
1982640915,3,2972619866
2548957256,2,3092391126
1983684690,3,2435773881
2283813823,5,343794661
3213158657,1,600967366
2039723493,5,2406475450
2571654602,15,2460093555
3093333029,8,2063882008
2417851989,13,2402389523
2335134681,1,4366816609
4297802363,4,2951361852
4250746037,9,11365241
3151735354,10,1979958339
1981241534,10,1555707371
2299921085,20,1547695604
4233566630,5,2948807893
2728583293,9,2363503150
77726796,2,4387497383
4397932389,8,1970277544
4362677886,3,3173606202
3026895965,6,2740433724
4251006834,9,2093649767
2034722024,10,1967161120
2993265048,6,3086699575
2948245832,7,2080531066
2279671342,12,2066821643
4392572179,2,4389370045
2077736327,5,2352401039
2014797057,7,2532234348
2795554522,10,1030430500
3125560102,15,2157326041
3011722025,8,2082997813
241931144,17,1991840327
4252086188,8,2758277628
2592975840,5,2626506732
2098899208,6,2365380702
1626484611,3,590227783
4246436355,1,3108674512
4223932412,9,382276
1549911061,4,2907042045
4683722,10,1541904725
2000273613,9,2314612143
3208066854,8,2188095100
2073587360,9,1987290620
4391717397,10,1984514811
2385661631,11,2375685386
4229490965,2,3108674512
4229599300,4,2996413066
4390231113,2,2889314870
4236600993,1,4367319886
3005766966,13,2177727282
2049217005,3,2054546918
3108249908,8,2006123488
2035612409,1,4384345078
3113154389,9,2013804904
2413010964,1,2950391068
3206126604,7,2157152648
2361619661,11,2075467810
4399953317,10,1563787543
4382992645,6,2586801360
2170066670,8,2804597228
2914201884,8,2048182022
2620103404,15,2228851154
2054957911,1,54587564
3156427405,1,642714463
1967335958,6,2042014224
4229682977,8,2743539335
4251143093,4,4243348510
4387812710,4,4294250823
565844915,9,73289587
2112058458,4,2510617629
1485431105,2,3183948672
3131257922,8,2943621447
284213272,10,1743194206
2028223541,7,2068280682
1658925890,8,2887645536
2786498824,7,2997882314
2407426104,6,2077600819
2037829917,6,2043773568
4242842514,3,2955725829
146654486,8,1568750314
4399899985,8,1741504538
4285387186,8,2087343574
4392926273,1,54078636
2795374010,6,4383377651
4249627523,7,2899084033
2771888509,5,3141394067
2068872631,10,1981237115
1502269882,5,1962992740
4235526561,2,4386327848
3021149301,2,4246036211
2102815248,7,2983485439
2079516325,7,2080531066
232681984,18,1511950177
2963146929,3,2964070136
2620997719,1,4319342298
331717865,17,2120166328
3215125065,10,2068586678
2594933483,11,2148130732
83447938,2,75211040
1277888287,9,1494974852
2808803640,7,2358668433
174028956,14,2001163403
3204736486,15,2254631183
2105172419,1,4377101717
2324160953,9,1977513696
2175726126,8,203248816
1989792307,4,2131421829
2382788222,16,2070853687
2497445695,1,2899084033
4256593259,9,1980428795
2169125338,3,2081960730
3044209941,7,1981485566
5308640,7,2506026135
3007295596,8,2049596207
1972520681,8,2758277628
2008939547,3,2380299214
2486715272,9,1931080866
2037264270,6,2154475354
4248548449,3,2955725829
2954937502,20,2012702156
4240779504,8,2048182022
2984994720,7,2080531066
2990802328,17,1419394283
2189215850,17,2061396142
1532495229,4,4206171465
2370499588,19,2353042485
4234528312,6,2376932109
4398956672,10,2015250514
4206970266,10,1030430500
4399027298,10,1606496894
4365450930,3,3198998068
262297872,1,4284889232
4396903874,1,4396701345
1521459496,10,1531601525
4239392420,10,1030430500
3211287218,6,3196448652
2552654196,12,2476633801
2729766917,1,352119879
131590827,5,2748952813
2001598250,2,2352897546
1607416753,16,2048471509
2260168393,14,2070040407
2401439079,9,2061369808
1690949687,6,2966342334
2383707687,8,2366895820
4397227838,2,2470491222
2019228354,2,2413516549
2439204108,4,2913058619
3208462149,5,2131667412
164292736,9,1986233811
4393987582,3,2393726922
2383132553,4,2375691866
1922160368,6,2088620963
2912330498,3,2109746108
2056243205,8,1995515455
4393121758,5,2948807893
1968389830,6,2604872355
2001871376,1,4391913857
3113010948,3,2240499186
2118429363,9,2241397412
4390827716,7,2094350457
4255009683,6,2170816415
4231803924,10,1570241518
2395899797,9,2525221147
2349490762,10,2378958401
3209991565,10,2011485026
1987323872,8,2748952813
2363686883,3,3128960646
4255801096,9,2090274410
4241790080,5,2371339583
3169802727,3,4220911053
2883958163,9,2350270224
4205383810,2,4387681000
2728702701,4,2991131701
4381679971,7,2429057255
2395198807,1,3210834276
4393996854,8,1995515455
4401591690,9,2077865380
1991793212,9,1999026064
4294769814,2,2953698770
4393857815,3,4200196718
4393022228,9,2350741829
2326866485,17,157057687
1993373389,3,2326907158
4386603502,2,2139969667
2349626634,6,2412659484
3087260694,11,2533710765
4287903593,8,2566006169
2412035001,3,2517848275
644779603,15,2054286670
1982484109,8,2175435306
1563162679,9,599283525
4392877568,1,4385147599
4247582935,6,2604872355
933345273,19,2247965406
4243130647,5,3031052312
2915503704,2,3183948672
4312050182,2,2576804690
2789005903,2,3157464555
4389943985,8,2121710575
2896137438,1,4315786751
4389417598,1,853420339
2734380811,10,1969914624
4242944964,1,594353338
3038743619,8,2366462206
4296659468,9,2067108088
4231285793,4,2390279801
2468445211,10,2724734218
2504576198,3,4241816564
4234280359,7,2882144
2495617078,9,2748952813
4396938423,6,2390279801
4231857061,8,2130043461
2998285029,3,3087172936
4313656152,10,2032633556
1957839437,1,2573610673
1596506742,15,1566269525
2844127,8,2323000595
2389944180,5,2565849774
2003927486,5,2748952813
4390582558,9,2569769548
3129431252,3,3127026774
4241193732,7,2080531066
4225919354,9,2110202606
569847068,20,1497112398
4312282824,4,370771023
2584865423,1,4200283562
2810785047,8,2955337009
2147352575,4,2388996159
2987681212,6,2221310712
4241948941,3,5281039
4310137357,5,3187245179
4246738281,6,2935909890
2028927661,3,2410574247
2506512114,10,1531601525
1573911538,9,2626847001
3035361467,4,3118897317
4394770105,9,2748952813
2063762836,8,185681377
2989651758,1,362717345
4398952812,4,3105167352
4229509192,9,2007778924
4299933471,1,4320923520
3133653608,18,2188010602
3006370163,10,3092621861
2081897573,2,2914191128
2890409760,6,3009238340
1997271347,7,2347473826
1996655427,8,2748952813
4253740842,4,2089791399
3094668612,9,2412949195
2496554869,8,2254312451
4394728344,6,2384397754
2027987777,1,4360985160
2757799468,2,2895969319
2010620498,1,4318243638
4241506420,8,2350741829
4390727105,1,4387497383
2890499316,14,2155047931
4390360413,5,2803307177
2891239393,10,167380328
2018153726,7,2615469746
2314970213,20,1637084582
4292475617,7,2378785636
4321606466,7,2899084033
2118357322,3,2124363084
3027276308,10,2783500730
2362497712,1,3162753704
4213368392,9,1557783852
2791593859,9,1494974852
2139403140,4,2106813024
4245569089,7,2383882895
4388389922,3,2772323916
2385330738,14,2354549109
4392922138,4,2500832467
25426069,9,1937473035
2321524247,1,3108674512
1593941380,10,2155913113
2898947368,8,2077297683
2002276305,10,2010974241
2307668826,2,3200784842
1998568195,3,3173606202
4389173195,6,2995176159
4235688096,2,563404
2350834592,19,2331555024
2139113579,6,2068630928
2108495661,7,2362739353
2054609706,5,2899084033
2381540892,12,2105282999
2281508153,13,2198863409
2139206308,10,1504545776
2626086692,8,2417602707
2792217544,10,2789459778
4366963709,8,2091023700
4205896152,6,2899764894
4313316757,8,1970739065
1966353042,2,3152657707
4390825241,2,3041552642
128071875,4,2774533480
2224157105,18,2096778889
432934614,19,1497893746
4240265112,9,2067108088
4399347935,3,4364306694
1964987175,8,2073103717
2066993985,8,2019894092
4322771380,3,2748952813
4206407186,9,2086120259
2742123578,19,1599350527
4240396343,3,2948807893
4387697615,9,2067783485
3092584882,20,160567276
2290836066,2,2992953034
2046356346,2,2607468439
2974496478,6,2935909890
4396270889,1,4391375266
2249513177,9,2612599364
2911750837,3,2529072622
2069851152,4,2119695867
4387060378,5,2978614239
4293284421,7,2072692448
2368627732,12,2388111794
2388661103,4,2793038285
2390886503,1,944754619
2137668484,4,2421151992
4386955116,10,1606496894
4390137704,3,2390279801
200682721,4,2721687755
2990092753,2,49138533
2683741266,8,2098290833
883478711,18,1582398118
2157348153,2,3211557223
4290968760,4,2387147530
2732432252,11,2907207455
2613224500,19,2742765439
140049047,12,2327413633
3002078311,10,2081343196
2326230596,7,2008290855
4206903399,3,2899084033
4397253817,2,2330179280
2005485424,2,4243927470
2889193073,1,2947966824
2609761990,15,2063201064
2369228531,1,3183948903
2492734194,7,2077600819
4252461354,6,2333459173
1978224799,4,2381061062
4250860159,6,2017540542
3125908105,6,2351555976
4400085856,7,2152603520
4388654977,2,4283262748
2039640248,6,2035517983
3175486037,5,3007404728
4240792114,6,4235245644
853104120,3,3010894985
3016663653,8,2358690975
2476802624,4,2384416889
2942927773,3,3173606202
2979058085,9,2226303319
2067647202,3,3032375762
1974013672,9,1988020831
4310399231,5,2495360771
2032157007,4,2412544874
4380358771,1,4281990047
2528057991,10,2284052343
1959719395,10,1622557950
4398971523,7,4386126592
2886157646,10,2033560541
2352497692,13,2364668541
2381397091,10,2064930579
4298030740,6,1969082909
2475002333,8,1973180395
1988758843,5,2065519705
2124031569,5,2099021002
2376765978,6,2389663105
64328181,8,2131623151
2364935715,4,608951480
1802041218,8,2020291030
2209210899,7,2085372204
2086950178,6,2496691762
2283955497,6,2387207950
2416382043,4,2154107538
2466256328,12,2082161546
4231276134,9,2259576244
3117751797,10,1583197574
3166706252,3,4295102875
2238618345,18,1523655619
600827018,13,2261980285
4253831388,6,2899084033
4393879844,9,1971568933
4395051468,6,2120405564
4312445772,7,2175435306
2333484840,8,2149083902
4210810069,8,248101
2109299192,6,2421336016
1500485546,2,2390768934
1592636668,10,1633995705
3141295753,20,1142409532
4400940074,2,2331730756
3016522469,6,2332912904
2980598508,8,2092721488
632930642,12,2256558004
2381991293,11,2382381536
1588842458,1,70106265
1974869410,8,2031768288
2207401844,10,2220865235
4236350656,2,4312662746
4236262513,4,3214719368
27622255,1,4242300793
2415311888,10,2093140091
4400347024,2,3125786460
4317702621,9,2468916071
1514601596,1,4388633481
3099267904,6,3041790586
4396670407,10,1968326104
4231898333,4,3120461830
1945669499,3,3124436634
4240594469,10,1537463039
4386542991,1,4391375266
1982486978,3,2566765511
2945032022,8,2758277628
4241393583,1,3105045786
4390474093,9,2067108088
4309795148,5,2351227764
2498869261,1,4253910082
3168364116,6,2414478789
2600340986,2,4295905362
2128228008,1,2788277189
2181530109,11,2555341525
4399553394,7,2080531066
2897025263,14,2475994425
4230384415,9,1999891779
2070762085,2,277618909
2005206910,8,2076882245
4237745361,3,2947925238
3132504029,1,3041915240
2164585157,11,2060245442
2416015347,1,4230188144
2141633402,4,2407802587
335676969,7,2080531066
22172025,10,2150072450
4363603935,4,2749524790
2004285089,1,4387497383
4231954516,6,2376932109
1999207473,2,2789938994
2730966865,2,610347109
2414975364,1,2429943602
2050120864,10,1007077272
2916853358,15,1976723135
4232734132,9,2319480705
4249424618,7,2080531066
2967291194,19,2290014130
2292864641,3,2099108900
2225513438,15,1982845045
2348857559,12,2363439746
2145813610,5,2619285474
2921777966,20,1561906902
4398809188,4,4391375266
1592884276,7,3004012420
4385319700,9,2072165137
2029245045,8,1995515455
4246273042,2,3183948672
4388628873,5,2948807893
3203314866,5,3007521384
4243688580,9,2325423348
2326727788,10,1531601525
3204193102,3,2763442915
4387745505,9,2001405890
3172590275,5,2365736347
1974666153,1,4382067835
4256349710,4,3031052312
4245249325,8,1589203209
2130331516,2,2748952813
2567133298,7,2125316317
4249289893,6,2514684999
1994359794,4,2949263084
4237599846,2,3108674512
2350040515,10,1489783725
2330773364,1,575445761
4312759049,6,2472219930
2954251161,8,2982055996
4253550167,10,212874100
2806055044,4,2569293234
1970234671,6,2007908008
2771140250,2,3185647786
2145784986,7,2082257638
4246229413,2,3032375762
2775602660,5,3180251313
3017271479,15,1998639423
4290985900,4,2748952813
2103975441,8,2022459896
2892256382,17,2255408267
3148279837,15,2081858681
2494095479,3,2380850119
2097561720,9,1546716936
2311618353,4,2185910290
2905476325,8,2937475882
2297898479,14,2094544827
3025059210,5,2570816834
3082504717,8,2048182022
4253119194,7,2072270077
195017145,7,2506302698
4210661217,5,4243074410
4388704163,6,2391061603
1520160283,20,1489793438
4225000951,8,2732331
2788198256,10,2758416064
1988736742,4,2356248429
4214838005,1,73123045
3213989361,4,3157222266
4311595360,1,3216994056
2003360346,15,2078034694
2010244937,2,4387497383
2023652870,10,1969215021
4239827255,7,2080866340
3158412227,13,2316891982
2786057125,11,2326761018
2765405583,5,3121914602
2264675240,18,2016633037
4241929251,5,2382290278
2060639978,7,2035785778
2097173473,19,1968903671
2740135525,7,2329557414
1592144055,14,2102934483
4297948398,2,4319453655
2386828369,6,2382432453
4401352676,6,2376354547
2393959786,17,2038821041
2290110050,9,2291655987
1972399312,2,4283720006
4399825464,10,1797990060
3014515408,2,754708145
4401557214,5,3031052312
4300924652,5,2890326160
2616158129,5,2357345716
2410363751,3,2992734958
3166220486,9,2034566384
2756973234,1,2944893694
2607229058,2,3108674512
3156597880,13,2328200171
176178536,8,2409853057
2054568083,5,2405125474
2057306395,10,1881710899
3211844945,10,2470991334
154439077,13,2166800837
2349550191,7,2380112056
2374686518,11,2390309730
1568976062,1,3145645821
2408655122,5,2947740759
2751475880,20,2431999627
4253528282,10,1536454482
2622581469,9,2609701518
4255517846,4,3158585187
4250202678,4,2922049016
3192707284,7,2995777218
4256612242,2,4297778622
2377783539,1,2975632445
4249082717,7,2046607760
2156689278,6,2113687378
4241824762,9,2038399417
2042894552,4,2809101427
2946497974,15,2053197565
4240779319,4,2899084033
3208851202,5,3155323871
4210789472,2,3032375762
4244760400,4,2911598644
1581098373,4,4252165422
1486522845,2,3021931299
4306973284,3,4235701227
2082260993,6,2317169137
3029724685,20,1989691964
4240590820,8,2001741576
4233574138,1,2899084033
2035082789,2,3123572919
2950850900,9,2067108088
1970035759,7,2398689458
4401636409,4,2917879708
2993253524,14,2005584780
2431709825,5,2409041700
1937054891,7,2612305380
3061043426,4,2541800627
2736180784,3,3104171772
4385324927,6,2242126349
2141171653,4,4382466601
2065876790,4,2390279801
3217014240,10,1996688737
2270731047,15,2319331956
2317426915,3,2729298726
4367294883,3,3189241911
4243697107,1,972044
4392052432,1,4387497383
2054939940,9,1971891474
2004549763,5,2350320737
4240559014,3,5281039
89075410,5,2145720513
596036375,15,2004267502
2077684904,6,2586801360
2727109181,3,3175920353
1599084191,3,3104145505
2114769412,2,3108674512
4256171137,9,1986576703
2555766239,6,2404257900
2253040580,7,2555672822
1969237583,1,4310830569
4401107933,3,4205993225
4244905085,5,2748952813
2945726099,3,3015668315
2994106637,14,2075953443
51406945,9,2522919543
4237863713,9,2016805743
2410644990,6,2090406646
4233181996,8,13234647
2886811739,5,2970914736
2947621938,10,1587224694
2526420011,4,2110105177
464598775,17,1540575805
1607467670,12,2102349898
2008145742,6,2392853075
603684201,20,114940721
3046422065,3,3175208193
4390074589,4,2382290278
2890523871,9,1494974852
1991787518,3,2546639359
2370011615,12,2363156087
2008544821,8,2126588046
2994838275,14,2527170451
2330096162,7,2363211195
4300608231,10,1984402782
4300932775,10,1533292911
2991195831,6,2472115654
3007106232,1,4387497383
4393106491,1,2788277189
4392130372,2,2914237138
1984181617,3,2748952813
4206426977,7,2882144
2315640563,7,2367583273
4387467627,3,2608956199
2041717549,5,2393176960
2566933750,7,2963072001
4224250548,4,2137941439
4250977768,1,3183948672
2245370745,7,1589203209
562343622,6,2184109493
4253272140,5,2087123870
3208479322,18,2978614840
2059658859,1,4241606457
4399197411,3,3108674512
2622220750,8,2954334620
2416085103,6,2330421264
2902883509,12,208428680
4397737756,3,4388998267
3105676249,2,3143933146
2345811072,5,2911220668
2913123849,1,964151586
4252263001,9,1990804418
2167383772,3,2748952813
2733205645,15,244746135
4245458179,5,2748952813
3146440715,8,2909984537
2409559072,6,2365264170
2885339032,1,4294845631
2340720920,6,2382290278
2041485946,4,254352989
2946496005,3,3002753104
2015315410,9,1997152486
2353138431,5,2750714868
2158388211,1,970267481
2357488281,9,2400040379
1990262434,2,315394019
2584165030,3,3096312914
4281935808,1,4237585189
2402496403,3,3109637204
4254743051,8,2358668433
625608938,12,563209825
3113439033,7,2922049016
2058797702,9,2058611167
2005370038,2,2889487005
2562821440,7,2790092585
2360917443,2,599557828
2972193204,6,3044447016
3119606045,1,4379649492
2357987493,18,194380831
2283691968,3,3153804399
2721054613,1,93312527
4233558228,1,2748952813
1854046621,3,2370623137
3213868546,9,3196095919
2794501226,1,4251464993
2058507728,7,2376375441
4242812969,6,41999275
1582762112,3,2748952813
205138151,5,2748952813
147383248,3,3088557354
2382744138,2,2359177540
2132081994,7,2376932109
4250444809,9,1844214193
2033504687,4,2748952813
4293252715,9,3040818350
2559277647,10,2923487636
2751754951,7,2366885048
3081635466,7,2385939269
4200605261,5,3341004
2522728355,15,2258892118
2976912276,9,2748952813
4400883742,2,4389568370
2368566575,3,3138542284
4361855162,7,2147569308
2353531677,16,2031978139
2141304386,8,2083466391
2978388781,2,3164989326
2133399182,9,1976246647
3000466240,10,1984402782
2364687847,14,2141905192
2025091828,7,2033281412
2171842804,4,2920760258
4238738169,6,2032003242
4299973202,1,4386073083
2504261226,14,1851509081
4281751828,5,2883111579
4388885612,4,2884985606
4401359763,7,2591711150
2345934781,16,2237725541
2362035874,5,2377913815
4223429615,2,4389008264
2562803373,3,3192667092
2498782565,2,3183948672
4241235645,8,2386062718
2015188435,6,2054812074
2113960969,5,298044160
1975083360,7,2077687576
3004979073,6,2133100465
2199082192,6,2938275348
4238438332,10,1502198272
2485153142,5,2082860237
4300750311,5,2382290278
4285672738,3,2478288626
2349414547,4,2728692616
4388969211,2,3109516991
3141645321,10,2350460489
3007828936,12,3010854067
2372796620,15,2362888138
2476351289,10,1491839574
2782355509,7,2080531066
2424828050,5,2355468367
3092622707,3,3139027618
3014601105,2,574457633
3213056369,11,3011287138
2012647045,4,1655853379
1949198815,10,288183389
818473640,17,1965844857
2015848188,5,2748952813
3036790801,9,1999913942
3095824846,8,2125109223
4398880167,6,2390279801
177250048,9,2008679216
2547711084,7,1589203209
2982024473,3,4205253568
4385254497,6,2139079562
4313565746,8,2352235496
4385281412,2,4281399881
1545492782,12,2066503098
4396669634,3,3144552443
4300176873,3,2998699411
1753432820,3,2560737468
2033850470,6,2065007096
2371942512,12,2357812358
4250287989,8,2077865380
2791477154,16,2090448982
3014282540,14,2416171927
2160918786,2,3108674512
2582514796,2,4294308404
4389853837,9,2001405890
4200544124,7,2318089893
3025557180,7,2319837186
2610225826,10,2995307918
3191727314,7,2358668433
4388303836,3,3126909309
3123804194,4,3125988565
1647727812,4,2759608061
4385525538,6,2075612490
4243239147,1,9269266
4283162529,3,3113169659
4254185165,3,86743134
4214519777,9,2021582534
2022905124,8,2057763779
2136060968,4,3088532017
1995842505,10,1679662072
2502244752,9,2169548800
4285185875,10,1494430075
2034664516,5,2499988491
3195860685,3,2465291283
2123428159,4,2332218522
163699862,13,2255526969
2411178943,8,2382109188
3121515558,9,2625003413
2332283663,9,2109915140
2996708476,8,2758277628
2969690122,2,3015265336
2409590665,15,1998242213
2500499937,6,2031356189
2801371804,7,1984774516
3094766198,4,3121577759
2580822369,12,2340566879
2779944224,10,2347040857
4300016473,1,4231340554
2011897221,4,2151934677
2019445488,3,294916044
2368677400,15,2625086730
2390879783,15,2355206308
2330886575,3,2421589566
2520879813,6,286354897
4233213784,8,2040681928
2018249525,8,2121687483
2033255843,8,2045162544
2042175515,9,2094157265
2077157241,8,1589203209
2913572718,5,2282025873
2064978480,5,2123494603
4308424298,7,2083375246
4386959930,8,2022692657
2283185081,4,2564299030
3166890365,2,2413932936
2341911837,1,2761027626
2324225992,4,2390932311
2405853835,5,2748952813
2419169514,9,1506200166
3033671678,10,1553571047
4398995760,6,2077600819
3105061859,17,2140805812
4397874261,7,1984275137
4233216210,4,2130076355
143574146,9,2921020256
3048795628,8,3042180146
2914039240,1,3207218668
4311515835,6,2744820199
2358226989,2,3198402969
2440981081,9,2144186906
2285639285,15,2017068256
2608979595,5,2386968573
2328289583,7,2131459439
4379984844,6,2377875154
285388205,18,2186422790
4230935062,10,2053487507
1712566308,11,1676836998
4385296456,5,2327988278
1596004268,2,2334102871
2895349978,2,2786332773
4395227207,8,2485259751
82466266,6,2899084033
3046571940,5,2114178605
2430107704,10,1487857142
4240174314,10,1997601569
2270520144,8,2080531066
4307844702,6,3173377131
2800552706,6,2386787285
1867949112,4,2507444737
2995686119,7,2061054063
3121394665,6,3122040137
3217490949,6,2359140296
2913925709,10,2055188469
1987860213,5,2330575325
4313656161,6,4280563506
2338852837,5,305603634
130588832,3,3158615389
2160341742,8,1986378804
1764227321,2,3175669763
3000639778,9,3001577688
216778323,2,4312662746
4230385732,10,1794201046
4253022232,1,2899084033
4233245828,9,2748952813
4248905583,9,2004394190
2620517363,8,2758277628
2077032065,7,2115357996
1758370176,17,2024999404
2975688555,1,3135453464
3042809701,6,3104720065
2373763741,10,2428411980
2609742236,4,314011185
2947316894,3,2935569929
2587815117,10,1540027290
1036432871,7,2072573861
4289205203,7,2013980844
2413908380,3,3032375762
4312193037,5,2261902776
2017757671,9,2088686453
2214472825,9,2130043461
2560603103,18,2043980142
2163764345,3,3173606202
2912442773,14,2788058535
2588652812,5,2134894512
2159721923,8,2108466866
1986420914,9,2029233448
2083300707,6,2604872355
2977812008,20,1969192914
969134276,19,2076683026
227090673,20,133921307
2123052448,5,3142113174
2515887355,3,4285384174
2949857118,3,2766271392
1986302633,7,2128225719
2914899871,10,1013667899
3182438240,7,3011031689
4302602266,10,2046161079
2952365276,17,1967167970
2475071763,10,1503634411
1966688790,6,2466644511
3048929301,1,93312527
4242938451,10,1589832270
3153142432,3,4243877354
2124707807,14,2028272402
1981697536,6,2393226519
4401293489,1,4396701345
2034799439,10,178231042
4225775482,10,1596801655
2504676793,5,2748952813
2618747272,7,2377299588
2088216817,4,3031052312
4251992784,9,1995515455
2025919541,9,2080384954
2063593342,10,1507294162
779591094,5,817743610
2790474449,19,1788144178
2786792604,2,2541448171
2114213471,4,2149055597
2257659958,20,1971571453
2306117814,3,2789811825
4224315466,10,1606995734
1990790149,3,3193662913
2461049857,10,2038377131
597126905,16,1964842471
2241774271,1,54078636
2415108405,4,2337010123
2912411679,8,2060823979
3009460433,16,2077424403
4393361798,1,2788277189
1599398069,5,2236265650
2052744633,6,2335265674
4235834206,6,2351224547
3122222903,3,3196544482
4231958513,10,1506200166
2804084715,4,3175193750
2581208016,2,2781623200
4243094439,10,1710126152
1643991861,8,2037219334
1515629721,7,3020885369
4234864557,5,2748952813
2027603640,2,2401628417
246674435,13,2334075343
4210587485,9,2073023209
4396137699,6,2497349655
54726285,1,93312527
1908286913,7,2766503024
2999289326,4,3115631010
2117217303,5,2066353259
1016679345,14,2003796933
1559266438,4,2330737033
4240277246,5,2493794935
2027651328,2,2889150068
4313533455,9,2748735330
2053531402,1,2417159747
2623249719,5,3113792223
2381956657,19,151310385
2373283978,5,2967396720
2946810097,4,2499743038
4245629611,2,3108674512
2613151724,10,2767257669
104259238,13,2102194201
2077147031,6,2377271149
2948432954,11,2938429166
2410201500,3,3148623482
4297920393,3,4200371872
4233480901,8,2186908857
4296340626,10,2050869315
2387988720,16,2349183162
2006496432,7,2087231855
4286779602,5,2767328025
2230083166,7,2947822838
3093563199,16,2613816070
3135155974,1,3192877754
2566520662,17,2193830385
2169843279,3,2132898409
2074842480,3,2475003651
2807416922,2,347497502
2478394841,6,2935909890
4240068310,1,594353338
925866584,11,2367204377
4285530008,6,2586801360
4236264219,2,4382466601
2909697873,1,4389640747
2468712223,9,2076985335
2047534170,7,2080531066
2074005260,8,1984054315
2054811276,6,2586801360
2373657336,2,3149078096
785311462,12,2284892256
4249913691,10,2360028903
2396322338,4,2729967900
1999458906,5,2772216499
1997166996,9,1997166996
4237580226,8,2350741829
1970165299,8,2094129777
4256442578,7,18713600
4313350542,8,2057802236
4243824694,5,2376932109
4361265338,3,4229998356
2965779714,9,1999928941
4389993363,6,2016341282
2976718356,5,2897335300
4220834275,6,4232489249
4397602992,1,2950637894
4400358704,4,2532412374
4318023029,10,2061237693
1525140768,12,361080618
4399726866,10,1489783725
2977665051,9,2896543866
2943356080,5,2134894512
1654339068,1,54078636
2886876177,1,563704311
1536907953,8,2136942250
2110220257,9,2167622635
4308499097,5,2360480386
2376752942,10,2618063740
2318472576,9,2350741829
3122021675,10,2083597932
4256196890,1,4246177728
2239664471,4,2891625076
2347516155,15,2077600807
2023397820,10,1549470101
2236475247,10,2341827919
4253735712,5,2254958554
2213864620,9,2008625770
2918939588,3,3150220323
2409992162,4,2413919644
2183763340,13,2087848301
2300411332,1,648554000
1980657719,4,3023847553
2168545918,9,1990804418
2516669834,2,54048926
4383722311,5,2367583273
2047035348,9,1603852029
2141901553,10,2386301908
2032615978,2,4388497782
2417730586,2,2464178843
2992158859,5,2932270953
4254328494,10,2001405890
2053107118,5,2093410162
2886306060,9,2889704985
4214515905,5,2596173151
2002976420,2,2899084033
3037389577,5,2935371121
3041033295,13,2344600084
2134409691,10,1531601525
1995694790,10,1587224694
4231410941,4,2382290278
4292989287,10,2053487507
2626667028,9,2419137112
2372020083,13,2404820686
2077978583,9,2072493626
2921730246,1,944690339
1993575748,6,2377168208
4249225153,9,2067108088
4292801195,2,3186920782
2137566670,9,1980418701
4289538147,9,2141862202
4206743871,4,2748952813
2079918875,8,2042043634
139867665,4,56631107
4300229866,3,3141960577
780025855,3,2826451078
4310681093,9,2748952813
2382579742,18,2020085722
2909945497,10,2035937180
1995904318,10,1974090114
2963206720,1,4375956809
2084830900,4,3105120812
4302218246,10,1964714693
2161335111,1,4297791413
2242929034,19,1482637986
2612037173,6,2787904502
2101522899,8,2075773656
1996080251,2,3012621726
2967566416,4,3092117459
2042104758,6,3010601015
2616411725,4,2393870543
4396859597,1,4386825598
3107720132,2,3174374845
4248054723,5,2748952813
1964288877,9,2077263083
3128056778,4,2394419880
2618937911,6,2803521345
2078925802,4,2140698432
3197624187,11,2183947240
1490071006,3,645224564
1988612637,5,2948807893
2067768538,9,2022827837
2052040584,4,2785167464
4392613728,2,3183948672
86173044,11,2775371350
2187882799,16,161117163
3048494932,5,2087124521
2140415412,8,1995515455
4365136402,3,2760152342
2085713059,15,2077033412
2411863649,5,2071020811
2126895873,3,3031052312
2388328148,7,2391385730
4387470222,2,4299705709
4241127117,5,2899084033
2322714345,3,3031052312
2405271889,6,2801044056
1487416325,11,2233277714
2018935157,2,2765597752
1496631773,10,2533885104
2021608689,5,2409163267
2429263345,7,2167864408
2318060342,8,2758277628
2259321744,11,2157087806
2284154867,1,1503349726
2894966205,9,2011945577
4399884614,6,2948807893
4205766515,4,2084883773
318072988,14,2296440006
2017863599,10,2057999059
2244216653,12,2544032024
4253374798,9,2130043461
4252374130,3,2390279801
1985753397,2,4317888673
4401298444,1,4391375266
2161035528,8,1996825976
2365455847,7,2382172409
2058158156,10,2023221316
608863655,6,3115224318
317508575,13,261572798
4293084377,10,3009669391
3046168400,13,2094831726
4234851710,9,2748952813
4231050202,10,1984402782
2024992165,8,1981099904
4367016684,2,2899084033
1976073220,5,2748952813
4366005431,7,2358668433
2091434084,10,134931362
2405259695,7,2376769477
4248412606,7,2333066660
2743893931,9,2015832239
4401409658,9,1976181487
4386282830,9,2073705106
2217464328,1,566305255
2885142369,4,4236720793
2123881099,8,2039186546
2429813790,1,4221020992
4249584918,6,2109147260
3113599993,1,3141344149
2744093452,8,2032228042
2311455220,7,3017203039
2391816814,10,3009133522
1983190920,1,761703680
2349561081,13,2356686859
4321435160,7,2113150855
2356665075,8,2384978373
2306032892,14,2119259239
2751641587,8,1995515455
2155340813,3,2757330072
4379660917,5,2587147951
2416390014,3,2408946935
2997185424,11,204621642
2895753613,6,2068898653
2410067739,4,2899084033
4221099875,8,1994424101
2411308632,2,2803064761
