work_id,keyword_seq,keyword_id,score
2490328509,2,71460,0.679898
1986190391,2,1292,0.5223914
4399528099,2,62938,0.54145926
2488593055,1,12281,0.6716866
2566551785,2,43357,0.532411
3012488467,2,62534,0.677999
2911549526,4,51709,0.48372582
2280908602,3,43477,0.5683241
2382556596,5,32156,0.527052
3165191174,4,37069,0.426745
322706833,1,37807,0.536027
4300894265,4,59406,0.4393724
2157393184,4,26312,0.559832
2981488901,1,48366,0.471907
2300389592,1,43635,0.578864
3216324474,1,38933,0.6843268
4231942875,2,39713,0.45202374
3157375035,6,65968,0.4534878
2549571636,4,59933,0.5142274
4389369534,5,11879,0.52889
200854454,2,35111,0.576962
2784024229,2,33639,0.511002
333468339,1,14044,0.93704796
114526954,1,62022,0.501496
2081667167,3,57910,0.51511925
4249889048,1,34342,0.521206
2953229666,2,38863,0.94147646
2215040571,1,4616,0.5556568
2178178393,2,54112,0.66599333
3039972237,1,5435,0.8671367
2922426080,1,42692,0.452179
2356148012,4,45310,0.491052
3003139904,1,1479,0.52535
2068389420,4,64770,0.545417
3153839150,1,67411,0.545665
2886102660,8,24013,0.42459604
2056174441,1,70155,0.61635303
2425756235,1,4123,0.7626408
3196206253,1,23732,0.426259
306119890,1,15544,0.8611087
3162093438,6,28102,0.524747
2415074157,2,5020,0.5530103
2131210568,4,47226,0.481791
945580235,5,22750,0.543675
3021664328,2,69827,0.530534
2183951039,6,21222,0.41965678
4295255068,5,34640,0.49651915
2589054846,5,58840,0.552102
4324129333,1,59173,0.8513557
2599610552,2,45973,0.619595
2079104144,2,40455,0.539971
4385068090,2,62409,0.479725
3185612119,3,2880,0.517084
4247631127,1,36167,0.415156
3186753267,1,29761,0.492519
2158657891,2,53553,0.45779592
2150369967,2,3729,0.6771136
4200604682,1,48388,0.484695
2081423133,2,61397,0.481943
4385979754,1,58212,0.99048465
163488654,3,6078,0.58799
1933967024,6,47262,0.49053758
2990524614,1,34089,0.550853
4241809097,4,41200,0.508838
1838018422,1,33877,0.595601
3116569838,6,64832,0.505431
2465009899,6,70725,0.49226156
1988146883,2,45585,0.504985
2339641810,7,9890,0.5220266
4389395729,3,54244,0.71308887
147064793,4,35986,0.571474
3086636300,1,64689,0.488735
2088068373,1,10484,0.8886672
2755794281,1,33332,0.6780251
3024955790,4,58884,0.518695
2952897588,3,67652,0.614105
4398106248,2,13671,0.646296
2999619624,3,26901,0.520772
4327612723,3,69813,0.507307
2065718979,5,36897,0.551787
4390461234,1,25196,0.561149
2371230086,1,49303,0.76044345
2782789447,4,66203,0.528574
4298168719,2,41099,0.6484474
1972820586,1,19297,0.5546019
2011105134,1,8724,0.6448618
4214554276,4,64560,0.505176
2807109178,1,53489,0.87971014
1562652446,2,66949,0.47980168
2990962300,4,4377,0.501014
2320683950,1,68713,0.572448
2065196351,2,6256,0.519693
2150679474,4,39000,0.512883
2362787889,4,68142,0.4171495
2322455548,4,18367,0.508052
2414891639,5,3324,0.507243
2013466697,1,7389,0.674045
2956267937,1,52731,0.476028
3145609948,1,28949,0.5315397
2920238335,5,71825,0.50776
2469975822,1,29085,0.649213
3026683906,6,54554,0.49235308
426728250,1,21983,0.6425768
2618111011,2,64689,0.441756
3125559757,4,50543,0.53197
2795058394,4,49104,0.500387
2322140131,2,49072,0.625303
2113994043,2,53033,0.569253
2407925128,1,18625,0.4188615
2912527512,2,26029,0.55187
3200256259,9,47329,0.500618
2023364107,2,12613,0.56620544
2028122255,2,10446,0.53412205
3162947793,2,46756,0.512602
2902028485,1,53245,0.537057
4220888930,7,68692,0.502058
4234419181,2,12196,0.80660653
4306643735,3,30404,0.516411
4312214027,1,57957,0.63364077
1999311089,1,53018,0.648517
4240835347,2,48557,0.813171
2165119893,1,2521,0.82835734
2922776360,1,26799,0.5134807
4388358752,1,71824,0.8421824
4237657773,1,33641,0.485813
3180147673,3,3559,0.503859
2229731214,1,58471,0.601544
112986592,2,61596,0.566483
2531935667,4,49396,0.501838
4254653214,1,19379,0.500362
1986270177,5,17412,0.5354374
2395019772,2,60364,0.407634
3035399444,9,63201,0.4323405
4246214253,3,3735,0.526178
3191501190,1,19855,0.623901
4321262516,8,12992,0.42318285
3217286370,3,5648,0.506354
4301874739,1,43179,0.6115378
2514258485,2,18816,0.5348374
3165918968,2,23634,0.569216
4236593008,1,26588,0.676334
2030318807,1,1801,0.56303823
4230382757,3,60033,0.557316
4230600093,2,4809,0.546055
2102123496,2,11927,0.650727
138355706,3,67442,0.483273
2778086408,5,26950,0.507054
3206351495,2,62098,0.483549
1591952208,2,15022,0.501802
2091219915,3,203,0.500157
2034797768,2,31335,0.56943
4384934934,1,65195,0.5781789
4311524589,3,54393,0.450137
4213441978,2,5490,0.510509
2238063691,3,31259,0.516065
3029691945,2,52565,0.48447892
4292528562,1,34759,0.6478341
2047314326,4,52485,0.502497
2087250283,1,45070,0.592015
2746870874,2,42215,0.521538
2968924785,3,62236,0.552084
4246449651,1,58420,0.921208
1847901690,4,24597,0.47085232
4377695161,2,21121,0.501017
2323232237,1,47153,0.438683
2950250632,3,48568,0.513944
2038891142,2,17886,0.5380563
4251617563,1,43357,0.527029
2971273470,2,52322,0.595085
1498333253,2,45846,0.496097
2624847838,2,33200,0.6115881
3184810693,1,71532,0.60778296
4367052561,2,30579,0.507131
2113756143,1,58929,0.7035795
3205229966,4,68142,0.44628426
2904800932,1,66259,0.446185
2506355542,1,38323,0.9918118
4248361907,5,53256,0.552445
4396703230,1,14946,0.491328
1502117965,5,55748,0.571007
3090326225,4,4275,0.521461
2986935230,3,43297,0.519878
2994777997,1,907,0.7237179
2151368213,5,31276,0.513267
2364616151,2,24414,0.8479566
4382050586,4,1689,0.551351
3102326791,6,47890,0.4249281
2956821482,2,3943,0.5327288
2913690907,1,66580,0.644827
2129020628,3,53643,0.43077582
2324990678,1,13400,0.604454
1875273160,2,48336,0.54209566
4242462103,7,37096,0.49186254
2091167066,2,49115,0.87507576
610097665,1,30076,0.598172
2806866036,4,16005,0.44824606
2625277684,1,52234,0.517591
286769946,4,27012,0.48606232
1231191112,1,58407,0.502322
3020060489,1,32040,0.7099501
2412258614,2,56263,0.490589
2787800400,4,32652,0.57302
2377840396,3,12812,0.5313478
2552947910,2,22550,0.57853
4300555484,1,11896,0.6526549
2029685593,5,60604,0.41366565
2897806202,2,28147,0.809502
3016615447,1,57863,0.81148267
2057809517,2,28795,0.54920524
2048240080,2,31811,0.9511143
4247972870,1,27889,0.60459
2056606449,3,70302,0.513437
2971310723,1,49272,0.73472124
3177940141,3,65817,0.549101
2356110815,1,52072,0.496878
2896135147,1,25884,0.69215953
4321261321,3,54308,0.48845115
4401226318,2,34303,0.6069831
2019460607,3,6567,0.578162
4397129658,5,15116,0.651008
1971932884,1,17362,0.525451
4235166014,1,13593,0.4313236
4206029742,4,19754,0.539896
2245804421,1,5013,0.68501127
2907827567,1,18340,0.50314873
820982328,3,21345,0.51273286
4386528040,1,33205,0.561895
3200225089,2,46133,0.517746
3094076523,3,30284,0.59444296
2596031900,1,18797,0.611158
4297310072,1,17816,0.68996775
1481566108,1,62527,0.428716
2289294534,7,70708,0.43579507
4233814362,5,21640,0.514197
40270685,2,47267,0.505606
3035274225,2,30070,0.526211
2794958926,1,39106,0.6773392
2116715873,4,59090,0.505197
4205406649,2,58574,0.44093093
2246154924,5,58784,0.518611
4395751501,2,27049,0.462346
3120649621,1,42955,0.551942
3027929794,4,32482,0.526024
2069235736,7,33657,0.47743282
2800998556,3,21934,0.48959428
2427253827,3,68130,0.524954
3098746151,5,61511,0.484757
4387031167,1,46109,0.661055
2324580584,5,22550,0.522646
2363853894,2,41884,0.5978842
2288135021,1,63157,0.670044
66757409,1,12976,0.5144634
2941949155,1,9976,0.4789139
2766886658,1,31590,0.617011
1541835694,5,29819,0.4196549
2388643776,2,65546,0.51738775
3049432202,3,13403,0.60819733
4288784628,1,49527,0.4344934
2969439576,1,38592,0.577487
4302454764,6,35753,0.520226
2607185914,1,19117,0.86099255
4361819392,2,68700,0.566215
2905983587,2,4349,0.57007146
4200139523,3,71256,0.45359227
4230555463,1,2777,0.72702575
2571109906,3,60471,0.532144
2746360984,2,11798,0.6130673
102661148,4,1354,0.45042643
2589454234,1,52344,0.83229756
4397533600,5,15116,0.633392
3122842214,3,14642,0.613149
2742229798,3,34600,0.501853
2111317567,5,4566,0.543455
4301658419,3,14945,0.544849
4247009428,6,46083,0.507384
2096327997,1,22201,0.520242
2012173011,4,31208,0.460752
4312544098,5,56790,0.567427
4386531823,2,48111,0.525486
4394828134,2,14393,0.461679
4397528894,1,15103,0.732883
4243773107,3,31228,0.554247
2981535688,2,16149,0.531991
4220670684,2,22296,0.505844
2048987794,7,63786,0.520342
2041309791,2,20306,0.593258
1831250476,2,46293,0.617733
2029145772,3,62164,0.49308
2552249150,4,15834,0.48923
4361005232,2,58321,0.6297644
2333445182,4,14658,0.55586
4237807170,1,1974,0.8958248
345121838,1,45186,0.88463295
2062148486,2,3510,0.596566
4255006848,3,9702,0.508158
3163374918,4,17145,0.515016
73191427,4,12715,0.63556796
2125037473,5,33580,0.536423
2953729758,4,64423,0.56266
2317636443,5,37397,0.490171
2373522613,2,51843,0.508402
2079733504,3,50568,0.473524
2363732420,2,4402,0.5426749
2016696171,1,30103,0.533294
2028821467,1,63216,0.73242587
2283837525,7,37023,0.41389906
2569759436,1,22421,0.423803
2594199756,1,58756,0.490507
2312621341,1,72427,0.6407796
2014634808,2,27527,0.553168
4390292445,2,33908,0.549623
2333097227,1,24934,0.8302791
2012363610,1,28666,0.491295
2274333310,4,53311,0.50238514
2187652483,5,30096,0.51984
2000196452,3,5441,0.48508373
2955354307,3,49527,0.4904141
3175291702,1,34640,0.556689
4311432847,3,42955,0.55809
2410175983,1,70424,0.528368
2291800762,6,54368,0.43372357
3088786807,2,54707,0.551142
3183464805,2,60450,0.4443067
1964719485,2,50016,0.51212
2588483035,4,30150,0.507172
4285725827,1,27190,0.92853236
2333437357,7,4794,0.518638
2019564883,7,43296,0.41533464
3107528130,1,19089,0.530664
3037586367,5,63474,0.52387
2003836439,2,19090,0.54094
2377505283,2,35569,0.42083156
2387955611,2,21188,0.493524
2354230658,2,14286,0.585912
2377401316,1,8408,0.590341
4210510114,1,65195,0.70499
1866756245,2,10734,0.58763117
1965901754,6,31353,0.502396
3147510012,1,40440,0.545552
2144660468,1,6712,0.8323
4214772541,1,45715,0.56859714
1480358595,2,31237,0.435104
2783637712,1,1959,0.92093056
2259587114,3,22222,0.583119
2334164026,6,13028,0.45177382
2320420771,4,13746,0.503155
2078244738,1,53264,0.438628
98500041,6,64478,0.468054
2152597001,2,28795,0.44893748
2571999881,1,42065,0.9432039
4319262755,1,54100,0.429031
4391816481,2,922,0.582136
2404112062,5,25904,0.46022043
2543821857,1,56801,0.65227
4253375987,4,58837,0.510487
3080649391,6,23440,0.45874295
4243711128,1,43281,0.525859
4234431874,6,34420,0.45179108
4385834558,4,66364,0.503119
2033068042,1,30159,0.571448
3184650619,3,8997,0.521099
2038398726,3,45070,0.573125
312770810,5,71879,0.500324
2078348577,2,33274,0.5302569
380538416,1,15261,0.422318
858043950,1,44257,0.6517515
1984984345,1,22518,0.434518
2353915879,1,15326,0.490376
2025233368,2,31871,0.4742695
2142794729,3,31252,0.517062
2899101635,1,12492,0.455714
2963647779,2,2879,0.58785254
2176453623,1,66917,0.499937
4390082085,4,46034,0.509028
4213323715,1,59094,0.874429
2581800285,3,69913,0.42430785
2168835444,3,69683,0.44491
3048935283,3,10553,0.514429
4400031547,1,33427,0.432654
3111807598,6,45846,0.502257
3100502291,4,17638,0.500848
2130928508,2,44329,0.565792
4309671620,7,67185,0.49930263
2057129418,2,20881,0.582737
4256476583,3,55905,0.484727
2079976297,3,54430,0.460883
1536733004,4,46521,0.516168
3089586368,2,41296,0.6779493
3096471708,2,57264,0.632911
4387676650,3,45621,0.434805
4246459287,8,31893,0.502835
1552639552,1,14686,0.614628
2415674298,1,47078,0.755436
4229010875,1,52473,0.5537539
4249728152,1,66040,0.83969903
2003919877,4,37196,0.516442
4295847727,3,35639,0.547069
4378192263,1,55887,0.611075
4232984642,1,45508,0.666786
4245736694,5,15661,0.47959936
2728112181,3,44098,0.507442
2037980409,3,53389,0.540988
3209004996,3,38803,0.43984133
1971697220,1,21519,0.44342
2512365341,1,17816,0.9265433
106144350,3,600,0.47787324
2152326480,5,7274,0.5451481
1981909450,1,60711,0.7591351
4293392915,2,69525,0.4324367
4389511469,2,66357,0.503372
2790570636,1,17262,0.533537
132938366,4,16650,0.417483
2502954202,1,58454,0.459687
2911871168,6,11859,0.517398
2586171004,3,71951,0.517003
2343615449,5,4121,0.505961
1987149968,2,51394,0.6808693
4213164754,1,8871,0.54241
2034961251,1,6960,0.83150184
4397216468,5,69088,0.638941
3160550083,1,17849,0.8913717
3134175717,1,68118,0.409727
186595463,3,64705,0.539992
1544510174,6,55735,0.47129524
2397417519,1,28151,0.5564198
4400722783,4,64570,0.510261
171324741,1,20185,0.467347
1828880135,4,33211,0.546128
1910509840,3,12142,0.590329
4321510947,6,23963,0.4827999
4250764112,2,2639,0.428679
2950288694,6,48288,0.44095185
4234517742,3,67885,0.558128
4380482248,5,35567,0.548232
2094698188,2,4349,0.55800664
2012089637,2,33519,0.548394
2373530274,1,39589,0.515231
1570013264,1,8846,0.401824
1991385321,4,72218,0.42976683
2349679703,4,9017,0.43445382
2106090738,2,19521,0.4198656
4366989361,4,69827,0.51302
3010143479,2,44447,0.430567
3118108033,4,59844,0.4230944
2013654840,3,13371,0.539743
4395454199,1,38227,0.576805
2026858620,2,71580,0.60461116
2896422365,6,24787,0.513227
3208102772,1,25022,0.79869294
2021488411,4,11400,0.641783
2488811617,1,10989,0.9208168
245601440,2,59870,0.6476226
4398226316,6,124,0.539691
1996010779,7,56885,0.47274315
2725577581,1,38784,0.6412159
4234078854,1,10111,0.518706
1996339222,2,60692,0.528791
2157798212,2,40097,0.583753
4300704950,5,72199,0.51905
1769664782,2,21718,0.51015
1780243219,3,18816,0.5835756
2607120671,1,18116,0.430725
2020845340,3,2963,0.511476
2038177505,4,38459,0.55508
2996278185,3,3181,0.502777
2887144100,2,30060,0.422448
147744103,3,34245,0.56336504
2901591264,1,28204,0.6585871
2314471028,3,62630,0.41326717
2977725358,1,69368,0.444945
2410736233,2,13668,0.579591
4317815289,5,13602,0.535423
2094438201,3,34248,0.571743
3160070263,1,25822,0.76159716
2048807191,1,72262,0.92146474
3127103289,2,43117,0.46281636
2130536976,2,67497,0.568274
2071007467,2,13124,0.749191
2599524478,3,66677,0.503349
2958927747,1,33893,0.524311
2385378133,1,67711,0.84056187
2007227288,5,8551,0.45764962
4235403519,5,10356,0.56096
2395116775,1,65396,0.567075
2081707948,7,60709,0.558759
4391054146,2,27605,0.523515
3016252528,1,41619,0.632007
2117720326,2,65619,0.517268
2966027883,1,25083,0.89396876
3204885563,3,32044,0.489347
3035381670,2,43814,0.47532228
2024748787,1,46075,0.9552392
4397139491,6,41919,0.533652
2370544429,4,40055,0.43582225
2157946474,5,1309,0.48878285
2793444969,4,31995,0.553311
1990923302,2,27593,0.581702
2932214866,1,5724,0.6634009
4214656000,1,39090,0.9891391
2025211699,4,3954,0.534788
4251913139,2,67747,0.569983
4385818881,1,62608,0.584999
3207730444,6,62500,0.49271753
1569072028,1,55974,0.5585034
2134105069,5,10083,0.5578726
2599354327,1,58355,0.522598
2410714767,2,16787,0.6425505
559992218,2,42955,0.591689
2108696410,2,26084,0.5000956
2369037187,1,16332,0.505201
3122268573,3,60123,0.619398
1897129231,2,47334,0.548879
2381140982,4,61168,0.531066
1980344934,1,39517,0.5531508
2002916894,4,19858,0.495509
4295204284,8,28112,0.53035
2038895849,4,61596,0.500888
2921159698,1,11712,0.591521
3113119612,2,14920,0.477709
1944457457,3,13182,0.51731
2414373851,2,34534,0.549148
2767222127,1,30349,0.434801
4205705470,2,70447,0.531363
4377028936,2,69508,0.518715
1979845119,8,62762,0.504395
2939235761,4,44848,0.532247
1970266202,1,33353,0.6418252
2009156175,2,19480,0.514872
2026741013,1,15705,0.95537436
2328223520,2,63525,0.514967
2010965811,1,53323,0.635777
1583276569,4,58551,0.56504
2395541925,1,71969,0.718407
1974734772,1,5028,0.90977573
4388189414,2,48356,0.529176
2042432552,1,67980,0.465146
4242790568,2,64082,0.584874
4392407252,3,71330,0.542911
2010982884,3,67256,0.521921
2599089745,3,51102,0.50334
2411716767,4,15522,0.51357
1511278209,1,35957,0.52
2593872543,5,22563,0.41930518
3129045243,2,49478,0.586521
2323299526,1,17693,0.407193
105037227,1,3731,0.416125
2220587651,1,13593,0.5232134
2159605977,3,10632,0.55509984
4301417075,2,9843,0.534499
2088286081,2,4422,0.552911
4319164392,2,3075,0.51217
3044115511,2,50514,0.522431
2765799741,2,66949,0.47265473
4319350685,2,46376,0.490801
1994292012,1,50586,0.540208
2424831360,2,6064,0.41769916
2321296494,2,25850,0.407545
2254173361,4,36553,0.535445
2387062727,4,13677,0.482928
4200585604,4,62952,0.4863494
2910997691,7,67509,0.41463426
2188840426,4,5522,0.543965
2162509251,3,30734,0.52473193
4362468837,1,23669,0.624889
2363010359,1,24235,0.542716
77468758,1,12531,0.432306
3030468655,4,10296,0.5381905
2364425325,1,42268,0.6952226
2354023306,6,1483,0.47131783
2036338741,1,56487,0.537971
4313351388,4,55262,0.46311796
1993415457,2,31590,0.545455
254854466,2,14496,0.50437963
2147850002,1,60953,0.454762
3008968405,1,56329,0.517037
4400955994,2,37691,0.539435
2527300316,5,62938,0.48809874
2980555020,1,62484,0.6158681
1999140263,2,11400,0.475553
2027755355,5,56219,0.4809629
1796049893,1,6933,0.516962
2288774240,1,4344,0.633675
4239517049,6,44181,0.56694174
2062289862,2,66384,0.525823
2007841442,1,65544,0.512884
820705194,1,55868,0.543838
2571626475,6,55657,0.527386
4246703717,2,13357,0.50561047
4237443099,3,3646,0.502578
2594417130,1,20213,0.633341
4388429663,6,69703,0.517775
2885772755,3,35550,0.505444
4317355260,5,21271,0.506766
2081823652,4,10811,0.553779
3085713678,1,3646,0.462161
2281486906,1,29020,0.494909
4200625985,4,31063,0.554005
2388357366,3,71969,0.501842
4250471225,2,36885,0.454646
2315029141,1,65810,0.452648
1526911539,2,60880,0.551213
4206284596,1,349,1.0
2099271542,1,70398,0.695591
1499465725,2,14839,0.4116217
1540588834,7,26989,0.4337657
2170799058,5,68513,0.535301
2418180463,1,6312,0.48527
4397662846,4,63727,0.650737
2133308113,2,5724,0.8289069
2982719211,1,10923,0.8931663
2739288474,2,63739,0.596691
2947732086,8,61393,0.520945
2475111392,1,30869,0.618612
4283397365,1,58338,0.445508
2018776901,4,71818,0.42801112
4319982370,1,17512,0.7353704
4250496694,1,41031,0.547232
2142766011,4,29083,0.520255
2339490099,1,54652,0.7854383
2913605041,2,55335,0.5882439
160920378,1,49704,0.8428242
4385021653,4,16296,0.514351
1988980763,3,38459,0.488272
1979292771,8,29131,0.44750652
4386740260,3,50018,0.414716
2051031477,1,54934,0.548962
2050328357,6,71954,0.534033
2579394098,4,2461,0.51555324
4367172383,1,48762,0.8728392
1997328100,1,19944,0.577061
2067271767,6,18477,0.4758779
2384967763,1,6414,0.474787
32878210,3,14577,0.506103
2023694321,1,67471,0.66135025
2357138071,1,19045,0.5241535
1967601643,2,68229,0.76751494
2169245450,3,59666,0.501207
3193537622,1,53685,0.50398487
2325146001,4,66288,0.471436
4247991185,1,66494,0.40862
4248677169,4,69459,0.534888
2969222160,1,56020,0.407093
2119042960,5,37802,0.507969
4300100072,6,43407,0.504294
2266098241,1,8554,0.499281
4234669043,1,6045,0.582606
2125750771,1,62016,0.6686709
2967694901,4,15944,0.582946
2918450217,2,44596,0.613829
2023726825,6,53438,0.531719
3195504683,3,66691,0.5114092
2411168789,3,44328,0.501474
2021237660,2,66862,0.5212332
4385871659,4,27425,0.515967
2143814287,3,12315,0.605529
2512984888,1,67098,0.6647645
2805035462,5,18379,0.4530423
2910861317,1,9681,0.669575
2616044015,5,45367,0.41237348
2007667658,3,58815,0.547993
2040118433,1,39172,0.48145145
2745892876,5,29253,0.528917
1913471055,1,62371,0.529408
244076054,7,23524,0.45350268
2961279664,2,45740,0.441462
1986884703,2,3298,0.447498
2245810244,3,51082,0.512917
4254619987,1,57777,0.519247
2166606751,1,10047,0.7092892
2044797945,5,20357,0.45678765
2076387472,2,21037,0.5800647
2208373284,3,68118,0.516931
2541840016,8,72080,0.49556696
2016764732,2,48044,0.49729183
2922190657,1,51145,0.415823
2994361935,1,71058,0.834215
3158128863,4,8838,0.517681
2806507829,4,19904,0.545569
4392457417,1,27766,0.75291264
4397739710,2,63727,0.66121
2150806283,4,42730,0.41960615
2094448045,2,22296,0.532511
2366566076,1,31380,0.76535976
2676710726,3,20757,0.547231
2029792113,2,51240,0.507123
2161273443,1,60417,0.9853942
4385877756,3,49457,0.502694
1991606812,3,41717,0.4784008
4312446987,2,39798,0.43446738
2359858920,3,53861,0.658606
3111244353,5,65529,0.549304
2469412945,1,61343,0.499673
2327981372,4,35516,0.4984541
2161072471,1,65340,0.9716755
3122494878,4,67622,0.53740937
1774563462,2,72480,0.614901
4365997826,2,63097,0.504723
2597551287,2,67500,0.98306024
2892365431,5,2534,0.503897
2361395038,4,62006,0.4635626
4366977128,3,33795,0.502043
2343335422,3,56620,0.45433384
2171400090,1,65626,0.54963
2363450543,4,61378,0.530704
2225249636,2,9819,0.511927
2072716978,2,14021,0.506591
4376561168,4,46594,0.516261
4397578394,5,69088,0.645198
121249586,2,61323,0.525041
2905005515,3,70697,0.512244
2115555858,1,18104,0.6418221
4394858915,2,289,0.52164227
4249358408,5,50800,0.545158
434287145,1,20123,0.515777
4210638658,6,48030,0.503485
284848155,3,17786,0.6468749
2046570113,2,49069,0.557335
4247735698,1,42349,0.772774
853168114,1,41432,0.534052
1970933390,1,10299,0.510243
2331607184,2,16781,0.582231
2513029694,1,56628,0.572758
1828757979,4,61378,0.511038
4294151350,2,34623,0.530293
4251563922,4,14599,0.5756323
1987173732,6,24510,0.51660806
4236518260,2,68274,0.620859
2796167578,1,56557,0.482053
411464951,4,63797,0.537635
4252429633,3,48389,0.578839
3040792708,4,64689,0.502122
3092083468,5,23191,0.513776
2790371287,2,63268,0.41441345
4391915785,1,26818,0.578521
1978259458,3,16969,0.57369
3082551700,4,71265,0.44213706
3036151005,2,46299,0.507536
4396538957,1,32308,0.503107
1572525453,1,18164,0.459272
2085648235,2,65040,0.470968
2019970998,1,47208,0.7950342
4297513763,1,2574,0.579783
1583280694,6,60299,0.48433578
1552667934,1,3559,0.471302
2321282648,1,70604,0.8575808
1769045627,2,22549,0.592853
2012056025,2,13013,0.504719
2412278139,1,40261,0.475121
2765831092,1,57680,0.44849
3179405469,1,36232,0.469386
2031967164,3,32858,0.4356748
2065243023,3,44351,0.541056
4240217917,3,40161,0.583632
4362567727,1,24853,0.55513
2168631109,2,20332,0.526777
2103343041,5,34346,0.42994657
3210965891,8,23201,0.42983532
2300018532,2,55974,0.56124485
2918939250,2,54454,0.48604
1601097153,1,68703,0.507003
2770055395,4,22248,0.503604
177814946,1,8946,0.477854
2897556090,1,35417,0.633192
2392949527,1,26322,0.6411966
2099771749,3,50142,0.525277
3020819870,2,27502,0.515602
2137739899,2,1809,0.43915933
1512570960,1,13464,0.638888
1582216328,1,27072,0.6053002
4386072221,1,40968,0.582263
2529947601,1,19779,0.5192916
2909321161,1,21373,0.5338477
1506489923,2,12796,0.464216
3014148253,1,42712,0.8588294
3123544951,3,3495,0.546908
2956526767,1,53497,0.413126
3132729945,1,31914,0.9488172
2958731775,5,40161,0.543762
2146531337,2,31871,0.5294763
1793087255,1,19585,0.485836
2030425978,5,41067,0.47044224
1963818935,4,53965,0.41520217
2989430275,6,16498,0.529223
2893556171,1,25347,0.55843
1970207080,2,62962,0.50286
3093730284,3,50789,0.4244022
2268845836,1,44586,0.85008097
2109159408,1,14482,0.84581745
2063386601,2,9259,0.41402817
32392994,4,45520,0.515798
1943015543,3,7657,0.523096
3128800233,4,55696,0.41916585
2273278024,1,7934,0.48702914
2064819868,1,14483,0.84109294
1506741749,6,17019,0.41931123
4396044034,1,18816,0.82367456
4241917700,1,33318,0.55268
2340508922,4,8408,0.520361
3160464219,3,53024,0.439909
2157400258,6,6780,0.557171
2417943466,1,17304,0.579896
3194831174,5,12260,0.510853
1984444695,5,61604,0.570369
1489923925,3,57143,0.531283
2137463068,4,36244,0.42056125
2005944128,2,20226,0.6009371
339645684,3,39650,0.540298
244531962,1,56944,0.589726
1165909455,1,29055,0.636776
2146438995,2,44125,0.537503
4391014942,1,66182,0.76240873
2903051214,2,13582,0.6556151
2735164637,2,61818,0.538884
2801395225,3,19927,0.520493
2396219253,6,27282,0.48109835
4383613806,4,27538,0.448555
2990538742,1,71519,0.574426
2992333901,2,8943,0.537004
2365703919,2,60039,0.6849471
3046336645,5,67885,0.53977
4287690406,3,4200,0.522405
2325922490,1,64275,0.493021
4301130766,1,41559,0.6492014
3166546365,3,20595,0.6389358
2161566692,5,922,0.501146
1587866852,1,5416,0.58648676
4360762353,3,29557,0.508858
2052631507,3,12865,0.568561
792110242,1,33516,0.491765
4312602198,1,15490,0.800554
2416312977,1,70046,0.506523
1670904102,2,35917,0.6851273
2606543510,1,58837,0.486855
2073800951,2,5950,0.481815
4385845347,3,28388,0.531683
2165821927,2,45731,0.68765724
2768229929,6,33424,0.503591
372589707,2,11206,0.561878
4397857564,2,63727,0.665738
1488843256,1,42648,0.558714
4223628218,1,23211,0.619808
4384134015,2,14077,0.50584126
4312315791,1,26554,0.40055
4248313369,3,14935,0.499744
4399560161,2,68118,0.520451
2883900437,1,3399,0.950117
1857485503,2,14654,0.53232
2606322571,2,35569,0.508269
4375951785,1,24758,0.8532631
2501770341,3,45065,0.641166
2006682191,3,33696,0.45481
4397769180,2,13671,0.658259
2013193804,5,39245,0.521276
72260714,7,33515,0.500016
4253539615,3,58758,0.511518
2044834092,1,32156,0.495848
2751435643,4,37610,0.44097888
4401015970,3,17781,0.560959
2335041551,5,68920,0.521115
2014963816,1,53628,0.519607
2792760624,1,55335,0.56704104
4244895609,1,70573,0.86459583
2267251064,1,5725,0.7236838
4383825395,3,19089,0.547799
4220669535,3,57637,0.583573
2075595965,1,32155,0.513342
2013278637,4,70851,0.530067
4392117443,1,66726,0.668624
2055650404,1,10306,0.527965
4311800584,4,373,0.577764
976842690,1,33032,0.630728
3783708,4,12893,0.510992
2067216284,3,58700,0.536841
4390300973,1,58809,0.515918
3005609866,1,4344,0.547779
2770762995,2,19944,0.580215
2284124263,2,58541,0.4928291
2499766831,1,16510,0.552332
4206648880,3,64865,0.7792616
1965140797,1,64900,0.617608
2312898883,1,29247,0.579679
2483372750,4,41232,0.55887794
2008611171,2,30562,0.647114
3132304524,6,21229,0.545241
2321094672,5,31245,0.49766
2163134806,1,37561,0.94337475
2896277257,2,57306,0.61800104
235375905,6,54750,0.45912018
2410582585,3,45632,0.515974
1524631853,3,43317,0.45115224
2155094055,2,49396,0.499432
1584687972,3,60782,0.496358
2163951413,7,17003,0.44479156
1575635148,6,26043,0.4674716
2989510633,2,2263,0.5032217
273254828,4,36373,0.5500506
4397950170,4,69088,0.633774
2071528835,2,16531,0.72338754
3033031694,6,43564,0.48591223
111883863,4,32824,0.516181
2369013581,3,67089,0.547152
2883325957,4,31590,0.5262
2893120301,3,24577,0.558095
2577144908,4,64564,0.527686
2995815354,4,2703,0.538357
2360432117,2,41351,0.494967
3114059611,6,36461,0.500323
2086685120,4,8989,0.44325113
2000635512,4,45605,0.47541
4246374653,5,37414,0.542021
2779009267,1,17355,0.9648807
2066292755,1,67731,0.498383
2884935300,2,23693,0.6560293
4230824711,2,47208,0.6802361
