work_id,author_seq,affiliation_seq
611728624,8,1
3087934522,2,5
3099643485,1,1
2052571587,1,1
3128750875,2,1
3082607240,4,2
4312251708,8,3
775907478,1,1
3202028396,4,1
4376111408,3,3
2062708577,7,3
2053171413,4,2
2011396776,1,1
2046239046,5,2
2008467542,2,2
1616189866,26,16
4253026005,1,1
4391169517,2,1
2077042569,4,1
4281732109,5,5
4390744485,1,1
4390751688,5,3
4213379435,5,7
4225814381,1,1
4240909591,7,2
4206412899,1,1
2031235763,1,1
2799762960,2,6
4285788554,2,2
2620515654,4,1
1908634524,5,1
2288318083,1,1
2906786025,2,1
2094490230,3,1
1688339583,9,9
2045619753,4,1
1550321392,1,1
2168302860,14,1
4388773885,8,1
4233413945,10,3
2108726096,1,1
2802185354,7,51
3031846696,3,2
277020847,4,1
2469457120,4,1
2914585595,9,2
4399737125,1,1
2097447469,2,2
4238488315,16,3
2124869362,1,1
3033972485,3,1
4381332526,6,2
4376149667,1,1
2312946304,3,1
3208345750,7,1
4308329653,9,2
4380351990,2,2
2088263522,13,1
2297948522,5,2
4298378306,2,3
2039635499,1,1
2029094652,2,1
2045736755,3,2
3081218171,7,1
123750931,1,1
4255366088,1,1
3125963294,13,6
4237436558,21,3
1542142581,3,2
2753223872,3,2
2169995029,8,1
4386715849,1,1
3199899251,10,1
4382366719,6,1
2790150786,1,1
2902590592,10,1
4239528794,8,2
2008101175,4,4
4362467141,5,1
4236294468,121,9
4399435487,1,1
2366835880,1,1
4310502362,3,1
2030589746,6,5
2810673470,5,3
4312085411,9,4
2148641159,1,1
4210316492,3,1
2171315233,5,7
4388010032,4,4
2325340415,1,1
1783390479,9,3
2066804752,4,1
2813610282,1,1
2948184250,2,2
3007912193,2,2
4389674691,4,4
2913142914,3,2
4283815517,4,2
2491891581,5,3
2092725589,1,1
2574110182,2,3
2067001403,3,1
2052897411,1,1
4296628358,3,2
3184612571,5,1
4296079974,2,3
1990743408,1,1
2921861630,2,1
2591858996,1,1
2160093307,3,1
4388705694,1,1
3032312299,4,1
4399063016,171,23
2143813160,2,1
2249352900,1,1
4251599192,3,4
4400319788,81,11
3105119947,14,4
1966315303,1,1
2160013620,6,3
3137726404,195,1
4206073683,9,16
1527345198,1,1
4281486786,2,2
4401635611,5,1
4400082974,3,2
4285086942,4,1
2324092040,13,3
2023547312,4,2
2103352048,975,69
4200199291,2,1
2969699193,186,16
1886359022,1,1
1987355304,5,1
2097822264,5,1
2977306653,1,1
4234907501,6,1
2774616268,1,3
2072871825,4,4
3133232416,6,2
3034270269,13,1
4312912798,3,2
3206193644,3,1
3129753555,4,3
3118804988,4,1
1987814043,1,1
1985472958,2,2
2017485888,1,1
3093976221,9,2
1996708929,1,1
4297338331,6,2
2079015212,1,1
3126898285,3,3
4302304704,64,63
2114392718,3,5
1991768638,1,2
2085213658,2,2
1572224846,589,49
2790449849,5,1
4200357604,165,24
1203666856,1,1
2155627478,1,1
2786744485,2,2
4377291303,4,1
573720794,2,2
4367600504,16,21
3088827265,10,5
2106327684,95,10
4285359849,1,1
3217012427,12,1
2024725337,1,1
2977582169,1,1
2592206213,2,1
4288367906,2,1
2985111957,4,2
2357918841,1,1
4396230486,38,10
4380901561,4,1
2137200414,1,1
1604188868,2,1
2343217632,1,1
132267585,1,1
4388594810,8,1
4255942890,4,1
2027559582,1,1
2915915246,3,3
2239027459,4,3
1973135321,4,3
2270382367,2,2
2066393696,3,1
4381661298,3,1
2899478552,7,4
3022854192,13,1
2779639648,1,2
3217015379,1,1
1983026664,3,2
4386586584,1,2
2068068072,1,1
2176176034,3,1
4206957188,6,1
2566867994,1,1
4380989675,13,1
2889953197,3,1
2334802420,1,1
4247153240,1,1
4389737898,3,4
1999412508,3,1
2971784799,5,1
2161017266,1,2
2022974097,4,1
2533625669,1,1
3182397854,7,3
2941589834,3,3
1971262902,2,3
4285133219,38,36
2314718163,7,2
2907688076,4,2
3164464896,4,2
2100963607,3,2
4300348148,17,1
4220709182,3,1
3197264046,3,1
4256105651,1,5
2158150927,1,1
1991875115,1,1
3172497004,26,2
3119837565,1,2
2151208520,8,3
4389911006,1,1
2419265122,1,1
3198670586,2,1
1969923864,3,1
2080445579,2,1
2383232429,1,1
2405474639,2,2
3164900080,2,2
4385801830,6,3
4200118637,2,1
2141219090,7,1
2280440990,7,6
4283366816,6,3
2025150410,1,1
2341503717,1,1
4313271908,9,1
4366462678,781,139
2608858501,2,1
2886008595,6,6
2161715526,5,1
4249056769,8,1
4285261619,4,1
4396237296,2,2
2057949199,73,6
2276051849,1,1
4392953323,4,1
2053187281,1,1
2091375738,4,2
2044226426,4,1
2010213489,1,1
2088638709,6,2
1491923962,3,2
4317787045,20,14
164957689,2,2
4385242180,5,2
4386456783,6,1
3204520672,4,2
4388725898,1,1
2013722142,1,1
626358867,2,2
2318510011,3,1
2384945030,1,1
2619327222,1,1
2969717360,5,2
4224073440,2,1
4392034805,2,1
2613798987,3,1
2060708936,5,1
2034967144,1,1
2715250302,3,3
2990517739,1,1
2063175379,10,3
4293519101,5,2
2048434725,1,1
2219975570,8,3
3208079265,10,11
2805387520,1,1
2516010264,1,1
4294584239,34,27
4399071923,32,29
2188474006,3,2
4385990216,189,3
4389993468,1,1
4241661147,2,4
3174711138,3,3
2040042527,3,1
3111006718,6,1
2394170931,1,1
2015487295,3,1
3208469568,1,1
2000747730,2,2
4399534329,7,2
2585821512,1,1
2387668526,1,1
2966985316,5,3
2023690848,4,1
2997977932,1,1
4303644892,2,2
2409867444,3,5
1967122808,3,1
2089417576,1,1
2775674385,1,1
1579621326,1,1
2319872391,3,3
4252350338,103,1
4390201078,3,1
2129258943,30,3
2770136356,6,6
2990713331,6,2
4214605803,2,1
4234033826,18,1
2948552637,9,1
3171737773,1,1
2018298267,1,1
4378717480,3,1
2345441555,1,1
2299090782,2,1
2165334846,3,1
4313592678,1,1
4243487803,4,2
2000346722,2,2
2017885608,1,1
4319081280,4,4
3137732020,1,1
2301099309,5,1
4224262673,2,1
2014802319,2,2
2080555139,1,1
2557787309,4,3
4214891080,1,1
4381415859,2,2
4297884298,1,2
4237056850,3,2
2305882931,6,1
4392104299,2,3
1996115078,1,1
4240308085,3,4
2022999014,3,1
2153249818,5,1
4214905687,18,4
4214864939,3,5
2784658212,1,1
3003411255,1,1
4309005038,2,1
2145067337,10,1
2761137419,3,2
2608389993,5,1
2885231792,1,1
2547929367,4,4
3207439020,6,1
2057575534,2,2
649091267,6,1
3093426520,1,1
4361010192,7,6
2763959809,9,2
2477421644,1,4
1014656574,1,1
3132259035,6,1
2339909895,7,5
3101883835,5,5
2074143153,3,1
2463277609,6,2
4237604528,2,3
2171014100,6,4
2077801261,4,1
4320475284,2,1
114968831,1,3
2331865471,2,1
2699185488,2,1
2067084749,4,4
3008592145,4,3
2375792445,1,1
3087947364,4,1
4392516338,4,2
2315463091,1,1
4310162980,22,10
2111162752,1,1
2331590805,1,1
2808117189,1,1
1965562245,1,1
4296142581,3,1
3137346234,7,1
4232986128,41,26
2590567431,2,2
4384211440,10,5
3172658173,7,1
4308774813,4,2
1939538796,1,1
1580909556,1,1
4233778951,2,2
2107647552,3,1
3133804872,2,2
3011278583,13,5
2089361127,7,1
4312306450,4,1
4392712919,3,1
4393117270,1,1
3004565110,5,1
2082486994,1,1
2922028038,4,4
4321381978,5,1
4251036163,1,1
4249069351,5,1
2477101508,3,2
2164963926,7,1
2258316356,1,1
4389453481,11,11
2883646811,2,2
1527702051,3,1
2038899039,5,3
4226191046,3,2
2080742928,14,1
2323512911,1,5
1965693336,2,2
189987767,5,1
2030462893,2,2
4214901127,19,13
2163962058,5,1
3048468321,2,2
1981490630,4,1
2908160373,10,1
222166030,1,1
3120810848,8,2
2606433357,3,3
3038305270,1,1
1606136758,1,1
3000432766,4,1
2993206819,3,1
2805103555,3,2
2022279778,1,1
1979007203,1,1
2105924914,4,1
3112225975,2,1
3000385443,11,3
4386188055,5,2
3000655281,1,2
4385076564,6,5
2734808399,16,1
1970575146,3,1
4392489906,80,2
3184000042,1,2
3178948649,341,5
4231153790,148,3
1995540218,2,1
2997526106,9,1
2086409038,4,4
2137864376,3,5
3162269932,7,4
2067504046,7,1
4318668421,5,1
637104601,1,1
2758360656,1,1
4247859316,1,1
609876278,2,2
2604553633,2,2
2332529993,2,1
2959984926,1,1
1854026149,2,1
2002369706,1,1
2138157641,1,1
2908039105,2,2
2165463050,1,1
2047676623,4,2
2975116697,2,2
4281485420,4,1
4313394666,1,1
2300022657,6,2
3116545385,2,4
1996866683,1,1
2058195398,1,1
1990802059,3,1
4238474997,5,1
1980450651,22,12
2515966408,16,6
2071999370,2,1
2067528675,4,1
2340575912,5,3
3107858791,4,1
3192985404,14,1
4224326322,5,2
4245856660,62,2
3014481739,2,2
4210674698,2,1
2786431263,2,2
4398567591,1,1
4391522021,2,1
2050030407,1,1
2080006142,6,3
3091269139,2,1
3006177560,8,1
2293492198,2,1
2893324240,1,1
4396790732,1,1
4231490215,1,8
1967906227,2,1
2171848582,1,1
3005952339,1,1
2070277070,1,1
4385447052,1,1
4236907001,30,21
2177573584,5,4
2796510383,10,3
3108815066,152,29
3206164144,4,3
4387095104,2,3
4389828029,5,1
2137868744,3,2
2995038666,2,1
133848856,4,1
1990059120,1,1
2017792299,4,1
2097847929,4,1
2058840429,4,1
2960819626,2,1
4236594966,1,1
4230039681,1,1
2885035961,13,1
3157458791,5,1
2966843796,2,1
2757822551,1,1
4242731049,1,1
4394707975,3,5
4320522615,3,1
2998936744,6,2
2071573295,1,1
2045335912,2,2
2793817189,2,1
2123269393,2,1
2338154894,2,2
4285164430,8,5
2034831154,1,1
3122139056,2,1
2944284351,2,3
2476250018,980,100
4237878532,4,4
2104228503,5,4
2097056258,25,1
2168307514,2,1
1596598631,3,3
2006858547,1,1
2021156596,10,3
2059927526,4,2
2942479803,6,1
4380201066,5,6
4210718565,4,4
2566407172,5,5
3152944288,1,1
2062560591,2,1
3045454028,15,6
4242462625,1,4
4386254039,4,4
4250739141,2,3
4244379275,1,1
2938053941,1,1
2401885074,2,2
4309993946,2,1
2887236030,2,2
4317802731,6,12
2153551421,17,12
4391142972,3,3
3031359368,3,1
4389712246,2,1
2001494253,1,1
2074956681,2,1
2897349509,1,2
2538405080,3,3
4283514577,2,2
2610851104,7,1
2755882403,4,1
2912640788,3,1
4225825936,1,1
2069672543,2,2
2979860367,3,1
2760624619,1,1
2305257059,1,5
1987098407,2,1
1975987633,4,2
2524806604,3,2
2155503331,1,1
4313238594,1,1
2013397092,1,1
3033296295,2,1
2519621774,1,1
1980886119,3,2
2057915905,3,2
4307117550,6,1
4223940639,13,9
3145872693,4,1
4232981693,1,1
2386712717,1,1
2323111329,1,1
2905516548,1,1
1492562916,1,1
4293476200,4,1
2340914260,277,23
2089337834,3,1
4383899476,5,1
4320855450,10,4
2795938291,2079,167
3193119332,10,1
4292840385,3,2
4221026574,5,1
4360985065,2,2
4323661356,3,1
3000600338,8,5
4392775129,21,19
3014331361,5,2
2519051886,2,6
1819990941,1,1
3012172108,1,1
1995166470,2,1
2810528287,2,1
2036060397,9,7
4399808926,26,26
2021147140,1,1
4249197776,1,2
4391379699,3,2
1776610235,2,1
4246673183,1,1
2514441170,3,1
4318993291,2,4
1995972070,5,1
2417464423,1,1
2092704803,1,1
2997635813,7,1
1557600719,5,1
4285208403,2,1
3049682887,4,3
2964163476,2,1
2341257818,3,1
2419554944,1,1
3203096073,6,1
4381327224,6,1
2253808368,6,1
3122804359,4,6
2112292752,1,1
2324527830,2,1
2220639408,7,2
2142017347,4,1
4379339267,2,1
2106989108,6,1
2612233694,2,1
3014359050,2,2
2624482746,1,1
2094635763,4,1
3211385474,4,2
2981415879,5,1
2344839540,1,1
2319504853,8,3
3194600659,3,3
2120389926,3,2
1565359464,1,1
2607281695,1,2
2112183117,1,1
3103027619,5,2
2774221801,1,1
2910987028,26,1
4294414826,2,2
1973026557,4,1
2092265436,1,1
4220736123,4,1
1997660588,2,1
1484122664,1,1
4386875926,987,4
4389957519,5,5
3195124463,15,5
4302359292,2,1
4307826908,1,3
2505183489,1,1
1989259237,3,2
4253008398,3,4
1782603870,217,47
4317749246,1,1
2320406406,1,1
2582404487,3,1
2114709280,201,9
2058004170,2,1
4288035736,5,4
2773144946,2,1
2952232489,2,1
4281639063,4,3
2785138353,4,5
1995503542,5,1
2744955681,9,3
2039340367,22,1
2948784971,1,4
2094172556,1,1
2228885256,1,3
1996475853,2,1
3212240802,21,7
2123711320,6,4
1582240525,1,1
3121694953,2,2
4388071577,4,16
2799715599,7,1
2783965447,2,3
2249672681,2,2
2808102661,1,1
2769749717,3,5
4392864026,4,4
1970789381,2,1
2035776035,6,1
2071910007,5,3
2054755688,492,39
4230153271,2,1
2188765275,2,1
984711779,3,1
2066344372,5,4
2932572829,6,2
4385490073,2,2
3001484662,1,1
2074430609,3,1
2392336450,1,1
2799465500,2,1
2084310213,1,2
2618195471,2,1
2758213167,6,1
4312980010,10,1
4320028707,4,1
2031950880,1,1
2767712971,1,2
2900806315,658,6
4390301684,2,1
2990261853,1,1
2593854548,3,2
1992246106,5,1
2314760935,3,1
4378672796,4,1
2162231484,1,1
2622732337,2,2
2277383672,1,1
2049112515,6,3
4220747575,1,1
2126338986,3,1
4244712178,2,1
4236087893,18,7
2110964781,8,1
2803163851,1,1
2062004148,1,1
2979875916,1,2
281417399,1,1
1506327003,6,1
4313490793,3,1
2015650106,3,2
2964233911,4,2
2946695027,1,1
1988566353,2,2
2137880935,19,16
2415574075,4,1
3045587099,10,5
2984499181,2,1
2263815944,1,1
4304893677,7,5
1494173561,118,21
1600919542,1,1
1829649451,2,2
2099513731,1,1
2920373410,3,3
4390101454,7,1
2901309442,1,1
2610733374,1,1
3136717651,6,3
4256017588,7,1
4248798704,8,8
2966351120,3,4
4388384624,1,1
4206087000,2,1
2090487540,3,2
2270186757,1,2
2476184424,6,11
2461295998,7,1
2992396230,3,4
2164617854,6,6
2351373715,1,1
2105760193,2,1
2744689131,8,1
2757820529,1,1
4399677722,5,2
4312081600,13,3
1996866409,1,1
4366991262,13,5
2030044903,5,3
4312242830,4,2
2030885340,2,2
2027118057,3,1
2593872254,1,1
4391598360,1,1
2282248499,3,2
2004986666,2,1
2098546386,4,1
3206658731,3,3
4310471483,1,1
3134239728,1,1
4387674517,3,1
1974137536,8,1
2079942931,6,1
4252977293,1,1
4386065053,1,1
3142186611,3,1
443503726,3,2
1986603201,1,1
4313144996,1,1
4389836895,4,3
844764220,7,6
2010788760,1,4
4293586201,1,1
1945850787,2,1
1964953849,1,1
2970410921,1,4
2096811498,3,2
2911583416,1,1
1982008427,1,1
4299606131,7,2
2386384232,1,1
2968783706,5,5
2972269566,3,1
4311745895,1,1
2895515452,3,2
2159905307,3,2
2166765762,2,1
2987445120,1,2
3029889617,17,4
186108986,2,1
2143321543,1,1
2342236691,1,1
2082423147,4,1
2580827699,4,2
2888935243,3,3
3097668958,1,1
4289926857,2,1
2566487955,1,1
2883181055,5,1
4310946813,3,1
2896930631,19,4
2765356951,5,1
2077247628,5,1
656821710,5,2
2119360349,1,1
4250364714,7,1
4306399577,3,3
3000385172,5,2
4244669821,14,2
4395005366,3,1
2951582379,1,1
4295038049,1,1
2043082830,2,1
1979599471,5,3
2992279749,1,1
4315433645,4,1
2594057499,1,1
2982067031,7,2
4312168638,5,1
3119206833,7,1
4251872055,4,1
3030349548,6,1
2914225541,1,1
1965716379,2,2
1990709252,3,1
4392302215,3,3
2393197787,1,1
2148423672,4,1
2092199384,3,5
4283802157,2,2
4254710255,1,2
4308918227,6,1
4282938230,2,1
2807846148,1,1
2909412264,4,1
2343021871,3,3
2092151832,3,1
2406028161,1,1
2075455846,3,3
2921552181,12,3
4393323483,5,4
4244933917,1,1
2020714910,7,4
2077660663,3,1
1539864909,4,1
3126788093,3,1
3082452252,1,2
3189029698,2,1
1978903934,2,1
1983569345,1,1
1896135860,1,1
2400368235,1,1
4386284067,2661,98
4302424935,9,11
2084169411,4,4
4306802144,1,2
2773882070,4,3
2921496047,2,1
2209281018,1,1
2066654732,3,2
1780905749,1,1
2001841294,9,3
2780006723,2,2
3136663729,7,5
2373625317,1,1
3138847939,18,14
4389404880,1,1
2963536549,1,1
2021575109,4,4
4289751544,1,1
4312533870,5,3
2397997445,1,1
2558680044,2,2
4391923417,9,2
2064540055,7,1
3119428137,2,2
4310686144,5,1
3197912877,1,1
4321497423,2,1
2021459696,3,1
2749285525,1,1
3043380593,1,1
3185377811,10,1
3212139271,14,1
4282827333,2,2
1964671186,4,5
3025898976,1,1
4312115471,3,1
2241613331,2,2
2763426645,3,1
4391534854,1,1
2000021134,2,1
2116328801,5,3
2021021372,2,1
1543441353,1,1
2203942947,3,5
2019586564,9,1
1969202134,14,1
2295017125,1,1
829245461,7,1
1972081918,4,1
2334519240,5,1
2083563348,2,2
4256170894,2,2
2143834061,2,1
1964069890,1,1
4318481046,2,2
4396704893,9,1
3182709453,8,3
2902190164,2,2
2131432400,3,1
4388885128,1,1
4231764799,19,17
2467804241,6,5
4210905437,3,1
2897346149,2,1
4386245100,2,1
4236152585,1,3
3107153021,7,5
2566988797,2,2
2041563763,5,1
1970714026,7,7
2039895772,1,1
4386294037,1,1
3158068849,1,1
1967378347,2,1
2086290577,5,1
2911682546,1,1
292647304,6,1
2080130012,2,1
4285999553,4,7
4285101781,3,3
4386795780,1,1
4251991263,4,1
2697046228,52,8
2997439280,2,7
3172449970,1,1
1618170223,1,1
2159746271,1,1
2894599267,7,5
2060575508,1,1
2326039655,1,1
2791376161,2,1
4243493986,6,5
2206989570,2,2
4391973418,3,10
4389914726,4,3
1989033401,10,1
3185231299,25,2
2890552833,2,4
2742453140,4,7
3153210441,1,1
4383346250,2,1
4230087808,5,4
2519386666,2,3
2007971035,2,2
2076601723,1,1
4232763338,40,7
3103817184,3,2
2114384627,2,1
2979560936,8,2
2326252638,1,1
2982308503,1,1
2051806857,2,2
1987350894,1,1
2761155293,7,1
2732117981,3,5
3162898984,6,3
4382365787,1,1
2003485293,2,1
4302078963,2,3
2791117392,6,4
4389081222,5,1
1998589470,4,1
1987633403,3,4
4231964281,2,1
3101778445,98,58
2015301616,3,3
3165340368,5,2
2621567972,1,1
4281741436,4,2
2355894973,1,1
4386328759,1,1
1555891386,1,2
4389728164,2,2
2467808844,3,2
2258286798,2,1
4400438603,7,7
2411071863,3,2
4281898152,2,2
2898099345,4,2
1992411119,1,1
2419021136,3,2
2001814248,2,1
2971736643,4,4
4400374595,7,1
2949670022,1,1
4245990259,2,2
3210431420,1,1
4384830710,7,1
4391939558,34,7
2036273825,8,8
3022829401,2,1
4390883261,1,1
4310530023,2,1
2076957797,1,1
3206833130,12,3
2041960480,1,1
2044198438,15,6
2141568061,4,4
2133721385,3,1
2032783787,5,2
4396710392,2,2
2057866603,1,1
2800435417,3,2
2977678900,2,1
2778561828,1,2
3118914455,2,1
4311239791,1,1
2178665864,12,6
147670930,6,3
1965469569,3,1
129245506,5,1
1987447759,4,4
2763384612,3,1
2112311858,3,1
402789135,2,1
3160333002,1,1
2022699318,542,1
4392904964,1,1
2393429184,6,2
2767371025,1,1
4205331429,3,3
2376367117,1,1
1827465321,2,2
2050265910,4,1
4387909576,1,1
2128507124,2,2
3008891460,3,4
2054086865,2,2
2153216515,3,2
2410059523,33,2
2014546511,4,3
2061062981,4,2
1966715945,3,3
4323899563,2,1
2799767209,6,1
2191231918,1,1
4398250357,4,1
2312454242,14,1
2371541243,1,1
4382045361,6,1
4250271260,7,2
2962421015,5,1
1990689239,1,1
2008638430,5,1
273012573,2,4
4212806353,1,4
2918293600,3,1
3138893032,2,1
2372903197,1,1
4390902342,507,16
4393930190,13,1
320618092,2,1
4206447536,7,1
3191682368,7,1
4292869863,2,4
4296864113,8,1
4317399368,3,2
2071405762,3,1
4310731376,1,1
2889927567,8,3
2772620226,1,1
2029925120,1,1
1859226226,1,1
413500727,9,3
3214794087,4,1
3136018364,4,3
3008571423,1,2
4241403452,42,4
4282839197,2,1
2585915222,1,1
2972497878,2,1
2895546893,8,4
4398735452,3,3
3093014977,3,1
2217859987,3,3
2129081594,3,1
4378627836,9,1
4389508817,3,1
4389843781,1,1
4285131849,2,1
2003540593,3,3
4361199498,7,1
3159335855,1,1
4361804455,2,1
2760789612,1,1
3011406097,7,1
2920881783,1,5
4234637888,2,2
4207038336,5,2
2292929912,8,1
2091501743,4,2
2071027632,6,4
2613618903,1,1
125262718,1,1
2811410891,1,1
3009673715,65,3
2102769986,1,1
2157256729,3,3
2891910701,2,2
3127120840,2,1
4382068596,3,4
2270312477,1,1
1995764826,1,1
4387710971,2,2
2098181580,1,1
2606051827,3,1
2061617629,1,1
1971371382,2,2
2742564183,1,1
4293089521,1,1
3200443625,34,7
3028675905,4,1
2179278964,2,2
2045839099,1,1
4382282741,1,1
4213250628,1,1
4390343424,5,4
3157207402,2,1
2086395560,1,1
2135257787,3,4
3110003361,17,16
4388540806,7,2
4307242040,2,3
2765282695,2,2
4307422108,2,2
2066892255,3,1
4249924370,4,4
2030573365,1,1
1965974276,2,2
4285226293,4,3
2922402038,3,3
2559012908,1,1
2922792495,3,2
4394729933,4,2
2124290715,1,1
2087318063,1,1
2053949166,1,1
3158218167,1,1
2476714179,1,2
2043327401,1,1
3126712802,3,1
2229337833,2,1
4400394097,10,1
2033499585,2,1
1990197530,1,1
2062683186,1,1
4200573529,1,1
3043603141,3,4
2154185842,1,1
2050871913,1,1
3171246825,15,8
3125517620,4,1
3170194354,7,3
4252775618,35,7
2108930904,1,1
3210295986,8,2
2589529997,1,1
2016810904,1,1
3166849035,5,2
2076066124,3,2
1500144748,2,1
3097833991,2,1
3013837598,1,3
3191533565,1,4
3133069870,3,1
2128259286,2,2
2606400588,3,1
2071828324,1,1
3092240468,1,1
2461706283,9,9
2625761502,1,3
3217254145,7,4
4245786988,61,1
2162671879,2,2
2465783284,1,1
3198702987,5,2
3163222083,19,15
4400018434,1,1
2910196058,1,2
4309710920,1,1
2887713998,3,1
2159129042,2,2
2584819716,3,3
2313530816,1,1
2883370059,2,2
2098849487,5,1
3007228955,4,1
2067661561,2,2
2971621298,1,1
4388110922,1,1
2985245975,2,1
1963654031,3,3
2022949645,2,1
4401512627,8,1
2000002639,1,1
2071964678,2,2
2068955497,3,3
2894875612,2,1
2040218716,5,1
2953335409,1,1
2095074093,3,1
3134516928,2,2
2079504615,1,3
2608815986,4,2
4323688179,1,1
4398143596,6,1
4387993305,8,85
4206546621,2,2
2287788479,1,1
2994748058,4,1
1586848507,3,1
4399207478,4,5
2067616309,4,2
2141390614,1,1
4234573127,65,5
3038385446,1,1
1966342792,4,1
4318606378,3,1
2885607268,3,1
4303962086,1,1
2582344631,110,23
2012160443,5,1
4309422202,2,6
2626332960,1,1
2796650250,7,6
3180306344,7,2
2005212619,2,2
4389925214,2,2
2068262870,4,3
2337702071,3,1
4210911395,6,1
2113231182,5,2
2127423195,2,2
2032357485,2,1
4210515146,19,2
2053202590,2,1
4383070279,3,30
2759330131,3,3
2103153715,1,1
2399239850,1628,133
2436177643,1,1
4376125895,11,1
2196885521,5,1
2078657588,1,1
3091380652,11,1
2049717856,2,1
2949147208,2,1
2796458679,3,1
4385725119,1,1
2055935747,1,1
4399766336,2,2
3134294215,14,11
2465762593,1,1
3167754494,31,1
4323876235,2,1
4310069873,5,4
4383890635,5,1
4388932362,1,1
2085021990,2,2
4377839643,11,6
4391843814,507,62
4213054881,5,4
2052716691,1,1
4393203283,1,1
2319384621,5,1
2527936232,5,3
2805011052,7,5
4401308388,2,1
2359738119,1,1
3163926181,2,2
2246539241,3,2
2517628827,12,7
2004775812,2,1
4206763853,2,2
4391341058,3,1
2049115087,3,1
4362468752,4,4
4388653594,3,1
4398771086,10,3
1991561960,2,2
4311505389,1,1
1503171444,8,1
2328069933,4,1
1577511302,4,4
1907860641,4,2
4372049356,7,10
2089138327,13,4
3134518462,4,1
4399362746,1,1
2054224010,1,1
4396530603,1,1
992631061,1,1
4386763046,3,1
2898246750,3,1
2892775100,4,1
4283737017,4,2
4235655938,1,1
2956862240,12,2
1843950001,4,1
2250954978,8,3
2982028238,4,2
1972273352,2,2
2993389747,19,5
2591992699,3,1
2088711715,7,1
86592572,1,1
2568492031,21,10
2168309891,1,6
2558757079,1,2
2913270732,11,2
2102605338,3,1
4296605884,1,2
4386820523,3,2
1550614882,1,1
4213271784,1,1
3033770674,3,4
4299674327,1,1
4389929938,3,2
4392847531,1,1
2522972887,3,3
4389769133,13,1
4323663778,1,1
2124608724,1,1
2471689025,5,3
2587583549,2,2
2081123793,2,1
2607342074,3,3
2963701662,7,1
2078580919,2,1
2801046519,2,1
2952592420,3,1
2941406811,16,10
1907583177,1,1
2066622961,1,1
4379011397,12,2
2137070699,7,4
2991218241,1,1
4206762471,2,3
2419393633,1,1
4388126851,6,1
2144138041,7,7
1922592834,2,4
4400674643,1,1
2768760789,1,1
1986103822,6,1
1523913514,1,1
3132344195,9,1
2032000220,11,6
2032920165,1,1
4322501163,5,1
3011486178,1,1
2045158589,2,1
2077975242,8,4
2163582558,1,1
2020721225,6,1
1992303478,3,2
4390339584,4,4
3186181241,13,18
4310191669,2,1
3006617499,10,5
2317743779,1,2
1993795124,3,3
1965638483,3,2
2950595479,2,1
4362522273,3,1
205140665,2,2
3077880134,5,3
2085862256,1,1
2615610817,4,1
2610723477,6,11
2408539868,2,1
2046336615,1,1
4233610087,32,3
2946695099,3,4
3094986994,2,4
2149909697,1,2
1603330983,2,2
2748111018,1,7
2040436197,1,1
2785546569,4,1
1995057783,3,1
2357872046,2,2
2917949996,13,3
2102374697,1,1
2130642100,3,2
2167958591,14,3
2009631492,9,3
2368226213,1,1
4214765513,3,1
2060849158,4,2
1998635510,3,1
4385706905,4,1
2429757691,1,1
2114448824,5,1
4205518564,3,3
2044140897,1,1
2066693083,5,1
2789669499,2,2
2027217831,4,1
2113148776,3,1
18174646,1,1
1580218319,1,1
4237715708,6,1
4389118751,3,3
4388977874,5,5
4252998648,13,1
4205844857,12,12
2132359794,2,1
3120883587,1,1
1990437591,1,1
2033360406,2,1
2615223339,228,40
4396514625,8,1
2130792630,12,4
1982559199,7,6
2066737424,1,1
3058888333,1,1
2316623044,1,1
2050778273,2,2
2056338293,2,1
2004726326,1,1
2110631073,1,1
2955432425,2,2
2559852624,5,3
2623454501,2,1
3163440004,8,6
2169038740,1,1
1982287440,2,1
3000762022,2,3
3166646510,4,2
2763818192,7,4
4230526629,24,1
2008805172,1,1
4306167342,2,1
1969303868,1,1
2334836715,3,1
2086824162,5,1
2803726164,4,2
2959601187,8,1
4253916947,3,5
4296385731,10,1
4200432998,8,5
3203624113,1,1
3129236779,2,1
3083337943,1,3
2952249703,3,2
3013979714,1,1
2060010162,1,1
4394802892,3,8
72656016,2,3
2124867497,5,1
2054562019,3,1
2109696334,3,1
2021381352,2,1
3155932520,3,3
3091994219,4,1
4390442834,6,1
2403637385,2,1
2692381000,2,1
3100518697,10,4
1859247973,5,1
2114517079,1,1
2004485202,35,12
4328022789,2,1
1605259370,1,1
4324010199,9,1
2095728724,6,1
2755575999,1,2
2319765029,3,1
4313480323,2,1
4385306167,147,1
4315778519,2,1
2602596770,9,7
2295647535,14,10
3163902014,2,1
2530541558,15,14
2194324992,1,1
4286212457,1,3
4393950629,18,26
2523060672,1,2
4243591082,20,1
2012004819,1,1
2902053814,4,3
2058884307,1,1
2011933269,5,2
2765287036,8,1
4310006764,2,2
4365458829,3,2
4238877677,27,1
4306394009,4,3
4307508612,267,32
3158393114,2,1
2901746726,1,2
2149193959,4,1
3049639142,30,4
4385690163,13,9
2951366518,2,1
3195593981,7,1
2577389250,1,2
4291756612,1,1
2487178086,2,1
2004848411,1,1
2093313996,5,1
