concept_id,ancestor_concept_seq,ancestor_concept_id
207546712,3,77805123
2992405062,5,162324750
35306142,3,149923435
34919404,16,119599485
2779135002,1,123157820
205285802,1,94625758
2776390042,3,126322002
2778831791,2,134018914
191695590,1,133386390
2778786415,7,90856448
2777993773,2,100701293
3018485028,1,77411442
205965903,3,62520636
2908732032,9,120665830
2778598218,7,71924100
53163501,2,55493867
87439275,16,185592680
2775928797,1,55493867
2777087348,1,105702510
104320060,12,185592680
2776860271,2,2778600265
2778037017,4,142362112
31734879,11,71924100
123677613,1,17409809
2776713692,8,10138342
2776587650,7,15744967
77926170,1,68801617
207740291,4,62520636
179104552,1,185592680
89096908,5,199539241
2986058073,3,135628077
44234333,10,178790620
7138834,7,62520636
2776025126,11,178790620
2780376250,1,207999682
2781111826,2,58097730
91558341,6,115624301
2778780466,3,134018914
167735695,4,121332964
19444555,3,78519656
2777954637,4,86803240
192441466,11,121332964
2909259203,4,203014093
2778112244,3,119599485
77203916,4,127313418
110202963,3,157972887
167752473,8,144133560
15657843,5,23123220
2777552656,9,121332964
2781286587,1,119599485
42437451,4,185592680
191154138,15,121332964
28344629,4,127413603
185656870,1,94625758
2780347889,1,187736073
2777872019,5,2780011451
198414033,10,41008148
203083617,6,142724271
17235551,1,111472728
187150481,3,42407357
179093217,5,78519656
2776553819,8,2780723820
2779474201,1,203014093
2777872019,10,126322002
3019737254,6,86803240
2781371012,3,142724271
2779170553,7,18903297
2777401336,9,185592680
142614818,2,109007969
2776120743,2,55493867
48632124,4,119599485
3018541784,3,116915560
94137725,3,76155785
186022433,2,87668248
2780247652,6,71924100
2779905978,3,59822182
9664280,2,36289849
153667321,4,33923547
2910806222,10,95444343
2908852235,4,71924100
11066151,7,121332964
2776844884,1,3008058167
2777450907,2,2778122271
2909039274,1,2780402444
164862427,1,155745195
2778584172,3,2780655333
2779329299,10,185592680
2780719153,2,126322002
2994119143,2,2776690073
2993776861,4,204321447
150522085,4,109214941
89074322,3,41008148
2776578615,4,192562407
2777611551,2,138885662
2779166600,2,2779066055
2778017598,9,126322002
16889073,3,62520636
2781101105,2,141071460
109724073,5,192562407
2991752516,3,153294291
2776552150,2,150194340
187850051,7,205649164
2780218959,1,161790260
147947694,1,49204034
60511073,10,108225325
2781134066,5,134018914
2778623024,2,98444146
2909543772,6,71924100
2780928941,1,2777953023
3018663864,1,2780597408
2779765720,3,68649174
2778920669,4,144133560
30946103,9,159985019
2776324614,4,136764020
2776292634,1,2778525890
2776161637,3,86803240
2982907496,2,206729178
73872442,1,54286561
133079900,2,18903297
169822122,4,121332964
92571104,3,33923547
2910323407,10,185592680
2779833075,3,97355855
2778577988,3,196558001
9661340,8,99138194
93389723,6,62520636
31771446,6,143753070
542772349,8,142362112
2776551893,1,84114770
2777532741,4,86803240
2993482122,2,121608353
2991707464,4,71924100
207723603,5,170493617
85528070,9,54355233
2777077138,5,86803240
24916182,2,44280652
2780546549,5,28328180
27008004,2,37914503
2776900844,1,199539241
2778567577,14,15744967
2993199473,5,185592680
35594927,2,185429906
2780419564,10,126322002
207583985,2,104317684
2780733407,20,126322002
2778999348,3,153349607
25621703,1,147120987
127613066,12,136764020
66072924,7,2756471
2780036946,8,185592680
2992376330,7,141071460
2779000830,4,2778830712
66324066,6,162324750
128115575,3,203776342
3018226390,1,191935318
2778112864,2,2777431362
2778923344,5,173758957
90985795,7,202444582
2777207941,3,90132467
62425271,5,86803240
66344492,2,49040817
2777429066,3,47737302
180205008,1,120665830
157866214,4,66938386
2779818104,1,2781017439
37501387,5,86803240
2775959389,4,71924100
156682239,5,190330329
73585123,2,207114421
3017910513,10,144024400
2776587543,6,144024400
2777768854,4,46141821
521259446,1,18903297
61174792,1,170493617
2988105877,4,154945302
2779114390,4,205649164
51997251,1,81651864
18797539,9,121332964
157216528,4,33923547
158101932,6,54101563
2909275681,6,159047783
2910158674,6,126322002
2779237115,3,180899940
159440372,1,58640448
2992174573,1,107993555
55457006,1,138496976
37291498,4,86803240
10551718,3,119857082
2780110860,7,95457728
108249834,7,147483822
188142797,4,54355233
2778202721,2,2776394216
2777591492,5,54355233
2776981007,1,78519656
3017712846,5,203014093
2777481717,4,178790620
188287460,1,57442070
52396799,4,54355233
136403682,4,86803240
110411163,8,151730666
67462049,3,105795698
97702854,1,132455925
2911210631,7,126322002
203663253,6,181199279
2780127596,2,166957645
25188504,8,34447519
2776109754,7,71924100
133724132,5,110354214
2780017575,1,169760540
48914193,7,31972630
2776967038,2,40767141
2778367240,3,134018914
2780378607,3,124101348
3020014248,1,31903555
2779455797,6,71924100
153005164,1,78519656
2779422593,8,86803240
51968632,4,17525397
2780850621,2,3008058167
4199805,1,11413529
2777704780,3,55493867
2779441561,4,54355233
31573885,3,54355233
63036529,1,136119220
204948658,5,38652104
2777642091,5,127413603
188783313,4,83042744
2780852000,1,119824511
46890581,5,192562407
2777869114,4,90856448
69366308,6,54355233
506469952,6,17744445
2778202820,2,133425853
188232333,1,178802073
2780920095,4,199539241
114997826,1,65469
3017413880,4,54355233
75124607,2,187320778
2910547128,4,29694066
2778950215,6,15744967
2778473898,2,124952713
2781142959,4,178790620
2779081735,5,86803240
2776069600,5,134018914
100899422,3,202444582
2779454504,3,55493867
2779526319,2,142724271
200353279,1,20782240
2780430855,3,18903297
2776080593,4,55493867
2780068603,5,121332964
2780966272,3,18903297
3020237371,1,138496976
2777952078,1,18903297
2780949067,3,119599485
2777501687,6,17744445
2779316114,1,2780755047
2778505058,3,151730666
134424308,5,192562407
199837984,11,26022165
2781198719,1,2780091945
2988724468,4,144133560
32860805,1,135628077
103038307,6,203014093
2776033226,8,71924100
2781350904,10,15744967
2779690104,1,194828623
101846000,5,162324750
2777497123,4,86803240
198082693,6,41008148
39587587,8,185592680
95124753,1,138885662
201289532,3,2780378061
2910136099,6,99454951
2780094635,4,86803240
175601593,3,62520636
2776440620,3,59822182
18207034,10,86803240
2777381055,2,17744445
150012506,7,5655090
2778089247,3,127413603
13944312,1,120665830
2986379492,6,134018914
35599011,2,515207424
2777211131,8,54355233
35605836,1,197754878
31772880,2,133425853
122792734,3,5900021
188209991,8,54355233
60120401,2,121608353
2778966251,1,159985019
27050352,3,119599485
2777907850,6,15744967
60613675,2,104317684
133382796,6,205649164
154253233,7,185592680
2781464872,1,70899900
2777698148,5,127313418
7878110,2,139358910
147196274,6,121332964
2777625542,10,86803240
63016187,12,86339819
183960323,3,97355855
161904146,3,55493867
185967709,11,71924100
122966575,3,62520636
2776283816,4,71924100
2993998788,4,86803240
2908918279,7,71924100
192219700,9,185592680
2910098536,4,199343813
2692088,3,121684516
120164764,14,76155785
47431972,3,42475967
42458899,2,37914503
140417398,5,122280245
162743726,3,17525397
2779741766,7,86803240
2780113879,1,73916439
2778494684,6,71924100
197247276,2,191486275
171428510,4,82706917
77741850,2,111919701
2908934157,5,86803240
2909735910,2,147483822
123537908,8,120665830
2778407507,1,2778004101
150757390,7,121332964
2986394398,4,106159729
2993327422,7,97355855
150256626,7,201995342
159879943,9,95444343
2781308076,9,55493867
130076159,4,121332964
95318506,1,134752490
126081937,3,139719470
2994354051,3,86803240
2777701204,8,138885662
3019244762,5,118552586
2779866884,16,127413603
2778597219,3,86803240
64863464,5,55493867
538168058,1,199539241
2778361644,5,6557445
99895341,4,46141821
94030615,1,31573885
2776038425,7,126322002
134458231,4,43617362
166194386,3,89957378
206991015,5,192562407
2993396156,10,127413603
2779010597,3,54355233
27636071,5,169549615
28262335,8,109613756
2778642129,3,529173508
122129529,4,41895202
2779998883,2,55493867
57693453,6,175444787
69332959,4,140793950
157138929,1,24890656
26262908,2,165801399
2910729011,6,142724271
3019047414,2,523546767
152520256,1,138679309
2993652403,4,86803240
2909176517,1,2776514930
79117305,2,86607863
2777625669,10,192562407
2993160263,1,52119013
2985139394,2,105795698
185669311,1,129361004
510239367,4,505870484
2777505154,1,6556556
2778903051,6,55493867
162478608,9,41895202
2780806702,3,2775960820
197301865,4,154945302
2777241971,2,59822182
2779421357,4,71924100
2777672014,3,136764020
162996421,4,192562407
2780339557,1,2779630601
2909654208,2,159654299
167808689,4,121332964
2780948618,12,54355233
2780747141,1,6557445
2993719464,4,126322002
2778682154,5,178790620
67906445,4,153294291
2778548049,4,142724271
186711583,1,162118730
143588538,5,121332964
38899143,5,62520636
2909621830,5,54355233
2780959689,5,178790620
2776531687,11,192562407
173443657,1,179127668
2779286901,1,2778780117
2780393528,3,104317684
2778790127,1,199360897
964641,2,2780072125
2777319359,4,33923547
76893819,7,192562407
147239956,5,175444787
63932345,6,185592680
2778302866,7,144027150
2781110116,1,2781052789
139287275,5,121332964
2991996634,2,41895202
2989099649,6,33923547
191735495,8,86803240
2781380061,7,145420912
2778728240,5,126322002
168129202,9,127313418
14500911,4,2522874641
20381859,3,78519656
2777166331,11,62520636
2780340399,4,2776151105
2776638038,4,144027150
93206822,2,542102704
149215556,4,187736073
2909397035,3,126322002
76774629,19,127413603
151927369,4,41008148
2778039178,8,71924100
2781410044,2,18903297
2776016342,4,19417346
2779809587,8,24326235
2777002142,4,86803240
101972281,5,62231903
2777270887,2,178790620
2910703761,4,141071460
2780117336,4,18903297
66445296,1,105702510
2777785397,1,126322002
51687143,4,2777904410
45107383,3,124101348
2777924179,2,161790260
174558057,6,33923547
2779801569,3,169760540
108207678,7,94523657
2909484270,1,126322002
3018439406,1,160735492
162329640,3,33923547
141286372,5,152877465
48277249,4,126322002
2776362946,4,54355233
23431618,3,2781238097
2909515847,7,126322002
55479107,8,86803240
70520399,1,200274948
2779973532,2,24939127
2779318173,1,135628077
2994140446,7,99454951
2778254764,1,41895202
2992000610,4,86803240
2910998592,4,169760540
2777085111,2,141071460
37703655,12,144133560
2910605048,8,126322002
196788367,1,162222271
136699151,7,41008148
2780954326,2,126838900
100806243,2,159985019
2777299769,4,127313418
2779853468,3,31258907
2778260390,6,119599485
2779873844,4,33923547
2986219281,5,13280743
147230242,7,127413603
2910388401,3,42219234
2781275326,5,86803240
69738904,1,10138342
2780687703,8,86803240
28730074,3,10138342
2779820595,2,144133560
2775941181,1,9417928
2777345478,4,142362112
2779102032,2,74864618
2775901983,4,142362112
2779766023,3,55493867
2780616385,1,2780494398
185885794,6,121332964
2776914050,4,55493867
100302975,1,170130773
2910532024,4,41625074
187123786,3,24902271
2780162846,4,178790620
164886730,2,84114770
2910014464,4,90856448
110407247,1,74650414
4530962,2,33923547
2780636014,3,2781012200
2778215748,7,10138342
2777904410,2,199360897
48779969,1,2780378348
83136003,5,107327155
103962331,6,121332964
68589394,9,134306372
85717602,4,111919701
2780435672,7,202444582
2776896556,2,2781069245
27699510,3,149635348
37045145,9,127313418
42021957,1,1034443
2781222033,8,144024400
25834368,1,2777624698
2775959666,9,127413603
76097060,4,121332964
35981017,5,41008148
2779073994,2,199539241
2776763059,1,19417346
109589588,6,5900021
94242865,5,134306372
27390768,6,104317684
23147310,17,41008148
29906990,2,501734568
2910609880,6,71924100
2776338311,6,86803240
2781427258,8,142724271
115960442,4,54355233
34929307,2,55493867
2776321517,6,185592680
156725737,6,71924100
2780523633,7,144024400
89478067,7,520434653
30027559,1,128383755
151279780,2,29694066
2779854577,4,71924100
192757587,2,30407753
2778509035,4,105702510
47143671,2,2988984586
2909816965,9,126322002
124815738,5,185592680
197902972,8,19417346
136410877,1,52119013
49866891,3,62478195
2779832395,5,126322002
2776886772,2,172680121
52201283,4,86803240
69514717,1,110872660
2991879133,5,95457728
548009,5,119599485
183762115,22,121332964
101257415,5,169214877
2778755073,3,205649164
200028538,4,37914503
46724921,5,171250308
2778417375,2,203014093
2779733885,2,71315377
81060104,3,62520636
119293636,4,119599485
120338312,6,13393347
2780773136,2,18903297
108650721,2,77805123
2909709979,1,31903555
148821158,4,138885662
2777183516,7,120665830
2778560701,5,95444343
25618063,5,199539241
2777073116,2,204787440
2779404486,5,71924100
149701218,5,33923547
126226738,5,95444343
125411270,2,180747234
44882253,17,15744967
2780758401,6,71924100
198008771,2,18903297
78297888,6,162324750
180547424,11,33923547
69232855,7,185592680
192562157,3,142362112
2780395018,13,159985019
42207441,3,26873012
2776865356,4,55493867
41623484,5,104317684
97781552,2,55493867
122635869,17,71924100
2780289447,2,149923435
35164859,9,199360897
68699486,3,136764020
2278759,3,111919701
144695926,7,146978453
7955714,1,19165224
187029079,3,15744967
2778261374,4,86803240
2779628157,7,71924100
52690540,2,134306372
132155493,6,54355233
2780291661,1,112698675
113658590,4,39432304
2776335861,1,2777132085
2994419564,5,203014093
100480397,5,71924100
2780893303,2,2777831738
2776512386,4,17744445
98045186,2,199360897
11630735,4,520434653
60940604,5,95457728
2911164631,3,126322002
98080719,1,6138904
2778323267,3,94671646
171884676,7,175444787
163498912,7,86803240
10874694,1,115260700
172828308,3,107568181
2780118809,3,505870484
117647685,4,1276947
55510962,4,158622935
200711233,2,9075549
2777552930,2,141071460
165175003,4,104317684
2779488458,4,185592680
2778808452,3,55493867
3020096462,7,17744445
2777498775,2,17525397
35661339,1,187915474
159848633,3,98045186
2777892620,2,29694066
115278976,11,59822182
2993098599,1,161790260
2777807096,3,178790620
8854915,5,33923547
2775905480,6,126322002
14519417,10,55493867
2780866112,2,2777132085
100729193,6,185592680
38135233,7,86803240
104392178,6,192562407
2781382891,2,523546767
41614226,9,41008148
2992389814,1,147483822
2779192497,3,141071460
36528806,2,149923435
2909268610,5,199539241
2779437044,5,15744967
2778597888,5,41008148
2776944184,3,178790620
87210835,3,54101563
2908850654,10,205649164
2779102375,8,159047783
2992406444,3,144133560
7904685,3,119599485
158592959,6,17744445
2129178,13,71924100
126093377,7,55493867
171896709,2,90934575
2779491563,1,143065580
2780017796,5,86803240
150539798,4,521977710
14332214,1,93391505
60996432,3,2779844322
125996951,7,86803240
101351245,3,36289849
2780216858,2,126322002
152204938,5,126322002
127104897,5,198043062
2038122,7,15744967
78944582,1,157125643
2780278869,5,169760540
2781131970,2,86803240
161473905,4,178297102
13860536,2,35861355
2781307350,2,119599485
2986957705,5,127413603
2778379183,3,55493867
61673122,5,41008148
81386100,1,85461838
135979968,9,185592680
2994005212,6,185592680
2779448499,2,185592680
117731710,3,17744445
2777373371,3,2776940978
2778255928,1,112243037
2776788475,3,77805123
115505304,3,55493867
49284225,5,41008148
2779409897,1,2781041448
2777923706,4,162324750
179069550,6,86803240
534663127,5,17744445
50826107,7,33923547
2989183493,8,127413603
170009740,3,54355233
2780028989,1,2780470866
2776621788,4,86803240
2781147490,4,33923547
25881689,6,121332964
2779249216,7,171250308
42378288,2,119599485
165391973,3,1276947
2992278995,2,127313418
167206829,4,127413603
58207958,1,95444343
2777886879,10,134018914
33756811,6,162853370
2909128814,8,71924100
85142804,9,15744967
102727969,2,67906445
188045909,4,41008148
3017601658,1,115961682
134466208,1,134306372
176711861,2,2781448156
205484029,5,142362112
89320823,4,57879066
2778333808,1,126322002
2780815506,10,86803240
173988684,5,179518139
176980610,6,192562407
13652956,8,33923547
23276603,5,71924100
2993277463,4,62520636
185362025,1,68363185
118776929,3,134018914
66972969,2,161790260
2983812711,4,41008148
2778374289,2,107993555
2780315139,1,2779548794
26375932,2,170493617
2778748851,3,90856448
2777601135,2,144027150
2778135322,3,95444343
76944698,5,144024400
205963292,1,3288061
19052677,6,86803240
2780052408,4,118552586
2777106248,1,135757623
45815257,3,104317684
2780518792,1,186240526
2778560042,9,118487528
19876734,2,80161118
87791202,3,1276947
153247305,2,9390403
2777322871,5,15744967
139964883,8,203014093
2778065638,2,2780588435
2779475777,3,55493867
73752529,3,41008148
2779033446,4,55493867
107829631,1,81941488
2780553607,3,71924100
54799321,7,86803240
2775993382,2,54355233
2780753045,17,185592680
59999672,8,185592680
176711861,6,171250308
19736811,4,10138342
162860070,3,202444582
160704849,4,2908647359
22257346,8,62520636
2909003343,2,55493867
2777718760,7,62520636
2776319399,5,126322002
61974975,3,61063171
2777373120,5,2522874641
156005406,1,118518473
2779789940,7,71924100
2909259495,6,15744967
2779703059,1,2776928777
136810230,2,34447519
141363852,7,142724271
2779123261,6,86803240
203192437,3,202444582
2776125364,6,71924100
165347436,4,142362112
3018058062,3,17744445
111012933,2,124101348
2778382314,4,86803240
2778676262,1,41291067
45804927,1,118211362
111998727,5,159985019
153269930,4,41008148
2777174529,4,159985019
2779266529,5,62520636
59919367,6,120665830
187999972,6,121332964
50817676,3,86803240
2779179908,4,46141821
2910293678,6,54355233
2984853995,4,80444323
67082663,2,190283241
78297661,12,126322002
2777804106,1,2778177303
39234202,5,127313418
59037737,8,33923547
2780724529,6,55493867
2778144876,1,95444343
166471694,7,71924100
2778054375,3,105795698
38823869,9,32909587
2778136224,5,2989005
139730468,5,121332964
2780740191,3,171250308
2776873056,7,185592680
2985998994,1,30475298
187062812,3,7608002
2777350813,1,137580998
2780768313,7,121332964
3020780746,5,144133560
116219307,3,62520636
152124472,3,41008148
84355842,2,183582576
2778177438,10,41895202
74279204,2,50159415
2777421203,7,95457728
79243999,6,26022165
2777427914,1,501593827
2776908936,2,3013748606
113850282,2,2776747608
125888099,3,32909587
117586675,7,6802819
2778060476,3,26873012
2779177807,9,54355233
2983129042,3,62520636
2779473644,1,2778802261
91607612,4,41008148
2778674958,1,169760540
2777011736,4,17744445
2992475876,4,86803240
58179670,1,110729354
2778689377,2,54355233
196781063,1,119599485
156431368,3,2777904410
2778178838,6,54355233
2779860848,3,121955636
2777484424,1,16005928
46227865,3,138816342
173443657,4,85189116
9984622,4,120665830
175115632,7,111368507
152369539,5,8502773
173764188,2,150194340
3019796165,8,86803240
2778302826,4,2778186239
3018596841,2,162324750
137877099,1,34388435
186868789,6,144024400
190699663,3,198394728
51091305,2,1276947
60938931,2,204787440
23061349,3,119599485
2993726049,5,86803240
2778075232,11,71924100
2781447869,2,181199279
2779786595,6,178790620
86642149,8,185592680
3017755632,4,46141821
174998907,3,144133560
2991930265,5,90924648
2777867350,8,79879829
74864618,4,71924100
145406643,4,41008148
2778506107,1,2778367456
2777976051,2,2780822416
80797182,2,153349607
125832826,3,104317684
96410337,4,191897082
126320844,5,44870925
2780966522,2,2777543888
3018708256,5,142724271
21339974,1,146978453
2778985243,7,62520636
198861627,3,520434653
23845534,1,6138904
84889859,6,191897082
183276030,3,121332964
2778773401,1,18903297
3019417595,6,17744445
22502612,5,191897082
2776821766,5,192562407
2780965034,6,185592680
2781326671,1,42219234
9566828,6,86803240
2781339890,1,2777379000
156622251,2,151730666
2777463590,3,142724271
2775999097,13,71924100
169988225,4,31258907
2781458577,1,2778241727
129828019,12,76155785
2777103469,3,149635348
2777029338,2,18903297
136269787,1,171146098
167305396,2,138496976
143936061,6,24326235
55627697,6,123657996
187328666,1,89094514
66517615,7,54355233
2779760435,5,17744445
2776246950,6,134018914
2779990267,1,73484699
2775938067,3,199539241
135427090,3,185592680
2776076239,1,159985019
57830394,3,105795698
2910993772,7,151730666
3019288012,3,134018914
2910348082,1,2987047532
2777741327,5,127313418
117376503,5,144024400
3019923132,9,86803240
85630698,9,86803240
2779820661,2,2522874641
3018867984,3,19417346
2910732395,10,86803240
154304650,7,121332964
22860579,3,193252679
2777052087,2,203014093
114203453,4,99578197
2779338358,5,126322002
27176706,2,134306372
193605512,1,2524010
47651286,4,207206121
32162014,5,121332964
2780920918,2,126322002
2779700590,2,26873012
3013748606,3,159047783
2780970106,1,2778451229
103365431,3,166957645
59415355,2,154945302
3017512841,4,19417346
2776519032,9,127313418
179639408,9,86803240
128258110,1,3756478
2778128915,3,190253527
68821740,3,119599485
2780077467,6,118552586
2777969728,3,515207424
162882748,11,185592680
2776801850,4,127413603
103038307,12,138885662
175783326,2,55493867
124584101,3,162324750
2779854577,5,138885662
4957475,4,111919701
2780469320,1,140413371
2780371645,1,18168003
197751951,3,171250308
163581340,8,178790620
2781048686,1,135757623
194405637,4,157125643
2780218959,10,121332964
2778005187,5,54355233
132319479,10,127413603
127947577,5,55493867
2780698032,2,151730666
2779700847,4,121332964
2775948956,2,2779234561
4935549,4,85617194
4907923,5,62520636
182260160,2,115260700
25902001,3,57879066
2777904157,2,59822182
2780155452,3,86803240
113425843,16,185592680
2780614658,3,18903297
100053769,2,62520636
2777190055,3,55493867
2780560023,1,2780149897
2777338322,1,2777688143
2778723075,5,512399662
142947238,12,144024400
2776975794,1,2777667214
200292535,1,207114421
2909221125,4,55493867
166530166,5,57273362
2777234095,7,86803240
2780622806,16,41008148
2992884035,3,36289849
2779974317,1,2779134260
107637996,2,119599485
2992663684,4,62520636
21913473,12,185592680
2776696333,6,15744967
93389723,3,119599485
39891107,3,119857082
519513126,6,526869908
168129202,2,523546767
2781252958,4,2780795997
205744416,3,137361374
138679309,6,121332964
2780276229,1,43617362
2776766014,12,121332964
2776799497,2,33923547
207968372,6,33923547
2779624231,5,71924100
2993448718,2,199539241
2781370401,4,55493867
203663253,1,2778760513
2777550702,4,86803240
2909108991,6,185592680
2908979026,3,16005928
131364181,6,54355233
2779675184,5,62520636
2778683662,6,86803240
2776238416,7,126322002
2909478654,3,134018914
2779079380,2,118552586
111141941,5,205649164
178260956,6,49040817
2992140384,4,71924100
194356953,10,192562407
145633696,18,202444582
2778023277,3,138885662
2992454250,3,54355233
50735335,4,2524010
2779466945,6,86803240
3019203654,2,126322002
2779744641,1,41895202
2779979121,5,71924100
121421483,4,185592680
2777888124,4,159047783
197798132,7,192562407
2777163454,23,71924100
2984423262,1,151719136
103232671,2,162356407
198118469,8,121332964
151810110,3,55493867
2777656388,2,2779671885
2776904630,4,46141821
2777406300,6,523546767
129618958,1,94625758
38135233,3,18903297
2780604853,2,105702510
68928338,6,192562407
143131809,3,2524010
103607123,6,196843134
502529886,3,67037518
2776072982,9,178790620
2779227213,6,55493867
2778654611,3,11960822
111696902,11,121332964
2781179364,5,71924100
2776152967,2,26873012
201267052,5,86803240
2909835446,4,121608353
2909072198,3,104317684
5274069,1,119857082
2781432083,7,203014093
7386963,5,86803240
30098461,8,192562407
96332660,3,62520636
2777910687,1,2780151969
141675481,5,121332964
3019331434,1,154945302
2778712882,1,161790260
2778018563,1,2780206985
17163034,2,520434653
2519700,8,33923547
2775901793,2,2776992346
68944897,4,150846664
545805344,2,134362201
80990810,1,81977670
58833834,15,97355855
2778865806,1,109574028
122885670,4,18903297
2780040266,5,62478195
2909641344,1,31903555
57654094,5,57879066
166703698,2,104317684
41611521,6,12707504
2777800915,12,15744967
99405784,3,29537977
89152604,1,197273675
146303308,1,187029079
2778703903,4,151730666
27016395,2,134018914
112411267,12,121332964
2777109110,4,126322002
2776928490,7,178790620
68271606,3,44870925
158381197,7,119599485
31194975,9,185592680
2776015930,7,62520636
2983819522,6,199539241
33203268,3,199360897
62402345,3,154945302
55381615,6,44870925
2777223184,5,90924648
132643394,1,78519656
3020781613,5,71924100
2780508971,5,86803240
2778727045,10,49040817
2781272698,6,86803240
99465377,2,150846664
2993600536,1,534529494
199016361,3,199539241
2778042862,1,60644358
143065580,3,54355233
2779310134,7,54355233
2776534934,4,31903555
202798119,1,48540410
76843793,6,127413603
2780504313,3,2776316342
28006648,4,162324750
2776985958,1,85789140
2780566141,3,169900460
134546842,3,76155785
2780051701,9,18903297
2777902051,1,2779690883
14606030,9,71924100
2779568538,2,67705224
29169072,1,520434653
115719804,3,91586092
25260931,3,145420912
3017413879,8,76155785
110628552,2,145366948
2779193416,5,55493867
89364313,8,54355233
200902554,3,185592680
18825819,2,111919701
190895693,14,205649164
2776573510,8,126322002
78030364,1,161790260
68812741,10,121332964
2780422510,2,27206212
146543888,3,126322002
9927688,5,86803240
2779656439,1,2778531004
2909567013,2,71315377
2778534103,4,185592680
54635082,1,93240960
100924687,8,86803240
25688753,4,41008148
2910581834,11,54355233
57074206,4,55493867
44185422,4,121684516
4229131,1,23913935
2994119143,10,185592680
3018015910,5,127313418
38847919,4,118615104
2778584172,7,177713679
2778205648,3,141071460
2778873214,4,77805123
172773627,2,26702167
2781436528,4,71924100
2777576037,3,55493867
136203487,6,71924100
204614032,2,73484699
50962388,2,120665830
2780469320,10,17744445
45502583,1,180925781
2781364294,2,62520636
87801597,6,153294291
22522123,4,18903297
2777704247,7,545542383
2776193875,4,46362747
118346598,2,76346623
86294171,2,124017977
2776258062,2,53570757
2779808312,3,145420912
130895681,2,501734568
2778729106,1,518677369
2778037872,2,2780775167
2777498106,4,46973012
2778660142,5,138885662
43024197,7,111368507
2777977426,6,71924100
17520342,10,41008148
2777845778,1,197321923
199056591,5,127413603
29696283,3,157125643
186379835,4,127313418
2781095387,3,55493867
2780673255,1,16005928
147894010,5,86803240
111060362,3,169760540
2777448766,3,150903083
198440531,5,86803240
166586474,1,127385683
114504821,4,76155785
2777594495,5,134018914
33664856,15,121332964
132794960,2,120665830
33664856,9,126322002
2779440204,4,71924100
2779772378,5,134018914
2909639871,9,86803240
2780775679,1,124952713
2778216243,2,18903297
2779943694,3,55493867
2778277574,2,190283241
43303222,2,22393281
81746177,3,97355855
97628146,6,144024400
2780733421,4,126322002
76934896,1,143742823
2992779976,2,71924100
2777583451,3,203014093
142611142,4,41008148
29585364,1,118615104
23523640,11,127413603
88118005,27,33923547
2777574091,3,147176958
2776585123,4,127413603
2779594066,5,127313418
206191192,17,185592680
2780981118,5,185544564
2780449708,4,71924100
2777984123,2,33923547
74864618,3,86803240
182891698,7,62520636
2780832652,1,124952713
2777633056,2,178790620
126780896,12,121332964
129361004,1,10138342
2780376555,2,61174792
2776870249,3,151730666
2778582501,6,205649164
2780687493,2,17744445
2778539099,6,86803240
62551211,4,104317684
206149592,2,38652104
49996111,5,127413603
122944926,2,529173508
90987802,2,24998067
2780635560,1,54355233
2778877718,8,71924100
2776156098,2,2778272461
2910408888,1,111472728
171999351,4,185592680
2777612664,4,185592680
2779407987,6,86803240
2777458120,1,501593827
2781401123,3,55493867
2779840497,5,104317684
2777692458,3,33923547
2779089960,5,54355233
2909811801,5,2522874641
196937547,3,114793014
118248890,1,191393472
170835558,3,46141821
143401881,3,171250308
2776608514,6,178790620
2778715236,2,118552586
3018204926,4,86803240
1895703,1,182019814
2911033702,1,2778324911
2780483431,6,153294291
2778159067,6,2522874641
2777780933,1,70036468
67037518,2,199539241
74438686,11,86803240
86031905,4,1276947
111204789,1,181199279
2777281465,11,185592680
63219958,7,205649164
152588399,2,73484699
10775765,11,203014093
131075544,7,185592680
2777334693,2,121608353
36076068,4,55493867
16332341,3,62520636
2778365744,4,33923547
2776236347,3,31903555
48415503,4,11413529
79905245,4,2989005
2909622525,19,33923547
2779288629,2,523546767
79610928,4,11413529
2778217808,1,114614502
83544830,1,2987684023
2992975276,3,149923435
86492073,1,1491633281
137109543,1,153294291
20533482,4,139719470
2780467327,8,120665830
2778851735,4,54355233
142614818,3,114793014
5688416,6,120665830
111669997,5,55493867
2779012473,7,54355233
201865488,4,191897082
2992667644,2,120665830
2779879191,5,144133560
2775952470,10,203014093
2777595374,8,46141821
2779730394,2,41895202
2778972612,5,138885662
2776978955,2,159110408
2779505116,6,151730666
3020625565,6,86803240
2986652750,1,178550888
205668238,16,185592680
11882975,12,86803240
2777033495,5,55493867
5349765,4,86803240
157985801,7,121332964
94821174,8,111919701
108615695,4,548081761
49674690,12,41008148
2779234776,9,86803240
101027131,7,126322002
198707218,4,5900021
2910537785,6,86803240
2780681036,2,100243477
134871310,11,192562407
534262118,2,126838900
2777737062,5,127313418
165069038,1,2778760513
2779594218,6,86803240
45012715,2,153349607
79959777,5,86803240
2779299062,3,120757647
2777007973,5,71924100
207113745,7,121332964
70455891,8,162324750
88676905,5,41008148
2775995038,2,134018914
2778136224,3,126322002
2910769707,3,104317684
2779322244,2,2776235491
2776088157,6,71924100
164308340,3,17525397
2909469553,2,2780868878
2781310500,3,138885662
101053622,11,94375191
158842870,7,185592680
2779402116,2,166940927
112213829,5,41008148
130811719,5,179518139
87702512,4,17744445
