raw_author_name_id,raw_author_name
97340927,J A McKinney
94992903,C.E. Smiley
20019094,Ecphonesis
36665002,Joel Sved
55844566,Natasha Newman
6723229,Antonio Sansano Caramanaza
62326504,Qianqin Qing
41568724,Kolisnik Oksana P.
13082018,Chaochao Pan
5799347,Anesh Gopal
68803004,Sandra Terezinha Amarantes
96219225,F J Fazzio
102566415,"Shi, Daqing"
3676238,Alessandra Dias da Cruz
17652375,Derya Oturanlar
93874406,"Aashish , Kumar"
6067648,Anja Eckert
43915931,Leon Ezcurra
92445309,裕示 野田
53994395,Mortaza Shamanian
16651131,Danny Oberle
27548462,"Guo, W"
12197160,Carlos Hernández Calzadilla
33273170,J. Inrombe
43740185,Lee Songjun
90649653,東八郎 鎌田
18587509,Donna T Wrublewski
30706359,Huub Pasmans
46274225,M Lévy-Soussan
49898907,Marianna Hernández Arias
101342010,P. Beux
24897206,G. Ayali
18894293,"Drud, Arne Meeraus, Alexander"
11031630,C Nannetti
11964069,Canyon M. Arcaro
9005152,Bas Veldman
28061155,H. Khasnis
36414520,Joachim Mrnka
38675175,Jun-qi Qin
20318172,Edy Poppy
58403510,Ogudugu Blessing Ejeme
54181637,Mugur Isarescu
95886982,E M Chagovets
17133237,Dawn Rose
33822814,J.-E. Niléhn
68089981,Saate S Shakil
43283793,Lars Erikstad
14961887,Craven H
65867159,Roehlen Natascha
63085087,R. Liikanen
53070147,Miranda Claudia C
99221279,Mariah I. Diaz
66330635,Ross Labrie
28164614,H. S. M. Karimian
9897969,Bisby G
82098498,Yuichi Miyakawa
20795263,Elisabetta Cristiano
102696401,"Song, Zengqiang"
69231077,Saška Venek
97600299,Janna Vahlhaus
25201361,G. Salsman
64397103,RaymondK. Neff
97557889,Jaimie M. Vega
50243994,Marisa Werner
7056337,Arkley C
64270543,Ratih RatnaSari Dewi Iskandar
63267698,R. Tamstorf
21304929,Emma Vasara Möller
94404627,António P G Almeida
83978483,В В Влацкий.
83738797,А.А. Томиленко
72911688,Sung Kwon Lee
30392464,Hsin-Chuan Kuo
52451360,Michael N. Paddon-Row
57979812,O Audrain
45899807,Lyczyńska A
93309227,项雄
91541869,甲斐繁利
46682715,M. C. Grady
71353645,Siqing Ma
96743807,Guangyu Zhou -
64513506,"Reddish, J."
3082832,Aimee L. Hungerford
92799660,邦成 上田
89829245,张锦虹
31173124,I. Savitcheva
7716274,Aurora Longo
84771246,Константин Шевченко
96783471,Gyōdai KIUCHI
44974989,Loc Lam
46160026,M Gallivan
46051772,M Blazewicz-Wozniak
45638563,Luis J. SantÃ­n
42699615,L. Mattyasovszky-Zsolnay
23600501,Fernando Calcagno
61027969,Peng Mingqian
82929485,Zhao Huai-zhi
82620286,Zainal A Gaffar
64258624,Rasteh M
47510212,M. Wickman Chantereau
14783200,Constanza Bastidas
59918124,P.Ya. Asatiani
20699473,Elias Pereira Santos
43858683,Lena Ludvigsson
71290906,Simony Santos de Costa
61611162,Pierre-Alexandre Tordjman
6426723,Annette S. Stein
15709347,D. M. Rudakov
43909458,Leo Yi
77296158,V.M. Deshmukh
75447172,tiara davis
16413868,Daniel Howard Norris
87737722,于法盛
47074415,M. L. Valiente Millán
55442246,Naira Paes de Moura
71033530,Sidney L. Olsho
65675657,Roberto Fida
88197879,冨田 道子
25221288,G. Stronati
105060,A Boatner Lynn
47464171,M. V. da S. Nery
76687466,Usama Basiony
49927210,Mariapia Rastaldi
98324067,Krishna S. Tummala
62178686,PU Dayong
103181582,U Alkara
40000473,Karla Janys Lima Nascimento
11182864,C. Canas-Penuelas
88537571,友康 吉野
94224262,Amy A. Ritchart
39861963,Karen L. Peat
32703558,J Gunby
67371015,S. Godin-Beekman
70990001,Si Yu Huang
1278814,A. Pospieszny
78743646,W Sweatt
85649525,Сиротенк Яна Александровна
76813288,V M Khazins
97990867,K B Ong
74984965,Thadiparthi Byragi Reddy
88535220,友和 佐伯
35585986,Jennifer Saumur
102119899,Ryan Voegtlin
18949754,Duck-Gyoo Kim
39260349,K. R. M. Ferreira
34678762,Jan Langley
41768312,Krawinkel La
52039007,Merán Gil
39385671,K.C.B.M. Folsta
59873976,P.N. Siva Prasad
84293664,Д. В. Жарова
84947234,М. А. Штефан
57037776,None Bitros
28522064,Hakeemudin Malvi
81195401,Yaseer H. Alharbi
56685571,Nilesh V. Joshi
67210313,S. Arul Manik
22087372,Eva García García
51313442,Matthieu Le Bailly
72680604,Sucjoo Kim
87587533,三和子 松尾
91504457,田吟雪
16510955,Daniel Volker
80516229,Xinlin Leng
26489593,Gilberto Márquez Illescas
63877317,Raj Kadwani
103232977,V Butrón
18707007,Douglas E. Levy
73315983,"Syam Rachma Marcilia, St, M.Eng,"
88954270,大介 山元
88037333,倉又章
8186335,B. Bockholt
31967330,"Ioos, Louis"
60628520,Paul Möllenhoff
33012304,J. B. Boerger
63010019,R. I. Thakur
97108530,"Hughson, Jo-anne Patricia"
72553362,Stiles Hs
8851657,Barbara E. Graham
96036008,Eleven Chilean Historians
83004178,Zheng Xin and Lin Xueyin
77431273,Valentin I. Makhno
96260805,F.. Bhojani
87642111,中华护理学辞典
52099554,Merriman D
21752012,Ernest Kwamina Yedu Addison
103815167,Yukikazu Sampson
65096482,Richard Mayberry
94402183,Antonio Henrique Gernmano-Soares
26791179,"Glushkov, Evgenii"
12055420,Carl Pelman
38697597,Jūratė Mugauskienė
41364372,Kisho Ichihara
81038600,Yang Byoung-Hak
27295914,Guang Ming
49252040,Margo Seybolt
57285101,None Mark Bowen
71653534,Solane Pinto de Souza
102113885,Ruth V. Russel
28387813,Habibiollah Danyali
40231834,Katherine Lizbeth Bermúdez-Azaña
23187554,"Faruq, A. A"
76846268,V Rybak
83482619,Δημήτριος Μυριούνης
2397612,Adam Cursley
66403578,Roy P Paily
4759022,Amin Bennouna
41008082,Khaidarullah Khaidarullah
94016944,Aidan Henderson
103669163,Y O Yusuf
80903230,Ya. Bunziak
32446273,Ivan O. Kurdup
47803719,M.L.C. Thornton
103072498,Thomas JTP. van den Berg
65218606,Rikizo Hosoi
42387013,L P Krock
58857610,Orgelet
48022946,Ma Yin-chao
62789876,R. A. Bucko
63145480,R. Nattermann
50002010,Marie-France Stendahl
37850539,Joseph Spadola
41589159,Konami Kanata
23427913,Felipe Ramos Caldeira
74802282,Teo Chee Siong
48718929,Manousou Pinelopi
29445606,Helen Nutland
46383907,M R Sardelis
18305981,Dmitry A. Vekhov
91961419,繁雄 齋藤
41407734,Kjell NilssonK. Nilsson
3726683,Alex Ferko
902568,A. Gurskas
44493780,Lin Lv
32076104,Irina Ryndina
11729463,CÃ©cile Crost
55680284,Nashwa Mansoor
47326354,M. Ruiz Sanjuan
97077703,Horst Schminke
66322681,Rosmia Atdjar
86757599,கா. மைதீன்
44941516,Llanio
35706860,Jeroen November
3760452,Alexa Degola
47588370,M.A. Shahir
59951403,Pablo Mañueco Galindo
42478017,L. Anstey
39836256,Karen C Uzark
63964982,Ralph C. Downing
90127914,數之 松下
28980500,Harold Maurice Cota
55209462,N.O. Hill
69856591,Sergi Cruz Benito
4491365,Alvarez Pereira Arjona
22589153,F. J. GUTTER
76786678,V Hernandez-Perez
77238298,V.A. Mal'chevski
3692995,Alessandro Farano
58101744,O. E. Séro-Guillaume
40644058,Kellchi Miyano
25405919,G.S.T. Armer
47874844,M.R. Borenstein
65288051,Risma Alvin Ni’azzah
18693019,Doug Olena
10708157,Brylee Brasher
35501729,Jenna Trott
85780831,Тупикин Владимир Вячеславович
54446220,Murray J Shearer
83141082,Zhou Shouzeng
30402290,Hsu Wei Weng
70204342,Shang ZhiNa
1983684,Aaron M. Rich
78162936,Vijayakumar Palled
34721335,Jana Matoušová
33751965,J.B Lessing
40018371,Karlina Raudya Maharani
1238595,A. P. Budhkar
53452183,Mohamed Salah Eddine BENSETTİ
43347391,Laura Amigo
41093524,Khin Aung Htun
25066347,G. Kirakosyan
46974586,M. J. Gil García
31790160,Indra Kahawita
56394937,Nick Maykol Rodas Rivero
15440744,D W Ehrlich
92199403,苏肖轩
61019258,Penélope Noya
36233323,JinBeomChung
32697696,J Gloria Franco
56004684,NB Ranabhat
22336537,F Delmelle
23884008,Florence Hallack-Wolff
25282276,G.A. Brito
20717888,Elif Nurgül Sungur
47466830,M. V. Iaremenko
10530002,Brisvani Bonifaz Valdez
15865111,D. Valacárcel
27118971,Greg Calcutt
56408112,Niclas Arvidsson
19906476,E.N. McClure
75648230,Title. Title: Graphical analysis
25455521,Gabriel Daniels
86226223,د.نرمين محمد حمدي راشد الدفراوي
93205040,雄太 酒巻
54743004,N Sh Manjavidze
69532616,Sebastiaan Franken
43445358,Laura Schmitt
10483357,Briann Lawless
98780704,M Adherencia
36487433,Joanna Radwańska-Williams
7003519,Aries Soelistyo
11998543,Caracciolo A
74050072,T.Schrabback
77566915,Van der Raay-Helmer Em
82533366,Z.S. Matar
25978842,Genghis Niver
81961029,Yu. O. Ulianchenko
9802960,Biljana Ivanova
96507189,G. B. Mortuza
28617464,Hamilton R Cavalcante
14944831,Craig E Miller
50056035,Marijan Jerkovi
93540185,齋藤通教
89991595,悦子 ウィルソン
59545593,P. Kanakasabapathy
100784832,None Seong Hwan Cho
83018173,Zheng-li Tan
9127972,Beatrice Terenzi
98604445,"Liao, Lide"
54019241,Moshe Morgenstern
59736318,P. V. V. Pereira
51936244,Melissa Nicole Mendez Valarezo
26986135,Gou Nfan
90766445,栾涛
96717961,Grafen De Sellon
39893004,Karenza. Moore
70380704,Shazia Nosheen
16288,.Ph.L. Bykov
82146238,Yulan Ingrid Lin
54844717,N. D. Phatangare Sonali Vaidya
99185979,Maria Eugenia Knorre
8111437,B S Michelle Rieder
81147880,Yao Hangpin
102041966,Roland Glaser Grundriß
54037812,Mostafavi F
34631582,Jamie W. Powers
94143095,Alikberova R.M.
75073511,Themane Mahlapahlapana
19653187,E. P. Guy
52005534,Meng Zhaoyong
17735454,Devon Hyde
94495564,Assim Al-Fadda
66911776,S Gabold
63685345,Rafael A. Auras
81886812,Yu bulei
7801530,Axelsson Ida
66277572,Rosemarie Bermann
13247819,Charly Sebastian
7768619,Avishai Avni
102553997,SHELDON- D. SAX
98687191,Lorico Salim
62209028,Punn Kuhataparuk
103294718,Vadim   S. Anishchenko
35291886,Jean-Marcel Meadeb
678368,A. Bobig
66691115,Ruth S MacDonald
94200910,Amber 
22347461,F Fentzel
65549390,Robert L. Gamble
14529203,Claus-Detlev Klemke
41958526,Kseniya Khlestova
101714740,R R Poloczek
58233052,O. Ventskovsky
98558299,Leixin Mo
55922486,Natsuko Ishikawa
62879442,R. Celdran
19945165,E.V. Peshikov
30037844,Hisakawa Yoko
103075228,Thomas R. Gregori
80488724,Xing Jiun Chew
26161081,Georgine Faulkner
16441728,Daniel Levick
51531332,Maysa Goronski
47286739,M. R. Hill
66167317,Roque Jc
53656713,Mohd Shavez Beg
42745763,L. Pinczés
59518288,P. J. (Jim) Buckley
2290309,Abofazl Bagherifard
98622981,Limi O. Matondo
96926774,Hans-Ulrich Mo¨sch
42190125,Kyle Temkin
71286911,"Simonen, E P"
14414702,Claude G. Bragard
39737028,Kang Ho Son
9944938,Bladimiro Somocurcio Zúñiga
47495371,M. Vocos
6768829,Anupama Suri
8106473,B Rodevang
43879002,Lenka Gréková
13447960,Cheo Mingtsang
32188670,Isabel Senra Bravo
1261584,A. Patocka
72057819,SS Eldein
103166087,Tuba Edgnülü
91777033,秀奈 高橋
55933292,Naumov S F
84832601,Л. А. Штепина
34027469,J.P. Richardson
62890360,R. Cuevas-Garc ´ ia
1399550,A. Ślęzak
68602863,Samnakngān K˛ōngthun Sanapsanun Kānwičhai
79846610,William H. Maybaum
11218478,C. Deseda
43708794,Lee Adelsheim
87354375,윤여준 ( Yeo Jun Yoon )
33553335,J. Rajchot
50465231,Marlene Nogueira
92414085,袁卫金
72302394,Stephani Michelsen-Correa
3902955,Alexandra Putney
96035576,Eleonora Rocconi (book author)
10360819,Brenda Bannan
62541272,R C Burger
32705459,J H Dawson
96965280,Hayden Rolando
16483986,Daniel Robles-Luna
48228755,Magdy El-Dahshan
102085611,"Rozenberg, M."
6506812,Anther C. F. Keung
87311778,오범석 ( Bum Suk Oh )
21747036,Ernest Ching
37280167,Jordyn M Wilcox
73604514,T Z V Katova
42669941,L. Linzer
21067871,Elvin Pazar-Yildirim
18215340,Dirk Broemmel
44521258,Lina María Chemás Oviedo
68400112,Salem Yargueit
72067343,St. Engelsmann
98311494,Kotam Kalidindi Rajan
42756333,L. R. McFarlane
86907208,ナオフミ カツヤマ
88730282,和 真関
68691294,Sanae Dehbi
96629554,Gerard A. Cangelosi
16639121,Danjuma I-Mets Gambo
60478889,Patrick J. Dyer
84596398,И. П. Жураковский
53048016,Minzhang Xu
17862096,Diana Elizalde
73521082,T L Dremsa
49300505,Maria Amélia Miquelutti
5205531,Anastasia I. Molchanova
95050154,Carlos E.R. Saraiva
35762974,Jesper Lofgren
9700393,Bharosha Karki
57517525,None Worden
103695540,Yahna A. Williamson
85606538,Сапожникова Галина Алексеевна
51834084,"Meita Istianda, Dedi Irwanto, Giyanto"
75190458,Thi-Minh-Hieu Pham
97554152,Jahn M.
66628401,Rusmir Salkovic
21574857,Eric R. Sikora
39900598,Kari Zimmerman
67891101,S.G Bertolotti
32245000,Isam Abdalla El Toum
63043773,R. K. Nanan
99860079,"Naik, Amrita A."
63312318,R. Wiesel
23291680,Fausto Bordone
62343376,Qidi Mao
74871322,Terhikki Uusitalo
79691616,Widawski Widawski
104134831,د عبدالله قريطان العنزي
88085150,채관석 ( Kwan Seok Chae )
68966211,Saowaluck Ruengsri
17076311,David W. Gibbons
77987142,Vicki Boguszewski
10083453,Bojun MaJiang HuYuchun Rao
16295828,Dana Kjer
71785720,Sonia Pezzano
30412102,Hu ChunZi
63690137,Rafael Arjona-Jiménez
43005861,LA Korode
49844194,Marian NiedÅºwiedziÅ„ski
72186909,Stefan R . Bornstein
48996684,Márcia Fink
68716049,Sandeep P. Dawange
49626805,Maria L Gaudio
102461336,"Segol, Julien"
48709758,Manojkumar Buragohain
44033602,Lesli Tatiana Arcela Olaya
5071340,Ana María Herrero León
92039683,義美 高橋
2891004,Ahmad Al-Hajj
78474883,Viviana Pierina Busi
78820822,W. G. Dohan
82462380,Z. F. Xavier
2320749,Abu  Bakr Nassr
102047444,Romani Wahba
38572455,Julius Grünberg
876281,A. García Molina
11920789,Campos Motta Renata
92350623,蔡慈明
56507032,Nicole R. Warnke
36102114,Jiaxian Shen
12049924,Carl Jul. Salomonsen
2120351,Abdul B. Nasser
99551403,Mirontseva A.
49279609,María A. Becerra
67833596,S.A. Kreshman
79259196,Wang Hua-bei
36021364,Jian-Bo Ruan
27935218,H. Brokop
32716524,J Hetzel
40943230,Kevin Lee Mickus
47132011,M. Maciąg
28340135,H.R. Jensen
85089237,Муханова Елена Дмитриевна
57107784,None Elena Dmitrievna Korshunova
88289343,刘西光
18614555,Doreen Anyango Ongoro
47485614,M. Varneva
98628323,"Lincy, A."
84373427,Дяченко Н.П.
78671695,W Bussert
62015129,Praveen Dalmia
83540781,Νικολέττα Μπάσιου
84369421,Дубур Г
6230992,Anna Musiat
32614281,J C Alderman
21705808,Erin M. Korris
98957275,M. PFŰTZNER
90191159,日出雄 瀧野
93363125,马洁晨
67153207,S Zahedi-Asl
6331733,Anne H. Early
35254836,Jeaneth Alexandra Reyes Ruilova
67121391,S Tibault
90670155,松本 暢子
53632677,Mohannad Mona
81737056,Yoshihiro Yumita
1995790,Aarti Ramdaney
16154649,Daichi Kominami
56223273,Nevjinder Singhota
82850295,Zhang Han-qi
12395456,Carolina Herrera Ortega
95317466,Corentin Salaun
33145699,J. E. Canright
41391400,Kiyohiro Iioka
93235496,雪纯 周
102321740,"Salau, O. P"
16461677,Daniel Njuguna
84992827,М.Е. Дейч
93553041,龙建君
82721664,ZeeshanQamar Tayyaba Fatima
1261797,A. Patrono
55138494,N.A. Surkov
57213828,None Joonhyuk Kang
95448519,D. W Beverley
47263590,M. Pinilla
88125540,光貴 荒渡
7660397,Augusta B. Askari
90998425,永井巌
62909030,R. deKieffer
26823242,Gofurjon Siddikov
8072936,B M Towlson
23843200,Flaviane de Lima Peclat Otz
25303233,G.C. Gualco
5618338,Andressa França
24488332,French Army Officer
58337304,Obossou A
76221650,Tsunehiko Toyoda
50666530,Martin Lüling
72210597,Stefanie Iwersen
1629924,A.D Gilliam
27890883,H. (Hidde) Slotboom
51202394,Matté Hartog
63460340,R.M. De Carvalho
17030505,David R. Nanyes
5925014,Angelika Muhlebner
53456938,Mohamed Thameemul Ansari.K. A
31125485,I. N. Veselovsky
184720,A Farhadipoor
53143332,Mirna Guites Hillig
11187350,C. Cedeño
328354,A M Sagalevich
31135138,I. Orbes
6881853,Arányi P
5019858,Ana Isabella Arruda Meira Ribeiro
14011976,Christopher A MacGlover
35705465,Jeroen G. V. Habets
40158201,Kate R. M. Clark
41357178,Kirtimaan Mohana
41759625,"Kranjec, Irena"
93132991,陈郁辉
77260580,V.F Dewling
18390464,Domenico Panzeri
12220557,Carlos Menduina
67025682,S Murillo Rodriguez
45647592,Luis Maita-Veliz
89940684,志穂 アリィヴァロ
1543825,A. Zaslasvky
90064512,扶美代 宝田
80594708,XU Qiu-shen
101790312,Rabia Laghari
97000036,Helya Bolouki-Azari
53745292,Mona  L. V. Larsen
21301780,Emma Schifsky
40529251,Kazusa Musha
36356968,Jiyah Starks
32118770,Irsan Rifai
4724510,Amélia Losada Cerqueira
74294022,Talatu Fahdilat Ahmed
57338777,None Nikmaturrahma
53750674,Mona G. Attia
40395380,Katrine Sondrup
35906853,Jesus Salvador Perez Guerrero
57472065,None Ta-Kang Ma
43015825,L'Abbé Gagey
99334822,Mateus Machado Mendes
101640579,Putu AN Winangun
56632506,Nikolai A. Semenov
20320189,Edyta Laurman-Jarzabek
24083706,Francini de Abreu Stadler
74289587,Talaat G
70736710,Shishu Xie
57366932,None Phạm Duy Tân
54976259,N. Matine
42422021,L Sunder Raj
70341027,Shashi Prabha Agrawal
55092250,N. V. Honnungar
12682568,Cato Mikkelsen
11200071,C. Crumière
72019123,Sri Pratomo
49565161,Maria Inez Simões Sales
6719265,Antonio Rodriguez Acosta
42760767,L. Rampanana
98953368,M. Nunes Ponte
95869158,E DENTONKELAAR
32811192,J Mestell
61676080,Pinat A
28788752,Hannibal J
4959562,Ana Carolina Cavalheiro Paulelli
35935410,Jha Sambhu Nath
98220476,Kevin F. Chin
6404857,Anne-Marie McSeveney
64271282,Ratilal Kalidas Varma
74686897,Taylor Alberts
103981867,Альона Алмашій
89149095,孙晓铜
38553982,Julio F. Queiroz
21487680,Era Margaretha
14237428,Cibely C Fontes-Oliveira
29795675,Hervé . Auteur du texte Billy
99806176,N. G. Reinicker
15247107,D Barreneche
95667556,"Dietrich, Donald J."
34177740,Jackie Tsao
41271159,Kimiyo A. Kato
25271658,G. Yazdani
79610104,Wen-Song Chien
2915726,Ahmad N. Elhajj
4874400,Amsalu Negussie
85735952,Т.О. Орлова
7412111,Ashok Kumar  Sharma
6279333,Annabel Gill
75562823,Timothy J. Kaskela
52126347,Meshach M. Dhas
49527806,Maria G. Salazar
75865718,TomoyoshiShigematsu
74726275,Ted Daniel Hesselroth
34314941,Jaeseok Hyeong
24937543,G. Chauhan
43094347,Laís Silva Lopes Tavares
18816800,Dr. Sneha Diliprao Lambat
94964600,C. Halachian
29357435,Heidi DiPietro
99857023,Nagwa Kalleny
32313596,Ismail Şuayip Güloğlu
17007546,David Norberto Perico
95849504,Duvan Emilio Ramírez-Ospina
7411657,Ashok K. Pokharel
40864127,Kerr Pr
6521572,Anthony Edward Edgington
72919528,Sungho Ham
19782270,E. Wieczerzak
10380545,Brendan J. Mott
645410,A. B. Md
72744040,Suhaifa. Essop
72325175,Stephanie I Stephens
79345970,Waqas Gulzar
90910596,正憲 関島
5078117,Ana Maria Rocha Marques
32379002,Itsurou Satoh
80305824,Xia Deshang
11862760,Camila Carneiro
71941690,Sovdat Baydarova
85242380,О Г Полесская
39987308,Karl Rode
54636463,N D Lorenzo
85645175,Сидон Луиза Михайловна
47733206,M.I. Johan
94687987,"Baumgartl, Michael"
93029676,関口章子
74660931,Tatyana V. Trashakhova
21862345,Esperanza Velasco
43901317,Leo Holcomb
48068346,Macarena Salamero-Jose
72173628,Stefan Gruber
37774572,Joseph C Cappelleri
85112495,Н О Курасов
101670180,R A Middelburg
25831036,Gastón Díaz Coria
48987011,Márcia  Pereira Helena de Melo Pereira
82226976,Yuni Sulistiyo Rahmawati
17218215,De Vivo R
88178789,典孝 山川
22385056,F Liga
96091991,Emilio A Campos
15884643,D. Wittmann
71429391,"Situ, Kenny"
76772250,V Ehrlich Maximilian
4279247,Alisa E Shaw
2885599,Ahluwalia Kk
92689228,赵若愚
56778648,Nir Indah Salsabila
48176977,MAEL ALESSANDRA PASSANESI
38390889,Julia Zisgen
21415167,Enno v. Rintelen
68393025,Saleh I. Khassaf Al-Saadi
100788793,None Séverine Zirah
21698002,Erin F. Todey
90616773,杨志爽
57517156,None Womack
92980550,銘沢 祖
47097735,M. Löwis
64918307,Ria Beyer
54409672,Murakami Junichi
13881218,Christie De Cesare
6495908,Ansi Accredited
62130595,Prof. A. Chendra Sekhar
11076256,C Shelby
71393489,Site Remediation
24104747,Francis P. Kerre
21367517,Encarnación Sanz de Miguel
57628130,Nora M McCarron
32463997,Ivana Ampi Nugroho
30363368,HP Bettina Schmidt
29949969,Hina Suleman
94186,A Barcik
59676504,P. Rzeszut
44422420,Liliana Borkowska
83316306,Zong Bin Ye
10030762,Bobby Wirasantika
71099341,Silje-Irén Eidissen
44660571,Linnea Uyeno
100460068,None Kapiotis
5598305,Andrés I. Rodríguez-Vargas
20491061,el Laura Eugenia Baillet Esquivel
61362030,Pezi Ultra
69154415,Saraiva de Miranda Luna
54498938,Mustafa Zain Alabden Mohammed
41737577,Kowalewski Ej
39966545,Karl A. Dittko
31766736,Inaya Lahoud
56492743,Nicole Johanneson
23193705,Farzaneh Imani Buzhani
76661979,Urja Verma
83135134,Zhou Liqu
2218134,Abebe Mihretie Dagnaw
22771918,F.D. Wandler
25876737,Gayuh Perdana
86558325,محمد حسن حسن رخا
5022647,Ana Júlia dos Santos Monteiro
89679308,康云霄
6836296,April Conn
8974461,Barry Tennison
8343447,B. Meerkamper
52349612,Michael Kolade Adu
100496265,None L. Marker
30912559,I Regeylo
79749807,Wilhelm Rsler
89655697,広島庚午北郵便局
38732727,Justin Arthur Vining
63455380,R.L'e. Orme
72642482,Suárez Barbosa
75004862,Thais Sacomani Zenerato
90415076,木花いづみ
27624251,Gustavo Junqueira de Almeida
97061536,"Høiberg, Marthe"
89282267,官荣智
85725545,Т. Ю. Депцова
2843841,Agung Nurizqi
22230494,Evi Dwi Rahmawati
53215996,Mitchell S. Sandler
5017828,Ana Isabel Loureiro Lopes
26196326,Gerald P. Weinstein
78201851,Viktoriia Kolesnikova
39958047,Karine M. Yamashita
7974643,B A Coulman
60379309,Patricia de Moraes
34214556,Jacob Roep
7832632,Aydın Yelgün
75130423,Therese Runesson
28346280,H.S. Gilmore
77580337,Van Leavenworth
77286027,V.K. Kol'tover
65096783,Richard McGarth
14907104,Cougnon L
13543929,ChiaYen Lee
53284367,MKep
92561723,谢莲秀
62890211,R. Cubelli
80581230,XU Fengqi
72655470,Sübhanə Füzuli qızı Abdullayeva
78542606,Vladimir Vital’evich Ivanov
10519981,Brihan Aebra
47167545,M. Moayyedian
45220867,Louis-Pascal Tran-Huu-Hué
44271226,Liang Ying-qiong
20638638,Elenita Diaz
52869367,Milena Ribeiro de Moura
103087286,Tiana T. Nguyen
80953479,Yaiza Hernández González
60753793,Paulo A. Amorim
63360555,R.C. Estall
7688068,Aura Bertila
80481736,Xina Cai
82460374,Z. E. N. Komiya
75738159,Tokuro Ozawa
83762042,А.М. Гірник
21520265,Eri Tsunokawa
56527557,Nicos Vaidakis
57988963,O D Gurina
7863557,Ayo Mofoluwake Folasayo
24655417,G A Gaesser
4601059,Aman Saurabh
50667085,Martin M Uggowitzer
20291996,"Edwards, Catherine"
67796114,S. Werwitzke
84332215,Дарья Александровна Левченко
33102244,J. Crosthwaite
36367495,Jjh Chen
14061057,Christopher L. Mendias
23118509,Farah María Kindelán Merceròn
48624149,"Mancini, Roberto, Bernardini, Rodolfo"
57219608,None Jun-Peng An
51617088,MD Martínez del Valle
29676825,Henry Schuette
25252045,G. Varrentrapp
86313826,سعیده عالم بین
19759625,E. V. Parphenyuk
52856361,Mildred C. J. Pfeiffer
84495048,Ермолаев Михаил Сергеевич
92612823,貴絵 川井
100359841,None Huajie-Zhang
48309762,Maheswari P
78494383,Vjacheslav S. Poplavskii
38921155,K Mistura
20165907,Eduard Rodigas
28876236,Han-Zhong Xie
5068056,Ana María Donnarumma
58442750,Okamura Kiyoshi
45223528,Loundja Bourenane
87290845,양구승 조완제
34186277,"Jackson, Rebecca C."
76659478,Urie S. Mustafayeva
7420293,Ashraf HajiMaibodi
91672395,知成 梅本
85648852,Синцов Сергей Витальевич
12679811,Catia Monauni
45301620,Luana Doni
99130715,Marce Hendrikx
88913485,塚原聡
1012859,A. Kaddoussi
74929645,"Tetens, Julia, L."
76608046,Umirov Uchqun Eshtemirovich
72210042,Stefanie Havelka
97169080,I Zweckbronner
65712178,Robin Charles
6711810,Antonio Paz Pineda
64593526,Reichl
13760684,Chris Kauffman
9443141,"Bérard, Vincent"
10820685,Büşra DEĞERLİ
80103809,Wolfgarg Menzel
76240066,Tsyan So
48514581,Maleeha. Mahomed
72273517,Stepanova I A
94566299,B Duceau
92032929,義弘 蔡
47181434,M. Murali krishna Raoa and B. Venkateswarlub
25047452,G. J. N. de Vasconcelos
78497788,VlachosDimitrios
1482016,À. V. Ström
56722039,Nimesh Thaker
7986235,B Azimzade Sarwar
89627906,幸代 村島
18406767,Dominic Raeside
71164498,Silvia Noemi Polinelli
7733968,Austria Markus Gruber
86086325,الخندقاوي ، سعاد سليمان إدريس
6413911,Anne-Sophie Legrand
9237604,Belén Miles
97624585,Jayanranyan G Kulathingal
99430670,Melintong Tamonob
48104630,Madalin Blidaru
65273210,Risa Ohnishi
80546892,Xishuai Cui
98981296,M. Morrow
45573144,Luis Ángel Bujedo
90742113,柴可夫
29258682,Heath T. Martin
87780366,享平 高橋
103059783,Thi Nhan Duyen Le
50338046,Mark D. Szarowicz
78047356,Victor M. Segarra
93896772,Abdulaziz Abdali
2954404,Ahmed BashirAbugharsa
84402125,Е. E. Zaitseva
88445358,千春 山下
89648035,幹彦 池澤
60829602,Pavlo G. Grytsenko
11278395,C. Grasa
5105753,Ana Paula Oliveira Rescia
13952780,Christine Louis-Vahdat
12921627,Cha Sung-Hyun
94134899,Ali Akbari Sari
31608967,IL Goverud
77691196,"Varughese, Cherian"
99487569,Michail Lübbe
15414703,D SenGupta
28641970,Han Eun Hye
32588227,J Arcano
61701315,Pinxing Liu
96454964,"Fulvio Siciliano, Jr."
13233786,Charlotte Hedin
89298583,宫崎和之
36988512,John S. Derryberry
89564638,川地 亜弥子
32761009,J L Frank
32924614,J V Velikanova
5271454,and E Latzko
82645651,"Zaliman, Sauli, Kapt. Prof. Madya"
37519454,José Gregorio García
71051943,SIERRA MARIE AYCARDO
94068432,Alberto Luis Araújo Silva Filho
90899504,正夫 岡部
86578683,محمد مرزوق نوار العتيبي
101782303,R.M.A. Guerra
21479655,Eppa GyanChander
5529974,Andreas Qvale Hovland
75697083,Tobiaz Forsberg
7368104,Ashesh Kumar Jha
45331738,Luca Caloni
19630547,E. N. Kuperman de Maida
57411620,None Ruth Kelly
101341904,P. Benedict Kissliug
20008206,Ece Kepekçi
18938737,Dube P
97018078,Herduanto ;
47828124,M.M. Wagih
73236481,Svend P. Treppendahl
46336998,M Nikola Kostic
