publisher_id,publisher,hierarchy_level,parent_publisher_id,homepage_url,ror_id,openalex_id,wikidata_id,image_url,thumbnail_url,updated_date,created_date
4323237071,Electric Power Automation Equipment Press,0.0,4323237071.0,,,P4323237071,,,,2024-08-26,2023-03-06
4310316801,Advertising Educational Foundation,0.0,4310316801.0,http://www.aef.com,056a3nr23,P4310316801,Q30296968,,,2024-08-30,2023-01-01
4310314417,Czech Statistical Society,0.0,4310314417.0,http://www.statspol.cz,,P4310314417,Q15098097,,,2024-08-26,2023-01-01
4310319382,Kasetsart University,0.0,4310319382.0,http://www.ku.ac.th,05gzceg21,P4310319382,Q452406,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/KU Logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/KU Logo.png&width=300,2024-08-30,2023-01-01
4310320556,Royal Society of Chemistry,0.0,4310320556.0,https://www.rsc.org,025sbr097,P4310320556,Q905549,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/RSC-brand-guidelines-2019 tcm18-246471.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/RSC-brand-guidelines-2019 tcm18-246471.svg&width=300,2024-08-30,2023-01-01
4320800642,Japan Science Support Foundation,0.0,4320800642.0,http://www.jssf86.org,,P4320800642,Q11507945,,,2024-08-26,2023-02-15
4310311580,The Open University,0.0,4310311580.0,http://www.open.ac.uk,05mzfcs16,P4310311580,Q2413375,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Open University logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Open University logo.png&width=300,2024-08-30,2023-01-01
4310322499,Fundación Joaquín Díaz,0.0,4310322499.0,http://www.funjdiaz.net,,P4310322499,Q19946997,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Urueña museoetno2 lou.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Urueña museoetno2 lou.jpg&width=300,2024-08-20,2023-01-01
4310315262,Alma Ata University Press,0.0,4310315262.0,,,P4310315262,Q52636860,,,2024-08-26,2023-01-01
4310321353,S. Hirzel Verlag,0.0,4310321353.0,http://www.hirzel.de,,P4310321353,Q1468453,,,2024-08-26,2023-01-01
4310318740,Indian Council of Forestry Research and Education,0.0,4310318740.0,http://www.icfre.org,04r2bgz73,P4310318740,Q10982109,,,2024-08-30,2023-01-01
4310314939,Universitas Islam Negeri Antasari,0.0,4310314939.0,http://uin-antasari.ac.id,,P4310314939,Q12486116,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Antasari State Islamic Institute, Indonesia in 2012.jpg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Antasari State Islamic Institute, Indonesia in 2012.jpg&width=300",2024-08-26,2023-01-01
4360969491,Center Transylvanian Studies,0.0,4360969491.0,,,P4360969491,,,,2024-08-26,2023-03-30
4310321394,PNG Publications,0.0,4310321394.0,,,P4310321394,Q69789398,,,2024-08-26,2023-01-01
4310312841,Southern Institute of Management,0.0,4310312841.0,,,P4310312841,Q73908652,,,2024-08-26,2023-01-01
4310315275,UHAMKA Press,0.0,4310315275.0,,,P4310315275,Q52565978,,,2024-08-26,2023-01-01
4310311098,Société de Langues et de Littératures Médiévales d'Oc et d'Oil,0.0,4310311098.0,,,P4310311098,Q52662389,,,2024-08-26,2023-01-01
4320800705,Sociedad Argentina de Pediatría,0.0,4320800705.0,,,P4320800705,Q67201786,,,2024-08-26,2023-02-15
4310313472,Hokkaido University,0.0,4310313472.0,https://www.hokudai.ac.jp,02e16g702,P4310313472,Q1057199,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hokkaido University logo, 2.svg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hokkaido University logo, 2.svg&width=300",2024-08-30,2023-01-01
4310313907,University of Marburg,0.0,4310313907.0,https://www.uni-marburg.de,01rdrb571,P4310313907,Q155354,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Uni Marburg Siegel.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Uni Marburg Siegel.svg&width=300,2024-08-30,2023-01-01
4362643892,Jianghan Petroleum Administration,0.0,4362643892.0,,,P4362643892,Q14160965,,,2024-08-20,2023-04-07
4310318084,Benaki Phytopathological Institute,0.0,4310318084.0,http://en.bpi.gr,02jf59571,P4310318084,Q30281654,,,2024-08-30,2023-01-01
4376882193,Tianjin Biomedicine,0.0,4376882193.0,,,P4376882193,,,,2024-08-20,2023-05-18
4328141799,French association,0.0,4328141799.0,http://www.alfa-leukemia.fr,00jk33f78,P4328141799,,,,2024-08-30,2023-03-22
4310313470,Sapporo University,0.0,4310313470.0,https://www.sapporo-u.ac.jp,04bz6gw73,P4310313470,Q859258,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SapporoDaigaku2004-9-23.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SapporoDaigaku2004-9-23.jpg&width=300,2024-08-30,2023-01-01
4310311052,University of Ghana,0.0,4310311052.0,https://www.ug.edu.gh,01r22mr83,P4310311052,Q2303765,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UoG CoA 2017.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UoG CoA 2017.svg&width=300,2024-08-30,2023-01-01
4310316339,Northwestern University,0.0,4310316339.0,http://www.northwestern.edu,000e0be47,P4310316339,Q309350,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Northwestern University wordmark.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Northwestern University wordmark.svg&width=300,2024-08-30,2023-01-01
4310312477,Universidade Federal da Bahia,0.0,4310312477.0,https://www.ufba.br,03k3p7647,P4310312477,Q159102,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Brasão da UFBA.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Brasão da UFBA.png&width=300,2024-08-30,2023-01-01
4310315322,AOSIS,0.0,4310315322.0,,,P4310315322,Q52670477,,,2024-08-26,2023-01-01
4353034653,Thomson Reuters (Professional) Australia Limited,0.0,4353034653.0,,,P4353034653,,,,2024-08-26,2023-03-23
4360969369,Società Italiana di Gerontologia e Geriatria,0.0,4360969369.0,,,P4360969369,,,,2024-08-15,2023-03-28
4310318196,National Agricultural Technology Institute,0.0,4310318196.0,http://inta.gob.ar,04wm52x94,P4310318196,Q4981871,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Inta Piedras.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Inta Piedras.jpg&width=300,2024-08-30,2023-01-01
4310316445,Purdue University,0.0,4310316445.0,https://www.purdue.edu,02dqehb95,P4310316445,Q217741,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Purdue University system logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Purdue University system logo.svg&width=300,2024-08-30,2023-01-01
4310317372,Publishing House of the University of Economics in Katowice,0.0,4310317372.0,,,P4310317372,Q52635329,,,2024-08-26,2023-01-01
4324341414,Inner Mongolia University,0.0,4324341414.0,http://www.imu.edu.cn,0106qb496,P4324341414,Q834458,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/??????????.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/??????????.jpg&width=300,2024-08-30,2023-03-16
4310315340,National Association for Clean Air,0.0,4310315340.0,,,P4310315340,Q52632663,,,2024-08-26,2023-01-01
4327876857,Saint Petersburg Institute of Bioregulation and Gerontology,0.0,4327876857.0,,,P4327876857,,,,2024-08-15,2023-03-20
4310321270,Global Academy of Training & Research,0.0,4310321270.0,http://www.gatrenterprise.com,,P4310321270,Q105381111,,,2024-08-26,2023-01-01
4361727539,Xinjiang Medical University,0.0,4361727539.0,http://www.xjmu.org,01p455v08,P4361727539,Q5977995,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/20231218 Gate of Xinjiang Medical University 02.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/20231218 Gate of Xinjiang Medical University 02.jpg&width=300,2024-08-30,2023-04-03
4310311223,Anthropology of Food,0.0,4310311223.0,,,P4310311223,Q52637627,,,2024-08-26,2023-01-01
4310312349,Federal University of Rio Grande,0.0,4310312349.0,https://www.furg.br,05hpfkn88,P4310312349,Q5508999,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo FURG institucional.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo FURG institucional.png&width=300,2024-08-30,2023-01-01
4310318506,APEAA/Associação Portuguesa de Estudos Anglo-Americanos/Portuguese Association for Anglo-American Studies,0.0,4310318506.0,,,P4310318506,Q52618533,,,2023-06-07,2023-01-01
4310312482,SBEO,0.0,4310312482.0,,,P4310312482,Q52662622,,,2024-08-26,2023-01-01
4320800659,Mattioli 1885,0.0,4320800659.0,,,P4320800659,Q28671035,,,2023-06-07,2023-02-15
4310318846,Fundación Universitaria Autónoma de Colombia,0.0,4310318846.0,https://soyautonoma.com,0576s0350,P4310318846,Q6156355,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/U autónoma (Colombia) logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/U autónoma (Colombia) logo.png&width=300,2024-08-30,2023-01-01
4310318921,University of Cauca,0.0,4310318921.0,http://www.unicauca.edu.co,04fybn584,P4310318921,Q1137779,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Escudo original de la universidad del Cauca.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Escudo original de la universidad del Cauca.jpg&width=300,2024-08-30,2023-01-01
4310313765,TU Dresden,0.0,4310313765.0,https://tu-dresden.de,042aqky30,P4310313765,Q158158,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo TU Dresden.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo TU Dresden.svg&width=300,2024-08-30,2023-01-01
4310312243,Universidade Fedal do Oeste do Pará,0.0,4310312243.0,,,P4310312243,Q52662832,,,2024-08-26,2023-01-01
4310312382,Universidade Federal de Santa Maria,0.0,4310312382.0,https://www.ufsm.br,01b78mz79,P4310312382,Q3790133,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Brasao UFSM Color 300dpi.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Brasao UFSM Color 300dpi.jpg&width=300,2024-08-30,2023-01-01
4310311231,Société de l'histoire du protestantisme français,0.0,4310311231.0,https://www.shpf.fr,,P4310311231,Q3487967,,,2024-08-12,2023-01-01
4310311861,Oxford Centre for Hebrew and Jewish Studies,0.0,4310311861.0,https://www.ochjs.ac.uk,,P4310311861,Q3379616,,,2024-08-30,2023-01-01
4360969400,Shandong Petrochemical,0.0,4360969400.0,,,P4360969400,,,,2024-08-19,2023-03-29
4310312298,Associação Brasileira de Estatística,0.0,4310312298.0,http://www.ime.usp.br/~abe/site,00t5zf034,P4310312298,Q4810221,,,2024-08-30,2023-01-01
4310314041,Belarusian National Technical University,0.0,4310314041.0,http://www.bntu.by,040a2r459,P4310314041,Q815268,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/??????? ????.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/??????? ????.png&width=300,2024-08-30,2023-01-01
4322697011,IEEE,0.0,4322697011.0,https://www.ieee.org,01n002310,P4322697011,Q131566,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/IEEE logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/IEEE logo.svg&width=300,2024-08-30,2023-03-02
4310319989,Stämpfli Group,0.0,4310319989.0,http://www.staempfli.com,,P4310319989,Q2360153,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Stämpfli (Unternehmen) logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Stämpfli (Unternehmen) logo.svg&width=300,2024-08-12,2023-01-01
4310318319,Karabük University,0.0,4310318319.0,http://www.karabuk.edu.tr,04wy7gp54,P4310318319,Q11136363,,,2024-08-30,2023-01-01
4323866945,Chinese Ceramic Society and Research Institute of Synthetic Crystals,0.0,4323866945.0,,,P4323866945,,,,2024-08-26,2023-03-11
4310312374,Centro Universitário La Salle,0.0,4310312374.0,https://www.unilasalle.edu.br,01dzqrq04,P4310312374,Q19704353,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-UNI-La-Salle.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-UNI-La-Salle.png&width=300,2024-08-30,2023-01-01
4383694721,China Nonferrous Metals Society,0.0,4383694721.0,,,P4383694721,,,,2024-08-20,2023-07-10
4320800546,"National Association for Practical Nurse Education and Service, Inc. Statement on practical/vocational nursing",0.0,4320800546.0,,,P4320800546,Q67030863,,,2024-08-26,2023-02-15
4310319944,oekom verlag,0.0,4310319944.0,https://www.oekom.de,00hrxq972,P4310319944,Q2015034,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Oekom verlag logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Oekom verlag logo.svg&width=300,2024-08-26,2023-01-01
4310313425,Saga University,0.0,4310313425.0,http://www.saga-u.ac.jp/english/index.html,04f4wg107,P4310313425,Q1195814,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Saga University Honjo Campus front gate.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Saga University Honjo Campus front gate.JPG&width=300,2024-08-30,2023-01-01
4310313311,Rissho University,0.0,4310313311.0,http://www.ris.ac.jp,0496p0503,P4310313311,Q1149176,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ris.logo.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ris.logo.jpg&width=300,2024-08-30,2023-01-01
4310322034,The State Expert Center of the Ministry of Health of Ukraine,0.0,4310322034.0,,,P4310322034,Q73912531,,,2024-08-26,2023-01-01
4323237951,Pacini Editore,0.0,4323237951.0,https://www.pacinieditore.it,,P4323237951,Q109378460,,,2024-08-26,2023-03-06
4310317626,Forestry Research Centre,0.0,4310317626.0,http://www.selvicoltura.eu,02a2x5r26,P4310317626,Q30285254,,,2024-08-30,2023-01-01
4322698135,American Home Economics Association,0.0,4322698135.0,http://www.aafcs.org,,P4322698135,Q4743062,,,2024-08-30,2023-03-02
4310313213,Naruto University of Education,0.0,4310313213.0,http://www.naruto-u.ac.jp,00menq219,P4310313213,Q1049534,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Naruto University of Education.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Naruto University of Education.jpg&width=300,2024-08-30,2023-01-01
4310312067,State University of Londrina,0.0,4310312067.0,http://www.uel.br,01585b035,P4310312067,Q7894364,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/P-modelo1.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/P-modelo1.jpg&width=300,2024-08-30,2023-01-01
4310320516,University of Toronto Libraries,0.0,4310320516.0,https://onesearch.library.utoronto.ca,,P4310320516,Q7896490,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Robarts corner 750px.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Robarts corner 750px.jpg&width=300,2024-08-26,2023-01-01
4310316724,University of Virginia School of Law,0.0,4310316724.0,http://www.law.virginia.edu,,P4310316724,Q7896545,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Virginia School of Law, front.jpg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Virginia School of Law, front.jpg&width=300",2024-08-26,2023-01-01
4310316539,Dignity: A Journal on Sexual Exploitation and Violence,0.0,4310316539.0,,,P4310316539,Q52637717,,,2024-08-26,2023-01-01
4327874091,National Shellfisheries Association,0.0,4327874091.0,,,P4327874091,,,,2024-08-26,2023-03-20
4310315581,Centers for Disease Control and Prevention,0.0,4310315581.0,https://www.cdc.gov,042twtr12,P4310315581,Q583725,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/United States Centers for Disease Control and Prevention logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/United States Centers for Disease Control and Prevention logo.svg&width=300,2024-08-30,2023-01-01
4310317431,Pedagogical University of Cracow,0.0,4310317431.0,http://www.up.krakow.pl,030mz2444,P4310317431,Q677662,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kraków-Akademia Pedagogiczna front (2007).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kraków-Akademia Pedagogiczna front (2007).jpg&width=300,2024-08-30,2023-01-01
4310318137,National University of Entre Ríos,0.0,4310318137.0,https://www.uner.edu.ar,01wgfva68,P4310318137,Q6317539,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rectorado de la UNER.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rectorado de la UNER.JPG&width=300,2024-08-30,2023-01-01
4324113237,Korean Society of Gastrointestinal Endoscopy,0.0,4324113237.0,http://www.gie.or.kr/eng,,P4324113237,Q50036380,,,2024-08-26,2023-03-15
4310317811,Bern Open Publishing,0.0,4310317811.0,https://bop.unibe.ch,,P4310317811,Q52610722,,,2024-08-26,2023-01-01
4365384483,East India Pharmaceutical Works,0.0,4365384483.0,,,P4365384483,,,,2024-08-15,2023-04-14
4310311362,Image Processing On Line,0.0,4310311362.0,,,P4310311362,Q52637379,,,2024-08-26,2023-01-01
4310319800,Edition text + kritik,0.0,4310319800.0,https://www.etk-muenchen.de,,P4310319800,Q1285354,,,2024-08-20,2023-01-01
4310313349,Nippon Sport Science University,0.0,4310313349.0,https://www.nittai.ac.jp,00kzych23,P4310313349,Q11507234,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nippon Sport Science University Fukasawa Campus.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nippon Sport Science University Fukasawa Campus.JPG&width=300,2024-08-30,2023-01-01
4323999823,Changsha University of Science and Technology,0.0,4323999823.0,http://www.csust.edu.cn,03yph8055,P4323999823,Q5072117,,,2024-08-30,2023-03-13
4310312914,Carswell,0.0,4310312914.0,,,P4310312914,Q5047019,,,2024-08-15,2023-01-01
4310315771,University of Rochester,0.0,4310315771.0,https://www.rochester.edu,022kthw22,P4310315771,Q149990,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/BMEopticsCSB.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/BMEopticsCSB.jpg&width=300,2024-08-30,2023-01-01
4310313502,Hannan University,0.0,4310313502.0,https://www.hannan-u.ac.jp,04jb7yj10,P4310313502,Q5649027,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo of Hannan University.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo of Hannan University.svg&width=300,2024-08-30,2023-01-01
4310315665,International Society for Neurofeedback and Research (ISNR),0.0,4310315665.0,,,P4310315665,Q52633926,,,2024-08-26,2023-01-01
4361727505,Ningbo University,0.0,4361727505.0,http://www.nbu.edu.cn,03et85d35,P4361727505,Q4391363,,,2024-08-30,2023-04-03
4310313428,University of Shizuoka,0.0,4310313428.0,https://www.u-shizuoka-ken.ac.jp,04rvw0k47,P4310313428,Q2114730,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Shizuoka logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Shizuoka logo.png&width=300,2024-08-30,2023-01-01
4310318358,Gazi Publishing,0.0,4310318358.0,,,P4310318358,Q52632619,,,2024-08-26,2023-01-01
4327872759,Japanese Cancer Association,0.0,4327872759.0,https://www.cancer.or.jp,,P4327872759,Q11508650,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rengakan sinanomachi 2014.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rengakan sinanomachi 2014.JPG&width=300,2024-08-19,2023-03-20
4310314577,Accent Publisher,0.0,4310314577.0,,,P4310314577,Q52619398,,,2024-08-26,2023-01-01
4310318836,Metropolitan Technological Institute (Medellin),0.0,4310318836.0,http://www.itm.edu.co,03zb5p722,P4310318836,Q24960478,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-ITM-01.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-ITM-01.png&width=300,2024-08-30,2023-01-01
4310312161,"Brazilian Society of Economy, Administration and Rural Sociology",0.0,4310312161.0,http://sober.org.br,02xata679,P4310312161,Q29521728,,,2024-08-30,2023-01-01
4360969338,The Korean Society of Food and Nutrition,0.0,4360969338.0,,,P4360969338,,,,2024-08-26,2023-03-28
4310312807,Centre of Regional Research,0.0,4310312807.0,,,P4310312807,Q52660273,,,2024-08-26,2023-01-01
4310314608,Romanian Academy,0.0,4310314608.0,http://www.academiaromana.ro/def2002eng.htm,0561n6946,P4310314608,Q901677,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo of the Romanian Academy.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo of the Romanian Academy.png&width=300,2024-08-30,2023-01-01
4310315752,Ohio State University Press,0.0,4310315752.0,http://www.ohiostatepress.org,,P4310315752,Q7080970,,,2024-08-26,2023-01-01
4310316875,Prometheus Books,0.0,4310316875.0,http://www.prometheusbooks.com,,P4310316875,Q1871370,,,2024-08-20,2023-01-01
4310312542,Instituto de Estudos em Saúde Coletiva da Universidade Federal do Rio de Janeiro,0.0,4310312542.0,,,P4310312542,Q10302844,,,2024-08-26,2023-01-01
4310321854,AECOOP Escuela de Estudios Cooperativos,0.0,4310321854.0,,,P4310321854,Q52636247,,,2024-08-26,2023-01-01
4310318347,Selçuk University,0.0,4310318347.0,http://www.selcuk.edu.tr,045hgzm75,P4310318347,Q1627814,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Konya-Selcuk-University-library.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Konya-Selcuk-University-library.jpg&width=300,2024-08-30,2023-01-01
4310320890,Lviv University of Trade and Economics,0.0,4310320890.0,http://lute.lviv.ua,03hbhg091,P4310320890,Q43658,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/???????? ?????? ????.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/???????? ?????? ????.jpg&width=300,2024-08-30,2023-01-01
4310321883,Colegio de Economistas de A Coruña,0.0,4310321883.0,,,P4310321883,Q52635549,,,2024-08-26,2023-01-01
4310316522,"University of Kansas, Department of Linguistics",0.0,4310316522.0,,,P4310316522,Q52636245,,,2024-08-26,2023-01-01
4310319202,Israeli Society for Humor Studies,0.0,4310319202.0,,,P4310319202,Q52620254,,,2024-08-20,2023-01-01
4310321961,Society for Scientific Exploration,0.0,4310321961.0,http://www.scientificexploration.org,,P4310321961,Q7552241,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Society for Scientific Exploration Logo PNG.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Society for Scientific Exploration Logo PNG.png&width=300,2024-08-26,2023-01-01
4310318136,"Museo de Farmacobotánica ""Juan A. Domínguez""",0.0,4310318136.0,https://es-la.facebook.com/museofarmacobotanica,,P4310318136,Q52575624,,,2024-08-20,2023-01-01
4310314118,Norsk Forening for Epidemiologi,0.0,4310314118.0,,,P4310314118,Q52663116,,,2024-08-26,2023-01-01
4310312715,Zavaritsky Institute of Geology and Geochemistry,0.0,4310312715.0,http://eng.igg.uran.ru,03b1v3160,P4310312715,Q30266847,,,2024-08-30,2023-01-01
4310316196,Stanford Law School,0.0,4310316196.0,http://www.law.stanford.edu,,P4310316196,Q8012895,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Stanford Law Logo medium.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Stanford Law Logo medium.png&width=300,2024-08-26,2023-01-01
4310316222,College of Physicians of Philadelphia,0.0,4310316222.0,http://www.collegeofphysicians.org,0416mbc73,P4310316222,Q5146808,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/College of Physicians of Philadelphia 1909.jpeg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/College of Physicians of Philadelphia 1909.jpeg&width=300,2024-08-30,2023-01-01
4366737825,Finnish Agricultural Society,0.0,4366737825.0,,,P4366737825,,,,2024-08-26,2023-04-24
4310312865,V.I. Shumakov Federal Research Center of Transplantology and Artificial Organs,0.0,4310312865.0,http://transpl.ru/en,01xq37c18,P4310312865,Q30263260,,,2024-08-30,2023-01-01
4327988821,Jiangsu Technical Teachers College,0.0,4327988821.0,,,P4327988821,,,,2024-08-20,2023-03-21
4310317606,Edizioni Ca’ Foscari,0.0,4310317606.0,,,P4310317606,Q52662822,,,2024-08-26,2023-01-01
4310315007,"Departemen Ilmu Komunikasi, FISIP Universitas Indonesia",0.0,4310315007.0,,,P4310315007,Q73908777,,,2024-08-26,2023-01-01
4310314323,Czech Association for the Study of Religions,0.0,4310314323.0,http://www.casr.cz,02qpnf892,P4310314323,Q11284005,,,2024-08-30,2023-01-01
4310311844,Winchester University Press,0.0,4310311844.0,,,P4310311844,Q52610519,,,2024-08-26,2023-01-01
4310320399,Universidad Autónoma Metropolitana Unidad Xochimilco,0.0,4310320399.0,https://www.xoc.uam.mx,,P4310320399,Q6156347,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UAM Xochimilco.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UAM Xochimilco.jpg&width=300,2024-08-26,2023-01-01
4310315414,Hungarian Central Statistical Office,0.0,4310315414.0,http://www.ksh.hu,01x1yxa13,P4310315414,Q1125966,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/August 2023 Palace of the Central Bureau of Statistics (Budapest) fokuso.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/August 2023 Palace of the Central Bureau of Statistics (Budapest) fokuso.jpg&width=300,2024-08-30,2023-01-01
4310321000,Peter M. Brant,0.0,4310321000.0,,,P4310321000,Q2074105,,,2024-08-26,2023-01-01
4324001541,Publishing and Information Propaganda Service,0.0,4324001541.0,,,P4324001541,,,,2024-08-15,2023-03-13
4310319537,AgroAid Foundation,0.0,4310319537.0,,,P4310319537,Q52608073,,,2024-08-26,2023-01-01
4310316361,Accreditation Council for Graduate Medical Education,0.0,4310316361.0,https://www.acgme.org,00asaax56,P4310316361,Q4672841,,,2024-08-30,2023-01-01
4310318064,EU European Publishing,0.0,4310318064.0,,,P4310318064,Q52633437,,,2024-08-26,2023-01-01
4310318117,Hylonome Editions,0.0,4310318117.0,http://www.hylonome.gr,,P4310318117,Q52662261,,,2024-08-26,2023-01-01
4366716135,National Remote Sensing Center,0.0,4366716135.0,,,P4366716135,,,,2024-08-26,2023-04-24
4361727546,Shandong Provincial Department of Health,0.0,4361727546.0,,,P4361727546,,,,2024-08-26,2023-04-03
4310319696,Konvoj,0.0,4310319696.0,http://www.konvoj.cz,,P4310319696,Q106586864,,,2024-08-26,2023-01-01
4310311123,Association Française des Enseignants et Chercheurs en Cinéma et Audiovisuel,0.0,4310311123.0,,,P4310311123,Q52637108,,,2024-08-20,2023-01-01
4365922451,Eno Foundation for Transportation,0.0,4365922451.0,,,P4365922451,,,,2024-08-26,2023-04-17
4310315739,Yale University Press,0.0,4310315739.0,http://yalebooks.com,,P4310315739,Q255147,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Yale press logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Yale press logo.png&width=300,2024-08-26,2023-01-01
4361051089,Chinese Association of Animal Science and Veterinary Medicine,0.0,4361051089.0,http://www.caav.org.cn,,P4361051089,Q9384242,,,2024-08-26,2023-03-31
