source_id,issn_seq,issn
2764479321,2,2167-6844
4210197600,1,2071-3207
4210171771,1,1996-4617
2898104767,1,1137-8174
4210203550,2,2412-5830
4210226973,1,1728-2713
4210218627,1,0047-9586
30097070,2,1532-2130
103146128,2,1572-8447
4210168905,1,0458-4317
4306509058,1,2092-9676
2737822855,1,2230-326X
2764711589,1,0300-8134
4210225074,1,0720-3659
4210210025,2,1662-629X
4387287063,1,1904-4372
4387288011,1,2657-3679
2764763881,1,0029-6422
4389157746,1,3026-295X
4210235402,1,2587-5574
98276404,2,1879-1611
4210228240,2,1431-5831
4210202742,2,2580-8354
4210204447,1,0822-9856
2764764882,1,0090-0702
4210208252,1,2175-2834
4387289278,1,2661-6068
2764679690,2,1945-9718
4210209429,1,2148-0206
4210234395,1,2580-5398
4393917710,1,1745-1183
4210190391,2,2379-9471
2764413910,2,2327-0756
4210195091,1,0374-8006
4210204742,2,2414-553X
4387279679,1,2829-2340
4210208979,2,2396-9075
97217129,1,1875-3981
4387283292,2,2808-9545
4210222607,1,2473-4799
4210178914,1,1574-0471
4210175402,2,2620-4959
4210238348,2,2807-5528
4210172171,2,2346-0474
4386872541,1,2714-1888
4210169209,1,2688-3961
4393918679,1,2469-3057
195430235,2,2168-8753
173864314,1,0885-4300
4210197913,3,1868-7792
4210223419,2,2461-4262
4210200420,2,2676-9867
4210233327,1,1226-9859
50321101,1,1446-1242
4387285467,1,2581-5679
4210208839,2,2466-2348
4210201007,1,2524-6259
4210199050,1,2618-0812
4210187867,2,2524-471X
4210221050,1,2705-0734
4210222655,1,1951-0519
204145469,2,2162-6499
4210201159,1,0068-547X
29676049,1,0953-1513
4210189061,2,2765-6152
162378596,2,1753-5387
4210204611,1,1316-1164
4210184546,2,2058-1017
4210213553,2,2807-2952
4210168168,2,2682-8901
4210234386,1,1518-2541
4210217673,1,1229-0580
4210170554,1,2520-114X
4210203036,2,2540-9972
4306516364,1,1598-7906
4210236571,1,2616-2202
4393918737,1,2512-2223
4210224999,1,2225-2150
4387282176,1,2797-2607
4210209143,1,2714-7010
2737649210,2,2007-8846
4210233052,1,2782-2907
4393918457,1,2330-5649
66827569,1,1068-9613
4210204640,2,2589-6288
4210193567,1,1687-4633
4210190248,2,2279-7408
15260174,1,1994-2060
4210170944,1,2198-5545
171259723,2,1936-1335
4210181978,2,2664-2530
4210220988,1,2394-8418
2764485898,1,1314-8591
4220651412,1,2707-7748
4210198485,1,0001-6012
171431767,2,1934-6220
177226689,2,1941-7632
4393911972,1,0025-8458
4210200427,2,2192-869X
4210232088,1,2717-5693
4210171362,1,1871-4668
4210197521,2,2745-6439
4387282521,2,2958-6224
4210172935,1,2277-2138
4210174868,2,2174-8969
4220651108,1,2827-847X
4393919819,1,2945-6576
978816829,1,0373-1928
4389157813,1,2579-292X
4210233297,1,0722-7833
4210178872,1,2717-5588
4387287612,1,2985-6078
4210193189,1,2664-8059
4210219824,1,1015-1826
4394736029,1,2986-8807
119405978,2,1545-2069
4210183660,2,2580-0884
4210207612,2,2524-2377
4210169396,1,0348-1646
4210222521,2,2275-5624
4210218667,2,2519-5735
97600184,1,1698-4447
4210194594,1,1536-836X
4210207968,1,1348-0278
4210215295,2,2589-708X
4387285925,2,2573-3230
2764389198,1,1001-4276
4306526781,2,2339-8868
2765074417,1,2468-1245
2738836914,2,2173-2345
4210235873,1,2503-3166
4210176781,2,2224-9435
65200941,1,0971-4065
4220651789,1,2683-0183
4210200286,2,2273-1571
4210193243,2,2523-0026
4210194624,2,2615-5451
4210178937,1,2472-3428
4306513883,1,2349-7874
4210213941,1,1546-0371
2764847063,1,0729-2473
4210197121,1,0212-8365
4210222258,2,2332-6581
4210233317,2,2469-8210
4210204491,1,2667-6370
48849333,2,1532-298X
4210234677,1,2593-7111
170199316,2,1751-7656
4210174826,2,2615-0441
4210240719,1,0178-4781
4210168174,2,2358-4874
4210190260,2,2708-9266
4210200868,1,2518-7201
2764565698,1,1598-5725
2734381524,1,1367-0751
4210239354,1,2665-945X
4210174619,1,1803-7380
4387288243,1,2836-399X
2764545347,2,1541-0714
2764734955,1,1007-2276
34136372,2,1522-1547
4210199943,1,1802-3908
4210234762,1,2768-5942
4306516385,1,2254-6758
2764685258,1,0040-490X
118971363,1,1559-4785
4210199605,1,1410-3249
4210219372,2,2685-3299
4210206324,1,2522-560X
4210238746,1,2381-9103
2764756434,1,1055-050X
4210191560,1,2415-6663
2754092073,1,0034-5164
4210201649,1,2244-6885
4393919823,2,2945-6703
4210190623,2,2664-5238
4210205646,1,0362-8558
2764943949,1,1023-3121
29243050,1,1537-744X
4210233309,2,2329-6933
4210187263,1,2155-2479
2764997914,1,2192-9262
4210207784,2,2797-0027
2737992784,2,2477-0256
4210170509,2,2661-4537
4210193153,1,0126-4109
2764941960,1,1001-9952
4389157711,2,2828-4097
4210185904,1,2232-593X
121161810,2,1097-0134
4210194506,1,1376-0963
4393911908,1,0024-1512
4210222834,1,2397-7264
4210169425,1,1940-3429
4387290283,1,2664-9209
4210233312,1,2392-4322
3012667448,1,1674-2397
4210183666,2,2311-3774
2764462295,1,1810-4487
4210217850,2,2589-7241
56771637,2,1740-021X
2755545675,1,0023-8864
32654796,1,0956-5361
4387281818,1,2771-3679
4210178322,2,2580-8486
2737787548,1,1029-3825
4210220567,1,2165-9257
15952048,2,1098-1098
4210205829,2,2196-9043
138541872,3,2586-2073
4387285519,1,2958-0390
1002663397,3,0435-8600
29918858,2,1930-739X
2765009902,1,2635-5019
83016894,1,0001-5237
4210208750,2,2412-480X
2764897905,1,0005-1861
2739410839,1,1516-3091
4393917762,1,1819-0839
4387281118,1,0258-6576
4210237794,1,0021-3446
4210173878,2,2207-4503
4210186315,1,0304-0941
2738441508,2,2460-0717
4210182267,2,2197-5760
2737917824,2,2090-7710
172601202,1,0112-109X
4390296897,1,3024-8078
4387282224,1,2963-7376
4210236663,2,2721-4281
4210180436,2,2469-4223
4210237185,1,1411-6367
4210175018,1,2542-4157
4210170227,2,2682-3500
4210186193,2,2310-1997
2764662244,2,2162-2434
2764536255,1,1092-8057
4210234046,1,2164-4209
4210171841,1,0066-3085
4393912980,1,0085-3658
4393920003,1,2948-2526
2493380614,1,0035-8665
4210221333,1,2673-7159
4393916178,1,0893-1119
4210177062,1,2525-2828
1018142222,1,0734-0222
4210185200,1,2197-7224
2764390280,1,2200-4270
4210209586,1,1394-6528
4210198059,2,2661-8761
4210203736,1,2776-0375
103284624,2,1467-2979
4393914007,1,0253-7567
2765072190,1,0037-7783
2764979803,1,2047-3869
4210185063,2,2713-8925
4210179737,2,2806-5522
2738398777,2,1726-4642
4210172733,2,2074-9058
66405466,1,1759-8478
4210171031,1,2353-1746
4210202498,1,0853-7704
4387279769,1,2790-783X
2765019825,1,2278-4136
4210199681,1,2807-100X
161794171,2,1548-1417
4210212866,1,0707-9699
2764546787,1,2327-7912
70909456,2,1558-2582
4210227644,1,2514-4685
4210203631,1,2654-3109
4210176411,1,1794-2918
4387290403,2,2983-0850
4210201513,1,2196-0003
4390296732,1,1026-2288
4393913541,1,0161-7672
2764451528,1,0734-9149
150450536,1,0894-0525
4210216815,1,0965-9757
4210207068,1,2572-7427
4210216059,1,2277-8047
100666833,1,1683-3198
88265832,2,1911-026X
144298576,1,0925-4560
2739110950,1,1989-8487
4210209297,1,2192-5917
4210182369,1,2477-8338
4387286567,2,2707-8310
4387287074,1,2958-6569
4391212212,2,2960-0286
4210189291,1,1538-5698
111094224,2,1096-4673
4210189079,2,2664-3626
4210179653,1,2625-6932
4387286312,1,2833-8073
4393914516,1,0323-0937
2736930888,1,2088-1657
4210183337,2,2308-0914
97230676,2,1846-4025
4210200773,1,2374-2208
4210200215,1,2675-276X
4210226228,1,1435-7925
4210222646,1,1013-929X
4210200370,2,1941-5680
2738538773,1,1300-0845
4387280722,2,2829-1069
4210185342,2,2330-135X
4210204114,1,2640-4486
4210223822,1,2587-2621
2737522682,1,2194-0517
2738698811,2,2355-6994
4387285932,1,0126-2602
4387288927,1,2986-4208
4210205982,2,2365-7421
4393917508,1,1541-1036
2764939280,1,1231-4005
4387280944,1,2832-451X
19730638,5,2044-5326
2764539467,1,8750-0507
2765017008,1,2319-7692
4210171536,2,2384-3934
112036919,1,1275-7691
2898411357,2,2524-1729
184729184,2,1540-5850
4210179780,2,1879-0879
4210181121,1,2321-3108
4210191491,1,2563-2418
4210178055,1,2456-4869
4393919124,1,2701-8016
4210226020,2,2786-3840
4393911670,1,0015-7902
4387292203,1,1561-0217
4210183729,1,2520-1034
4387280677,1,2791-0164
4220651775,1,2809-0411
4210198535,2,2620-6463
83211391,2,1573-8795
4210227544,2,2358-9299
4210241103,1,2522-9117
4210175660,3,2386-8872
4387284710,2,2746-2838
4393917127,2,2255-2421
4210230739,2,2158-0871
44811899,2,1793-6861
2736870023,2,2685-7855
4210220424,1,2490-3604
161743634,1,0038-9765
4210205575,1,2615-1995
139685423,1,1931-7883
4210210962,2,2789-293X
2764680450,1,0033-3131
2764880702,2,2455-7218
158124317,2,1553-3093
4210169142,1,2277-3142
155760987,1,1057-7939
2764725343,1,0739-182X
4387288518,1,2086-2237
4387280262,1,2007-7564
9984512,2,2163-582X
3035238565,1,2523-3246
4210168144,2,2523-6180
4210186118,1,2798-690X
4210220643,1,2574-3988
4210191541,2,2321-368X
191349260,1,1619-7070
9011877,1,1391-5800
34247199,2,1944-7167
4393913237,1,0099-1465
4394736255,1,2964-0075
4210222618,2,2662-9313
1004904615,2,1885-6675
141724154,2,1556-1836
4210213308,1,2622-6111
67495602,1,1520-9156
4210193597,1,2528-8016
4387279669,2,2541-013X
4210208864,2,2264-7791
4210170761,1,2599-2554
1025740533,1,0247-7750
99313352,1,0007-070X
169858581,2,1935-9713
13442111,1,1726-4170
4210237719,1,2582-4678
993354952,1,1945-9726
4210210766,2,1848-9079
4210198043,1,2580-2240
4210213231,1,2465-4329
4387289939,1,2583-7370
4210209142,2,2713-1165
188482970,2,1938-5129
4210193028,2,2736-2434
2755472402,1,0070-2080
4210239304,1,1226-9441
4210172551,1,2562-7775
135054477,2,1938-2014
4210187880,2,2662-3641
4210204668,1,2081-3767
108612764,1,1868-6974
110816294,1,0006-2944
4210179328,1,0002-8991
4210209810,2,2366-1224
4393911942,1,0025-1127
4210175607,2,1664-2929
4210217292,1,2807-7903
4210168251,2,2057-5645
4210200275,1,2040-3313
4210169827,2,2707-7632
4210240835,2,2958-0544
81262027,2,1678-5177
4210207281,2,1230-9273
4210235903,2,2735-4067
4210181957,1,0084-5396
4387283196,2,2693-2555
4210218861,1,2757-6485
4387282157,1,2833-2334
4210240525,1,2349-7203
4210187389,2,2463-0799
4210181489,1,2353-5644
20227251,1,1343-3636
4210237381,2,2655-5204
4306502483,1,0304-4319
4210201008,1,2527-6891
4210238674,1,2575-7873
2764404582,1,1982-6907
4210238093,2,1096-2190
2764590992,2,2381-2338
4306524514,2,2383-1790
4210210747,1,2471-3147
4210211084,1,2618-8562
11742566,1,0300-8177
4387279971,1,2338-3992
4210191364,1,2089-8088
4210196454,1,2683-2062
86192639,2,1941-045X
96414126,1,0003-5483
4210212060,2,2587-8956
4210234415,1,2723-0651
4210174951,2,2095-9451
31532732,1,0970-0293
4210204066,2,2602-2109
4210223163,1,1875-1792
4210171722,2,2690-8336
4210206157,2,2460-6626
14299449,2,1687-630X
4393918684,1,2470-9166
4210190565,1,0120-6877
4210230371,2,2064-2644
2764743255,2,2304-5701
4210211715,1,2516-6042
4210196439,1,2150-5969
4210237321,2,2303-6028
4210171634,1,2302-8351
4210229254,1,1390-7603
176870193,2,1806-6690
176690450,2,2300-7370
4210224096,2,2621-5233
4210184003,1,2614-8323
4390573888,1,2091-2692
186546955,2,2152-2650
4210210282,2,2376-6131
4210240740,1,2468-5739
184923490,2,2543-1544
4210201324,1,0014-2182
4210216248,1,1677-1168
4210225570,1,1998-1627
204890612,1,1748-1708
172281793,1,1000-470X
4210219854,2,2548-7264
4393912262,1,0035-1547
4210208591,1,2147-8325
4210175118,2,2620-7478
4210233331,1,1528-8390
4210217026,1,2717-3003
2764713868,1,2231-2927
45372229,1,0378-5920
4210194530,1,2675-8121
4306503866,1,0392-2278
4210198706,2,2045-4465
4210174475,1,2520-2693
4387279866,1,0016-2582
4210177830,2,2687-1149
127111275,1,1530-9320
4210205908,1,2211-0402
4220651573,2,2654-6582
115629255,1,0016-1128
4210235795,1,2078-1024
155657358,1,1007-662X
123917824,2,1873-1694
4210226789,2,2735-4741
4210174866,1,2156-4078
181240966,1,1552-6283
4210196260,1,0073-134X
4210195924,2,2311-2735
4393918327,1,2215-8774
4387279833,1,2541-3120
4306526740,2,2253-8410
4210208266,2,2327-6738
2739405958,1,2301-7848
4210172151,1,1816-3378
4210194295,1,0730-3157
4387287068,1,2797-0086
4210178256,1,2042-6143
4210237471,1,2588-1051
4210172315,1,1348-6497
4210231802,1,2217-401X
4387292245,2,2987-9914
4387287299,2,2685-4848
4210205643,2,2525-4685
101624672,1,0011-684X
2764645708,2,2376-7170
4210190667,1,2459-9700
4210220574,2,2327-7750
4210209794,1,2642-4967
4210168326,2,1741-5330
4210206064,1,2601-1972
4210227684,2,2776-1959
4210171591,2,2808-3229
4387292822,1,2720-7048
4210177042,1,2460-9692
4210236940,1,2672-3832
4210184435,2,2579-4825
201635232,1,1998-3832
4210225568,1,1843-6722
2764979929,1,1038-5959
168235515,2,1777-5825
4210201994,1,1043-9455
19206513,1,1728-1997
4306517688,1,1229-7526
4387279624,1,2776-1282
4394736054,1,2746-5810
4210177971,1,0905-6998
4210177543,1,2084-882X
4210169194,2,2654-0088
4210188715,2,2154-3143
113982356,2,1947-9123
4210186779,1,1821-3952
4386622040,1,2806-5727
4210233710,1,1042-9611
4210172030,1,0003-441X
4210187851,1,0962-8444
4210196313,1,2356-9131
4210218661,1,2234-0505
4210195237,1,0326-8780
195663288,1,0035-8711
4210228510,2,2797-1252
207544546,2,1575-4677
4210187481,1,2074-5834
4210210835,2,2303-6591
4387291560,1,2988-2923
4210184491,1,2329-5171
4210178662,1,0005-3678
4210189050,1,2656-9922
4387289855,1,2950-0761
4210186370,2,2309-6500
4390648354,1,2994-256X
4210223933,2,2339-5079
4210233071,1,2034-8800
4210175662,1,0005-7940
4210173226,1,1729-4827
197844434,2,1878-0601
4210199890,1,2622-6103
4210196098,2,2524-8030
2737525695,2,2365-8592
4306530198,2,2713-8631
4393911461,1,0009-4447
158917573,1,1662-5145
4306504710,3,2340-3276
4210183392,2,2250-4206
4210188010,1,2332-8886
41086247,1,0932-9714
4390648386,2,1823-1926
4393919272,1,2731-4162
4210169930,1,1769-4493
4210186217,2,2655-9382
4210193001,1,2386-6861
4210179058,1,1563-051X
2764741614,1,1816-0719
4210240486,2,2373-7638
2764374073,2,1861-9916
2737960338,1,0189-9546
4210225102,2,2353-5962
4210230049,1,1363-7320
4210215509,2,1934-4783
4210176662,1,0133-2570
4210226367,1,2392-4306
4210240810,1,2708-972X
160010431,1,1094-5458
4210209151,2,2807-405X
121306099,1,0035-6247
4210200391,1,2326-5914
76039225,1,1333-1108
2898156357,1,2405-8637
4210221901,1,2574-710X
4387279007,1,2790-3796
4210201411,1,1598-1711
4210228122,1,2776-1886
4210237742,1,2455-3905
4210232946,1,2168-2968
4210168176,1,1998-5487
4393913693,1,0185-2965
4210224970,1,0213-8190
4393915864,1,0749-1646
4210228973,1,0213-7674
4393915889,1,0762-0969
32145144,2,1940-9095
4387292587,2,2687-1238
4210202569,1,0943-9676
4210219001,1,2663-970X
4210191304,1,0273-1975
4387287351,1,0076-1648
2738834006,1,2316-7580
4210191753,1,1693-4768
4210172348,2,1990-0201
2764547926,1,0019-6371
4210179977,2,2320-2076
2764425887,1,2160-0848
80285584,1,1546-2234
2737047617,1,2251-7022
4387997519,1,2638-5481
4210236616,1,2377-7087
4390297186,1,1028-9747
4387286399,1,1748-1104
4210175689,1,2369-6753
4210174665,1,2252-4150
78712790,1,0314-8769
4210224978,1,0148-7299
4210214037,1,2587-2559
4210167461,1,1927-6974
4210190227,2,1745-1035
77397654,1,0917-0553
4210202911,2,2615-7012
4210220079,2,2523-3416
4210177900,2,2589-7349
2764942765,1,0306-9443
4387280000,2,1178-4199
4210174127,1,2180-3463
4210218285,2,2329-7239
4387289930,1,2548-0588
4210216722,2,2154-3127
4210168847,2,2510-1498
4210185577,1,0214-400X
90458436,2,2163-6079
4210192001,1,1179-5573
4393912746,1,0067-5229
26126335,2,1879-0933
124508484,2,1518-8345
4210214056,1,2573-4202
4387997992,1,2794-4670
4210182892,1,2588-6150
4210177677,1,2776-8600
4210208157,1,2158-3595
4210185317,1,2460-545X
4210178076,2,2722-8576
4210224149,1,2302-4747
4210232491,2,2409-1057
4210185175,2,2444-0221
4210228732,1,2314-7660
4210194763,1,1557-1319
4387278683,1,2809-9443
4210177588,1,2737-9493
4210176117,1,0379-0363
4387285441,2,2621-8410
4210199874,2,2239-4370
4210173875,2,2168-9113
4393917748,2,1805-529X
4210228806,2,2663-306X
4387292674,1,2977-0335
4210193994,1,1861-7980
2764651030,1,1871-515X
4210201536,1,2364-7213
4210171300,1,0940-6808
206392846,2,1478-3231
4210237465,1,2073-6371
4210171938,2,2617-3700
4210171451,1,2797-5959
4210217439,1,2639-8494
137885350,2,1745-3240
4210181795,2,2704-5609
4210205075,1,2314-6052
108408918,2,1687-4196
190066210,1,1392-1630
4210180273,2,2326-487X
176423803,2,2328-8132
4210202034,1,0936-7160
89494252,1,0039-4696
4387282763,1,1551-9899
4210202864,1,1530-1877
4393918934,1,2629-2343
4210171973,2,2663-2012
4393919158,1,2703-1381
4210174628,1,1221-1273
4210169249,1,2309-5180
4210239499,1,2455-3719
4210198336,1,0342-328X
4210220553,1,2692-4560
4210170185,1,2723-035X
4210175072,1,2398-9289
4210171313,1,1866-7554
4387282873,1,2795-4641
4210203983,2,2571-0273
4210235188,2,2831-865X
4210200411,2,2804-4533
181268587,2,1684-9973
207618182,2,1532-7817
4210177003,2,2230-9438
4393912178,1,0032-9304
4210188252,1,0040-2826
4210175686,2,2325-9973
4394736369,1,2988-6023
72284688,1,0191-5665
4210172156,2,2189-2067
4210213370,1,2447-875X
4390297103,1,2960-1770
4210224206,2,2162-9676
4210171071,2,0719-3246
4210205357,2,2721-2866
4386621968,2,2799-5836
4210179847,1,2575-7911
4210199534,1,2187-5146
4210212605,2,2770-5110
4394735703,1,2337-9030
4210188802,1,1528-8331
4306520996,1,0155-4093
4210241100,1,2799-0222
4210220858,2,2311-7214
4394736277,1,2443-1532
4387282075,1,2830-7828
4387285094,1,2693-9193
17998212,1,0748-7711
4210177794,1,2327-5677
4210234551,2,1309-0283
4210222513,2,2579-3780
4210217676,1,1877-6531
88545351,1,0896-548X
87328381,1,0963-1798
4210197255,2,2708-5848
4210216980,1,2071-1182
4210168852,2,2580-8818
2764593300,1,1068-2805
4387291812,1,2988-7968
2764488365,1,0081-9603
4210202304,1,2057-3189
4210205193,2,2542-5927
198818534,2,1475-9942
4210168792,1,2199-4633
4210207051,2,2722-5801
4393919634,2,2805-2358
4210234527,1,2722-3469
4210219148,2,2374-9490
4306500322,1,0065-1184
4210192230,1,1563-3950
158583779,2,1532-2394
4210174862,1,2107-7223
4210202775,1,2398-4414
4210209447,2,2415-3885
4210200880,1,2719-4795
4387285283,1,2720-2526
175079695,2,1882-577X
4210186218,1,2657-3342
4387292023,2,2786-8591
4210190737,2,1089-4918
4220651201,1,2810-8183
4210182828,1,0399-1237
2736849743,2,2541-8807
68911691,1,0947-6539
4210198784,1,2424-8762
2764706183,1,1003-7217
110868954,2,0718-2228
175405714,2,1464-3596
4210188840,1,0211-934X
2764386036,2,2457-0257
4210211505,2,2521-6902
4210204385,1,2620-7788
78091837,1,1610-2878
207530399,2,0973-063X
2764964810,1,2477-3956
4210240366,1,2455-7498
4210221431,1,2582-3094
130108588,1,1084-7529
2765018286,1,1002-3208
2754553300,1,0040-8921
4394736273,1,2960-480X
17827949,2,1757-6466
2754708328,1,0096-6878
4210187604,1,1996-3262
152232416,2,1746-0662
4210221621,2,2471-1063
4387284456,1,2525-5703
4210223507,1,2633-903X
4210217561,2,1941-4897
4210188030,2,1799-8972
46844745,1,1353-8322
20470255,1,1538-1927
4387280971,2,2580-7099
2739369835,2,1305-905X
4210172959,1,0352-6798
207859457,1,0026-4075
4210175006,1,2365-0583
4210173447,1,1858-4586
4210168180,2,2054-0965
2737190278,1,1335-2571
4386621841,1,2798-5318
4387281870,1,2828-4216
4210168482,2,1996-2533
4210182041,2,2366-2174
82754758,2,1662-9507
4210180990,1,0304-419X
2765035252,2,2188-1650
2764771490,1,0324-8763
4210211290,1,1865-0457
4393918989,1,2643-4776
4210218740,1,1229-8417
4210180548,2,1757-1987
4210196203,2,2310-712X
4387292305,1,0323-0988
4210235649,1,2580-9164
4210204794,1,2715-9493
4210235938,2,2634-2561
93285647,1,1081-0706
4393912705,1,0065-5287
4210187778,1,1110-435X
4210170365,2,1559-5463
125941916,2,1943-3956
134592288,1,1511-2780
4210190490,1,2730-7700
4387288354,1,2954-5188
4210200604,1,1512-8784
164264839,2,2255-8748
4210216772,2,2542-6842
42395473,2,2162-4291
73564533,2,1678-7153
4210235479,1,2155-9058
124795565,2,1873-3573
2764924152,1,0039-4734
2765077788,1,2228-7396
4210175581,1,2789-1380
4210194798,1,0952-1178
4210232537,1,2666-5573
4210181294,1,2328-5001
4210182914,2,2721-8104
4387292610,1,2085-2932
4210181597,1,2564-7318
68704708,1,2067-7561
4210172149,1,1680-0826
4210174121,1,2171-6609
4210195588,2,2398-032X
4210187037,2,1619-8166
4210197039,1,2410-6593
4210208673,2,2683-2593
4210228882,1,2222-4467
4210210429,2,2735-4261
4210222154,1,2757-6329
4393917124,1,1131-7108
4210233966,2,2662-4796
2764926201,2,1862-2771
4210176646,1,2631-8407
4210237052,1,2596-2701
4210181471,1,1645-9466
4210188791,1,2471-0598
4210229047,2,2715-1662
63576417,1,1066-2243
4210203459,2,2193-5858
4210239174,2,2774-311X
4210214191,1,1879-5382
4210219730,2,2471-8688
133768115,2,1872-793X
4210209126,1,2581-5784
102131452,1,0891-4494
54877830,1,0017-9604
2764404001,1,1005-8273
4210219744,2,2730-9398
2764608512,1,2010-3751
2764916539,1,1308-0954
68870015,1,1540-3416
4210231819,1,1544-7502
2765065363,2,2380-8950
4210187028,1,1978-6409
4210213438,1,2657-1072
4386872390,1,2594-7354
4210175169,2,2606-6041
122700532,2,1090-2406
4210232542,1,2712-7427
133853345,2,1570-6478
4210193973,2,2775-2089
4210193172,2,2152-405X
4387280829,1,2007-4778
4210184561,1,1840-3395
4210229135,2,1882-3408
2736194237,1,2054-4642
4210174551,1,1934-9661
4210176523,2,2661-8036
7265121,1,0210-5691
4210198283,1,1504-1611
25209995,2,1439-3859
4210212279,1,2155-3157
4393917013,1,1090-5278
88977973,2,1548-9213
4210177999,2,2592-8791
2739365211,1,1824-9817
2755175888,1,0044-6912
4210234403,1,1818-9431
2764481394,1,0361-8269
59381273,1,1939-7291
4210234515,1,2573-1726
4306529525,1,1411-061X
4393916254,1,0899-1995
4210189836,1,1560-7496
4210212011,1,2685-7499
4387290123,1,2521-1463
4210227799,1,2463-5340
98419756,1,0041-6932
4387282683,1,2948-4723
4210176924,2,2566-0160
4387278461,1,1985-9899
4210202434,2,2468-4503
4387292504,1,2957-4242
4389157978,1,2965-0488
4210172115,1,0003-438X
65196642,2,1651-1999
108771763,2,1872-9630
117236744,2,2048-8513
132612542,1,1755-2540
4220650928,1,0130-6928
4393917033,1,1094-1525
4393919684,1,2812-6335
2764824330,2,0974-4517
4210240488,1,2446-7693
4210206261,1,2775-0574
4210190595,2,2548-7892
4210172721,1,1758-1605
2739372834,1,1205-6545
4210168637,1,1092-0617
4210206953,1,1611-7875
4210216039,1,1411-027X
4210185064,1,1598-2459
4210205711,1,2000-7493
4210226988,1,2476-471X
4210212976,2,2747-2892
4306527401,1,1696-9650
4210188296,2,1862-2585
4210219060,1,2411-6157
4387282265,1,1374-4208
4210184424,1,2666-660X
205097591,2,1755-2036
4210206311,1,2715-1263
194824457,1,1554-964X
4387997717,1,0856-0226
2764423505,2,2378-7007
4210237381,1,1978-0680
4210175720,1,1516-2095
4210222883,1,1346-1958
162983661,2,1878-1799
2754386409,1,1096-6293
985209115,1,2212-4403
961695504,1,0075-3920
4210221391,1,1829-9288
2737419716,2,2502-2458
2764376711,1,1755-361X
4210224204,2,2090-5238
4210187671,1,1980-7813
2502627819,2,1614-6840
4210181413,1,2164-7542
156107619,1,1057-0608
4387284680,1,2809-2708
4210217155,1,2614-0888
39418995,1,0975-1475
2764572829,1,2415-6698
31793102,2,1421-9964
4306532120,1,1226-5705
4210177178,1,2045-0354
2764984925,1,1538-750X
98185054,2,2376-869X
4393913456,1,0148-6985
4210196007,1,1411-4917
4210233702,1,2278-8298
4210203559,2,2721-9992
4210228932,2,2730-6704
186126824,2,1435-5914
2737308347,2,1984-4840
4210193637,1,2007-2171
2764879841,1,1444-7614
207931912,1,2340-9711
105592238,1,1752-8631
4210185316,2,2715-4181
4210217472,1,1759-751X
132212666,1,1939-0041
4210235103,2,2659-3254
4387280249,1,2645-2529
4210171446,2,2090-5521
4210192417,1,0065-1737
4393914281,1,0300-581X
4210176312,2,2377-7621
4387288906,2,2654-9379
4393918245,1,2164-1153
4393918798,2,2538-4104
150894996,2,1440-2440
4210186994,2,2522-4786
4393915377,1,0506-8274
4210204195,2,1471-6410
4390297090,2,3025-7433
4210204473,1,2081-6014
4210192617,2,2714-9706
4210203968,1,0941-3677
2736513533,2,2159-2411
12943752,1,0937-6429
2764945993,1,2036-4091
116565926,1,1541-2040
4210200455,2,2518-2544
4210172448,2,2579-2075
4210215285,1,1687-0883
4210204580,2,1758-8596
4386621792,1,2798-6071
4394735715,1,1957-7729
4394736179,1,2985-5543
4210198148,1,2002-1518
2755791450,1,0317-7645
4210224789,2,2658-1116
4210223620,1,2014-3591
4387281845,2,2808-7569
4393912027,1,0028-0402
4210193021,2,2768-1858
4210218470,1,2056-4805
171407314,2,1873-2216
176294890,2,1864-1687
4387279548,1,2807-2251
4306518473,1,0007-2222
51867516,2,2090-9810
4210203816,1,2724-5284
2736615430,2,2252-8083
115697578,1,0938-7412
4210238835,1,1925-7902
61063144,1,0078-5466
4210207677,2,2186-4004
4210240390,1,2766-6492
4210221869,1,2053-9681
4390296998,1,2786-8990
2765036865,2,2405-9021
4210205522,1,0282-7913
4387282215,1,2722-2810
4210168918,1,0133-4239
972962115,1,1534-7710
188438558,2,1875-5828
4306528663,1,0035-676X
133248390,1,0954-1446
99545789,1,0301-4223
4210206395,1,2662-3080
4210175272,2,2684-8422
4387282062,1,2773-1545
134936136,1,0959-5236
4210184862,1,2772-6622
4387283117,1,2961-1733
4210205291,1,1858-0246
111533365,2,1923-3051
2764899427,2,2375-7876
2764912790,1,1942-2504
4210205887,1,1529-9732
181451930,2,1573-3432
4210204280,2,2798-6462
2739425946,2,2446-6875
4210179845,3,2560-5593
30381306,2,2153-3806
71191459,1,0141-8211
4210178606,2,2314-5536
4210191769,2,2317-1839
4210209594,1,2654-7279
4210223894,1,1434-6869
87316741,1,0007-4853
175833906,1,1687-7578
4393915459,1,0544-6848
453935,1,0039-6206
4210170151,2,2168-9733
151292657,2,1553-524X
4386622122,1,2795-451X
2765016855,1,0276-4482
4306524859,2,2392-8077
4387283382,2,2828-0652
4210188410,1,2087-2852
4387289869,1,2655-5727
4387281775,1,2828-0245
4393917735,2,2970-5983
151589183,2,1090-2104
177830807,1,1819-3420
4210238640,2,2775-7749
4210209739,1,2303-1573
4393915586,1,0585-8364
4210240879,1,2277-3665
2764478219,1,1552-8855
8600569,1,0955-3886
4210234837,1,2724-5780
173695690,2,1521-3994
