institution_id,lineage_institution_seq,lineage_institution_id
4210092371,1,4210092371
3132764709,1,3132764709
4210131471,1,4210131471
2801046730,1,2801046730
4210159403,1,4210159403
4210149336,2,902626582
4387154862,1,4387154862
148143595,1,148143595
4210119407,1,4210119407
4210103424,1,4210092076
4210144707,2,39804081
4210096132,1,4210096132
4210166982,1,4210166982
839966561,1,839966561
4210152337,3,4210152337
4210108938,1,4210108938
4210105163,1,4210105163
4210128560,1,4210128560
4210120791,2,34931013
150145467,1,150145467
4210135006,1,4210135006
4210110966,2,4210110966
4210118861,1,4210118861
2802128111,2,2800387288
4210125891,3,4210125891
4210140000,4,4210140000
4387154397,3,4387154397
4210109196,2,1343035065
4210104241,1,4210104241
4210102130,1,4210102130
4210150690,2,908609501
4210095058,1,4210095058
4210092162,1,1332737386
62856769,1,4210143841
4210138704,5,4210095849
2805385935,1,2805385935
4210119250,1,2799765794
33443951,1,33443951
4210126301,1,4210126301
4210092963,2,869318450
4210139896,1,4210139896
4210090938,2,4210090938
2800491743,3,37076085
4210127381,1,4210127381
4210117039,1,4210117039
170905427,1,170905427
4210122226,1,4210122226
4210117044,3,4210117044
71507386,1,71507386
38186990,1,38186990
3019843814,1,3019843814
4210126458,2,99542240
4210151437,1,4210151437
4210160475,1,4210160475
4210110536,1,4210110536
4210111636,1,4210111636
4210153161,1,4210153161
4210124334,1,4210124334
3131913381,2,8961855
4210111804,1,3018075036
4210114767,2,4210114767
4210115990,1,4210115990
157349981,1,157349981
2801456533,2,2801456533
4210123889,1,4210123889
4210143126,1,4210143126
317356780,1,317356780
2802178674,1,2802178674
4210159893,3,154526488
4210106570,1,4210106570
4210126937,1,4210126937
4210147891,1,4210147891
4210088726,1,4210088726
4210096851,1,4210096851
89324447,2,4210134808
4210122132,1,1343052199
4210087310,1,4210087310
4210156175,1,4210156175
4388482698,1,2799506148
4210086713,1,4210086713
4387155020,3,2738703131
4210150576,2,4210150576
4210119316,2,4210119316
4210160633,1,4210160633
4210156904,1,4210156904
2801957816,1,2801957816
4210091428,2,4210087105
69816183,1,69816183
4210150403,1,4210150403
2802727250,1,2802727250
4210094972,1,4210094972
4210156144,1,4210156144
4210143909,1,4210143909
153265617,1,153265617
4210131060,1,4210131060
4210141661,1,4210137409
4387152993,1,4387152993
4210142138,1,4210142138
4210150741,1,4210150741
4387153911,1,4387153911
4210143824,1,4210143824
4210142093,1,4210142093
145581781,1,145581781
2801749607,1,2801749607
4210120753,6,4210120753
4210118425,1,4210118425
4210103352,1,4210103352
4210094743,1,4210094743
4210144927,1,4210144927
4210158280,1,4210158280
4210138553,1,4210138553
134900695,1,134900695
4210124614,1,4210124614
2801014834,1,2801014834
4210128959,1,4210128959
4210138249,1,4210138249
2801112126,1,2801112126
4210160750,1,4210160750
2799484485,1,2799484485
4210138042,1,4210138042
4210124658,2,4210105802
4210128453,1,4210128453
4389425281,18,2279609970
4210123842,2,4210123842
4210145878,1,4210145878
4210117628,1,199157343
86695891,1,86695891
4210164845,1,4210164845
4210156455,1,4210156455
4210088094,1,4210088094
3132975919,1,3132975919
4210127898,1,4210127898
4210138429,2,4210138429
4210108800,2,4210108800
4210158677,1,1313323035
4210101790,1,1322918889
4210114656,1,4210114656
4210096433,1,4210096433
2803037450,3,2803037450
2801373766,1,1282462722
4210134630,1,4210134630
4387155020,6,4387155020
4210156273,3,4387152226
4210143175,1,4210143175
4210150691,1,4210150691
4210156441,1,4210156441
4210131844,1,4210131844
4210143275,1,1294671590
4210155086,1,4210155086
4210156865,1,4210156865
4210163755,1,4210163755
4210163747,1,4210163747
2800423064,1,1324520350
4210125184,1,4210125184
4210143817,1,4210143817
42350008,1,42350008
4210166318,1,4210166318
4210110004,1,4210110004
4210091260,1,4210091260
4210152211,2,4210114506
4210146485,1,4210146485
4210123792,1,4210123792
4210161125,1,4210161125
4387155501,1,4387155501
4210143877,1,4210143877
4210105862,1,4210105862
4210122492,1,4210122492
4210162693,2,4210162693
4210130968,1,4210130968
15846685,1,15846685
4210128347,1,4210128347
4210105891,1,4210105891
4210160894,1,4210160894
47229656,1,47229656
2802050225,1,157913058
2800620903,1,2800620903
4210152895,3,4210152895
4210130325,1,4210097159
4210106385,1,4210106385
4210138070,1,4210138070
4210112738,1,4210104502
4210108504,1,4210108504
4210094838,1,4210094838
4210111655,2,4210111655
78744979,1,78744979
4210145321,1,4210145321
4210132005,1,4210132005
4210130609,5,4210129850
199361194,1,199361194
4210164854,1,4210164854
4210090174,1,4210090174
4210163925,1,4210163925
4210162447,1,4210162447
4210127376,1,4210127376
4210103074,1,4210103074
4210119435,1,4210119435
4399598381,1,4399598381
4210120236,1,4210120236
4388482683,1,4388482683
4210100114,1,4210100114
4387156028,1,4387156028
4210157374,1,4210157374
4210117198,1,4210117198
4210101350,1,4210101350
2802827176,1,2802827176
4210134605,1,4210134605
4210113123,1,4210113123
4210101086,1,4210101086
4210089799,1,4210089799
4210116005,1,4210116005
4210117228,1,4210117228
4210088425,1,4210088425
87276536,1,87276536
4210144215,1,4210144215
4210120398,2,4210120398
4210159719,1,105036370
4210146640,1,4210146640
4210117567,1,4210117567
4388482746,1,1288214837
4210157513,2,24715933
2800247358,1,2800247358
4210121371,1,4210121371
2799330971,1,2799330971
4399598386,1,4399598386
4210138001,1,4210138001
4390039231,4,4210159294
4210145712,1,4210145712
4210153039,1,4210153039
4210134843,1,4210134843
4210118164,1,4210118164
4210119298,1,4210119298
4210116657,2,57201433
1793135,1,1793135
880766802,1,880766802
4210099251,3,4210099251
4210114015,1,4210114015
4387153179,1,4387153179
1336915759,1,1336915759
4210116602,1,4210116602
4210166572,1,4210166572
4210102825,1,4210102825
115748381,1,115748381
4210102642,1,4210102642
4210130008,1,4210130008
4210102222,1,1294671590
1335490905,1,1335490905
4210085878,2,4210150408
4210140396,2,4210140396
4210088583,1,4210088583
4210098009,1,4210098009
49502546,1,49502546
4210116511,1,4210116511
4210139266,1,4210139266
4210115019,1,4210115019
4391768053,2,4391768053
3131589887,1,3131589887
4210110792,1,1294671590
4210115277,6,48430043
4210135069,1,4210135069
4401727000,1,4401727000
4210128573,1,4210128573
4210104747,1,4210104747
4210101756,2,4210101756
4210102397,1,2799370151
4210161539,1,4210161539
2801596561,2,180923762
4210134713,1,4210134713
890001880,1,890001880
4210131050,2,4210142680
4210138941,1,4210125364
4210135666,1,4210135666
29989002,1,29989002
50614327,1,50614327
4210158244,1,4210158244
4210095372,1,4210095372
2801518579,1,2801518579
4210089580,1,4210089580
4399598369,1,4399598369
3129970296,1,3129970296
4210138481,1,4210138481
4387154147,5,3130687028
4210152164,1,4210152164
4391012586,1,4391012586
3129251950,1,3129251950
4210093002,1,4210093002
4210140385,1,4210140385
4210098300,1,4210098300
4210143702,1,4210143702
4399657967,1,4399657967
1293386609,1,1293386609
3132193184,1,3132193184
4210136496,1,4210136496
50219554,1,50219554
4210100294,1,4210100294
4210152823,1,4210152823
4210141417,1,4210141417
4210148237,1,4210148237
4210130977,1,4210130977
4210121506,2,4210121506
4210123022,3,4210123022
4391768008,2,1335927249
4390039226,1,4390039226
4210138404,2,4210152684
4210102707,1,4210102707
4210136090,1,4210136090
4210130360,1,4210130360
4210096173,1,4210096173
4391768097,1,19820366
4391767812,3,4210151987
4210141913,2,4210141913
4210155800,1,4210155800
4389425357,6,4389425357
4210121909,1,4210121909
4210130933,1,4210130933
4210142605,1,4210142605
4210146309,1,4210146309
4210095879,1,4210095879
4210150386,1,134820265
4210144180,1,4210144180
4210120524,1,4210120524
2800616092,1,2800616092
4210150484,1,4210150484
4210103214,1,4210103214
4210153248,1,4210153248
4210100601,1,4210100601
2802918892,1,2802918892
4210132947,2,4210143367
4210149924,2,3121987637
197882922,1,197882922
4210116458,1,4210116458
4210126023,4,4210126023
4210101640,1,4210101640
4210117683,1,4210117683
4210088246,1,4210088246
5795714,2,91221267
4210094270,1,4210094270
2800512976,2,2800512976
4210114891,2,4210128615
4210127666,1,4210127666
4210125919,1,4210125919
4210163870,1,1304082316
4210096505,1,4210096505
4210119297,1,4210119297
4210139801,1,4210139801
4210121279,1,4210121279
4210162670,1,4210139293
4210105145,1,4210105145
4210112159,2,4210127808
4210150875,2,19894307
4210098595,2,4210098595
4210103531,1,4210103531
4210108793,1,4210108793
4387153238,1,4387153238
4210163365,1,4210163365
4210087516,1,4210087516
4210089054,1,4210089054
4210143965,1,4210143965
4210097554,2,4210097554
4210130502,1,4210130502
4210113017,1,4210113017
1325598122,1,1325598122
4210107713,1,4210107713
4210144399,1,4210144399
3132908444,1,3132908444
193524592,1,193524592
4210111959,2,4210111959
4210145960,1,4210145960
4210151821,1,4210151821
4210115806,3,4210115806
4210148250,1,4210148250
166580119,2,166580119
4210087209,5,4210088668
4210142097,1,4210142097
3129629310,1,3129629310
4210150357,1,4210150357
4210091754,1,4210091754
4210092388,1,4210092388
4210133876,1,1343180700
4210154311,1,4210154311
4396570524,1,4396570524
4210141063,1,4210141063
4210119813,1,4210119813
4210149105,1,4210149105
4210113648,1,4210113648
4210148556,1,4210148556
4210167364,1,4210167364
188191495,1,188191495
4210090704,2,4210114929
4210156685,1,4210156685
4210150869,1,4210150869
4210114196,1,4210114196
4210110680,1,4210110680
2799854810,1,2799854810
1330221888,1,1330221888
4210144292,1,4210144292
4389425316,3,39804081
4210159229,2,4210165305
4392021215,1,4210105918
4210165834,1,4210165834
4210128604,1,4210128604
4210094922,2,4210153126
4210100083,6,4210090127
4210120048,1,4210113402
4210150161,1,4210150161
4210098362,1,4210098362
115715567,1,115715567
4210143921,1,2800893096
4210121047,1,149851306
4210142846,1,4210142846
4210156763,1,4210156763
4388482733,5,91136226
109830273,1,109830273
4210098932,1,4210098932
4210145975,1,4210145975
4210093460,1,4210093460
4210107933,1,4210107933
2801819261,1,2801819261
4210154556,1,4210154556
4210096352,1,4210096352
4210132121,1,4210132121
204669301,1,204669301
4210087992,1,4210087992
4210086472,1,4210086472
4210122024,1,4210122024
2800117799,1,1330347796
4210101337,1,4210101337
4210149487,1,4210149487
1289142772,1,1289142772
4210103067,1,4210103067
4210098144,1,4210098144
96849854,1,96849854
4210086975,1,4210086975
4210146740,1,4210146740
4210137659,1,4210137659
4210113514,1,4210113514
4387153250,4,4387153250
4210159460,1,34931013
4210115886,1,4210115886
2802385637,1,2802385637
4210085895,2,4210085895
4210105829,1,4210105829
4210096802,2,4210153718
4210088871,1,4210088871
3129594310,1,3129594310
4210123638,1,4210123638
4210138840,1,4210138840
4210103222,1,4210103222
76957882,1,76957882
4210108768,1,4210108768
4210142567,1,4210142567
4210147693,1,4210147693
4210107934,1,4210087654
2802357497,1,2800789647
2799535806,1,2799535806
4396570628,1,4396570628
4387154427,1,3124938446
4210124696,1,4210124696
4210146310,1,4210146310
4387152445,1,4387152445
4210139854,1,4210139854
4210087951,1,4210087951
83180283,1,4210130831
4210142703,1,36940870
4210112109,12,4399657933
4210112084,2,85459889
4210106419,2,4210106419
4210113509,1,4210113509
1335113835,1,1335113835
4210157735,1,154526488
4210129782,1,4210129782
4210120729,2,4210127145
4210117472,1,4210117472
4210116119,1,4210116119
4210123351,1,4210123351
4210145087,1,4210145087
4210124983,1,4210124983
4210138309,1,1322918889
4210152154,2,141649914
4210152549,1,4210152549
4210117691,1,4210117691
4210086291,1,4210086291
4210090570,1,4210090570
4210105171,1,4210105171
4210153896,1,4210153896
4210125804,1,2802729160
4210147673,1,4210147673
4210135568,1,4210135568
4387156078,1,4387156078
4392738124,1,4392738124
4210148433,1,4210148433
4387154770,2,4387154770
4210147073,1,4210147073
4210163243,2,4210160366
4210131801,1,4210131801
4210166730,1,4210166730
4210141602,1,4210141602
4210116269,1,4210116269
4387153193,1,106785703
24057909,1,24057909
158716096,1,158716096
4210105826,1,4210105826
4210127487,1,4210127487
4210160507,2,4210160507
4390039343,1,154526488
4210149783,1,4210149783
4210149422,1,4210149422
4210095998,1,4210095998
4210118521,1,4210118521
4210151121,1,4210151121
4210165587,1,4210165587
4210159816,1,4210159816
4210136885,1,4210136885
162591629,1,162591629
4210158104,1,4210158104
4210095667,1,4210095667
4210109417,2,4210151177
3033166485,1,3033166485
4210142195,1,4210138662
4210091961,1,4210091961
4210119704,1,4210119704
4210096848,1,4210096848
4210110017,1,1290055561
4210116096,2,4210116096
4210162394,1,4210162394
4210107082,2,4210107082
4210164055,1,4210164055
4210123811,1,4210123811
4387152911,1,1294671590
4210109091,2,4210109091
78281549,1,78281549
4210092644,1,4210092644
53831458,1,53831458
4210159222,1,4210159222
4210112052,1,4210112052
4210101140,1,4210101140
4210167335,1,4210167335
4210141627,1,4210141627
4210114472,1,4210114472
4210156024,1,4210156024
4387156436,3,141472210
4210159517,1,4210159517
4387152976,2,177064439
4210113941,1,4210113941
4210104352,1,4210104352
4210151783,1,4210151783
180662265,1,180662265
4210118312,5,4210118312
3131318560,1,3131318560
4210098428,1,4210098428
1285180899,1,1285180899
4210111952,2,97018004
72689128,1,72689128
4210129046,1,4210129046
4210142337,1,4210142337
28407311,1,28407311
4210115807,2,2799886695
4210160908,1,257179599
196466984,1,196466984
4210151733,4,66946132
4210141368,1,4210141368
2799598336,1,2799598336
4210130463,1,4210130463
4210149092,4,4210149092
4210126579,1,1313323035
4210128150,1,4210128150
4210114078,1,4210114078
4210094486,1,4210094486
2801134892,1,2801134892
187350138,1,187350138
4210106225,1,4210106225
2799298823,1,2799298823
4210090336,2,4210090336
4210105783,1,4210105783
4210098610,1,4210098610
4210140777,1,133731052
4210164131,1,4210164131
2801582894,1,2801582894
4210119480,2,4210119480
4210114794,1,4210114794
4210161277,1,4210161277
4210154447,2,4210154447
4210110845,2,2801357902
4210144057,2,4210151263
4210140599,1,4210140599
71580170,1,71580170
4210132529,1,4210132529
4210159270,1,4210159270
1334627681,2,1334627681
4210139696,1,4210139696
4210100556,1,4210100556
7435137,1,7435137
4210096811,1,4210096811
4210124574,2,151295451
4210089097,1,4210089097
4210161828,1,4210161828
41073452,1,41073452
4387152233,3,4210088668
141848132,1,141848132
4210124971,1,4210124971
2799655737,1,2799655737
4210166296,1,4210166296
4210099396,2,4210099396
183209874,1,183209874
4210146785,1,4210146785
4400008938,1,4400008938
4210138772,1,4210138772
4210099691,1,4210099691
4210095227,1,168537998
4210117245,2,4210117245
4210100450,1,4210100450
4210125838,1,4210125838
4210151326,1,4210151326
4210093698,1,4210093698
2802646204,2,67339987
4387154341,1,4387154341
4210140834,1,4210140834
4210110772,2,4210110772
4387155379,2,4387155379
4210162894,1,4210162894
4210132878,1,4210132878
4387156179,1,4210115054
4387153858,1,1311060795
4210099332,1,4210099332
2801190231,1,2801190231
4387153656,2,2799356940
13469542,1,13469542
4210115653,1,4210115653
4210107733,1,4210107733
4210106691,1,4210106691
4210099034,1,184999862
4210125001,1,4210125001
4210125372,2,4210125372
57827967,1,11947397
4210086103,1,4210086103
4210110513,1,4210110513
4210136005,1,4210136005
4210166512,1,4210166512
4210095421,1,102197404
130701412,1,130701412
102420622,1,102420622
4210102464,1,4210102464
4210154103,1,4210154103
4210107303,2,4210096333
4387152528,1,4387152528
4210152336,1,4210152336
4210138950,1,4210138950
4210142295,1,4210142295
4210131944,1,4210131944
4210154146,1,4210154146
4210091738,1,4210091738
4210086242,1,4210086242
4210091690,1,4210091690
27688046,1,27688046
4210132724,3,3124938446
4210088852,1,4210088852
4210117804,2,4210138940
4210150042,1,4210150042
4210151997,2,4210151997
4210144518,1,4210144518
2800263200,1,2800263200
4210154820,1,4210154820
4210158740,1,4210158740
2799847335,1,2799847335
4210111107,1,4210111107
4210150187,1,4210150187
863118367,1,863118367
4210118023,1,4210118023
4210157227,1,4210157227
4210106471,1,2801316944
4210160316,1,4210160316
132487946,2,134820265
4210094874,1,4210094874
2799493269,1,2799493269
4210163810,1,4210163810
4210163876,1,4210163876
33586908,1,33586908
4210130625,1,4210130625
4210159469,1,4210159469
4210096814,1,4210096814
4210106243,1,4210106243
4210127401,2,4210127401
2321252,1,2321252
4210160387,1,4210124347
4387155604,1,4387155604
2799437725,1,2799437725
4210141401,1,4210141401
4210124559,1,4210124559
4210100314,2,4210138871
4210090034,1,4210090034
2801012209,2,2801012209
4210099331,1,4210099331
4210106686,1,4210106686
4210116535,3,4210104593
4387153996,4,22248866
4210151169,2,4210151169
4210118395,1,154526488
4210103424,2,4210103424
4210164825,1,4210164825
4210099852,1,4210099852
4210153191,1,4210153191
4210105381,1,4210105381
1286192518,1,1286192518
2802043390,2,2802043390
4210098678,1,4210098678
4210086439,1,4210086439
316026823,1,316026823
3131882295,1,3131882295
4210101187,1,4210101187
2800341339,1,2800341339
4210116680,1,4210116680
4210123614,1,1294671590
4210141388,2,4210096427
4210113597,1,4210113597
4210161705,1,4210161705
4210092605,1,4210092605
4210098646,2,4210098646
4210166939,1,4210166939
4210101257,1,1294671590
4210086389,2,4210086389
4210161204,1,4210161204
2800571003,1,2800571003
4387152596,3,4387154499
4210146783,1,4210146783
4210141272,1,4210141272
4210139504,1,4210139504
4210141015,1,4210141015
4210089088,1,4210089088
44829897,1,44829897
1282502352,1,1282502352
4210124113,1,4210124113
4210087104,1,4210087104
4210131220,1,4210131220
4210120631,1,4210120631
4210162408,1,4210162408
2802930943,1,2802930943
4210094713,1,4210094713
2801884854,1,2801884854
4210133078,1,4210097159
4401200391,1,4401200391
4210159060,1,4210159060
4210140455,1,4210140455
4210156837,1,1290683524
4210124046,1,4210124046
4210108023,1,4210108023
4210107837,1,4210107837
4210122875,1,4210122875
4210110161,1,4210110161
4210127031,1,4210127031
165304983,1,165304983
4210115952,1,4210115952
4210119050,1,4210119050
1280006231,1,1280006231
1329048335,1,1329048335
4210129600,1,4210129600
4210129606,1,1320343167
4391768110,3,4210127390
4210148006,7,49451733
4210128764,2,4210128764
4210102317,1,4210102317
4388482708,3,4210089612
4387155750,1,4387155750
4210087380,1,4210087380
4210093652,2,4210093652
53012624,2,53012624
4210134535,1,4210134535
4210105229,1,4210105229
128677303,1,128677303
4210161682,1,199157343
4210137792,2,44892455
137614889,1,137614889
4210087461,1,4210087461
2801918817,1,2801918817
2800414091,1,2800414091
4210114516,1,4210114516
4210100060,1,4210100060
4391767999,1,4391767999
4210154553,1,4210154553
4210106427,1,4210106427
4210100283,4,190752583
4210134483,1,4210134483
4210160407,1,4210160407
4401200268,2,4647051
1292974536,1,1292974536
4210142706,1,4210142706
4210112368,3,4210112368
4387154073,1,143002897
4210123402,4,68947357
4210107164,1,286970279
4210088359,1,4210088359
4210143002,1,4210143002
4210124795,1,4210124795
4210140381,4,4210140381
4210097764,1,1313323035
4210135156,2,4210135156
4210132495,1,4210132495
4210103288,1,4210103288
4210145451,1,4210145451
4210089357,1,4210089357
4210105332,1,4210105332
4401200288,1,4401200288
4210103687,1,4210103687
90436673,1,90436673
4210138634,4,4210151455
4210159265,1,4210159265
4210103458,1,4210103458
4210087660,1,134820265
4210085887,3,4210085887
4210141315,2,4210141315
4210161919,1,4210161919
4210105976,1,4210105976
4210102395,1,4210102395
2802576979,1,2802576979
4210104620,5,4210104620
3132879846,1,3132879846
4210155113,2,1336096307
4210151662,4,4210151987
5268612,1,5268612
4210104266,1,4210104266
4210108812,1,4210108812
4210145703,1,4210145703
4210122064,4,4210122064
4387156270,2,2800745255
4394709198,2,4394709198
4210133830,1,154526488
4210134451,1,3018075036
3130857668,1,2799859618
127410070,1,127410070
4210165925,1,4210165925
4210142973,1,4210142973
4210128956,2,4210152752
4210087431,1,4210087431
29003387,1,29003387
4210113790,2,4210113790
4210122043,1,4210122043
4210121352,1,4210121352
4210144246,1,4210144246
1293303778,1,1293303778
2802073232,1,2802073232
4210087086,1,4210087086
142476485,2,4210145102
4210112513,1,4210112513
4210126198,1,201448701
4210165832,1,4210165832
4210118955,1,4210118955
4210138266,1,4210138266
2800991225,1,2800991225
4210109057,2,4400008936
4210110683,3,4210098836
4210088939,1,4210088939
4210138024,1,1322918889
4210148064,1,4210148064
4210087542,1,2801453606
4210113061,1,4210113061
4210161793,1,4210161793
4387152181,3,34931013
4210138364,1,4210138364
4210126546,2,910623958
4210133205,1,4210133205
4210143924,1,4210143924
4210117333,1,2800933101
4210140873,1,4210140873
4210128972,1,4210128972
4210161911,1,4210161911
63596082,1,63596082
4389425406,18,4389425406
4210147285,1,4210147285
4210094381,2,4210126295
4210166488,1,4210166488
4387153379,3,4387153379
49451415,1,49451415
4387156022,2,4387156022
4210128779,1,4210128779
4210116157,1,4210116157
4387153725,3,4210090531
4210093677,1,4210093677
4387152707,2,4387152707
911422844,1,7923278
4210143585,1,4210143585
4210111917,1,4210111917
4210100818,1,4210100818
4387153024,2,162148367
4210101566,2,4210145655
4392738319,1,4392738319
4210123951,1,4210123951
4210099519,1,4210099519
4387155547,3,4210136897
4210114905,1,4210114905
4210154603,1,4210154603
4400600937,1,4400600937
4210140398,1,154481106
4210135356,1,4210135356
4210157287,1,4210157287
4210102442,1,4210102442
4210155872,1,4210155872
4210158445,1,4210158445
4210107463,1,4210107463
4210108458,3,4210112577
4210136272,1,4210136272
4210133257,1,4210133257
4210138659,1,4210108817
4210138330,1,4210138330
4210109013,2,4210109013
4210100783,2,4210115938
4210146537,1,4210146537
4210127782,1,4210127782
4210163795,1,4210163795
132359460,1,132359460
4210109480,1,4210109480
4210135794,1,4210135794
64157871,1,64157871
119474363,1,119474363
4210136872,1,4210136872
4210125778,1,4210125778
4210161223,1,4210161223
55356238,1,55356238
4392738297,1,4392738297
4210153851,1,2802818602
4387153184,2,4387153184
4210160156,1,4210160156
4210088385,1,4210088385
4387152247,1,4387152247
4210145526,1,4210145526
4210122576,1,4210122576
4210113952,1,4210113952
4210137527,1,4210137527
4210101897,1,1319760190
4210112546,1,4210112546
4210091839,1,4210091839
4210138450,1,4210138450
4210134564,1,4210134564
4210090306,1,4210090306
4210124374,1,4210124374
1297961871,1,1297961871
4210164988,1,4210164988
4210125043,1,4210125043
4387154748,5,4210142901
4210151781,1,4210151781
4210110268,1,4210110268
4210101541,1,4210101541
4210129939,4,4210088668
4210158485,1,207624831
4210122481,2,4210122481
4392021194,1,4392021194
4210104657,1,4210104657
4210120115,2,889804353
4210097278,1,4210097278
4391012577,1,4391012577
4210093136,1,4210093136
4210140416,1,115020962
4210129848,1,4210129848
4210164616,1,4210164616
4210128714,1,4210128714
4210150014,1,4210150014
4210123024,1,4210123024
14396692,1,14396692
2802546094,1,2802546094
2802125050,6,4210088792
4210101293,1,4210101293
4210160910,1,4210160910
4400573158,1,4400573158
4210117089,2,4210117089
4210101981,1,4210101981
4387152219,1,4387152219
4210144283,1,4210144283
4210092088,1,4210092088
3130588412,1,3130588412
4210122370,1,4210122370
4210120833,1,4210120833
28721439,2,28721439
4210133459,1,4210133459
4210157398,1,4210157398
4210116130,1,110017253
4210089003,2,4210089003
4210093884,1,4210093884
4210092982,1,4210092982
4399598396,1,4399598396
4210090227,1,1311060795
4210125162,1,4210125162
4210109926,1,4210109926
169071405,1,169071405
4210107626,1,4210107626
4210151255,1,4210151255
4210096057,1,4210096057
4387156098,3,96226040
4210094034,1,4210094034
4210163226,1,315704651
36686833,1,36686833
4210118812,1,4210118812
4210089657,1,4210089657
4210140353,1,4210140353
119454577,1,119454577
4210125042,1,4210125042
4210125915,3,203339264
4394709100,1,4394709100
4210087620,3,154526488
4394709280,2,68947357
4387154547,1,4387154547
4210142866,1,4210142866
4210163494,1,4210163494
3132435657,1,3132435657
4210148028,1,4210148028
2802476451,1,2802476451
4210147806,1,4210147806
4210136937,1,4210136937
4210137422,1,4210137422
4210101275,1,4210101275
4210145996,1,4210145996
20529979,1,20529979
4210101660,1,4210101660
144472018,1,144472018
4210106155,1,4210106155
4210120128,1,4210120128
4210107178,1,4210107178
2801795571,1,2801795571
4210123339,1,4210123339
4210106584,1,4210106584
94776409,1,94776409
4210103344,1,4210103344
4210118401,1,4210118401
4391767704,2,4210135723
27132427,1,27132427
4210112672,1,1322918889
4210147735,1,4210147735
4401726823,1,4401726823
4210154597,1,4210154597
4210131520,1,4210131520
4210111401,1,4210111401
4210134846,6,4210088668
3132219146,1,3132219146
4210116955,1,4210116955
2800358669,1,2800358669
4210120578,3,2800004676
4210146936,1,2250955327
4210124270,1,4210124270
4210093015,2,4210093015
4210091225,4,4210107625
4389425361,4,39804081
4210117253,1,4210117253
4210135948,1,4210088668
4210157454,1,4210157454
2802109968,3,2802109968
4210155555,1,4210155555
2801956401,1,2801956401
4210098917,2,166401450
4387155237,1,4387152882
4210153428,1,1311060795
4210100897,2,4210100897
4210093273,1,4210093273
4210101663,1,4210101663
4210135674,2,4210135674
4210150480,2,4210150480
4210115320,1,4210115320
4210160850,1,4210160850
4210114311,5,4210088668
3130374156,1,3130374156
120938084,1,120938084
4210090156,2,4210144782
88126159,1,88126159
4390039242,3,4390039242
4210107015,4,66760702
2801884250,1,2801884250
4210153312,1,4210153312
4387154325,1,1286329397
4391768178,2,4391768178
4210090783,3,4210090783
2800590023,1,2800590023
4387152461,1,4387152461
4210114897,1,4210114897
4210164685,1,4210164685
4210161838,1,4210161838
4210132282,1,4210132282
4210088454,2,4210159574
4210142974,1,4210142974
155660961,1,155660961
4210125837,1,4210125837
4210150337,1,4210150337
4210131425,1,4210131425
4210107045,2,4210137126
4210156414,1,4210156414
4210150304,2,44892455
4210140513,2,4210140513
57135942,2,57135942
4210140549,1,4210140549
4210101648,1,4210101648
2800852415,1,2800852415
4210088846,2,4210088846
1320745970,1,1286959531
4210153477,1,149851306
4210090600,1,4210090600
4210117712,1,4210117712
4210088206,2,4210088206
2799391115,2,315704651
79817857,1,79817857
4210093716,2,4210093716
4210146977,1,4210094122
4210129873,1,4210129873
4210118758,1,4210118758
4210140657,1,4210140657
4210117927,1,4210117927
4210108914,2,4210127390
51036467,2,51036467
4210092274,1,4210092274
4210130577,3,4210130577
4210105082,1,4210105082
4210163668,1,4210163668
12404208,1,12404208
4210120006,1,4210120006
1333523220,1,1333523220
4210129966,1,1311060795
4210088788,1,4210088788
4210152712,1,4210152712
4210151246,1,4210151246
2800118018,1,2800118018
4210086853,1,4210086853
178319760,1,178319760
4210101296,2,4210159451
4210118811,1,19820366
4210146501,1,4210146501
4210085859,2,4210144782
4210152827,1,4210152827
2800960231,2,2801668426
4210161906,5,203339264
2802929321,3,4210114929
4210110964,1,4210110964
4388891868,2,4388891868
4210142143,1,4210142143
2800994460,1,2800994460
197274945,1,197274945
4210155574,1,4210155574
4210100157,1,4210100157
4210148138,1,4210148138
2800386044,1,2800386044
4210117747,1,4210117747
4210166135,1,4210166135
4210105634,1,4210105634
4210164282,1,4210164282
137696358,1,137696358
4210105295,2,4210124692
3130994956,1,3130994956
4210121930,1,4210121930
4387930292,4,4387930292
4210127470,1,4210127470
4210137605,1,4210137605
4210109170,6,4388446414
2800549715,2,4210161895
4387154098,1,4387154098
4210137492,1,4210137492
4210111484,1,4210111484
4210114247,1,4210114247
4210125555,1,4210125555
4210143759,1,4210143759
4210125628,1,4210125628
4210092068,1,4210092068
4210120339,1,1299022934
4210134060,2,4210134060
4210127318,1,4210127318
4210131828,1,4210131828
4210108215,4,4210138663
4210137117,3,4210138501
39975135,2,39975135
4210094752,1,4210094752
4210085865,1,4210085865
4210151032,1,4210151032
334584490,1,334584490
4210143353,2,21491767
2800710378,1,2800710378
4210139117,1,4210139117
4210158341,1,4210158341
4210086634,1,4210086634
4210139667,1,4210139667
4210155061,1,4210155061
4210086188,1,4210086188
4210143979,1,4210143979
4210102319,2,4210102319
4210129617,1,154526488
4210109544,1,4210109544
4210115536,1,1343052199
2252078561,2,4210114444
4210121896,1,4210121896
4210140388,1,107949126
1322669654,1,1322669654
4387153874,1,4387153874
3129407644,1,3129407644
4210119645,1,4210119645
4210134421,2,86100027
18014758,1,18014758
4210115733,1,4210115733
910829146,16,4388482678
