source_id,apc_price_seq,apc_price,currency
176275101,3,2780,GBP
4210237744,1,100000,IDR
4210228339,1,0,USD
4210171494,1,0,USD
69840963,4,411240,JPY
12647387,1,2290,EUR
2739237947,1,0,USD
193475107,1,2690,EUR
2737445744,1,0,USD
4210174983,1,1450,USD
31204768,1,2290,EUR
161053114,3,1990,GBP
4210234811,1,2000,USD
126191069,3,3550,EUR
948795172,1,700,EUR
4210180990,3,3790,GBP
4210214355,1,0,USD
2765025127,1,0,USD
4210204805,1,3060,EUR
98455728,2,4100,EUR
194317145,1,3550,USD
4210183981,2,50,USD
4210199086,1,0,USD
129086836,2,2060,GBP
108301449,1,2890,EUR
18733340,4,420230,JPY
4210214371,1,0,USD
4210235906,1,0,USD
80921037,1,3963,USD
4387293025,1,0,USD
4210202998,1,200,USD
121869018,1,0,USD
4220651642,1,0,USD
2764744009,1,40,USD
2736662123,1,1000,ZAR
68719679,3,2280,GBP
10446503,1,0,USD
4210222887,1,0,USD
46225466,1,2000,AUD
2736688807,1,0,USD
99455688,1,0,USD
4210182375,1,0,USD
4210220816,1,0,USD
205370667,2,2320,GBP
4210194680,1,0,USD
2765050951,1,0,USD
4210205840,2,2420,GBP
118628157,3,5470,GBP
25235501,4,410110,JPY
4210214153,1,2690,EUR
100343354,2,2550,GBP
4210214445,1,500,USD
144091109,2,3390,USD
34954451,1,2686,GBP
127900037,1,3752,EUR
175775512,3,2640,GBP
4210191383,1,0,USD
2898091433,3,1630,GBP
2738385536,1,0,USD
4210172091,1,0,USD
4210224614,1,500,UAH
4210179406,1,0,USD
4210224829,1,0,USD
4210171779,1,0,USD
4210222104,3,2630,EUR
81947917,3,2840,GBP
166478399,3,2290,GBP
98349058,3,2630,GBP
2898280453,1,3110,USD
4210186880,1,80,EUR
4210207437,1,0,USD
50925299,1,2790,EUR
39811122,3,2170,EUR
2764427465,1,2400,USD
205538080,3,4170,EUR
4210236682,1,2050,USD
78926909,2,2890,USD
53545573,1,900,USD
4210217157,1,700000,IDR
4210215938,1,0,USD
4210179648,1,0,USD
10107356,2,3530,EUR
4210229294,4,395510,JPY
91639875,1,3956,USD
4387289097,1,0,USD
132362803,1,3340,USD
4210169103,1,0,USD
4210214221,2,1750000,IDR
144270092,3,4070,EUR
179500637,2,2820,EUR
4210194146,1,1500,USD
2739425593,1,0,USD
42192170,1,2290,EUR
2764348729,2,4390,USD
4210202914,2,820,EUR
4210209359,1,0,USD
4306504399,1,0,USD
4210223291,1,1990,USD
72705189,1,3696,USD
10855453,4,293260,JPY
106979931,2,2460,EUR
66582611,3,2930,GBP
2738105475,1,0,USD
4210223094,2,2890,USD
4210192517,1,0,USD
2736668738,1,10000,PKR
163237201,1,900,USD
2737788577,1,0,USD
4306519100,1,0,USD
6761461,1,3940,USD
4210202006,1,0,USD
32261165,1,2690,EUR
99068972,3,2390,GBP
2764837506,2,3090,USD
4210170107,1,0,USD
86481247,3,2300,GBP
137556455,3,2490,GBP
4210176702,1,0,USD
2504628507,3,2390,GBP
77463057,1,1000,USD
4210183522,1,0,USD
2764366940,1,0,USD
102889028,1,3300,USD
2764833115,2,1370,EUR
185787987,3,3540,GBP
4210168194,1,2590,EUR
4387279933,1,0,USD
133770025,2,2940,GBP
4210172371,2,2650,EUR
160466835,3,2290,GBP
4210171327,1,0,USD
4210228298,1,0,USD
4210227022,1,0,USD
4210214681,1,0,USD
4210184838,1,150,USD
197091645,1,1800,USD
125242520,3,3350,EUR
4210241170,1,0,USD
184365670,1,1430,GBP
132415769,2,2110,GBP
57491091,1,3390,EUR
4210202761,1,0,USD
2738607317,1,0,USD
4210168666,2,2790,EUR
4671545,1,2490,EUR
4210183630,2,2790,USD
4210205382,2,920,GBP
81083566,1,1350,USD
168041952,1,3000,USD
4210186139,1,2990,USD
121725775,3,2640,GBP
2785369296,1,50,USD
12574399,2,3650,EUR
4210203826,1,0,USD
4210231853,1,950,USD
29049940,3,2170,GBP
9871798,3,2090,GBP
4210222994,1,2390,EUR
143565956,3,3550,EUR
4210237428,2,200000,KRW
11853582,3,1990,GBP
101510409,2,3230,EUR
2764865925,4,330340,JPY
2496126384,1,2836,USD
10731693,3,2450,EUR
4306505219,1,15,EUR
2737296002,1,2320,USD
4210215328,1,250000,IDR
4210223738,1,0,USD
4210208768,2,2350,GBP
2764505622,3,3025,USD
119628427,1,0,USD
2737597353,1,0,USD
184475040,3,1740,GBP
4210195361,1,0,USD
4210237561,1,0,USD
196821226,4,371910,JPY
4210237354,1,25,USD
4210238254,1,2290,EUR
4210219462,1,1250,USD
4210218130,1,240,USD
4210201773,1,0,USD
183182149,1,3580,EUR
4210193014,1,0,USD
4210215223,1,0,USD
4210225529,1,0,USD
4210203245,1,0,USD
29049940,1,2710,USD
4392228740,1,0,USD
4210202277,1,1750,USD
4210176601,1,0,USD
2739019929,1,0,USD
12529635,2,2910,EUR
65425268,4,376410,JPY
173274907,1,4530,USD
3892946,2,3590,USD
193995496,1,2290,EUR
2738710039,1,0,USD
2739074214,1,300,RON
108301449,2,3690,USD
10734860,3,2690,GBP
4387285088,1,0,USD
4210175035,1,2000000,IDR
4210181918,1,200,USD
4210168666,1,3060,USD
13619737,1,3430,USD
32326811,2,2990,USD
4210194948,1,0,USD
2764539693,1,1400,USD
4210207975,1,0,USD
2898158629,1,2280,USD
120139636,2,3930,EUR
90284741,2,3590,USD
18455948,1,3390,EUR
4210224905,1,0,USD
42307217,4,440450,JPY
4210240852,1,0,USD
4210186317,1,0,USD
2764808550,1,40000,JPY
185824406,1,1500,USD
190138162,3,2370,EUR
2898428619,4,275280,JPY
201595455,1,4151,USD
766161,2,3990,USD
163958984,2,4390,USD
4210237856,1,0,USD
191903559,1,4612,USD
21248962,1,3930,EUR
4210174766,1,0,USD
116483603,1,3090,USD
2737589445,1,0,USD
159894308,2,2520,GBP
39770307,1,3710,USD
4210180952,1,0,USD
4210187402,2,2990,USD
4210173453,1,2390,EUR
4210181546,1,0,USD
2898462621,1,1500,USD
4210192254,3,2290,GBP
4210220754,1,0,USD
33756829,1,3050,USD
158746746,1,0,USD
4210180795,1,0,USD
4210218299,1,1600,CHF
70934194,3,1990,GBP
4210207020,1,0,USD
4210202271,1,0,USD
101177023,1,3270,USD
2764992375,1,0,USD
133770707,3,2090,GBP
4210201833,1,30,USD
4210208503,1,0,USD
2764634890,2,2990,USD
64417657,1,2200,USD
162752106,2,2080,EUR
62365728,1,1170,USD
151331055,2,3080,EUR
2738352793,1,0,USD
1507157,1,4090,USD
4210218633,1,0,USD
4210212605,1,3500,USD
4210173767,1,0,USD
101209419,1,4030,USD
2737573434,1,0,USD
2737943926,1,0,USD
2737386931,1,0,USD
130832228,1,2000,USD
4387290225,1,0,USD
2738252563,1,700,USD
165974524,3,2190,GBP
170712534,1,3060,EUR
4210212333,1,1000,USD
4210193335,2,3090,USD
186278352,3,2990,GBP
67902008,3,2890,GBP
136710263,3,2830,EUR
2737215817,1,0,USD
4210190913,2,2500000,IDR
4210180465,2,2110,GBP
4210218560,2,1820,EUR
12410666,3,2320,GBP
2738671622,1,900,EUR
4210235729,1,0,USD
4210212271,1,0,USD
91695523,2,2780,GBP
121762105,4,416860,JPY
2898507364,2,2020,EUR
4210188096,1,0,USD
4210200583,2,2740,EUR
182655450,1,4220,USD
43764696,2,3710,EUR
205682708,1,300,USD
17762386,1,3100,USD
73101346,1,2570,USD
4387288394,1,0,USD
2531945440,3,5040,GBP
84022812,3,2200,GBP
2898384152,1,1500,USD
4210170821,1,0,USD
4210217321,1,0,USD
162826810,1,3280,USD
2499294830,2,3090,USD
172313144,2,2010,GBP
4210197067,1,2000,USD
4210202633,1,0,USD
198098182,1,2200,CHF
4210188528,1,0,USD
4210189980,1,0,USD
152281954,1,3670,USD
4210182266,1,0,USD
2531556786,3,5040,GBP
141456655,1,0,USD
179726395,3,3760,EUR
107325288,2,2890,USD
4210171773,1,0,USD
98651283,3,2170,EUR
74630304,1,1452,USD
4210207045,1,0,USD
2764477379,1,0,USD
4210213932,1,750,EUR
4210202718,1,2390,EUR
35861910,3,2090,GBP
2764950793,1,1790,GBP
4210174698,1,0,USD
4210182100,1,0,USD
196734849,2,1690,GBP
133770707,1,2390,EUR
193665811,2,3590,USD
110775909,1,0,USD
2764780614,1,0,USD
185605772,2,3310,EUR
126160977,2,2890,USD
4210196464,1,0,USD
67393510,1,5250,USD
4210210151,1,0,USD
70928947,2,3060,EUR
2496055428,3,1990,GBP
111163638,4,398880,JPY
4386621814,1,0,USD
148760032,2,3390,USD
2898345135,3,4630,GBP
12757235,1,0,USD
181418318,2,3060,EUR
4210215012,1,500000,IDR
99990550,2,3090,USD
155245387,3,2690,GBP
23772524,2,5750,EUR
182038535,1,3320,USD
96254641,3,2220,GBP
79519963,1,3428,GBP
65092430,1,3140,USD
4387278504,1,0,USD
4210167870,1,2790,EUR
2764748234,1,0,USD
2497912916,2,1590,USD
203922328,1,550,BRL
174911965,1,3140,USD
2738749160,1,0,USD
4210224551,1,200000,IDR
182666042,2,2220,GBP
2737241079,1,0,USD
4210182589,1,500,KZT
130619902,3,1790,GBP
2738707920,1,0,USD
2764411241,1,0,USD
4210188010,1,1570,GBP
4210171052,1,2300,RUB
145859750,1,900,EUR
186823356,1,2750,USD
4387278911,1,0,USD
148049300,3,1890,GBP
4210188290,1,0,USD
2764493092,1,150,USD
4210199710,1,0,USD
4306529294,1,0,USD
4210180918,1,650,USD
4210168001,1,0,USD
4210197674,1,400000,IDR
4210219579,1,0,USD
5415759,3,2790,GBP
125708707,3,2520,EUR
4210182611,2,2890,USD
21751909,1,0,USD
21901927,1,1930,USD
117734409,3,2190,GBP
193557460,2,1690,EUR
18300030,3,2290,GBP
186746772,3,3250,EUR
4387282933,1,0,USD
2739348074,1,0,USD
2738665516,1,0,USD
116043736,1,1690,GBP
21442059,2,4320,EUR
4210167717,1,0,USD
90605627,4,425840,JPY
4210238836,1,0,USD
4210222007,1,250000,IDR
2737837119,1,0,USD
4210213248,1,0,USD
4210171572,1,990,USD
4210232052,1,35,USD
101410500,1,2590,EUR
153281200,4,391010,JPY
2764664516,2,2500000,IDR
4210196554,3,2630,EUR
131954271,4,398880,JPY
4210229877,1,0,USD
5745031,2,3010,EUR
2737949232,1,450,GBP
177486402,1,3190,EUR
61246407,4,257300,JPY
2480581173,3,1890,GBP
2737218828,1,0,USD
4210182144,1,0,USD
2764915710,4,308990,JPY
134818455,1,4740,USD
4210199379,1,2000000,IDR
4210237169,1,0,USD
4210231058,1,1500000,IDR
4210196224,3,4100,GBP
168777572,1,300,EUR
4210231780,2,3090,USD
4210237799,1,300000,IDR
118628157,2,6110,EUR
2764765117,1,0,USD
4210198803,1,0,USD
4210196681,2,1500000,VND
4210223017,1,2590,EUR
4210173763,1,0,USD
206633562,3,3450,EUR
4210226500,1,2190,EUR
4210191848,1,0,USD
195759676,1,3000,USD
39128869,3,2880,EUR
111280297,1,2490,EUR
105710273,2,2110,GBP
179906512,3,2900,GBP
4210209834,1,0,USD
4210206494,1,2000,EUR
2764429415,1,0,USD
2764647521,3,3610,EUR
2764702529,2,2750,EUR
4387279444,1,0,USD
4210190738,1,150,USD
2764405874,1,0,USD
4210216864,1,0,USD
8329894,3,2620,EUR
137799894,2,2990,USD
121529132,2,2110,GBP
4210169414,1,0,USD
2739431503,1,0,USD
4210220548,1,2750,USD
4210229109,1,750,USD
131312518,2,800,GBP
96567077,3,2390,GBP
2738114847,1,0,USD
2738271298,1,0,USD
177321322,1,4020,USD
2898216896,1,2230,USD
4210182437,1,0,USD
186357190,2,3050,EUR
27455496,1,2590,EUR
56493663,1,4820,USD
4210216646,1,50,USD
4210212757,1,0,USD
4210214818,1,0,USD
960608072,1,3430,USD
98592585,2,2470,GBP
203482206,1,4000,USD
2764537068,1,0,USD
2737244065,1,0,USD
2737984046,1,0,USD
89033907,2,3790,EUR
168377509,4,314610,JPY
4210180727,1,2390,EUR
109361689,4,286520,JPY
4210210532,1,0,USD
104993962,3,1990,GBP
4210227942,1,0,USD
54078964,3,2390,GBP
163634330,4,473040,JPY
4210236134,1,750000,IDR
13481170,2,2620,EUR
4210173624,1,0,USD
160717418,1,0,USD
4210175025,1,0,USD
4210232722,1,0,USD
2876017,4,350560,JPY
4210178265,1,0,USD
4210193237,1,250000,IDR
4210240936,1,2690,EUR
4210177160,1,0,USD
4210173388,1,0,USD
175017847,1,2290,EUR
4210233299,1,0,USD
4210178685,1,0,USD
4393918673,1,0,USD
32973720,2,2640,GBP
4210180908,1,0,USD
120921240,1,1640,USD
78512408,3,2390,GBP
4210178894,2,2550,EUR
207430280,3,2780,EUR
4210178147,1,0,USD
92632373,3,2390,GBP
4210208849,1,0,USD
4210195531,3,2200,EUR
4210167547,1,0,USD
4210206280,1,0,USD
58389884,1,0,USD
82088436,3,2210,GBP
1010243106,1,0,USD
156058904,1,2590,EUR
4210179590,1,0,USD
4210170889,1,5019,USD
4210220305,1,0,USD
71968408,4,382020,JPY
134003780,1,1175,GBP
4387281083,1,0,USD
201386569,2,2400,GBP
4210186527,1,1500,USD
2738560287,1,0,USD
6691161,3,2190,GBP
4210196386,3,2090,GBP
4210217482,1,0,USD
4210171658,1,0,USD
2765011716,1,1415,USD
180401253,1,2390,EUR
120949314,3,2090,GBP
4210171920,1,0,USD
2736761984,2,35,GBP
4210213891,1,1400,CHF
4210172069,1,300000,IDR
96205195,1,3140,USD
79873615,1,3000,ZAR
184729184,2,2110,GBP
2898106599,1,9080,USD
53699918,1,900,USD
113237667,3,2730,GBP
4210178060,1,0,USD
4210231648,1,0,USD
4210229305,1,0,USD
147868187,2,2830,GBP
2764346689,3,2960,GBP
126804734,2,3490,EUR
107925523,2,2990,USD
1019802765,1,0,USD
199832308,1,3790,EUR
143194599,3,3290,GBP
4210193740,1,0,USD
58603569,4,398880,JPY
4210222437,1,0,USD
73438289,1,900,USD
74970393,2,2880,GBP
120411249,2,2890,USD
2764587561,1,2760,USD
4210215659,2,3190,USD
4210239573,3,2420,EUR
2764889447,1,2500,USD
4210192958,1,2390,EUR
2764621347,1,1000,GBP
4210209113,1,1881,USD
122441808,2,3170,EUR
2764413953,4,397750,JPY
2898090536,1,980,USD
4210199884,1,2490,EUR
73408372,2,3490,USD
4210174276,4,259550,JPY
38090728,2,2130,EUR
4210221382,1,2290,EUR
130127385,1,3390,EUR
4210214187,1,60,USD
122042528,3,2290,GBP
4210171204,1,750,EUR
11703781,1,2200,USD
126162762,2,3210,EUR
118554956,2,2890,USD
177502829,2,2960,EUR
4210235095,1,0,USD
175008448,1,0,USD
4210203376,1,0,USD
2764938596,1,0,USD
2597340651,1,2950,USD
169609712,3,3030,EUR
4210208569,1,0,USD
34122167,1,3550,USD
2502055758,2,3320,EUR
146984626,3,2580,EUR
4387278489,1,0,USD
4210215764,1,0,USD
965846755,3,2990,GBP
4210222090,1,2200,CHF
15279844,1,3140,USD
2764859361,3,1440,GBP
48088588,1,480,USD
186920367,4,380900,JPY
113237667,2,3110,EUR
2764962273,1,2836,USD
155225502,3,3550,EUR
4210215706,1,0,USD
4210212737,1,20,USD
105737376,1,2170,USD
4210210864,1,0,USD
128478731,2,2990,USD
121541055,1,2290,EUR
112317789,1,2990,USD
100373537,2,2060,EUR
98026630,3,3440,GBP
4210168288,1,0,USD
125273398,2,1770,EUR
4210169521,1,2810,USD
6589812,3,2780,GBP
150190834,1,2090,EUR
110368005,1,2100,USD
173450624,1,4020,USD
4210231538,1,0,USD
2737284857,1,0,USD
44683723,3,2480,EUR
4210199989,1,0,USD
4210231950,1,0,USD
2764412613,1,900000,KRW
114898993,3,2170,EUR
50004817,3,2900,GBP
4210188929,1,200,USD
122199241,1,4220,USD
2737758398,1,0,USD
4394735981,1,0,USD
44148602,1,900,USD
174262287,1,500,USD
153189382,1,2790,EUR
3205933193,1,1500,USD
2738082917,1,0,USD
183288208,4,351690,JPY
71829577,3,2090,GBP
678965,2,2920,EUR
4210187308,1,1690,GBP
147774598,4,457310,JPY
4210196848,1,0,USD
129665955,2,3490,USD
2754868259,1,4000,USD
4210208109,1,0,USD
4210217454,2,2110,GBP
53055215,1,3980,USD
2738686483,1,0,USD
2765015982,1,0,USD
145875555,1,2820,USD
196682830,1,2290,EUR
4210170248,2,3090,USD
2739000904,1,0,USD
4210230262,1,0,USD
149651696,3,2290,GBP
28277835,1,2630,USD
2764712611,1,600,USD
82593474,1,2390,EUR
156260212,1,2740,USD
4210205328,1,2490,EUR
13978405,1,3090,USD
193215455,1,0,USD
143106029,2,4400,EUR
4210211046,1,200000,IDR
129765729,3,3190,GBP
138679565,2,3390,USD
4210212441,1,0,USD
4210227440,3,1990,GBP
2764541639,1,1900,USD
2738282854,1,0,USD
176275101,1,3470,USD
4210188489,1,0,USD
4210169326,1,0,USD
83853393,2,3740,EUR
2739188158,1,600000,IDR
4210210401,1,250000,IDR
4210173111,1,4940,USD
152068293,3,3860,GBP
131852149,2,3690,USD
4210197678,2,1720,GBP
180997207,1,1990,GBP
4210213979,1,500000,IDR
4210189286,1,350000,IDR
2764418279,2,1920,GBP
2898571664,1,1560,USD
23625584,1,4220,USD
2734814886,1,2522,GBP
4210199559,1,0,USD
4210221831,1,0,USD
4210236534,1,0,USD
85146155,1,1790,GBP
4210195019,1,0,USD
147854436,2,3590,USD
4210225657,1,400,USD
66898606,1,2690,EUR
2764704972,1,0,USD
159210951,1,3080,USD
2764897596,1,0,USD
81741214,1,2630,USD
99131542,2,3590,USD
4387286987,1,0,USD
61245073,2,2730,GBP
73111969,1,3090,USD
4306504595,1,0,USD
65425268,2,3060,EUR
4210230837,1,0,USD
2764703235,1,125000,IQD
73816448,2,3290,USD
2737354210,1,0,USD
2764836785,1,0,USD
4210179341,1,0,USD
4210177251,1,0,USD
4210219733,1,0,USD
112652565,3,2190,GBP
4210192085,1,0,USD
198892436,2,3360,EUR
197152527,1,1190,GBP
2737238315,1,0,USD
4210211077,2,2990,USD
121845880,1,0,USD
63831852,1,2630,USD
5415759,2,4390,USD
4210201735,1,1900,USD
4210184217,1,0,USD
126127421,3,2260,GBP
144350125,2,2160,GBP
2736532298,1,0,USD
77092102,3,2190,GBP
4210207485,1,1650,USD
4210193243,1,0,USD
4210201781,1,0,USD
4210189402,2,3090,USD
4210178645,1,0,USD
75897683,3,1990,GBP
2737633263,2,3000000,IDR
107472416,1,2100,USD
4210182185,1,200000,KRW
23939942,4,549440,JPY
4210193549,2,3690,USD
179540746,2,3990,USD
2482923289,3,2000,EUR
6642600,3,3040,GBP
4210217508,3,1600,GBP
2764631794,3,2330,GBP
4210168890,1,3040,USD
4306529319,1,0,USD
70206144,1,2490,EUR
2764895717,2,3860,USD
146621905,2,2320,GBP
128487797,1,3140,USD
4210197281,1,0,USD
2764719519,2,1740,EUR
132356188,4,344950,JPY
175852239,1,0,USD
51360982,4,393260,JPY
4210236660,1,0,USD
4210225457,1,1000,CHF
4210194555,1,120,USD
138530117,4,378650,JPY
30097070,2,2680,EUR
4210199647,1,0,USD
205083708,1,2790,EUR
19032547,1,1690,GBP
78419349,2,2520,GBP
190629608,1,1400,CHF
4210204793,1,0,USD
136529485,1,2790,EUR
163289574,3,2290,GBP
4210221637,1,0,USD
60779006,1,3760,USD
144150890,3,2190,GBP
77418581,4,278650,JPY
41010807,2,2110,GBP
24152333,1,1570,GBP
4210176459,1,1750,USD
103568991,3,2150,EUR
4210192336,1,1750,USD
2739254416,1,0,USD
2764732480,2,2110,GBP
165364243,1,2490,EUR
63395545,1,3500,USD
105637730,2,3790,EUR
62103174,2,4390,USD
153378518,3,2570,GBP
86367086,2,3050,EUR
4210173016,1,5050,USD
4210207244,1,0,USD
14326618,1,0,USD
12267756,1,1800,USD
2754868259,4,449440,JPY
4210205326,1,0,USD
136773539,3,2880,EUR
4210235371,1,0,USD
2736569557,1,525,UAH
2898470569,3,965,EUR
4210207554,1,1000,USD
56603566,3,2200,GBP
4387284611,1,0,USD
71976930,3,2390,GBP
154219984,1,5500,ZAR
138104288,1,0,USD
158447136,1,3900,USD
4210202732,1,1530,USD
4210189410,1,4500,ZAR
194867674,1,900,USD
4210232010,1,1000,CHF
4210190397,1,0,USD
4389157789,1,0,USD
82103187,2,2370,GBP
2764866576,1,12420,ZAR
4210212190,1,0,USD
102998770,1,3910,USD
110358141,1,2390,EUR
111042112,2,1500,GBP
74983385,2,2890,USD
4210233464,1,5000,USD
2737966377,1,0,USD
4210201368,1,0,USD
84926904,1,6830,USD
142516339,3,2220,EUR
35363033,2,3350,EUR
76877748,1,3860,USD
61969038,4,330340,JPY
4210169534,1,150,IQD
159637997,2,2860,EUR
2764830010,4,282020,JPY
175287200,2,2260,EUR
103486911,1,1711,USD
2739259893,1,0,USD
4210240962,1,1415,USD
4210216068,1,0,USD
202534398,2,2660,EUR
4210184423,1,2490,EUR
4210237887,1,0,USD
4387289809,1,0,USD
4210220299,1,2000,EUR
2898450218,3,1320,GBP
2737257490,1,0,USD
149476849,2,4790,USD
4210179557,1,0,USD
2495265100,1,990,GBP
2764399167,1,250000,IQD
4210170869,1,0,USD
126127421,1,2820,USD
166338752,3,1790,GBP
36464285,1,2790,EUR
67869649,1,3390,USD
4210187791,1,750000,IDR
154050210,3,2190,GBP
2764754586,3,2290,GBP
3892946,1,2790,EUR
2739317210,1,0,USD
2736370905,1,400,USD
102744128,1,900,USD
125094086,3,2790,GBP
2736490681,1,0,USD
118554956,1,2290,EUR
167708079,2,2110,GBP
4210168041,1,0,USD
68037046,3,2220,EUR
4210225406,1,0,USD
195000414,2,2940,GBP
148521650,1,2290,EUR
4210176158,1,0,USD
4210218643,1,0,USD
4210189168,1,0,USD
4210236820,4,224720,JPY
4210201187,1,100000,IDR
2764612023,1,0,USD
2764464233,1,150,USD
99753134,3,2290,GBP
189810516,4,353930,JPY
4210218550,1,0,USD
2738215813,1,3470,USD
4210174118,1,0,USD
4210212681,2,30,USD
77748030,1,2290,EUR
4210188546,1,0,USD
162247841,3,3290,GBP
4210188358,1,0,USD
4387287103,1,0,USD
2738742943,1,0,USD
2737431740,1,1400,CHF
2738342382,1,0,USD
2898581472,1,0,USD
4387279265,1,0,USD
4210170457,1,0,USD
4387281625,1,0,USD
2738655703,1,0,USD
181849944,1,4080,USD
4210216639,1,0,USD
12145631,2,4290,USD
2764564403,1,5000,ZAR
4306505405,1,0,USD
2764611727,3,1360,GBP
191738791,1,1800,USD
192387442,1,4120,USD
2736972902,1,0,USD
107629180,4,376410,JPY
4210171005,1,250000,IDR
2737089086,1,0,USD
149452110,3,2220,EUR
2764846206,1,11710,ZAR
4210175380,1,0,USD
4210191945,1,0,USD
128439998,3,3790,GBP
2764735208,1,0,USD
30784254,2,3490,USD
4210226325,1,0,USD
4210196992,1,0,USD
134406477,2,2100,GBP
4210202755,1,0,USD
13860802,2,2940,GBP
2764372638,1,1750,GBP
62201805,1,2660,USD
72553257,3,2880,EUR
2737254720,1,0,USD
4210205960,1,0,USD
4210210714,1,0,USD
166660306,1,0,USD
112227793,2,3090,EUR
10542796,1,3147,EUR
121634618,3,2590,GBP
116585092,3,1820,GBP
128368299,1,4830,USD
4210170259,1,0,USD
4210176222,2,2730,GBP
6775291,2,2990,USD
96305778,1,3590,USD
4210225453,1,0,USD
2738249014,1,0,USD
4210219452,1,0,USD
95496512,1,3040,USD
47380182,4,293260,JPY
38233421,1,635,GBP
4210187624,1,0,USD
336866,1,4530,USD
4210203241,1,2000,EUR
9424914,3,2310,GBP
102868315,1,3210,USD
4210208074,2,2750,EUR
4210202944,1,0,USD
4210205683,1,2390,EUR
2737891808,1,0,USD
2738566346,1,0,USD
4210215716,1,0,USD
4306535513,1,0,USD
183686791,1,4499,USD
967762373,3,2390,GBP
4387284887,1,0,USD
4210209709,3,2980,GBP
4210233875,1,0,USD
4210234594,1,2000,EUR
4306503889,1,0,USD
4387278721,1,0,USD
4210239542,1,1000,CHF
9600176,3,1890,GBP
4210211728,1,0,USD
2764576120,3,2290,GBP
66221708,3,1890,GBP
4393916447,1,0,USD
198804558,2,4790,USD
27476350,4,313480,JPY
4210185783,3,2580,GBP
7429653,1,0,USD
32042501,1,0,USD
187563580,1,3240,USD
4210193784,2,3255,USD
2738504135,1,0,USD
25370267,2,2320,GBP
4210230697,1,0,USD
2737986130,1,75,USD
4210204383,1,0,USD
2764462080,1,0,USD
163185351,1,3190,EUR
99356198,1,3640,USD
4210223211,2,2150,GBP
172313144,3,2580,EUR
79173686,2,2730,GBP
75480959,3,2490,GBP
151416048,3,2670,GBP
181493553,1,2290,EUR
167743172,2,3190,EUR
129102366,2,2640,GBP
100175869,1,4120,USD
2497301991,3,3930,GBP
8329894,1,3190,USD
2764578483,1,1700,USD
4210181494,1,30,EUR
27455496,2,3390,USD
4210204398,1,0,USD
4210179144,1,0,USD
67905653,4,370790,JPY
57607574,2,2780,USD
4210241147,1,3840,USD
4306511024,1,0,USD
4210189435,3,2090,GBP
124584150,3,2550,GBP
34870678,4,422470,JPY
129807020,3,2650,EUR
4210193036,1,0,USD
4210169769,1,0,USD
4210219560,1,3630,USD
45161156,1,3390,USD
4387281370,1,0,USD
63831852,2,1750,GBP
27865717,1,600,USD
148709879,2,3420,EUR
12489275,3,2090,GBP
4210207064,1,0,USD
4210168507,1,0,USD
188493390,3,2880,EUR
111869560,3,2290,GBP
2764591444,1,1850,USD
45104802,1,3490,EUR
193225609,1,4020,USD
202734349,3,2190,GBP
4387280008,1,0,USD
163204731,3,2790,GBP
83499872,3,2790,GBP
52620910,1,1800,USD
108709262,2,1750,GBP
2738266413,1,0,USD
4210234197,1,0,USD
4306506619,1,0,USD
2738595040,1,0,USD
4210190395,1,2500,RUB
65784752,1,495,EUR
2765063225,1,2780,USD
142279999,4,417980,JPY
4210203502,1,300,USD
2764797014,1,990,GBP
4210224758,1,0,USD
4210213753,1,0,USD
2898510959,1,0,USD
117021518,1,3120,USD
4210178288,1,750000,IDR
4210201494,3,1990,GBP
4210218877,1,0,USD
30970080,4,411240,JPY
2764543046,1,1400,PLN
83616544,3,2090,GBP
4210180258,1,0,USD
4210230313,1,500000,IDR
27769002,3,2210,GBP
4210181934,1,0,USD
4210239018,1,170,USD
86934258,1,0,USD
75857574,2,2890,USD
4210230201,3,2690,GBP
4210184029,1,0,USD
4210180422,1,200,USD
146522396,1,2290,EUR
180658431,2,2420,GBP
174197836,2,1900,GBP
198504937,1,0,USD
26596028,2,2830,GBP
4210181622,1,200,UAH
4210236239,1,0,USD
90314269,3,3240,EUR
2738508681,1,0,USD
4210208235,1,300000,IDR
2736878207,1,0,USD
50059124,2,2270,GBP
21693283,2,2370,GBP
2736707003,1,0,USD
2738820694,1,0,USD
133324295,1,3390,EUR
2738079823,1,0,USD
4210177639,1,0,USD
2738373645,1,0,USD
2764882319,1,0,USD
2765018121,1,0,USD
2739237874,1,0,USD
163228481,4,430340,JPY
34870678,1,3760,USD
2737240468,1,150,EUR
4210213391,1,750,TRY
37411791,1,3550,USD
12780936,2,2220,GBP
2765018649,3,2090,GBP
131784793,1,0,USD
4210237258,1,1200,USD
4210189692,2,1700,GBP
2898562440,1,2090,USD
4210196656,1,0,USD
2764828112,1,50,USD
181418318,3,2690,GBP
4210231844,1,0,USD
2765062576,1,0,USD
4210172135,1,0,USD
163634330,1,4210,USD
186746772,1,3900,USD
4210201229,1,0,USD
2898612945,1,1590,USD
4210231023,1,0,USD
4210229098,1,2790,EUR
84392608,2,1900,GBP
4210212968,1,0,USD
88471346,1,2690,EUR
1018252914,3,4460,GBP
4210228283,1,200,USD
206298197,1,4400,USD
4210192038,1,0,USD
2737193520,1,0,USD
2898601235,3,1380,GBP
4210202914,1,900,USD
77418581,3,1990,GBP
165666656,3,3190,EUR
96609033,1,2390,EUR
984545958,1,0,USD
4210179632,1,0,USD
2737172530,1,0,USD
