concept_id,umls_cui_seq,umls_cui
2780109367,1,C0024636
2777541062,1,C3848663
3017650105,1,C0596005
129536746,1,C0017199
201934248,1,C0598946
28538695,1,C4042868
2780048820,1,C0075821
2778871687,1,C0004031
2910416839,1,C0005474
2779796141,1,C0205445
2780836401,1,C2698764
24840226,1,C1325653
2779223914,1,C0278463
2780043718,1,C4721773
74600772,1,C0392419
2778001029,1,C0998856
2778108741,1,C0237904
124219066,1,C0376610
2779743861,1,C1957373
2778406628,1,C0246932
80899671,1,C0230003
174982496,1,C0034764
2779248504,1,C0026826
2909581452,1,C0017970
149532602,1,C0123759
152327431,1,C0332471
2780077838,1,C0004745
3018469783,1,C0424920
2779672484,1,C0002938
2779647306,1,C0021361
2781116421,1,C0226754
2780597408,1,C0010709
2779703644,1,C0174148
72472911,1,C0524616
2994164801,1,C0086593
2776142995,1,C0319972
2781277698,1,C2945766
3018791406,1,C1383860
2776748855,1,C0023324
2777112418,1,C0082329
3019809220,1,C2826100
2777488495,1,C0162369
2777085960,1,C0007727
107062074,1,C0033023
2777166712,1,C4049006
66882249,1,C1881065
3913047,1,C1539905
103607123,1,C0814993
107433012,1,C0225838
2780550932,1,C0460005
2908807708,1,C0225695
2781411073,1,C1212686
2775993764,1,C0021563
197683979,1,C1623036
3305159,1,C0870162
2778617581,1,C0282215
10180917,1,C0009790
2780765947,1,C0001554
2992085260,1,C0009967
89721942,1,C0699798
2777956040,1,C3813211
2987804222,1,C2349179
2778418018,1,C1068712
2780432970,1,C1081086
27082348,1,C3538973
2909389395,1,C0525024
26628138,1,C1155336
63797996,1,C1720751
2779987240,1,C0016521
2777542384,1,C3498657
2781107747,1,C0027022
39214371,1,C0679152
102931765,1,C0086168
2776348250,1,C0226761
2910908731,1,C1112479
133264317,1,C2825235
2776141087,1,C0700325
2776397901,1,C4723692
2778839963,1,C0080350
2776411976,1,C0008272
2777909563,1,C3538717
35341882,1,C0950670
2778448772,1,C0005919
169485995,1,C1555016
2910242117,1,C1444680
2779041774,1,C0403151
129956564,1,C0303695
2778375840,1,C0223865
158733187,1,C0206763
2778407277,1,C0065839
2776401088,1,C0748168
48289651,1,C0015683
2778096516,1,C4085349
2781037291,1,C0036875
2779288520,1,C0053140
164117720,1,C0237468
2777381055,1,C0010957
2779519902,1,C0085542
2776023875,1,C0440266
2780940807,1,C0024027
2909945666,1,C1449655
2777491412,1,C5237584
172365310,1,C0037593
2779519742,1,C0163275
2776480571,1,C0077046
3019303373,1,C1513315
144501496,1,C4279981
157081693,1,C3811718
192465680,1,C1709632
2778447025,1,C0328362
2780921233,1,C0234738
2909356100,1,C0524949
145734084,1,C0058361
2780101951,1,C0432593
54537546,1,C0905649
149849071,1,C0243176
187029079,1,C0871878
2776044436,1,C5392101
2778765379,1,C2827729
2776260934,1,C0000677
64016462,1,C0325253
93285893,1,C0233647
187625094,1,C3896609
13121076,1,C0059392
138551086,1,C0680965
2776096463,1,C0073589
2909320318,1,C0206119
2780349576,1,C0020235
2779554857,1,C0070694
2777346155,1,C0009208
2778166480,1,C0006358
2778505543,1,C0330886
2777935146,1,C0011501
2779887276,1,C0052805
2775988993,1,C0162740
2779126938,1,C0024977
2776459250,1,C0228530
2777366897,1,C0018873
2778930706,1,C0027726
2909231917,1,C0003392
2780953527,1,C0443406
2909016868,1,C0085424
154828652,1,C0599131
2779825395,1,C0321230
2992836489,1,C0034067
2910946596,1,C0340766
2778520076,1,C0060137
2778297330,1,C0998242
2992140384,1,C3179130
2781116941,1,C0031582
26381139,1,C0427975
203075996,1,C0029073
2776432500,1,C0024985
2777936439,1,C0334292
2778969155,1,C0066318
2776691197,1,C0996810
2779857881,1,C0228270
138626823,1,C0040715
2777992146,1,C0033148
2777864359,1,C1328807
2777117924,1,C1705501
2781344064,1,C0000956
141359234,1,C1563744
2778527945,1,C0042757
2910015671,1,C0085846
2780724529,1,C1419622
3020781613,1,C0206640
2776125444,1,C0025460
2984542250,1,C0027452
2777259179,1,C0331304
2777154197,1,C0031557
84815855,1,C0290178
2778430493,1,C0022144
118178180,1,C0337056
2910035552,1,C2350593
540533750,1,C0086746
2776239663,1,C0242913
2777245477,1,C0056593
2777615863,1,C0225860
2778297628,1,C0104998
2776162396,1,C0012054
173655357,1,C4042884
56623246,1,C3539062
2776938808,1,C0205851
29598333,1,C0019663
2992182192,1,C0262774
2776545096,1,C1698109
167927819,1,C2584310
2778212937,1,C0224548
42943712,1,C0599945
2908815282,1,C1301645
11024576,1,C0150665
2910151070,1,C0242658
2777597313,1,C0001629
2989179672,1,C4042877
113062710,1,C0042828
2986595273,1,C0086511
2776042228,1,C0004096
71987851,1,C4761645
2780955175,1,C0036439
48575856,1,C0026598
2992293740,1,C0162696
2779277721,1,C3542926
2778528637,1,C0029941
3019824283,1,C0033740
2908767545,1,C0079102
59006786,1,C0085139
2780452071,1,C0249458
187898756,1,C0001817
2779918153,1,C1175796
3019428158,1,C0870398
511192102,1,C0162340
2780562891,1,C0037197
2992963445,1,C0237893
27438332,1,C0429865
2778788645,1,C0314760
2992152759,1,C0034017
190509750,1,C1446951
2780115381,1,C0032433
2778877718,1,C0031404
2776030290,1,C0317592
156203801,1,C3178867
95981142,1,C0679739
2776643354,1,C1516514
2780631030,1,C0034089
2776539398,1,C1165265
2908634079,1,C0022408
2779166600,1,C0341858
2780584575,1,C0063936
134632028,1,C4505274
2779677306,1,C0334957
104114177,1,C0026597
2778401301,1,C0062638
2779777708,1,C0524800
121398111,1,C0681059
180747234,1,C0678963
16318435,1,C0079866
2779885105,1,C0013989
2776344049,1,C0024894
2910405079,1,C0031256
2992619708,1,C0996438
21936154,1,C1334189
2992909259,1,C0162593
52930066,1,C0681296
2779229104,1,C0006721
2775859528,1,C0036642
2776166826,1,C0003805
2776874296,1,C0242979
2777324038,1,C0004339
2778152042,1,C0041986
170692843,1,C1947939
2778337148,1,C0031507
2779902561,1,C0019054
2781003394,1,C0439063
2776866585,1,C1035031
147273371,1,C2936495
108797546,1,C0011135
2780045698,1,C0152105
2779604560,1,C0076167
2781264208,1,C0022202
2776577793,1,C4505065
179639408,1,C0108082
2776866176,1,C0032624
2779936771,1,C0030234
39442485,1,C1956060
2777756187,1,C0026948
553184892,1,C0016263
2779651331,1,C0074752
134132462,1,C0007742
2777336900,1,C1137108
2777196872,1,C0002333
121857725,1,C0035406
519248777,1,C1613950
2779751349,1,C0183115
190839683,1,C0336809
2780186808,1,C0206081
49866891,1,C0230653
2778538235,1,C1008600
2778802955,1,C0072664
2776008533,1,C0149825
117438556,1,C0004978
2776106610,1,C0053339
2779141489,1,C0018257
2779278944,1,C0031055
2777265003,1,C0022419
61053724,1,C0162801
2777835494,1,C0037396
2779771385,1,C0857305
2775947430,1,C1004330
93225998,1,C1881878
2779033419,1,C0011011
2776034619,1,C1167956
2778816673,1,C0002525
68818249,1,C1411294
2780430958,1,C0152268
2777343594,1,C0600500
2910500402,1,C0230005
2909601795,1,C0549423
2780478551,1,C0070936
2779415389,1,C0528023
2779605836,1,C4406072
2778963770,1,C1456822
2777125240,1,C2717988
2776844798,1,C0035546
166595027,1,C0014631
2775983672,1,C2348924
2994368867,1,C0012240
2776080593,1,C0065264
2777756408,1,C0015359
2910763122,1,C0017774
149971331,1,C0596691
2779425043,1,C0971285
2776989901,1,C0751988
2778246417,1,C1080981
2779059073,1,C0242852
67139541,1,C5238719
2780564542,1,C0020282
2780596994,1,C2316159
2781352967,1,C0055723
11413529,1,C0002045
2909669934,1,C0032372
2908613842,1,C0000928
2777626736,1,C0599769
2777932965,1,C0004586
2780475245,1,C1000756
2991985110,1,C0016471
25148115,1,C0683256
124469403,1,C0871140
2776907564,1,C0020224
70789860,1,C0003826
2908794349,1,C0224272
56837625,1,C0001299
2780473738,1,C0947566
103038586,1,C1821416
2779711381,1,C0524887
14228908,1,C0010851
3019161014,1,C1179626
2780408477,1,C0009077
107673813,1,C0242196
132917006,1,C2936624
11658465,1,C1179972
2776004912,1,C0152132
2779746161,1,C0002865
2781374117,1,C0020239
2778236027,1,C0598281
2781384534,1,C2239886
140248907,1,C1413941
2910509766,1,C0023786
2781025020,1,C0028833
2779718618,1,C2984554
2781207017,1,C0163069
35605836,1,C0023746
2909523310,1,C0034628
2993760346,1,C0024494
195780805,1,C4759730
195973872,1,C0013702
116567970,1,C3824747
76349523,1,C0051515
2776673659,1,C0000983
2777454769,1,C0054666
2778618412,1,C0338380
2780379053,1,C0018808
133239900,1,C3272757
2910463356,1,C0605022
2910131856,1,C1514218
2778906150,1,C0442612
2909085511,1,C1515090
41258723,1,C0178827
2778631157,1,C0037345
76960060,1,C0014406
2780485761,1,C0392201
2776529397,1,C1063749
2777796809,1,C0152341
2776724001,1,C0016282
157777378,1,C0439892
2911146124,1,C4505100
2777593447,1,C0114142
2778635641,1,C0221219
132094186,1,C0009090
2778568395,1,C0131956
2779670087,1,C0226276
2779486608,1,C0004135
2781312700,1,C0023629
2778046504,1,C0074027
3019557043,1,C0850168
2776991684,1,C0001443
90182286,1,C0871391
2781282975,1,C1947966
100463513,1,C4684628
2777340834,1,C0078032
2777128807,1,C0242276
196286369,1,C4042849
2780831121,1,C0019826
2909117068,1,C0327167
2776869918,1,C0680698
2776096700,1,C0271858
2778629024,1,C4551687
136197465,1,C2346866
2991661194,1,C1517878
178802073,1,C0868917
2908722627,1,C0069141
207721201,1,C0234254
33676613,1,C0439534
37454539,1,C1882459
2781469919,1,C0012515
29512474,1,C0028589
2779096232,1,C4042871
2776706361,1,C0233762
2776216339,1,C0040149
519982507,1,C0019547
73573662,1,C0598312
2780778831,1,C0008145
2779941686,1,C0181931
2910180720,1,C0871419
2776979038,1,C0189557
195616568,1,C0003316
159048773,1,C0166825
2993942001,1,C0946581
2778758847,1,C0336695
99288877,1,C3898220
2781037846,1,C0325148
2777656388,1,C0686346
2780874159,1,C0282222
2778208748,1,C0325162
2993275398,1,C0871898
2779925203,1,C0995385
2777383412,1,C0680242
12713177,1,C0870817
2777806559,1,C0317604
2780893303,1,C0334113
2779128569,1,C0002971
96294017,1,C0022171
2777602617,1,C0036557
2776408758,1,C0996349
2909213482,1,C1268717
2777761098,1,C0196394
50440223,1,C0035648
2909271431,1,C0453834
2779293907,1,C0029421
2777575177,1,C0004903
121244757,1,C1510594
2776134747,1,C0195309
2910762390,1,C0547030
106192422,1,C1135927
2779890911,1,C0196652
2781209748,1,C0146224
2779985164,1,C2748208
2777119779,1,C0242943
535685238,1,C1518610
2781210498,1,C0917801
2776468184,1,C0040871
2776778127,1,C0315258
179470777,1,C0243040
2777440324,1,C0013023
2993569511,1,C0242172
119599485,1,C0334748
2993634128,1,C0595995
2780516434,1,C2362518
2780477314,1,C0392265
2779664074,1,C1705314
2779040068,1,C2717799
175554068,1,C1704836
124086623,1,C0871855
2994217296,1,C0239946
530479602,1,C0442561
2778234038,1,C0221355
2779649809,1,C0231508
2776326425,1,C0030306
2994296024,1,C0008625
2775984611,1,C0009758
159800738,1,C2945687
2909146933,1,C0037036
2779792011,1,C0966504
118416809,1,C3179044
2778943457,1,C1956076
2780456611,1,C0229993
2780431383,1,C0029108
36914074,1,C4320588
2779192318,1,C0997301
2776777198,1,C1527348
61978335,1,C0596963
2777716713,1,C1002427
515207424,1,C0002520
2778257825,1,C0022640
20564796,1,C3846005
2909467164,1,C1567664
2780394722,1,C2945704
50933969,1,C0337091
855514,1,C1704675
2776029434,1,C1257924
2780951447,1,C0026577
2777393122,1,C0392156
2778037994,1,C0175427
127158533,1,C0871186
2778406374,1,C0041295
2775947960,1,C1443890
2776882836,1,C0010031
2910756435,1,C0595879
3018975166,1,C0282583
2780801072,1,C0011906
2778117581,1,C0031562
197328160,1,C0813207
153875185,1,C0920876
2776350779,1,C1300432
2777280517,1,C0053524
2779286987,1,C0162642
2777943237,1,C0019284
113863187,1,C1061276
2775915377,1,C0409974
160351604,1,C4242052
2776364838,1,C1420267
171268870,1,C0220843
2777379855,1,C0888799
2779324764,1,C0031890
2777990475,1,C0853986
14093617,1,C0379275
194989596,1,C1881439
2780659211,1,C0007026
2781074409,1,C0034896
2777867508,1,C0029994
3020792383,1,C2364172
2777524492,1,C0038814
2777860932,1,C0870886
2908550172,1,C0423062
29561615,1,C0597042
53940066,1,C2217924
181907467,1,C0037440
159023312,1,C1418716
2777703421,1,C0171961
44497036,1,C1548281
2780226355,1,C0233515
3019054092,1,C0517965
2777017458,1,C0969690
2778914588,1,C0597947
2775866117,1,C4284283
2778913731,1,C0003174
2777046715,1,C4048264
40222840,1,C2986759
2777025900,1,C1256770
2776354731,1,C0325983
2779751980,1,C0137914
3018227240,1,C0085533
2911029807,1,C0010556
3020281888,1,C0196775
2993327771,1,C0183512
2910671496,1,C0079487
2781466463,1,C0870209
2777081994,1,C1742832
2777080012,1,C0199470
2779240715,1,C0028131
2992047133,1,C0079321
98892162,1,C0035548
2779119184,1,C0336648
2778723968,1,C0070066
15336307,1,C0023317
2778486273,1,C0003851
2778650287,1,C2351038
2780910289,1,C0152311
2777103536,1,C0665816
149323552,1,C0242876
2910078708,1,C0206728
2777918083,1,C0181721
121922863,1,C1710407
167625842,1,C0002518
26325048,1,C0700085
77671233,1,C0242851
2779815552,1,C0033382
2909680690,1,C0022575
2992402296,1,C0016491
2781443094,1,C0265931
2910857717,1,C0402015
2780644872,1,C0041455
102622118,1,C1704913
2910579941,1,C0125901
2778502085,1,C4280020
2779176653,1,C1333650
2776294769,1,C0027962
2777557602,1,C0005210
2779258753,1,C0237919
193596192,1,C0079090
2909252273,1,C0020352
31972630,1,C0009617
2777149353,1,C0686835
9583187,1,C0042469
2778536324,1,C1704247
120488504,1,C0919609
2776054693,1,C0058990
104317684,1,C0017337
197065175,1,C0032505
2993295539,1,C0475309
107888121,1,C0526999
9701087,1,C0814554
204491159,1,C4505249
2776289866,1,C0222724
2992051107,1,C0599067
2779315201,1,C0162775
156293190,1,C0607430
76969082,1,C0876936
2777374719,1,C0264939
2776001163,1,C0681437
60641444,1,C0011216
2778904691,1,C0029077
2780128593,1,C0206381
2778204606,1,C0005575
101660505,1,C0013862
151719169,1,C0333692
2779229383,1,C0005082
2777439173,1,C0751188
2780189551,1,C0304533
2777001951,1,C0225844
199185054,1,C1524075
986699,1,C2936615
2778117643,1,C0039273
2780648877,1,C0015772
138890893,1,C1547859
2777836312,1,C0079245
2778323267,1,C4761503
10919887,1,C3282067
3017786699,1,C0151526
179661763,1,C1522197
2780013297,1,C0337154
2778938557,1,C0230044
2780832504,1,C0034942
2776039942,1,C2584293
3017763173,1,C1261100
22709980,1,C1156205
48843007,1,C1158280
3017602531,1,C0024262
2776349312,1,C0162620
177905867,1,C0678550
43138044,1,C4505070
2910082039,1,C0700345
2776427498,1,C0680538
2778499038,1,C0001783
25287524,1,C0237597
2778380114,1,C0031104
2778706570,1,C0325436
2779537366,1,C0600519
2778324211,1,C0598804
2777193593,1,C0228272
25878781,1,C1709593
2910239545,1,C0021053
108005400,1,C0806106
2779463451,1,C0751401
2777374081,1,C2348243
2776433325,1,C0009447
2909431374,1,C0040441
2778329614,1,C0074773
2777463227,1,C0050456
2781253360,1,C4704787
2779805795,1,C0018494
2909514840,1,C0016615
2910458242,1,C1081087
201359696,1,C1412376
2779251935,1,C1706111
59726852,1,C0003046
2777668072,1,C1311470
62538594,1,C0041119
2776228448,1,C0520482
2994556229,1,C0751955
6648577,1,C0080037
182469116,1,C1530318
204258353,1,C4505192
2775841352,1,C0195894
68762167,1,C1328808
2910888415,1,C4314654
17825722,1,C0857507
2992553539,1,C0039494
2994443828,1,C0020964
2779185355,1,C0263907
2781166053,1,C3179137
80261634,1,C4242234
7720470,1,C1710462
2779864613,1,C1880568
2993761234,1,C0013123
51193700,1,C5392851
158007255,1,C0183407
2780727990,1,C0029001
2778158872,1,C0032310
2776710477,1,C0949083
2779660313,1,C0008273
2778064478,1,C1070911
2781374659,1,C0079541
2779826832,1,C0019472
2779349466,1,C0017797
2909855057,1,C0152150
2780513411,1,C0020225
2778165595,1,C0035273
3020475507,1,C0848493
2777725853,1,C0202474
152630561,1,C3470496
2778231335,1,C0229210
58793620,1,C0910119
2777788586,1,C0019243
92866567,1,C0206164
2780548744,1,C0028127
2908871681,1,C0746408
2776714661,1,C0342208
2781011225,1,C3271659
2778713406,1,C0039971
145018004,1,C0006353
2909396630,1,C0206467
2781005040,1,C3180744
2993400109,1,C0025979
112416745,1,C0596446
2777683733,1,C0282426
91509002,1,C0000919
2779915187,1,C0578159
86178769,1,C3829074
2776003677,1,C0237849
2780127386,1,C0329607
201815810,1,C0577538
2776663719,1,C0031849
205783811,1,C0030208
545659032,1,C0043431
2779368723,1,C0042166
2781013607,1,C0009331
2777479484,1,C0058980
2779568860,1,C0023827
2778902805,1,C0547070
2911091166,1,C0040732
2910561923,1,C0149523
97126364,1,C1709920
2777438225,1,C0025621
2780855302,1,C1095782
60449816,1,C0677504
2909508026,1,C0277619
2779017260,1,C0162787
2777011798,1,C5396026
2777239854,1,C0015237
2908751872,1,C0340970
2993285706,1,C0002760
85522863,1,C0349590
182181037,1,C0475209
2780572646,1,C0041182
2911164631,1,C0347950
60870556,1,C2610414
57194454,1,C0001349
2779210973,1,C1020337
88182573,1,C0337034
2776108384,1,C0022471
205096519,1,C0871321
2778980435,1,C0042313
4590074,1,C0009462
2777516009,1,C0015083
2780107210,1,C1258722
10324989,1,C0034158
3019775111,1,C1820678
3019807043,1,C0025884
2910523244,1,C0006261
27502469,1,C0687115
2776551725,1,C0062640
2778040405,1,C0077857
35294091,1,C3714444
6840138,1,C1321860
79081232,1,C0006759
2779035793,1,C0004597
2779900120,1,C0056501
44273521,1,C0336111
2776134268,1,C0064992
148632171,1,C0037340
3017561558,1,C1136184
2780841607,1,C0326690
2778846783,1,C1000755
2779065236,1,C5202563
2993695005,1,C2712185
2779365888,1,C0003295
2780187144,1,C0036349
2777272403,1,C0330155
174455759,1,C0225324
2778275353,1,C0026187
2780391423,1,C0035629
2781295650,1,C1166757
2777633396,1,C0004425
2776855637,1,C0201720
2776524021,1,C1444300
2777150770,1,C1306645
134320572,1,C0680252
2780352487,1,C0027524
2777387769,1,C0216784
2779488553,1,C0115471
2776817266,1,C1149782
2778754187,1,C0439949
2776680780,1,C1274041
2780556039,1,C1449673
100521375,1,C0086035
2909830880,1,C2983568
2994443184,1,C0018795
2781066530,1,C1301194
2778562196,1,C0025320
2777394604,1,C0034121
2777146433,1,C0325051
2780635341,1,C0553686
2776582655,1,C0085156
40423286,1,C0036577
2777704519,1,C0024460
2779205690,1,C0028831
2779961880,1,C0042396
2777078754,1,C0028277
149402561,1,C0006631
2777698361,1,C0559459
48297814,1,C0667830
89551170,1,C0545053
2909532581,1,C0025959
170301204,1,C1511015
2780963305,1,C0055721
2780944680,1,C1013212
2779013996,1,C0242992
2779828298,1,C0054954
2777310793,1,C1179187
2777669121,1,C0323167
2910795097,1,C0751249
2780777981,1,C0005223
2781203188,1,C0730345
118441373,1,C0014603
2775882194,1,C0052973
2779379725,1,C0597548
2778283238,1,C1721382
165297611,1,C0870914
2993422847,1,C0038454
2910591924,1,C0077021
2910354044,1,C0228121
2779186046,1,C0317838
78875605,1,C0015373
2778303786,1,C5196523
9483764,1,C5392968
154390347,1,C0169658
2779899501,1,C0999591
2776176627,1,C2945729
49133459,1,C2717947
2909545207,1,C0065828
2780751114,1,C0084304
2776046087,1,C0042518
122308676,1,C0011109
2908520674,1,C0022521
61470247,1,C2348561
169126688,1,C0234622
2780084376,1,C5395270
2776496032,1,C0006638
2776801781,1,C0033008
2776418732,1,C0151786
3017928565,1,C0008100
33790079,1,C0175801
2780299475,1,C4742289
123982805,1,C0083032
3018027319,1,C5383282
2777559004,1,C0320385
2778949068,1,C0022252
9342510,1,C0562424
117660856,1,C0680685
68389820,1,C0681244
2776024538,1,C0302225
2994592520,1,C0038592
156728348,1,C1415715
2781053568,1,C0014661
3017489713,1,C0162458
92028520,1,C1883220
94561458,1,C0111429
2909919940,1,C0456170
207168726,1,C2986626
2778439243,1,C1831796
557252395,1,C4042935
2779136372,1,C0681300
2777475103,1,C0042345
2777217379,1,C0015645
77176794,1,C0085403
51853150,1,C0246957
2776992834,1,C0002641
2779700409,1,C0028067
2779076696,1,C0009861
146777309,1,C2717951
38316802,1,C1406002
159483092,1,C3178950
81979416,1,C0107264
2779809887,1,C1327133
3742359,1,C0085238
2778196918,1,C0242889
2779771584,1,C0996923
522964758,1,C3853059
2779554091,1,C0041917
2776962008,1,C0021279
2779621607,1,C0338573
935647,1,C0001476
2778597550,1,C0015075
2778094803,1,C0002598
2776775011,1,C0392308
2780861865,1,C0340044
81241287,1,C0022564
182610534,1,C0851346
2777587049,1,C3692257
163258240,1,C3854080
2909512900,1,C0596217
2778420691,1,C1534866
2780964940,1,C1082101
103913367,1,C0040953
2776334287,1,C0008049
2780090536,1,C0376480
2777428142,1,C0025698
2777196658,1,C2348678
2780886866,1,C0015642
2777927761,1,C0034330
3941253,1,C0018517
27911776,1,C0597570
2776356274,1,C0683497
82867764,1,C0060369
2778131192,1,C0003195
2778161172,1,C0233681
2776242352,1,C2614189
2910309083,1,C0023844
163100246,1,C0033422
2778462979,1,C0028368
3018552615,1,C0020027
2777218821,1,C0162340
2778011807,1,C0331374
2780412358,1,C0007630
2910347904,1,C0007820
64778439,1,C0031516
105922876,1,C0178987
2780990938,1,C0065088
10116572,1,C1537570
2777099384,1,C2960127
2991723024,1,C0039680
191141034,1,C0007613
2779812673,1,C3536794
2779761075,1,C0019521
2781039906,1,C0057779
2775887326,1,C0033052
2779624279,1,C0025845
2780553607,1,C0004277
48342290,1,C0007708
2781160333,1,C0678984
2984889486,1,C0028678
2776054734,1,C0040374
2777001299,1,C1956739
2994120714,1,C0003402
2777289321,1,C0358297
2910031628,1,C0023448
530470458,1,C0006142
119947313,1,C0039235
31892906,1,C0337161
3018877678,1,C0156221
2779912340,1,C0030855
2780387585,1,C0035124
2984080870,1,C0376390
2993443003,1,C0014780
2781404941,1,C0937950
2777066959,1,C0010320
113246987,1,C0085103
2994266286,1,C0683752
3020205268,1,C0079595
2776870079,1,C0995129
2778620993,1,C0060243
207700645,1,C0023010
154153549,1,C0004776
2777851122,1,C0007745
3017743773,1,C0041432
100068826,1,C0019051
65324659,1,C3886293
2780002320,1,C0050492
2777662283,1,C0206560
2776066698,1,C0085057
2781101655,1,C0860549
143128242,1,C3273600
2778757428,1,C3244047
19038510,1,C0032615
2909357195,1,C1563019
20522121,1,C4284145
2777977768,1,C0063710
158846371,1,C0005775
2779616870,1,C0079612
2776803348,1,C2718310
158739034,1,C0599587
2911155155,1,C0262380
2991880128,1,C1536085
15341905,1,C0426908
42653909,1,C2985482
2780972836,1,C0237685
2779685841,1,C4019071
55969652,1,C1154967
2777089804,1,C1016136
520753416,1,C0003048
2779775279,1,C0162999
389152,1,C1704708
39060996,1,C0597363
2775928910,1,C1173206
2780959883,1,C0018935
2781396761,1,C0162674
174782155,1,C0388210
183713625,1,C2746052
2909625272,1,C0008011
120821319,1,C0178655
2993843704,1,C0221170
2779025673,1,C0343138
2777768709,1,C0936016
2775959680,1,C0063088
2776556354,1,C4076240
189047708,1,C2717774
2910137292,1,C1265175
2778526059,1,C0008514
2776091944,1,C0000545
167552308,1,C0023378
20253421,1,C0005892
2776190903,1,C0075278
2776291444,1,C1955953
177580056,1,C0870625
142757262,1,C0013041
2781373837,1,C1623196
155512373,1,C1609982
2779428903,1,C0666364
2911108036,1,C0023048
2776984999,1,C0186663
186151877,1,C0452888
2777550763,1,C0020306
2910730351,1,C0149958
2778038992,1,C0032575
157695867,1,C0034789
2910453370,1,C1291208
2778902285,1,C0206262
2777379352,1,C0671062
2778013503,1,C0010399
2781443798,1,C0017136
2778760044,1,C0996396
10393806,1,C0242572
2780176578,1,C1541923
112953755,1,C2827995
2781006864,1,C0039468
190684412,1,C0117738
2779028575,1,C0058209
2780905192,1,C0015460
15744967,1,C0033909
2779152743,1,C1495758
18535130,1,C0082755
2777011040,1,C4324362
2776175824,1,C0002878
2779526769,1,C0033568
2779860840,1,C0524751
2910280731,1,C0072962
205545832,1,C0238598
2777525834,1,C4721414
2776130705,1,C0075762
2992745549,1,C0031809
2778994108,1,C0002934
2781430442,1,C1337003
3018059006,1,C4524575
188287460,1,C2936287
21240300,1,C0337578
2778343803,1,C0038720
2910833928,1,C1096063
2777064799,1,C0085264
2781191690,1,C0206264
2908988626,1,C0206709
2776367607,1,C0030353
2777612664,1,C0163355
95389739,1,C0680445
2778370645,1,C0870978
3019674815,1,C0577356
2780475097,1,C0162651
2780011451,1,C0042487
2776834422,1,C0599874
3019111730,1,C0017387
2778455285,1,C2711393
2909158518,1,C0280131
2778956855,1,C2310499
111566952,1,C0232164
2779341487,1,C0998449
2777956544,1,C0585574
2778654693,1,C0003123
2781310500,1,C0031230
22674136,1,C0681070
2779430813,1,C0259898
2778472372,1,C2697961
2779086996,1,C3495566
2994310651,1,C0034549
2778745619,1,C0003496
2991761844,1,C0680791
2776174103,1,C0995242
2909054102,1,C0325120
2777793932,1,C3888020
3018259312,1,C0337824
2780479503,1,C0009324
2777041257,1,C0389589
2911218186,1,C0949907
2781362533,1,C0259779
548442186,1,C0043339
2777725460,1,C0814834
2779117419,1,C0020789
184117892,1,C1537034
2909353472,1,C0012253
18599908,1,C0524701
2780201970,1,C0014921
175344181,1,C0299212
2777222312,1,C0175173
2777918643,1,C0522310
2779412353,1,C0680559
2776562990,1,C0068878
2910576835,1,C0273115
2776773239,1,C0452456
2777287443,1,C0745287
2777634866,1,C0305236
2910314168,1,C2752529
3018906133,1,C3665347
2778949969,1,C0006405
2777573673,1,C0028215
2778506572,1,C0167626
2910930448,1,C0007815
2779726417,1,C0337892
154317977,1,C0039195
2778664912,1,C0000220
2776442814,1,C2973895
2780014933,1,C0392214
2909611442,1,C0039133
2778729956,1,C0084242
2778948390,1,C0025474
2780087391,1,C0001632
2778375072,1,C1752856
2910856063,1,C0022663
2779533485,1,C0059792
2780542935,1,C0023358
2910172971,1,C0031307
2777474056,1,C0002331
171779818,1,C1136310
7251936,1,C0065031
526734887,1,C0242228
152086174,1,C1708324
2776051438,1,C1956385
2780181341,1,C0027121
115335371,1,C0596902
2909478654,1,C0004153
2776907736,1,C0019873
26344738,1,C1955945
18789546,1,C0009625
2779170139,1,C0034532
189528381,1,C0333727
2777616031,1,C0325459
2776977220,1,C0589330
109110057,1,C0032092
3018496412,1,C3536817
67206481,1,C0183441
2775995008,1,C1033922
176979668,1,C0242955
2777113389,1,C0679105
2910791027,1,C2350520
2778699723,1,C0051547
8953137,1,C0076732
2779185020,1,C0221965
3020576271,1,C1320239
2776335241,1,C1014716
2994247566,1,C0015980
2780681812,1,C0995741
105168689,1,C0178663
164913051,1,C0032338
2778722699,1,C0230259
2776389721,1,C0029468
2909209853,1,C0700492
27149982,1,C0039290
75622301,1,C3178977
2185349,1,C1518422
2910812283,1,C0888955
104182661,1,C0871455
2779835222,1,C0125090
2781163425,1,C0001428
127764415,1,C1158501
39587587,1,C0596156
120069818,1,C0034798
43143990,1,C0521049
79410662,1,C0678790
2909510519,1,C0330857
2985697011,1,C0680954
2778119762,1,C2939465
2909960733,1,C1136254
165069784,1,C3897695
137923570,1,C2242628
2984771860,1,C3204335
2778487026,1,C0323309
123587114,1,C0085802
194108754,1,C3537009
2776812669,1,C0016334
131667965,1,C0376451
2776819259,1,C0042226
2777683361,1,C0162314
2909332496,1,C0425716
2780190958,1,C0024266
181243257,1,C2348143
2775847590,1,C0320744
2909170305,1,C0262306
2778410011,1,C0086510
3020757746,1,C0023186
28362024,1,C1822399
55078378,1,C0871052
47124935,1,C0600448
2775835631,1,C0319882
3017915907,1,C0185098
2779384694,1,C0051692
15491014,1,C0030492
2778769476,1,C0251673
