citing_work_id,reference_seq,cited_work_id,pub_year,cit_window,is_self_cit
4211056649,142,2150581706,1973,33,0
4384342556,33,3088897147,2021,2,0
1862251034,83,3125649736,1995,18,0
4389286872,54,3006330237,2020,4,0
3185314069,39,2806569362,2018,3,0
4293207093,24,3120251840,2020,2,0
3192601448,34,2155099418,2004,17,0
2733612646,13,2014640501,2007,10,0
3176890783,103,2117759677,2009,12,0
329319390,37,2045188807,1980,2,0
2596622428,20,2425401911,2016,1,0
4362736296,27,2980224875,2020,3,0
2884046632,3,1990885973,2005,13,0
1965431398,1,1536797237,2008,-1,0
2015281347,19,2036082188,1982,18,0
3101990733,34,2141343881,2004,17,0
2758614044,68,2334148686,2014,3,1
3186372399,27,4249585184,2013,8,0
1491656249,22,2344229159,1981,32,0
2044717402,379,2104909965,2002,12,0
2111547908,29,2065723356,1982,13,0
2314840155,5,1993490723,1992,4,0
2902861365,82,2303298430,2015,3,0
1687742636,4,1564319557,2011,4,1
4384436043,13,4226105008,2021,2,0
2518796188,6,1980451473,1990,3,0
4311285015,4,1992133524,2013,9,0
1965874275,36,4301872566,2006,7,1
2949486125,16,2020991778,2015,2,1
4210259900,1,125184142,2000,22,0
2002351613,68,2242792050,1980,4,0
4210976069,30,2507061014,1994,5,0
1973568653,5,1758108227,2000,1,1
2802105285,7,1979575715,1982,9,0
1605985313,5,2126894068,1933,11,0
2346965853,16,1983838648,2003,12,0
3169682179,28,2955236000,2019,2,0
4232957300,27,2160453716,2001,5,0
4220825102,57,2892919725,2018,4,1
2045768122,1,1977300939,1987,1,0
2794037733,9,2039974518,2005,13,0
4394948706,15,2023236412,2009,15,0
2074295669,39,2090475450,1998,14,0
4285588162,29,3002722819,2019,3,0
4312398110,4,2727916745,2017,5,0
4319158078,80,2794661889,2019,4,0
4220858538,1,1172229085,2016,6,0
3010339827,44,2158707599,2007,13,0
3189250687,39,2009221083,2006,15,0
4361269117,17,2088572822,2002,21,0
2049314380,7,2159513164,2001,4,1
4249690180,5,1965384227,1985,19,0
3000890593,20,2519632296,2017,2,0
3205214234,53,3003262398,2020,2,0
4362519042,54,3032465091,2020,3,0
2155404885,3,1549249986,1999,3,0
2184052345,66,2170117095,1992,10,0
1503902041,28,2037724909,1969,43,0
2002028604,50,2108157464,2011,2,0
159527295,23,2338343669,2002,9,0
2789056280,21,2143836457,2010,8,0
2158293677,2,2107893304,2004,7,1
4377103337,11,2886483542,2018,5,0
2943921654,12,2136882896,1989,30,0
4389684004,18,2014530155,2011,12,0
2954109327,24,2510131037,2016,3,0
2972777009,52,2808473885,2018,1,0
2800806932,4,1967778131,2014,5,0
4200192487,7,2044228853,2009,13,0
4319334157,33,2900743281,2019,4,0
4214855816,12,2055655674,2012,10,0
2065580109,76,4247350996,2002,11,0
2951040435,21,2085896520,2014,5,0
2152238613,53,616471786,2002,10,0
891599851,517,3142703771,2006,9,0
2052132212,39,2046690154,1974,15,0
4389355566,117,2907203129,2019,5,0
2889090262,33,2166404048,2014,5,0
3013213263,11,2068705155,1994,26,0
1977491448,3,1978814179,2008,6,0
4288062304,14,2551178605,2017,6,1
2123964203,93,2171923644,2001,11,0
2019403465,31,2032256314,1981,2,1
4311193942,79,3063120558,2020,2,0
2676138741,64,4244705569,2014,3,0
4399500962,41,3124458808,2020,4,0
2989128738,40,2115041445,2003,16,0
2091994331,20,2064969528,1988,20,0
4290828778,265,2797844015,1973,0,0
2026524735,28,4235297473,1991,3,0
3104933858,36,2146611830,1991,28,0
2014082195,1,1546070785,1990,13,0
2063573369,35,2157834521,2011,2,1
4243201187,18,2056967342,2000,6,1
4285066860,44,2587913344,2017,4,0
4302876067,4,187913776,2013,4,0
2131833681,19,1991494214,1997,3,0
2553199683,31,1987398071,2004,10,0
1965150516,22,2063718125,1992,1,0
2982597005,27,2084168100,2009,10,0
1988005997,31,2083233529,2009,6,0
2133798292,62,4239530269,1993,15,0
2182383337,13,2006398943,2007,8,0
4323538461,9,3202860682,2000,23,0
2396567730,15,2116487865,1991,25,0
2885337731,3,1963852944,2004,14,0
2005702583,43,2414759892,1953,49,0
2955929797,24,2212789667,2015,4,0
2811474071,42,2612587682,2017,1,0
1985914973,11,2342457123,1982,23,0
2413758991,90,2592708733,2016,0,0
4210366057,77,2171437490,2006,16,0
2809564681,28,2091009377,2006,12,0
2307933984,141,2073126069,2012,4,0
13395169,6,2016644566,1935,77,0
1480451354,1,14304437,1975,31,0
4297235445,12,2135415614,2011,11,0
2104889941,15,2027297574,2000,7,0
2182559733,9,2053873734,1974,19,0
2060773739,21,2074655349,2000,5,0
1991823945,6,4246168506,1965,21,1
4230915758,17,2771722199,2017,3,0
1951988130,10,2109914073,2004,11,0
2916118585,61,2111569769,2005,14,0
10092207,3,140283639,2000,14,0
4288033944,34,3128646645,2021,1,0
2793979052,19,2135379188,2012,6,1
4391785144,24,3100576306,2015,9,0
3137862528,48,2793032472,2018,3,0
2483201531,10,2022654813,1995,19,0
2905767740,493,4320404821,1957,61,0
2000643964,108,2136900516,2005,3,0
2964927765,20,2007848973,2007,12,1
3162412393,34,2790596627,2018,3,0
4387971387,4,2327642559,2008,15,0
2785112211,113,2091170678,2012,6,0
2416375155,5,149496206,1971,19,0
2156794051,1,1532613335,1996,12,0
4382140987,2,4312336303,2022,1,0
2733479748,19,2285453897,2016,1,0
1598527427,20,2029903124,1969,1,0
3016219808,9,2006885981,1996,24,0
3162032794,23,2070677020,1996,25,0
29598669,9,2012715069,2002,5,1
4236254505,22,2089323919,1997,1,0
4387952887,17,3165176963,2021,2,0
1492826718,55,2073611916,1991,21,0
3021705833,57,2047934316,1989,13,0
2127303624,11,2109667775,1962,0,0
4213344822,36,2079864519,2003,9,1
2073292283,13,2003962351,2001,9,0
1999861820,179,2080108446,1980,8,0
4211240100,109,2019697349,2006,8,0
2906254892,24,2148728397,2000,21,0
4391172595,5,2137988546,2014,10,0
2187139598,16,2093802404,2008,4,0
2066378649,1,1542632866,2003,3,0
4249685266,8,1538556450,1950,52,0
2059619874,4,1998142010,1961,21,0
3176821214,4,1627187635,2015,6,0
2014164931,36,2124506172,2012,1,0
2529014772,5,1551063764,2011,5,0
3176807700,1,1978218519,2007,14,0
3181145603,66,2068086211,2002,19,0
2620012537,205,4312372565,2011,6,0
3183220380,109,2314015615,1957,55,0
2950630168,2,1964721119,2014,2,0
2107347197,2,2034857409,2009,0,0
2557341453,47,2087852668,2013,4,1
2612549910,20,2002391888,1984,34,0
4396571419,3,2004110412,2002,22,0
1992103682,2,1587057093,1996,3,0
1592539148,138,2124140045,2005,2,0
3035653809,1,1500278764,2008,12,0
2991613226,4,1746819321,2005,14,0
2332561976,23,2139564790,2013,2,0
2117842937,11,2018075464,1995,10,0
4390533095,125,4220961406,2022,2,0
2136506934,6,2034917468,1994,14,0
4390010235,37,3125993880,2021,2,0
2123379349,48,2048860760,1994,18,0
1972132370,5,2222648227,1985,7,0
4238589662,10,1988975590,1993,15,0
2418037320,12,2123740059,1982,10,0
2000210729,37,2070672434,2009,1,0
2904360224,17,2584892926,2017,1,0
4211018766,82,2411119101,2016,5,0
3038376799,3,1534580298,2007,13,0
4211173776,56,312437019,1928,84,0
2079389964,15,434849973,1976,6,0
3012353199,5,1955288634,2002,18,0
2119544098,31,2102453677,2007,5,0
1977006375,11,2014619363,1992,19,0
2043567862,46,2118487725,1998,14,0
4399332092,29,2743057074,2017,7,1
2162681441,7,2059432853,1979,33,0
2170185536,10,2093044736,1990,6,0
1984472505,29,2088887888,2010,3,0
4232900454,39,3043630690,1943,48,0
2914750781,49,3104552504,2017,2,1
1926025870,36,2461865733,1986,28,0
4383425644,31,2066659957,1988,35,0
2111157536,34,2148786651,1987,11,0
2080461393,2,2015525967,2001,3,1
4399916009,2,2013267034,2009,15,0
2065301167,24,2970274074,1986,6,0
2034839969,58,2167447275,2004,7,0
4206077620,29,2170178888,2012,10,0
4316080562,3,137420995,2001,15,0
4400682583,4,2122941227,2003,21,0
2520816161,50,2409974662,2016,1,0
4387498730,29,3093415266,2021,2,0
2165834178,45,2064658648,1970,33,0
3005374947,2,1966969517,2000,20,0
2623801625,47,2156113305,2011,6,0
178191216,4,1974776846,1997,13,0
2352314734,5,2789492867,1992,16,0
4214727554,19,2618419254,2017,5,0
4387399900,23,2149943403,2008,15,0
2031226045,6,2047552658,1975,8,0
4387743943,38,2614024084,2017,6,0
2028634886,20,2798456356,1961,37,0
4205454662,5,2030735991,1987,34,0
3110562488,61,2806734624,2018,2,0
4211233047,191,3088780633,2020,-2,0
2041725322,8,2012763842,2007,1,1
4211177404,35,1969625487,2014,2,0
3131325451,131,2886186001,2018,3,0
2395490742,21,2134329651,2005,9,0
2901306901,20,2061781733,1993,25,0
2116650359,28,4244013705,2001,1,0
1981849499,15,1977721779,1992,11,0
2069285272,6,33510698,1995,5,0
575238202,160,2978095259,1948,66,0
3139130919,8,2102524227,2011,10,0
3083157426,10,2123442489,2014,6,0
4361990340,28,2167771449,2012,11,0
2410165759,15,2324754427,1955,11,0
2941376798,9,2963236068,2018,1,0
657218475,107,2315160850,1989,23,0
4283009834,26,2707002830,2017,5,0
1993424237,83,2123378151,2005,4,1
3112651249,13,2054672396,2011,10,0
4285235193,17,2009576011,2011,11,0
2156575011,1,1981254911,2000,9,0
4249870,2,1998300516,2001,7,0
2068509320,32,590590150,2006,1,0
2990622544,25,2374534403,2014,6,0
2041104768,22,2003697065,1976,17,0
2912195479,770,2321542600,1954,23,0
4386570473,77,3108295874,2021,2,0
2116051915,5,2117687189,2002,0,0
1481478981,14,2168909631,1984,31,0
2999337222,18,2287324317,2016,3,0
2035535371,59,2162443218,1994,20,0
2062552772,15,2116645604,2001,1,0
1509537753,228,587216881,1981,4,0
4200230652,26,3025144568,2020,1,0
2908879778,54,2542408568,2016,3,0
2344132872,18,1999065979,2008,8,0
1966084951,17,2049021593,2009,4,0
2005252018,22,2076737749,1985,19,0
4376129206,116,3005507251,2020,3,0
2052953105,30,309251047,1986,8,0
4323545830,75,3216805087,2022,1,0
2164364144,52,2111900996,1979,11,0
2044962013,19,2034113803,1988,14,1
4383746071,5,2043968682,2011,12,0
2735836260,24,4240779728,1997,20,0
2006947953,2,2038408000,1998,16,0
1952571150,13,1969302318,1996,18,0
2135118987,47,2114868131,2003,4,1
3200268528,45,2105734873,2015,6,0
2168296346,64,2117049078,2011,2,0
4309776495,23,2466139605,2016,6,0
4282967414,11,2063960105,2008,14,0
4281747958,135,4232433465,2003,19,0
3154934685,91,65634510,2003,18,0
4281887789,81,3036149957,2020,2,0
2028085631,36,2259832642,2006,7,1
2943956954,12,2063434505,1994,25,0
157574423,60,2060085164,2006,5,0
183050618,34,2008125875,2009,5,0
4399916139,8,2025980763,2005,19,0
2401626502,2,1598685910,2006,4,0
2610640613,46,2287924893,1995,22,0
4312818464,27,3004388608,2020,3,0
1878947383,13,2119171394,2005,-1,0
2949100376,69,2589580339,2017,2,0
2012366399,1,1917619189,2003,6,0
1486340899,6,1852068939,1995,16,0
1944768241,86,1999293103,1987,12,0
4392601291,18,2781479614,2018,6,0
2144209704,100,2063377004,2003,7,0
3186125109,64,2124701356,1991,30,0
4211079719,60,2028530334,2013,6,0
3002607859,9,2024908520,1939,81,0
2131994285,12,2009947656,1982,30,0
2322786785,1115,4297084841,1969,43,0
4381996570,24,2596256272,2017,6,0
2068170596,34,2179553052,2004,8,0
1980807872,9,2013083986,1991,11,0
2111507027,26,2064620396,2006,8,0
3038296463,201,2571951807,2016,4,0
2021662936,3,1484864026,1983,27,0
2034863886,30,2128467297,1992,17,0
2906088706,3,2056791321,2015,3,0
2411521671,3,2086330926,1985,8,1
4249374745,41,2900552520,2018,3,0
4283830555,35,2948444975,2019,3,0
2133750704,9,2171370708,2002,-9,0
2568731818,5,4250701980,2014,-3,0
4387653700,162,2931635382,2019,4,0
2964766614,4,2001367115,2009,10,0
3085157453,44,2167227094,2006,14,0
1951880154,15,2038997123,2010,-6,0
2018431492,5,1976453718,1990,1,0
2612630749,102,2150680216,2010,7,0
4205657386,27,2326838123,2013,9,0
3217708950,28,2945336635,2019,3,0
4388204084,142,3170974223,2021,2,0
2411383602,19,2090103138,1991,25,0
1997448439,60,2126494989,2007,6,0
3200812107,23,4246141933,2003,17,0
4389546738,8,2082947088,2005,19,0
2331733636,7,648337205,1912,14,0
165752168,2,2004086199,1930,10,0
4395691432,8,1984518477,2007,17,0
2799186171,31,2962762541,2015,3,0
863820843,118,2091662994,2008,4,0
2064615377,7,2001947364,2002,10,0
3197557002,9,2013122637,1999,22,0
2000119690,15,1972585642,1997,2,0
2065233472,21,2127366570,2006,4,0
1987444618,45,2126421651,2009,4,0
2064363009,20,2013776818,2010,5,0
4285225378,4,1972083916,2007,15,0
1050282711,53,2099334074,2014,1,0
3099751998,25,419945568,2009,10,0
2038045726,6,1976535428,2000,7,0
2802194476,19,4362231430,2004,14,0
3148801771,24,2579832268,2017,4,0
2040072302,8,2030239019,2001,5,0
4242655524,17,2137784250,2005,13,0
4391071998,66,2914849673,2019,5,0
4396811768,20,3121183409,2021,3,0
4386813437,79,4283834394,2022,1,1
2994181618,5,46959242,2012,7,0
4391656295,89,2892222776,2018,6,0
2162192276,17,2079238808,1998,7,0
2084686465,5,1994252459,2005,2,1
2903698942,136,2462637981,2016,3,0
2759859332,19,2460231784,2016,1,0
2102385959,21,2408241575,2005,8,0
2061331947,33,2157525610,1985,20,0
4389302899,18,2032225500,2014,9,0
2278040983,124,2120348528,2014,2,0
2150636868,38,2115072149,2006,0,1
3023885910,139,2073570027,2008,6,1
4251719785,17,2047491311,2006,5,0
4387958594,9,2037917636,2011,12,0
2023924268,21,2065424608,1984,7,0
4309005182,20,2888748697,2018,4,0
2066076304,5,1603647494,2006,4,0
2790346247,14,1999882017,2015,3,0
1963664583,19,2041084694,1985,8,0
3169257853,14,2116101651,2008,13,0
11723086,43,566586761,2019,-19,0
2003315961,24,2323166089,1966,17,0
40205353,154,2127535305,2010,4,0
2770032505,12,1978193304,1999,7,0
3009651268,9,2053993664,2006,14,0
2135860851,8,2082349998,1994,11,0
2003499382,12,2112673179,2002,4,0
2972610548,18,2159998066,1987,32,0
2792565775,4,1886182875,1994,24,1
285738219,125,2129062618,2008,7,0
2594917688,9,1998619136,2014,3,0
2791137557,35,2103307438,1983,35,0
4239299995,3,2034159182,1995,4,0
2898605668,18,2419582510,1986,32,0
2144437371,8,1964839077,1986,9,0
2777496082,69,2611802393,2017,1,0
3091044309,10,2907719525,2018,2,0
1536729274,96,2094728047,1994,28,0
4363648120,52,2796785261,2018,5,0
4235353797,11,2011193216,2004,15,0
4399807988,21,2990508142,2019,5,0
4210903457,83,2964114030,2014,8,0
2619846884,41,2088430031,1993,24,0
2476370323,156,2108835948,2010,13,0
4200281320,1,3028111258,2020,1,0
2186934639,30,2118703286,2001,9,0
1537124804,38,2000500639,2001,5,0
1994071074,42,2410735155,1978,35,0
2954589037,15,2100951933,2011,8,0
4392720464,12,2006243856,1959,65,0
2068958335,12,1994025136,2000,7,0
4393261853,1,1094963405,2015,9,0
2047178182,10,1593267966,2010,-6,0
4391724217,13,2979610783,2019,5,0
4236026946,12,2125768150,2014,6,0
2995697528,60,2591283566,2017,2,0
1697643622,2,1967498373,2008,2,0
2102975995,3,1958289030,1991,8,0
2803830767,2,1789342890,2015,3,1
3101769964,65,2948763727,2019,0,0
3174315820,8,1986343193,2011,10,0
2016079661,10,2148348970,1971,1,1
2286220616,3,1966712338,2012,4,1
2620375575,8,1561816093,2002,15,0
1529524677,21,2328277313,2005,6,0
2018883631,24,2060074807,2003,6,0
2908921864,164,2581135058,2017,2,0
4293127914,23,2939011399,2018,3,0
1981831378,31,2018858346,1991,20,0
2967726568,20,2103653854,2006,13,0
2156232079,65,2167765664,2009,6,0
2134213557,15,2980373194,2003,5,0
3048566689,1,2132400950,2014,6,0
2559448060,15,2041235843,2013,3,0
4295785878,47,2006721995,2014,8,0
2899471336,72,2331162274,1990,29,0
2996595596,10,2035818421,1976,43,0
2187264455,14,2017185391,1982,14,0
4235507236,27,2170286226,2010,10,0
2064044607,2,1983028424,1986,8,1
1941503714,22,2068223015,2013,1,1
2078552957,13,2006149748,2006,7,0
3130366216,20,2768830703,2017,4,1
4367183305,2,1962220962,1999,24,0
4388486887,2,174601833,1999,24,0
1995708808,9,3141151088,2017,-13,0
2009235791,15,1989822987,1991,20,1
2320075061,6,2076976778,2010,3,0
2811477531,45,2021320366,2015,3,0
4389571995,87,3114565741,2020,3,0
2085146626,6,2158958599,2002,5,1
1571817630,59,2147895351,2010,5,0
4243552568,25,2610642695,2018,3,0
2057914847,18,2023142581,1995,17,1
2133203704,2,1995136561,2007,1,1
1978543518,6,2021937436,1995,9,0
4385350234,35,4283836708,2022,1,0
4401390675,1,1492685927,2014,10,0
2896628757,10,2118538911,2010,8,0
4394892698,1,1920022858,2012,12,0
946406389,12,2062431885,2010,5,0
2064245486,23,2148023452,2006,3,0
4250430394,7,2952821567,2019,1,0
2760584394,6,1976561751,2001,16,0
2797436565,79,2097754288,2012,6,0
2963033488,7,1988276631,1999,20,0
1979889420,23,2478547214,1988,-2,1
2324680782,10,2044421224,2003,13,0
4389305404,14,4255990112,2013,10,0
2984829254,44,1648034253,1961,59,0
2165168810,31,2285325480,2015,-1,0
2995834745,17,1979248255,2005,14,0
2891984224,50,2333733935,2015,3,0
2148130180,94,2065310894,1993,22,0
4309269330,35,2385074704,2013,9,0
2619342334,20,2049179351,2011,6,0
2891255564,13,2018014134,2009,9,0
4385640905,27,2032729587,2012,11,0
4311544318,8,1943150066,2001,22,0
3000070123,49,2893142764,2018,2,0
4200118491,13,2080874961,2006,15,0
3210620913,5,1953794641,2012,9,0
2050659718,32,648518868,1987,15,0
4251444112,1,4236679923,1983,4,0
3033064666,153,2563205940,2017,3,0
4307278571,5,1985495556,2011,13,0
2898640480,29,2416868341,2016,3,0
2147959353,51,2156868373,2011,3,0
2553563597,22,4226360466,2021,-5,0
1533930643,2,2126857024,2003,12,0
1507631966,31,3100426320,2011,-1,0
4311438739,7,2990516043,2022,0,0
2947498722,19,2089821036,2010,9,0
2889366939,13,2020524408,2008,10,0
2147572775,40,3022879347,1984,19,0
1996814290,34,2102457259,2002,3,0
3090031710,76,2162425997,2010,10,0
4294544039,131,2492307242,2015,3,0
2272365540,27,2082596852,1958,58,0
3131913078,137,2994935162,2019,2,0
2027793695,8,1498880722,1992,19,0
3012110227,14,2148438327,1992,28,0
2793972291,22,2215991028,2016,2,0
2090930091,6,2084145388,2000,10,0
2124513016,4,2052729127,1987,13,0
2314193143,24,2319666796,2013,3,1
1607802637,59,2129154384,2008,4,1
2167548347,10,1970388511,1968,40,0
1973369474,12,2110880513,1989,15,1
2610849909,8,2035407277,2011,7,0
2630867775,16,3123115400,2002,14,0
2950762992,45,4234336241,2019,0,0
4361205572,45,4210949798,2015,8,0
4281786659,37,2621462153,2017,5,0
4308331258,5,1803712512,2011,11,0
2083758231,2,1671413276,1980,13,0
4392106737,42,3033320057,2020,4,0
2329980784,28,2153273063,2010,6,0
2022574686,12,2042718761,1999,12,0
2943780131,25,2950354111,2017,2,0
3125535981,37,1976725905,2000,15,0
2128598658,35,2111357285,2002,3,0
4390762738,7,2069593621,1986,36,0
2263980017,2,2022698352,2006,8,0
3118248754,9,2908541468,2019,2,0
156559188,27,2128249014,1986,2,1
2227707332,18,2079187416,2012,4,0
1973896797,13,2012754896,1988,22,0
4392499317,16,2888598609,2018,6,0
4297494108,49,2944765505,2019,3,0
2492574332,26,2163316199,2003,6,0
2052789613,11,1999244633,1996,17,0
2885449902,5,1983850691,2011,3,0
2559757886,2,1205461651,2018,-1,0
2225813364,240,2065671703,1989,24,0
2207026948,41,2110274942,2004,11,0
2032662770,29,2038496684,2000,15,1
4388851011,85,4366963391,2023,0,1
2023336819,4,1896794454,1994,12,0
2101108676,22,2441603528,2003,12,0
4387910341,45,4296935244,2023,1,0
2290965564,6,1709513879,1999,12,0
4210626377,3,1950153927,2015,7,0
2998993919,4,1947226867,2015,5,0
4319758865,43,3016216556,2020,3,0
3200933286,1,3189265697,2021,0,0
2118574879,18,615625962,2008,1,0
3171953379,96,3191086921,2018,3,0
3187432238,14,2165658595,2007,14,0
2082715395,70,2464969490,1996,8,1
2045055783,45,2086903344,2012,2,0
2724112110,5,2006997545,2005,5,0
1989730905,11,1978188131,1983,1,0
2749214221,39,2095960037,2004,13,0
147598115,4,2115716271,2010,3,0
2970099951,25,2963456134,2018,1,0
2172243253,42,4214851912,1989,21,0
2742787935,45,2556360334,2016,2,1
2063231274,37,2102274925,2007,3,1
2953716997,81,2165043416,2010,9,0
4296079557,20,2108547547,2008,14,0
2066029099,22,2096872048,1999,11,0
4283516558,54,3173230222,2021,2,0
1519801406,17,1982822596,2000,2,1
4309772102,25,3203848508,2021,2,0
4225659746,107,563582340,2015,7,0
4387937662,140,3024177706,2020,3,0
2082038822,2,2091248975,2008,2,0
2078467128,29,2015251806,2002,12,0
2955991397,77,2614159947,2017,2,0
4295846948,15,2099267861,2005,17,0
2084078146,105,2166198186,2009,5,0
2206253895,54,2090136003,2012,4,0
2767582511,2,1904678284,1989,28,0
2088265063,12,2009576855,2008,6,0
3121446144,68,2519149816,2016,5,0
1525478560,17,1990124349,1959,2,0
4303621830,134,21562529,2011,11,0
2210481249,50,2058310845,2004,11,0
2567687466,14,1993898199,2011,5,0
2070930138,88,2126818937,1998,10,0
2053293945,15,2053107943,2007,5,0
4399973669,36,3150046609,2021,3,0
2108262157,37,4256363426,1986,25,0
2322723831,16,2084647994,1987,16,1
4281655257,1,1819695296,2008,14,0
1921955885,11,2302701118,2007,7,0
2324184553,10,2037343498,2010,1,0
2512569244,2,1534379893,1985,23,0
2497042533,174,2079693905,2000,11,1
2616263599,68,2048976335,1996,21,0
2613251422,59,2141489792,2014,3,0
3119322672,8,2030229880,2013,8,0
2521942611,12,2040555078,2014,2,0
1487710863,48,2164477949,2010,1,0
1950933622,36,2105345561,2011,4,1
2894168673,75,618705251,2007,12,0
2107056238,23,2136032750,1969,42,0
1575360899,3,1993805917,1993,12,1
2077026969,10,2008158988,1976,23,0
4386241900,73,4380789564,2023,0,1
1974387134,2,1552193818,1973,28,0
4317933049,46,2092538532,2004,19,0
264555370,35,3159162897,2007,4,0
3194211814,46,2154783142,2005,17,0
2461633403,8,2006603931,2010,5,0
4295011476,35,2050737735,2010,12,0
2765786978,32,2792980560,2003,14,0
3014714319,175,2784215054,2018,3,0
1975543999,13,1995892768,2000,2,0
2023667161,36,2115985913,1999,8,0
2077969808,26,2179986458,1973,9,0
4243589684,15,2087704215,2000,4,1
4379054798,35,3215212221,2021,2,0
2115229800,24,3135316096,1990,17,0
4312113376,32,3088459820,2020,3,0
4385446031,10,2033893574,2006,17,0
4253010961,7,2138618895,2012,8,0
1515315858,1,1964566607,1979,12,0
3131079338,31,2460841889,2016,5,0
2218058607,1,1551381788,2011,4,0
2946381246,2,2014550373,1999,20,0
4237642626,169,344762738,2011,8,0
2973015580,10,2810011639,2018,1,0
2168736299,7,1970196499,1991,13,0
2476721632,5,2119790308,1986,3,0
2140261305,32,2093996214,1994,16,0
593160167,3,1998613841,2000,15,0
2763854723,45,2167367493,2009,8,0
2855449108,122,2487300685,2014,4,0
1521344047,63,2064181761,2008,7,1
2962910458,8,2313117783,2005,14,0
2078646156,33,2066544338,1997,16,1
640750811,16,2075768833,2011,3,0
4313379347,2,1985987855,2015,7,0
4391907012,46,2171777918,2008,16,0
2965330503,47,2805456004,2018,1,1
3157977227,64,2772001410,2018,3,0
2885680091,156,2076245118,1997,21,0
2037497408,17,2041278401,1988,22,0
2050480346,17,2015611106,1980,4,0
2030641476,3,1996237077,1993,19,0
2604446835,24,1990040633,2011,6,1
4396480350,16045,3205428204,2021,2,0
2951930175,31,2002436811,2013,6,0
2737598719,3,1995552600,2003,14,0
2156401992,35,2169732068,1984,26,0
4312054954,4,1977586254,2013,10,0
4323527776,5,1857797615,2015,8,0
2795750820,33,2768530204,2017,1,1
3022521287,61,2005950118,2014,4,0
2548099817,100,4255344378,1997,19,0
4388162464,63,2490535278,2012,11,0
1999672985,7,16033429,1989,8,0
2029416938,21,2125609836,2002,9,1
4312871642,750,2282011028,1995,27,0
2344292722,5,1963740353,2011,5,0
4394762618,34,3186260304,2021,3,0
4317627161,132,2811265796,2018,5,0
4378677313,2,1599627005,2008,15,0
2069576903,4,2039370814,2003,7,1
2071938440,4,1956328280,1989,16,1
2181699514,10,2111907998,1999,11,0
2331690795,50,2127712511,2005,9,0
2617799027,18,2093399478,1967,50,0
1986677448,6,1983099104,2001,5,0
2624634888,15,2068792343,2014,4,0
3135255051,12,2116323690,2003,18,0
777970389,2,1983236866,2014,1,0
3091813853,35,2771478888,2017,3,0
3036764487,6,1989153767,2007,13,0
3098377348,23,2096742001,1974,21,0
2134382072,33,2068459342,2002,2,1
4232662630,10,2025849020,1982,10,1
1597876241,10,1526012869,1998,5,0
4304208185,5,2579253235,2016,6,0
3121569968,109,2724642227,2017,4,0
4313464071,20,2077193682,2008,14,0
3012488879,27,2902706942,2018,2,0
4363646551,40,3181797045,2021,2,1
2782406381,24,1972428422,2013,5,0
3141007946,20,2089029652,1992,29,0
2051619035,6,1989778243,1979,1,1
2092065134,17,1972449722,1999,11,0
2075848308,42,3121616323,2003,5,0
2946213975,6,2019607817,2009,10,0
3177111499,39,2156260273,2014,7,0
4313909996,10,2995072758,2019,4,1
3186092232,54,3040375077,2020,1,1
1553508169,22,1990269401,1999,11,0
2094932332,24,2057747981,1997,8,0
2066601625,112,4242028206,1999,15,0
2617946799,121,3123853033,2009,5,0
2005584885,1,2023982329,1996,4,0
4388523286,39,2120141270,2011,12,0
2130156685,6,1992725896,1995,13,0
2117512403,5,191383808,1990,14,0
3199672865,6,2887882740,2018,3,0
3014135388,25,2086623463,2014,6,0
4385496087,23,2971520493,2019,4,0
132771143,11,2190027064,1978,31,0
4313230231,5,2042777469,2015,7,0
2052594106,22,2146894301,2005,1,0
3216212689,31,2132754149,2000,21,0
1964683721,16,1983528510,1990,8,0
1916536151,6,1982314892,2005,9,0
2031850347,17,2106934621,2012,1,0
1918912324,8,2002793607,1959,11,0
2010501057,11,2048168487,1992,4,1
1855999330,120,2953193640,1992,18,0
2076854722,37,2051389265,2005,8,0
4224095587,4,2023271753,1988,34,0
2436473633,32,1981838028,1993,23,0
4400332544,2,2887097900,2017,7,0
4389539289,21,2809907875,2018,5,0
2563969267,15,2734534966,2012,5,0
2754888167,57,2072702346,1994,6,0
2745924174,17,2057893793,2012,5,0
2049231035,62,2118858814,2007,4,0
2398598579,1,1812416290,2010,6,0
44529282,7,2002035782,1994,8,0
1505500150,37,2115734610,2004,8,0
4313574602,5,2008153820,2004,19,0
2590701607,41,4231814479,1993,23,0
4399923098,72,2772273787,2017,7,0
4205888118,187,1982011278,2014,7,0
2942584867,12,2151461933,2009,10,0
3207594767,31,3210807621,2021,0,0
1978319074,4,1775749144,1951,37,0
2015612712,6,1998945938,2006,2,0
2062021711,4,3151688857,2006,8,0
3185370230,16,2476243991,2016,5,0
2963627717,6,1596460436,2006,13,0
1554808314,10,2161568539,2003,2,1
4392168021,19,2058570072,2001,23,0
3100101045,52,2050729144,1965,55,0
2190381199,105,3139839182,2012,3,0
2005541204,45,2115185894,2007,3,0
2541959201,78,2018426989,2011,5,0
2912866556,12,2041840411,1992,27,0
2006733039,14,2315972278,1993,1,0
1970623582,24,2061676787,2003,6,0
1976831626,23,2155296700,2004,9,0
3217243034,125,2564107320,2017,4,0
2134577919,37,2102028470,1998,8,0
3014492121,4,1606828377,1982,38,0
4390499501,9,2033585778,2000,24,0
2602480399,61,1998814756,2002,15,0
3042462132,6,4285719527,1955,65,0
