author_id,last_known_institution_seq,last_known_institution_id
5068417042,4,4210128408
5070702317,5,4210166371
5031285970,1,3133098998
5078226157,1,1334536514
5095699593,1,4210093974
5091498924,1,98285908
5015865280,1,1288237921
5073492435,1,4210131174
5052551101,2,2802557943
5090937231,10,4210105559
5105347909,10,1324925910
5013744850,1,201841394
5003639137,7,142947616
5004391711,1,123534392
5033259283,1,2802359038
5058953303,7,4210086649
5087211286,8,47838141
5066251112,1,35462925
5012885469,2,94062374
5083521800,4,1298154867
5067140052,2,4210122849
5004901604,1,162577319
5045830949,2,1318643470
5083861914,1,70640408
5000800816,1,92156820
5077924058,2,2799798094
5089994204,1,2279609970
5004946433,1,4210117986
5006760375,1,33278361
5025468341,1,8765205
5029951180,1,1314251682
5069349633,3,2799356449
5073567323,1,47367911
5076548677,1,39804081
5033673734,5,125602781
5067838071,3,4210105918
5013910131,2,201537933
5103062381,1,204626148
5059643745,7,2799553609
5034344302,1,143593769
5033882765,1,126307644
5102828289,6,1297991670
5050645138,1,4210145126
5101030953,1,4210163834
5052893081,1,83519826
5052486902,2,879563668
5042384443,1,61628605
5033945505,7,4210096147
5042656362,2,17626003
5103069378,1,17974374
5105717011,4,5681781
5037268613,5,110383171
5071795153,1,181631907
5055929909,1,4210160972
5035617141,1,78577930
5028809200,10,142263535
5054911822,2,67702648
5082723660,3,136199984
5038523511,6,1343052199
5043221970,1,145608581
5031973805,1,169045520
5100599296,7,4210092591
5040489505,1,184693016
5020985196,1,4210132249
5100649592,5,163753206
5027370711,1,1285764155
5095396702,5,4210143030
5029610862,6,171892758
5103365288,1,2802161032
5095492456,1,4210130900
5103149979,8,158123994
5101474557,9,191996457
5101500705,5,4528857
5013946002,3,1299303238
5074553395,8,201448701
5016457706,5,4210136497
5067447892,2,263417816
5049578555,2,4210152404
5102352920,1,181343428
5017914944,3,2802573037
5026742684,1,87208437
5098233048,1,9217761
5030204201,1,110757952
5003010692,6,1283280774
5094557810,7,205783295
5063353263,1,189442560
5008136272,6,4210157542
5021985212,2,2656126
5005814185,1,4210129701
5091495731,8,138728355
5095662133,2,4210134004
5061942720,1,33213144
5029131893,1,2800311529
5092077769,1,159247623
5063914418,9,4210157890
5100614474,2,3130021832
5095601130,3,150673438
5021740324,1,4210101259
5029446347,7,4210096112
5061283937,3,916559398
5018806112,6,66752286
5032898644,4,198945027
5007711718,3,1321305853
5075873636,1,47508984
5012421261,2,155125381
5078046564,7,15057530
5104006852,4,4210112155
5103012201,4,4210131401
5069534613,1,4210137674
5101613652,5,4210153742
5049770790,1,91972364
5103186785,2,37461747
5088631520,9,4210130800
5051160012,1,168719708
5101840756,4,2799303410
5017689989,3,4210135784
5103550027,1,184999862
5085627976,6,24648388
5027700057,1,2800860831
5066102450,1,162148367
5103204644,10,149899117
5078052974,7,4210120736
5048570532,1,4210090532
5062938710,2,110002522
5064875643,1,199305430
5032930527,1,761543
5042152699,5,201799495
5063793918,2,180662265
5083010506,3,46080048
5085461809,1,185261750
5069969843,5,2799725268
5026656947,8,53276908
5091808510,2,2802423016
5099509936,3,4210092574
5075062218,1,149218525
5003251738,1,129975664
5061464100,4,4210103541
5054923777,1,28407311
5026891737,7,3018483916
5055290109,1,26538001
5075107758,4,33213144
5024188119,9,7882870
5032127333,1,4210137180
5009307843,1,189196454
5021127594,1,4210123418
5102799992,7,4210131147
5029417101,1,102335020
5095509756,3,4210108711
5019867103,2,885383172
5076328766,3,43406934
5065452805,1,4210152286
5061103182,2,106994412
5030620738,4,2801809904
5048140816,1,118564535
5017169626,3,4537092
5050376901,1,4210134034
5022914404,2,4210133745
5099446440,1,2279609970
5076123500,1,16269868
5011401108,1,4210094087
5088431412,2,154425047
5099413127,1,4210159361
5085880638,9,277688954
5094218067,1,26092322
5009362765,3,19820366
5006207407,1,24768866
5101608230,7,4210143568
5010653478,1,4210095101
5070888622,3,1629065
5068752884,2,67328108
5040686135,1,4210149722
5087151992,1,73236664
5095866794,1,39815113
5078137901,2,4210135538
5103445024,1,124227911
5051835590,3,4210112134
5009566425,4,2738703131
5050384826,4,4210166112
5076100119,9,4210092922
5032300044,2,4210098323
5055719182,4,102322142
5077532875,1,56085075
5031848415,3,2800556661
5036324882,1,4210094062
5060073227,1,4210113646
5085746509,1,105056648
5100814023,1,8833935
5027183078,1,131249849
5067543800,1,927257375
5052688181,5,205640436
5073234300,3,200769079
5036796791,2,2801333002
5103509665,1,100005738
5020802593,8,8692664
5078996706,1,1296551785
5085210787,3,52357470
5002348432,2,166846921
5082642983,10,37461747
5045109583,1,4210106187
5063523781,3,191972202
5063838848,2,198243066
5056957578,1,80180929
5006073598,1,177055848
5024225800,1,17145004
5105456569,2,59361560
5056616210,2,142910587
5091666941,1,2800091995
5034090801,1,41802502
5040158829,7,2801357902
5039898300,2,111381250
5102109713,1,4210140595
5027724337,3,142476485
5054938572,4,99041443
5049386904,10,9916479
5041729214,1,189590672
5080673543,1,40034438
5074829760,3,4210153160
5098730362,1,1332387789
5075308818,4,2802040150
5045639078,2,159129438
5072648161,1,189977406
5006040469,1,11019714
5060207653,1,134656947
5094475979,2,4210109586
5009954939,1,2799903593
5021371116,3,52669646
5088343289,5,4210157481
5096469057,1,4210111749
5076517379,2,4210122847
5048045125,1,142879360
5049944541,8,4210156346
5006222840,4,185065464
5079025063,1,129192303
5000578778,1,4210086614
5087156219,1,169541294
5055748077,3,4210102181
5059751095,7,9916479
5020124161,1,130040446
5022372528,8,4210157719
5031612683,2,4210126764
5033774834,1,65285256
5053865064,9,4210126460
5103716518,2,183067930
5058087386,2,131231118
5092570701,1,91538806
5073908593,4,4210128593
5036873613,9,4210100433
5084380996,3,200734791
5018427121,2,187531555
5052090755,2,4210113348
5101190489,1,149735164
5012573861,5,4210108968
5007433633,5,51579864
5105815713,1,8961855
5037052723,1,189196454
5024338833,5,4210143448
5055414206,4,184840846
5010333046,2,4210108042
5100535203,2,4210136497
5014825119,8,4123668
5008652419,1,219193219
5006661520,1,203303854
5059786350,9,68947357
5043871919,2,1291425158
5000075670,1,891191580
5070210850,7,4210146089
5051674213,1,107077323
5024019098,1,75027704
5086274882,1,4210093783
5042472389,1,35961687
5087672733,2,4210132917
5077914028,1,4210114028
5004248637,3,4210129794
5072648781,3,141568987
5098331341,1,4210094209
5060367274,2,2802849423
5020828146,2,135598925
5084795152,1,907500627
5047007579,1,2800656022
5029248970,1,165799507
5064314813,7,4210110903
5000217895,4,4210089612
5101064168,1,139264467
5089575705,5,118636833
5070135663,4,56934997
5061830695,1,25790992
5070661507,1,62370553
5014352823,7,4210145596
5098355905,1,121748325
5080921402,1,102322142
5060437980,1,4210090903
5067213145,3,4210127373
5025998335,3,4210153792
5093622727,2,2799791569
5026423707,1,4210108082
5074827782,1,4210159453
5103193509,5,20942203
5004260744,2,258800397
5094623107,2,54001450
5016782651,5,1299303238
5013021138,1,1174212
5100866623,6,55732556
5000487575,1,4210163302
5095527877,1,3129223955
5012368961,3,4210089995
5039289480,1,95457486
5094177460,1,21881038
5029305405,2,20121455
5101570499,5,4210157426
5037781013,1,4210139254
5076529312,2,59361560
5072739174,1,188760350
5046904287,2,4210155236
5018865078,3,4210153400
5004134891,3,4210165077
5058830189,1,181514455
5009727039,9,131729948
5020600606,1,2802946424
5086701530,1,4210126810
5073680076,2,37802460
5044625301,2,2802237209
5073438754,2,4210086928
5034751886,4,4210139845
5101779391,5,82880672
5064480809,2,5023651
5063962918,5,55143463
5018355331,1,2803209242
5072774507,2,70931966
5078968420,1,23726118
5087805661,1,94616838
5083559512,1,4210149231
5077512516,8,4210141399
5088757001,1,4210116730
5002037814,1,4210130800
5034326455,8,4210151095
5008173492,6,2801851002
5075259656,1,1306409833
5044352389,3,162577319
5047869260,2,872248612
5040401845,6,4210136676
5045820080,4,165507594
5051183270,4,45928872
5029304328,5,43439940
5087665743,5,1294297726
5004179065,1,123044942
5068085185,1,147017597
5048187684,1,139264467
5081645251,4,20089843
5036345647,10,2799903593
5013098827,1,4210159729
5100455915,10,16609230
5090953404,4,84884186
5072559591,2,1314135232
5008259032,1,67031392
5035664027,2,4210111834
5087739186,2,126307644
5085183478,3,1326427960
5075512924,1,2802705668
5028126544,1,130442723
5101955674,8,4210115995
5052993222,8,3018288129
5090970991,1,185443292
5016794851,1,4210152788
5026763811,7,4210148914
5022308403,5,129774422
5059543230,1,149213910
5020764932,10,92415913
5031959583,1,170201317
5076175486,8,74801974
5040526300,6,78577930
5016909907,1,4210124102
5042968620,3,4210119417
5012625127,1,4210097271
5098212184,1,4210114826
5006479285,1,887968799
5032218111,5,4210162819
5072319608,1,919571938
5100347080,3,76130692
5047221690,1,90678064
5059210139,1,4210131691
5034223345,1,150229711
5017610633,3,4210155479
5074409232,6,81365321
5061204480,6,4210162190
5070925020,3,4210130255
5049446590,3,27837315
5073215417,1,1327163397
5101129658,10,4210110652
5050924218,7,3005327000
5043521359,5,221180497
5074807292,2,42014448
5064914314,1,1336910626
5060553751,3,95457486
5100321737,4,9842412
5032098361,1,4210101559
5016299472,3,51768193
5036720302,1,130769515
5052225024,1,110200422
5003294530,2,79817857
5069311920,3,114457229
5063793948,1,4210166413
5031182999,1,2802658820
5012463166,1,2799503643
5000681529,1,110525433
5083465684,8,2799740997
5001480598,1,4210089410
5033658443,1,66867065
5071139507,1,4210153860
5067182217,1,1290900354
5015442690,2,71838634
5086211663,4,164928964
5024619662,1,1292197403
5040158405,1,165690674
5078759393,6,2802619606
5029452633,1,165143802
5022295006,5,1285933455
5013338706,5,1287521167
5025592502,2,152304114
5042826005,2,4210131058
5034851407,2,139264467
5100437788,8,4210106542
5076482096,4,75420490
5051028717,4,1327237609
5037854476,1,139024713
5029053264,7,84218800
5101711531,7,4210139618
5028087771,1,50310733
5001705277,8,136199984
5073571137,1,193775966
5077524140,1,79620101
5042784959,2,894372087
5085508745,3,3129804457
5068882893,2,4210098460
5075039454,1,4210093304
5012254596,1,4210145364
5015026686,1,2801613365
5083717738,2,1313323035
5049596360,1,4210087440
5063677269,1,118722661
5059928593,1,223532165
5035217696,1,4210131712
5018539168,1,167751958
5085355987,1,4210092841
5031972858,1,76806599
5057229562,3,922845939
5016007444,9,4210125101
5014970309,1,156216236
5100738585,1,4210095161
5063367556,1,4210108883
5061175658,1,79576946
5101969041,9,1316902750
5009851561,3,18860807
5030558259,7,4210141903
5058203812,1,201537933
5061316316,1,27577105
5102760891,5,4210160819
5019301399,2,187531555
5074994019,8,69737025
5025871789,1,142393192
5097604712,1,54231130
5045803599,1,129801699
5038889300,2,106959904
5087270841,1,12912129
5050301636,2,4210088053
5043605544,4,4210110509
5062702013,4,4210149920
5102969822,4,4210148181
5003509006,3,4210137431
5064687834,2,2802574061
5008079990,4,4210132950
5039415116,1,1102219
5008885573,1,4210155147
5014892868,2,28290843
5100704659,7,111599522
5013121978,7,5681781
5083448704,1,197097402
5017409051,7,124357947
5103485474,1,51226738
5049957024,4,2801874071
5073981396,1,4210165557
5078315451,1,4210122509
5016031808,2,62916508
5076612305,1,45294948
5070957643,8,4210105141
5028098691,2,148099254
5005213777,1,205237279
5032619439,8,32971472
5103189786,1,4210121810
5091300829,1,182712176
5027965554,2,130442723
5051537708,6,159885104
5017506922,7,40120149
5100768909,10,143868143
5041800326,5,51317819
5028868370,1,9579091
5070666377,2,202963720
5021727945,1,2800389475
5019109864,2,9341345
5026407818,2,187531555
5023103386,3,196272386
5098733362,1,2802823369
5069470453,5,4210125143
5054244449,1,54648344
5069439344,8,130769515
5100646021,5,58200834
5075275370,4,285663978
5058222611,1,169719367
5100431683,9,4210099012
5030958628,4,175594653
5054643027,2,142974352
5029733848,2,4210107408
5006331193,2,95793202
5096890683,1,50614327
5035089333,1,4210139608
5040391008,2,184942183
5034455891,1,161593684
5034617392,2,206945453
5069134310,2,4210157119
5034299045,8,87445476
5072269708,3,4210146690
5101356688,4,32971472
5087948536,6,4210143643
5097824968,7,180670191
5093871667,1,102064193
5025068079,1,1314696892
5067589636,1,117963711
5022772066,4,204743663
5023357539,1,4210097920
5102702002,3,88155538
5058302725,3,4210152294
5017420135,1,4210103285
5086551742,2,4210113136
5102195750,6,136199984
5005377216,2,192928004
5073780960,1,130194489
5018207044,1,4210140911
5100735495,2,115592961
5094308027,1,138690464
5031669498,1,166337079
5053921339,7,66867065
5103092255,2,32389192
5033485482,7,98358874
5100574383,5,165733156
5002209985,1,66514158
5019615763,3,315704651
5049620875,3,4210104150
5050128447,1,4210103017
5048063068,1,4210119956
5069500548,1,74485261
5018875748,2,4210109922
5025656230,1,3019092743
5027671539,3,4210135252
5013961210,3,27804330
5088089992,1,6033180
5039155496,5,67009956
5065791038,2,4210138567
5052847216,2,8961855
5069120843,3,4210098034
5092661922,1,11892038
5100515228,7,151727225
5048340448,6,4210153247
5032984075,1,102516824
5002059425,3,4210127056
5101978516,5,1343551460
5047482901,8,60134161
5084196518,9,55921689
5063684059,1,2802230104
5079356494,2,14285509
5060039442,3,4210112072
5041639791,8,1299725459
5033102465,7,4210100016
5093473924,4,63966007
5087538942,1,177477856
5053058372,5,96908189
5051073690,1,82497590
5015623043,1,4210086371
5052104011,1,91807558
5027490770,1,161350542
5074918817,2,114832834
5103134571,1,157773358
5065804347,2,1324574813
5052596752,2,1299303238
5056083943,1,115684694
5037234597,1,861853513
5036202231,5,204465549
5073537156,5,142740786
5072354262,1,76903346
5008310706,5,157075465
5094639724,3,4210122374
5075795434,1,4210135916
5049192271,7,1334819555
5013271331,2,90871651
5085415255,2,2801360556
5034446159,10,2800387288
5055954155,1,4210148414
5044719939,1,60668342
5085894978,2,70640408
5028824650,2,88273585
5030049703,10,137902535
5008625390,8,57206974
5026269340,3,161046081
5004090978,2,4210160503
5036757617,1,1342911587
5077146388,1,5023651
5088281543,7,4210119987
5073799196,3,4210116240
5020178936,1,2800262456
5034249551,8,2803066834
5004909250,3,197097402
5042087021,3,83019370
5053579397,7,4210089783
5067052231,2,2972652528
5027850684,1,153512688
5102931179,1,4210107408
5101497918,9,60158472
5086062849,1,52325
5083421561,2,155781252
5057543428,1,4210143651
5054757613,2,4210126078
5042788690,1,878213199
5087100195,8,185052938
5059142382,2,51926615
5084359352,1,180680657
5080804075,1,4210123976
5076987072,1,19648265
5071255691,1,186765156
5047310143,1,30185850
5054821140,1,921990950
5091457062,5,125839683
5044401271,1,4210164926
5074370985,1,134231150
5061483761,7,67415387
5091988592,1,187494767
5046390394,4,165143802
5026359068,1,36258959
5018490080,1,4210101112
5064859453,4,4210136497
5029199392,3,4210127114
5033754933,6,56404289
5025465057,8,63966007
5025413035,2,4210144610
5024285597,2,887064364
5017291451,1,169009895
5102298201,1,171210897
5066497316,1,4210131915
5018821700,4,139660479
5043044206,1,79817857
5033912773,6,4210151456
5073254303,2,4210095529
5051946141,9,162868743
5087783363,2,4210156871
5050040176,3,104946051
5094606230,1,95013407
5049885012,1,2801843802
5011152880,6,2799807261
5090838574,1,4210099687
5035080880,6,185443292
5014334916,1,116431938
5056317446,5,2801240073
5073600596,1,3121641575
5085323789,1,7863295
5006829466,2,2800976808
5077240174,1,169045520
5088715258,1,881766915
5060303393,2,4210132699
5017524460,1,4210142339
5033473440,7,4432739
5060375556,1,2800903837
5041291067,1,121820613
5085641650,1,4210158097
5027012864,1,2613432
5101480060,3,76198965
5046947058,2,116891498
5031059195,10,4210159679
5068560908,2,1313323035
5026888461,1,1516879
5013613028,3,145311948
5027699987,1,50702494
5023530485,6,121847817
5077178173,1,2802742124
5017323625,1,115566878
5077938750,1,4210154454
5100319482,1,204823248
5000068302,1,4210131308
5044482417,10,4210099865
5067024507,1,4210158692
5093903138,1,71999127
5018584392,1,33849332
5045189208,4,4210151645
5025647387,3,201537933
5051388517,3,2802445252
5002776582,1,47720641
5084128517,2,4210153930
5065336771,1,243754102
5005499751,5,4210110652
5037241072,5,97018004
5073392653,4,1287521167
5070276243,2,337778094
5036203408,10,129604602
5080890592,2,148366613
5058486582,5,2799503643
5001017956,2,4210086649
5050652481,3,4210089144
5051423537,2,106663880
5008695173,1,78757542
5074259398,1,1331070479
5102258950,1,107720978
5031055658,1,151075929
5053139348,2,2800091995
5041709848,1,33213144
5054902447,9,4210145775
5088061837,1,134161618
5004404147,1,4210120052
5103721192,4,4210129769
5044392152,3,7597260
5035923484,6,146552867
5006973037,4,142476485
5002533442,10,142108993
5077452528,5,119203015
5057841398,1,41458283
5093858855,1,4210095644
5092712985,1,117309725
5103813469,6,189158943
5023085140,1,119311299
5091338479,1,4210123600
5017560397,3,130009713
5074510873,1,127251866
5053119189,8,123565023
5083027868,4,3923682
5070643724,1,166722992
5092564844,3,195731000
5093619053,3,3131452121
5052502050,1,44504214
5018463531,1,63135867
5068284889,1,3131263933
5005774824,1,4210097306
5004117727,1,195631090
5036077261,5,4210097422
5017217619,1,4210147155
5096494061,1,118501908
5024337009,7,4210137009
5001687591,4,111088046
5038735451,2,3018483916
5088771820,6,136199984
5066739109,2,204465549
5032010487,3,4210143049
5004277649,2,4210120052
5043853058,1,205349734
5083690231,4,201448701
5053227721,1,231293419
5025425861,2,125956826
5053208134,1,2801259928
5012937890,10,99729588
5085433483,2,4210147764
5028984271,1,35961687
5084648206,1,62921916
5010524795,4,4210158926
5039688079,1,4210114530
5040447743,1,11944219
5008066954,2,62916508
5085493973,1,4210089726
5067077371,1,149851306
5091268171,2,2800849109
5042086457,2,4210137491
5038193056,7,1648549
5092640743,1,11892038
5056503064,1,145608581
5088610081,1,4210142160
5102726123,6,1329245128
5011992503,3,2800425949
5046751162,2,1338135719
5101018158,8,4210159865
5085427744,1,72951846
5062869175,5,141596103
5024523868,3,26080491
5051083512,6,1302404375
5016710109,2,196272386
5021242777,1,28407311
5090659824,1,74897591
5076063745,1,4588055
5083511080,1,151154110
5069641175,1,4210108813
5050634491,4,27804330
5096923381,1,181343428
5089046331,1,82514191
5028757919,1,124601658
5005760956,4,79209787
5052358657,1,178232147
5090303479,1,137902535
5099992334,1,4210089668
5068715123,1,4210101753
5011246422,1,874386039
5006068977,1,195939026
5084592485,1,4210124741
5098550072,1,162281398
5011602890,4,4210135511
5081352062,3,4210135669
5082960111,7,124357947
5046606553,10,4210136696
5060540455,1,4210086862
5021338331,1,173888879
5073134883,2,63135867
5100949548,1,4210165038
5004643540,6,4210093674
5071930087,2,868834043
5048384188,2,97750245
5042859671,2,165143802
5010839982,2,96673099
5012963056,7,32971472
5077667728,3,4210128773
5012847758,9,145608581
5068654242,5,4210148540
5053436179,7,1325517477
5030600079,1,165507594
5018692200,2,4210133092
5105254850,2,97565354
5034610966,1,92403157
5048829329,1,135310074
5080586530,1,134315382
5050181732,1,133190216
5010927939,1,4210138949
5084150079,7,4210140958
5014525742,2,4210155391
5084509079,1,101527212
5023358157,2,188703185
5000993397,2,2801645848
5011253187,1,376102
5078038587,1,129975664
5034016348,2,4210089647
5104581426,10,1327237609
5076699694,2,4210126723
5050533455,2,149851306
5067371151,1,4210163811
5101650562,3,16365422
5024086391,7,1294671590
5083376466,4,4210136796
5084183803,1,105292261
5063372627,3,180923762
5044972974,1,4210147442
5083098413,8,135140700
5035577589,2,4210102928
5001411835,2,4210117499
5099586565,2,118590987
5101888398,7,195631090
5041909061,3,4210118251
5095660114,1,4210124598
5056429976,5,4210112713
5066608374,1,4210094963
5019743481,1,32399674
5101637266,6,104338594
5102590418,1,4210096139
5099682499,1,4210149308
5073724353,1,4210096914
5076667935,1,45129253
5065046641,3,21491767
5054294359,1,4210156256
5035578899,10,4210104958
5023942876,4,1322087612
5102013464,8,2800814899
5047858148,1,39555362
5041795380,8,118019719
5009523029,1,95457486
5100634071,10,4210112595
5000240572,5,4210149247
5047330436,3,4210118176
5079811015,3,137506752
5006290728,3,1289490764
5005363416,5,184999862
5018700089,2,4210137261
5103252482,2,4210132578
5041993230,2,285663978
5086196424,1,4210155364
5065077494,2,1293502524
5004432095,7,3133115042
5089772441,2,4210126829
5068168029,9,4210089241
5076008205,5,165690674
5039874212,1,169381384
5101414931,1,142401562
5000812603,3,3019271933
5026584241,2,157773358
5010042823,1,130442723
5007556001,1,20581793
5028842493,1,115592961
5036875647,1,4210136903
5105839699,1,1320481043
5009187458,4,4210129152
5010792141,5,1313323035
5074027200,3,193662353
5072640782,3,182534213
5032598874,1,129634264
5069750847,1,3019103622
5063692011,4,2800464100
5057845159,7,4210154732
5055352936,1,4210092184
5101785398,6,4210160222
5100921859,1,159948400
5085507364,1,189158943
5051655667,1,118458328
5087328146,2,157614274
5001383869,2,4210095705
5068605440,1,4210111497
5104924745,2,4210103433
5054261781,1,96840727
5074644740,1,132369690
5022303020,1,4210108711
5041755589,1,4210097172
5038117229,1,930072361
5060856941,3,2800036501
5049774095,4,192619145
5056821804,2,4210085930
5016421787,1,88830068
5055020930,3,1294671590
5076592269,5,74656192
5059756346,1,35364215
5010865392,3,2251713219
5020213262,1,4210108724
5019665224,2,89381930
5092710741,1,91819753
5051385459,1,4210099415
5003905727,5,4210165038
5045267562,2,201879955
5001949875,1,121708413
5106487867,4,98285908
5081782789,1,2948749339
5013688314,2,1319473763
5072969608,5,4210093172
5014195384,1,150517870
5065569713,2,4210135659
5073868515,2,4210143030
5034877463,1,189268942
5101861233,1,4210113495
5092858443,1,4210135738
5084196112,1,4210153659
5072524348,3,1335369389
5011166700,1,2800098157
5032771078,4,4210152106
5028673378,2,1294671590
5024982250,1,4210132567
5030820285,2,2801259928
5101184506,3,108468826
5041425806,6,4210107907
5062749910,1,4210121585
5065768111,1,4028839
5101139861,3,111599522
5024150557,1,181547552
5013669364,2,190409851
5064961232,3,4210125137
5103154132,9,4210152119
5037368767,5,8692664
5103977690,1,19820366
5028449366,1,61923386
5046736634,1,3301702
5085967855,2,4210119880
5062058046,1,19894307
5005135348,1,28046988
5084861297,1,48076826
5003751163,1,36152291
5001827320,8,2800293973
5037010952,4,4210154630
5015958164,2,1288894424
5088901067,1,4210096899
5056155593,8,1294671590
5013763855,1,869660684
5025880693,1,4210120416
5056578577,1,2800810863
5085034441,9,17145004
5092132734,1,4210086248
5089247585,2,1335289525
5012369264,1,4210120668
5061175032,5,157725225
5094837673,2,4210113839
5103532604,3,4210106880
5104308002,5,2801312332
5089820211,1,3129555431
5041392679,1,4210113348
5010554482,3,71052956
5001963677,3,58200834
5063882091,1,34077901
5041530738,1,1341412227
5047139178,3,4210140856
5053586102,1,4210148077
5093521553,2,47639616
5038436422,10,4210131380
5064175879,1,4210164024
5032669172,5,4210110767
5016438520,1,1174212
5105421433,1,882656400
5006895493,1,17974374
5027326126,2,240042149
5095092068,2,145311948
5032146336,1,7350606
5076930587,1,191242182
5062278417,3,2801456857
5078015895,5,4210153139
5039691625,1,130238516
5041234297,3,4210096498
5053666686,1,4210090662
5101983679,2,76214153
5067485508,3,4210099821
5068608325,2,1336910626
5080243937,1,152754861
5082232937,6,63596082
5078749263,1,100887729
5046903569,1,76198965
5057957869,1,4210124582
5015274782,1,131787340
5070529825,2,4210115141
5042710971,6,202391551
5089530475,2,184983240
5006152204,1,136259955
5072412962,1,169248161
5055743647,6,31512782
5065002216,2,162868743
5068789546,7,4210133215
5074038078,5,865915315
5078872723,6,913958620
5018729891,1,4210111045
5030947559,1,1333577951
5041173857,2,4210108886
5039865957,2,18193975
5081788052,1,70931966
5017872772,3,1284762954
5009500524,1,165690674
5064551901,1,70900168
5073134623,1,81992734
5006810031,1,115748381
5010338460,1,3132256593
5072863885,1,55143463
5102621746,1,4210100016
5041191516,6,164135366
5100333949,10,4210148225
5059234966,1,205783295
5017990895,1,167672050
5023285419,1,4210158233
5091888101,1,4210148060
5102775604,2,152269853
5073741274,1,299799659
5082675176,10,151075929
5086514597,3,200769079
5047672502,1,129902397
5042747147,3,189158943
5054145713,1,4210103456
5098209499,2,4210114597
5039235775,1,98885092
5026279866,1,4210108296
5082239479,2,173089394
5058983708,1,1283582996
5075261490,4,152269853
5075419514,6,202276237
5046348256,6,4210089400
5072304049,6,181391015
5013834845,1,2800389475
5055993885,1,120825670
5090135224,1,4210129842
5020160328,9,4210166387
5003460227,3,185261750
5034707713,2,1344073410
5084756865,1,56067802
5103002250,1,101407740
5067570939,1,913958620
5046377024,3,201389808
5020960173,3,3133134087
5039980100,10,3020098449
5017331996,3,139264467
5034324850,1,153718931
5070133719,5,4210145862
5021928098,2,4210131481
5033418072,1,244572783
5057119642,6,4210089817
5026442607,3,4210143291
5089247682,2,8087733
5055709355,2,24768866
5004661698,4,196349391
5040093455,1,63135867
5100771957,8,9842412
5075743347,1,19880235
5060911706,2,4210119436
5060762528,3,4210111834
5056673818,1,142974352
5018804080,3,4210123333
5025141916,3,23946033
5024465706,5,4210147514
5047474234,2,74775410
5049427794,4,224309722
5020307514,2,4210125664
5020382739,8,4210104059
5063532957,3,74801974
5077250368,8,134820265
5075589759,2,19820366
5018618213,1,4210098460
5037090258,1,119439378
5071495681,8,1343052199
5052046853,1,150729083
5105044166,1,4210088535
5071441974,2,157264075
5019522688,1,4210119109
5025221422,1,158108717
5053296287,1,200296433
5080717443,3,60158472
5056473974,1,65143321
5002901680,1,4210150439
5055597159,8,27357992
5102625552,1,159948400
5060738644,10,4210141954
5086632873,1,4210166401
5058987908,10,139264467
5065165605,2,4210086685
5034823553,1,153976015
5076984292,1,4210162751
5034371060,8,4210161040
5039187170,3,110736937
5002765892,1,65285256
5032104010,1,168635309
5094557653,3,4210108883
5032543654,3,125749732
5100610936,5,139669409
5008247861,1,83024425
5046889800,2,114027177
5013599875,1,211891151
5021113125,4,4210147185
5057911832,1,187494767
5036654221,8,4210101486
5051572400,1,91764395
5106495978,6,4210116740
5000727646,3,4210096386
5047656558,2,117532281
5035641531,10,4210133325
5010638945,1,49324905
5027853037,1,4210112616
5104011389,1,27577105
5022761952,1,4210137904
5074826688,3,4210143137
5089872274,2,166825849
5003534586,1,8204097
5036877993,1,4210148805
5077986809,1,4210118520
5032273111,1,207547235
5018979745,1,55547365
5060034437,2,200332995
5104271542,1,24676775
5086562134,1,4210135521
5085649921,1,51556381
5031727715,2,16391192
5074446093,3,4210117453
5053366041,1,148366613
5035283743,1,4210113642
5104170093,1,177721651
5057169360,2,79576946
5029002412,9,40120149
5033315367,2,1342131907
5103171256,1,64712228
5084054872,3,49278261
5078424548,2,4210089482
5103552455,1,154864474
5012760546,3,241749
5079409696,3,36258959
5102647769,3,4610292
5080496913,4,4210125099
5074056936,3,1344073410
5071419602,3,1321296531
5072190584,2,4210120426
5023053944,1,22265921
5052584070,6,52357470
5061638064,1,153297377
5002951041,3,243754102
5088799361,1,36258959
5086857958,1,4210161542
5100440286,2,181565077
5085672810,1,114395901
5045608478,2,142208455
5009098882,1,2802944841
5078521670,2,4210093685
5067744612,5,31746571
5054230526,7,4210154774
5075025092,1,106663880
5023399802,10,4210143979
5033680431,2,44260953
5102845761,5,80143920
5089275497,1,4210128123
5025885259,3,2802296350
5069507941,1,194348271
5088018572,4,1313323035
5040396775,1,133731052
5101146645,2,112197944
5071881588,10,144648050
5038083740,1,4210140597
5038386509,3,2800811450
5065764030,1,24830596
5068116129,1,4210095887
5052059494,1,2802571394
5004978748,1,138801177
5072899474,1,151201029
5053659589,6,2802384191
5071552967,3,4210149681
5064795750,3,27837315
5105852223,1,20231570
5053154738,6,115592961
5059035424,1,1283092701
5012957302,3,8165072
5078341539,1,10824318
5060224061,1,158509141
5021188107,1,18045400
5102339820,1,4210136676
5032581027,1,99693012
5084373610,3,7287704
5094514507,5,168218306
5085710709,1,136705414
5018863530,2,103434671
5035019012,1,132053463
5070781700,2,12833781
5054061989,1,73613424
5056359245,1,193427800
5000827285,1,4210103849
5004924245,1,4210123082
5042661515,4,59179055
5038434534,1,4210104186
5032634884,1,149899117
5075666128,1,4210098011
5062527398,1,181647926
5049737051,3,2799272722
5058238024,1,4210120929
