concept_id,related_concept_seq,related_concept_id,score
522721590,30,47671239,1.3885212
198313034,3,126057942,3.1208606
112633086,20,50755983,5.943813
86275758,100,39453970,0.7827528
2780753511,6,2780213334,2.703268
33643480,5,59282198,2.3332448
2780977596,13,2777732099,1.8261085
115139119,15,201268389,0.8099675
2779560602,5,15744967,9.43122
2776718933,3,2776878037,2.925847
2779752676,19,2777564371,1.5194947
51255310,22,155281189,7.376702
50630238,15,99613125,4.0206046
2776673659,98,2777603720,2.3769717
109767898,24,158749533,3.2304225
172713675,5,122123141,4.1418767
2777730290,3,2778690821,30.992926
8673954,22,151054161,1.1726767
2777967091,5,200953241,1.3048038
43053761,28,104320060,1.2194943
207936829,12,2778814158,16.504194
2778728632,5,2776718122,1.5131891
198931094,4,158693339,2.4985347
2778665636,2,506198293,3.1375566
186673887,13,191935318,1.5144837
5458421,22,2778633572,2.1367502
114157696,2,2778948405,3.5192595
88080468,3,48753275,4.854276
2778175403,15,2778540584,11.114278
123157820,61,171878925,9.149905
2775855009,8,176788430,3.017008
114259620,7,8985478,1.388645
2776224337,4,2779339964,1.7779967
90934575,1,132149769,10.466054
2779867007,8,81977670,3.662559
82189318,17,114170632,1.0131198
31972630,9,153715457,8.281672
13966519,5,144391981,2.4984353
52130261,65,2781087836,6.2961164
2776752453,65,43622095,0.7613057
191616109,2,143409427,3.2499394
2780022283,4,2777910421,0.8332805
128850910,13,19165224,3.7625375
2780127596,37,2778312352,3.785639
2780540011,9,2780503580,19.19014
2776222705,53,2780815956,2.2520227
136155141,4,10590034,1.3598251
2777381376,6,2776256026,1.6465324
2779703513,77,2778853074,1.3013539
22744801,12,128319531,20.086407
2778758504,10,543218039,1.9500175
115903097,15,80884492,2.8577652
2777658100,47,2780667408,4.204775
35512512,14,161089421,1.3373687
53910766,5,2778938600,12.070661
185361966,18,2777112843,2.5823545
2776888751,16,2778112660,2.8522797
73581560,14,71081332,2.2920327
2779549880,3,2779455604,15.876787
114494560,24,855514,1.5167928
2780756937,30,2780054349,1.8447239
32795469,5,145995521,0.82862735
129010115,6,156903151,2.8335156
143357915,1,167735695,4.3638353
2778077586,32,77835500,2.4347007
17859611,2,2780276568,2.4284468
119741493,12,33163149,0.94021726
111969901,61,189634115,0.8260605
2780252434,13,2775906890,1.3384818
165479943,6,158984102,38.1415
2777421447,14,47696715,26.21749
144462659,18,2778373884,1.7880337
187825244,1,149441793,9.228149
2776566753,9,2781453105,2.3055658
101952150,2,2778183165,3.0332031
120926136,19,99361443,2.6412718
2778899386,18,124717273,6.9172087
33857546,67,204441458,1.4342873
2779998952,21,2778805329,4.765752
2776802767,7,199002037,0.90138966
147902342,19,109023228,5.7468367
103753734,96,207912722,2.3590434
143998085,42,2775860198,1.3783177
47279676,5,128458982,2.0425928
26022165,70,110830959,3.4972122
8138999,10,555451288,16.379011
70118762,6,527648132,1.6234367
2775892892,1,199539241,1.8242143
2775977338,5,74478641,2.5551548
2776533406,68,71635504,1.1518914
105083479,84,2781338352,2.6887233
166888038,15,2779535233,1.5041136
2778692027,6,2777955769,1.6031162
81539297,30,201661490,5.205462
193451744,5,99742106,9.875592
2781402108,3,192872217,3.766394
26659971,6,144618238,2.0858355
2777042010,61,171431902,0.79544395
179153249,8,113603373,5.403988
131918908,11,131538251,1.4297814
2778659115,13,2776254738,4.719814
133731056,17,33923547,5.061759
50454189,11,145446738,2.809147
2780623458,8,88160329,1.2852829
29478642,2,5701217,4.0160975
548895740,82,99722313,7.26483
2776873419,6,2779350572,1.7903837
47458327,26,101142422,1.4861407
108204754,6,540031477,5.1401777
84545080,6,96442724,5.137102
2778854227,24,178595485,0.94273573
87590526,10,104317684,1.9133441
2778257484,71,11054436,1.5060126
123579102,53,2780571165,2.572892
152430570,8,109574028,1.839624
190463098,12,186468114,1.525307
176285611,11,2777702402,1.218363
2779018484,7,115314567,0.98576796
2776618447,9,2779097381,1.1242275
2777610669,21,2780066241,1.4102284
2778807096,17,2779591118,2.9112773
2778658428,12,2776229121,2.2219627
7608002,3,99138194,19.385372
2778927644,1,2778913445,10.3931465
190857496,2,2779457091,2.760125
2777742833,3,139007053,2.4890518
182901222,22,10079403,1.7147609
129396204,3,89591040,3.3488371
2780510313,6,136264566,8.406121
38120836,19,2778256703,1.7196513
73708358,12,2776523803,0.97125137
132000672,1,2779206190,7.4802947
37669827,5,51329190,1.4362653
2778036281,12,515207424,1.4927504
3116431,17,121955636,9.320665
2781087480,11,2776690073,14.481898
155202549,11,136264566,9.682835
2776281265,18,2779240715,1.2253385
178570572,3,2778787235,8.156984
2779823094,8,5941749,1.0515549
172776598,6,17520342,1.7972333
126352355,9,201958917,1.0572596
106374777,2,2779999439,8.6858225
29141058,85,205537798,5.4045267
2777421848,9,202565627,2.7340372
69562835,24,161628061,1.3879604
180152950,76,10272871,1.3567898
30467622,9,75512024,1.0405916
2780641865,28,53940066,2.1504219
80519477,3,109086967,2.2780037
114609681,4,23463724,1.3397044
2777863537,1,159654299,11.079036
99498987,3,112633086,0.8051353
185529760,1,183778304,21.511806
153074725,28,2776735749,0.9230944
2780987620,8,521977710,0.85027313
2777399203,9,2779876172,16.47656
47595088,3,148648291,3.2068346
2781052526,1,76655392,6.8713384
6174537,16,33594762,3.1941597
2778495318,12,116367930,1.4173094
2778674591,30,2776970450,0.9079208
2779209236,1,2779309180,10.408402
2777735830,23,2776190903,1.5813196
2776698172,17,2777581918,1.4235092
126707884,5,199360897,4.3332396
147534773,62,35187779,1.1657414
2779303437,3,2780365088,6.5105543
137488568,8,17829176,22.398664
24168220,5,2781255744,2.6105819
2781456544,9,2776985847,3.2103577
2780136152,10,55904794,5.2397537
148070024,2,75306776,6.0198436
164361826,37,2779346680,1.8127265
151956035,33,9483764,5.3566155
2781116151,5,552990157,5.2495995
134895398,7,180747234,7.991809
195116880,29,42174275,1.514042
2780849291,13,12335792,1.5097773
2777284552,14,2777240086,1.7050501
2776781318,3,2779678110,2.9718661
2777305461,10,2776414213,14.76416
2780663194,18,2780015500,1.6244941
2778962941,13,2777575956,1.0841396
172906477,2,184773241,6.964248
36372059,6,122776584,7.5858607
20468658,4,205672865,0.9146356
120009192,13,514928085,1.2623737
91102366,32,2780248691,2.5634155
2779742542,6,2776256026,14.47093
103133801,13,184389661,1.7570459
148704626,6,47663296,3.7482238
132106392,11,28472234,0.7915806
207114421,64,51427946,2.2364693
11824378,3,526171541,1.8442546
187999345,12,2778325938,0.9856032
61096286,9,89505385,1.7792238
2776820632,6,158355884,1.3188769
2776128092,2,2777252647,4.7869053
206396517,8,159654299,3.1388083
148785051,33,103038307,2.3575754
43791021,17,42219234,1.1849581
2777266375,7,138885662,1.2554723
62058723,16,129997835,1.0849886
2778790584,8,2778423431,7.677107
4692481,14,2522874641,3.588798
181190989,5,158016649,1.9915184
97124661,21,14858245,0.9927228
75172450,10,158007255,4.883978
2776588431,3,137664086,3.095553
2778426673,14,2778303738,4.9328036
2781219984,2,2778042268,1.8545028
121327165,33,80462391,8.90742
158836135,55,118493204,1.1091226
2778397350,13,2779843069,1.258427
16328936,2,70410870,7.8879848
2779283022,2,2777911890,3.9516025
45764600,29,176641082,0.75911707
197484155,4,146470893,2.368681
117690923,18,164565468,1.3073764
16568411,95,2776356578,3.6130161
2776926057,20,2780181037,0.9729561
116569031,2,2778938600,8.830519
160697094,11,197816023,6.95129
166278019,9,24243024,1.4519674
24755975,8,56949724,0.784251
2776206778,13,2776674806,1.2907963
2778528833,8,2780644213,0.8765476
2779422922,89,2776246392,2.6377656
2781045395,14,2780752186,0.98344076
2779255514,3,192386470,11.598651
35869016,27,6604083,1.859284
13670688,5,162319229,1.5344094
13106087,53,38095332,1.2729235
40616122,19,2780049196,2.0663652
37045145,10,79927612,5.4209437
2780778915,1,2780229392,3.7417312
2780656516,65,117660856,1.1964355
72117827,12,127172972,6.0912833
126349790,6,111969901,3.5643473
126433048,5,44036329,0.7971474
2777498215,4,2775896084,3.6334598
162362422,1,70710897,14.550694
65165936,37,185837786,1.887933
524204448,9,169885649,0.8427664
2779190346,4,7910260,4.963396
62478195,72,2779814568,4.611476
165129702,40,106933524,3.7316532
2778602020,1,526921623,1.5458256
196803488,18,152781226,0.7743706
106142965,10,96881808,2.3882482
205215620,3,129891060,1.2466279
2776732289,48,56694342,1.0973469
197264572,13,19275194,1.7508962
16038011,66,108172862,3.4501889
35730697,8,505870484,9.14077
501734568,76,143065580,11.008832
2780124106,12,2776820930,3.0767922
59462968,13,25810664,1.3917228
2779771469,2,2778228234,1.1552429
184538305,74,113241181,2.9986985
2776607906,32,2777567352,1.9291434
161238802,2,93734116,1.9388715
151620405,22,179709323,6.355543
2779961880,13,555293320,9.197368
142354902,1,25737173,1.8976765
170595211,12,149923435,5.849128
40458791,14,135641252,1.0646363
2778265714,12,2781018059,1.7710104
2777389121,96,2776545273,1.4329143
2779102806,17,2776090121,4.001225
2778644327,19,138875322,1.9673946
117893075,9,2776225092,1.4728065
113145756,17,137705275,5.1221614
2780156472,7,2777884842,1.0107682
2779323059,11,2777411683,2.5204928
2781370656,54,2780626870,4.2995753
107038049,1,138885662,43.458366
103874350,40,115552227,3.737699
2781468188,13,2781194658,1.3962181
2776345702,11,519581460,0.8218151
123842658,3,80444323,1.4001284
2522874641,69,16184334,10.067017
155261790,13,2781063702,0.91121185
2779714115,12,121332964,14.85379
136389625,88,10551718,1.2649251
2778780528,17,2778281985,2.071011
2779840692,14,119513131,1.6502427
184311908,11,113285462,4.7143607
135889238,56,135402231,3.6307578
2778916964,12,2780644872,1.58076
52644739,6,507366226,4.765455
2778100927,4,69305403,3.61423
2775862500,13,2780031333,2.9426866
2776020506,6,2781169733,1.5400525
44877443,9,33923547,3.003627
2781223406,41,2781389367,1.676354
68991459,3,4216890,1.6787652
526757652,10,205783811,5.39283
2779881493,32,2779733885,2.4777877
2779008522,11,2776914184,1.4355577
544040105,12,191935318,12.82149
124942203,23,190172338,2.1795177
7980502,5,122203268,4.8315797
2780740289,2,103874350,5.82674
144707691,6,104317684,3.9442868
173414695,15,37044404,0.896486
105639569,19,163068380,1.070502
55447825,93,2778447849,0.95985174
60799052,39,96716743,8.789875
2778226065,11,55904794,2.473155
2776377115,88,2779279789,1.0429149
2778116200,33,2776005033,1.9931504
2776135264,14,17470697,1.2772224
2778177438,7,146072743,1.1504829
20725272,14,5383885,13.638658
176222170,8,111350023,1.6837552
2779428270,3,191935318,4.3014526
29184939,14,97212296,4.068051
2777003273,54,2776216936,6.9269905
2781464203,7,202224193,2.1539671
179156687,11,49110097,4.71411
22802001,8,550995028,3.01407
2778724459,3,2778173381,18.342054
2775887612,26,2778452849,3.3894527
105473148,11,121758426,1.3927425
2779726014,4,53991642,6.3338842
123576996,4,112795245,1.7275902
207096701,15,2779459523,3.5836117
545706735,88,2778531937,3.7592492
8330315,11,2776533618,2.5647533
2778190193,6,2781092963,1.9480779
2776834122,9,38111792,7.360744
2776277131,26,2778801495,2.8637838
204983608,26,165083353,3.1469676
2780299701,1,200870193,21.848013
2777721518,10,105580179,0.9083458
46820840,4,112124176,5.2538414
2780018836,2,174459258,1.0238187
2780049196,12,2776432453,1.8955446
2779409057,18,47089857,1.6951731
2780054349,10,59789625,2.2073195
2780874372,42,2780083155,1.4157634
184112787,4,24169881,1.9568691
161926555,4,55493867,2.5165725
2780747141,11,2777632356,1.3070017
175706884,1,117245426,6.5578337
144475974,11,70352696,3.1556344
148869448,13,85080765,2.7739332
2777702977,20,2777740455,9.450865
61721801,9,91442348,5.063756
193969084,16,79334102,0.7534722
2781310163,3,8466233,2.22886
2777565064,7,2780292010,2.9401138
82927061,36,206159579,3.8443558
48330753,6,112411267,3.152699
193596192,18,185177783,2.6759996
159470946,19,2775893135,1.3009543
123809776,13,132569581,8.593063
109005114,20,2778678121,1.2662637
2780317479,5,2779246727,3.41738
111963331,8,59407501,1.814452
13251829,14,180356752,2.753844
2776406546,13,2778537872,0.840873
2776414213,53,2776207055,1.2099047
7910260,49,2777620619,10.645348
200635333,67,166151441,2.625287
2779668066,5,181830111,1.4363674
2778816556,1,2780090536,2.4017658
2777633056,26,2781271576,1.1870992
2776801850,8,2780026712,0.9824161
8739425,2,13723534,2.7502015
21158419,8,42067758,1.1845832
2777432599,13,2779607525,1.1690545
2777667348,6,2781263971,1.7537403
2779852692,1,2777803996,2.6727285
151770136,5,47663296,9.1947155
134819137,1,106432739,1.6047778
2779743564,4,2780159738,1.5481403
2779636300,5,2776448654,5.067728
184314375,1,102094743,10.419419
132794960,19,8524419,1.6756064
2777960172,8,2775939251,1.4668409
30573924,4,129960964,5.5149245
554936623,4,2777603413,3.208816
169988225,11,534932454,1.37697
91429207,3,131715654,1.1317126
124162555,1,176871988,11.358483
2778902285,10,2778009244,1.8568387
2776395126,5,501734568,5.0805087
129470801,11,2778359929,0.82301664
57711820,82,181912034,2.1258295
203024314,3,47432892,9.852893
24992206,16,32763512,1.7258713
187370908,9,35020094,2.5075603
199799051,31,2777236700,13.985049
128268270,20,503263630,1.1538895
2779370713,2,10558101,5.511822
2779921323,3,2779100428,8.027272
179034447,2,25908422,1.7953075
2776422217,3,13763315,21.805275
177002383,27,2776319974,2.6086843
2780202899,77,2780673001,2.6954367
2777736543,27,2781423770,3.6662736
2778522843,13,140013486,2.7432532
2780954326,36,2775941986,1.9711235
125235067,74,2779049480,1.2209293
12439846,4,41008148,3.1428769
39235581,15,52003472,1.0587387
34771814,14,186699998,6.8736973
22512106,4,20252601,2.490643
2776002544,1,177002080,5.6606126
9172910,4,155711043,3.0346913
2776503186,18,2778641530,1.0397948
516533161,4,201280247,1.2459179
147940328,3,10558101,4.274035
2776258796,14,2778899366,1.7753624
138885662,10,162324750,73.2489
172902620,1,512209198,3.36575
2777037409,30,60483475,3.937223
68000547,15,59427239,3.1022124
2779310769,5,2778296632,1.9171014
110406131,14,527821871,7.0398026
74650414,12,14037181,21.60302
11882975,17,2777228722,3.5418503
2778300832,3,2780930544,3.8247344
122085161,12,2777702071,7.3881397
2779885562,15,2778875491,2.4592717
2781281779,5,4445939,1.72677
104416048,24,15760308,3.3750737
18364862,25,26231708,6.4994583
138817895,4,181830111,6.1167035
174256460,30,43066278,0.75262254
89106044,21,101112237,8.366387
16921312,9,115343472,3.1758041
2776344796,14,2779878721,4.940263
2780053029,13,2779280383,3.663872
75141282,2,2777180221,1.1104085
17538187,5,88862950,3.754528
160560785,11,2779201268,1.4332428
37324193,13,51244244,3.443874
195310446,14,2778476535,0.75467855
189708586,18,2780074459,3.4775674
155181932,6,62614982,2.3627036
89320823,4,29700514,2.765124
180205008,34,35515768,2.0991774
84947059,3,147597530,1.4365504
2775980262,5,523546767,1.8522025
51427946,9,69179731,1.3277364
62746215,22,2776985229,1.3174038
2780326611,8,157369684,0.92186385
2780249997,4,2777977426,5.761006
18364862,19,178609977,8.515856
37923429,57,7959160,2.0488083
194669863,2,138708601,4.8268065
202655504,6,150149615,1.6822091
55350006,60,10477448,2.5667038
2778044633,4,118629725,1.9900106
2780140570,15,137762411,2.4129007
2778487026,6,137355542,3.241383
70610323,31,145784156,1.8843155
179470777,16,2778106830,1.9045781
46721173,4,160145004,8.71094
2776337968,3,2778122501,3.7538223
90132467,22,196662502,11.062281
180754005,87,193262319,2.3102531
2778499038,19,103017160,4.318429
175322374,6,32955637,9.545904
27462124,8,2778573023,2.2997923
2776825266,23,2779637338,2.1389866
179145077,9,311688,1.0523325
2776847301,57,2780691134,2.170267
39482219,12,122203268,5.4556174
118396296,13,12843,4.762937
205871297,6,47993264,1.0175415
64364511,16,106436119,1.3023857
84148353,32,2776858809,7.561775
2781406353,10,2780783007,7.906895
56902620,29,2778381111,0.8325986
2780325297,37,2776244919,2.7522464
2776792119,5,2776344049,1.3942521
2779132550,50,144028864,0.83615714
175528265,25,99726746,0.902554
149773537,72,181341577,8.178357
44208683,2,120750228,24.138702
114259620,4,152862880,1.7092525
513153333,75,551831248,14.127706
2780070792,16,2780435053,1.280859
2777543875,1,2777134139,3.791108
176445938,49,130752156,1.4027882
150495011,33,78469957,1.43772
103621254,17,129400051,17.782555
103621254,14,140688305,18.44148
66362828,19,205561991,1.3915126
2781247691,27,190399342,4.71948
2778621155,15,2777257487,1.9537925
2779388314,18,2779662586,10.655924
67437301,3,2778232494,3.3295364
196323059,11,141042865,2.0433593
138101251,5,53833338,8.879433
99874945,12,33332235,10.098164
2780276568,13,157659113,1.8272482
188325010,8,48753275,1.69817
35292069,6,21959979,1.2364267
73186254,12,151770136,4.41222
130319729,4,157899210,0.92170507
2781148688,10,2776694393,1.0337903
125857072,12,84999194,14.5072565
95831776,11,119599485,8.394205
2777109615,16,2780630068,16.806383
553450214,37,186940473,4.1885715
47689588,4,509746633,6.444113
65630602,15,82916341,2.6222613
88575799,2,19269812,1.8871206
138187205,34,182860218,2.6917083
2775925850,4,2780728571,1.016412
40263606,21,150578753,9.530678
2780955771,7,2779787475,7.671251
178725364,15,2779310246,1.4022567
2781232474,25,2775858560,5.071158
124943114,6,148821158,3.6985862
2780866171,17,2776109941,2.3917713
160234255,59,150325174,2.8132758
2779885105,46,45801056,2.3457663
2780437262,13,2778198053,4.0314336
2777904157,10,136020623,10.892022
2777414335,1,523496792,1.0611204
2779161974,51,2780679668,2.6314433
159867001,3,158808287,4.22699
145640855,10,104317684,1.3795568
2776720842,5,2776165558,1.9901563
154130900,6,128481406,86.692
2778434673,12,2779753412,6.6000643
9628104,23,2779728712,1.0052719
2778162923,11,2777389121,6.9558086
172294467,58,55526981,2.6543496
125881977,22,2777925532,3.4838686
2779783995,43,10038465,8.506131
202050865,11,151011524,9.145453
526805850,16,2778220009,16.737217
202565627,45,2777998198,4.1940413
2781031783,4,2776866151,5.8736777
207279784,14,13474642,1.6174703
135041427,47,177272240,5.1368794
72946062,11,511840579,1.8646692
145980571,8,28461519,8.104608
138262166,31,199226685,1.0109973
173677008,4,2778263558,2.0323234
28285623,13,178911571,5.085947
24454023,5,146630112,2.5826907
146024833,10,151325931,2.7397442
205501099,18,2778883795,3.3194175
207104238,4,129513315,2.1186612
2781037410,19,2781285665,1.1145554
2775916456,3,2777569460,9.9977255
203635412,5,121327165,0.8705911
138551086,35,139748260,0.9575167
183222429,93,11872896,3.601895
2780884517,12,2777004073,13.669102
84482304,8,48939323,1.2057508
2776660947,22,2780138493,1.5320736
51691630,7,2681867,1.7281841
2779000718,14,61203554,1.5126996
7615733,9,96513508,0.84193176
104317236,1,66905080,4.014699
179829708,27,2776639384,0.75048774
181154966,16,155673373,1.0998654
14077384,4,104317684,1.3482859
168773036,16,40220748,1.4367472
98084364,12,2777058275,10.526406
188596812,8,157777378,10.436381
2776539107,8,542929976,14.544868
58941895,39,57473165,0.97503734
2781182431,29,2780263296,2.899145
145261411,13,19165224,0.97478217
2778913063,10,11999413,1.5504966
16901944,20,159023312,2.55402
193641492,14,554474210,1.0405172
516717267,45,2778662921,0.82756776
112077630,1,88862950,3.7964306
2779048510,7,2779246727,2.546627
190475519,5,161824985,3.552281
2781236742,6,2778050619,0.84787005
2779419633,13,207812311,1.9663001
163515075,43,79550985,0.770994
2780008327,2,507366226,30.990294
2780039072,9,2777983519,1.3286018
124717273,23,2779233565,15.565749
2781078094,13,552438157,6.035306
51329190,43,80183032,1.1922199
2780890490,9,2780011137,2.2604733
86511162,8,98965940,1.2913871
2781463719,10,127413603,0.8494549
2776512210,13,202973686,1.0898607
2781317483,2,185669311,0.8351529
2777861003,3,68643176,1.07336
88812974,2,120770815,2.1830761
2777908891,9,78600449,2.521242
2778970755,16,123765429,0.76393294
16005928,47,2776330896,1.8330731
2779926675,1,96777560,0.9570946
2778004101,22,28781525,10.0411
2779383735,7,2779944601,2.3317473
2779020251,10,190750250,1.0696499
111599444,55,3875195,2.2562778
2777844972,1,2778918178,2.1383903
2777701055,22,2781433595,4.633298
40325409,5,188224857,3.9917283
33925742,9,176649486,2.5215368
149615983,6,175444787,3.348924
2776236459,11,2779483572,0.9648355
134537474,13,150522085,1.2523917
11394606,4,29450929,3.94538
136336373,4,20256973,0.84648126
169760540,47,205427263,5.106874
2779336972,14,2778870898,1.7960498
104528550,40,55294529,2.3833616
72875592,16,2779720641,1.1655104
2776429423,27,2779621654,2.7933478
150769733,1,66974803,5.312796
64834810,6,161218011,0.815346
110599986,20,2777098202,0.9925158
2776040635,7,179530779,3.8951836
171269688,5,155064970,1.0338303
112904061,24,142355369,1.2969073
65469,33,540213393,0.8157504
20249471,6,75268714,4.443567
23042974,6,195563490,3.3852441
2778844314,11,2777574038,5.4918847
91779695,2,105580179,11.77535
60229501,27,555944384,10.418942
2780930544,9,2777810057,17.233498
162100973,11,193121310,11.870242
2778546801,6,2776907564,1.5169746
145424490,13,191935318,1.7822276
162118431,1,100363876,2.0011683
2780669175,8,2779012754,2.062628
2780585525,7,2781300812,1.2966821
16568411,77,2780414609,5.152177
2778816673,36,2779377555,1.2183082
52103748,13,58475186,1.211922
2777880623,2,22561748,22.054155
2779516699,11,2779717098,2.8805034
61705674,23,2779247111,1.603705
2778198053,25,541997718,16.120352
2779115750,12,2781149351,1.2141429
2776739411,22,2781036101,0.94158286
89395315,42,2777464112,2.2798338
2779223168,7,2780838596,4.5990996
23389524,3,2816523,1.2302825
2779720641,19,2777341207,1.439348
64350747,38,192245184,1.1873636
89957378,2,16291881,5.255123
192209626,8,34445779,1.8588167
2778079442,5,2777429934,17.823383
2776031354,6,122308676,1.2311298
2777966818,7,2779245376,6.3424335
101457746,6,202802212,4.3267107
2780815956,5,130217890,4.2200894
67805463,1,205783811,281.40842
101682728,2,58790150,2.9650605
2777148285,49,2776919953,1.5874532
2779115750,15,2777439173,1.0223581
35026560,48,201980515,2.1971998
13164978,22,172430144,1.2330108
2909094,37,2776534060,1.2676972
2780298425,9,99936299,2.0577736
22744801,86,2780920689,2.7152019
2780376250,9,58053490,1.0689104
106977388,2,535046627,15.179479
2777418479,4,2780888721,1.6808625
2776382133,49,45812177,12.651274
2776074239,3,2776002898,1.4422178
135593079,34,2778681612,0.8524133
116019233,1,2778977261,10.118407
2778471162,14,2776231509,1.0842416
2776614217,4,2775910013,2.2100472
2776396487,19,2780608335,3.7054517
155386361,20,172205157,1.4597269
2779688209,23,2780394580,2.4629128
47527751,12,188440111,2.8010943
169214877,11,165480597,7.8186245
197743484,12,190714865,1.5721201
199540501,14,2777178879,1.3019567
59427239,52,551020850,12.75576
2776844884,6,2779271554,1.8413059
2776704448,21,203915360,1.0556248
123640240,6,35578498,0.98141634
102634674,61,61445026,2.6085696
147976105,2,18231593,4.147827
72688512,4,67576285,5.158241
544778455,94,517835270,10.80892
163127949,31,14518398,3.879905
103874350,11,555520305,16.048239
156155473,8,2776550021,0.7927276
152744366,1,18231593,12.158536
2779651940,79,2777223053,1.6519598
202372285,50,2780571617,1.056887
6794603,3,102690226,3.0666597
2776163771,5,1276947,1.9917402
2776064143,1,2779980429,5.679262
2778653333,10,199360897,2.2071257
2781117939,4,182081679,1.0225457
2779483780,18,2779708316,10.077907
78087231,10,6142545,2.399902
2776936074,7,2781161757,1.1668749
16160715,16,127413603,0.93023795
2776151397,11,8891405,1.0846837
83672932,6,531996449,3.3277504
2777700362,47,2779974255,4.0597444
169010117,2,137637335,0.9035048
2781249502,19,69786480,1.973608
2777998853,13,101472132,2.083805
195807954,9,203005215,3.289079
51466007,46,70000540,1.4224923
119657128,42,34566666,7.8367977
120665830,24,187590223,12.903479
151844085,3,92237259,2.3789523
92919768,14,124369789,5.683921
33114225,4,191237925,1.1190335
2776664737,5,2779403450,9.002531
195648169,2,154153549,13.90119
2778961566,4,60891933,1.9102407
146638467,13,149550507,1.3787144
2781236024,3,72859922,4.3549376
76886044,4,176783924,2.2160382
167683757,2,197077220,4.6968856
2776191500,5,2779285336,1.1939732
518489957,4,164913051,3.1870801
2777572318,13,2777965246,1.3738662
2776195285,1,2776985847,15.587509
2777668594,1,2776178377,1.7617539
202100949,11,159317903,17.483614
96234433,3,24743483,2.9089775
2778887985,11,139719470,3.686101
207096701,19,2779532063,2.0490844
186427749,17,175395656,1.1959126
182483264,5,103037022,1.1667634
2779120738,19,2779718769,3.3559268
19163912,3,110406131,3.3632083
120912362,48,2780814955,2.5564144
2780478649,20,2779177420,2.622075
138824270,18,21338462,3.3132682
176329583,5,203062551,2.4858456
2776958425,8,49105822,0.76229644
502032728,30,500499127,14.108545
540271850,27,499713411,21.221224
2781099131,81,2775841333,2.1436768
168395250,26,108626421,0.8909714
2781087020,51,2778643788,1.5473856
200329591,10,145922259,1.1514249
36755584,16,201373426,1.1858597
2776436406,20,2780778659,0.9131313
2778738759,4,139043278,1.4777262
2780962900,5,2780022147,3.544182
2778488018,3,8891405,38.004242
2778415529,18,2776855237,0.767215
2778248108,42,2778319317,5.83677
2779437838,2,118487528,1.5294042
27523624,5,2779281246,1.5412899
2780192828,84,2781433595,3.13265
68062652,5,514928085,5.445818
2778902744,18,2777235683,8.9311285
26876914,24,179703994,3.3419905
162057924,29,80487327,0.9690412
20538924,14,177384507,4.6416774
517835270,8,537208039,14.599946
187018787,1,523747234,33.093517
36200757,10,36289849,1.024515
2781009331,5,558565934,5.667387
52697466,17,2780026642,1.3756729
2776681766,15,2778597717,1.1878362
179691888,15,107235782,1.247501
2778787149,10,2778863655,1.2017236
186738849,1,171635847,5.942369
93776189,4,45633534,3.0304828
185436325,36,2777626329,1.3730407
75195261,12,55337741,6.19093
171560689,4,540031477,9.4027815
2781378340,3,2779620276,0.97856617
71287196,14,120293249,6.4367914
96716743,23,70920666,2.8358665
2778251122,1,2781265626,8.391149
45483111,8,118704821,2.427962
542059537,76,2778557136,1.7630147
2780741609,25,2778712882,0.9898175
2779594111,13,127745971,21.109512
58941895,12,118518473,5.008644
2780016085,3,2778806918,1.8422652
127445965,16,503630168,1.4740136
2776836400,6,94314489,8.463199
64474127,14,2778264360,3.7086754
2776233566,3,2779751980,8.533962
2780652538,19,194491627,3.1521058
88776829,20,153829536,1.5936923
122962297,3,47696715,5.34877
71041172,7,47798520,1.9604487
2777739294,8,2779097696,3.3160188
2781315006,7,2781241145,0.7798468
124149750,38,522602180,8.226679
2779958227,12,126645576,1.3941315
132901563,1,165135838,7.984764
2776548475,6,2778820722,2.4910135
91112408,5,541523362,4.9688935
67499762,9,100906024,1.0571193
2778152042,4,177801218,29.111916
114246631,38,126189478,2.8581839
192468462,26,6929264,1.4280789
2776854788,12,33374236,1.8892994
2776131572,4,2776180880,1.8013308
74532950,4,166528214,2.1548471
113629113,7,165864922,2.8660374
2778561401,11,94435474,1.5474929
107993555,27,2778391317,1.2680228
133382796,10,157369684,6.2189684
516920438,73,2777428142,5.561868
2776066342,9,2779379686,0.87782943
38014559,16,138885662,1.6563332
193539361,17,194962172,1.6519667
102094743,90,53533937,10.095799
2778978812,1,93877712,1.8969154
2781015247,7,2778907336,7.19448
2779120887,17,140205497,13.352957
2777197935,5,2777658100,2.1995325
155202549,42,2778269237,1.0374274
174771821,8,33980943,5.54055
2775960820,28,201750760,3.7427638
2779762703,5,74126248,3.3663342
10688316,15,2776589375,6.005651
2779610619,9,2779778371,2.7810757
195762429,16,194257627,1.9493775
97460637,65,182957341,1.0357457
2777562237,19,8891405,3.3179445
2778421084,7,2779262620,1.1392077
62130838,24,2776650774,0.9862696
2776803176,6,2781016034,0.9473765
112212490,18,197077220,2.294449
137705275,7,189039984,3.1507704
19163912,4,148730421,2.8734448
188660851,23,2779449553,1.5642148
2779610619,4,2780487640,3.981406
54809848,4,180754005,1.4029782
2779280718,9,193279874,8.794487
90119067,23,9652623,13.182815
31057288,12,81183938,0.7812123
201526758,4,85721925,9.159668
522996594,7,547727832,5.6783733
2780764945,1,2779746879,1.0940034
181820014,2,205649164,2.8831284
94665300,100,2780483375,2.0070922
