institution_id,repository_seq,repository_source_id
145372079,1,4306401165
146516829,2,4306402223
147280213,1,4306400074
147554453,1,4306400178
147809708,1,4306401647
149564915,1,4306401320
149704539,1,4306402457
149744451,1,4306401623
149851306,2,4377196959
149899117,1,4306400655
150149174,1,4306400885
150314799,2,4306400197
150545354,1,4306400884
151221077,1,4306401923
151823869,3,4306400673
153562115,1,4306400542
153562115,5,4306401217
153562115,9,4306401939
153648349,1,4306402365
153976015,4,4306402406
154202486,1,4377196267
155173764,1,4306402456
155660961,1,4306402470
156118397,1,4306402589
157286207,2,4377196370
157417397,1,4306402596
157485424,1,4306402435
157614274,1,4306402225
157674565,2,4306401300
157703844,1,4306402136
157725225,3,4306401872
161103922,1,4306402267
161371597,1,4306401829
162524378,1,4306400600
162577319,1,4306400877
163151358,2,4377196773
163245316,3,4377196580
163770644,3,4306400210
164389053,3,4377196473
165230279,1,4306400161
165230279,5,4306400903
165230279,9,4306400710
165779595,1,4377196259
165972669,1,4377196754
166073570,1,4306401685
166073570,5,4306402351
166337079,1,4306401431
166843116,2,4306401108
168635309,1,4306402212
169045520,1,4306401921
169046204,1,4306400994
169108374,1,4306401964
169199633,2,4306400484
169335092,1,4306401856
169427155,2,4306402346
169541294,2,4306401119
170201317,1,4306401283
170201317,5,4306402372
170201317,9,4377196454
170201317,13,4306400967
170201317,16,4306402439
170201317,20,4306400103
170201317,24,4306400856
170201317,28,4306400417
170201317,35,4306401437
170658231,1,4377196911
170897317,1,4306402048
172787465,1,4306400163
172901346,2,4306401360
172980758,2,4377196456
173029219,1,4306400310
173304897,1,4306400567
173887773,1,4306400606
174025329,1,4306401632
174216632,1,4377196304
174458059,1,4377196837
174878644,1,4377196401
175051016,2,4306402559
175172948,1,4306400550
175532246,2,4306402418
177097968,1,4377196682
177233841,2,4306400526
177233841,6,4306401218
177639307,1,4306400523
177700922,1,4306401122
178169726,2,4377196504
178712713,1,4306400338
179225836,2,4306401592
179301192,1,4306400922
179647637,3,4377196382
180203408,1,4306402282
180825142,1,4306401940
181028852,1,4306400012
181085462,1,4306401324
181233156,1,4377196436
181343428,2,4306400071
181343428,6,4377196714
181565077,4,4306400514
182083151,2,4377196649
182451676,1,4306400309
183935753,1,4306400217
184558857,1,4306401062
184565670,2,4306400346
184616310,1,4377196598
184856343,1,4306400866
184942183,2,4306401717
185492890,2,4377196357
186414734,2,4306402415
186771145,1,4306400995
187494767,2,4306401610
188538660,3,4306401956
188760350,1,4377196322
189060766,1,4306402322
189238007,2,4306400403
189712700,1,4306401487
189731429,1,4377196571
190270569,1,4306401166
190397597,1,4377196377
192396691,2,4306401789
192455969,3,4306401988
193223587,2,4306400311
193531525,1,4377196736
194120229,1,4377196719
196349391,1,4306400353
197312921,1,4377196640
198243066,3,4306401680
199417121,3,4306400699
199691007,1,4377196555
200183955,4,4306400521
200284239,1,4306400376
200694920,1,4306401757
200745827,1,4306401909
201324441,1,4306400369
202180297,1,4306400760
202483615,1,4306402197
202524275,1,4377196392
202697423,1,4306401281
203089679,1,4306401828
203847022,1,4306400762
204136569,2,4306401187
204465549,2,4377196400
205092303,1,4306400285
205783295,2,4306400194
205783295,6,4306400404
206917445,1,4377196808
206961696,1,4306400348
212119943,1,4306401509
218177685,1,4306400013
223464139,1,4306401598
223822909,1,4306402332
231086526,1,4306401161
233745408,2,4306400851
245322490,1,4306400015
251424209,1,4306401633
254571519,1,4306402231
269685040,1,4377196630
277688954,1,4306402354
291386647,3,4377196537
302099661,1,4306401772
522815984,2,4306402277
862322245,1,4306401145
864159182,4,4377196766
864159182,8,4377196920
864159182,12,4377196701
864159182,17,4306402207
869660684,2,4306401169
872248612,1,4306401604
872945872,1,4306400200
874055015,2,4306402475
874386039,3,4377196713
874792244,2,4377196332
877107187,1,4306402603
879563668,1,4377196277
881427289,1,4306401168
904495901,4,4377196861
909854389,2,4306401593
910567637,1,4306401245
911846574,2,4377196870
913481162,1,4306400096
918821925,1,4306400979
930072361,1,4306401124
1279799976,1,4377196774
1283220839,1,4306401880
1283582996,1,4306400709
1288237921,3,4377196846
1289702989,1,4377196866
1291425158,2,4306401773
1293303778,3,4377196427
1293303778,7,4377196490
1294671590,1,4306402512
1298590031,1,4306400418
1299303238,4,4306402270
1304898440,1,4377196958
1311157440,1,4306400288
1319399744,1,4306400419
1322597698,1,4306400439
1323554757,2,4306400778
1325598122,1,4306400977
1332873766,1,4306402243
1334329717,2,4306401179
1336096307,1,4306401377
1336856363,1,4306401015
1337852284,1,4377196655
1338511612,1,4306402581
1339579626,2,4306401832
1343961013,1,4377196794
2751430930,1,4306401328
2799351866,1,4306401061
2799848540,4,4306402531
2799848540,8,4306401713
2799848540,12,4306401273
2799848540,17,4306401238
2799848540,21,4306402544
2799848540,25,4306401327
2799853480,3,4306401231
2799957102,2,4306400429
2799967260,1,4306401185
2800384882,1,4306400166
2801357902,1,4306402135
2801739420,1,4306402553
2801919071,1,4306401358
2801974073,2,4377196464
2802025818,3,4377196809
2802037141,1,4306402061
2802090665,1,4377196538
2802353815,1,4306400306
2802626578,2,4306401605
2802635041,2,4306400170
2802918869,1,4306401861
2802923894,2,4377196434
2803035111,1,4306402537
3017910207,2,4306400569
3017965041,1,4306400609
3018134672,1,4306402598
3019271933,2,4306400622
3020440027,1,4306401524
3123212020,1,4306401372
3124489027,1,4377196525
3129431789,1,4306401146
3129486149,2,4377196543
3130638595,1,4306401507
3131268038,1,4306401478
3131550300,2,4306401603
3132096736,1,4377196679
3132420320,1,4306401906
3132710747,3,4306402247
3133182661,1,4306401285
3133242944,1,4306400926
3206020590,1,4306401498
3209142837,2,4377196703
4210086457,1,4306402106
4210086682,1,4377196956
4210087179,1,4306401900
4210087457,1,4306400315
4210087484,1,4306400302
4210087516,1,4306400633
4210088449,1,4306402432
4210089966,2,4306402527
4210090028,1,4306401311
4210090616,1,4306402045
4210090649,2,4306400582
4210091878,1,4306401226
4210092303,1,4306402389
4210093237,2,4377196930
4210093275,1,4306401531
4210093275,5,4306401452
4210093648,1,4306400570
4210094198,1,4306400933
4210094609,2,4306402371
4210094725,1,4377196804
4210095969,1,4306400031
4210096337,1,4306401427
4210097083,1,4306400326
4210097146,3,4306400193
4210097602,1,4306400947
4210098594,1,4306400142
4210098674,1,4306401595
4210098980,1,4397694588
4210099144,2,4306400913
4210100283,1,4306402449
4210100610,1,4306400934
4210100705,2,4306400080
4210101313,4,4306402541
4210101313,8,4306402605
4210101313,12,4306402516
4210101368,2,4306401786
4210101417,1,4306402128
4210101489,1,4377196936
4210101560,1,4306402564
4210101791,1,4306400576
4210102116,1,4306400971
4210102140,1,4306401887
4210102904,1,4306400568
4210103840,1,4306401747
4210104196,1,4306401400
4210104433,1,4306401814
4210104502,1,4306400677
4210105639,1,4306400035
4210106281,1,4306401795
4210106508,2,4306401176
4210106610,1,4306401083
4210107691,1,4306402301
4210108513,3,4306401567
4210109052,1,4306400623
4210111362,1,4306401744
4210113919,2,4306401883
4210114217,1,4377196694
4210114793,2,4306400797
4210115145,1,4377196480
4210115194,2,4306401275
4210115942,1,4306400371
4210116089,1,4306401274
4210116283,1,4377196651
4210117254,1,4306400109
4210118913,1,4377196849
4210121150,1,4306401589
4210122449,1,4306402355
4210122495,2,4306400625
4210122787,1,4377196429
4210123215,1,4377196739
4210123529,1,4306400441
4210123620,1,4306401805
4210124175,1,4306401673
4210124223,1,4306402648
4210124779,1,4377196257
4210124929,1,4377196474
4210125118,2,4306401378
4210126377,2,4306401611
4210126689,1,4306400808
4210126990,1,4306400501
4210127365,1,4377196636
4210127711,3,4306402434
4210128723,1,4306401045
4210130036,1,4306401152
4210132580,1,4306402272
4210133815,1,4377196616
4210134516,1,4306400336
4210135321,1,4306401233
4210135666,3,4306401041
4210136192,1,4306401544
4210137209,2,4306400957
4210137221,1,4377196274
4210137611,1,4306401307
4210137904,1,4306402020
4210139634,1,4306400414
4210141869,1,4306401032
4210142219,1,4306402404
4210142515,2,4306400083
4210142658,1,4306402079
4210143688,1,4306402398
4210144440,2,4306401153
4210145204,1,4393179698
4210146544,2,4306400556
4210147564,1,4306401158
4210147807,1,4306401025
4210148414,1,4306402386
4210148506,2,4306401691
4210152404,1,4306400492
4210154294,1,4306402313
4210154391,2,4377196685
4210154901,1,4377196345
4210155180,2,4377196796
4210155183,1,4377196344
4210156362,1,4306401710
4210157616,1,4306400862
4210157861,2,4306402001
4210158089,1,4306400896
4210158193,1,4306401162
4210158496,1,4306400234
4210160370,2,4306400449
4210161027,1,4306400610
4210161440,1,4377196620
4210162706,1,4306401694
4210163302,1,4306400638
4210164264,3,4306400731
4210166131,1,4306400370
