author_id,author,orcid,openalex_id,scopus_id,wikipedia_url,updated_date,created_date
5095842516,Gabriele Botti Riguer,,A5095842516,,,2024-06-10,2024-04-24
5046717952,Stefan Lickl,,A5046717952,,,2024-06-05,2023-07-21
5039413198,舟根和美,,A5039413198,,,2024-05-13,2023-07-21
5073240840,GU Shang-li,,A5073240840,,,2024-06-13,2023-07-21
5073911791,Q. Xu,,A5073911791,,,2024-06-10,2023-07-21
5003659792,P.H. Vereijken,,A5003659792,,,2024-06-09,2023-07-21
5095254376,Leningrad Cisto,,A5095254376,,,2024-05-07,2024-04-12
5065684588,Nicole Lashon Stewart,,A5065684588,,,2024-06-06,2023-07-21
5025650002,B Pinar Ana,,A5025650002,,,2024-05-08,2023-07-21
5041211183,Y. T.,,A5041211183,,,2024-06-13,2023-07-21
5045089109,J. Luis,,A5045089109,,,2024-06-10,2023-07-21
5002454527,H. D. Kolodny,,A5002454527,,,2024-06-07,2023-07-21
5004642702,R.M. Shultz,,A5004642702,,,2024-06-08,2023-07-21
5095089346,Eun Hye Seong,,A5095089346,,,2024-06-11,2024-04-11
5053594975,靖志 渡邉,,A5053594975,,,2024-05-13,2023-07-21
5010190258,Adolfo Martínez‐Tovar,,A5010190258,,,2024-08-19,2023-07-21
5037950453,Judith E. Lauer,,A5037950453,,,2024-06-07,2023-07-21
5072431512,Mariusz Dalewski,,A5072431512,,,2024-08-21,2023-07-21
5081955308,张一鸿,,A5081955308,,,2024-05-12,2023-07-21
5032151939,J Czerny,,A5032151939,,,2024-06-11,2023-07-21
5007774844,Theis Sl,,A5007774844,,,2024-05-18,2023-07-21
5103072135,Aditya Dixit,0000-0002-3531-2923,A5103072135,,,2024-08-23,2024-07-12
5083714677,Javier Fernández Ledesma,,A5083714677,,,2024-06-09,2023-07-21
5043769912,Jessica Solimine,,A5043769912,,,2024-08-25,2023-07-21
5000292798,Angela Mumo,,A5000292798,,,2024-08-20,2023-07-21
5088953835,K Hamamoto,,A5088953835,,,2024-05-07,2023-07-21
5095276427,E Kovacs,,A5095276427,,,2024-05-07,2024-04-12
5000325162,A.-R. Putkonen,,A5000325162,,,2024-08-15,2023-07-21
5096801718,Rustam Ruslanovich Salgiriev,,A5096801718,,,2024-06-13,2024-05-08
5052638594,Jakub Szewczyk,0000-0001-9149-6731,A5052638594,,,2024-08-22,2023-07-21
5046971889,Fatchun Nikmah,,A5046971889,,,2024-08-12,2023-07-21
5091533731,Вьюнова Регина Руслановна,,A5091533731,,,2024-06-09,2023-07-21
5081690966,Oksana Aleksandrovna Voznyak,,A5081690966,,,2024-05-17,2023-07-21
5005579185,GJ Pereira,,A5005579185,,,2024-06-11,2023-07-21
5030706231,Marcus Jarwin Manalo,,A5030706231,,,2024-06-12,2023-07-21
5059928290,Lydia C.M. Singels,,A5059928290,,,2024-06-11,2023-07-21
5103397870,Mohammed Kamal,,A5103397870,,,2024-08-24,2024-07-14
5055169939,Gretel Pupo Batista,,A5055169939,,,2024-06-11,2023-07-21
5018820410,Wang Luyuan,,A5018820410,,,2024-06-13,2023-07-21
5070587821,Jimmie Nell Harris,,A5070587821,,,2024-08-11,2023-07-21
5006908120,Xin Jin,0009-0006-8812-4914,A5006908120,,,2024-06-07,2023-07-21
5068656478,Ben Corns,,A5068656478,,,2024-06-10,2023-07-21
5048448038,Ir. Emie Santoso,,A5048448038,,,2024-05-15,2023-07-21
5089193322,R Mancke,,A5089193322,,,2024-06-08,2023-07-21
5002533671,E Caltabiano,,A5002533671,,,2024-08-26,2023-07-21
5082407428,Callum Robert MacKinnon,0000-0001-5584-2545,A5082407428,,,2024-08-20,2023-07-21
5002989993,Brian Soe,,A5002989993,,,2024-07-20,2023-07-21
5034346008,涂汉华,,A5034346008,,,2024-05-07,2023-07-21
5098577039,О. В. Шутяк,,A5098577039,,,2024-05-25,2024-05-17
5044756127,Orley H. Johns,,A5044756127,,,2024-06-11,2023-07-21
5066828287,C. E. Githens,,A5066828287,,,2024-05-12,2023-07-21
5093403557,Tolbert Dharromanba Gaykamangu,,A5093403557,,,2024-07-10,2023-12-03
5010494471,Makoto Ohmura,,A5010494471,,,2024-08-04,2023-07-21
5009880527,J Lazaro,,A5009880527,,,2024-06-06,2023-07-21
5065163950,Min Ah. Kim,,A5065163950,,,2024-08-22,2023-07-21
5086836668,Wilhelm Ala-Krekola,,A5086836668,,,2024-06-10,2023-07-21
5037045615,李日光,,A5037045615,,,2024-05-12,2023-07-21
5043848099,Halima F. Salem,,A5043848099,,,2024-08-26,2023-07-21
5098410285,med. A. H. Lemmerz,,A5098410285,,,2024-06-12,2024-05-16
5013084780,K. Hosseini-Istadeh,,A5013084780,,,2024-08-19,2023-07-21
5044935769,Stanley Okolo,,A5044935769,,,2024-08-26,2023-07-21
5042808307,Laurie L. Lijewski,,A5042808307,,,2024-06-08,2023-07-21
5018860538,姚丹红,,A5018860538,,,2024-05-11,2023-07-21
5041608745,Madeleine Bitting,0000-0002-4138-8318,A5041608745,,,2024-08-22,2023-07-21
5049473521,I-Hui Lin,,A5049473521,,,2024-08-07,2023-07-21
5043105374,R. Hodder Williams,,A5043105374,,,2024-05-16,2023-07-21
5078365093,A Erdödi,,A5078365093,,,2024-08-04,2023-07-21
5078313844,Henrique Cândido Evangelista da Silva,,A5078313844,,,2024-06-11,2023-07-21
5013960129,Reichenbach Marc,,A5013960129,,,2024-06-07,2023-07-21
5088446861,G. Wang,,A5088446861,,,2024-07-13,2023-07-21
5017298457,C Womac,,A5017298457,,,2024-08-22,2023-07-21
5064280118,Mary Nafziger,,A5064280118,,,2024-06-05,2023-07-21
5036073064,M. Minier,,A5036073064,,,2024-08-26,2023-07-21
5092915312,Toyoko Pier,,A5092915312,,,2024-05-10,2023-09-22
5023651376,J. F. Leivas,,A5023651376,,,2024-06-09,2023-07-21
5029402050,潤子 小原,,A5029402050,,,2024-05-12,2023-07-21
5019168418,T. Takenaka,,A5019168418,,,2024-06-11,2023-07-21
5008192651,A. L. Dulmage,,A5008192651,,,2024-08-26,2023-07-21
5026970083,Rania M. K. M. Pasha,,A5026970083,,,2024-06-13,2023-07-21
5096093268,Felipe Jes�s Bustos‐Rodr�guez,,A5096093268,,,2024-08-18,2024-05-05
5009817466,S A Monks,,A5009817466,,,2024-08-26,2023-07-21
5020627333,Tom Ashfleld,,A5020627333,,,2024-08-16,2023-07-21
5062455320,Niklaus Umbricht,,A5062455320,,,2024-08-16,2023-07-21
5054535939,Jack Reardon Jack Reardon,,A5054535939,,,2024-07-15,2023-07-21
5106748543,X. Hu,,A5106748543,,,2024-08-28,2024-08-28
5041986490,Maximilian Heckel,,A5041986490,,,2024-08-15,2023-07-21
5023064052,Hestik Astuti,,A5023064052,,,2024-06-10,2023-07-21
5067367898,Tushar Chhabra,,A5067367898,,,2024-06-14,2023-07-21
5095026083,Udoye E.P Tabowei B.I.,,A5095026083,,,2024-07-07,2024-04-10
5079167607,S. T. Patil,,A5079167607,,,2024-08-22,2023-07-21
5049847605,WangLi Huang,,A5049847605,,,2024-05-16,2023-07-21
5069075500,H. Shamsub,,A5069075500,,,2024-07-06,2023-07-21
5081071521,Shuang-Lian Kang,,A5081071521,,,2024-06-12,2023-07-21
5019716399,Yaakov Metzger,,A5019716399,,,2024-08-20,2023-07-21
5062881733,Gerry Weller,,A5062881733,,,2024-08-18,2023-07-21
5054994985,Chen Jing-qiao,,A5054994985,,,2024-06-12,2023-07-21
5031129390,Herbert Hazel,,A5031129390,,,2024-06-13,2023-07-21
5026703379,那須久美子,,A5026703379,,,2024-05-12,2023-07-21
5066076990,В Н Горелов,,A5066076990,,,2024-05-08,2023-07-21
5106135792,Hiroyasu Suganuma,,A5106135792,,,2024-08-17,2024-08-02
5053036252,Hosaku Trii,,A5053036252,,,2024-06-13,2023-07-21
5049065261,H Kinglake,,A5049065261,,,2024-05-07,2023-07-21
5029639185,澄人 的場,,A5029639185,,,2024-05-13,2023-07-21
5069527738,Ik Ilunga Katulushi,,A5069527738,,,2024-06-09,2023-07-21
5004824270,Lilly Marit J Angermo,,A5004824270,,,2024-07-28,2023-07-21
5053614907,Kristen Howell,,A5053614907,,,2024-08-20,2023-07-21
5079134114,I. Egilegor Uranga,,A5079134114,,,2024-05-17,2023-07-21
5106737247,Ronald Vargas Palpa,0009-0009-6016-5513,A5106737247,,,2024-08-27,2024-08-27
5023926759,Tianting Yan,,A5023926759,,,2024-06-06,2023-07-21
5008642781,H.C. CHEN,,A5008642781,,,2024-05-15,2023-07-21
5052321766,Melike Erbaş,0000-0002-4497-5702,A5052321766,,,2024-08-26,2023-07-21
5066270575,Elena Chiang Abdullah,,A5066270575,,,2024-06-10,2023-07-21
5015280230,S Shafawi,,A5015280230,,,2024-08-16,2023-07-21
5105505495,Shaunay M. Palmer,,A5105505495,,,2024-08-22,2024-07-31
5060102756,Franco Gallons,,A5060102756,,,2024-08-08,2023-07-21
5053484222,Paul G. Menkhaus,,A5053484222,,,2024-08-21,2023-07-21
5046996215,WILLIE MCCLURE,,A5046996215,,,2024-07-21,2023-07-21
5029673691,J Töwe,,A5029673691,,,2024-08-16,2023-07-21
5056328826,Angel Rubiel Gonzalez,,A5056328826,,,2024-06-11,2023-07-21
5018615009,삼하 윤,,A5018615009,,,2024-05-07,2023-07-21
5087863941,成江晨,,A5087863941,,,2024-05-13,2023-07-21
5015526952,Mirko Scordio,0000-0003-4673-6681,A5015526952,,,2024-08-20,2023-07-21
5046544926,JP Lock,,A5046544926,,,2024-06-08,2023-07-21
5022811947,幸三 清水,,A5022811947,,,2024-06-09,2023-07-21
5016350156,К.К. Шоколаков,,A5016350156,,,2024-05-09,2023-07-21
5048265820,宗治 北垣,,A5048265820,,,2024-07-18,2023-07-21
5067684885,Schindler Lisa Verena,,A5067684885,,,2024-05-14,2023-07-21
5014868959,Avelino Reyes-Alfonso,,A5014868959,,,2024-08-25,2023-07-21
5047974080,Y. Sugai,,A5047974080,,,2024-08-18,2023-07-21
5081755387,فائزه عرب یوسفآبادی,,A5081755387,,,2024-05-11,2023-07-21
5004177481,関矢カズ子,,A5004177481,,,2024-05-07,2023-07-21
5036417837,Shira Yun,,A5036417837,,,2024-08-22,2023-07-21
5009373521,Aigul Kinzikeeva,,A5009373521,,,2024-08-21,2023-07-21
5078090308,J.C. Young,,A5078090308,,,2024-08-17,2023-07-21
5072538682,Magda Hojden,,A5072538682,,,2024-08-20,2023-07-21
5038310355,Seong Joon Baik,,A5038310355,,,2024-06-06,2023-07-21
5024364837,Wǖst,,A5024364837,,,2024-05-14,2023-07-21
5001615588,A Ruedas,,A5001615588,,,2024-08-22,2023-07-21
5104678514,E R Titkova,0009-0008-5735-5781,A5104678514,,,2024-07-28,2024-07-19
5046660369,森戸夏美,,A5046660369,,,2024-05-06,2023-07-21
5083904936,Susana Bragatto,,A5083904936,,,2024-08-19,2023-07-21
5068548899,Nicolas Contis,,A5068548899,,,2024-06-10,2023-07-21
5006783286,Латвийский государственный университет. Научно-исследоватальский институт физики твердого тела,,A5006783286,,,2024-05-08,2023-07-21
5084353408,Neil H. Popham,,A5084353408,,,2024-06-07,2023-07-21
5042080667,Veronica Leonardo,,A5042080667,,,2024-06-06,2023-07-21
5016901221,李新生,,A5016901221,,,2024-05-07,2023-07-21
5078834944,Giuseppe D’Amico,0000-0002-3300-2171,A5078834944,,,2024-08-25,2023-07-21
5057150822,Kentaro Ryu,,A5057150822,,,2024-07-02,2023-07-21
5062410347,真紀代 橋本,,A5062410347,,,2024-05-19,2023-07-21
5003069453,Y. Ikeya,,A5003069453,,,2024-08-22,2023-07-21
5083425787,Kristin Brighty,,A5083425787,,,2024-06-09,2023-07-21
5042300300,Natacha Pahola de las Mercedes Díaz Rodríguez,0000-0003-0916-336X,A5042300300,,,2024-08-19,2023-07-21
5096089971,槇雄 柴田,,A5096089971,,,2024-05-13,2024-05-05
5012604531,Yuichi Jinno,,A5012604531,,,2024-07-02,2023-07-21
5029063941,Bernardo García Camino,,A5029063941,,,2024-08-12,2023-07-21
5059756695,Gabriela Lissette,,A5059756695,,,2024-06-12,2023-07-21
5058245251,修 尾上,,A5058245251,,,2024-05-14,2023-07-21
5060084838,黒川健児,,A5060084838,,,2024-05-09,2023-07-21
5007178460,Jaehee Jong,0000-0001-9546-6089,A5007178460,,,2024-08-21,2023-07-21
5015540793,Изжанов Ельдар Ауезович,,A5015540793,,,2024-05-12,2023-07-21
5030949202,Wen-da Lo,0000-0002-0336-6652,A5030949202,24787556900.0,,2024-08-14,2023-07-21
5047938128,Markin Ma,,A5047938128,,,2024-06-10,2023-07-21
5027040936,A. Aravind,,A5027040936,,,2024-08-19,2023-07-21
5009751410,Carolina Pereira Vicensi,,A5009751410,,,2024-06-07,2023-07-21
5003453794,Ryo Okamoto,,A5003453794,,,2024-06-11,2023-07-21
5080001464,K. Sainato Helen,,A5080001464,,,2024-06-11,2023-07-21
5076674268,裕夫 井村,,A5076674268,,,2024-06-13,2023-07-21
5090403989,B. V. Kabelchuk,,A5090403989,,,2024-06-06,2023-07-21
5055025693,松本剛明,,A5055025693,,,2024-05-09,2023-07-21
5073036131,Lassi Puhtila,,A5073036131,,,2024-06-08,2023-07-21
5106675816,Soham Arora,,A5106675816,,,2024-08-24,2024-08-24
5021591976,W. A. WHITEHOUSE,,A5021591976,,,2024-06-06,2023-07-21
5035786529,Kasu Karunakar Reddy,,A5035786529,,,2024-06-11,2023-07-21
5021758706,Robert M. George,,A5021758706,,,2024-08-24,2023-07-21
5003156450,未来 中川,,A5003156450,,,2024-05-09,2023-07-21
5022420844,昭治 飯島,,A5022420844,,,2024-05-07,2023-07-21
5083444331,Xie HongLiao,,A5083444331,,,2024-06-12,2023-07-21
5013118748,С. А. Клименко,,A5013118748,,,2024-05-07,2023-07-21
5007621244,Weimin Sun,0000-0002-0364-0244,A5007621244,,,2024-06-09,2023-07-21
5011354947,S.M. Hasibur Rahman,,A5011354947,,,2024-06-08,2023-07-21
5042479442,Yunior Rodriguez Chirino,,A5042479442,,,2024-06-13,2023-07-21
5090330977,G.D. O'Dell,,A5090330977,,,2024-06-12,2023-07-21
5102485572,Jatin Agarwal,,A5102485572,,,2024-08-15,2024-07-12
5050323816,Jaesop Kong,,A5050323816,,,2024-08-18,2023-07-21
5029329155,Charles R. O’Melia,,A5029329155,,,2024-08-21,2023-07-21
5007797601,G. H. DuBoulay,,A5007797601,,,2024-06-07,2023-07-21
5062038095,Colin Nunweek,,A5062038095,,,2024-06-07,2023-07-21
5050794927,Carlos Alberto Tello Ramírez,,A5050794927,,,2024-05-14,2023-07-21
5105252528,Barbara Berardi,,A5105252528,,,2024-08-06,2024-07-29
5093030067,Sri Diana,0000-0003-4163-3122,A5093030067,,,2024-07-17,2023-10-11
5012437770,Chao-Jung Taso,,A5012437770,,,2024-08-22,2023-07-21
5073272000,Yunisha Aktinidia,,A5073272000,,,2024-06-12,2023-07-21
5050028597,C Albahary,,A5050028597,,,2024-08-22,2023-07-21
5037394955,Jeong Il Song,,A5037394955,,,2024-06-12,2023-07-21
5057738210,Tuomas Sorjamaa,,A5057738210,,,2024-06-10,2023-07-21
5006503028,林 秀俊,,A5006503028,,,2024-05-09,2023-07-21
5071968282,Theo Rathgeber,,A5071968282,,,2024-05-17,2023-07-21
5024964353,Topinko Aleksei Iurevich,,A5024964353,,,2024-05-10,2023-07-21
5080315495,Y. C. Zhang,,A5080315495,,,2024-06-12,2023-07-21
5078729321,Maryanna Y. Morris,,A5078729321,,,2024-08-16,2023-07-21
5019047868,Юлия Петровна Галушко,,A5019047868,,,2024-06-11,2023-07-21
5058042227,M.J. Novacek,,A5058042227,,,2024-06-07,2023-07-21
5014152547,Merilyn Jones,,A5014152547,,,2024-08-12,2023-07-21
5069606538,Chrisandrea Charalambous,,A5069606538,,,2024-08-19,2023-07-21
5031939147,Howard League for Penal Reform,,A5031939147,,,2024-08-17,2023-07-21
5019177706,P. Chaiyapurk,,A5019177706,,,2024-06-07,2023-07-21
5055593658,Murat Nagiş,,A5055593658,,,2024-06-12,2023-07-21
5083560344,Rosheen Birdie,,A5083560344,,,2024-08-25,2023-07-21
5097765412,ذويب ، عبد الرحمن بن محمد,,A5097765412,,,2024-06-10,2024-05-13
5001297843,Farid Awee,,A5001297843,,,2024-06-06,2023-07-21
5033116672,Debela Yadeta,,A5033116672,,,2024-07-28,2023-07-21
5100694010,Sooyoung Kim,0000-0003-0817-2790,A5100694010,,,2024-08-22,2024-07-11
5028587926,Line Fredens,,A5028587926,,,2024-06-05,2023-07-21
5040729995,Windy Rosianti,,A5040729995,,,2024-06-13,2023-07-21
5049562278,Ya. V. Kazakov,0000-0001-8505-5841,A5049562278,57188686765.0,,2024-08-21,2023-07-21
5077936302,Wei Zhang,0000-0002-5554-3016,A5077936302,,,2024-06-06,2023-07-21
5040819701,R Willeke,,A5040819701,,,2024-06-11,2023-07-21
5103937087,Andrew P. Lobanov,,A5103937087,,,2024-08-24,2024-07-14
5070522379,James M. Dye,,A5070522379,,,2024-06-08,2023-07-21
5010696487,Lester Lynn Miller,,A5010696487,,,2024-06-12,2023-07-21
5004395773,M. Cordero-Muñiz-Alique,,A5004395773,,,2024-05-12,2023-07-21
5097538318,Russell Lord,,A5097538318,,,2024-06-09,2024-05-12
5090585482,Kurt Putnam,,A5090585482,,,2024-08-22,2023-07-21
5066238233,Danielle Sandra da Silva de-Azevedo,,A5066238233,,,2024-07-28,2023-07-21
5048656237,Claudio. Mandoline. Direction d'orchestre Bonelli,,A5048656237,,,2024-05-10,2023-07-21
5106357169,Michael Dirda,,A5106357169,,,2024-08-24,2024-08-09
5031262852,Yeşim Kınıkoğlu,,A5031262852,,,2024-08-22,2023-07-21
5089278246,B. Kothuis,,A5089278246,,,2024-08-21,2023-07-21
5041167420,张仕斌,,A5041167420,,,2024-08-13,2023-07-21
5077859835,Nóbrega Júnior,,A5077859835,,,2024-08-21,2023-07-21
5000384760,Helena Törnkvist,,A5000384760,,,2024-05-14,2023-07-21
5042947095,J Y Grall,,A5042947095,,,2024-06-12,2023-07-21
5033574951,兵治 平田,,A5033574951,,,2024-05-08,2023-07-21
5084786834,Yoshimuta Koichiro,,A5084786834,,,2024-05-17,2023-07-21
5057658938,Ni’matul Wiqoyah Apikes Citra Medika Surakarta,,A5057658938,,,2024-08-26,2023-07-21
5042060015,E. Czernyszewicz,,A5042060015,,,2024-06-10,2023-07-21
5029680313,刘均民,,A5029680313,,,2024-05-10,2023-07-21
5101644923,Mats Olsson,0000-0002-6203-1537,A5101644923,,,2024-08-08,2024-07-12
5040211973,康元 徳永,,A5040211973,,,2024-05-11,2023-07-21
5012804243,С В Козырев,,A5012804243,,,2024-08-15,2023-07-21
5045830315,Mondher Kechaou,,A5045830315,,,2024-06-10,2023-07-21
5047702078,Saksan Suankool,,A5047702078,,,2024-06-09,2023-07-21
5037122608,Marissa C. Pelot,,A5037122608,,,2024-07-25,2023-07-21
5081957244,F Feuille,,A5081957244,,,2024-08-22,2023-07-21
5065999660,正一 松谷,,A5065999660,,,2024-08-13,2023-07-21
5049826086,SathishMohan Botsa,,A5049826086,,,2024-06-08,2023-07-21
5051244325,Cheyney Ryan,0000-0002-6249-4574,A5051244325,,,2024-08-22,2023-07-21
5001984937,Ann Boyer,,A5001984937,,,2024-08-16,2023-07-21
5000960265,Ivan Vulíc,,A5000960265,,,2024-08-20,2023-07-21
5105847420,A Giomarelli,,A5105847420,,,2024-08-08,2024-07-31
5011437750,H Febvre,,A5011437750,,,2024-05-12,2023-07-21
5021808853,J. Zadro,,A5021808853,,,2024-05-09,2023-07-21
5017716035,A.J. Schouten,,A5017716035,,,2024-08-15,2023-07-21
5009150474,Tamara Desiderio,,A5009150474,,,2024-08-25,2023-07-21
5049870480,Ira Ardyani,,A5049870480,,,2024-06-13,2023-07-21
5089651399,Richard D. Brownlee,,A5089651399,,,2024-08-23,2023-07-21
5032047143,A. V. Dobrovol'Skij,,A5032047143,,,2024-06-06,2023-07-21
5036152031,Kenjiro Nakazato,,A5036152031,,,2024-06-10,2023-07-21
5060384253,J. Linderski,,A5060384253,,,2024-06-13,2023-07-21
5044302177,John O’Quigley,0000-0001-8038-5171,A5044302177,,,2024-08-26,2023-07-21
5079749843,李宜容,,A5079749843,,,2024-05-09,2023-07-21
5071558825,ГЕННАДИЙ ЛЕОНИДОВИЧ АГАФОНОВ,,A5071558825,,,2024-06-09,2023-07-21
5100524849,Wei-Ran Gao,,A5100524849,,,2024-08-15,2024-07-11
5039060685,悠 梅原,,A5039060685,,,2024-05-12,2023-07-21
5045508786,Manasi Chakrabarty,,A5045508786,,,2024-08-27,2023-07-21
5020576950,Bruno Augusto Martins de Toledo,,A5020576950,,,2024-08-21,2023-07-21
5078571565,Tobbia IN,,A5078571565,,,2024-06-08,2023-07-21
5033152858,Horbunov Leonid Volodymyrovych,,A5033152858,,,2024-06-13,2023-07-21
5028771443,Adriana Aparecida Andrade Chagas,,A5028771443,,,2024-07-10,2023-07-21
5026978445,Rizal Judawinata,,A5026978445,,,2024-06-07,2023-07-21
5059384598,Chuanze Hu,,A5059384598,,,2024-06-13,2023-07-21
5038783488,X. Moreno-Ventas,0000-0002-8365-7950,A5038783488,17135626100.0,,2024-08-25,2023-07-21
5084876636,Leo Shigueto Kawamoto,,A5084876636,,,2024-08-22,2023-07-21
5101861955,Piyush Pandey,0009-0004-6814-1413,A5101861955,,,2024-08-23,2024-07-12
5096446724,Christiane Karg,,A5096446724,,,2024-06-11,2024-05-07
5068919617,M Roth,,A5068919617,,,2024-08-07,2023-07-21
5089989248,Stephanie Y. Chang,,A5089989248,,,2024-08-02,2023-07-21
5055676911,Bu-Ki Kim,,A5055676911,,,2024-06-11,2023-07-21
5007488978,Elena L. Averina,,A5007488978,,,2024-08-18,2023-07-21
5103476215,Thaís Vieira de Carvalho,,A5103476215,,,2024-08-24,2024-07-14
5000868514,Gerardo García Luna Martínez,,A5000868514,,,2024-06-11,2023-07-21
5105390143,谷本 康信,,A5105390143,,,2024-08-07,2024-07-30
5058985846,磨美 伊佐,,A5058985846,,,2024-05-07,2023-07-21
5014837174,Jody Butler Walker,,A5014837174,,,2024-08-18,2023-07-21
5025607727,Almerinda Soares,,A5025607727,,,2024-05-09,2023-07-21
5055097073,J Richards,,A5055097073,,,2024-08-16,2023-07-21
5012115289,A. S. Raghuvansi,,A5012115289,,,2024-08-18,2023-07-21
5054492880,Entian Cao,,A5054492880,,,2024-06-13,2023-07-21
5010299544,Ahrya Derakhshani,0000-0002-2304-4132,A5010299544,,,2024-08-26,2023-07-21
5049895658,太朗 飯田,,A5049895658,,,2024-05-13,2023-07-21
5009154044,Brandon Barron,,A5009154044,,,2024-06-06,2023-07-21
5024088714,Anita Wester-Wedman,,A5024088714,,,2024-06-11,2023-07-21
5098079344,Pogłębiarskie -Analiza Możliwości Wykorzystania,,A5098079344,,,2024-06-11,2024-05-15
5022686047,Emilia Levy,,A5022686047,,,2024-08-22,2023-07-21
5003460264,Teresa García,,A5003460264,,,2024-06-12,2023-07-21
5106439122,V. I. Zhukova,,A5106439122,,,2024-08-22,2024-08-14
5033571732,Jon Irigoyen Cañas,,A5033571732,,,2024-05-15,2023-07-21
5058013127,Dirk Roox,,A5058013127,,,2024-06-12,2023-07-21
5098530563,中茎 洋見,,A5098530563,,,2024-07-28,2024-05-16
5026450553,Syari Indah,,A5026450553,,,2024-07-19,2023-07-21
5053238208,Paul Jeric M. Bondad,,A5053238208,,,2024-06-06,2023-07-21
5034615322,Gerrit Albrecht,,A5034615322,,,2024-06-14,2023-07-21
5047674896,Paramita Praningtyas,,A5047674896,,,2024-08-26,2023-07-21
5079532065,Aminah Syarifuddin,,A5079532065,,,2024-08-21,2023-07-21
5085846525,Teresa Cassel,0000-0003-1700-932X,A5085846525,,,2024-08-24,2023-07-21
5039311280,Иохим Бранд,,A5039311280,,,2024-05-09,2023-07-21
5049552606,哲幸 服部,,A5049552606,,,2024-05-07,2023-07-21
5022292559,Fumihiko Uemura,,A5022292559,,,2024-08-22,2023-07-21
5042741824,Carla Cristina Corcho Jiménez,,A5042741824,,,2024-06-11,2023-07-21
5064708552,Oliver Mowbray,,A5064708552,,,2024-06-13,2023-07-21
5052996011,Zhu Rui-y,,A5052996011,,,2024-06-12,2023-07-21
5029365605,Claudine Amiel‐Tison,,A5029365605,,,2024-08-20,2023-07-21
5060322238,Laertis Vaso,0000-0003-0313-7777,A5060322238,,,2024-08-21,2023-07-21
5025206500,牧郎 木村,,A5025206500,,,2024-05-12,2023-07-21
5025746337,Katarzyna Hertel,,A5025746337,,,2024-08-19,2023-07-21
5025914122,Herrera Gutiérrez M,,A5025914122,,,2024-06-10,2023-07-21
5047025135,Marisol Quiala Hozman,,A5047025135,,,2024-08-14,2023-07-21
5104626069,Paul Washington,,A5104626069,,,2024-07-27,2024-07-18
5057472414,深香 熊上,,A5057472414,,,2024-05-08,2023-07-21
5028939950,Jotsif,,A5028939950,,,2024-05-12,2023-07-21
5028837827,S. Brunec,,A5028837827,,,2024-06-07,2023-07-21
5079674026,P. Cantini,,A5079674026,,,2024-06-12,2023-07-21
5057240964,Yu.A. タンボフツェフ,,A5057240964,,,2024-05-08,2023-07-21
5024549245,Hertel Ed,,A5024549245,,,2024-06-12,2023-07-21
5105642005,M. de Naurois,,A5105642005,,,2024-08-22,2024-07-31
5032464141,浩平 橋都,,A5032464141,,,2024-05-07,2023-07-21
5088866913,Kenneth L. Shulman,,A5088866913,,,2024-06-08,2023-07-21
5059956323,雅之 広瀬,,A5059956323,,,2024-05-10,2023-07-21
5067479842,В. Є. Гладчук,,A5067479842,,,2024-05-11,2023-07-21
5021446258,T D Mcllugh,,A5021446258,,,2024-07-14,2023-07-21
5069883611,Jerry D. Flora,,A5069883611,,,2024-08-12,2023-07-21
5102394238,hl cardoso,,A5102394238,,,2024-07-21,2024-07-12
5075042970,I. Khadzhai-Ya,,A5075042970,,,2024-06-08,2023-07-21
5085610676,B. Balkenbush,,A5085610676,,,2024-05-10,2023-07-21
5022768029,Yukun Zhu,,A5022768029,,,2024-08-16,2023-07-21
5044181544,Milka Miličević,,A5044181544,,,2024-06-11,2023-07-21
5101364691,Artur Ubaldo Marques,,A5101364691,,,2024-08-15,2024-07-12
5024124985,Badeea Al-Azem,,A5024124985,,,2024-06-08,2023-07-21
5096252940,憲治 鈴木,,A5096252940,,,2024-05-14,2024-05-06
5031130210,Daphne Stapert,,A5031130210,,,2024-08-26,2023-07-21
5015406830,Munaza Hasan Nasir,,A5015406830,,,2024-07-19,2023-07-21
5057547896,Andrea Paquin,,A5057547896,,,2024-05-14,2023-07-21
5092674707,Ramune Zilinskaite Tamasauske,,A5092674707,,,2024-08-22,2023-09-07
5063860584,竹内正志,,A5063860584,,,2024-05-10,2023-07-21
5053129566,CAROL H. NIX,,A5053129566,,,2024-06-09,2023-07-21
5014479052,Özge GÜVENDIK,,A5014479052,,,2024-06-12,2023-07-21
5067260095,María Belén Málaga,,A5067260095,,,2024-05-12,2023-07-21
5053741502,俊雄 樫野,,A5053741502,,,2024-05-07,2023-07-21
5017989490,Alum Clara,,A5017989490,,,2024-06-07,2023-07-21
5078912969,大屋敷純子,,A5078912969,,,2024-05-07,2023-07-21
5086746996,Khozinatul Asror,,A5086746996,,,2024-08-15,2023-07-21
5008597914,Violet J. Harris,,A5008597914,,,2024-08-22,2023-07-21
5045512561,Ronen Bar-Lev,,A5045512561,,,2024-08-21,2023-07-21
5046755821,Khatab Tamer K,,A5046755821,,,2024-05-06,2023-07-21
5097860133,Н. М. Задымова,,A5097860133,,,2024-05-22,2024-05-14
5046510489,Simon Förster,,A5046510489,,,2024-06-08,2023-07-21
5069947461,Delphic Chen,,A5069947461,,,2024-08-18,2023-07-21
