work_id,concept_seq,concept_id,score
4378842305,12,173523689,0.41121963
1974469849,7,2776821462,0.55434346
2321890177,10,127413603,0.06936279
4250142320,2,186720457,0.7025553
2769588824,7,2989005,0.27112657
2789983904,3,134400042,0.5036022
2161186852,2,26873012,0.8008007
2341868904,15,111919701,0.0
3033275466,8,2776687438,0.5261673
2361270947,6,95565831,0.64682627
2762140817,2,205649164,0.3036977
4239939355,1,71924100,0.8179412
2359742720,14,104317684,0.0
2050275926,14,1276947,0.0
2724458435,8,202751555,0.21943012
1997881381,11,108204754,0.4354755
4247761485,2,71924100,0.34139806
2017108493,6,207812311,0.51541984
2048065321,1,22423302,0.7968014
2331055389,1,2778615406,0.8088024
1586747671,1,121332964,0.7509569
2042923364,17,134306372,0.0
3173250971,7,2522767166,0.358964
3209850456,6,2776478404,0.41937485
2040360626,14,104317684,0.08953464
1597003918,9,200601418,0.43680528
2155891705,6,192562407,0.5710162
2166570800,15,144024400,0.13606492
2079851887,6,52859227,0.5953777
1668353188,9,184779094,0.44344577
2552268829,6,6557445,0.34222734
2468862825,11,66938386,0.0
2932996526,17,187320778,0.0
1672953897,20,111368507,0.0
3042883547,7,17744445,0.34438813
2889605590,5,39432304,0.36864272
2922104151,10,153991713,0.4738522
4245277425,3,512399662,0.48028395
4382999619,6,33923547,0.06091863
1749868590,2,144133560,0.5339284
2094649469,2,71924100,0.8453915
1993698076,5,100970517,0.40014398
2763325437,10,57879066,0.3490461
2114246142,10,41856607,0.4170556
4395690199,5,26271046,0.32083982
2011996551,1,2777515222,0.86179036
3024381496,5,159047783,0.25171918
822059615,1,41008148,0.37687194
3202911603,4,71924100,0.15935892
1912801281,3,179518139,0.62554467
2188261250,5,44870925,0.49506178
4400516807,4,86803240,0.38630328
2055897396,4,19275194,0.49397737
2072555642,13,169900460,0.4609893
2468481062,3,17409809,0.76370203
1593700278,6,2781027943,0.5251291
570444686,1,41008148,0.33411932
2408808921,8,3017863430,0.41688824
2060165879,7,178790620,0.20558408
2060352965,9,509550671,0.34696624
2047603883,1,100776233,0.75434107
182056936,4,2776036281,0.4629022
2804121777,6,79518650,0.47476578
1821705883,7,13481523,0.44339117
2165728386,17,145420912,0.0
2992758461,3,15708023,0.4809591
2094469163,13,99454951,0.07783827
2952431174,7,28826006,0.37497175
1975478065,10,39353612,0.47112653
2429278129,19,162324750,0.0
1501554543,5,26020477,0.5777185
2792947387,2,15744967,0.74129707
2467034313,3,2779978075,0.59117365
4211172374,4,86803240,0.5788342
4399747375,13,62520636,0.0
1523526154,15,2780228694,0.19143012
2351516444,4,123266363,0.55931497
3209433824,13,54355233,0.11790386
4226018308,3,167672396,0.54631746
2321737951,5,518677369,0.41488218
1504784376,11,62520636,0.0
2378963668,23,105795698,0.0
4250762663,12,205649164,0.39043114
1579855546,10,121684516,0.3438924
770445075,9,17744445,0.19588625
2367519245,21,62520636,0.0
4242396683,6,136764020,0.34276962
4389416435,2,2777551076,0.7140518
2371636558,8,191897082,0.38859832
4231429708,8,27206212,0.0
2130591369,5,61434518,0.39171222
2325579916,9,124101348,0.4253164
2791078742,16,126322002,0.0
2752595567,16,199360897,0.0
4320061226,11,126322002,0.282133
4388248594,9,162853370,0.37422955
2771398118,13,41895202,0.0
2416995920,5,2780761756,0.41748878
90273354,14,149923435,0.0
3170772358,13,86803240,0.28712893
3138912885,1,41008148,0.33376318
1983308914,5,71924100,0.31745252
2021655806,14,71924100,0.0
2025051780,8,523546767,0.12039426
4392888834,7,121608353,0.3006806
2072004893,11,122123141,0.43496913
4389509579,13,33923547,0.0
2021957761,2,166957645,0.3263178
2041200729,6,70721500,0.32922345
2379227317,3,521259446,0.67560136
2043691934,9,36248471,0.41836968
4210682486,7,2994558629,0.42131814
2464788276,25,15744967,0.0
2375868506,2,34736171,0.66483974
2417699034,2,71924100,0.5924564
2012793653,3,162324750,0.39901507
2122455133,3,2780343955,0.67233586
4253256551,8,121332964,0.0
2327380935,9,188816634,0.45900652
2485465933,15,204787440,0.0
2328235046,13,161790260,0.17600065
2908350704,1,2777552389,0.6492164
2613668824,1,2775891797,0.9465376
2531799532,14,41895202,0.14978588
3136595371,5,86803240,0.28142083
4253238361,11,121332964,0.058980018
2594377128,10,99454951,0.31435037
2361495191,15,138885662,0.0
2013505461,9,127413603,0.12581277
4223596494,11,41008148,0.3213184
2046465234,11,2777661713,0.42284882
2064005366,8,10238366,0.46901625
2337196218,4,514928085,0.61999583
4312676616,17,121332964,0.0
1934865607,15,105795698,0.078035414
2342108280,11,556039675,0.120058864
3031531604,7,9893847,0.5259897
4237844631,24,135628077,0.0
2481839014,13,120665830,0.26263642
2765849332,7,2776029896,0.4857962
2556954730,1,41008148,0.28202528
3184916616,10,119599485,0.0
2035365462,5,2778239845,0.7047873
3116082279,7,177882397,0.5433167
2795284968,3,531593650,0.5648811
1992812996,4,2779013556,0.55160224
2583299681,16,180747234,0.0
1982973315,6,5900021,0.11810866
4396975868,10,49040817,0.24057347
2391772481,9,78519656,0.072054446
1963839007,6,95121573,0.53004384
3154132802,8,46371251,0.46037182
3185966884,6,111472728,0.24320775
2085125995,6,140205800,0.51127505
4379616267,18,17744445,0.058745116
65050987,4,9376300,0.582696
2165671614,3,159737794,0.6831582
4390353227,7,168702047,0.47675714
1956586374,22,54355233,0.0
3203163326,4,2776401178,0.63873714
4396828539,9,86803240,0.18194637
4232032180,6,41008148,0.5354851
3164251216,5,95457728,0.12693685
3123484932,2,69828861,0.73090196
2382270983,4,58226133,0.5545996
2798254976,6,144133560,0.44169065
1585937243,7,151376022,0.4817981
4253982232,7,161191863,0.35834825
4361799406,8,93377909,0.50625867
2466743952,7,2778335811,0.5482552
2668496511,1,2988173416,0.81723315
2468450403,12,502942594,0.34165204
128713021,4,58640448,0.3501041
2260306132,3,98274493,0.35779825
2412935611,1,49039625,0.81228113
2027818364,17,54355233,0.0
2127402788,4,47446073,0.5629179
3151016764,1,98539663,0.8454155
2085855410,10,95444343,0.33434832
3123004624,1,121194460,0.7043097
4297988951,16,523546767,0.18018454
2342023525,12,555944384,0.33801246
1969343473,1,22679943,0.7184285
2149862444,16,71924100,0.0
1784149824,1,1998276,0.7283847
626885377,5,144133560,0.34025908
2946534838,7,95457728,0.22631863
4313135291,5,202565627,0.18201497
2897972561,4,199343813,0.5860503
2808690727,2,205649164,0.4060091
1896962882,11,62520636,0.0
1617694291,9,74750220,0.47772428
2013530250,9,2778580637,0.46717438
367115991,1,24717449,0.81624097
3085608312,5,86803240,0.0
2044902502,8,2779013556,0.44870228
2735671928,1,17744445,0.6892744
4387439700,8,141071460,0.3905882
2942679886,11,111472728,0.08850542
2213805256,9,127413603,0.24534255
2411179625,12,86803240,0.31515113
4233034973,2,41008148,0.73237914
2399961997,9,12554922,0.3662043
2003001714,18,555293320,0.0
4245518883,9,136764020,0.06815973
4393801702,2,18903297,0.45661137
2994658979,15,162324750,0.07914549
2165334215,5,2781204021,0.5869583
4293312610,10,185592680,0.0
4205454365,1,71924100,0.9354
820873199,8,192562407,0.32399496
2657103154,9,2777267654,0.48614094
4390592405,3,6303427,0.6105775
2768728218,3,151913843,0.7033465
2187325893,1,2778284828,0.8097999
4246854799,4,2777097888,0.44660762
1993224625,11,126322002,0.3338794
4253627819,2,37423430,0.58230966
4398171152,6,86803240,0.41831422
3028714538,1,142362112,0.52085596
2733880609,1,68387754,0.58507264
4397936731,1,8010536,0.43745852
2907918676,3,29001434,0.6425543
2017447412,9,86803240,0.43241516
2021812427,15,55493867,0.22625548
4229489864,6,1491633281,0.31563112
2387201266,1,41008148,0.5158948
2367502967,8,32909587,0.5109312
2256128005,2,18231593,0.5349694
4236794026,10,136764020,0.0
4391693381,15,41008148,0.15434352
3126899154,13,2522874641,0.085152626
2326025506,4,55493867,0.487164
123724289,3,41008148,0.50419676
4234856081,8,191897082,0.44460386
2004646581,4,533411734,0.7980943
3132453505,2,71924100,0.12095308
2313185608,2,18555067,0.70006585
2748204572,2,33923547,0.35950118
604409725,1,545706735,0.514286
1993151403,7,127313418,0.3702977
4390639750,13,2524010,0.0
2407581951,13,41008148,0.07566857
3137603446,11,107038049,0.16729039
2139347316,1,86803240,0.8773839
1453104724,5,17744445,0.6554383
2431698227,5,86803240,0.29853493
1977551124,11,115624301,0.0
4397191058,3,2781285689,0.5538013
2919831780,17,187736073,0.08416295
2301659386,5,126645576,0.56287235
2129563197,9,94747663,0.46144074
4366224440,13,104317684,0.0
222411013,1,206139338,0.6198988
3208370553,5,555944384,0.5391671
4310866084,12,142724271,0.0
4381188532,1,136197465,0.78653634
2561496301,9,199360897,0.044308573
3207625127,2,2776275044,0.78639555
133737487,6,199539241,0.057281435
4401794082,4,2777843972,0.57167435
2895770192,8,124101348,0.42803913
2404427458,13,159654299,0.14059696
2009729576,15,121332964,0.09199318
2001068526,12,121684516,0.1630942
2036567759,6,186187911,0.51497203
2468226421,6,86803240,0.0
4210676665,3,33923547,0.27607125
2979728399,2,2778559949,0.66271615
2369967709,6,2777084678,0.5049799
1488205997,18,41008148,0.0
2374867084,1,160756335,0.75287217
2336980630,7,33923547,0.1813766
2397685411,14,2781128415,0.13579941
2527471950,2,205649164,0.34742206
4389398834,19,41895202,0.0
2094009974,12,33923547,0.41533762
3185612257,15,110875604,0.19840142
4253705510,8,42360764,0.30852017
4231616154,2,16005928,0.42640767
2339971356,2,195244886,0.4939447
4400703154,6,185544564,0.62214684
4248863931,4,71924100,0.33015034
4226297148,10,2780007028,0.3504342
2567032830,3,58640448,0.34763813
2326023327,4,2779581858,0.5756861
2368057212,12,121332964,0.0
2999300618,24,17525397,0.07740989
4382401569,6,112570922,0.19313756
4281967974,7,2779234561,0.42522597
2025859830,1,33195913,0.7408588
2044893268,7,143724316,0.5149065
4320717852,3,2779399171,0.61969966
4233631376,7,41008148,0.22603634
73872910,3,2778012447,0.60679156
2753460735,3,144133560,0.4655918
2468524513,1,2780110086,0.5401072
2778820593,5,115961737,0.60151654
1968354137,4,167919410,0.62508166
1488887879,14,120793396,0.08766121
4391116081,13,62520636,0.0
2070836203,5,2777127467,0.505148
4366699397,13,17744445,0.13146335
590442319,2,162853370,0.3463958
3114168539,6,71924100,0.285721
2074796280,14,139719470,0.0
4386979340,23,202444582,0.0
4233760737,3,518851703,0.5162411
4232181850,3,15744967,0.44840765
1991457668,14,48419115,0.4139449
2784415284,13,126322002,0.11496344
2979677066,4,2780764133,0.75456285
2883381449,14,78519656,0.0
2259908857,8,130472188,0.50540733
2156754327,7,2777466982,0.49133673
1894614310,14,183778304,0.0
2372713907,15,136764020,0.26157087
2025150003,3,45374587,0.62695426
4233470326,2,161191863,0.34992486
2392737386,9,192562407,0.3352977
2029662006,13,126838900,0.32842657
2930333670,7,23123220,0.35792315
1135082898,18,2992686903,0.0
2072293101,5,192562407,0.5809665
4225552161,1,127313418,0.8720735
3092986620,7,6557445,0.20553485
2548886981,12,205567592,0.50503284
597701660,5,162324750,0.4075959
2272025835,7,150394285,0.10253018
3000438511,1,103781064,0.8732828
2016622415,15,151730666,0.0
4388367618,7,86803240,0.51308143
4297992527,5,120665830,0.08107722
4377294530,11,73283319,0.35012817
4252710203,5,136764020,0.22143927
4246537319,5,502230775,0.612345
2079703201,9,2781285689,0.46599093
4210598345,7,136764020,0.23290563
2578278177,3,49040817,0.66151214
2366659631,13,99454951,0.0
3211306435,2,138885662,0.47784802
2035593691,4,153074725,0.639831
2070144688,5,194775826,0.4999225
3125862551,10,187736073,0.20308238
2468697059,17,127162648,0.0
4248936376,7,39432304,0.4976149
1971162164,16,187320778,0.0
4322012454,9,141071460,0.3742485
4213436860,4,43214815,0.59524053
2171703116,3,73826308,0.7134297
2483575913,4,192209626,0.49757364
55464358,15,2778163477,0.24829596
1993174556,10,2777889555,0.48040417
4398177689,11,192562407,0.089320034
2228276480,13,185592680,0.5148472
14906875,1,2780929884,0.7790458
3170883537,10,41008148,0.19655344
4312007164,25,120665830,0.0
2892402103,7,99498987,0.45898685
4239988604,2,2776542497,0.4757949
2981037126,10,2776364478,0.455367
4313480637,2,2777167505,0.8572136
2017780232,11,2779231881,0.4299073
4221048187,10,86803240,0.39159384
24383169,7,136764020,0.4139437
2004972423,6,185592680,0.0
2026027892,20,154945302,0.0
2361440401,6,126691448,0.49796844
2493043583,7,71924100,0.16906393
2137520006,9,86803240,0.35794902
4239769073,3,41008148,0.5252261
2890731707,12,40308292,0.41490996
2082884213,17,121332964,0.0
2083539155,1,1547928,0.58723336
3102785334,8,57879066,0.49374804
3015911741,5,3007834351,0.5207622
1978311132,7,155355069,0.49681166
1973043470,22,41008148,0.0
352719728,1,142362112,0.40199476
2240222731,4,142362112,0.33632553
1552406597,6,86803240,0.5452403
2028332110,8,171250308,0.46419322
2955899587,2,73648015,0.6976497
4250621719,1,21368211,0.7740778
598425137,13,144024400,0.0
3090799750,3,126322002,0.38705462
4327608227,11,3017944768,0.24266645
2399220463,5,45827449,0.49892807
2374885828,14,518429986,0.41758966
4400715799,2,2777382242,0.7423279
3214371949,9,98274493,0.33798045
2036917351,3,2777477808,0.71211606
4206879585,3,134132462,0.6567755
2890736774,3,2781080636,0.67388284
2095840557,31,75280867,0.0
2414702477,8,126322002,0.34690315
3143375161,3,542948173,0.5643798
2351441621,11,552990157,0.083688855
4315588484,16,166957645,0.0
1559094851,2,71924100,0.28877237
3009895648,5,68781425,0.61508715
2564584580,14,104317684,0.0
2094556332,19,42407357,0.0
2093108172,16,24998067,0.12794355
2083562748,3,31174226,0.5738944
2801647489,22,19165224,0.0
2289894623,9,168997771,0.44730514
177561439,3,2992671056,0.4263335
4397840110,2,192562407,0.3901831
1799573999,6,24326235,0.35086742
1588900665,10,71924100,0.39401945
3215963453,6,527108885,0.51629156
170313740,13,127413603,0.25819594
2793931362,2,142362112,0.2341001
2904376004,3,2777552389,0.5160034
4396694254,1,157247726,0.79681623
2923043213,4,71924100,0.44126996
2415502087,13,41008148,0.11470577
4318064879,1,22324862,0.7991169
2350337193,21,121332964,0.0
2282607688,6,12713177,0.5756423
2051402768,3,41008148,0.4300293
2032994937,10,41895202,0.08115262
2362632496,9,154945302,0.3929675
1990152431,3,84999194,0.5078297
605589750,10,17744445,0.12408078
4233529174,2,2779820595,0.71006966
825221454,24,124101348,0.0
4401553670,5,112930515,0.32969958
2794005771,2,9652623,0.45753103
2074442452,6,21880701,0.3378352
3084942642,4,62649853,0.33372307
4254135893,5,149923435,0.13171911
2287716507,12,144024400,0.20010594
4323030512,1,2780980858,0.78367835
1975774723,5,32552466,0.60237503
1851599684,2,116675565,0.47078842
1999810580,3,2778173179,0.7539735
409937887,4,9418097,0.53867847
2331499837,14,145148216,0.09656438
2021465770,5,140793950,0.5401764
2527014432,8,7573999,0.52173936
4392291929,3,41008148,0.49186587
2473912299,1,2780758401,0.8338577
4390794982,17,18903297,0.10572603
2910844603,5,47446073,0.5257379
1952760672,6,110872660,0.4962154
2547758052,4,170493617,0.47271392
2381188012,3,191935318,0.76163185
4390272680,1,121332964,0.6900198
2356259688,3,2780643987,0.6037918
2279681031,17,529278444,0.0
2405089202,1,2777267654,0.5850092
1988726458,14,2775949068,0.0
2602918800,5,121332964,0.035554975
2952662793,3,3020377403,0.5385052
2799454843,6,2778355321,0.54217637
4299500802,2,159047783,0.3584022
3022362381,10,138885662,0.06354478
4365143596,16,153180895,0.27731988
2790520793,5,45095769,0.6696436
2083623759,13,144027150,0.23511681
2182624989,4,2778484087,0.4233209
2608197409,4,119767625,0.33220655
2415024620,3,2780955771,0.6589252
2807855613,6,145912823,0.464671
2314802778,1,71924100,0.9682254
2135260762,2,56318395,0.78158844
2035076683,3,112313634,0.68438536
4285074731,10,106191032,0.44664368
2365815291,2,15482360,0.60941136
2316920120,6,2780372218,0.6721047
2026639620,11,2780957350,0.4462725
2802300003,9,29595303,0.3529818
4299317135,4,86803240,0.3395949
3000397839,6,27206212,0.20031938
4245347364,2,41008148,0.35532236
2344532989,13,172385210,0.23643756
2947263741,3,2776327621,0.7777004
579902216,18,2779227376,0.0
3149664114,16,104317684,0.28595755
2060482878,10,520434653,0.18177924
1579071715,1,15708023,0.6125969
2231191619,9,154945302,0.124145865
2265887292,4,115672447,0.6374891
2532170973,6,91581856,0.5738834
2078001686,7,120314980,0.32572263
2044030866,7,126322002,0.43985778
2157723512,11,162324750,0.43416864
2905559954,21,86803240,0.0
2008091655,7,86803240,0.52657574
4229623292,12,15744967,0.21102759
2351177007,11,165801399,0.18946454
2725883328,16,62520636,0.0
994368460,7,77805123,0.35159385
1990058187,2,504723692,0.81011343
1601701650,2,109007969,0.8066833
4361816777,6,126322002,0.39071488
1525859405,1,164913051,0.85159814
2005680763,20,199343813,0.0
2480327118,2,190883126,0.7998277
4237112783,2,158525013,0.54115283
3015630301,12,185592680,0.3818346
1943885996,14,179104552,0.3380336
2145955530,16,121332964,0.0
3208962051,9,97355855,0.123850584
776643346,7,205649164,0.19194418
2758035191,15,71924100,0.09687832
2469077791,10,144133560,0.35873362
4396524539,8,17744445,0.23988488
2968384800,12,542102704,0.20722789
2611236118,11,126322002,0.10361135
2052765899,3,2775917145,0.6681302
2087855904,1,2777552389,0.7298337
3217274086,7,199776023,0.43757847
2004771571,1,185592680,0.8782789
2005136090,16,169760540,0.0
4251835203,2,23123220,0.46946636
1968321729,2,15708023,0.32589698
4297792529,3,105339364,0.7151626
4235608308,2,2780625559,0.6566591
4200359069,9,93304396,0.47174773
3146604938,1,17744445,0.3540659
3155356760,6,89108925,0.44610116
4229459010,4,199845137,0.62170446
4214664378,6,2779134260,0.4636181
4231860665,8,3116431,0.333816
2087159463,16,62520636,0.09079781
2507898670,1,12713177,0.8420967
2270196757,10,18903297,0.28875828
2103094268,21,50522688,0.0
4283077604,8,512399662,0.45896056
4249594099,1,144133560,0.57792765
2560690040,6,33923547,0.24630901
2996608493,2,178635117,0.6427008
2153967724,15,149923435,0.12198591
2570398619,3,15744967,0.47465995
3145575093,1,35785553,0.71879643
1964121375,6,2777798775,0.5039627
2907837018,5,94625758,0.0
2356055030,14,519063684,0.099621326
3125084972,7,121955636,0.6134469
2473442302,6,2778336525,0.54808116
2075648330,3,2777235844,0.6665205
2147293370,19,104317684,0.0
4214727220,9,42219234,0.31747276
2392808056,7,533411734,0.5950886
2018510129,7,156760230,0.4709469
4386877515,1,142362112,0.48796886
2041566693,1,71924100,0.8735342
2549987099,3,3019948525,0.76463443
2885011274,1,47446073,0.78584146
3128847905,9,53739315,0.42570478
2028601098,2,2778449503,0.590695
2090036054,1,2775840915,0.7446353
2763011245,15,121332964,0.0881457
4254462460,4,197046000,0.49822903
3099445031,6,202444582,0.47350556
2061029237,2,2776986050,0.8253772
3125418166,3,41008148,0.41114157
2954383124,7,127413603,0.41411218
4256168366,4,97320921,0.5864169
2990958037,2,2779251873,0.7323767
2503085638,4,86803240,0.13109323
2362832736,8,110084920,0.45111042
2995419670,14,121332964,0.0
3150621667,1,2775924081,0.6417752
3146375318,4,36289849,0.40513867
4252857548,2,144133560,0.32933295
81489798,16,147176958,0.0
2374189458,2,199539241,0.4205566
3006573502,3,2776526686,0.571952
1539901493,6,2778476105,0.58286345
2172221032,7,166703698,0.59874964
4321178041,12,82217956,0.0
4282937746,8,2780645631,0.4773538
2188875622,1,194097036,0.781109
2027832453,5,39353612,0.59897554
2946858624,12,78519656,0.15777498
2463518538,12,55493867,0.21269944
2389356704,9,127313418,0.3426725
218252093,2,38304854,0.601871
4398697575,1,41008148,0.2826206
3114557612,1,2779357621,0.8044704
2023409080,19,104317684,0.065213084
4366737735,10,62520636,0.0
2580956382,5,198531522,0.6297941
2196041195,11,2780378061,0.4257034
2757481145,2,17744445,0.46627122
3204289376,17,542948173,0.058044016
2142319860,14,121332964,0.21495622
4381787884,11,41008148,0.12293637
2138090187,2,41008148,0.7675844
1487463051,3,2777988657,0.5720911
819102738,1,41008148,0.41642278
2991910203,3,122642867,0.47943062
3209100699,2,36248471,0.93785095
2055631100,2,144024400,0.36939198
2790853075,3,199343813,0.4916783
2024806977,12,60799052,0.48471022
3186379537,18,146978453,0.0
4235520953,3,192562407,0.35277122
1597578334,7,185592680,0.0
2078098130,14,166940927,0.21165878
2093413079,7,2780401358,0.43199834
2990112588,13,62520636,0.0
2913140176,3,207332259,0.55277574
4299574914,15,50862404,0.4617235
2766704899,7,60671577,0.41476017
4395091524,1,138777275,0.7396983
629158916,7,41008148,0.43033767
1972934921,6,125832826,0.6374794
4312078985,16,199539241,0.0
2419605532,9,142724271,0.3301459
4283760402,12,127413603,0.0
2079187936,18,104317684,0.053224117
2154292389,1,2777810110,0.9311048
1997219429,12,104317684,0.30793613
1996095510,4,41008148,0.31417117
2020536640,14,141071460,0.25624484
2085101540,21,10138342,0.0
35579656,1,83877588,0.94135785
4205877664,5,86803240,0.113863975
2643163874,1,556039675,0.5875549
2054660343,11,71924100,0.2855949
2524182140,8,2779343474,0.47962245
4362554533,8,59696629,0.47977576
1580142845,14,126042441,0.41933978
2022745875,7,95444343,0.6268733
2056383366,13,112972136,0.46072745
2361907975,3,162853370,0.6248148
2050722776,9,57863236,0.52074313
1994742691,17,54355233,0.053535312
2186720931,6,31352089,0.45770833
2765689766,14,2908647359,0.0
2364966566,6,61511704,0.5677962
2294561958,1,203522944,0.700506
2028202986,4,19527891,0.57885414
2005635897,10,86803240,0.39262336
994390956,9,154945302,0.32102916
2787952693,6,177264268,0.0
4205951668,4,62649853,0.414074
2167558354,18,126838900,0.0
4390618466,3,86803240,0.32387006
2948498700,4,129713178,0.530774
1583681685,2,2777735758,0.6867743
2607330164,6,94375191,0.34375983
1535062047,14,65630602,0.23871842
2090459340,6,200288055,0.4124798
2082930215,6,195268267,0.5139122
3021142773,3,89395315,0.9050246
4307465626,2,144024400,0.5223392
4244901712,2,123556308,0.5503126
1647570902,7,136764020,0.17513862
3096215438,9,555293320,0.4209622
3115022526,8,168031717,0.5651762
3186279501,11,542102704,0.3825286
4397682867,2,8010536,0.43778008
2411046341,12,77088390,0.39885342
2378461682,5,144027150,0.35458976
2353374678,11,127413603,0.10459566
4253643726,3,159110408,0.059627175
3128884186,1,41008148,0.26882574
152335236,6,11171543,0.35550457
2522594181,15,518677369,0.0
2969725459,8,151719136,0.4867463
2414446674,7,509550671,0.35574955
2541062358,3,94915269,0.7906792
2005777624,8,17744445,0.0
4386203857,7,76155785,0.46525675
1968049865,8,154945302,0.35033435
2231413485,7,33923547,0.36005563
2602465169,7,199539241,0.49238265
2238528914,11,44125496,0.18237448
2137273896,6,83867959,0.44935748
2199654260,5,2777382242,0.42608255
2313763436,5,83042747,0.59363043
2946943875,4,2779585090,0.52978516
2775023859,11,131017901,0.4293214
4244531563,2,17744445,0.39688855
4288024354,9,99844830,0.49789214
1658114419,1,177774035,0.7626984
3210172188,10,84393581,0.50287145
1977237988,3,199360897,0.7544741
2021344366,4,66204764,0.5320821
2128728480,2,2775922572,0.7854671
3020563772,9,81182388,0.4510781
2106773789,9,9390403,0.42810288
4310106586,5,126322002,0.31627545
1966568830,2,2777970379,0.6512628
2078433865,2,71924100,0.8981022
2038290621,8,3020018676,0.4555872
1617144787,9,159985019,0.26146275
4309146339,5,2780334268,0.452264
2410067631,6,98274493,0.49377236
2381890607,5,147176958,0.49240816
2026883834,14,199539241,0.0
2115179625,6,70410870,0.36493626
1972231143,4,78519656,0.12543869
2092508660,2,192562407,0.7110119
2998502488,5,119599485,0.1041615
3158703667,2,16568411,0.5536177
4250507825,10,104317684,0.032930583
3117425861,12,18903297,0.31619686
3045722453,1,71924100,0.77960443
2004212213,4,185592680,0.21201164
4206310229,1,71924100,0.35928422
2029894128,13,62520636,0.0
1990415494,26,43617362,0.0
2740898878,12,18903297,0.0
2463392828,2,2775924081,0.4888336
4311697578,5,2776042228,0.53972435
2050483714,8,179104552,0.3550635
3080580957,7,2779134260,0.51274407
2122278731,4,2191507,0.5254801
2083926177,9,2776608531,0.48016754
4401711173,12,149923435,0.0
2898902216,10,52859227,0.5004227
2185414709,5,74650414,0.5522129
3179168770,3,150966472,0.7021662
2424998685,18,2779483572,0.101872146
1558371292,19,121332964,0.0
169719808,12,185429906,0.11129713
3179010167,12,134306372,0.44441596
4226095986,3,41008148,0.43288875
3012726675,2,526805850,0.66351265
2515327138,7,24590314,0.58312196
2156163307,7,2776885963,0.47762698
181836527,5,509550671,0.36974213
4229985447,7,68312169,0.4873703
3036503379,2,2778053677,0.5494822
2039634359,8,181199279,0.15691528
4243413893,10,71924100,0.05685836
4241443380,2,117455697,0.6022172
2380868058,5,41008148,0.4073988
1583555149,8,159047783,0.40587804
4389814485,8,65574998,0.4483489
2084491117,12,46141821,0.3874694
4256196726,24,2775864247,0.0
2332956361,1,53084192,0.8788135
2028249146,6,168834538,0.54494566
2078716013,8,2779463914,0.48216575
4391771374,13,28212737,0.32899222
4283654347,2,2778198053,0.7415636
4280506496,12,104317684,0.17005932
2372613606,16,62520636,0.0
2052168637,13,33923547,0.3132144
4384833732,17,33923547,0.19206211
2273145274,7,70410870,0.53655076
2242619264,3,142362112,0.3517054
4241673514,3,184337299,0.4833693
2415542958,15,86803240,0.0
4230354841,6,32909587,0.5273398
2147587827,7,55493867,0.44948632
31667598,12,166957645,0.0
2250145356,6,2993290233,0.5503246
3030235125,11,78519656,0.0
3203215821,17,135763542,0.0
3018682494,2,149923435,0.69205976
2408769767,7,2991923528,0.43156594
1594312975,14,142724271,0.0
2302221715,2,15708023,0.35283285
2251803072,12,119599485,0.0
1927892683,1,100776233,0.5977012
2591209268,10,154945302,0.0
2216181859,11,17744445,0.1526519
2015143664,8,71924100,0.3133387
117330982,2,111335779,0.6012454
2376713905,2,3019664528,0.60162395
1020102718,1,41008148,0.3098635
2354133564,6,162324750,0.5348066
2750093741,9,541997718,0.47960746
3035771514,4,30905978,0.5641102
4389747515,7,2777932401,0.41230947
3204243028,10,2780871342,0.43226233
2086959990,2,513153333,0.69938195
2971363605,1,2779529714,0.7508862
2479412107,2,2780832096,0.62883645
2916445873,1,15744967,0.3581283
3087341894,12,191832335,0.46283674
30585213,4,138496976,0.4104491
2333508343,12,537181965,0.14408368
2134013592,9,201995342,0.32560956
1991063158,5,136197465,0.52980036
2128406782,9,41008148,0.37276942
1574602619,5,71924100,0.44371083
2053401530,23,138885662,0.0
2984021608,8,17744445,0.21864155
2912044875,2,16568411,0.7525372
2013113691,30,50522688,0.0
2041304681,4,3017944768,0.6079239
1529573136,17,178790620,0.13524422
2792245929,4,2776478404,0.5360722
2038950978,1,71924100,0.844691
2022736519,20,2780009758,0.0
3083035708,14,105795698,0.13874987
3082272427,10,2524010,0.39602187
3192988893,4,19067145,0.6197913
2598146818,6,501593827,0.59752965
2026245690,8,39549134,0.3676414
4232942128,2,2778805511,0.6601782
4311975013,18,178790620,0.118780226
4399881386,4,2777211547,0.60361266
3004546155,4,86803240,0.0
4390909605,10,70721500,0.34652638
796381095,24,158448853,0.0
2604238226,3,2776971825,0.5111254
2383691173,22,121332964,0.11640164
2004109383,16,178790620,0.06706098
2890099438,7,2779222958,0.319098
2992284817,14,29595303,0.35811475
2561524162,5,2776207046,0.5382016
2368136060,4,2778257484,0.47349697
4200139122,5,50644808,0.5537551
2070183392,8,159654299,0.51580524
2599157640,1,2992233211,0.93780124
3032351384,2,84393581,0.7275841
2017978513,6,44870925,0.5500919
2735879694,16,185592680,0.060195476
2391362400,22,166957645,0.0
4309326428,1,108619579,0.8859172
4385968456,9,2426938,0.20605046
4386210652,14,121332964,0.0
2146294954,13,115903868,0.19649777
4311179100,11,59593255,0.44167113
4397174833,13,178790620,0.060538113
2050926608,5,2987263936,0.4125237
2492343109,2,39549134,0.46948248
4206051112,2,518677369,0.55960125
2055373245,3,77265313,0.61026835
4382726194,7,133462117,0.4971917
