work_id,affiliation_seq,institution_seq,institution_id
4206852513,9,1,4210100596
3006254844,2,1,4210162136
4317569454,2,1,169108374
2993068891,2,1,139322472
4200537180,4,1,135768898
2766163516,1,1,862893732
2982461256,1,1,161106909
2328288511,2,1,4210166741
2897309525,2,1,36399199
4252717346,5,1,4210140674
1997413874,1,1,149704539
1985120417,1,1,180437899
2075943925,1,1,19880235
4366773124,1,1,4210131918
4392806937,1,1,62370553
2390319961,1,1,158934434
4246198684,6,1,53276908
2038625433,1,1,59361560
3167771354,2,1,4210104335
3190164236,3,1,80849659
2264630749,2,1,17974374
2388890741,1,1,862669128
2008982124,1,1,139759216
2133702360,2,1,129604602
3004612331,1,1,192398990
4226201412,2,1,129877168
2030954437,1,1,79817857
2783522989,1,2,4210113177
4211199386,14,1,4210096443
4399346334,13,1,4210098033
2776316257,2,1,202126657
2885545912,1,1,45129253
2516864198,1,1,859038795
4300625182,2,1,86467917
3038526016,4,2,4210088032
2097500467,2,1,213615327
4395467423,3,1,98251732
2075504706,1,1,148099405
2793385776,1,1,195795380
4289016752,1,1,4210123691
2317029686,1,2,4210108711
2083412623,2,1,74813324
2042060506,2,1,113940042
2140744533,6,1,1334415907
4238490891,2,1,4210105468
2155762342,1,2,190249584
4393279281,1,1,188760350
3017219333,1,1,201118511
3130007832,1,1,130474213
4366344878,1,1,157773358
2102290245,10,2,2799801230
782747814,1,1,6750721
2153651121,3,1,170201317
4248499263,1,1,79775147
4384822607,3,1,62885914
4394839712,2,1,2801280572
3022867449,1,1,4210164613
3132123876,1,1,166073570
2068440180,1,1,39624965
1994465150,1,1,153230381
2013159310,1,1,102322142
2024159585,1,1,1313323035
2002117215,2,1,1327163397
3045656684,1,1,145311948
3031907482,4,1,2800959905
2025227809,1,1,21370196
2588148039,1,1,100532134
2261709300,3,1,2801304276
2919414610,1,1,4210159629
1989437499,1,1,28257850
1761565019,15,1,74775410
3033157402,2,1,9224756
1933809164,1,1,2802623135
4386825971,2,1,2801380234
2080164585,3,1,189513530
2964266621,1,1,102322142
1974676557,6,2,129604602
2348428496,1,1,16365422
3217238439,6,1,194604659
2011901782,1,1,70703428
2068410811,1,1,201448701
1542894009,2,2,84392919
4233148706,1,1,167494164
3101836047,4,1,145311948
4386075536,1,1,19820366
4393098899,3,1,40120149
2964196857,2,1,1516879
2085378176,4,1,201537933
4327774331,1,1,55016150
2160668283,3,3,2800446032
2061017961,3,1,151201029
2470115488,1,1,201448701
4211033643,1,1,32971472
3112132263,1,1,4210091490
4237960624,4,1,4210095489
2490912109,1,2,4210156834
2275410355,1,1,82002896
4387225756,4,1,114027177
2158064695,1,1,96521982
4243980336,1,1,158708052
2565549145,3,3,4210120696
2537839383,1,1,189590672
2087705776,1,1,4210133936
1974572107,2,1,157725225
2801343399,3,1,30771326
2952651677,1,1,52099693
4304184452,6,1,205274468
4253636909,4,1,4210113263
2169687337,20,1,138006243
1984173031,1,1,92403157
1984568026,2,1,19820366
2041723596,1,1,13955877
3010184838,7,2,40347166
2101321657,4,1,1316902750
4400746707,2,1,4210099034
831563956,1,1,4210098582
2143305836,4,1,165143802
1552700726,4,1,4210088668
2056967630,2,1,163340411
3154170002,1,1,1314466530
4206343544,4,1,197347611
2189212421,2,1,4210097418
3079653835,1,1,125749732
3090782266,2,1,111236770
2152497512,1,1,72816309
2027234553,1,1,27837315
2011496152,1,1,182534213
2167267998,1,1,87816474
4230784205,1,1,150468666
2794521308,3,1,166337079
4387246553,5,1,55106644
4319985336,1,1,180923762
2001196433,1,1,134820265
1980807475,2,1,90871651
2211194297,2,1,139228581
4316344900,3,1,133731052
4365142480,5,1,165143802
4394288741,9,1,37461747
3135273874,3,1,173755004
4292370209,6,1,97565354
2143520108,2,2,4210133704
4401447160,1,1,9224756
89526889,2,1,198415970
3211231697,1,1,126520041
4313219879,3,2,99065089
4233038714,2,1,24603500
2979424159,1,1,4210123352
4206752333,2,1,143914637
4286272874,3,1,68763199
4388828907,1,1,92961808
2954554666,6,1,4210103644
4397011208,2,1,170172562
2912417305,1,1,4210118951
2581642541,1,1,184851948
832360964,3,1,4210130434
2595703579,2,1,68649149
4205908983,7,1,118019719
2793481989,7,1,122558511
2789930062,34,1,4210149026
2521823956,2,1,2802835388
1992242051,2,1,63190737
2902992759,7,1,194450716
4390279875,2,1,82509713
2108907590,1,1,46247651
3095650415,2,2,4210090160
2053279684,1,1,134113660
4391749784,7,1,881427289
2414599145,1,1,97018004
4390123202,1,1,142606810
2015459210,1,1,4210116004
2091406179,1,1,76569877
2992416805,1,1,1324520350
2273729510,1,1,32597200
4400727446,3,1,141450709
1988457848,2,1,114531698
4401296884,1,1,179193067
4385336370,2,1,69356397
2005478637,4,1,60200437
4391825322,3,1,919571938
4386704184,2,1,2801345345
2409495505,2,1,138006243
4200036285,4,2,4210126753
2071361248,1,1,4210097019
2807223953,3,1,124227911
2101739931,3,1,867280407
3145676279,1,1,76134821
2097663699,1,1,161318765
2909739546,4,1,25217355
2974849973,2,1,202276237
2951648009,2,1,20107917
2789426472,1,1,2802025818
4244871777,2,1,197181853
4398210262,2,1,4210133091
4321471416,2,1,142606810
4312571455,1,1,4210119165
2407993377,1,2,2802423016
4239919971,1,1,119896790
2106548024,1,1,36258959
2995197838,9,1,172675005
3204411519,3,1,4210163551
1975762072,1,4,5681781
1996335021,1,1,119045251
4294750847,4,1,140172145
2143042499,7,1,84653119
2172626281,2,1,36721946
2158477560,3,1,3018075036
2046336660,5,2,91136226
2102748540,2,1,4210157557
2893268061,5,1,4210121044
1952607662,1,1,4210119109
2970105314,3,1,4210125520
1965751914,3,1,1174212
2059376715,1,1,1286329397
3206343163,2,1,22299242
4385805547,1,1,57206974
1983046375,1,1,137473845
4298120599,1,1,130343225
4256331783,1,1,254887060
3157203450,2,1,89466785
2079118385,2,2,4210110767
4399811672,1,1,2802229882
4310980850,5,1,4210112279
2160871114,1,1,102322142
181002955,1,1,70368782
2176583914,1,1,159665162
2177566298,6,2,204730241
2177803056,1,1,55143463
49062941,1,1,145673806
2000122717,1,1,119234918
1968134973,1,1,90727586
1944254457,4,1,4210164827
3094490330,3,1,4210162051
2164487615,1,2,67415387
2083810377,1,1,922845939
2983787727,1,1,2987654847
2389106042,1,1,181877577
4388870248,9,1,2279609970
3014449314,2,1,114027177
2895982993,7,1,204465549
4300440128,1,1,4210154985
4310021013,1,1,75390827
1501671197,1,1,2540865
2767898601,1,1,1280536761
2070993667,1,1,166416128
3199103406,4,1,1339947260
1583971359,1,1,129877168
2077677247,1,3,45204951
3095457914,10,1,4210095528
4251528269,2,1,4210159903
2082022289,15,1,2802927161
4298884422,1,1,1294671590
4388896794,1,1,183935753
3194946991,2,1,1187138
2057924617,1,1,2750212522
4394887377,3,1,4210107594
2113813918,1,1,20089843
4244536598,1,1,177933477
2080897415,1,1,4210156025
2936814943,1,1,204831749
4243283490,1,2,4210138988
2000969132,1,2,47367911
2915307921,1,1,1316902750
2036924057,6,1,1850255
4256543333,1,1,95793202
1490440192,2,1,4210092773
1964780726,2,1,61893789
1484215926,1,1,60053951
4210913537,1,1,24676775
2616887474,1,2,4210150146
3033410068,3,1,189158943
4281751418,8,1,72054575
4283513108,1,1,158842170
2316793173,1,1,129877168
4399887508,1,1,197323543
2043869717,1,1,1297540436
2040542806,1,1,75689368
4308976783,10,3,922845939
2001188017,2,1,4724304
3024408939,4,1,205924995
4250744672,1,1,98924952
1549126037,8,1,4210166566
2001666281,3,1,110736937
4308975817,2,2,4210099135
2924066853,3,1,97018004
4244722317,8,1,124357947
4391303266,10,1,2801795740
4388361123,1,1,4210153792
1892973154,5,1,193662353
2017855528,1,2,4210096386
3091919075,3,1,47164929
2889641646,3,1,4210128596
4223580296,3,1,81020160
2164204569,1,1,98298690
4391678840,5,1,2898155008
3087358497,2,1,4210165080
4362706291,10,1,96226040
2413472982,1,1,175669267
2046961847,1,2,2801843802
2291883436,2,2,921990950
4285736217,1,1,119273862
3099380578,5,1,4210123185
2019126155,1,2,91045830
3198560041,1,1,63966007
2895937959,1,1,4210092457
1971290333,1,1,153267046
3217652943,3,1,204512498
4292482273,1,1,4210126294
2313294963,1,1,26092322
4224307942,2,1,90281761
4224060675,1,1,27837315
2168426236,1,1,102507086
3143700499,10,1,808010
3210881451,3,1,4210129068
3107993528,3,1,1283280774
1992084707,1,1,129862065
2021132674,2,1,169556180
4378975709,1,1,4210132395
3178820143,3,1,96908189
2940603962,2,2,63135867
2515101154,5,1,1286329397
2127901511,1,1,129801699
4236578970,2,1,4210142900
2367759171,1,1,3923682
2069965459,1,1,4210125514
2902092641,2,1,111483173
2089936576,1,1,151583259
2913274295,1,1,4210129463
2070526895,2,1,141945490
2342548618,2,4,4210111631
2092815317,2,1,196349391
1836269148,6,1,191996457
2964043874,1,1,530967
2073644190,2,1,133999245
2281115733,1,1,193775966
1196264161,2,1,82002896
2012377960,1,1,200859690
4313647133,1,1,3923682
4289551589,5,2,4210156200
4383894927,12,1,1290463931
4393078255,1,2,47720641
2025614457,2,1,4210126328
2580875780,1,1,874055015
4401018141,2,1,4210155236
3214311842,5,1,2801952686
2171184170,1,1,93860229
2062134357,1,1,135310074
2005867450,6,1,133999245
2042125853,1,1,191208505
2507256606,2,1,4210153942
1978903359,1,1,2800875726
3131064049,7,1,2803066834
2088590202,2,1,172675005
2915038299,2,1,177909021
2952270512,3,1,63772739
2489795196,1,1,12012874
4390935193,2,1,195731000
4390412191,4,1,194450716
1991648208,1,1,116953780
3094232535,3,1,32597200
3206292073,3,1,126744593
1982991607,3,1,51209816
4205433713,1,2,4210147158
2160167273,1,1,4210113126
2947082617,1,1,4210118133
4293413872,3,1,99065089
3081244711,5,1,188538660
4234325321,1,1,2799567722
300212551,1,2,183519381
2132388337,8,2,2801838318
2943230636,5,1,1316902750
4233253624,1,1,96120398
2067154840,1,1,130828816
2963852154,1,1,68891433
4385766972,4,1,89652312
3207025137,2,1,23946033
2631405469,1,1,861853513
2089433584,3,1,19820366
2773055079,4,1,192168892
2401268519,1,1,4210099416
4381938272,1,1,885392262
2160463450,1,1,159176309
838251268,2,1,1335486098
2152314147,1,1,40120149
3026874111,1,1,1284762954
2469898041,6,1,116631150
4283782998,4,1,37461747
2091375165,3,1,46247651
2597076614,3,1,4210159480
2422740924,11,3,4210165232
3063302373,1,1,149461666
2113418799,2,1,165779595
2123347301,1,1,45084792
4390211178,2,1,2801280572
2567419932,1,1,100538780
4383533005,1,1,1328775524
2126924583,1,1,3019271933
3104175669,4,1,200296433
2194984387,1,1,4210136719
3049741340,3,1,176790772
2036691802,1,1,4210129077
2083495905,1,1,161318765
2718111870,1,1,66906201
2616916257,1,1,1299218025
4241676505,3,1,4210091745
1832934934,8,1,3018134672
102619941,1,1,27837315
2155514060,1,1,98461037
4242183123,3,1,1282105669
2044155020,1,1,4210137693
2778289649,3,1,180825142
2337368201,60,1,138728355
3217504471,2,1,165143802
4292951829,18,1,138689650
4206713144,7,1,4210114217
4280524308,11,1,114027177
4391450410,2,1,4210115556
3038552019,2,1,4210102292
3201120998,3,1,4210132044
2883256094,2,3,4210157108
3007378251,3,1,4210162743
2602407969,2,1,203238179
2036780592,1,2,889458895
2962926238,1,1,71920554
3195905963,1,1,160368002
2008258207,1,2,4210108985
1978832344,2,1,4210135084
4255358951,1,1,169645620
1980061059,1,3,78650965
4391754716,3,1,4210133143
2015887559,1,1,4210146828
2237309751,2,1,95457486
4310082820,1,1,1294671590
4323061529,2,1,99552915
4243022912,1,3,4210123151
4386805186,1,1,102893293
4387980535,1,1,90267481
3083591487,4,2,4210107961
2027560196,17,1,4210150798
2232843989,3,1,32597200
2987637021,1,1,1285301757
4235744869,1,1,189158943
2065369418,2,1,60134161
3122510487,1,1,1330063522
4236094074,1,1,110847814
4224114466,1,1,23171815
4389763727,1,1,82880672
2358100467,1,1,4210098582
2013161673,1,1,121820613
3198563773,4,1,124055696
2167454480,1,2,16391192
4400663657,2,1,2800233941
1557433242,3,1,62396329
2980184770,1,1,149899117
2070543766,1,1,113306721
2622627817,1,1,4210092047
2038375093,3,1,31746571
2528409221,1,1,4576418
3201698284,1,1,180664298
2039641283,1,1,142606810
217266430,1,2,56435720
2940669108,1,1,55769427
4254763580,3,1,51158804
2098273174,2,1,204866599
4249653830,1,1,443046
2134053123,2,1,192455969
1994999392,1,1,96521982
3201571218,1,1,4210157237
2314855389,3,1,880619579
2027815406,1,2,4210126162
4323545674,2,1,83291730
4312780048,2,1,40347166
3176664804,2,1,114090438
4320890709,2,1,33103891
4388045623,1,1,2801504200
2884973403,1,1,169912796
4320919106,1,1,119273862
3106098033,4,1,99861883
4377104644,1,1,4210125796
4392886215,2,1,136199984
1982791912,4,1,203951103
4312259405,1,1,135117807
3002373254,2,1,104917982
3194310952,1,1,206945453
3125694966,2,1,141810926
2760673502,3,1,35364215
2076356557,1,2,4210139596
3042663121,2,1,200439574
4400673093,1,1,4210153200
3130950208,6,1,1339091601
3157924415,5,1,8961855
3030577192,1,1,60002142
4398248885,6,1,2799503643
2313318044,1,1,2802229908
4297198517,3,1,2799809383
3038140424,1,1,90671498
4390483599,1,1,885383172
2108414548,5,1,1330342723
3208792575,7,1,59411706
26649340,1,2,4210113150
4206070085,3,1,150229711
3139303559,5,1,146416000
1971600804,2,1,92688161
4233331941,2,1,1516879
1979125340,1,1,135310074
4206433985,2,1,9224756
4320736164,1,1,102502594
2064662051,1,1,2799391333
2480595562,1,1,201448701
2757417197,3,1,36443711
4307728199,1,1,82880672
597226625,1,1,159176309
202286679,1,1,32625721
2461252596,5,1,155381812
2320279905,1,1,4210093476
4297094282,9,1,203951103
4385640158,1,1,4210111884
2077355793,3,1,152869788
2321475038,1,1,77920804
2023410380,1,1,78037679
3007199651,3,1,98285908
1757801143,2,1,18014758
1811679861,3,1,3017910207
2158702879,1,1,123387679
2339476986,2,1,197274945
4200143266,1,3,58956616
4393071945,3,1,4210159024
2232095337,1,1,98251732
1964400319,4,1,141945490
2890188133,3,1,103163165
4389565930,2,1,173304897
309111648,1,1,223532165
4400548574,5,1,12859529
3039044006,11,1,2801843802
2357181763,1,1,76569877
2977339066,2,1,4210090971
2002180264,2,1,12057038
1590058997,1,1,4210124062
4367845047,2,1,170897317
2375965372,1,1,4210144725
1985783124,2,1,137996928
2959834152,2,1,204743663
1979996562,1,1,145311948
4210863524,2,1,2802331550
2033834699,2,1,4210104735
2035398709,4,2,4210131629
1996470540,1,1,106118109
2111033318,1,1,154130895
1509565354,1,1,2800173700
2768220484,1,1,4210134357
2022294779,2,1,170201317
4320492441,2,1,32574673
1971261218,2,1,27837315
2491132717,1,1,23732399
2311903371,4,2,4210140856
3005104848,1,1,4210102801
3193572486,1,1,885392262
2122157945,2,1,1343180700
2508234182,1,1,7876267
4294786463,1,1,6332465
3081922800,1,2,4210157321
3139450767,3,1,32377083
3045517228,1,1,123565023
2893854276,1,1,905458539
3000849160,1,1,4210103346
2409665208,1,1,227486990
2392474878,1,1,139660479
1974394062,1,1,82724352
3182012466,10,1,4210166368
3201702929,1,1,4210091425
4226103523,1,2,881766915
3139340566,2,1,165143802
2985256391,5,2,4210121739
1501734428,1,1,98285908
3130026781,2,1,76130692
996726602,1,1,305801656
2892243071,9,1,18014758
2747117045,1,1,184834183
2901866269,1,1,145894827
1527529247,1,1,1340728805
2273350224,5,1,193876067
3002650005,3,1,4210163060
4381744507,1,1,76569877
3003934381,1,1,55215948
1527164120,4,1,199691007
3015645937,1,1,17747738
3135005053,2,1,884181516
4391445640,4,1,145673806
3202563902,1,1,43337087
4390028660,1,1,142606810
2054867236,1,1,27837315
1030621197,2,1,159107703
2135378409,1,1,67311998
4249452072,4,2,44829897
4321371920,3,1,51235708
2507206866,1,1,37461747
59525066,1,1,1925986
2078348954,1,2,4210110767
4319873591,1,1,80143920
4230690839,1,1,90843659
2059678656,1,1,34250744
2265886006,2,1,39063666
2498664839,6,1,4210096311
2520672715,1,1,43439940
4312544170,2,1,4210114021
4393302933,8,1,91279580
2233100575,4,2,4210097159
2120570169,1,1,72951846
2566417104,1,1,4210091705
2359310672,1,1,24943067
2135166041,1,1,4210108791
4376104380,9,2,45129253
4386524607,1,1,135598925
4200056712,1,1,2799966484
4286001370,1,1,202539009
4205320423,2,1,4210160527
3105771513,1,1,47508984
4392627279,2,1,152650591
2745373202,3,1,315704651
4220816723,2,1,33585257
4399671922,3,1,129877168
4282939057,16,2,4210153126
98914154,1,1,79817857
3041178043,2,1,4210156455
4391933787,1,4,4387154308
3026984478,1,1,4210126694
4394060572,3,1,22299242
2889530923,1,1,57825437
3080946959,1,2,4210146983
2947815595,2,1,4210125316
2061895962,3,1,123534392
2113448907,1,1,2800648950
2025525528,4,2,146552867
4376866687,2,1,118574674
4398163582,1,1,71267560
1485754592,6,1,84884186
2070315251,1,1,3125981224
3127538321,1,1,167360494
180281669,1,1,4210156171
3136888805,2,1,4210087978
2978102412,1,1,193615760
3155287139,5,1,118347636
2349513215,1,2,4210117378
1992663945,1,1,123387679
2267029121,1,1,193615760
2028308733,1,1,75951250
2079649508,1,1,66890659
3040567031,1,1,1343871089
4398884764,1,1,919571938
4362501288,2,2,4210151023
2029919527,2,1,3089741074
2983460203,2,1,4210126461
4399293258,9,1,139322472
4321087959,3,1,183519381
2979830664,5,1,4210123976
1707376893,2,1,76214153
1552201170,1,1,111112146
1982151367,2,1,881766915
2068944057,2,1,32389192
4253888007,3,1,142270456
2607959293,2,1,172675005
3132671889,5,1,27837315
4285724545,2,1,122346577
1972303712,1,1,200870766
3214517034,2,1,99065089
2971665215,2,1,68891433
2586772402,2,1,4210129405
2988608794,5,1,4210097105
2008244932,1,1,19880235
4285125016,2,1,4210125288
3128609133,1,1,42264441
1977505553,1,1,8204097
4290258493,1,1,1304196042
2120510854,1,2,4210153043
1575428889,3,1,217937681
2357934556,1,2,4210094879
2114187962,2,1,881427289
4237812753,1,1,139322472
2143962602,1,1,183935753
2089638089,1,1,165143802
4388524159,1,1,241749
4388868649,5,1,4210097716
2512363131,1,2,2801228662
2181132521,1,1,76835614
4366728294,1,1,4210092636
2050815411,3,1,1289243028
2418126485,1,1,4210113288
2945829689,2,1,87445476
3008472652,1,1,83321563
1551122807,1,1,154130895
3081041672,1,1,123946342
2984713686,1,2,4210128584
2079536569,3,1,223532165
2604424346,1,1,165522056
3091729089,2,1,4210088387
2987410714,1,1,141945490
3162979445,2,1,1334819555
4399421668,1,1,185492890
4254042182,2,1,158636061
2179793836,1,1,204465549
4232124019,2,1,170606269
2080516427,2,1,74656192
4400978555,4,1,120125038
2915648487,1,1,22265921
2108776477,1,1,4210140619
2134568594,3,1,5388228
4308451229,1,1,4210164821
2009953818,1,2,195573530
3118491415,1,2,31746571
2171734672,3,1,2802999120
1832635915,4,1,114982161
2508043210,2,1,4210095685
3110202755,1,1,116631150
2792028424,1,1,152518017
2943360197,7,1,184942183
4401698090,4,1,4210128276
2029664282,1,1,32971472
4381248312,1,1,5728261
2381550178,1,1,202126657
2162595267,1,1,74899385
2157262809,1,1,173899330
2164894644,2,1,112862951
3199100644,1,1,155671955
2950216947,1,1,12449238
2994359565,2,1,4210097332
4226375926,4,1,56243300
1994719201,2,1,185261750
3132279399,4,1,76903346
2165734992,3,1,40347166
2080517958,1,1,73236664
1969387477,1,1,84392919
2763893310,2,1,64222039
3165585122,1,2,4210110309
1686656491,1,1,84218800
3118321049,7,1,204331812
4389851172,2,1,142606810
1923007319,2,1,100005738
4311181560,1,1,926574661
2087866463,1,1,200576644
2954921406,2,1,17994240
3147847817,1,1,91807558
2098701843,4,1,4210144542
4312269004,4,1,25757504
2704131988,6,1,27837315
2967311039,2,2,2738703131
2066882289,1,1,4210127387
2402405692,1,1,82994568
3199490265,3,1,4210117212
2045420176,1,2,2802164966
2325867184,4,1,4210110652
4385755467,2,1,4210153482
3215666508,1,1,3129754710
2042869362,1,1,2961216182
1964448577,1,1,4210091470
4394250871,23,1,1339947260
2101782784,2,1,40120149
1624864036,2,1,161318765
2013427293,2,1,183067930
2569825257,6,1,76134821
2509837724,10,2,4210110979
2435952803,1,1,187531555
2223288835,1,1,4210094700
4281651794,6,1,135598925
2164088683,2,1,126744593
2050037345,1,1,161318765
1977749900,1,1,165779595
4233639915,1,2,4210162824
4232510578,72,2,4210153200
2163105542,2,1,170726198
1978854331,3,1,121980950
2559808511,1,1,111979921
4309905554,2,1,157773358
773574116,2,1,139787848
3084395449,7,1,135598925
3173743294,2,1,19880235
2114415740,1,1,204465549
2283371024,1,1,18452120
2977682228,4,1,190270569
1989181992,1,1,24768866
2374699196,1,2,4210158097
2048154919,2,1,4210105766
1724988572,1,1,9364636
4255807719,1,1,67311998
3091770022,1,2,4210121370
2519851865,3,1,98285908
79545246,1,1,4210148493
2530687811,2,1,154570441
2084004030,1,1,128433138
2378185508,1,1,4210165038
4310424787,3,1,4210106997
2311403375,1,1,95457486
3129217671,2,1,163151501
2624710308,1,1,27577105
2043913492,2,1,848706
3005461007,1,1,4210099922
2165354306,3,1,106745318
2785083210,5,1,4210089486
4398869135,1,1,5124864
4242518717,1,1,39804081
2000582473,2,1,44461941
2151568786,1,2,4210112279
2761733227,7,1,43814544
3084211260,5,1,204866599
3101486429,10,1,155660961
1996553666,2,1,2613432
1626737986,1,2,204730241
2581748360,2,1,70640408
1706470206,1,1,32971472
2598863011,4,1,28407311
2132643178,5,1,165690674
2150397965,2,1,189442560
2285274660,1,1,201448701
3091803217,3,1,172917736
3176738657,3,1,4210130399
2059567547,1,1,909854389
2056712739,2,1,2800555584
2176912266,1,1,79891267
2042435702,5,2,2799511838
2053393542,1,1,4210160312
2071854521,6,1,2802201010
1520036832,1,1,137853757
4297052812,6,1,146583814
2010953501,1,1,201448701
2549616710,3,1,32971472
4246855348,1,1,4210119109
2062296934,4,1,4210149923
2038342972,1,1,26437253
3216184857,2,1,82497590
2413624322,1,1,172825728
2329297312,1,1,121847817
2419681028,1,1,145311948
4391275509,1,1,192238737
4210259180,2,1,113940042
1969183600,1,2,201448701
4366978155,1,1,202697423
3001838834,1,1,4210136187
3217504493,6,2,4210146711
1989613579,8,1,142444530
2094680524,4,1,21028721
3128049957,3,1,138801177
2885460693,1,1,94624287
2790356675,1,1,2801039369
2796735716,1,1,19820366
2323003326,4,1,65837984
2036008570,1,1,922474255
4390259691,1,1,2801280572
4400125372,1,1,4210138939
182940434,1,1,4210167311
4313339043,1,1,4210134454
2060655019,1,1,40347166
2783222712,9,2,913958620
2553421381,2,1,4210155212
3019822911,5,1,113940042
4285485142,1,1,60158472
2094614643,1,1,66946132
4252562621,3,1,887968799
2790948026,1,1,4210153409
4387826531,1,1,200719446
4379107032,1,1,24676775
2908583542,2,3,79238269
2574432813,30,1,84218800
4398185821,4,1,3045169105
2091577273,1,2,91807558
2742239644,1,1,40120149
2083888906,3,1,136722135
2069493059,1,2,4210110825
3003999120,2,1,235110982
2773823890,1,1,139264467
2736755996,4,1,130828816
4310163333,10,1,1335321130
3135163898,1,1,4210137640
1514228235,1,1,150240954
2120478790,4,2,66946132
4200547075,1,1,108403487
2062342240,2,2,4210124755
2155094640,1,2,63966007
4245048668,1,1,4210134440
2963383908,4,1,2800966917
2780558250,1,1,200314755
2147016457,5,1,138873065
2041442394,2,1,200870766
1990781364,3,1,1316535847
3186671229,4,1,40120149
2973657377,1,1,20231570
1493886089,1,1,139290212
4387368938,3,1,133437993
4233822973,4,1,130785548
3117395175,1,1,147168166
2002585494,1,3,90610280
4401021423,1,1,110079840
2034625645,3,1,161675122
2908309150,2,1,24676775
4256082885,9,1,161593684
2978151769,2,1,233745408
4283785693,6,1,92039509
2003906383,1,1,4210102054
4316035797,3,1,55881946
4388913839,4,2,3017417437
4395666130,2,1,63098007
3009628806,2,1,19820366
3169302403,1,1,159389169
3147080330,3,1,25041050
2747867494,2,1,4210135589
2144690984,62,1,108290504
2005229583,1,1,163600702
4226280224,3,1,20231570
4365999201,2,2,4210102386
4281776601,1,1,207227095
4253831620,2,1,94658018
2978833114,2,1,34250744
2768377316,1,1,59738393
4213000887,3,1,72816309
4294225715,2,1,182386381
2168933410,2,2,34352273
2009377281,1,2,4210096972
3123432515,2,1,89630735
75045903,3,1,124055696
2981352880,2,1,4210134538
2599757527,1,1,90090648
4311592146,1,1,139759216
1979775027,3,1,149744451
1973747294,3,1,110736937
4400726353,5,2,4210140794
2971697860,1,1,4210114501
2019855763,2,1,52325
2088955582,1,1,187531555
3123659787,1,1,130194489
3139320403,1,1,193531525
2095809292,1,1,31746571
3174430447,4,1,1295876152
2938659701,3,1,4210164371
2003893677,1,1,118574687
3048109552,1,1,32625721
2168533975,1,1,136199984
2090641110,1,1,36258959
2026341949,4,1,1313014049
1464741775,2,1,2801323708
2192467309,1,1,4210140884
3167464021,1,1,4210165912
3135108096,1,1,66513531
2088105385,1,1,10052268
2156165385,1,1,132053463
4391939600,2,2,92039509
4292640825,6,1,87482320
1990643253,1,1,97018004
1872601379,2,1,2799448541
3186924381,1,1,98677209
3173080159,1,1,913481162
1995993651,1,1,42405503
3044297105,2,1,4210135772
4247214886,1,1,84392919
2081731981,2,2,4210159520
3195545037,2,1,80850581
4393440222,4,1,136199984
1997194905,2,2,4210087915
3196268598,1,1,22265921
2043008096,3,1,98285908
38907649,1,1,201537933
2993684927,1,1,24676775
2129784470,1,1,63190737
1979447918,1,1,168635309
1968937395,1,1,145311948
2346780549,10,1,173915773
2146747703,2,1,2801952686
2032366827,4,1,1288652306
2017056361,1,1,114832834
3010899894,1,1,117197279
2096490892,2,1,887064364
2631008513,2,1,126158947
4252886251,1,1,46247651
2588173858,1,1,65674248
1980180555,1,1,154425047
2005985168,5,1,4210110847
4243229835,1,1,33849332
4283023638,2,1,1925986
2044884698,1,1,4210137306
244687544,1,1,133731052
4398286550,1,1,8765205
4389823810,1,1,142606810
2194334234,6,2,98285908
2791875608,1,2,4210118728
3182711348,1,1,4210107862
3049704989,1,2,23925101
2353779877,1,1,187175081
1991988901,1,1,158708052
4401382146,1,1,2801112325
2285271788,2,1,60668342
2491070144,1,2,2799272940
2167345122,1,1,19820366
4308649011,1,2,4210123955
3187349367,1,1,116953780
2171536814,1,1,4210123217
335656077,1,1,74973139
2332783206,1,1,1289490764
3087962547,18,1,4210099203
2999681902,2,1,78577930
2061146825,1,1,1322422313
4285546711,1,1,11750234
2076066568,2,1,112754052
4396739067,1,3,4210121705
68799042,1,1,146500386
2952170794,3,1,1316902750
2949900394,1,1,20231570
2070455127,2,1,4210109824
2233345375,2,1,102913810
2782781832,1,1,157485424
2532907224,1,1,4210132192
2026164838,1,1,62916508
1975403348,1,1,32021983
4386269262,3,1,205274468
2534325472,1,1,2799428307
2148862955,3,1,1290603121
2036220834,2,1,25112270
2604250819,1,1,43439940
4205524337,3,1,102335020
2603888943,4,1,12859529
4396878651,1,1,55383850
2141727318,1,1,28407311
2948470803,3,1,64492213
4229076332,2,1,4210088480
4400815445,3,1,197323543
2419558446,1,1,4210149722
4206082823,3,1,17877952
4246048598,2,2,4210115617
1979520969,1,1,192868223
1969741024,1,1,56085075
2099516190,2,1,4210150714
2592963240,6,1,169108374
1980752975,1,1,94402716
4214571951,2,2,277688954
4246633947,2,1,31784960
4310575142,1,1,344703621
4290695319,1,1,166825849
2356021521,1,1,114218197
57147599,1,1,4210126994
2497718593,3,1,25974101
3004000282,2,1,32062511
2803252918,4,2,74801974
4385984913,1,1,70054679
2189749998,4,1,16736912
2779767288,1,1,206895457
4394951207,1,1,82880672
2189290243,2,2,57328836
4225394134,6,1,1283280774
1999795311,3,1,98285908
2087535106,1,2,99065089
2073486250,3,1,1343871089
4387215582,1,1,12912129
1875306817,4,1,241749
2174004567,2,1,7899908
2488222635,1,1,200870766
4210821256,1,1,4210091869
3113503210,2,1,151104398
