work_id,sustainable_development_goal_seq,sustainable_development_goal_id,score
1593418317,1,16,0.5
2026148628,1,6,0.87
2475713978,1,2,0.59
2533865704,1,7,0.81
2378037054,1,14,0.46
2896287030,1,14,0.46
2889317531,1,6,0.62
2150512982,1,3,0.82
2181129744,1,6,0.75
3202763869,1,7,0.87
3035419529,1,3,0.89
2054127638,1,3,0.72
4394002191,1,10,0.71
1780353819,1,16,0.63
3159527206,1,4,0.52
2020519119,1,16,0.4
3009040826,1,4,0.87
2131187773,1,3,0.56
2503362386,1,5,0.56
2407581617,1,3,0.48
2807715156,1,2,0.81
1590120545,1,10,0.62
4390873554,1,10,0.75
4206893127,1,2,0.84
2004211255,1,10,0.73
2125737037,1,3,0.9
3038759873,1,16,0.78
2281427496,1,3,0.85
2052415233,1,11,0.74
278879945,1,15,0.66
4385587054,1,10,0.64
2615614845,1,3,0.48
2060657254,1,3,0.77
1970186257,1,4,0.68
4320078733,1,4,0.86
4232381724,1,14,0.54
2129812009,1,14,0.53
2591286131,1,3,0.5
2080018495,1,3,0.57
2289667814,1,7,0.89
2174541856,1,3,0.57
3188260465,1,10,0.71
1976642576,1,16,0.61
4318823130,1,2,0.53
2461981757,1,14,0.75
4281676379,1,3,0.78
2075946577,1,6,0.62
2827890253,1,3,0.48
3000168306,1,2,0.84
2159243191,1,15,0.78
2929665361,1,3,0.54
2789855286,1,9,0.54
2800605740,1,4,0.87
4292513387,1,3,0.6
2442699312,1,14,0.7
1484310001,1,4,0.46
132540170,1,3,0.72
4323037150,1,3,0.78
4231758212,1,10,0.52
2340974215,1,4,0.51
2354163631,1,9,0.59
4254364355,1,8,0.43
2512452536,1,13,0.58
4284967912,1,7,0.49
2444404455,1,2,0.57
3208623334,1,3,0.73
3082464480,1,2,0.45
3108251340,1,11,0.46
2802636257,1,10,0.52
4397285367,1,11,0.42
2478202504,1,2,0.43
2422153273,1,2,0.52
3012255234,1,2,0.41
2278283761,1,4,0.42
2073668096,1,16,0.73
3207954145,1,10,0.72
2354128749,1,5,0.51
2289404590,1,3,0.63
4388750974,1,6,0.66
2592187860,1,13,0.76
2948985524,1,13,0.41
1021847325,1,16,0.47
119027969,1,17,0.42
2009700142,1,9,0.55
4312740505,1,14,0.41
2913031315,1,10,0.53
2276969580,1,16,0.8
2246096009,1,8,0.61
3005995405,1,5,0.68
2124763987,1,2,0.51
1984078154,1,10,0.49
4322723226,1,6,0.4
3007566244,1,7,0.91
2902303745,1,16,0.74
1994088085,1,10,0.41
3190448659,1,3,0.58
4383959324,1,3,0.46
1974981686,1,7,0.58
2917897298,1,3,0.84
2027409896,1,8,0.67
2095033000,1,16,0.52
39798500,1,13,0.54
638345496,1,17,0.52
1970624754,1,7,0.89
1998323495,1,2,0.74
2966462536,1,17,0.45
2080480262,1,7,0.71
2793372891,1,7,0.85
4388246793,1,4,0.52
2423873495,1,2,0.54
4244623274,1,5,0.73
2076461476,1,3,0.83
793920938,1,6,0.8
4392687506,1,3,0.79
2951392810,1,6,0.41
3032616455,1,1,0.5
1987662650,1,11,0.52
4248489982,1,17,0.42
2125680757,1,15,0.77
3020388754,1,3,0.51
1644986220,1,7,0.5
300504898,1,11,0.49
3132671995,1,8,0.52
228625829,2,8,0.43
3028696728,1,2,0.46
2783602227,1,5,0.75
1017107645,1,4,0.71
2034026947,1,6,0.49
2410600373,1,3,0.47
4313022676,1,8,0.51
2102911059,1,3,0.78
2982227172,1,7,0.62
2386506577,1,5,0.56
2063780307,1,3,0.8
3022349783,1,4,0.5
4378839664,1,8,0.51
2547083379,1,7,0.63
13009179,1,6,0.59
1577910028,1,11,0.68
2326861664,1,11,0.46
2804233870,1,16,0.43
2062696146,1,6,0.64
780763745,1,4,0.48
2340054650,1,14,0.6
1987300515,1,11,0.46
1963718929,1,6,0.49
2407329707,1,2,0.64
1987390098,1,10,0.46
2411925870,1,3,0.55
2051500815,1,3,0.74
83562344,1,7,0.56
2091102329,1,3,0.79
2004766096,1,2,0.72
2143130080,1,10,0.64
296155015,1,8,0.42
4220927840,1,4,0.78
2474437162,1,3,0.79
1546548688,1,6,0.86
125097914,1,7,0.65
3126791704,1,9,0.41
2076170946,1,14,0.47
4253809518,1,9,0.52
3131484560,1,3,0.46
3048679061,1,2,0.41
2142953323,1,3,0.61
3008551848,1,3,0.85
3048773461,1,4,0.52
4234436247,1,9,0.5
4285322156,1,4,0.64
2559321938,1,3,0.8
4210886515,1,3,0.65
3177754272,1,11,0.49
1594178698,1,2,0.74
4234381402,1,5,0.45
4247601112,1,2,0.85
4389614876,1,13,0.83
4399956636,1,8,0.4
2586849245,1,2,0.75
4396593912,1,4,0.85
2122044469,1,6,0.71
4253210106,1,5,0.45
4250312756,1,13,0.65
2249221465,1,4,0.6
4287396669,1,2,0.79
2384643964,1,11,0.75
2498169312,1,3,0.79
317337821,1,16,0.61
2892367729,1,5,0.8
2248877746,1,2,0.59
3144326640,1,9,0.41
4248360088,1,13,0.68
2089869088,1,11,0.53
4246844913,1,3,0.41
1496200036,1,7,0.89
2755166677,1,5,0.53
3113723948,1,13,0.53
4400309079,1,3,0.83
2323555925,1,16,0.79
201511074,1,3,0.45
2595434407,1,3,0.8
4231872577,1,4,0.64
2023526834,1,7,0.49
4255455748,1,8,0.41
2620645759,1,4,0.85
1509208292,1,10,0.41
1950974115,1,5,0.68
2587971312,1,2,0.55
4212925601,1,6,0.64
2467209802,1,2,0.43
1618523153,1,14,0.82
2054692058,1,7,0.87
3193957642,1,3,0.73
1606376774,1,1,0.79
2153311549,1,8,0.4
3202938258,1,9,0.45
2951723886,1,8,0.66
2529846237,1,3,0.64
4401839509,1,2,0.62
4293776403,1,7,0.83
2023202557,1,16,0.66
2036931840,1,6,0.56
2204733446,1,11,0.46
2529043040,1,2,0.61
381212828,1,11,0.49
290347653,1,16,0.54
2148426572,1,3,0.86
4242292980,1,2,0.53
4392926575,1,4,0.83
2208395443,2,10,0.41
2381804245,1,6,0.69
3022414823,1,8,0.61
3015092856,1,2,0.74
2220852671,1,7,0.69
14193116,1,8,0.54
4290438098,1,13,0.51
2222828942,1,5,0.45
3143944923,1,2,0.49
4231303306,1,15,0.74
2361940225,1,5,0.51
2066397530,1,2,0.47
4400167359,1,2,0.8
2378665324,1,3,0.74
4244197157,1,17,0.48
2107037210,1,17,0.42
4300186088,1,5,0.78
2331731039,1,8,0.75
2195984810,1,5,0.67
20234782,1,3,0.79
2979822391,1,3,0.85
2380490726,1,15,0.54
2972895584,1,5,0.61
4253640295,1,6,0.51
2105282950,1,3,0.83
3194821001,1,13,0.64
2366029450,1,4,0.8
2996908391,1,3,0.69
616820753,1,2,0.7
2069749467,1,14,0.9
2905133510,1,16,0.57
2743975895,1,2,0.53
4206361895,1,3,0.86
135516691,1,15,0.42
4235041455,1,15,0.48
2390618612,1,3,0.86
4229969386,1,2,0.49
2553601277,1,3,0.88
133291878,1,10,0.66
2787878364,1,11,0.8
635122604,1,5,0.41
2707831610,1,16,0.42
3004420757,1,6,0.41
3159790540,1,4,0.56
1716541306,1,2,0.55
2162498539,1,3,0.89
2240761093,1,7,0.7
2236893796,1,17,0.52
2066602917,1,4,0.43
2953059430,1,3,0.84
4312570500,1,10,0.78
3083469119,1,12,0.57
4251996314,1,8,0.44
2898884181,1,3,0.63
2313726654,1,2,0.62
1968019327,1,3,0.77
3194050730,1,5,0.4
4301746014,1,11,0.63
2614809906,1,16,0.78
2310191612,1,2,0.66
4391818181,1,3,0.78
2043876370,1,14,0.75
1872812387,1,3,0.89
2087752844,1,6,0.49
2741164967,1,4,0.55
2032668192,1,3,0.7
1569402974,1,11,0.51
2156258512,1,7,0.86
2031804595,1,7,0.78
3168777897,1,14,0.71
2953010439,1,6,0.49
3142342534,1,5,0.68
2391453575,1,3,0.77
372098727,1,8,0.57
56342208,1,14,0.75
3145567872,1,16,0.47
357820039,1,8,0.61
2069290817,1,15,0.49
4237599793,1,2,0.6
858034847,1,8,0.55
2066269153,1,3,0.85
2885208236,1,4,0.42
194491420,1,3,0.68
2465194329,1,4,0.67
2198010759,1,9,0.53
2490966420,1,3,0.41
2512735780,1,10,0.41
2600627691,1,14,0.67
2183518047,1,12,0.56
2321939409,1,15,0.71
190135064,1,11,0.42
3165441989,1,9,0.59
310645113,1,8,0.46
4233475466,1,2,0.55
2766454830,1,8,0.54
4237407287,1,2,0.49
1972111798,1,12,0.57
4285797534,1,3,0.53
1897648638,1,3,0.79
2243384916,1,16,0.58
2956210313,1,4,0.89
2067473783,1,5,0.54
3037058363,1,3,0.88
1986408947,1,6,0.42
2377519660,1,3,0.75
3120592752,1,11,0.45
2802072533,1,7,0.85
2890294238,1,9,0.51
794627241,1,10,0.77
2171632684,1,2,0.56
4246338615,1,2,0.47
2414363013,1,6,0.47
562857114,1,11,0.7
2016619735,1,8,0.44
652299098,1,10,0.4
2601262986,1,3,0.41
2894921683,1,3,0.82
2270191579,1,7,0.49
3201567108,1,11,0.47
4220873177,1,15,0.42
2078208111,1,6,0.41
3217000763,1,5,0.75
4390298116,1,4,0.61
2738490820,1,10,0.42
774573129,1,17,0.43
2977682898,1,11,0.52
1508380038,1,7,0.89
4309607988,1,4,0.59
3011264095,1,13,0.58
2056977185,1,11,0.62
2594384075,1,3,0.69
2919127105,1,2,0.6
4253373126,1,7,0.54
2338453536,1,2,0.45
2341832630,1,13,0.82
2049845133,1,6,0.52
4233377562,1,7,0.54
2012230294,1,4,0.51
2536331575,1,11,0.71
2598935005,1,8,0.67
2327489914,1,4,0.56
4367550767,1,7,0.84
2395976113,1,3,0.65
3204366454,1,5,0.44
1178691545,1,3,0.82
2325715604,1,3,0.43
2942884138,1,16,0.59
2026040912,1,3,0.78
2161120369,1,3,0.88
1521692387,1,15,0.42
4235835820,1,7,0.89
2615026148,1,9,0.5
1975549028,2,5,0.41
2051005662,1,3,0.77
2047873006,1,6,0.46
4247472154,1,15,0.77
2949350600,2,16,0.42
185656539,1,10,0.56
4361882351,1,3,0.67
3003378702,1,4,0.68
1967381791,1,6,0.82
4248271554,1,4,0.57
2353787552,1,3,0.83
1770529467,1,9,0.4
1963863611,1,9,0.42
2029300741,1,2,0.59
2349074756,1,3,0.59
2241932885,1,3,0.7
3120527577,1,6,0.47
3123691983,1,8,0.41
2077741904,1,3,0.42
2970842457,1,9,0.61
2395622512,1,2,0.61
1999071403,1,3,0.86
2279225652,1,4,0.84
2103841267,1,16,0.66
653835802,1,10,0.46
4249588958,1,10,0.57
1973938845,1,14,0.84
2969409696,1,3,0.56
3122322331,1,17,0.49
2001172007,1,6,0.79
2593949855,1,16,0.68
2625738964,2,14,0.44
1512997950,1,10,0.51
4385465916,1,8,0.61
2029386669,1,3,0.8
101139274,1,17,0.48
2411532466,1,2,0.4
4226485577,1,2,0.48
1543280808,1,11,0.45
4400574010,1,2,0.67
1893663012,1,1,0.8
2378491574,1,14,0.79
2365521075,1,4,0.64
2367430129,1,8,0.44
2206281691,1,11,0.84
1973549980,1,7,0.87
2325175240,1,3,0.52
2805263942,1,10,0.42
612012967,1,5,0.52
1556116656,1,9,0.66
2130867650,1,3,0.43
2731450497,1,8,0.46
3158760097,1,10,0.82
1991229067,1,4,0.42
3153967107,1,9,0.51
3126111949,1,10,0.51
3177785417,1,10,0.56
2771706857,1,2,0.75
2559877112,1,3,0.74
2920189323,1,13,0.66
2163923250,1,14,0.82
2954810827,1,2,0.42
4281655884,1,3,0.57
4252254789,1,4,0.47
579553645,1,4,0.42
4241680357,1,10,0.41
2394681009,1,10,0.49
2059463275,1,5,0.58
424480573,1,8,0.45
2158275021,1,3,0.55
4253415807,1,8,0.49
2044016682,1,14,0.45
3114380583,1,3,0.8
4377230797,1,16,0.66
2049868662,1,3,0.72
4239650478,1,4,0.51
43480089,1,5,0.42
951128943,1,10,0.58
4393339116,1,2,0.44
4210627304,1,14,0.71
3135134024,1,4,0.5
2571050950,1,14,0.43
2898134167,1,3,0.87
2273629485,1,11,0.87
4235479573,1,2,0.48
2389586631,1,9,0.43
4231906433,1,2,0.62
2540834515,1,4,0.88
1831534333,1,6,0.77
2586206185,1,2,0.42
4362543419,1,2,0.5
2415914822,1,2,0.47
1492429614,1,13,0.65
1985034230,1,3,0.82
3159191291,1,10,0.45
4211116518,1,16,0.43
2266093599,1,5,0.58
2996263706,1,13,0.58
4383163520,1,3,0.73
4383561421,1,4,0.49
4238696072,1,14,0.84
3164314126,1,3,0.83
4307190168,2,9,0.42
4254260002,1,8,0.52
2543238408,1,10,0.54
170397544,1,5,0.64
2154443015,1,3,0.42
2335178158,1,2,0.83
2045272426,1,3,0.76
4309170865,1,16,0.72
2324691745,1,6,0.45
4396505259,1,9,0.54
2071351001,1,9,0.44
4390472005,1,8,0.61
2891017097,1,15,0.5
2276610992,1,2,0.72
419915383,1,2,0.65
4248069276,1,4,0.43
4365395433,1,14,0.71
2603052868,1,10,0.55
2351391600,1,6,0.59
615658022,1,4,0.55
4396967726,1,4,0.56
2586585503,1,3,0.74
4246890690,1,16,0.42
2318188501,1,7,0.87
4253784834,1,3,0.49
2140082814,1,3,0.83
2092911290,1,3,0.76
2045237539,1,3,0.82
2914138556,1,9,0.66
2003836741,1,7,0.91
2489721988,1,3,0.8
4253299021,1,9,0.44
4280580223,1,6,0.73
3211948102,1,15,0.59
4245242097,1,16,0.75
2626558767,1,7,0.48
2286760350,1,6,0.45
2260820092,1,5,0.54
2409983754,1,3,0.68
2078491732,1,4,0.64
4230415121,1,5,0.67
4234669433,1,2,0.59
2406993750,1,1,0.68
587228574,1,8,0.52
4289528243,1,3,0.56
2362148373,1,3,0.6
3203406813,1,5,0.66
2082130033,1,11,0.52
2611616609,1,3,0.72
1888774673,1,14,0.41
23781907,1,13,0.61
2061749816,1,2,0.68
4365144798,1,1,0.75
4399603237,1,10,0.66
1987105805,1,3,0.82
3150119978,1,16,0.63
1507008560,1,10,0.7
3021838521,1,8,0.41
2492724308,1,2,0.42
3114595383,1,7,0.87
829752373,1,10,0.4
2142130234,1,11,0.66
4251880300,1,14,0.62
3208359654,1,14,0.87
759273747,1,6,0.43
2342727319,1,3,0.76
3176157236,1,7,0.74
4234377843,1,6,0.68
2071010994,1,3,0.45
4394832955,1,5,0.71
2918389503,1,4,0.79
2551550856,1,7,0.45
348059915,1,8,0.63
2737733391,1,13,0.41
1978512020,1,7,0.9
624142097,1,8,0.68
1996686343,1,16,0.71
2019041845,1,4,0.77
4378903391,1,7,0.4
2075886527,1,4,0.87
2436306373,1,3,0.83
4388442595,1,7,0.42
4400146696,1,11,0.54
4391553399,1,12,0.47
3113298825,1,11,0.49
2119743954,1,11,0.53
3046507736,1,13,0.49
2323766370,1,7,0.45
3098841818,1,7,0.4
1982316219,1,14,0.49
3208200085,1,10,0.54
2885035550,1,3,0.85
2038776553,1,17,0.52
4391217092,1,7,0.66
2134783323,1,3,0.57
2804624986,1,13,0.58
4396798590,1,9,0.49
838243815,1,16,0.69
2345463241,1,2,0.45
2923503309,1,4,0.81
2619772124,1,13,0.62
2103153279,1,8,0.42
4396738762,1,2,0.71
2612965109,1,8,0.65
4400685000,1,16,0.66
2005948984,1,5,0.41
2921227354,1,6,0.43
3004057350,1,4,0.76
3120094541,1,17,0.58
2183739200,1,15,0.4
4387403849,1,3,0.78
2968853627,1,4,0.65
1244381486,1,3,0.74
4387432119,1,15,0.66
4200373203,1,5,0.68
2270277795,1,14,0.85
4293583796,1,4,0.66
3043609773,1,13,0.51
617279505,1,8,0.77
4391960050,1,10,0.42
3140489344,1,4,0.64
4220932677,1,9,0.62
1536742038,1,6,0.42
4389903703,1,9,0.49
3084027965,1,7,0.5
3195879284,1,4,0.55
2312350153,1,11,0.56
2410854435,1,5,0.49
2058829025,1,3,0.7
354298870,1,11,0.47
4389829559,1,16,0.55
2964108150,1,1,0.47
2336847381,1,2,0.5
1985067092,1,14,0.48
60596811,1,3,0.48
4246977830,1,2,0.4
2563630518,1,16,0.53
2552975530,1,2,0.42
4762882,1,1,0.67
1972057335,1,8,0.44
61660102,1,5,0.43
3157571930,1,11,0.85
3203782053,1,11,0.48
2277745863,1,2,0.45
2257551937,1,13,0.61
2298072973,1,4,0.47
3024613324,1,4,0.81
2155946997,1,7,0.8
752885438,1,7,0.8
1574268732,1,2,0.75
2626010858,2,10,0.44
2921406715,1,7,0.9
4288795409,1,11,0.82
4400248236,1,4,0.73
2605497432,1,8,0.72
2937312839,1,2,0.4
2522643128,1,11,0.48
2355628245,1,1,0.55
2612128991,1,17,0.5
4246295524,1,16,0.83
4382517496,1,15,0.75
2012644847,1,7,0.61
2046497260,1,7,0.91
2095019369,1,3,0.67
953281923,1,8,0.58
2793039130,1,3,0.68
1934399081,1,13,0.88
611086601,1,8,0.43
3149533550,1,14,0.88
4211175518,1,4,0.68
3125014651,1,3,0.86
2206658690,1,9,0.6
2095035838,1,14,0.89
41819687,1,15,0.66
2988820761,1,15,0.66
2973230571,1,4,0.84
4245412115,1,11,0.4
2721345000,1,3,0.75
4310474649,1,17,0.53
1490337622,1,7,0.75
4390175298,1,3,0.69
1555458358,1,13,0.46
2614020237,1,16,0.64
3013144313,1,10,0.81
1146060388,1,10,0.6
3000274435,1,3,0.79
4390453203,1,10,0.78
2041352917,1,8,0.5
2367965659,1,14,0.85
2387648794,1,4,0.52
1992465193,1,15,0.57
3106955337,1,9,0.61
2017506545,1,11,0.76
772019069,1,2,0.46
4387142802,1,10,0.75
2897587084,1,7,0.7
2149371463,1,16,0.8
1965446452,1,7,0.9
4306319580,1,16,0.77
3127190850,1,15,0.46
2074594761,1,17,0.4
3150446979,1,2,0.46
2223276734,1,10,0.57
2986323327,1,14,0.46
3039835570,1,4,0.62
4300174711,1,5,0.76
2050097643,1,3,0.85
2360156556,1,7,0.65
2954717869,1,16,0.7
4248755858,1,7,0.74
4231162381,1,3,0.53
2076316868,1,2,0.44
4250719338,1,13,0.49
2544887829,1,5,0.42
3004487823,1,10,0.43
2089650016,1,3,0.42
2261163932,1,2,0.76
2464568356,1,11,0.71
4397013459,1,1,0.66
4376541493,1,10,0.47
4237405966,1,2,0.77
4387567072,1,10,0.82
2923221445,1,4,0.67
1218787767,1,13,0.59
2523944752,1,7,0.65
4392352815,1,2,0.68
2944753231,1,7,0.89
4399424496,1,2,0.4
4235148386,1,10,0.51
2047692096,1,7,0.87
1564203392,1,5,0.53
1985679122,1,7,0.68
2362812277,2,15,0.44
3016696096,1,3,0.79
3192775932,1,8,0.44
2911855281,1,6,0.55
2054183940,1,3,0.82
4290987872,1,14,0.78
4246834825,1,4,0.87
2174386263,1,14,0.69
580305713,1,3,0.78
2022873761,1,15,0.5
2057022251,1,1,0.67
1863217989,1,8,0.53
125500847,1,16,0.44
2109781705,1,3,0.73
4301512111,1,7,0.77
2055874017,1,3,0.71
2767269223,1,10,0.47
2553418614,1,3,0.77
4295226923,1,3,0.81
2896151745,1,13,0.41
2085782308,1,7,0.49
3047531863,1,10,0.66
4246441833,1,3,0.41
3010897356,1,16,0.44
3095488105,1,3,0.76
2114642863,1,5,0.72
4251950673,1,6,0.45
1128583426,1,11,0.61
4235741166,1,2,0.71
573408746,1,2,0.64
1536003314,1,4,0.77
1530977956,1,3,0.77
1563842614,1,14,0.85
2006437349,1,15,0.6
4247434479,1,2,0.45
4387512873,1,4,0.6
1534130940,1,9,0.42
4362239008,1,2,0.45
4308210387,1,6,0.52
2729802622,1,9,0.5
2992761398,1,5,0.48
3153767313,1,7,0.74
2890967698,1,4,0.71
3107366404,1,16,0.5
2144957720,1,4,0.41
2337259854,1,5,0.44
4387537824,1,16,0.56
4231032537,1,3,0.74
4254054506,1,9,0.59
4293093639,1,7,0.54
1988603213,1,4,0.59
2766005495,1,4,0.71
4245400905,1,5,0.52
4236165287,1,17,0.44
2915057193,1,4,0.49
2905570738,1,2,0.63
3119326936,1,14,0.72
304362008,1,7,0.57
2460538650,1,3,0.56
4308441566,1,3,0.88
2017092104,1,6,0.73
4386548506,1,10,0.63
2392867570,1,2,0.73
1980512051,1,13,0.67
2187644722,1,2,0.5
2501981538,1,4,0.56
2324275450,1,8,0.44
2045779939,1,7,0.88
3014654040,1,16,0.59
2040756177,1,2,0.6
4220809612,1,3,0.88
3004943630,1,8,0.53
2470725493,1,3,0.72
2037108752,1,2,0.54
4392214617,1,14,0.76
4205668685,1,10,0.78
1983221328,1,6,0.46
2387122496,1,3,0.68
41151411,1,6,0.57
2492362117,1,13,0.71
2070352847,1,15,0.41
2885415066,1,10,0.5
4386723367,1,10,0.43
4397161769,1,11,0.46
2364940201,1,17,0.46
2128743278,1,14,0.9
2487334033,1,2,0.63
2553878498,1,8,0.56
1968963542,1,14,0.74
2042038682,1,16,0.61
4206265937,1,15,0.47
2089728087,1,7,0.43
2401846966,1,16,0.62
2790524912,1,15,0.64
2977548364,1,13,0.82
2043142613,1,5,0.45
2031969843,1,7,0.78
3015043563,1,15,0.45
2320578687,1,6,0.55
4246080309,1,5,0.4
354781841,1,4,0.64
4389933713,1,3,0.47
3088176225,1,7,0.55
1005746147,1,17,0.41
2611024515,1,12,0.47
4380265435,1,4,0.64
4323647972,1,16,0.79
947897155,1,7,0.55
3044215855,1,8,0.44
2187701985,1,15,0.74
1485355797,1,17,0.48
2976445701,1,11,0.74
1872865645,1,6,0.86
2900896382,1,14,0.89
2588107890,1,11,0.81
2170345729,1,3,0.71
2324322657,1,14,0.44
2623420368,1,8,0.72
2906104711,1,4,0.56
2808865781,1,4,0.61
1594607764,1,10,0.51
4250714497,1,9,0.47
230923999,1,6,0.47
4390389430,1,3,0.66
4388537840,1,8,0.41
2187275567,1,11,0.86
2075813139,1,5,0.44
2033455646,1,3,0.84
2318928892,1,5,0.43
2956077830,1,4,0.49
2929986408,1,4,0.6
3201719220,1,5,0.59
2377502587,1,7,0.88
2912297813,1,3,0.69
2785754688,1,7,0.81
2138388859,1,8,0.42
2763851894,1,8,0.53
2797822012,1,4,0.45
2049233749,1,7,0.6
2987830513,1,4,0.75
3202957377,1,5,0.66
2898654478,1,7,0.63
37721873,1,3,0.62
2044971067,1,14,0.64
645851757,1,8,0.48
4249231801,1,16,0.81
4365807974,1,1,0.68
3208160035,1,2,0.86
3139271107,1,3,0.82
203151686,1,11,0.54
2596341911,1,7,0.44
1978512046,1,3,0.85
2035756092,1,3,0.75
430882451,1,3,0.76
2018251865,1,4,0.47
2097904200,1,3,0.75
2376538371,1,10,0.77
3141503024,1,3,0.88
2064693419,1,2,0.66
2501539645,1,10,0.8
4366393043,1,3,0.5
4401248361,1,13,0.54
2949614803,1,16,0.69
2888728785,1,9,0.49
4392547016,1,13,0.46
4400679965,1,4,0.55
4389990932,1,7,0.9
410784334,1,11,0.68
4231689601,1,2,0.44
4250428307,1,8,0.76
3125284025,1,1,0.63
2888686333,1,3,0.76
2884503123,1,14,0.83
4248890007,1,7,0.83
2809413311,1,3,0.78
4234324237,1,13,0.51
2756065866,1,9,0.63
3158334082,1,4,0.54
2189297342,1,3,0.84
2164181673,1,10,0.57
270470821,1,2,0.8
2525447613,1,2,0.64
1564771198,1,3,0.87
3092065328,1,8,0.65
1998219868,1,6,0.73
4243407325,1,14,0.87
2746522134,1,4,0.5
2289045004,1,15,0.5
625276854,1,2,0.55
4394773022,1,16,0.8
2013955434,1,2,0.44
2185763800,1,3,0.86
2119594417,1,3,0.86
416736209,1,6,0.77
1956317864,1,3,0.58
4248124249,1,14,0.9
2328923962,1,4,0.5
4235985010,1,3,0.68
4392317630,1,9,0.41
2059888098,1,15,0.72
2001074179,1,3,0.72
2143688449,1,3,0.42
3202775215,1,3,0.83
4385056121,1,8,0.53
2611234392,1,10,0.71
2177402991,1,16,0.69
2529477792,1,16,0.42
349244341,1,1,0.43
3084185125,1,3,0.45
306650724,1,2,0.79
1580736195,1,14,0.9
2052922205,1,14,0.89
1511411611,1,5,0.65
2613523478,1,1,0.76
2469381553,1,3,0.86
1503741247,1,4,0.52
2413041292,1,2,0.49
4379876046,1,16,0.6
4253251826,1,3,0.52
4223471468,1,13,0.52
2157278924,1,8,0.59
3145964431,1,8,0.45
3087649794,1,15,0.68
641434578,1,13,0.51
4308113109,1,1,0.52
2200661039,1,7,0.68
2124149416,1,17,0.45
2096257788,1,5,0.42
2388099766,1,11,0.75
4323285869,1,4,0.64
2101025734,1,3,0.87
4239976779,1,4,0.74
2410114625,1,2,0.41
4299575127,1,16,0.69
3147534270,1,1,0.78
2088248346,1,14,0.69
2763753971,1,15,0.47
1991171991,1,3,0.59
2967678894,1,10,0.51
3140443972,1,14,0.62
3082282070,1,4,0.89
2270334246,1,5,0.59
2165805672,1,4,0.79
2155574802,1,3,0.42
3034688245,1,17,0.51
1972708567,1,13,0.54
776865245,1,2,0.49
2372102378,1,2,0.8
3160269951,1,8,0.56
103091357,1,2,0.64
2107520521,1,7,0.72
2558118366,1,10,0.42
2076783245,1,14,0.54
2315772598,1,2,0.6
4251174643,1,14,0.87
2002139282,1,11,0.53
2266429117,1,3,0.8
4292809378,1,7,0.88
3019102192,1,4,0.86
2117131068,1,3,0.56
2130099185,1,9,0.41
2438016045,1,3,0.79
2141293115,1,12,0.48
4386423826,1,7,0.89
2999326048,1,13,0.84
2042696878,1,14,0.88
2895438388,1,3,0.84
2977971156,1,15,0.53
2106056292,1,10,0.59
2594467103,1,10,0.49
2030505303,1,14,0.88
4399025525,1,5,0.46
2016927405,1,11,0.83
2626573511,1,9,0.44
4237847937,1,15,0.77
1541579392,1,9,0.63
4366351504,1,3,0.82
4231638375,1,2,0.78
2352711587,1,3,0.63
2969454475,1,14,0.87
1512775866,1,2,0.65
4233082699,1,10,0.43
2091524645,1,4,0.9
1993202462,1,14,0.4
4401215209,1,2,0.69
2612759794,1,13,0.83
2133764756,1,10,0.54
3009382000,1,7,0.61
2068830544,1,3,0.68
2474879599,1,3,0.91
4233734362,1,5,0.78
4390011943,1,10,0.52
3169496097,1,7,0.43
2590082687,1,10,0.51
281707923,1,16,0.53
3209602135,1,2,0.62
372202761,1,10,0.72
4312198917,1,4,0.66
2226733640,1,5,0.61
2750164431,1,14,0.52
3122880536,1,13,0.7
4251504960,1,2,0.65
2604999258,1,8,0.44
2802055754,1,4,0.82
4296918325,1,3,0.85
2905437670,1,14,0.45
2124211688,1,2,0.8
4328024697,1,3,0.84
2567672113,1,6,0.55
2394024507,1,15,0.62
4302595491,1,5,0.77
2767091118,1,3,0.74
2999379634,1,4,0.88
1976160976,1,2,0.44
1534494968,1,8,0.72
4253421836,1,7,0.85
2791231063,1,4,0.59
2060404777,1,3,0.84
2026810053,1,16,0.5
4246919375,2,6,0.44
2894410987,1,16,0.71
3194894801,1,4,0.55
2095295677,1,3,0.56
2794556236,1,4,0.68
2117534180,1,10,0.48
4253964606,1,13,0.43
2914232385,1,6,0.6
2904333751,1,4,0.87
312385401,1,6,0.41
4230385495,1,4,0.53
2336004634,1,11,0.58
3009170271,1,14,0.87
4312622498,1,2,0.49
2897767847,1,16,0.49
2920703771,1,8,0.68
402039438,1,11,0.62
2418527074,1,7,0.89
4393072567,1,3,0.77
1594340493,1,16,0.79
2797922110,1,8,0.7
2463149464,1,6,0.45
2116738682,1,11,0.59
2221175177,1,4,0.48
2378949009,1,14,0.87
3086399250,1,11,0.82
4304780922,1,3,0.74
2970800164,1,16,0.4
272787295,1,17,0.41
3146433477,1,16,0.43
2606890503,1,5,0.66
3173021482,1,8,0.54
3046828114,1,4,0.71
4401122811,1,7,0.82
2410759397,1,2,0.69
3047084569,1,7,0.41
2748609751,1,13,0.66
4292731138,1,14,0.41
4400392944,1,6,0.76
2903702841,1,17,0.55
4387502157,1,3,0.48
2128066224,1,2,0.43
2904683991,1,5,0.44
2244674132,1,3,0.76
2080724220,1,2,0.71
2566165217,1,15,0.76
4242790258,1,4,0.74
2077476195,1,14,0.89
