work_id,affiliation_seq,raw_affiliation_string_id
2052351239,2,65699059
2162385400,3,624865
4247603984,6,105391937
4292474206,2,116978172
4251282734,5,11107067
4231309414,4,122013015
2097592735,3,3034186
4375950633,3,32205998
4376872305,1,39962709
2044920455,1,26201784
2037748253,2,47679777
4388320704,2,49516585
1976129938,3,48874368
4213296271,1,43307879
4396980743,1,124032575
2377165048,1,76970861
2356651017,1,71748989
2914750253,3,47277662
4396588141,7,91929598
1982887731,1,33659482
2474998922,5,14088097
2261413871,1,59906761
4234804634,1,24083714
2331213959,1,32681890
4214703204,4,19568752
2013585027,2,71622190
2904843259,2,13481447
1972417403,2,112230166
2110329598,1,126678277
308728681,1,38709176
2362247258,1,13500167
2982360440,1,24116515
2002939579,1,4599641
4386939702,1,123239924
2380975257,1,68482715
2086350049,1,74468322
2504140324,109,73126839
1998204301,2,30215408
4401460571,5,126092149
2025557582,3,37791104
4391810121,2,37809915
2075274077,2,70993153
2952199889,1,15023446
3158902163,2,20128327
2050802578,3,10490016
2128315727,2,33480234
4230488631,17,121322579
2516187962,2,36995152
2895490702,3,58555999
4317354993,1,33427134
4386182329,1,74528047
2104003364,1,6173071
2907074548,4,103786872
3035708376,1,111925210
3027206708,1,100187227
2131907571,3,91299606
4226420018,1,126952918
2008540897,1,90159414
2618606791,2,97134322
2313652899,2,26400447
4396800996,1,42882323
301471023,1,78789194
4390743439,1,115286613
4294316803,1,50545153
4226414897,4,64226666
1998441942,3,46378257
4229007815,5,63984014
2019064592,1,75415044
2064072493,1,118835782
2970464017,1,45598123
2803352715,6,112768251
2363652287,1,64940017
1482077358,2,34600714
4386201395,1,64457987
1583331469,3,109414404
4389977791,2,103868038
2130629574,3,83812626
1561645031,1,6541676
4231298211,1,108863808
4306672150,1,15778846
3106725550,1,50534438
2566433329,10,39957066
2521001467,3,5576653
2376875795,1,22413336
2974220433,5,78682428
2368391863,1,1149750
2083108584,1,67684408
1979312403,1,84557608
2330409445,3,68089174
4389459449,6,123240666
4385074049,2,79527911
2325717627,2,67455865
4240809815,1,45337466
2070402323,3,128774031
4399877595,1,116975131
2293490679,1,13159626
1009853922,2,50240823
3103214276,10,47758856
4243363699,1,121872231
1980411880,1,88594670
4214808429,1,9063187
1922500934,1,11085809
3096759638,1,73686656
2076110782,2,49362609
4240597171,1,36351415
2133014775,1,119352880
1557096417,1,83553676
4298243138,1,4420446
3042171667,1,39013600
3012154280,2,43558475
165078741,1,108822199
2039619579,2,80568266
4256296880,1,68764190
2755675036,1,518935
2064046566,3,5733777
2385672628,1,77072137
1971732264,1,7690659
2124043166,1,585123
3030948952,1,3507554
2908988473,2,81306306
2624157698,7,12465281
4387931067,3,32586728
2137127720,1,121019846
4399547826,2,30642379
4286564989,2,93528234
4229719442,2,37822936
2319035697,2,39384944
2093544677,3,126355348
2769597414,3,91151219
4319213129,1,72463251
3157196967,1,84038552
2056144023,6,73784257
4400669792,3,74468583
4298879920,3,69392179
2046674556,2,24688113
4391064422,1,48936463
3110767907,1,61543974
4401029033,1,107792927
2729868724,1,32594615
3193475399,1,73686859
2317446360,1,43465459
2092298732,2,43981495
3204640718,2,93113366
2791262038,2,64545933
4394961177,4,90681807
2887777677,5,94628647
3018198864,1,123731710
2067952581,3,84370005
2051515356,2,111303459
4388907428,1,71779892
4291556768,1,5043349
1966077504,1,75177388
4390507398,19,7974083
3097390315,1,42232561
1980537315,2,65942596
795438159,1,127950329
4323041662,3,119336405
4200355498,3,109174409
2075978622,1,15723410
2329084873,3,27076902
1979339227,2,109729264
2395146824,3,94422508
1998172142,1,70350178
2957422286,1,32095737
2141960870,4,45157400
2985333058,2,111986954
4390081843,1,77229071
3138418851,2,75368098
2783217360,1,61868525
4401826883,1,99502194
4241738425,1,66204516
3043517018,3,69854150
2001252250,1,104894365
4252392315,1,41351198
2566210969,1,77714493
2321075925,3,41918656
4308683546,2,111109509
2740104719,1,11847689
4311929307,2,27550409
427915696,1,97405601
4289714958,3,76124208
2071121265,3,72482232
3151240566,1,42704311
2547304592,4,52300344
2978251168,3,46967216
2151865372,1,70248889
3137957622,4,17287405
205210742,4,110800063
4312179051,2,68468839
790616050,1,76932410
4206673319,1,33310055
4288294111,2,73219416
2913039330,2,102232526
2364683368,1,39369080
3199416979,1,37273777
4206581674,1,70749098
1871186939,1,107291679
4400784364,1,81497185
3093736269,1,74055431
2003414871,1,27724531
2998708040,3,28205394
2137017915,1,16856888
1997164141,1,73087123
2745520436,1,21944763
2032346502,1,92358923
4393446249,1,119117075
4365519073,1,66811735
2086945828,3,114759994
3098616244,3,68095307
4389953684,2,59414902
2604176853,6,12860439
1992854537,1,37856839
3175165107,1,12836311
2111489215,1,113346654
1999745036,2,32515801
4387036116,11,25055684
1993769221,2,105581258
2511291566,1,51242073
3078574422,1,21947555
2583166862,6,59879521
1983720203,1,112444294
1999701915,1,59046869
4283034961,1,116543320
2957799519,2,96122223
3003640801,1,74499499
3004439775,3,31234711
2758241617,3,45604832
2951111228,1,7387761
4246957792,3,117175603
3169291037,2,55496915
4211248569,5,22037663
2953356133,1,77764568
2061028377,3,17529505
3012555388,2,36581615
4319658435,1,40346026
1948219202,3,14857916
4234570354,3,127862632
3024908485,2,127884035
2088170436,1,75112377
2613541475,1,13693029
2964015726,1,75225782
4388217697,2,65377161
4200257634,13,67118883
4309690545,1,71160401
2803689080,3,19014000
2771253438,1,62392526
2967482136,4,113738459
2770012093,1,20797253
2302504718,4,26221684
2884818388,1,92272207
2901601014,7,114658308
1978551773,2,63053313
995735046,1,73772481
3028257514,1,24364136
2001575559,3,9750890
2125560773,1,104751356
4297475166,1,126216337
2080273638,3,45261275
3212813814,7,24747985
1581097016,2,10896149
2105596154,1,66072173
4380204366,2,30525149
4294993078,1,24378502
2140946897,3,93908792
2760684937,1,35947623
3087000725,5,119668612
4310043263,5,26074110
2899391508,1,13319769
3021487231,5,25780449
1987720419,2,44192102
4394739739,3,116164579
2794696463,2,88832863
4313827556,5,84911076
3104425511,2,3243472
3167818307,2,83847769
4300031221,3,13622711
4206611275,1,5059270
2978421818,2,114750596
3173968793,3,41874300
4391133177,1,109822062
2095259597,6,114992459
2917836072,5,7976535
3013723355,5,70587411
2148982876,1,57015419
2536224977,1,92181482
2033260576,1,74173784
2104921928,1,36687154
2044770963,1,20325246
2994354850,3,17770819
3155958119,2,64791373
2014136446,2,89378409
2748023228,3,46232838
2016767782,1,74034755
4399100059,3,57111023
4250761881,2,78554266
2105445321,4,96949835
4221043982,3,39262554
2749890665,1,5500144
4393855017,1,128425066
2125193929,1,103465151
3182294828,3,45787688
4367678849,1,120452047
2496461999,1,42252858
2086974534,1,108190399
2745033644,2,59533950
4229336688,4,99246961
2488529582,1,57466509
4206407143,1,90246529
2076183376,2,77152373
2460984429,1,19216556
4387444668,3,82313893
4392377947,1,127487617
2056142350,10,22160871
2466705442,3,74727581
3098421274,2,37194076
4394718152,7,118312972
2792428527,2,66022149
2336580014,17,29490353
4206335596,1,70463987
2790017151,1,36580795
2938872687,2,46950272
2000731834,2,26056241
2995443995,2,87053774
4400583512,4,112534509
2480843599,1,56196897
4226216260,3,107576378
1999437340,1,19437246
3019134861,2,43506748
2754119899,1,75637002
1976698530,1,39935067
2466794449,1,77448610
2807303733,1,51094996
1978811037,2,11142107
4386012360,4,87921137
2127639525,4,63057139
4396917617,2,89074089
4229080973,5,41150954
1942067142,1,69326128
1558685102,1,75076799
1869755609,1,17353844
54586235,2,9576576
4309607662,4,20868184
2116480317,1,98187381
4205696400,1,58027359
2366571481,1,4688995
2166401133,5,15663620
2739988778,1,125358810
2100918766,1,28652963
3011165808,1,54034196
4297464511,1,64624389
2134148592,2,57302003
4250827597,1,115337529
3137018562,2,114875712
3105629318,1,91514075
4387644551,1,122166711
2043507721,1,34487881
2942964263,6,25064387
1967003682,1,18999676
2356612351,1,2585740
2951996521,1,64463501
2374939616,1,13641196
3197379899,1,107683211
2085100028,1,42950349
2801401745,1,5466576
2090736022,2,42780488
3183511848,2,77643163
3200192030,4,4943595
4385576972,1,81682545
2193250116,1,75263770
4232922230,1,127456692
4283733844,2,70041293
2501341992,2,46653837
2166367297,4,86390625
2302344959,2,74384985
2008682121,1,76176787
2149868465,1,85761950
4210730894,1,77950844
2080147556,1,113975848
2891766896,1,4843406
4363646649,25,125935090
4284966788,10,94787599
2007974999,1,11196730
1965485247,1,99529541
1978575967,1,105775300
1972660817,1,40844723
3024817078,1,28531170
4220881154,2,67720799
4320520233,3,121999655
2969279612,9,74423189
4232546654,1,119963204
2134933436,2,9276113
2001379895,2,31508842
3104628480,1,119342479
1978524875,1,111882513
2088822586,3,61494808
2177317622,2,64065861
2392146142,1,42784520
2120962478,3,30227068
1561483427,2,128616804
4394762783,93,31887130
2105107535,1,65115223
2883672187,1,97112973
3028517394,1,96304083
2055257326,1,28226521
4299447997,3,75725151
4295272924,1,21236408
4393890886,1,58099064
2957612557,1,70054936
2904131679,6,109495148
2068216767,1,69306652
3036645028,2,44849947
4392354121,1,100474013
2154523127,16,83577964
3167569825,1,39330752
2497745394,1,19024545
2621774508,1,120367143
2001690804,1,8342901
2513477043,1,75339029
2946366970,2,76586962
4300980423,1,55527980
3104518941,2,2756163
2120539745,2,41223756
4391526861,1,93978517
4254046042,1,64378399
2042840164,2,38980606
2127855752,2,841221
2000815898,1,22352773
2771534204,2,73925232
3168430168,4,29324529
1971566985,2,14460241
2051891366,1,49700945
2977848350,1,28297270
2363228594,1,68514414
1972170254,1,59238800
4392877314,1,74368430
2356008716,1,14523190
202342684,1,75206221
1974412224,2,18374739
4283375046,4,9905383
2797290876,2,59532520
2300967262,1,75837550
2142627242,3,102299696
4287265387,1,55990742
2993904614,2,126966424
2103405338,1,35072317
4234066521,1,17187284
4286795453,1,4345753
1515160038,3,99188536
2907088354,1,123496272
4245768284,2,75693028
2438248278,1,47657466
2113477936,1,46203629
2163470466,1,95088216
2141855720,1,68034020
4387452411,2,14691733
2015494917,1,46316873
1515386926,1,112329816
1975368298,1,82456324
2033297462,1,13596798
1876974357,3,78112776
4200112887,1,8825918
2094593415,3,21949224
4238146406,1,117080470
2804868841,1,25935236
2094314563,1,91992276
93105020,2,49178397
1985707116,2,15177702
2152463042,3,46498564
3133612520,3,60364153
3122203923,1,54097330
2127184129,1,64099605
3178466745,1,73196723
1976353059,1,46340558
4234042833,1,49859058
2900439073,5,94334016
4210331155,4,103054362
3205914248,29,53791321
4312991043,1,78226210
3041091049,2,16265198
2607813790,2,93612586
4280541910,1,66984966
4360982001,2,55350878
2026868657,1,40114220
1969168710,3,66987485
2263936625,5,96361851
2137612113,1,121836806
1829682006,1,59548699
4400725346,2,102737324
4288069895,3,38996836
2071290145,2,18807796
3010963675,1,37765232
1568657846,1,73345422
350470730,2,74633844
4200251915,4,56650553
2096813946,2,80952588
2280115234,2,74860838
1968210594,4,80069882
2462237518,1,67233910
2185272984,2,14088881
1891623401,3,37444134
1977439217,1,98528692
4235384338,1,90231384
4312773190,1,104944828
1597232365,15,74496797
4307210228,2,43158080
2741325041,2,46542767
3165325257,4,5609037
3016592149,3,56158832
2047492289,1,50583903
2316474135,1,49429995
3214582093,1,24307184
2588352498,1,34603264
2241242376,1,105611827
3033485099,12,117499769
4220664407,1,25863404
4200409621,5,77017191
4389942700,11,98726078
2393644243,1,16543334
3175542157,1,40346026
2012367617,1,99713465
4401198880,4,84560062
1519806614,3,68572707
2995285706,1,53961731
4391052195,3,69220041
1505702491,1,110941834
2916193025,8,116617675
2163079442,2,21059996
4253377254,1,19022850
4292403285,2,99812757
2033317876,2,112852139
2904619306,1,119532501
3211698999,1,46042669
2149315133,1,15754323
2325550988,1,99518311
2087102666,3,125223397
2058361180,1,73815051
1982817066,1,109594462
4389961944,1,112990674
2904871445,1,16000931
2097540142,1,85806759
2042305824,4,14646017
2038348772,1,99547390
2059004673,3,12437995
2511872559,1,24151033
976307089,4,111104613
4225308009,2,72693008
2341335080,3,98135378
2997847639,1,92203246
1981074101,1,43987795
3018493549,12,60646075
2588785346,2,53218876
2019599886,1,106641573
3021783979,2,44318900
2890436498,1,93944529
2369396064,1,59587954
1587687401,1,73402445
1769515445,2,84072805
3164586610,1,24515094
2884488283,4,119528357
2148626323,1,14949948
4400933283,2,94849917
4393432473,7,111236189
2095053635,1,82899645
4246012062,3,28236024
4224215821,2,26214686
2986338163,2,74535077
3048013792,5,61329208
4307721544,4,26077793
1977820238,2,113061468
2119339513,2,71923172
2121318840,3,35534245
1605946375,1,33773438
1585393472,1,45295530
4224439080,1,62664235
4379207883,1,73692163
2944661632,3,46271353
2122183683,2,75737044
2068001751,4,42241278
4319458651,2,58006709
3100154320,5,12573761
2619776654,4,46901476
2980879174,4,127882300
1816643455,2,99604588
3161104054,1,32609635
4225273005,2,48418127
4396750509,1,100624673
2785327666,1,70941022
1981305630,1,86689055
3006381895,9,25993614
317534378,1,115323682
2140162407,1,25129946
4233445224,1,82331798
4366496911,2,48744072
1972654597,1,6634647
1977264231,1,16485020
3092261979,1,61616915
2312395560,6,98090512
195384105,1,113285167
4384261226,1,36756539
4220947626,1,30468228
2034855535,1,69637067
2781485935,3,115430954
2036999435,2,69219726
3048597607,3,94317686
4361862342,1,65889076
4210295561,1,57622481
2618102830,4,82173334
2803157397,4,27919300
2026804577,1,71467463
2383339517,1,58246046
2383705676,1,31815741
4312250283,1,11366194
1508806208,1,26016446
2514110228,1,8956408
2087023691,1,66818289
1995527307,1,127892957
1983030497,2,88477724
3093879934,4,76706332
1500012825,1,29139671
3038051034,3,23800854
3047848491,2,112461946
2100474872,1,33426280
2905580490,9,25474212
4392146590,2,92494491
2145773153,1,96592882
2088809945,2,5102157
2978399895,3,60709580
4388302861,4,88008840
2963376050,2,20777011
4288434005,1,30486232
2279029360,1,70134022
2002235275,2,46748096
2332838131,2,76643629
2896964086,1,32419159
2030846680,1,20090434
2039436777,4,31048392
4234485320,2,75539658
2695279890,5,46029089
2806594357,5,14390552
3005491031,2,54494439
4200245798,2,31021905
2037588384,3,65825597
1966703571,3,42801054
2529472286,1,21099587
4245378345,3,47139894
2741311062,8,43192995
2376164134,1,44035326
2890440323,1,41047876
136843633,1,128838578
3083614772,1,39361394
2007936073,2,123688349
4319771113,2,42445901
1980769635,1,44315377
3098042003,5,41965606
4321594862,3,59414902
2070693072,2,63767319
2045666417,2,13919565
4280555377,1,44676041
2140853446,2,106989240
2182455271,1,127825741
4317401602,2,17332481
3109375718,10,117952806
2391822183,1,22542266
2127787080,1,95968107
1972597319,1,83505593
2088972779,1,51240779
2908734431,2,49615317
2779910872,4,30370130
2043823456,2,101375725
202942688,2,76147248
2151716725,1,19932566
4214877725,4,113082442
1538214209,1,90417841
1797014552,4,115240315
2029076421,2,94219327
2384638787,1,53369061
4213422328,2,50734702
3039281187,1,73620552
2016701857,3,35222550
3020231241,2,70115407
4283779347,1,15984815
2800963409,1,77642811
4384695916,3,79124867
2349466553,1,22053783
2118602068,2,93900259
4323241306,1,64956951
2087193340,3,65714357
1970018548,1,123948439
3048686506,5,11404633
2978893592,5,56428116
2049891138,1,127889972
3173775272,2,22680978
2777705937,1,72899907
2330003205,1,51265067
4205567242,7,116540787
2165662499,1,60885106
4392923625,1,110094058
3137967777,1,64332053
2789844099,1,4626013
4312128979,1,66175729
2962932335,2,21054187
2157465275,1,102188642
2037812665,1,11737710
1995343210,1,64482348
4293237588,2,31635468
4319295133,1,27892375
4235565402,2,123962123
4396238765,1,65433461
4385805659,1,19668164
2952543691,3,17173453
2974996483,1,100703346
2124495232,2,41092858
1852634152,3,95806538
4390597884,2,49052157
3162486897,1,5592314
2913808790,3,41621308
2050541578,1,45651222
2053285080,1,101141373
1983316961,1,4
2262424287,1,22287206
3120246558,1,41173503
2619073407,1,25146796
2607210252,1,60130556
4243752530,1,97712021
2953187628,40,49657757
39771610,1,125412835
2097584457,2,5573119
655897962,1,21975138
2888729216,4,51085639
1977227569,1,120644532
3047675938,5,12617233
2467483525,1,47932646
1996142082,1,92372436
3083390347,1,123186770
1999081490,1,36779097
2167926698,1,31804214
2961774944,1,63177077
3007077676,2,53048885
2487217113,2,37345831
2060956291,1,59485393
656142083,4,73541450
2395909006,6,31807374
1998625508,1,36597383
3090769315,4,108391737
2058254800,1,81532111
2985420346,2,19014295
4321852195,1,59414902
3182205263,3,22406650
4390578171,3,104159839
1990460332,1,106007187
2732736552,1,54966664
2513159977,1,57058001
4229866297,1,128917433
2071469140,2,123676669
4310964704,1,18393751
3013239511,1,75341718
2027046658,1,40926744
2025761404,3,10145185
2972804620,5,70818151
3180810850,8,22719063
1866026688,1,95137920
299973586,1,38339949
2492539434,3,102795911
4393933700,3,64562237
2585609241,4,90181197
3154492312,3,70334728
2905205790,2,77765913
3000146643,5,106210893
2111192719,1,89607821
3125496564,1,8386187
2996239288,3,79858036
2962951771,6,30244054
2485888576,1,124063773
1684964056,1,69577144
2985940556,3,13352758
4280509742,3,17767502
217177321,1,42896257
2145268656,1,73116380
4323041741,6,24091241
4381433497,8,30830323
2088122115,2,56548641
2040955790,2,8104511
1987325383,1,40690071
2011705652,1,74944606
2329622594,5,75457386
4241166172,8,61281555
3135521634,1,17889136
2331365955,1,16598545
4200635392,1,45590085
2029964451,1,12167355
2518025425,1,105596139
2122183503,1,7731085
1841021310,1,68486456
2060921417,1,32956120
2338357458,2,121734659
4385617405,1,129251675
2256026375,1,107595610
2028190646,13,16875687
1547531670,16,118154789
4398640207,2,90273872
2331715301,1,66591274
2165409060,1,11445540
2217142605,1,6644772
178567562,2,59828453
3043304949,1,38015706
2031496874,1,17052646
28648133,1,111556048
3124913107,3,71545907
258068571,2,4511512
2391265985,1,27926140
4300813086,2,58590735
3098685221,1,29540984
2768141214,1,28368222
2176667188,1,51894346
2142087415,3,21549980
2921038751,17,42820608
2522285055,1,29264366
4321490354,2,92854739
2059717368,1,22959964
2018004156,3,94583374
4400004248,1,128587310
3016415483,13,89394445
1993601651,1,127956965
4214885926,7,105395881
4282833336,4,29697631
2544363661,2,10132967
2015213851,4,126412368
2968299675,1,118502256
4241923157,1,5233874
2462441504,2,124766043
4389643031,2,37809915
4388575713,4,98372707
2947060567,1,76771599
4306702073,1,5155444
4315928385,5,116064603
2151256185,1,709007
2434266822,1,9089878
302163847,2,2562610
2359391627,1,77148103
4390913889,5,98929245
3128421436,1,73410543
246626605,1,7977356
4388170188,7,83718501
2140258750,5,60975177
2081513207,1,127941775
2022847881,2,92822370
2527039731,2,23086407
2052586618,2,126709310
2312583152,1,47663856
2154730682,4,11168998
4307649855,3,18951767
4200282818,2,26934256
4391773147,3,37097741
4317681541,1,53661004
1970514680,1,116289255
2012780862,1,58170961
3196978821,1,93430877
2156760062,2,46788925
18745591,1,107433619
2364946858,1,43083224
2945047226,2,82978144
4293578700,2,44528841
2224718495,1,57269978
2107296574,2,71357913
4253001212,1,57902175
2515300481,4,42792702
2605969473,3,3465104
2075866483,1,79345398
4400671928,3,74468583
2393483430,1,50025102
2222379068,3,71789975
1606497410,5,100819429
4376647047,3,32317638
4392925397,1,18430473
1989591816,1,55215080
4383876925,1,121773727
1981149059,3,8920216
4382196951,2,54935277
2078755828,1,122462803
2755563511,2,87995877
2062720951,1,40520539
2100404015,7,47817857
3016725399,3,32098447
2130376452,1,16656357
2769556882,1,49876020
2117067794,1,44184366
2005190616,1,70731069
4379794775,1,24217618
4388570462,2,106477717
4247439474,3,80761530
4243438492,1,5124263
2068518329,2,113959072
2788096725,2,68067094
9414889,1,103676546
2132585678,1,62410932
1989367121,1,117724263
3009008209,1,31624780
915019060,2,36963462
3134265572,5,21386107
638870773,2,10991166
2949346929,1,48612337
2618619294,1,69060640
4221113406,2,27174461
3028244050,1,36514669
2095034514,1,89234415
2028424811,1,96606911
4281657216,1,70216427
2589931615,4,79822259
2603884933,3,116193878
2932379323,2,102514976
4388804494,1,73896003
4320719031,7,10453783
2125899436,2,83106716
2333395025,1,59695909
1797224507,1,115611655
3097863593,1,129481548
2466009129,8,42295944
3169799753,1,74739690
1588801283,9,94817448
1554476447,2,73533494
2115830271,1,88339466
2597869639,9,57306458
2972787884,1,15339826
2997908414,1,82506358
3000756295,3,57091741
138334276,1,110080180
2801861637,3,30717332
1976072634,4,29132770
4293138724,4,65272266
2594657285,1,39353092
3171970570,1,29271347
2026586663,2,65620733
2322830525,1,80372700
2088069537,2,45275893
4294223662,1,50259695
3014433460,4,21398852
2492433804,1,58585667
4318828748,3,73491119
2964234861,3,52073383
4236395475,1,124879316
2890068094,2,20196816
1606130,1,44961622
2025964204,2,45022213
4397001229,1,117960976
3110857701,2,12253068
1926812154,2,75183088
4286294603,4,75054805
2293231375,7,51431855
4388247556,20,74576988
2896734673,1,51985385
2898401269,3,20731719
4250031875,1,50138026
2043644210,1,17286474
2073261309,1,98331720
3124084153,1,74044943
4236106553,1,47747122
4387063555,4,10849704
2113270567,3,81320149
4360980336,2,100281464
3212025588,3,77853644
1985041764,3,51674168
59202495,1,107975281
3013293650,1,92189637
1865848715,10,76851122
2036466007,2,88926226
2149398585,1,32605512
2558092493,5,43331581
3203229131,1,63388813
3024031721,1,22561577
2100509677,2,40068242
1984354542,1,53169229
4308741577,2,59688802
2034380905,1,118000059
4232551201,1,123793327
1487793491,1,68233779
4393597793,1,58099064
2106540378,1,33779168
4394917835,5,18354307
1597654480,1,86812410
1798841003,1,105828392
4285585428,4,12983859
2620187033,3,92586056
2998782454,4,34744151
2012558624,1,73297403
4398885193,1,585827
1708624782,1,60635742
4225409061,1,69971444
4390994004,4,64594860
2144099398,1,71395074
2397026790,1,56934034
2899264597,11,77212044
2414444788,1,70589225
2518861844,1,25068489
2141214079,2,14244073
3214601711,8,5980091
2903107396,3,75731046
1993051550,2,52865378
3009583385,3,29279234
2129516491,1,67970775
2153872020,1,92875387
4283832320,2,65665759
2596754744,1,29191705
414395175,2,78763970
2929548887,1,86913077
1431084437,1,54203464
3212384771,1,75837725
2320135219,3,66000132
2077253712,1,64409821
4388412882,1,70299962
3034604085,1,42080302
2788258068,3,76671869
4320731671,1,74527945
4241916308,5,126252527
1976638117,1,98262940
1481612884,1,74962688
4385421246,1,94913944
1801645622,3,3391718
2250124486,4,78651325
3207506046,8,57052253
2298834383,2,106626799
4394877057,2,90988331
4281757885,1,77982521
4394849203,3,108107394
4310657600,2,64444769
3008781076,3,41656287
1567630731,2,73332146
1974163688,1,42158778
4399069388,2,74818885
2360893191,1,53365882
4244107645,2,97335278
2736088499,1,16813065
3035239431,1,13553877
2802910407,1,8652204
2047569251,1,117227132
2254033943,2,17620754
2108286451,2,55185404
2587392532,1,35653202
2316933980,1,103171923
2745290872,2,37127428
2036840204,1,21967625
3038637021,1,5650722
2900798346,1,73407792
1964547816,2,17349039
2403198035,1,37878722
2513760114,1,21535250
3175064301,2,42834077
2048538202,1,70518701
3020433666,2,20160469
4252028602,1,74628196
2048062070,5,11743753
4295571829,2,127397782
2045624476,1,26213672
2268968240,2,129275215
2322503995,1,51300195
2018611402,1,52364583
4394963182,2,96293730
1964731741,1,5839977
2483073848,1,14214930
2165589182,4,102909459
2031251920,1,91191691
2041474914,8,9660515
2057752276,1,74680748
1944815997,1,35713678
2021520294,1,61673508
1965810832,1,89968055
4390734332,3,107542029
2596137539,5,58199469
2330903100,1,95807752
2296279127,2,20776012
2045591286,4,18264873
2073134771,1,27806151
4396861547,2,17908426
2196777184,4,70009315
4299413236,1,69886148
4225305257,4,20074242
2588805623,1,5153213
2043564982,1,37300699
2048628500,2,18675797
2133854975,2,30593593
2894801117,3,111429431
2899382091,5,13708910
2912312272,5,16391571
2346091625,1,23966390
3146287752,2,95735852
2621780599,4,29313947
2332361510,1,89367564
1596198108,1,27874770
2039480663,3,26339461
4250911381,2,71882317
2024303134,2,33875542
3111661672,3,58157655
2796102875,2,38060038
4389119520,4,63720815
2067849367,2,55900765
2027338926,1,44821240
4391654463,1,102218717
2735985151,3,90383245
2115552511,2,80710246
4388817351,5,63125693
2113377277,2,107183118
2024054091,1,97548233
2083519829,1,32888420
2132833338,1,123182268
4302803230,1,13055519
2084106262,1,101567885
4393578699,1,44107887
3207235862,1,122013383
2952760701,1,15017118
2225083096,2,21921084
2367410218,1,5378404
2044307152,1,70032999
2000999115,1,52946755
2739080612,1,10742515
4248619860,1,50687343
2084157842,1,96538318
2044614199,1,18481598
4383219682,1,73199325
2021981180,1,26535617
2138001974,3,78946044
4387957490,3,109609670
37803979,1,44673857
4392895935,2,102829646
2899524952,5,114235168
407944553,1,78791125
4292473552,1,7854630
1769233537,3,115484856
4386122026,4,82307161
4205216665,3,71198978
2889157951,3,59875539
3019777386,1,73462051
4380677304,2,74793048
2975346647,1,74398026
2769430046,1,36675095
2023608096,3,127072285
2314199686,1,62277511
4392182632,1,74617036
2045069606,3,98688713
4394808244,1,52092499
2011554441,1,17678859
2979763004,4,12252510
2098807087,1,1689006
3004496144,2,106943586
4388043284,2,37149681
4309341370,7,119861162
4248701906,1,18867311
4308139739,1,44002610
4281261783,7,128965048
2945186347,1,73164194
4389001155,1,113585775
4391707368,3,129014225
4391808380,8,102134768
4281489305,3,52149753
2471496035,1,55726410
2290471157,3,3001790
2766782022,1,128725029
4390696092,1,29599124
4401412072,5,20199193
4386988698,1,113914434
2094731666,3,51289429
2038962521,3,35659133
2155070484,4,77102995
3003624154,1,10642436
2151544130,2,58439747
2001993783,1,96817347
2316669600,1,84272246
2041885894,1,21480326
2533690060,1,82681487
2013781686,1,69419115
3033209191,6,38713948
3040926095,3,8805549
2914357312,1,63217716
4240195294,3,95718309
307696912,1,11546071
2948498778,2,31655109
2021485296,1,27211612
1962246885,1,72256346
4364353544,12,43642254
2026402825,1,70395318
2094455620,1,16073228
2889162814,1,18952438
4210547297,1,110127276
2887731771,1,95830856
2776242820,1,7141307
2953227412,1,15012696
2071839294,2,22414994
2068881679,3,102136987
67495082,1,46915724
2891460051,2,104234111
2133816594,1,76310967
4400014864,2,16718503
2904678865,2,81726886
598676866,2,90151654
2043582523,5,74991225
4381663883,2,46771459
4282977196,1,20098776
3117856480,8,23530199
2140667979,1,42966427
4243995799,2,110793148
2047885759,1,71281104
4205231823,1,64995007
2802998306,1,13242101
2419326542,3,8172776
3129343140,3,38672703
1991513484,1,20650439
4312101659,18,124210183
4378588479,3,14914491
4304142273,1,100567897
4206487456,5,49872547
3088849811,2,39730442
4290995957,5,70842380
4248208023,2,101834638
1509968153,1,72939296
2402352922,2,82245609
2056936028,2,95389595
2114859495,2,125721924
2909299609,2,69218616
2003145625,6,4946175
4289638483,1,69053271
2241092480,3,3515336
2124125201,1,118131229
1982943378,2,26612608
4361984609,2,116633632
2985740832,1,49228536
4390650632,1,24651668
2032331267,2,83088889
2788630322,1,19991714
2281673515,2,29999686
4307842652,17,45797246
3124392261,4,73252886
4387023153,4,62428982
4395094317,4,114300330
2327151401,2,121783400
3001265614,5,83508235
2795089200,1,72159768
2171469361,2,53107804
3028642431,1,3046065
2017823773,5,4034995
2564688561,1,57831288
2156074545,1,25474819
4200119725,2,60431907
2786984319,2,41996139
3004777652,1,45789947
1994041005,3,29851667
2332372916,1,66690980
2378034799,1,61423325
2896352532,1,49906568
2126156274,1,94374806
2063788320,1,98646433
1592667267,1,10335115
2902608311,4,88175137
1985219232,1,649383
2088303722,3,17824950
3026109791,2,47588872
1964160482,2,99897184
2074745570,1,65560439
4206611881,1,4927386
2025086878,1,80474293
3202020226,2,115563281
4386864075,9,48822996
2081539649,1,104597264
2789278163,5,52723379
4249316748,2,117568602
2367333813,3,95366555
4317392384,2,9949475
2006980316,1,31633547
2207315131,1,1494623
1610894837,2,47148468
2623768928,2,123029338
4389376051,6,79771389
2205882271,1,73211896
3162127975,2,76282405
3136129359,1,123200742
2091760578,1,128250122
1970416816,2,127087251
3165334844,6,71735282
