work_id,data_source_seq,data_source_id
4387526417,2,5
2511502059,1,2
1680173394,1,2
4391455865,1,2
2415812786,1,5
2541323283,1,2
4394881952,1,2
2170010121,1,2
4242446145,1,2
4397338754,1,3
4238335068,1,2
2615109652,1,2
2051079969,2,5
4206615582,1,2
2981135034,1,2
2069141914,1,2
4237830321,1,2
4288084838,1,2
2001222313,2,5
2046509589,1,2
2977624886,1,2
2147593944,1,2
2490686967,1,2
71895441,1,2
2122893976,1,2
4299531153,1,4
3200590087,1,2
3086044408,2,4
2012329389,2,5
3155031526,1,2
2277589756,1,2
2312655630,2,5
4391907824,1,2
1585197228,1,2
4281667358,1,2
4397278153,1,3
3186635376,1,2
4245844083,1,2
2496921990,1,2
2432770492,1,5
2335112065,1,2
1995926642,1,2
3175530964,1,2
4251614579,1,2
2413056206,1,5
4230036177,1,2
2962512729,1,2
4379927595,1,4
2142360977,1,2
3096914203,1,2
2141254933,1,2
4200055272,1,2
2024938431,1,2
2072081814,1,2
4391462522,1,2
4387381633,1,4
2418249568,1,5
2517801234,1,2
2803355354,1,2
4255415809,1,2
2323053046,1,2
2803397375,1,2
3161123380,1,2
1968479762,1,2
2025695592,1,2
2892320043,1,2
2066779532,1,2
2146062764,1,2
4385308462,1,2
3094570487,1,2
2010907801,2,5
2052255244,1,2
2105760472,2,5
3111358383,2,4
4245859249,1,2
2963153079,1,2
2141661910,1,2
4380291856,1,2
2032364198,2,5
2790303259,1,2
181186717,1,2
2003236921,2,5
2136629889,1,2
4385432158,1,2
2331450473,1,2
2952297976,2,3
2020691903,1,2
4236959163,1,2
4386906111,1,2
4234044097,1,2
2075933479,1,2
2615116529,1,2
2115213112,1,2
4252572058,1,2
2130270163,1,2
2411673418,2,5
4232623389,1,2
2060386794,1,2
2791790309,2,5
3111035649,2,5
4205282761,1,2
1968819354,1,2
2317382421,3,3
1981935415,1,2
2138093715,1,2
4231459557,1,2
2086660367,1,2
3193183454,1,2
2201821066,1,2
2900031729,1,2
3013495602,1,5
2914699124,1,2
4205389713,2,5
4393608730,1,3
4251015614,1,2
4231951976,1,2
2042020426,2,5
4385422188,1,2
2138748207,1,2
4234206302,1,2
4397183441,1,3
2052007960,2,5
4395873541,1,3
4386096578,1,2
4290822215,1,4
4375957236,2,3
4321459784,1,2
4245946964,1,2
2175060358,1,2
1994294973,1,2
4388289317,1,2
4248624020,1,2
2013533366,1,2
2952914076,1,2
2608757844,3,5
1991916057,1,2
4376467925,1,2
1969067964,1,2
2500897974,1,2
1996399253,1,2
1973566473,1,2
3216003699,1,2
4254482052,1,2
2278317985,2,5
2979681567,1,2
2601999383,1,2
2165764138,1,2
1969223643,2,5
4251060766,1,2
1759168833,3,3
4254621945,1,2
4311526784,1,2
2402929107,1,2
2044026512,1,2
2164157675,1,2
2004699835,1,2
2178404619,2,4
2575490098,1,2
4384830602,2,5
4391216797,1,2
2109152361,1,2
2134327452,1,2
2519346503,1,2
4395679213,1,2
2766646122,2,5
2943084758,2,5
4233642760,1,2
2093791532,1,2
3093478059,1,2
2043278173,1,2
2033047002,2,5
2951808108,2,4
3169926114,1,2
4220674955,1,2
4393017035,1,2
2027528413,2,5
2017610477,1,2
2623450611,1,2
4239227923,1,2
3182984816,1,2
4240772145,1,2
3187440425,1,2
2066151522,1,2
2476944344,1,2
4252964102,1,2
3024302793,1,2
4243613535,1,2
419500785,1,2
2410582552,1,5
2401889841,1,5
4240856511,1,2
4361933493,1,2
3162214256,1,2
2006004497,1,2
2107785005,1,2
2035905622,1,2
4254580499,1,2
4254922213,1,2
3117274056,1,2
1773028493,2,5
2080526798,1,2
1995508333,1,2
2135915669,1,2
1973796588,1,2
2412122745,1,5
2482492025,1,2
4384347859,1,2
2020527815,1,1
3182214424,2,4
4395128621,1,3
2403446073,1,5
4304816022,1,2
2612108976,1,2
1646174767,1,2
4395108142,1,2
4230516017,1,2
2949431233,2,2
2982214981,1,5
3004941397,1,2
4396946049,1,2
4233824184,1,2
2588921974,1,2
2968511754,1,2
2981176921,1,2
4226138518,1,2
4233462797,1,2
2517975842,1,2
4380793015,1,2
1968167136,1,2
2068463324,1,2
2924869877,1,2
4251074657,1,2
3202193909,1,2
4395244658,1,3
3164860512,2,4
2163005465,2,5
2789652775,1,2
2579928477,3,5
4401727205,1,2
3114524232,1,2
1974074647,2,5
4288055498,1,1
3002050976,1,2
2913165612,1,2
4240227300,1,2
2927492762,1,2
2078316771,2,5
2036201808,1,2
2444483229,1,5
2952935761,1,2
4243659888,1,2
2187378735,1,5
4235186347,1,2
2600164531,1,2
2500183040,1,2
4233541767,1,2
2512729705,2,5
3049536196,2,5
2022369190,1,2
1974010229,2,5
3004286422,2,4
4312325914,1,2
4235032315,1,2
4251793680,1,2
2091440538,1,2
2587869270,2,5
2922296393,1,2
57403312,1,5
4256323952,1,2
2399663363,2,5
2002271690,2,5
2395103025,1,2
2026655158,1,2
2342961631,1,2
4255878809,1,2
2501722172,1,2
3131280698,1,2
3081357760,1,2
2787908703,1,2
263735408,2,5
3185496132,1,2
3095486913,1,2
2554976663,1,2
2051370963,1,2
4232611839,1,2
2325364080,1,2
1987659750,2,5
2085284168,1,2
3183769830,1,2
2085190277,1,2
4362601934,1,2
2398747488,1,5
4390015232,1,2
2038709762,1,2
2497971076,1,2
2003405904,1,2
4239979555,1,2
3126809983,1,2
2073029931,1,2
2767123726,1,2
2885776734,1,2
3138491511,1,2
2006971020,2,5
2016046094,1,2
3088031560,1,2
2784076190,1,2
2180246295,2,5
4306168860,3,5
4367051139,1,2
4251026371,1,2
2328114128,1,2
14474768,1,2
4238543281,1,2
4234410967,1,2
2274511626,2,5
1624637937,1,3
4383982103,1,2
2010348217,1,2
2755391169,2,5
2333601972,1,2
2073332773,1,2
4381093997,1,2
4392742438,1,2
1998260187,1,2
2089656953,1,2
4248997600,1,2
4245669090,1,2
4393003376,1,2
2743228877,1,2
2894543080,1,2
4287184500,2,3
4213454222,2,5
2222275512,2,4
4387070467,1,2
4249718258,1,2
2734381606,1,5
2065088522,1,2
4240476975,1,2
3014380810,1,2
4248898465,1,2
2492872208,1,2
3198622814,1,2
2270039942,1,2
4253006222,1,2
3014830806,1,2
2065950684,2,4
4249698406,1,2
4393780439,1,3
3034764066,1,2
1999367215,1,2
2009418469,1,2
4399632545,1,2
4388412637,1,2
2911212560,1,2
4392089052,1,2
3103680783,2,2
3210919120,2,5
2921646591,1,2
2072372384,1,2
2002369137,1,2
4241526010,1,2
2171336403,1,2
1541732450,1,2
2063205234,2,5
2083448473,2,5
2015640058,1,2
2015203314,1,2
1993331347,2,5
3009949846,1,2
2965249430,2,5
4397356376,1,3
2007107762,2,5
2514346184,1,2
2962752690,1,2
2042357232,1,1
2428786044,1,5
2044731869,1,2
4233659158,1,2
2059001376,1,2
1988390022,1,2
4239428809,1,2
2327207919,2,5
2512172551,1,2
2962880520,2,5
2095203826,1,2
1992099467,2,5
2999594913,1,2
2093630633,2,5
1637597818,1,2
4250588000,1,2
2460541923,1,5
2548592118,1,2
2072577595,1,2
3009845012,1,2
1975322052,2,5
3164428152,2,4
1568614083,1,2
4377966988,1,2
130048255,1,2
2131992928,2,5
2907227280,2,5
1976584465,1,2
3204469233,1,2
2955439515,1,1
4206234462,1,2
3098060992,1,1
2397029209,1,5
4214512087,1,2
3107747841,1,2
2119564055,2,5
3207348123,1,2
2012771525,1,2
2506677443,1,2
4239231374,1,2
2471755961,1,5
2071475147,1,2
4283460536,2,5
2086323280,1,2
2294310247,1,2
2789254718,1,2
4361838567,1,2
2083168335,2,5
4232782031,1,2
2890653578,1,2
3112693891,1,2
2336084598,1,5
2162520159,2,5
2244998315,1,5
2982858564,1,2
4308393566,1,2
2139335898,1,2
2809158935,2,5
2161017044,2,4
4231738797,1,2
2089890695,1,2
1994635633,1,2
2056640727,2,5
2477530861,1,2
2276639517,1,2
4205105363,1,2
2165425352,2,5
4226114972,1,2
2080169101,1,2
3204806311,1,3
1970435271,1,2
4285446100,1,2
4391006155,1,2
4323033183,1,2
1977074396,1,2
2048038175,1,2
4231990298,1,2
3109467095,3,5
2096730872,2,5
4248231296,1,2
2126224626,1,2
4401179355,1,2
1135794578,1,2
4255702889,1,2
2049024004,1,2
4390824805,1,2
2410147325,1,5
3117573417,1,2
2548536929,2,5
4241582888,1,2
4361194120,2,3
120555369,1,2
3090012764,1,5
2091981095,1,2
2083985252,1,2
2079189407,1,2
4297911944,1,2
2325424515,2,5
3105245374,1,2
2499419921,1,2
4230947585,1,2
4252953648,1,2
4392729350,1,2
4231811790,1,2
2130478735,1,2
2047095739,1,2
1991000114,1,2
4302089085,1,5
4392726717,1,2
2148306621,1,2
3034837453,2,5
1986570839,1,2
1882654212,2,5
2989615037,1,2
4254816713,1,2
4243937614,1,2
2418413286,1,5
4287424777,1,5
99763233,1,5
2752037260,1,2
4214517231,1,2
2403245420,1,5
2968446930,1,2
4392906284,1,2
4309242921,1,5
4234190617,1,2
1977721663,3,5
1972429310,1,2
4254290461,1,2
1970525630,1,2
4385029915,1,2
4396452177,1,3
4246479315,1,2
2059063831,1,2
420175675,1,2
2053338825,2,5
3042791923,1,2
2124893665,1,2
2162656281,1,2
2262688688,1,5
4239510468,1,2
2626325530,2,4
2025987120,1,2
2803851618,1,2
2982346565,1,2
1969113547,1,2
2257046831,2,5
1967584383,1,2
2196621013,1,2
4230018174,1,2
4249882792,1,2
4399247824,1,2
2047973357,2,5
4395247534,1,3
4366265648,1,2
4280541949,1,2
4399908770,1,2
153555794,1,2
3089932616,2,5
2142558937,1,2
1971871734,1,2
4301629125,1,2
4234306549,1,2
4401267051,1,2
4396976771,1,2
4210564459,1,2
4313347399,1,2
4388980276,1,2
3195282495,1,2
4310109057,1,2
4361892819,1,2
4324123047,1,2
4378909237,1,2
4233512621,1,2
3007247722,1,2
2910197187,1,2
1981675213,2,4
4236012795,1,2
3177337218,1,2
2092019253,1,2
4286433273,2,5
4321117955,1,2
4254017812,1,2
4233748838,1,2
4281732821,1,2
3048242323,2,5
3111992664,1,2
2508337040,1,2
4291017035,1,2
4229607646,1,2
1963566780,2,5
3040417070,2,4
2509497880,1,2
2009572108,1,2
2610461673,1,2
4285566611,1,2
2149116259,1,2
4281857421,1,2
2019012226,1,2
1977249065,1,2
2007830785,1,2
2083318694,1,2
2058253369,1,2
2128339873,1,2
4396404712,1,3
4393512571,1,3
2312776488,1,2
2750872590,1,2
1483988537,1,2
2505557182,1,2
2056052788,2,5
2130583481,2,5
3217121338,1,2
4254309794,1,2
4232045134,1,2
2015630191,1,2
2327537160,1,2
3094192254,1,2
4313054271,1,2
3159316101,2,5
2171612347,2,5
4390271426,1,2
4383768679,1,2
4377000533,1,2
2056999703,1,2
2104855008,1,2
2976641542,1,2
2574203877,2,5
4384498646,1,2
1516241325,1,4
4394801413,1,2
2530587796,1,2
76305515,1,2
4250722158,1,2
3043061857,1,2
4399799684,2,5
3150467306,3,3
4291523429,1,2
2052969837,1,2
2315715392,1,2
1604335021,1,2
2963854686,1,2
4245174460,2,5
4234817031,1,2
1996472067,2,5
4312818375,2,5
4244356310,1,2
1985697695,1,2
4252137486,1,2
2578998273,1,2
2768053718,1,2
4254207129,1,2
1986554116,1,2
2201692393,1,2
4241826477,1,2
3656311,1,2
4300764743,1,5
4399114477,1,4
4396431196,1,3
4243106126,1,2
2039838686,1,2
2019537374,1,2
2017722069,1,2
2538971081,1,2
4394999194,1,2
2943957939,3,5
2801065928,1,2
4396892543,1,2
2341661116,1,2
4244436651,1,2
4323021318,1,2
4245400550,1,2
4396359596,1,3
4320020121,1,2
2914393394,1,2
2801646340,1,2
4213161781,1,2
4232144238,1,2
4379196705,1,2
2904989411,2,4
4385183310,1,2
4291797643,1,2
2953120331,1,2
2007893337,1,2
4362527560,1,2
2497482422,1,2
2461115549,1,5
1554954208,1,2
2099345825,1,2
1966118931,1,1
2597285571,2,4
4237379975,1,2
3171046122,2,5
4293263648,1,5
3118448556,1,2
4242782366,1,2
2041613403,2,5
2122338150,1,2
2109086417,2,5
2478475718,1,2
4242431321,1,2
2086690492,2,5
3092233358,1,2
2013369719,1,2
4240332125,1,2
4313363538,1,2
2132383916,1,2
2075070566,1,2
4229674009,1,2
2411615279,2,5
2975723061,1,2
279270097,1,2
2930777187,2,5
2096337099,1,2
2289415084,1,2
3048777191,1,2
2028673903,2,5
2799605145,1,2
4240091061,1,2
2018242175,1,2
2952810162,2,2
3001349476,1,2
2560443960,1,2
4249417082,1,2
1993809021,1,2
4244982505,1,2
2949136775,1,2
2404452558,1,5
4297629938,1,2
2058101345,1,2
2069184287,1,2
2107390973,1,2
4239740212,1,2
2049175609,1,2
1994642808,1,2
2131657217,1,2
3022113338,1,2
2057477436,1,2
1978213151,2,5
2027407390,1,2
4249293107,1,2
4254789990,1,2
2284282528,2,5
2971112832,1,2
1966178146,1,2
1967547021,1,2
2231942346,3,3
3112324260,2,5
2001356133,1,2
1967121205,2,5
4301353343,1,2
4390962491,2,3
4210318752,1,2
2964687998,3,5
3125920409,2,5
4235167096,1,2
2436050838,2,5
2415982849,1,2
4240694487,1,2
2913809080,1,2
2414224146,1,5
2045387069,1,2
2268572498,1,2
2002384563,1,2
194279624,1,2
1561077497,1,2
2324635643,1,2
2282683165,1,2
2622489444,1,2
2502275186,1,2
2990172272,1,2
2977956592,1,2
3100307286,3,3
2110247640,1,2
2499224784,1,2
1863345579,2,5
2104602176,1,2
2564048216,1,2
2750144712,1,2
1982750972,1,2
4251716788,1,2
4396659384,2,5
1641854374,1,2
2060911158,1,2
3215107219,2,4
2122088005,1,2
1993169598,2,5
2085652920,1,2
4243857043,1,2
2022424792,1,2
2024202037,2,5
4388769069,1,2
4308933242,1,2
4389923622,1,2
2481155415,1,2
4380880349,1,2
4399122195,1,2
2968552735,2,5
4310565122,1,2
2008559220,1,2
2888262274,1,2
2314541657,1,2
4249320067,1,2
4308198424,3,5
4394086107,1,3
2578213125,1,2
2073812914,1,2
1984406535,1,2
2883288835,1,2
4200573389,1,2
4401548989,2,5
4395471306,1,2
1973519821,1,2
2131072089,1,2
2315184712,2,5
2089114634,1,2
4236606952,1,2
2083860653,1,2
2082741826,1,2
2157677387,1,2
1555104274,1,2
2761439615,1,2
2810417160,1,2
2050636099,1,2
4291685716,1,2
2066366789,1,2
2109050750,1,2
2081241438,1,2
4281767314,1,2
2116750964,1,2
2079726037,1,2
2143423710,1,2
2004541537,1,2
2418469606,2,5
2132426308,3,5
2262832852,1,5
4394759491,1,2
2238328996,2,5
4206807966,1,2
4316814892,1,2
2501787155,1,2
4315782468,2,5
3005950145,1,2
4243391897,1,2
4395213702,1,3
2026034814,1,2
4291612468,1,2
2326120688,2,4
2071569760,3,3
2073609054,2,5
2115814929,1,2
4302365816,1,5
4387140344,1,2
2053122293,1,2
4241949682,1,2
4377164170,1,4
1991851026,2,5
3149632761,1,2
2053882243,1,2
2047983943,1,2
2105278075,1,2
2083042164,1,2
4241087565,1,2
2039767843,1,2
2137834667,1,2
2018371956,1,2
4293054067,1,2
2023631795,2,5
2020223136,1,2
2053191364,2,5
4385352355,1,2
1976656865,2,5
4250665181,1,2
4254831883,1,2
2315852721,1,2
2767192237,1,2
2900356405,1,2
2523651571,2,5
4236169362,1,2
1986852590,2,5
1967663147,1,2
2016535945,2,5
2534606691,1,2
2771490030,1,2
2315154441,2,5
1947284722,1,2
3042297181,1,2
4311706255,1,2
4245969445,1,2
4231366194,1,2
4255640654,1,2
2899667336,1,2
4240471119,1,2
2159795436,1,2
2091021750,1,2
2885943605,1,2
1968694789,2,5
1985644263,2,5
2130196098,1,2
4360915709,1,2
3214208593,1,2
1982422249,1,2
2965866631,2,5
2913024269,1,2
2166449511,1,2
2397310813,1,5
1499227413,1,2
2003986195,1,2
3208570859,1,2
4206140023,2,5
4211053870,1,2
2416609891,1,5
2333991032,1,2
3190139495,1,2
1628164135,1,1
3048358450,2,4
4235589124,1,2
2002550829,2,5
4235171634,1,2
2735432816,2,5
2004767833,2,5
1492598602,1,2
4214809999,1,2
2358735964,1,2
4205996775,1,2
1569092828,2,5
2169819127,1,2
4289238040,2,3
2067768875,1,2
2315174727,1,2
2124125867,1,2
4298167201,1,2
3128874900,1,2
2328281232,1,2
4248477944,1,2
2739029568,1,2
2005883142,1,2
3119295221,1,2
2116479835,1,2
2407701234,1,5
70215122,1,2
2131414329,1,2
2081308116,1,2
2062362590,1,2
2076765201,1,2
1987542581,1,2
4247623370,1,2
4379967692,1,2
4400050642,1,2
4388793869,1,2
2172023656,1,2
4244579071,1,2
3013031483,1,5
4289339983,1,2
4395676531,1,2
4394033954,1,3
2222718468,1,2
4388192117,1,2
4283811278,1,2
2047150166,2,5
4302604810,1,5
4230085884,1,2
2112629102,1,2
2077956298,1,2
4378982260,1,2
4250511687,2,5
2918696865,1,2
2017157409,2,5
4205711485,1,2
4225279978,1,2
2916865040,1,2
1569977962,2,4
1577024285,1,4
2073188078,2,5
3103994936,2,2
2481926139,1,2
4256618840,1,2
4393215156,1,2
4251399576,1,2
4298227137,1,2
4282964823,2,5
2410812030,1,5
2138751521,2,5
4392342002,1,1
1505317673,2,5
1970337306,1,2
2339054134,1,2
2336401420,1,5
2054277057,1,2
2057757637,1,2
2905009552,1,2
3089009073,1,2
1996297669,1,2
2417204052,1,5
2964908926,1,2
2110988716,1,2
2335281827,2,5
2423716952,1,5
4251069680,1,2
3145812617,2,5
4387398136,1,1
2157633037,1,2
2036592437,2,5
2901244124,1,2
4225524188,1,1
2949234436,2,5
2061438356,1,2
584592269,1,2
2676759104,1,2
4312521780,1,2
4291876322,1,2
4240048339,2,5
2219758581,2,5
4240544092,1,2
2052235443,1,2
3041278079,1,2
2324899223,1,2
4308122138,2,4
2081157828,1,2
2473016888,1,2
4392693267,1,2
2280723532,1,2
4394716515,1,2
2047385691,1,2
4235300545,2,5
1546373782,2,2
4318982598,2,5
3081655590,1,2
2962974345,1,2
4300008507,1,2
2610688924,1,2
1992794636,1,2
4391567539,1,2
2091439595,1,2
4254522902,1,2
4239572345,1,2
2027339957,1,2
35428885,2,5
4313546934,1,2
4319782500,1,2
2950012078,1,2
2016132609,1,2
1747478961,1,3
4367296186,1,2
4284887013,3,5
2402016162,1,5
2807273013,2,4
2037601046,2,5
2466625620,1,2
4399335811,1,2
2029582551,1,2
3120954032,1,2
2082984115,1,2
2118081612,1,2
2008796798,1,2
4247618373,1,2
4313468922,1,2
4243823256,1,2
2962940999,1,2
3095530464,2,4
2091496798,1,2
2116608627,2,5
2734985070,1,2
4244502947,1,2
2052107224,1,2
4236749522,1,2
4250071579,1,2
2960990243,1,2
4393192218,1,2
2735064776,1,2
4200493363,1,2
2896113374,1,2
4385870321,1,2
4366257803,1,2
2037566247,2,4
4292852469,1,2
4396607138,1,2
2086482082,1,2
2141503867,1,2
1979800772,1,2
2070888675,1,2
2072345676,1,2
4399524947,2,5
4285221104,1,2
2088547046,1,2
2104927148,2,5
4393578458,1,3
4238898553,2,4
4386682336,1,2
2183919350,1,2
4396409485,1,3
4291223059,1,2
2053082972,1,2
2116195748,1,2
2012580927,1,2
2092439554,2,5
4231659099,1,2
2516674031,1,5
4394145180,1,3
4313304033,1,2
4205206985,1,2
2752322838,2,5
2415249783,1,5
4393550990,1,3
2623023393,1,2
4401804473,1,2
2042758721,1,2
3082816300,3,5
2329439612,1,2
2095379992,1,2
4401724242,1,2
2026822403,2,3
4206901903,1,2
2056130429,1,2
1984905415,1,2
4395268160,1,3
2084715386,2,5
4385258419,1,2
2005386552,1,2
4307818395,2,5
2124940124,1,2
2029793820,1,2
2921727094,2,5
4250094443,1,2
2008203796,1,2
2237039075,2,4
2797859454,2,5
4226267024,1,2
1971985951,1,2
4234400407,1,2
2064918443,1,2
2332215300,1,2
2003775515,1,2
4242861303,1,2
2322677236,1,2
200617971,1,5
2060938506,1,2
2079413573,2,5
4285409098,1,2
4237525612,1,2
3195892839,2,3
4251843063,1,2
2955619678,1,2
2904993530,2,4
2092702226,1,2
4375860877,1,2
4238554485,1,2
2070964418,2,5
2335385706,1,2
2031874005,1,2
4285043492,2,4
836868754,1,2
3101645327,1,1
1517801435,1,2
192755254,1,2
1992304405,1,2
4384952156,1,2
4398384245,1,3
4231599357,1,2
4281755570,2,5
3083808888,1,2
4252668619,1,2
2005163032,1,2
1490082215,1,2
2041768881,2,5
2016252499,1,2
2184103255,2,5
2324224761,1,2
4224068787,1,2
1528208183,2,5
4387131137,1,2
4253744835,1,2
4205707939,1,2
4390318529,1,2
3102902697,1,1
2009827017,1,2
4213046824,1,2
2344649562,2,5
4241611249,1,2
3196133072,1,2
4210562778,1,2
2194034140,1,2
4231131648,1,2
2728207795,1,2
4230321433,1,2
2077184343,1,2
4313333645,1,2
1987144684,2,5
4298629708,1,2
4240522978,1,2
4388509460,1,2
1994694170,2,5
95910237,1,2
2050322946,1,2
1507888285,1,2
135317132,1,5
2573869406,1,2
1986078314,1,1
1835127355,1,2
2114851842,1,2
4312389500,1,2
4255514907,1,2
3204661746,1,2
4244830102,1,2
2973454555,2,4
2896844725,1,2
4244566766,1,2
2000068142,1,2
3204457881,1,2
2147952720,2,5
627813000,1,2
4233572928,1,2
2330465808,1,2
4391660974,1,2
4233287697,1,2
1548082196,1,5
2062921468,3,3
2478192258,1,2
4233625643,1,2
3008403199,1,2
2025074192,1,2
2758137529,1,2
2905097817,2,5
2909308842,1,2
2010001400,1,2
2897077674,1,2
4300932343,1,2
54176584,1,5
4237276213,1,2
4385367808,1,2
4211140117,1,2
3139516844,1,2
1589382058,1,2
2156760107,1,2
1980246296,1,2
2901279372,1,2
1899940418,1,2
1965063680,2,5
1980208024,2,5
2084468055,3,3
2048558701,1,2
4288578156,2,3
2886564947,1,2
4253984868,1,2
4250010006,1,2
2006963601,1,2
2095648422,1,2
2089337756,1,2
1908984100,1,2
2023341278,1,2
2017850656,1,2
1964834586,1,2
1971525322,1,2
4232355032,1,2
1917330913,1,2
2121151424,2,5
2091413226,2,5
4381282846,1,2
2100974988,1,2
2068376333,2,5
2963902119,1,2
2976101890,1,2
4233150576,1,2
2025159440,2,5
4388794703,1,2
4324132665,1,2
2964129930,1,2
2978539688,1,2
56353901,1,2
2605935411,2,5
2980580153,1,2
2039660231,1,2
4360947414,1,2
2331957513,1,2
2070109086,1,2
1948966592,1,2
4288075159,1,2
1993036108,1,2
4389118936,1,2
2983246216,1,2
2112601290,1,2
2137801051,1,5
2067569919,1,1
2124866150,1,2
1973906245,2,5
2770167625,1,2
3123728524,1,2
4253205130,1,2
4390574740,1,2
2262208781,1,2
3095295367,2,5
2736793550,1,2
1606455882,1,4
4281796271,1,2
4394927109,1,2
2734999279,1,2
2751124169,1,2
2400682983,1,5
4397618226,1,3
3008258731,1,2
2899606064,1,2
2618063646,2,5
2013435946,1,2
1968607276,1,2
4298704236,1,2
2493412973,1,2
3013257762,3,5
3158617494,1,4
2009553111,1,2
2062845107,2,5
2050738399,2,4
4295977567,1,2
2047651687,2,5
2316419318,1,2
2049962012,1,2
4206099499,1,2
2037200286,1,2
4398285095,1,3
1964374094,2,5
2997316374,1,2
4252631559,2,5
309207135,1,2
2949263619,2,5
3001076236,2,5
1550490863,1,2
4390197889,1,2
4290294571,1,5
2071763361,2,5
1964019225,1,2
4238312667,1,2
4239783236,1,2
2149951101,2,5
3010515474,1,1
4387427641,1,2
2022353771,1,2
3091990314,1,2
4248552818,1,2
3127879906,1,2
4235997256,1,2
2791436252,2,5
2000702636,1,2
1599750475,1,2
4395567052,1,3
4401693277,1,2
2061106502,1,2
4240743590,1,2
4400087797,1,2
2039468456,1,2
2001005960,1,2
2602982584,1,2
4385887220,1,2
2760827201,1,2
2568181176,1,2
2122213103,1,2
4254924419,1,2
2792962463,1,2
2054396705,2,5
2040305771,2,5
1789852685,1,2
3034701619,1,2
2044100023,1,2
1973643374,1,2
4231674742,1,2
1963880172,1,2
3197507138,1,2
4365136018,1,2
4243283441,1,2
3036437864,1,2
4293370817,1,1
4396362986,1,3
2020419203,1,2
4285689333,1,2
4309098814,1,2
2002121044,2,5
2023696310,1,2
2496082177,1,2
4251053346,1,2
3176710833,1,2
2029777262,1,2
4249089294,1,2
4237692926,1,2
4319999935,1,2
4229715618,1,2
1983639971,1,2
4248310112,1,2
1556396425,1,1
2042778600,1,2
2563470796,2,4
4231046327,1,2
2958295839,2,5
1976870970,1,2
192949812,2,5
4386592756,1,2
4401867307,1,2
4252406451,1,2
3106122854,2,2
1988983074,2,5
4366777991,1,2
4206575380,1,2
2045408601,1,2
4287147659,1,2
2792029761,1,2
4244370435,1,2
2091946701,2,5
2982253164,1,2
3048099093,1,2
2003901494,1,2
4200541219,1,2
4246292728,1,2
2047901478,2,5
2008778757,2,5
2072459380,1,2
2071970209,1,2
3036019391,1,2
1917396736,1,2
1976105035,1,2
4246682195,1,2
4300430661,1,2
4384970579,1,2
2296896416,2,4
3048238314,1,2
4292448324,1,5
2114686097,2,5
2004546219,2,5
1684950634,1,2
4387514134,1,2
4237782637,1,2
4393879514,1,3
2545480461,1,2
1966280478,1,2
4246934895,1,2
3132441212,1,2
4389247290,1,2
3014973499,1,2
2792494176,1,2
2001925800,1,2
1976642114,2,5
4389915397,1,2
2111037069,1,2
2801138799,2,5
2041952036,2,5
4285686991,1,2
4245780777,1,2
4245542073,1,2
3038613435,1,2
4248962845,1,2
2967204746,2,5
2626849079,1,2
2061309633,1,2
1977482512,2,5
4233674332,1,2
4313290165,1,2
2768869131,1,1
4394342942,1,3
2276155936,1,5
811583634,2,5
4398207801,1,2
1987772176,1,2
2084800416,1,2
2998503386,1,2
4247641256,1,2
4236501111,1,2
2095078680,1,2
2102046766,2,5
1989159222,1,2
2396989041,1,5
1972563175,1,2
3011511420,1,2
2126197522,1,2
2943144968,1,2
2396385211,1,2
4312298735,1,2
4211003099,1,2
2022808815,1,2
4392716825,1,2
2069388286,1,2
1986151627,2,5
3137479848,1,2
3005786599,2,4
3098419795,2,2
2088882822,1,2
4392514526,1,2
2418139008,1,5
4232056308,1,2
4232346460,1,2
2025961782,1,2
3201651559,1,2
1993179292,2,5
4285214209,1,2
2958017138,1,1
2499016162,1,2
2506828521,1,2
2172154506,1,2
2058196652,1,2
2040304918,1,2
2809409991,1,2
4242188360,1,2
3120334957,1,2
37516593,1,5
2164235055,1,2
2174435009,1,2
2209351573,1,2
4396266124,1,3
3177981849,1,2
3097133178,1,2
2121929613,1,2
2163204532,1,2
4392596534,1,2
2954179075,2,5
2021935168,1,2
4231417766,1,2
2540896411,1,2
2969918327,1,2
4318243916,1,2
2161857796,1,2
2315569157,1,2
4389171322,1,2
4226250409,1,2
2016649569,2,5
4242095102,1,2
2034249939,3,3
2086370221,1,2
2415435788,1,2
3177660225,2,4
4378800465,1,2
2075405370,2,5
4308059201,2,4
3204015452,1,2
4285228205,1,2
4233954740,1,2
2401827745,2,5
2403965364,1,5
4323925069,1,2
2484849871,2,5
1977281015,1,2
2430692726,1,5
2313646744,2,5
1979027859,1,2
2140782104,2,5
2301696643,1,2
2490263792,1,2
4233934253,1,2
4391602489,1,2
2499309988,1,2
2554748760,1,2
2169579513,1,2
4210433782,1,2
3202940106,1,2
4246475563,1,2
2052384436,1,2
2037671460,1,2
2396092103,1,5
1963909152,1,2
4246644047,1,2
2700328681,1,2
2059750374,1,2
1489842147,1,2
4250310742,1,2
2157944313,1,2
1995327879,1,2
4385622893,1,2
2419262724,1,5
2408974863,1,5
2774240530,1,2
4294026066,1,2
3101090230,3,5
4296628491,2,5
2495403005,1,2
4391400498,2,5
4245165771,1,2
2501712018,1,2
4241972859,1,2
4312637839,1,2
4240739868,1,2
2999873781,1,2
2068497099,1,2
3196172492,1,2
2333948155,1,2
4200416605,2,5
2138714853,1,2
579825690,1,2
2184270357,1,2
4317394637,2,5
