work_id,mesh_seq,mesh_descriptor_ui,mesh_qualifier_ui,is_major_topic
3216231263,7,D014481,,0
1965133708,11,D005260,,0
2048455038,9,D006973,,0
1954416125,14,D002448,,0
2618012978,9,D006321,,0
4283716645,3,D054627,,1
2070729158,1,D000225,Q000031,1
2070544119,8,D000368,,0
2342574571,7,D000907,,0
4220878321,6,D015444,,0
2537963960,16,D003110,Q000188,0
2399279085,7,D010710,,1
2046682001,6,D002645,,0
2005241885,5,D006801,,0
4294218784,1,D011084,,1
2923375882,9,D013521,,0
2014114531,15,D008666,Q000378,0
1987205484,22,D008078,,0
2000294687,10,D007564,,0
2098532656,25,D017096,Q000378,0
2063831833,8,D006624,,0
4384300981,4,D001999,,0
1983750277,15,D007082,Q000378,0
2058828553,14,D007279,Q000379,0
1973512372,7,D002457,,0
2000258383,25,D009838,Q000737,0
2076538905,1,D004268,Q000235,1
2051346730,13,D012959,,0
2031102315,13,D008297,,0
2258306119,14,D008297,,0
2463985885,7,D017130,Q000295,0
2468599595,24,D014357,,0
2086772762,3,D005260,,0
2062864175,6,D000818,,0
2063624844,12,D010636,,0
2016303365,26,D007166,,0
2417274782,8,D003937,,0
2339056319,1,D019560,Q000379,1
4220720141,19,D013482,,0
1993209004,44,D000075703,,0
2061318865,17,D013045,,0
2977415029,5,D000368,,0
2467681246,8,D002250,,0
2076427233,1,D059290,Q000201,1
2606056427,22,D011542,Q000000981,0
2102944937,2,D002400,Q000627,0
3042795146,3,D028022,Q000592,1
129261629,8,D000818,,0
4387157997,5,D006801,,0
2397587941,4,D000328,,0
2536820781,16,D008875,,0
2887794903,5,D000368,,0
2610289263,11,D008297,,0
1988582541,8,D000328,,0
4289885275,1,D003124,,1
4220983116,6,D011795,,0
2004541962,8,D000311,,0
2065781927,4,D008954,,1
2084504750,5,D000971,,0
2084334496,7,D002747,,0
2118641214,3,D005786,Q000276,1
1573479836,7,D009765,Q000453,1
2011123099,4,D000369,,0
2119355594,10,D001315,,0
3189226994,9,D004730,Q000503,0
2923646939,2,D061307,Q000187,1
2105415231,6,D017714,,0
1977765205,15,D005527,,0
2074300796,8,D019943,,0
2621245076,15,D004785,,0
2403379243,3,D011182,,1
2043701381,31,D044767,,0
2004927670,18,D008477,,0
2330344969,19,D008297,,0
2943212361,11,D001315,Q000453,0
65333016,6,D012959,,1
2095187302,26,D014655,,0
2156722525,2,D044342,Q000628,1
622676623,19,D050956,Q000235,0
4299823867,8,D012308,Q000331,0
2054460957,11,D019299,Q000639,0
2060834697,20,D005459,Q000627,0
2095656453,10,D004730,,0
2087761123,7,D015386,,0
2028962741,2,D008048,Q000473,1
2032351491,3,D012785,Q000601,1
1965869719,14,D008875,,0
2262027742,8,D008800,,0
1501283868,4,D044383,,0
2029638739,26,D016896,,0
1948818227,13,D008297,,0
2003770013,19,D053038,,0
2997937241,13,D016032,,0
2142614980,2,D001249,Q000139,1
2106146044,13,D036641,,0
2123775795,18,D013497,,0
4299655310,13,D010342,,0
4301307575,2,D008011,,1
2110497590,28,D010006,Q000378,0
2113754790,12,D003583,,0
2009304384,27,D013329,,0
2427799524,3,D000328,,0
2024149978,7,D015153,,0
2026697483,14,D011247,,0
3151762604,25,D009369,,0
4293490196,5,D002588,,0
2028564537,23,D015394,,0
2415541470,1,D006967,Q000235,1
1803199633,3,D006509,Q000175,1
2475135776,16,D008297,,0
2959709588,15,D056910,,0
2770667181,16,D003072,Q000000981,0
2097644933,11,D006801,,0
2117906677,10,D008029,,0
3159314642,1,D000086382,,1
3212427449,8,D011795,,0
2151856164,10,D000831,,0
2412407352,3,D010710,Q000494,1
2003134254,6,D024505,Q000378,1
2559381452,1,D003479,,1
2497633543,7,D007962,,0
2410478650,10,D005757,,0
2268109674,1,D000959,Q000506,1
2161158382,29,D011720,,0
2063840507,7,D003342,Q000166,0
2417153288,29,D008830,,0
2405385937,15,D016032,,0
4379230794,7,D006801,,0
2086850897,9,D000368,,0
2040987280,15,D005724,,0
2461909591,7,D066298,,0
2051078804,9,D006304,,0
2098382287,1,D002356,Q000187,1
2904341685,1,D002526,Q000188,1
1939662203,14,D016643,,0
2435969728,1,D004386,Q000002,1
2421170379,14,D008903,,0
66906327,6,D000818,,0
2414375773,12,D007342,,0
2351934152,13,D013058,,0
2994826513,8,D012893,Q000628,0
2019246570,15,D004717,,0
2743360857,5,D050177,Q000209,1
2415949935,2,D012042,Q000592,1
1972804268,4,D000818,,0
2935937487,27,D018873,,0
2067354549,21,D008298,,0
2088084746,17,D008822,,0
3136014181,7,D001481,,0
2405286112,8,D008168,Q000473,0
2407799921,2,D008008,,1
2139151682,14,D017868,Q000138,0
2547237569,6,D002675,,0
3048449605,7,D014897,Q000175,0
2412872940,5,D004364,Q000378,1
2434700332,11,D006973,,0
2326672402,12,D008875,,0
2075752433,22,D016297,,0
4306946150,9,D005260,,0
2624266479,23,D014917,,0
2013493911,3,D013223,,1
2053581282,4,D010146,Q000139,1
1985948578,13,D008168,,0
2413587600,10,D012321,Q000378,0
2556424979,9,D001755,Q000166,0
2328070820,8,D006046,,0
2021963388,11,D011379,,0
1725247716,26,D010920,Q000276,0
2904454041,16,D008928,,0
2045817653,25,D011247,,0
2356587377,9,D008297,,0
2048831911,18,D034741,Q000378,0
2794016045,20,D013785,,0
2077052710,25,D013019,,0
2463710856,13,D001943,Q000601,0
1976042420,27,D012131,Q000453,0
2061630425,31,D025282,Q000254,0
2082558442,20,D013844,,0
1966727338,19,D013499,,0
2020439884,10,D017209,,0
2065859256,13,D020030,,0
2090369174,16,D000900,,0
2060741227,2,D011108,Q000737,1
3007969629,10,D006801,,0
1966710813,14,D018380,Q000379,0
2001908901,16,D048049,,0
4317781050,4,D006801,,0
2415453531,2,D006801,,0
3209793207,12,D004769,Q000235,0
1998332426,11,D018592,,0
2561091822,14,D047908,,0
2080209075,1,D000255,Q000031,1
2081734771,14,D004279,Q000528,0
2138756309,7,D008962,,0
2097196982,19,D006801,,0
1969123340,22,D015534,,0
2418231894,2,D012822,Q000032,1
2022949531,6,D000109,Q000378,0
2276176635,9,D051017,Q000235,0
2200603046,5,D006801,,0
2425023396,4,D012447,Q000002,1
2041706071,20,D011201,,0
2087905766,14,D006352,Q000503,0
2159327693,6,D000015,Q000175,0
2055586120,3,D011506,Q000737,1
3200770050,18,D012485,,0
2323800439,10,D002930,,0
2079734927,3,D008924,Q000662,1
2064419956,4,D011978,Q000235,1
2139992837,5,D006460,Q000032,1
1661694562,13,D008297,,0
2549248734,30,D013307,,0
2159825993,11,D000276,Q000235,0
1970704097,12,D008297,,0
2743002665,21,D007333,,0
2274607,21,D011310,,0
2112810155,10,D005260,,0
2049673888,15,D012171,,0
2590949011,9,D044127,,0
2348337752,12,D010477,,0
2036035362,28,D010940,,0
2178946212,10,D005165,,0
3093456141,8,D015331,,0
1441750449,4,D014649,Q000187,1
2059944926,3,D005720,Q000627,0
2034479056,6,D003424,,0
2753606189,17,D006650,,0
2027779213,19,D024821,,0
2005946684,8,D006801,,0
2396029191,3,D000906,,0
2551308536,19,D008168,Q000528,0
2074442143,1,D002940,,1
2488224254,10,D007564,Q000453,0
1967135626,12,D009124,,0
2228217441,21,D016896,,0
2607025515,5,D000975,,0
2488974822,11,D008875,,0
2411479837,12,D006373,Q000150,0
1995509397,9,D005787,,0
2066705481,13,D008024,,0
2000103257,4,D020545,Q000276,1
1793123734,4,D002118,,0
2122888916,1,D005075,,1
2114506338,3,D010020,Q000209,1
2294259013,11,D017114,,0
2011889558,14,D002038,,0
2469905705,19,D015658,Q000276,0
2411648869,4,D006677,Q000145,0
2084946993,21,D006801,,0
2072247515,6,D001921,,0
2050814650,5,D000328,,0
1973154036,9,D006302,,0
1966778640,7,D009281,Q000737,1
2355070788,22,D007262,,0
2908441006,8,D057286,,0
2003159416,19,D002294,Q000378,0
2460518342,4,D013386,,0
4392963053,7,D007722,,0
3006625977,3,D011471,Q000378,1
4292803721,4,D003479,,0
2409139952,15,D006801,,0
2054870160,10,D007091,,0
2103278243,7,D001165,Q000000981,0
2057962700,3,D002621,,0
2336333207,10,D002454,,0
2072902114,8,D004797,,0
2113752324,18,D008297,,0
2086924225,1,D001572,Q000097,1
4378348420,12,D012307,,0
2100375493,4,D017354,,1
2012495267,18,D015999,,0
1981063279,8,D005069,,0
370862076,8,D009607,,0
3004923148,1,D006335,,1
2055556706,4,D013130,Q000000981,1
3089320472,27,D010750,,0
137353534,11,D066298,,0
2149314802,3,D007421,Q000002,1
2593003975,20,D011256,,0
3206731247,4,D006801,,0
2233858333,14,D019538,,0
2411325278,4,D014376,,1
2162383568,11,D004721,,0
2186456796,10,D002648,,0
2127053154,5,D016480,Q000472,1
2398702130,3,D009416,Q000502,1
1832199484,16,D058086,,0
2586579915,16,D011188,,0
2327367472,19,D049452,,0
2031295895,5,D000369,,0
4300140396,1,D013587,Q000517,1
2118365536,3,D010898,,1
2401550633,1,D001861,,1
3093042599,8,D005260,,0
2331009087,11,D005221,,0
2151380611,20,D051379,,0
3013021327,21,D003924,Q000188,0
2405451228,8,D004958,Q000097,0
2416151247,7,D006331,Q000453,0
2046052168,4,D005786,,1
1963984647,4,D019426,Q000235,1
2313711652,8,D007249,,0
4387472525,7,D001281,Q000209,0
2803922909,11,D000784,Q000209,0
4401760364,4,D015202,,0
2884972603,30,D052177,Q000235,0
2050939626,10,D003866,,0
2986512863,3,D016471,Q000150,1
2145324507,14,D004967,Q000008,0
2953774576,12,D044342,,0
2275242474,12,D009182,Q000473,0
2143777785,9,D002292,Q000601,0
1853520952,18,D015331,,0
4313500486,1,D065856,,1
1986083508,7,D000818,,0
948778761,6,D002118,,0
2002366269,18,D005191,,0
2084409738,8,D002452,Q000379,0
2403168522,21,D009243,Q000378,0
1969239521,2,D005128,Q000139,1
2738278129,12,D008297,,0
2118940319,2,D005502,,1
2440952600,16,D011960,,0
1926739413,7,D000911,Q000276,0
2409603228,1,D002843,Q000648,1
2102859380,17,D013256,,0
1898456414,3,D002908,,0
2962554171,6,D008954,,0
2091315182,15,D014867,Q000737,0
2341041563,15,D006801,,0
2820548726,4,D015335,Q000032,1
2407026435,17,D006417,Q000209,0
4299564259,19,D058991,,0
2018105369,6,D055095,,0
2056756176,22,D019518,Q000502,0
2419151851,13,D008875,,0
1964180561,4,D000393,,0
2408766001,2,D003327,Q000601,1
2098771151,12,D007232,Q000209,0
2586398534,19,D014283,Q000276,0
2412631570,2,D007415,Q000175,1
2295242313,3,D010711,Q000378,1
2412398283,2,D010384,Q000293,1
1982578731,3,D003315,,0
2593527989,7,D002843,,0
2116263704,10,D009771,Q000523,0
3006847990,8,D000074323,,0
1577303232,7,D009154,,0
2009795255,29,D013056,,0
2025790565,23,D004268,,0
2410128421,3,D000293,,0
1990934993,10,D014647,Q000601,0
2002995556,19,D014316,,0
1995801401,15,D012119,,0
2055128270,10,D005060,,0
1593472011,8,D002867,Q000737,0
2138683270,7,D017088,,0
1973004865,7,D001932,,0
2883672861,9,D005180,,0
6536787,6,D012701,Q000378,1
2027391136,27,D019037,Q000191,0
2100419209,6,D011113,Q000494,1
1542881119,2,D017579,Q000517,1
2890310335,4,D009749,,1
2025530758,4,D000327,,0
2418629001,24,D009929,,0
2004948272,8,D002531,,0
2072578386,4,D024982,,0
1647352588,13,D004490,,1
2010104233,7,D000368,,0
3091562321,4,D014554,,1
2465909802,11,D001253,Q000187,0
3006056926,5,D000998,,0
2059700794,2,D004264,Q000235,1
2016136377,10,D016896,,0
2414354245,2,D000407,,0
2108334259,23,D012737,,0
2078445415,15,D011725,,0
2952944919,7,D005260,,0
2082531030,22,D013270,,0
1999195860,16,D012260,,1
2037012314,22,D008564,,0
1995861525,17,D018426,,0
2417886260,4,D003674,,0
1975499216,2,D008913,,1
1971026335,3,D016030,,1
2000596168,28,D007189,Q000009,0
2027430473,20,D015452,Q000175,0
2084364969,6,D002681,,0
2003781476,13,D007413,,0
1902089700,2,D002462,Q000737,1
2000592171,6,D002584,,0
3099943579,4,D028581,,0
2964911998,12,D008137,,0
2909560605,6,D000328,,0
2060104662,21,D009153,Q000627,0
11008318,8,D006801,,0
2419263046,7,D001932,,0
3024179047,5,D000368,,0
2012067352,16,D016393,Q000188,0
2460704664,15,D007416,,0
2414617513,2,D011832,Q000175,1
2158946800,17,D009305,,0
2911884097,12,D006801,,0
2005701849,8,D006614,,0
2085458285,19,D009101,,0
2100269363,16,D002648,,0
2469503395,17,D010146,,0
3008532909,17,D011263,,0
2087126960,26,D016518,Q000473,0
1965839742,1,D001864,Q000191,1
2061492066,35,D000979,,0
2416270960,9,D007942,,0
2281221944,5,D019161,Q000008,1
4283370893,2,D023921,,1
4281290463,5,D004569,Q000379,0
4312207904,4,D018744,Q000032,0
1949247451,23,D009368,,0
2005878270,7,D009792,,0
2791944199,12,D010820,,0
2036027384,16,D015994,,0
2916076010,12,D021441,Q000473,0
3006732749,16,D010940,Q000737,0
2158718575,8,D002561,,0
2047713100,13,D012996,,0
2309077872,17,D005260,,0
2094410868,4,D000319,Q000009,0
2052119752,9,D006801,,0
2599354120,19,D008279,,0
2031150864,14,D009699,Q000378,0
4281995673,4,D000134,,0
2140569374,12,D053147,Q000737,0
3161754417,10,D001213,,0
2111119034,6,D000818,,0
1967252024,8,D005260,,0
2427637785,14,D012213,Q000175,0
2168711527,14,D003474,Q000008,0
2113046958,19,D009069,Q000453,0
4300976783,7,D000975,Q000627,0
2464121595,6,D006470,Q000209,0
2081296511,7,D001482,,0
2769519277,4,D004311,,0
2462537175,3,D000403,,0
4256139738,2,D012106,,1
2419500612,4,D008288,Q000517,1
2113037188,14,D014764,,0
14053384,3,D005243,Q000382,1
2437665109,14,D006801,,0
1608218561,5,D001315,,0
2055623707,1,D006331,Q000150,1
2233516163,3,D049851,,1
2141110778,9,D009485,,0
2073594893,19,D008958,,0
2022218753,7,D018227,Q000175,1
2071465647,10,D003342,Q000187,0
2438700636,13,D014397,Q000517,0
67457936,13,D007638,,0
1571530612,14,D066298,,0
2611129272,4,D006784,Q000639,1
2156528789,2,D017379,Q000209,1
2414236345,2,D014552,Q000188,1
2000980702,8,D001827,,0
2064862241,17,D011446,,0
2804845239,15,D012648,,0
4224729321,3,D016208,,0
2419160468,6,D004625,,0
1485968201,18,D008875,,0
2995688150,3,D011834,Q000295,1
2412325842,1,D003370,Q000254,1
2465852988,1,D001771,Q000458,1
3002423766,9,D015179,,0
2900262693,2,D023281,Q000379,1
2405288293,23,D014498,Q000008,0
2258455577,18,D005947,,0
2060555138,18,D011247,,0
2414152480,12,D011788,,0
2468809650,6,D004586,,1
2409864057,5,D000928,,0
4288459170,3,D002454,,0
2610593277,9,D002176,,0
2794090019,13,D006330,Q000196,0
2187408492,21,D008577,Q000601,0
2126440176,5,D009473,Q000502,1
2069556443,6,D011995,,1
2045417018,1,D015966,,1
2007563113,2,D005075,,1
1987918581,9,D006801,,0
2128897378,1,D015151,Q000379,1
2041833904,19,D018908,Q000503,0
2989750899,13,D008264,,0
1910733505,22,D066298,,0
4399738559,8,D010364,Q000502,0
1924128387,11,D018382,Q000188,0
2102587794,28,D018919,,0
2042947929,1,D008222,,1
2513009393,2,D005828,Q000379,1
2464125210,16,D012004,Q000601,0
2982253103,7,D006282,Q000706,0
2171564297,16,D016207,,0
2057941074,24,D009363,,0
2100613076,20,D006801,,0
2417127286,7,D006801,,0
2107946647,10,D005194,,0
159507664,16,D010845,Q000145,0
2515276046,8,D064267,,0
2138082337,8,D006801,,0
2038179616,14,D008310,Q000453,0
2149877505,20,D012307,,0
2021450846,2,D003324,Q000601,1
2405438856,12,D017060,,0
3198646471,9,D006801,,0
1998097447,12,D020902,Q000737,0
2137458140,14,D010455,Q000737,0
2025253684,8,D000383,Q000379,0
2295576593,6,D005260,,0
2004811374,7,D000328,,0
2006925959,9,D004357,,0
1993381951,6,D016960,,0
4378675706,2,D002648,,0
3034721153,1,D006344,,1
2067365520,3,D004564,,1
2765945524,3,D001927,,0
2003656293,35,D016202,,0
1974288755,24,D012044,,0
1714169124,3,D050356,,1
2342517577,11,D013053,,0
1976291565,18,D008054,,0
2022636204,3,D016216,,1
2088654351,8,D003362,,0
2090701049,3,D014508,Q000737,1
2407744587,8,D005500,,0
2967717253,2,D002424,Q000008,1
1967955924,9,D005260,,0
1965417507,20,D011143,,0
3110192813,4,D015577,,0
2400364301,29,D013325,,0
2107472292,12,D005260,,0
2071305495,19,D008055,,0
3047287510,10,D004700,,0
2472039169,14,D006736,,0
4212823107,5,D006801,,0
2235321033,4,D010805,Q000502,1
2028051767,13,D010770,,0
2219090162,5,D000929,,0
2106839924,30,D008938,,0
2014193708,11,D008969,,0
296884888,7,D004283,,0
2067608155,1,D019570,Q000009,1
2019931269,9,D006322,Q000209,0
2022601698,5,D005260,,0
2410872851,5,D006257,,0
1958660371,11,D005260,,0
2064460934,17,D012189,,0
2062697481,17,D009894,,0
3096183834,22,D008297,,0
1974520572,8,D003362,,0
2007272491,1,D004247,Q000737,1
2042842322,9,D000941,,0
2286811631,10,D005260,,0
1961726748,12,D002645,,0
4298392737,3,D009850,,0
2411696914,2,D002110,Q000494,1
2408131365,8,D006801,,0
2415160309,15,D015433,Q000473,0
2300742275,13,D011795,,0
1985768075,3,D007649,Q000008,1
2108134492,9,D004784,,0
2054813597,9,D004626,Q000941,0
2235143984,19,D008297,,0
1998400942,14,D048057,Q000172,0
2064048215,15,D010084,,0
1481022860,14,D012987,Q000737,0
2977555554,19,D005333,,0
2067184063,5,D006801,,0
2081818871,1,D002118,Q000378,1
3207328975,5,D003430,,0
2341124933,12,D062367,,0
2092329172,9,D029779,,0
2916965982,7,D000871,Q000627,0
2009159289,21,D017011,Q000378,0
2564339731,4,D000970,,0
2039990830,9,D002265,,0
2398458007,21,D013553,,0
2940886616,1,D020640,Q000302,1
1559121196,34,D016176,Q000166,0
294141212,23,D011792,,0
2147671638,4,D019161,Q000008,1
2321326456,7,D009760,,0
2027441009,21,D029544,Q000145,0
4283818145,24,D014157,,0
2395896110,8,D005260,,0
1994738116,6,D000109,,0
2395602332,1,D000085,Q000737,1
2022076560,10,D016896,,1
2062107019,16,D009072,Q000235,0
93020632,13,D020249,,0
2728363740,7,D044466,Q000235,0
2399801627,14,D008228,Q000473,0
2806525916,15,D012189,,0
2158775512,1,D003702,Q000523,1
2400625098,8,D005753,Q000473,0
1573069347,15,D060066,,0
1580575171,1,D000150,Q000235,1
3017110217,26,D008207,Q000175,0
3034440952,6,D017954,Q000453,0
2237675552,2,D000362,,0
2023110464,20,D005988,,0
2027207524,1,D018972,Q000378,1
2998742616,16,D007150,,0
2000250623,6,D066298,,0
1973232042,4,D000792,,0
2602654691,3,D000328,,0
2413708340,2,D001749,,1
75159321,6,D006435,Q000592,1
2075314269,16,D008297,,0
2018368605,6,D008297,,0
2076960300,2,D004522,,1
2046159428,8,D000135,Q000032,0
4285097717,3,D000071158,Q000378,0
261430955,6,D006168,,0
2013390235,8,D004487,,0
2041091506,10,D002675,,0
1992177698,1,D004193,Q000502,1
2403202496,5,D004444,,0
2079475824,5,D014764,Q000276,1
2616423891,43,D014605,,0
3038535715,31,D000068936,,0
2111332566,11,D016337,,0
2117193988,2,D004781,,1
1977320484,7,D000900,,0
2046829180,1,D001185,,1
2117380772,15,D002518,Q000378,0
1733592597,13,D005260,,0
152252813,5,D000328,,0
3004467889,5,D008175,Q000188,1
2314499103,22,D014961,,0
2561044811,19,D015203,,0
1964288672,5,D000367,,0
3046792513,2,D015179,,1
2068663889,23,D014874,,0
1984055411,1,D044383,,1
2900565846,4,D000772,,0
2303287550,4,D016059,Q000502,1
2409713365,7,D005260,,0
4290604382,5,D002583,,0
2155023059,20,D013093,,0
2023685666,21,D010100,Q000097,0
4361004896,22,D019869,,0
2532272206,20,D011474,,0
2416653591,2,D005260,,0
2086308620,23,D012410,,0
2026294336,26,D020300,,0
3189193686,25,D015398,,0
2416360835,6,D007223,,0
2941326168,2,D050378,,1
2435098513,11,D008772,,0
2141697252,2,D012098,,1
2076880440,8,D004249,Q000187,0
1839703685,1,D001794,,1
2039890021,8,D013927,Q000150,1
2286777531,7,D009666,,0
2403146933,3,D003313,Q000032,1
4249579949,11,D002817,Q000648,0
1987979175,19,D013924,Q000097,0
1919609294,5,D008136,,1
2066231429,1,D047108,,1
1998693984,6,D000328,,0
2419396525,6,D000374,Q000150,0
2758522868,3,D011834,Q000295,1
1983538738,3,D000954,Q000276,1
2184737476,4,D005910,Q000150,1
2124188137,26,D008875,,0
4207016767,1,D064229,,1
2018466028,1,D019583,,1
4391368318,1,D003920,,0
2086041291,15,D011183,,0
2086357452,5,D000818,,0
2038839543,13,D066298,,0
2108092527,4,D012330,Q000378,1
2042677337,8,D004250,,0
2463771008,8,D018482,,0
4234596983,1,D003646,Q000379,1
2158819133,8,D052279,,0
2006089798,5,D003169,Q000378,1
2018559649,1,D003156,Q000706,1
2139578920,29,D019233,,0
2331883727,14,D051660,Q000502,0
2142554672,15,D013552,Q000502,0
2032848760,8,D006801,,0
1982713570,9,D001325,,0
1996479832,1,D001431,,1
2038655411,3,D010543,Q000000981,1
2096156571,25,D015203,,0
2047814790,9,D003450,,0
2006123588,2,D054421,Q000276,1
2076634680,2,D002121,Q000032,1
1520113831,25,D014466,,0
2404306292,2,D000208,,0
2048807392,7,D000328,,0
4386518860,10,D008023,Q000601,0
2103746640,11,D016022,,0
3122969625,8,D008487,,0
2406778237,2,D008228,Q000175,1
2028675098,9,D005334,Q000401,0
2463907197,6,D002648,,0
1986328781,4,D016294,,1
2043488549,21,D011993,,0
2198719988,18,D009203,Q000503,0
1574656685,18,D055672,,0
4400363742,5,D002560,Q000502,0
2141376439,17,D008297,,0
195781906,19,D004352,,0
2753654910,3,D008081,,1
2429324415,8,D007415,,0
2311537241,13,D008099,,0
2139676810,24,D004730,Q000528,0
2055342780,12,D017550,,0
1981041729,8,D008297,,0
2465970568,4,D002641,,0
1965904739,8,D000293,,0
2037795167,14,D005260,,0
2017744604,11,D007124,,0
2413298332,7,D006801,,0
2027145547,12,D008207,,0
2061297463,21,D017147,,0
2162405014,12,D005293,Q000097,0
2028027280,15,D004636,Q000706,0
2146045165,20,D055502,,0
2230216955,7,D000970,,0
1977026041,7,D005260,,0
2017450843,16,D008422,,0
1552148634,17,D007075,Q000096,0
2043317492,5,D016893,Q000601,1
1987078974,8,D015316,,0
2111781671,4,D022781,Q000201,1
4289933120,12,D049109,,0
2038779486,19,D010424,,0
2062793121,2,D006854,Q000378,1
2436569678,2,D014556,,1
1974615853,2,D007259,Q000009,1
2808492471,6,D000998,,0
2094842838,14,D004828,,0
2989954252,7,D001487,,0
2036938744,32,D018384,,0
130131905,3,D014549,Q000209,1
2441270940,1,D006224,,1
2146068481,32,D007249,Q000235,0
2013051498,8,D008875,,0
1995708533,12,D005699,Q000494,0
2078984838,2,D011014,Q000276,1
1969219907,15,D006801,,0
2108093891,21,D014640,,0
2023455251,17,D011651,Q000378,0
2063035205,2,D013978,Q000000981,1
2415470233,12,D006801,,0
1997906746,20,D011863,,0
2071377317,36,D013936,,0
84963270,6,D001419,,0
2044300219,7,D004242,,0
2163865855,1,D003550,Q000175,1
2522558606,6,D003105,,0
2108830968,4,D009363,Q000502,1
2083265640,7,D004355,,0
1984407031,5,D006624,Q000502,1
1970904678,4,D009584,Q000378,1
2007976270,2,D012149,Q000706,1
2146900738,14,D017173,Q000378,0
2017902249,3,D008099,Q000196,1
2081589974,14,D001921,,0
2081738254,4,D000328,,0
2147457110,12,D005260,,0
1998794140,6,D000447,,0
1964414767,14,D029424,Q000453,0
1842997203,6,D002940,,0
2004950298,15,D054388,Q000378,0
1994657398,20,D043823,Q000494,0
2235993512,30,D011859,,0
2415777007,9,D051381,,0
2023973705,2,D012697,Q000378,1
1572399582,3,D008076,Q000097,1
1872824576,15,D004621,,0
2414235283,5,D011575,,0
2076312005,14,D013529,,0
2053185245,42,D042442,,0
2915662872,9,D015870,,0
2887912670,15,D008670,,0
2143642203,11,D002289,Q000188,0
2416049220,18,D003251,Q000601,0
1986068098,9,D008137,,0
2408826294,1,D018263,Q000175,1
2415206424,4,D005260,,0
2078106266,30,D060888,,0
1881154279,16,D053508,Q000378,0
2408042567,7,D004211,,0
3174722275,30,D012701,Q000494,0
2175953357,5,D009532,Q000494,1
2261355217,8,D001483,,0
161379779,4,D001921,,0
2017708250,12,D005260,,0
2328117491,27,D010006,Q000378,0
2190746245,1,D003201,,1
2086917790,9,D010455,,0
1965755128,5,D001709,Q000379,0
2086154127,15,D008875,,0
1739697637,19,D051381,,0
2092087287,9,D005260,,0
1988369074,6,D000368,,0
2142943268,21,D011991,Q000276,0
1970723260,12,D007839,Q000502,0
3036066039,1,D007091,,1
3135841974,17,D000072417,,0
1973637608,7,D001739,,0
2003423901,22,D009195,Q000378,0
2029525941,1,D000893,Q000008,1
2130415889,10,D000643,Q000494,0
1986041276,19,D009364,,0
1965489438,9,D005233,,0
2090533653,1,D019149,,1
2891488238,5,D006575,Q000008,1
2039532627,13,D018414,,0
3012008301,11,D007585,Q000235,0
2014993676,8,D002473,Q000235,0
2785066766,9,D005500,,0
2032303539,15,D048052,Q000378,0
2415210516,7,D004751,Q000000981,0
2401151100,4,D001794,,1
2070587612,9,D010100,Q000737,0
19059102,7,D009369,,0
2336488284,1,D055253,Q000502,1
2411236282,12,D003924,Q000453,0
2402560147,8,D004365,,0
205011652,15,D050723,Q000503,0
2470296886,3,D000328,,0
2412506888,13,D012938,,0
2014534699,13,D005295,,0
1983342911,3,D046912,Q000378,1
2054767673,8,D019317,,0
2417480129,16,D008096,Q000009,0
2874675706,11,D008297,,0
2396483271,2,D005798,Q000235,1
2402046976,12,D040641,,0
2127727336,13,D005247,Q000502,0
2016286733,7,D000161,,0
2223273331,2,D005870,Q000453,1
4313453305,5,D008224,Q000473,0
2001062199,19,D008647,,0
2008297007,14,D008297,,0
1997437800,4,D011655,Q000209,1
4298861612,2,D006507,,0
2137242192,28,D014481,Q000453,0
2100114630,10,D044602,Q000737,0
4379058383,5,D001512,,0
1912176905,21,D064232,,0
1578395729,10,D008297,,0
2131565807,12,D001931,,0
2038658397,14,D005347,,0
2098118736,1,D004361,,1
2009717893,6,D014859,Q000627,1
1991279854,13,D014116,,1
2436857922,16,D008297,,0
2412769244,21,D014057,,0
1973361353,5,D000328,,0
1983769143,2,D001393,Q000494,1
1996652181,2,D001291,,1
2129149414,11,D007700,,0
2004829579,3,D000368,,0
1978194498,1,D016026,,1
221497585,12,D003692,Q000737,0
2419086069,5,D044967,,1
4224215657,8,D035683,Q000235,0
2092034354,5,D018487,Q000628,1
2519047341,1,D005099,Q000503,1
2029685234,27,D051381,,0
1955146959,2,D007383,Q000523,1
4303969382,3,D044466,,0
4301882738,28,D010998,Q000175,0
2108936204,13,D004558,,0
2053202685,2,D015260,Q000037,1
2401640955,5,D005158,,0
2800402448,9,D000013,Q000209,0
2145771523,18,D009203,Q000175,0
2103384047,17,D008297,,0
3141045733,12,D018384,Q000187,0
2411001149,13,D006801,,0
4392231403,2,D002983,Q000592,0
2062705641,16,D005199,,0
4210521319,9,D012307,,0
1980859487,22,D012822,Q000737,0
3015213106,5,D006801,,0
2082674195,14,D008137,,0
2092055316,1,D008387,Q000138,1
2082380982,21,D009431,Q000502,0
2016638271,6,D004273,,0
2143915627,18,D013552,,0
2028331753,16,D012307,,0
2947307811,9,D000280,,0
1999858178,11,D051379,,0
2413474140,2,D014463,Q000662,1
2411736953,5,D001145,Q000209,0
2416142889,15,D005971,,0
2070659567,8,D001426,Q000302,0
2029210510,9,D006801,,0
2315189339,7,D000369,,0
2782678865,3,D003463,,0
3108336065,3,D006761,,1
2624521317,5,D064129,Q000473,1
2417660880,27,D009369,Q000150,0
2165323362,4,D008321,Q000502,1
