author_id,institution_seq,institution_id
5007100954,3,4210119674
5021207450,5,19700959
5011342633,7,24796534
5047221528,4,4210132426
5022730916,1,2800132241
5003973396,3,2799784675
5079489232,9,91045830
5024322741,2,149521062
5101802554,6,121934306
5070541636,1,4210136924
5094790198,1,4210087817
5104086785,4,2802709434
5106353831,4,59606676
5063270012,1,4210115145
5059514261,2,4210138254
5013712811,1,145286018
5030721868,6,34077901
5104288003,3,592451
5027438907,1,138925566
5020776641,1,98358874
5070826745,1,185261750
5088578646,2,110200422
5085868004,1,4210100774
5008977238,1,2802264141
5045898893,5,185261750
5071871016,2,4210151086
5019129812,1,4210119349
5058667397,1,36234482
5102280027,1,43406934
5101787986,4,4210138186
5092187871,4,1443707
5051703954,6,2801317318
5046122661,2,114090438
5102687081,2,4210099512
5060514687,7,4210127762
5058294262,1,115648763
5042115825,2,4210164563
5035023923,1,189643551
5025871714,1,3129431789
5091434383,1,4210110917
5061594557,2,21370196
5011182863,1,4210108082
5085808646,2,22299242
5045184993,2,3019035496
5022853272,1,45129253
5027330061,4,4210121221
5106286695,2,4210120900
5021053034,1,4210119856
5037317023,1,119454577
5083152230,1,121820613
5053778105,1,38631343
5055922507,5,4210131871
5016335222,2,164915025
5027898414,2,87780372
5002995135,2,2802517405
5094180719,1,76920116
5023744880,2,139660479
5002273377,2,1336096307
5058498609,1,4210109729
5002270027,1,123534392
5017852920,1,189196454
5054835338,2,155313962
5015998399,3,4210136203
5033842235,1,113825674
5029293321,2,98358874
5030084304,1,4210143196
5091228000,1,96673099
5070650355,4,1294671590
5103729695,6,243989293
5067283850,7,4210113821
5002222131,2,4210112050
5037317987,8,861853513
5102010811,7,235110982
5100051704,1,4210142032
5089518616,2,136199984
5055611740,9,28927889
5031815264,1,4210106257
5078794438,3,42894916
5001469667,9,4210146046
5103644760,3,4210133838
5092137083,1,4210163345
5001349295,2,3125581668
5035101332,1,2803043754
5102017221,4,4210123907
5100375859,1,1318643470
5026342871,1,2801539370
5038928487,1,4210098471
5103532074,10,204465549
5032675581,2,194450716
5101934323,1,200296433
5040981032,1,4210126592
5105889592,3,87780372
5021016410,1,4210162459
5077827111,2,2801570227
5057842090,6,4210139752
5001806922,1,153297377
5041645436,1,146279334
5048931630,2,2800709528
5086312671,1,4210151026
5003301000,4,1343551460
5016271349,1,52604927
5083361491,3,4210099365
5091481998,5,4210165038
5071626897,4,4210087478
5058481386,1,861853513
5072599111,2,97018004
5066700433,2,2801312332
5045561727,1,99464096
5019099949,1,148366613
5049154538,1,1331070479
5071513268,7,4210161542
5064419673,1,177739611
5046173207,6,4210104335
5083408949,1,163039527
5081902029,1,4210135439
5007976128,6,1302485747
5094163772,1,184834183
5034292880,3,242743682
5002634401,3,4210109968
5000641632,1,37802460
5056140683,1,4210148043
5067960602,10,4210113393
5032689887,1,1327163397
5061427402,1,165690674
5103674967,5,2800350601
5086364814,4,244572783
5092489545,1,110079840
5101805020,6,153473198
5052819183,4,52158045
5037436170,1,177725633
5035819512,1,1324840837
5059975758,1,4210151951
5030707560,1,25254941
5015737315,2,57206974
5066850787,1,2799663519
5033267507,8,2802849423
5073269352,1,160414472
5043047803,1,4210164777
5090525411,5,4210144610
5030146553,1,183935753
5009621106,4,154526488
5001431424,4,4210108099
5008278726,1,74973139
5103984609,1,56085075
5102419760,1,181565077
5035470260,3,4210131460
5061472641,5,243754102
5066517507,5,2801081054
5037867667,1,170935008
5020080427,4,107139324
5052701332,1,153473198
5098236180,1,3130994585
5015682586,1,66946132
5068940456,1,878213199
5058078497,3,75951250
5087856331,1,43406934
5085551390,1,4210153194
5061193840,9,4210140343
5019959465,1,204983213
5049075661,7,4210121877
5101695125,1,163340411
5026157227,4,4210157793
5061055425,1,3125581668
5083337209,9,4210157264
5004045523,3,4210086037
5103513303,3,4210104180
5042787427,2,1280414376
5065226205,1,4210148468
5053838844,9,4210091800
5085907453,1,2800437794
5076111338,1,4210118419
5028614844,1,197250369
5046013212,2,87780372
5038806822,1,22265921
5035465913,1,2802101240
5096413468,1,126688049
5028240334,1,4210149717
5039219458,2,165733156
5103889000,7,4210120783
5041045376,1,27804330
5070136520,2,138728355
5036770403,5,4210160020
5077531705,1,197610006
5002481324,2,69729016
5055503234,2,40347166
5091589047,1,2803209242
5084086853,1,178331978
5053148049,1,122140584
5037500217,1,2800556661
5001420694,3,1294671590
5052861493,2,119234918
5071807393,2,1336229394
5100455447,6,151075929
5001112865,9,42934936
5026766355,1,52527943
5042557683,8,136199984
5005369705,2,79272384
5101163351,8,20089843
5017332743,5,192545095
5002375300,1,2801952686
5035938410,1,155419210
5023822218,1,142974352
5101066295,1,4210160718
5101429219,2,147747303
5064919900,5,143593769
5092368149,2,116953780
5101924999,2,4210152119
5015416238,5,150729083
5064748112,5,4210142324
5006970730,1,4210150960
5009638120,8,74796645
5103248499,6,129975664
5031689366,4,180203408
5039897432,3,1298353152
5088012542,1,1314135232
5042715811,2,885383172
5060356848,7,123900574
5040467622,2,153975220
5020499216,3,909854389
5015535922,1,4210115718
5010452961,4,4210120671
5020579083,1,126596746
5072038259,1,39555362
5061861769,1,18014758
5029364346,3,4210140935
5042130676,5,4210137555
5087660572,4,2802567020
5077086757,1,46597724
5066676134,1,211433327
5066532180,10,219193219
5077199633,1,1283280774
5083780673,1,4210111882
5095253891,2,71052956
5087235686,2,4210127401
5012477021,1,3121799822
5066278935,1,145872427
5004058241,2,4210090185
5049575665,4,2799360765
5100572101,1,24603500
5067564397,3,122140584
5047906108,1,4210133510
5063400566,1,4210156205
5055921495,1,1648549
5071449452,2,4210146501
5003967725,1,4210086060
5100653864,1,75867142
5078301905,1,4210162082
5021302044,1,4210089287
5005218461,1,60668342
5103519380,1,40120149
5069112567,2,4210150575
5068649906,3,4210116088
5019630425,2,4210139671
5068664764,6,4210138940
5005345127,1,1291836623
5106627951,6,134113660
5001873578,3,2802295813
5038941244,2,4210108666
5073599844,1,177909021
5084452675,2,4210092944
5043678139,1,98285908
5093627352,5,4210099699
5027079653,8,55732556
5093340947,1,86519309
5015737233,1,168635309
5026611825,2,4210136171
5028164078,1,40479246
5002165447,1,4210134468
5100370636,1,98285908
5083612179,2,133437993
5098874704,1,4210154497
5088870497,10,178232147
5082271017,1,199028557
5083956058,1,1333622710
5057878696,2,4210110784
5056702962,2,19820366
5074009090,7,4210140007
5058261027,1,927504317
5060644161,1,4210146544
5020869810,3,4210144431
5052878940,4,4210098002
5097335534,2,4210114611
5103834181,1,4210147586
5064497106,1,203737432
5020931522,1,4210111188
5018188523,5,1326498283
5069288315,2,4210166576
5042226462,3,138728355
5062771689,3,188973947
5041418121,1,4210114114
5055713707,1,4210164202
5015913928,1,189158943
5071319450,1,4210163979
5056951966,3,1299303238
5093589623,1,4210136188
5066500353,1,154338468
5078450891,3,205783295
5018905679,8,66946132
5060155336,7,181391015
5000045398,1,4210106879
5046947641,5,180825142
5022239742,1,155419210
5092490837,2,12449238
5083305001,2,1286751378
5052822417,4,82284825
5024686534,3,52325
5062105520,4,19894307
5036485119,1,1287163989
5014660298,9,133599470
5102878213,2,4210125520
5031917718,1,4210126520
5101620743,4,4210103541
5035357590,7,99434035
5058890337,2,2799390153
5087604942,2,68554272
5000958477,1,24676775
5070196022,3,4210135735
5090752513,1,1292842697
5021254294,7,15704514
5019587608,1,31512782
5041328555,1,108108428
5088056693,3,121797337
5102127833,2,1293718874
5095315219,1,4210095211
5035177618,10,4472751
5060774978,3,43369023
5052961834,2,158248296
5097063319,2,187531555
5101263087,1,4210147380
5042288955,1,113358080
5062712780,1,100051649
5026435963,1,169719367
5007555655,2,59028903
5036981599,2,1323638106
5088370559,10,12187552
5001632812,1,4210161702
5030732925,1,130238516
5044910555,1,4210098027
5032967059,2,2799853436
5068869767,1,294094635
5024972933,1,204553293
5011160734,5,51556381
5043651752,1,3129828962
5050753881,1,200763008
5028470844,1,5124864
5004024011,1,138801177
5022434095,1,130054616
5101501549,6,21193070
5094772780,1,4210118534
5043850983,7,25998863
5102448458,2,170751988
5007611127,3,4210125101
5009084992,1,185203018
5023887601,10,160606119
5103922058,4,39804081
5037283019,4,901861585
5093082071,1,4210165180
5043080417,1,8692664
5062653172,3,4210137693
5069547323,3,40434647
5087178126,2,1313416372
5081172994,3,166401450
5069645395,1,2801281511
5101969205,4,1328775524
5072784221,9,16038530
5006062797,1,155936010
5093071166,1,4210152379
5002480016,7,2800026062
5080869211,6,177802217
5044931370,1,4210116312
5002254370,2,4210120668
5061421043,2,140172145
5012522360,1,31784960
5046346952,9,1295339012
5026345948,1,53465836
5091985367,1,110360157
5085267939,1,25974101
5044691256,2,178574317
5024294077,1,139290212
5057853427,9,4210135981
5056157631,2,130442723
5027923896,2,2802258008
5102325902,4,4210087147
5073483419,1,32574673
5103222118,4,2405095
5099538585,4,79576946
5088142283,1,64102629
5061159091,1,2802142657
5064010824,2,37696226
5009925103,9,3017153554
5058551301,2,4210097159
5052259339,2,19880235
5102206944,1,4210089761
5037916186,3,4210102296
5075673357,1,151746483
5086965834,1,186131212
5066849885,1,4210149317
5086149659,1,182534213
5103323368,1,4210109224
5076086549,2,2802723752
5098440767,1,2800562746
5055265268,1,114539943
5088637966,1,4210166768
5092771563,1,4210106256
5058255672,5,4210122849
5103391029,1,7877124
5073606837,2,4210127379
5000831553,6,33213144
5000890735,1,138801177
5102494322,3,4210165038
5048988317,4,196272386
5084576981,5,71437568
5089584429,5,139347817
5103478266,1,2802229882
5039778616,5,181097317
5005855200,3,2800795503
5027496309,1,130238516
5053007036,1,4210119417
5041415891,1,199305430
5054229917,2,5023651
5007903720,6,4210125843
5044536443,6,4210136275
5026667777,1,4210148616
5054108614,5,4210106256
5082274158,4,4210144384
5068345201,1,39454813
5103680169,2,4210160344
5000106707,1,177156846
5095453097,1,65674248
5026925237,1,4210114241
5056127099,3,4210141639
5092072104,4,4210087915
5101148658,1,4210090096
5102080936,1,145311948
5031279936,6,52099693
5046743061,1,4210157195
5004484560,1,1288882113
5034481210,2,17974374
5072046850,7,4210100841
5034744444,1,4210095266
5043161901,1,4210122485
5055471922,5,1315085146
5006946437,2,4210141426
5005278194,4,100532134
5104101799,2,159247623
5057295694,1,145311948
5059216681,3,2801136558
5046020001,1,189977406
5038726652,2,2799393793
5014160896,6,38877650
5022096008,9,1334283787
5019824706,1,12833781
5103824699,1,151727225
5070276813,4,4210097146
5101525369,5,4210091044
5083902713,1,162577319
5080312804,1,74656192
5004640238,10,183067930
5039151918,4,4210146732
5058796985,1,181547552
5073761628,1,4210159266
5047461011,6,4210092112
5030525436,3,4210096386
5004849574,1,4210114157
5072174867,1,79576946
5068250858,3,1327576362
5079187943,2,40347166
5015682559,10,159548981
5075066246,5,185203018
5065728469,7,4210114081
5044598768,2,102149020
5058401458,1,162148367
5078381674,2,165230279
5103567865,1,27804330
5100342523,1,4210109381
5100755801,3,52158045
5093105668,3,47229656
5011341084,7,4210103308
5056915331,1,4210088053
5007680348,2,4210106256
5017101619,1,1334415907
5085232332,2,75027704
5049311904,2,34155123
5102551697,4,154864474
5064840557,5,35440088
5007105302,4,867280407
5061468123,3,4210094949
5024049110,4,686019
5044489402,8,4210150798
5010740869,7,4210141597
5051302173,9,57053284
5026459183,4,38877650
5102340683,2,2802423016
5055116623,6,4210105493
5091584696,1,10902133
5020951309,1,36234482
5017627607,1,4210153526
5029961768,2,4210130559
5056563907,1,4210140958
5019905019,4,4210133534
5070300635,2,48530168
5008494012,1,167751958
5010334712,3,19820366
5075182224,5,4210131007
5100516363,1,4210158804
5086284790,5,1337608970
5091588568,2,56081889
5062705834,7,53964585
5048113261,3,4210100596
5082077298,5,4210144611
5101201613,1,4210156478
5087408390,1,108754898
5089364309,1,4210103613
5080975431,2,919571938
5066829335,1,32021983
5089280434,2,2799905417
5054389708,2,126520041
5082075234,4,49332381
5064710239,1,1283613182
5053480373,1,4210123965
5035776192,1,277688954
5087552040,3,4210097138
5083540052,1,4210165841
5044921540,1,32399674
5102202692,5,205783295
5004463502,4,91732220
5077600972,1,7882870
5104001799,1,37012753
5012898545,2,11935315
5019117490,1,146416000
5007849741,5,1302493489
5091765078,1,98704320
5017930217,3,4210111521
5105634041,1,157394403
5008331409,1,151201029
5083700445,1,4210099912
5063180561,1,87048295
5024676881,1,166934088
5012455717,3,19325673
5103726661,1,126744593
5008215567,9,4210115646
5051618322,6,4210162190
5043234473,3,887968799
5019396759,4,4210158352
5060378706,1,179193067
5102821393,1,197347611
5001247844,7,142263535
5071872356,1,4210102241
5083477510,7,181950316
5102331592,10,183067930
5050905472,1,149290949
5004203939,2,4210148921
5089253082,10,135714990
5096056785,1,4210122487
5101838388,4,4210097066
5088124752,1,165143802
5091290108,4,136199984
5069907956,6,2960094004
5057672524,6,94509681
5007560990,3,4210114234
5052138273,1,67415387
5040285739,6,134560555
5027811813,5,142637625
5103872256,3,71999127
5061104357,1,4210112299
5102958380,5,204250578
5011747892,3,4210136526
5062254329,5,121748325
5001443974,7,4210135679
5048079493,4,136199984
5024173563,1,927443849
5053524981,5,27781120
5078465190,1,55633929
5085757077,1,3006985408
5011473929,4,4210117737
5063107416,1,4210103782
5003591093,3,125671874
5057965343,1,4210131959
5101631892,2,4210160476
5103018398,2,136765683
5076707007,9,1282105669
5063110666,4,4210095322
5065906913,1,79189158
5019391035,1,2799375222
5058586419,1,4210141683
5097021329,1,136765683
5020329476,2,4210166036
5012847114,1,122140584
5006477435,3,4210167297
5086964805,4,10091056
5075895905,2,130238516
5012546443,7,2801621085
5038353206,1,143318147
5066615560,1,185492890
5090960669,1,127317711
5018279248,3,151746483
5101611373,4,4210165038
5068506199,1,2800287097
5011301359,1,3123046734
5032589042,2,154526488
5005365674,3,5728261
5079579380,2,4210127387
5021558138,5,4210088668
5012963559,2,131827901
5080876128,2,177388780
5057797846,6,4210166020
5050758092,1,28257850
5039058964,2,197347611
5008561417,5,2801345345
5082271529,1,2799307867
5036607913,5,185443292
5023437956,1,4210136182
5065762674,4,2801317318
5031297351,1,4210099644
5008305778,1,28615091
5102087589,3,125839683
5095672576,1,4210094038
5002021090,2,157773358
5009018672,3,2801525552
5060738096,1,4210148414
5056069404,5,4210163738
5032138099,3,100191712
5060156500,1,4210147779
5093442580,1,5681781
5021009209,2,90735388
5067220981,10,4210116630
5067916604,1,4210135086
5006514244,2,130701444
5075881204,3,108403487
5007230741,1,145311948
5011677591,3,19820366
5101075652,3,24943067
5030796154,1,4210121101
5081596249,3,167234411
5103067285,1,4210098856
5025672808,1,4210102411
5103582841,1,155781252
5088915948,3,4210096972
5104348389,4,183067930
5043941055,7,4210125590
5085062465,1,1283280774
5103585507,5,865915315
5069849268,2,59270414
5028739667,1,4210165542
5048737814,2,4210127074
5014922200,8,4210093821
5063106812,1,230495080
5075120261,1,4210158725
5030904866,1,111277659
5003588465,10,165779595
5024580746,1,76806599
5015727902,5,158842170
5067297191,6,4210104042
5004591689,2,184139950
5040397161,4,40120149
5069421914,1,4210155252
5100364978,2,4210163363
5067370495,1,173304897
5034364887,1,4210106526
5019622555,3,241749
5004056259,5,98704320
5043545709,5,24185976
5044324520,8,75124487
5091409372,1,172980758
5022796075,9,4210160465
5051375268,1,169199633
5102135580,1,219193219
5015913312,2,107920810
5073081372,1,4210087454
5101474180,2,134635517
5035789052,1,52099693
5102132961,3,45129253
5071972266,1,156216236
5044515348,4,4210111975
5022485149,4,4405392
5012463858,5,4210125979
5006481084,1,45129253
5067072578,1,4210112034
5051295155,4,1333839041
5087323616,1,174216632
5019072092,3,161318765
5076804301,1,165779595
5009479264,3,4210136164
5042391433,3,59270414
5062493059,2,141641110
5042581506,2,167153416
5070644097,1,190805021
5011928993,1,8087733
5047206109,5,4210107105
5006205998,2,4210139547
5033872060,4,130238516
5032950098,7,200719446
5060174975,2,145608581
5050991849,1,82783531
5029561060,2,99065089
5010970146,1,4210140742
5012844751,2,4210140987
5069711282,9,4210109567
5085839813,1,168635309
5025711749,2,45683168
5054023783,2,1294671590
5084988446,2,122140584
5042210423,4,150673438
5016880030,2,159176309
5026936695,1,135226738
5049049051,1,22265921
5102831600,6,153297377
5040838366,2,4210094371
5103020988,3,43640090
5036316295,4,1294671590
5091812930,2,78650965
5015334463,1,4210152653
5041579264,1,173664879
5030549135,1,40034438
5083802088,3,95457486
5010897436,1,152988861
5054123372,1,33849332
5018332515,2,2802362269
5083168853,1,4210119946
5029764867,3,3130046622
5011599607,1,4210087705
5005938693,2,2801345345
5008936897,2,44468530
5064637925,1,169521973
5074520832,5,4210133112
5048064048,5,4210164902
5101579016,4,4210124907
5003527582,2,2800423888
5103666180,1,136765683
5039110091,10,4210156210
5101686326,10,31595395
5008369036,1,3132302805
5014941990,1,74485261
5009249468,9,98734588
5020515758,2,4210137409
5073883081,2,4210136890
5015823895,3,28257850
5066394463,1,48076826
5015529786,1,148366613
5022959249,3,895819238
5087699798,4,4210165010
5003879569,4,2802050884
5055164951,4,4210144290
5040759951,2,4210144560
5019280081,1,4210102330
5016001875,1,183935753
5063420380,3,35344726
5071024866,9,98365261
5002037803,6,4210154133
5013076735,2,4210132950
5023851854,3,145847075
5025996185,6,207399273
5103647864,1,95634034
5018312751,1,4210166313
5026072632,1,4210137740
5047446758,1,82387448
5038355024,2,4210146501
5087937663,6,114132059
5005896331,9,4210131234
5008141397,3,4210149682
5026142129,2,4210094564
5021545085,2,40347166
5086154128,1,4210157396
5080350478,8,27804330
5033990597,2,130343225
5063798444,1,91807558
5049496352,1,2801261953
5049731436,8,4210087293
5072951063,1,131141727
5012533093,1,179193067
5062094741,8,4210135551
5105261579,5,141945490
5010171541,7,4210134544
5060950349,2,174878644
5056910465,6,142393192
5092527814,1,45294948
5078395914,2,90843659
5013175387,2,4210130178
5026328727,3,4210102407
5019580716,2,1280536761
5037034567,9,1284351223
5062590523,1,4210094654
5055315025,2,4210112471
5059619420,2,59270414
5055013329,1,4210131965
5101568671,1,17721919
5081580964,2,4210091433
5087419794,2,146552867
5040428428,1,45391821
5104089116,1,162148367
5075021416,1,27462735
5101302318,1,179647637
5029089837,2,2799503643
5077888824,1,183935753
5094735484,3,4210163566
5068577689,10,4210113668
5053953994,1,114531698
5105626068,1,53964585
5019214501,1,4210145983
5080748955,2,2802849423
5063275754,2,36258959
5009517924,1,1286329397
5042431962,2,1334069289
5053625058,3,88830068
5067422033,1,32625721
5049962359,1,185286233
5065868589,1,185261750
5050303281,1,4210093687
5035068886,1,123443094
5032578437,1,45129253
5104929713,2,4210146423
5014280916,4,94310126
5019694561,3,4210086066
5034297908,3,32699454
5089306876,1,129708740
5000395362,3,4210134318
5056380913,1,155165993
5074050779,4,43879129
5083345780,4,4210092274
5081137194,3,141074466
5088688853,8,4210101929
5094965273,1,4210108370
5096443020,5,4210121976
5036825763,3,25041050
5100641189,4,194450716
5100849401,4,130346340
5038103198,1,90960554
5062932603,5,161046081
5044048660,1,3017690349
5103418674,1,107640659
5033376649,6,4210101563
5045570262,1,15896350
5042069571,6,2800249840
5057729075,1,2998215954
5101584203,6,4210121771
5068030384,2,16820183
5058067629,2,3129743071
5096841845,1,24057909
5071438350,2,40189715
5000707255,10,76835614
5022385703,1,128076159
5059795359,1,65490261
5041348498,5,4210133436
5083541506,2,86519309
5011530781,3,117965899
5053483131,7,4210130512
5031372233,4,98358874
5100606102,10,4210106953
5100663406,7,24943067
5018752593,1,4210151887
5023618502,8,205924995
5016839834,3,2802423016
5102245635,5,67009956
5045747949,1,83123760
5027117257,6,205783295
5100342186,9,4210101167
5100373495,7,151075929
5100609778,1,39534123
5028987489,3,53276908
5020858866,3,20388574
5012829943,1,1330342723
5013190983,4,139264467
5028075373,6,4210144850
5089482626,1,52357470
5101185526,1,79510175
5104707595,2,4210107720
5017085822,1,173304897
5031950517,3,2279609970
5078475385,6,1334627681
5091986715,2,904090387
5103749273,1,4210160144
5004151785,2,119060216
5092816265,1,23946033
5058737960,1,196699116
5044309490,6,4210165038
5009233585,1,1330342723
5051213152,1,130701444
5071119878,3,192545095
5101947599,6,4210086780
5080898726,1,134085113
5037247987,1,4210100755
5060743814,1,154130895
5053977488,4,2802928900
5094086331,1,304011483
5027992539,1,2799853436
5086793997,1,1295562517
5101003725,1,4210113348
5049216092,1,96576516
5043239242,1,27357992
5035933437,1,91786662
5066270328,4,129192303
5102715113,6,119003972
5059668643,5,1341575764
5067063996,1,73822459
5001695890,7,17301866
5065380038,2,4210137933
5073735582,5,4210134534
5006010318,1,1341412227
5018983072,8,4210127387
5101494463,3,39624965
5056127340,1,197191942
5048218556,1,889804353
5052587365,9,285663978
5033563760,1,56007636
5099816698,3,3125347698
5027088263,2,223822909
5066640162,1,27765905
5090380448,1,204465549
5081784668,3,2890687768
5041166803,3,83558840
5057970528,2,8204097
5028630945,3,123044942
5070973069,1,4210089877
5014542743,1,4210138249
5017856968,2,108103353
5052981962,5,138006243
5060455483,2,4210120283
5034483296,4,2799885155
5061613919,7,4210097945
5053614015,4,4210160204
5017320732,2,4210129701
5058621389,2,87216513
5100563073,2,4210127432
5012025769,3,63634437
5077749361,8,173759888
5023092149,1,3017888287
5080954246,1,192454743
5066018958,9,79576946
5002665933,2,4210086422
5070375189,1,200769079
5057711715,1,23946033
5103818595,1,60858718
5100336745,5,4210123686
5019183668,3,4104125
5001391714,3,96840727
5102294720,5,35722693
5001691306,1,111966504
5045709408,10,50357001
5051354688,1,4210144368
5100559932,1,169071405
5080164147,2,98285908
5001207789,3,130238516
5024350787,7,4210140493
5060574714,6,141591182
5101555559,9,2800965796
5058586776,1,169381384
5086025814,1,4210153510
5084775857,1,2802913842
5083572875,1,158248296
5031025146,2,1340210623
5094579054,3,1317680332
5101671770,8,204831749
5071996594,3,176601375
5036016084,2,4210153126
5036480835,1,98381234
5102789423,1,59944920
5069985186,3,145487455
5043021035,1,58716616
5016277128,3,180203408
5066280553,2,4210139035
5084453091,1,141945490
5058208174,1,4210103530
5014956878,1,901861585
5031773692,2,22299242
5065176017,1,27912750
5032582385,2,4210161256
5090519974,1,131434179
5050194774,5,2801259928
5071119924,4,47720641
5047476012,1,4210113643
5087409619,1,72227227
5040251221,1,4210120897
5043562624,2,1313323035
5045191943,3,4210155549
5103553353,3,4210122487
5038529183,2,201448701
5013703281,2,4210161409
5071102239,1,27841520
5025014480,1,217937681
5036258980,1,4210107299
5042803070,5,4210092058
5057938506,1,22299242
5059042176,1,21203515
5101094311,4,4210136414
5062487772,2,63634437
5058918474,4,4210144085
5032168794,6,1292859797
5091063544,1,16371252
5005415179,1,202697423
5050100396,1,4210158190
5069886437,1,4210164256
5004353450,9,159176309
5010912034,5,11701301
5042139111,1,2800843827
5014345869,2,4210086173
5066048731,8,1328091291
5034053665,3,169381384
5103042584,1,2802508454
5053362762,1,22299242
5026922778,5,182534213
5032931276,1,84470341
5094756284,2,166595947
5015016882,7,4210112957
5009838490,4,2802497816
5021177246,1,4210133125
5076585993,2,47400469
5087679144,4,4210132578
5055850475,9,227586296
5009320735,1,74801974
5052263855,7,4210113126
5020306233,1,4210144600
5013637716,8,4210165778
5042188433,5,181369854
5054630017,4,201448701
5081567522,1,148128674
5024657983,2,132053463
5025109053,1,147017597
5104956144,7,4210120393
5087558805,1,86519309
5106715641,8,4210157667
5059843837,1,71353707
5005324687,4,67031392
5070142325,1,4210091554
5073305694,3,87445476
5054868073,1,4210144604
5066356595,1,4210121131
5029778629,1,27837315
5101146415,1,10902133
5102722014,8,317356780
5065530988,1,199028557
5038832631,1,160606119
5105522575,2,4210093180
5095590452,2,4210157052
5007497010,1,107613613
5038767189,5,1295435021
5078425256,2,85922643
5095001111,1,860813019
5103267573,6,188329596
5071311716,1,141945490
5041194639,2,4210116730
5085833181,4,33213144
5048281063,1,3131389504
5003003171,1,4210121420
5018378545,3,2799452066
5070038722,1,91807558
5030114699,8,141945490
5094917962,6,205783295
5006024008,9,4210117448
5057922621,5,20231570
5012320089,1,153512688
5072628105,1,106994412
5053517304,4,4210096345
5008191376,1,4210160682
5105989913,2,99065089
5103885238,1,87289247
5010961445,1,4210151437
5090168868,1,290859477
5041576844,1,181085462
5010229998,5,108785884
5015923044,1,49451733
5001239200,3,2799552643
5102923441,8,4210155195
5029813098,9,6406202
5048391102,10,193278943
5005344342,1,184840846
5005443053,1,99908691
5057865302,2,4210127055
5032782867,2,4210161852
5037232573,1,43406934
5052229806,1,4210105571
5011377656,2,21700936
5019370194,1,4210115218
5023057605,7,39804081
5045429840,1,4210132044
5017997319,1,4210100279
5038291872,1,3133131564
5049402381,7,4210152628
5020725890,1,83683471
5000933267,3,4210135349
5010089166,2,11957088
5002520260,1,3021884489
5091408345,1,4210093617
5024721718,2,2279609970
5028213612,4,4210139126
5103438042,2,177001074
5065324878,1,113463164
5003802490,1,4210161910
5023584009,3,891521709
5040264919,5,4210166444
5067385204,2,98358874
5055153829,6,2802443823
5063102275,4,4210137520
5092767030,1,179647637
5025026149,2,134820265
5011799704,1,4210124634
5052947301,1,37574244
5038309108,1,4210160302
5056398237,3,2802709434
5037583352,2,4210165038
5052305400,7,4210145126
5017280508,5,4210091745
5036460147,5,17974374
5022122226,1,4210108408
5057019266,5,4210132549
5042184721,3,4210141342
5088202880,10,56019348
5023787182,1,174306211
5064782840,5,36234482
5103851826,6,55952717
5070195595,1,79889768
5100700359,2,204250578
5077798022,5,95457486
5101391415,1,4210096354
5037090807,8,264385032
5044191392,1,165733156
5063037328,6,4210095330
5100667082,7,4210140680
5044169277,2,2801097748
5047527390,1,4210102540
5027029365,1,879563668
5102833806,5,71637028
5019561987,4,4210149717
5055473410,2,65143321
5093448418,1,4210131466
5001081960,1,2801159745
5077714419,2,40120149
5073124162,5,4210166003
5021323518,1,4210123965
5009618244,1,2802753785
5030349685,1,7882870
5089245216,4,4210087691
5061307240,1,2800696124
5056274633,6,4210130930
5027672901,1,9360294
5072627866,1,169016828
5048387079,1,4210139797
5063782964,1,4210117808
5021350551,1,4210146358
5026535522,1,12097938
5085366876,1,96673099
5047665530,1,17974374
5049554904,3,181391015
5056066556,1,36258959
5094606687,1,299595467
5072125087,2,91045830
5005318830,1,96408169
5019789443,9,4210145836
5099076872,6,82952536
5017746712,1,5626980
5064712848,1,72903472
5023123963,1,1328908458
5031821292,3,136754270
5021434483,1,83202590
5023454639,2,78577930
5080285247,3,76705860
5092053805,1,145380033
5104249572,10,3124059619
5034842886,1,4210151564
5100404053,6,85389745
5063729241,3,4210156450
5093541154,1,4210116025
5014208218,2,20581793
5101521494,8,189442560
5102259988,4,4210100544
5020314245,8,1310837484
5101157072,2,184681353
5015591148,3,52357470
5061050149,7,4210148693
5060197628,1,90267481
5069695141,2,87111246
5062559741,1,206945453
5062688084,4,8087733
5077708146,1,149251103
5042327603,1,177671886
5102003951,7,87111246
5046720805,1,87445476
5017711711,2,4210155054
5030191578,2,4210155147
5065750474,7,96673099
5042001960,7,157725225
5078135687,2,4210141690
5013211447,9,33213144
5056263616,4,98704320
5013373705,7,219193219
5022622833,2,4210088918
5065345147,1,4210086811
5070162260,2,4210152289
5048759517,8,206945453
5086816485,1,87216513
5061301399,5,154099455
5052846360,4,4210130620
5076570353,8,165085132
5059281103,7,4210127266
5047981741,1,11855966
5066567513,3,4210110523
5030516720,1,21361538
5069216904,3,4210133092
5019671302,6,129627893
5105474106,1,4210092306
5100897986,4,4210099373
5102256378,1,15089104
5084430691,1,293362453
5035377036,3,2799765737
5020534850,2,205349734
5056697792,7,4210118116
5062878027,1,4210115077
5059006528,5,4210131871
5041615046,8,110383171
5063963685,1,130343225
5034219969,2,1299303238
5056472221,3,223822909
5103343849,1,31466659
5009513224,3,19700959
5067891001,2,4210165985
5055709451,1,4210149247
5103585481,3,95457486
5006449807,1,95457486
5027821548,1,4210089964
5049263400,1,84524832
5078620890,1,36486460
5100956762,1,4210090615
