work_id,author_seq,author_id,author_position_id,is_corresponding_author,raw_author_name_id
2011677801,3,5089410194,3,0,60955568
2090340916,4,5062351879,2,0,52357253
1974868250,1,5059258165,1,0,76467519
3135660162,1,5029429945,1,1,17061372
3092314910,1,5026300484,1,1,90863361
2101943864,1,5057651525,1,0,26158100
4230537032,1,5029275926,1,1,34555190
4206075155,3,5013038333,2,0,40803487
2781723357,1,5082928027,1,0,40107896
2362415814,1,5100350371,1,1,81039536
3014823567,1,5066818401,1,1,89454780
4398504867,1,5071396280,1,1,13514688
1603931788,2,5075078820,3,0,31680489
603656521,2,5036088875,3,0,87539955
4383113092,3,5082462971,2,0,13305829
611699277,1,5054992960,1,1,52370652
3185157634,2,5079129633,2,0,80046697
2913283754,6,5036949556,2,0,87385927
1972276294,7,5000143494,2,0,47002465
2501545175,3,5069473938,2,0,51441482
3024131172,1,5032242801,1,0,508609
4391175652,2,5005042939,3,1,5709233
4393284640,13,5072444131,2,0,12885394
4393976648,1,5102640849,1,0,102112332
2978663313,9,5103501561,2,0,73555527
2614832311,5,5003033255,2,0,18520859
4395304327,1,9999999999,1,1,58342789
3119753632,4,5103947165,2,0,29130773
4380873010,4,5055290987,3,0,72667064
1039108888,2,5101608292,2,0,81128529
2970119453,8,5061442914,2,0,30200043
4200185500,25,5058157329,2,0,53746987
1996923132,4,5060914321,3,0,1556846
2273003180,1,5018074808,1,1,82251976
3087264930,2,5052903255,2,0,19571886
3124613108,1,5024962614,1,1,66585531
4281747049,1,5005529078,1,0,26817416
2554093758,1,5018125273,1,1,1221404
2972901437,1,5016751872,1,0,64854147
584945655,3,5086504237,3,0,59195383
2019694948,1,5100836581,1,0,81651202
4401014770,5,5099051038,3,0,99995027
2806801178,1,5004075268,1,1,13193704
2017849410,2,5042533440,2,0,13748050
3159610105,2,5100765485,2,0,70480397
4380723765,3,5094022585,2,0,26860780
1014040027,1,5032770014,1,1,88708923
2479704768,1,5077905027,1,1,29815361
2592073249,5,5030399224,3,0,72227275
4397346300,4,5077108590,3,0,70259600
2045223540,1,5000307291,1,1,63305812
629969391,2,5036278089,3,0,493638
2884070518,1,5098154332,1,1,101063988
3094610366,2,5074715850,2,0,78287337
4392372038,6,5041903885,3,0,63710143
2288339227,1,5082868187,1,1,91449175
2107022111,7,5103484407,2,0,36934180
2939959611,15,5089733754,3,0,38702020
3095798152,8,5015889339,2,0,13997644
3139831807,1,5031707581,1,1,18923796
3217408103,3,5080949643,2,0,49567139
3171233098,1,5025878771,1,0,20522816
339785326,6,5023392355,2,0,15693168
2046116022,1,5071628819,1,1,29655456
2471688152,2334,5005630896,2,0,47395242
812452392,1,5017268391,1,1,30140256
3163622930,2,5061211269,2,0,6895347
2197392479,36,5022921031,2,0,81284640
4386156384,1313,5105505342,2,0,54941162
1984293848,2,5081244609,2,0,31124709
2050471974,2,5022945869,3,0,61494420
2108423314,7,5064500871,2,0,82803144
2304262492,2,5028172944,2,1,32462192
2136174425,9,5002414024,2,0,75559563
2589188976,2,5077667170,3,0,92977234
1995330672,1,5039710674,1,0,19778334
3160916196,1,5063354979,1,1,83723196
4285078472,8,5011773666,2,0,40097892
3200530593,2,5101894674,3,0,55032883
4391462959,90,5026448180,2,0,23299867
3196953887,2,5015388584,2,0,62319422
4389445613,2,5100748115,2,0,10005663
20806150,7,5007270520,2,0,24568020
2123256360,1,5083512014,1,1,42480866
4213122791,1,5091103447,1,0,457473
925589262,1,5075455844,1,1,93129382
2125419587,2,5026782136,3,0,8294417
3011088045,9,5050975882,2,0,79481925
4214647860,31,5052942895,2,0,16913679
2088337689,3,5103523328,2,0,93968568
629506854,2,5001967397,3,0,12925188
2331162144,4,5097539871,2,0,100900054
2397301264,1,5005478884,1,0,37986685
2218803922,3,5022180025,2,0,87243493
1010720893,1,5039846835,1,1,8828441
4254813633,2,5072429389,3,0,11415081
4253911408,1,5048615487,1,1,47610517
2591995688,127,5105986596,2,0,19724266
2463126995,1,5074023473,1,0,43185098
2762729344,5,5042255888,3,0,37810961
1559645899,3,5049252360,3,0,33864551
2750794414,5,5085058763,2,0,61611346
2725667849,4,5041372165,2,0,32553337
3123706516,1,5001370647,1,0,83431430
85012954,1,5010715988,1,1,4061553
4390433143,3,5044610102,3,0,103339064
3182362388,1,5100558004,1,0,25716715
3197073190,5,5001092236,3,1,54150388
2031435919,1,5062089681,1,0,81507441
4296662815,4,5030770909,2,0,10061173
2171683134,2,5039206170,2,0,67201683
2982158899,1,5048888817,1,0,56199736
2077202538,3,5043744548,3,0,47718269
4235786240,1,5088778596,1,1,74095152
4400279911,3,5106602644,2,0,61531662
3147700102,10,5062077022,2,0,91103240
772682141,4,5052558490,2,0,29917245
2578773317,2,5020572187,2,0,54430875
2744151991,1,5056821621,1,1,5960509
2053664880,1,5103193938,1,0,23477032
2141920486,1,5002107010,1,0,5307052
4379931323,3,5008451803,2,0,24921535
4320480128,1,5104849983,1,1,53975283
3193503127,10,5009215615,2,0,74907962
2049254798,1,5034011808,1,0,64322260
1593790285,3,5031748727,2,0,88337434
2614413486,1,5059068539,1,1,71181255
2602349131,1,5019349564,1,0,41947072
1440703701,1,5023234404,1,0,92680464
2323176670,5,5049470964,2,0,71328309
2144907203,3,5000887963,2,0,24251189
3164925681,2,5086315506,2,0,66798057
3158453611,6,5017085800,2,0,25006666
4392157516,1,5094002652,1,0,98190148
2945046150,3,5100730823,2,0,35655223
2067444275,1,5051884291,1,1,15915579
3114842805,2,5071796183,2,0,84949652
3014142076,5,5019942157,2,0,28586938
2057860592,1,5103371775,1,0,11687357
3015399275,2,5071393148,2,0,11303011
2018704876,1,5050033078,1,0,35870098
3173750826,2,5063700312,2,0,5608081
3163038808,7,5010635867,3,0,91247799
18869899,35,5063890679,2,0,19691458
2793385701,5,5006899750,3,0,1893390
3126928581,1,5061871263,1,0,70162725
2620446975,1,5101906227,1,1,61030936
3102470054,1,5030477820,1,1,22028956
2510784286,2,5081903599,2,0,54595798
1964587600,2,5078629287,3,0,75257638
600146228,9,5083514322,3,0,92917104
3085717162,43,5086522167,2,0,53046913
2328065949,6,5074804849,2,0,81784165
3215881020,694,5007949292,2,0,61940501
1556369156,1,5015180624,1,0,31898612
2290809308,1,5026670626,1,1,65415109
70235659,3,5086113142,2,0,15692147
2963242393,5,5005729586,2,0,13994989
2285113047,1,5046758960,1,1,89190028
2614303085,6,5039365285,2,0,72298836
835499157,2,5058784019,2,0,89066390
3142404592,3,5021457246,3,0,66617279
219285816,1,5057995059,1,0,52334991
2962843862,1,5100340815,1,0,16916378
3165546358,6,5102402676,2,0,73811754
1485989771,1,5018728319,1,0,43990483
2051356019,4,5080616525,2,0,35574002
80209032,6,5066388973,3,0,35583571
2075567297,1,5021873093,1,0,80849796
1790382190,2,5088295299,3,0,38169805
2185618971,2,5082093761,2,0,2043354
4291214362,1,5000456434,1,0,74988364
2112529665,6,5090853888,2,0,20790397
2908819611,4,5067479898,2,0,42746185
1747920898,1299,5091718594,2,0,47025520
1999501702,2,5036300601,2,0,77980329
4360942147,5,5100396992,2,0,28886333
1514651898,1,5079804601,1,1,21421461
2947929989,5,5040697959,3,0,14553143
4399366935,14,5086791040,2,0,74457143
2783404749,2,5084472484,2,0,7551947
1668365875,1,5085303426,1,0,34939578
1494412923,1,5079113134,1,0,27942573
1914418663,1,5045007949,1,0,91558852
1975484232,7,5022426228,2,0,81734485
4388425901,2,5028716197,3,0,72999881
4299871797,1,5009318804,1,0,8667187
2206843343,1,5033800684,1,0,87466714
3153873612,1749,5066743254,2,0,4369785
4317623134,3,5013670284,2,0,3842424
3133616957,2,5027231184,2,0,3315828
2756348934,1,5044280772,1,0,18685296
2261772619,3,5100353759,2,0,80476185
4386629636,2,5002357732,2,0,81442976
2246857220,314,5033035300,2,0,39164200
3122420940,1,5080502539,1,1,55778779
2895898266,1,5050479691,1,1,10121430
4384341241,5,5087829116,2,0,9726704
2143006703,3,5065154481,2,0,23917178
2046325477,2,5005034645,3,0,11463806
2759668915,1,5072058860,1,0,59487306
2743251329,2,5087330737,2,0,85122185
569774829,1,5048573890,1,1,90889923
2049375339,2,5090183461,2,0,16460054
2040484535,4,5103181840,2,0,38196116
3121116356,2,5100549577,2,0,45273363
2015142766,2,5047161601,2,0,81260942
3178694579,6,5066527569,2,0,11364439
4394896119,23,5064515121,2,0,15525213
2108005765,4,5001119876,3,0,22731328
2115401231,6,5101477989,3,0,37031478
2967402854,3,5037505958,2,0,31827462
2999152846,11,5061345517,3,1,55987018
4295370743,2,5082617941,3,0,3190038
2922346779,3,5086162457,2,0,84584227
3158746159,1,5057394937,1,0,36103311
4249082246,2,5083135360,3,0,62745646
322482741,1,5001176330,1,1,91848803
2030970292,5,5079800054,2,0,63178898
1852761976,1,5014318991,1,0,66337737
4248859575,4,5100331165,3,0,44895303
3127576552,2,5010207350,2,0,69090060
1977803420,2,5065476304,2,0,46376479
2121900484,6,5016817677,2,0,65796798
2425137709,2,5056030648,2,0,23956297
4313897390,1,5078934931,1,0,13661517
381900220,1,5062848072,1,1,88261972
2981531270,1,5067515134,1,0,91835554
1564696169,1,5043658307,1,1,34602149
1580844957,7,5041762160,2,0,15029826
2605454774,2,5031191038,3,0,8210636
2087542172,2,5026551473,3,0,48781023
2152660309,26,5025296461,2,0,80877815
3021534606,2,5072138983,3,0,15913741
2614906810,3,5051307396,2,0,20190872
2321334502,5,5022907856,2,0,21523429
4389464246,4,5067645225,2,0,25558757
2410600918,3,5003427164,2,0,9067629
1043075099,2,5080179982,3,0,90968664
2057529928,2,5088044995,2,0,78890207
2519635161,4,5065078973,2,0,42842748
2587891050,1,5103418334,1,1,67906420
2065985019,1,5010698266,1,0,28798946
4393841901,1,5017377475,1,0,9551870
3133651618,1,5088549917,1,0,58442685
1536815768,1,5007251406,1,1,86923897
627367225,1,5001514136,1,0,91926026
3109634668,3,5044726952,2,0,13834270
2979371797,5,5090644360,2,0,80437399
2829029461,9,5032952735,3,0,70819152
2921621694,120,5085030338,2,0,46147204
2040445498,1,5010993567,1,0,75315484
3199700569,1,5012507768,1,0,68745753
2286258982,362,5101412365,2,0,55104290
4214642947,8,5103224900,2,0,67612475
2425639681,1,5088577343,1,1,75090067
3213512045,1,5080479661,1,1,36590491
2141176783,4,5062550465,3,0,40805026
4380632487,1,5100395067,1,0,81012425
1988245030,7,5080396066,2,0,54842792
1502246051,1,5074986871,1,0,36665217
2587523829,48,5101692565,2,0,20832317
4387984437,1,5060238823,1,1,74550133
923953893,1,5024567112,1,0,90477678
2262997027,2,5054007408,2,0,83673009
2998525191,8,5022145281,2,0,14576488
2095878644,1,5035416120,1,0,2604656
2285788193,3,5039841048,2,0,87377856
4323030037,4,5021751817,2,0,9010586
414540647,3,5065167679,3,0,86881805
1995628395,5,5022319545,3,0,77170724
389070341,1,5066594240,1,0,29478526
3084206141,3,5051815304,3,0,73172878
2018346151,4,5084795631,2,0,66827966
2802319309,3,5086871136,2,0,65464223
2105691566,3,5010236549,2,0,75228757
4240850566,2,5014618190,2,0,77729955
2348618147,1,5075915565,1,1,81490959
2322690736,2,5026222138,2,0,87406766
2978379123,3,5033930341,3,1,57611307
4313339882,7,5102745628,2,0,39553387
4395774735,1,9999999999,1,1,96596153
2017841663,2,5031295057,2,1,36432447
3146013582,8,5106323526,2,0,46577527
2563066162,2,5064406506,2,0,40676929
1602458123,1,5067385070,1,0,10407286
3211546083,8,5015860959,3,0,68819500
4385799112,9,5074270442,2,0,45039732
2075691039,6,5102313716,2,0,22702343
3212410984,1,5028700875,1,0,4383209
3044018801,9,5063006942,2,0,9921383
4362585442,4,5049330845,2,0,49018855
2137260381,1,5040793834,1,1,51671728
2921530527,383,5103072687,2,0,25278313
2518688590,2,5101846934,3,0,81014746
4230980997,125,5082510129,2,0,47887583
4400490822,1,5100418380,1,0,13321053
2849778264,6,5061019944,3,0,448838
3122068803,1,5019487085,1,0,61012203
3183797603,2,5035376924,2,0,37203441
4392489194,6,5037779732,3,0,10084334
1995595445,2,5083723301,2,0,40549091
3027986696,1,5044367194,1,1,35030198
2027629615,10,5031345782,2,0,901834
2229604523,7,5070524912,2,0,12720235
2480837635,1,5047885153,1,1,40883523
2908241337,3,5030722089,2,0,76232906
2177038935,322,5100629817,2,0,63118414
3145624440,2,5044791487,3,0,75189502
1991274790,1,5044290696,1,0,36413910
2243104443,1,5067277552,1,0,12309525
4289637846,14,5048655864,2,0,37924781
4392157407,3,5049171250,2,0,79625490
4252880295,1,5049565816,1,0,67521253
4200130112,2,5058977058,2,0,66929373
2042532657,1,5022900662,1,1,5427639
4361967865,15,5087156478,2,0,78024172
2800019165,9,5001446657,2,0,50334518
2025722648,2,5023796943,2,0,72378285
2323545675,4,5048409004,2,0,84298493
945267972,1,5057160095,1,1,92663264
2025442537,6,5082861758,2,0,24735548
3164687911,15,5087717932,2,0,43361501
4311226284,513,5044436543,2,0,33530627
2509062195,3,5054267266,2,0,60731926
4302327132,2,5085821045,2,0,63035476
4397347617,4,5001504466,2,0,51821704
3085796211,132,5084616356,2,0,26684088
4392718508,5,5021437946,3,0,5212283
2346197747,2,5025059223,2,0,69536861
3163159205,8,5029623047,3,0,62835417
2129446708,3,5078883427,2,0,15724802
2123242109,1,5047704574,1,0,22633209
2270360970,10,5049770473,2,0,87062137
4397211511,1,5017163085,1,0,98990707
2982643086,1,5044791212,1,1,26982297
2787815562,2,5070772321,2,0,61636410
4237686535,8,5039948226,2,0,99765629
2767278467,9,5082473440,2,0,36412803
2383969727,1,5100933755,1,1,25703682
2952990634,2,5032463621,3,0,7276647
4252876102,1,5104379370,1,1,36113099
2215447227,1,5016853954,1,1,70143100
2962373889,1,5077265264,1,0,66411365
2043850573,1,5024235449,1,0,38902112
2513742941,1,5072696113,1,0,79650192
2068597012,62,5027040905,2,0,22472811
2011536620,1,5100867134,1,0,41997774
2021001541,1,5006051721,1,1,39277524
2070516835,10,5074479074,2,0,45394417
2003092374,1,5084739477,1,0,27182015
1523577479,158,5105821086,2,0,22574380
2208378865,1,5089401010,1,1,34853574
2282094982,3,5080617219,3,0,22966657
2614570116,1,5100642535,1,0,52977164
2540230319,4,5101722783,2,0,80933897
2020575627,30,5101114427,2,0,50962547
2625873908,3,5064031803,2,0,55174842
2888076169,4,5066097892,3,0,25691045
2004515020,1,5089423715,1,0,78911962
2553092893,1,5010400406,1,0,88262620
1927579586,1,5070896085,1,0,14501487
2755856573,1,5030655483,1,1,27743986
3134501173,1,5061077065,1,0,13071192
2276270295,1,5003876122,1,0,4705107
3029088426,6,5022857079,3,0,87073128
2113867902,11,5001048283,3,0,3241236
1982538924,9,5016133426,2,0,5437098
2890347381,3,5077305663,2,0,81413705
2961910916,2,5044364655,3,0,86463299
2529863844,1,5015191396,1,1,10968884
1999966814,3,5016442930,2,0,29847683
2302642017,2,5011835992,2,0,27780501
3102516675,2,5009743884,3,0,60801948
2029015903,2,5065606080,2,0,62942152
1984413431,1,5000774990,1,1,55870215
3135732362,1,5079181780,1,1,87060211
215704678,2,5044866280,2,0,88742021
2155513003,3,5009879020,2,0,47434072
2108876629,1491,5054435834,2,0,78875536
2134803322,1,5076247076,1,0,65445904
4256378404,1,5073198689,1,1,103533763
4226140855,1,5025626263,1,1,45303502
3158667101,6,5006109598,2,1,71715225
3005919122,3,5033936963,2,0,35346198
1135171835,3,5024689508,2,0,92870968
2894509716,2,5004223405,2,0,29155222
2961037138,1,5081148308,1,1,36818827
1598550679,2,5047341769,2,0,79230974
2585851169,3,5070321880,3,0,1227798
424703415,1,5009220635,1,1,89949694
2999763963,6,5100643544,3,1,81556849
2466705512,6,5100772366,3,1,10008212
2003080432,1,5019052987,1,1,15591878
1839198738,2,5039085579,2,0,58725434
1964836979,1,5090003736,1,0,66466227
2083447730,13,5058894275,2,0,39492971
4394160666,1,5000207500,1,0,80969854
2536891758,3,5018132649,2,0,17270801
2212677535,1,5040811969,1,1,16396423
2329892554,11,5087437075,2,0,16512482
2584049517,7,5023774292,2,0,45102557
2554096925,3,5053068916,3,0,60179275
2416176080,5,5056976298,2,0,76021598
1982395098,5,5018153894,2,0,20560267
1504434969,2,5028859243,2,0,87296665
4252522313,1,5100350097,1,1,30575441
2321433944,2,5028309759,2,0,71649757
1983233406,6,5077404586,3,0,18034584
1981265833,1,5006793457,1,0,80708435
3034094654,5,5077416436,2,1,11996482
3005192526,3,5074483417,2,0,58667455
4235882732,1,5065998123,1,0,43716427
4281738115,5,5049489615,2,0,44386001
2323641686,3,5033175911,2,0,25205239
411365827,6,5065616981,3,0,42062668
3108749156,4,5004409073,2,0,61847471
3107274177,1,5067268575,1,0,76531172
4319441231,1,5076238304,1,1,55596608
1999330075,4,5056141994,2,0,80346815
4383302191,2,5101857229,2,0,81689416
2769425593,1,5067148247,1,1,35431473
2212091107,1,5075951550,1,1,53824847
3082028075,2,5016377115,2,1,74945403
318727542,1,5069647890,1,1,14794136
2329737211,1,5064167341,1,0,56687443
2796956547,2,5017645871,3,0,73860024
157868150,3,5072592722,3,0,46945044
2018267959,2,5038993761,2,0,9608353
3088263150,3,5076261104,3,0,26266673
4392874048,2,5003345289,3,0,41668929
4313405931,1,5042993151,1,0,77965016
3199644150,1,5040189084,1,0,55095273
1680248033,1,5062842688,1,0,47480206
2792684125,2,5101672068,2,0,34310187
190838321,4,5096690411,2,0,87604218
238836265,4,5043275696,3,0,37272256
2575629496,2,5038734487,2,0,81673390
4312626955,1,5057852637,1,0,55565953
2347335651,1,5100527377,1,1,29233402
1008872331,1,5040421527,1,1,34682275
647391767,6,5059275437,2,0,89931060
2953939182,2,5062347701,2,0,81122439
2410703315,2,5040561541,2,0,51657987
1869287417,2,5003215010,2,0,15056896
2592697945,23,5071482485,2,0,58272683
1524379048,2,5067822559,2,0,88823030
4293073938,1,5066366877,1,0,41547775
2970381364,1,5007561190,1,0,11438290
2083739396,1,5101918323,1,0,16820503
2802756084,1658,5018597250,2,0,78104426
4249034957,1,5015108929,1,1,1110602
3040911309,1,5056450404,1,0,73706279
1967385085,34,5015418790,2,0,17903854
2763921510,1,5027738884,1,1,32504022
4236867469,1,9999999999,1,1,56966852
3036434542,14,5006709335,3,0,63312683
4312219320,4,5009830036,2,0,17302722
4394761533,12,5057554279,3,0,70905948
1968700467,2,5009813199,2,0,15255928
2725634048,1,5078555736,1,0,73720790
2147325921,627,5034732897,2,0,19437862
4400381037,2,5100032907,2,0,101817213
2414251899,1,5055559869,1,0,39804236
2097639555,2,5051092024,2,0,76612108
2021033652,4,5008095176,2,0,80844504
1482115553,2,5104053029,2,0,73836608
2907312017,1,5033625460,1,0,657644
627838139,1,5071659656,1,1,91637653
1991243947,4,5062008296,2,0,5509044
4394138428,2,5012708759,3,0,71264887
2957990508,4,5035358350,3,0,28493575
4387294537,1,5059732449,1,0,71330435
4396528142,15,5050979366,2,1,36072052
4299657302,11,5073170453,3,0,71803635
3106429549,5,5022590917,2,0,76954332
2061246527,1,5076935436,1,0,77175847
2985833781,2,5077260824,2,0,30953518
2791710038,3,5101690960,3,0,69515717
1489631256,1,5056727306,1,0,70654670
2028525423,2,5030701030,2,0,8422751
2762193297,3,5014277422,2,0,59402495
4391833941,6,5040141774,2,0,77678950
2290846665,2,5033294319,2,0,60996175
2902396750,3,5002462210,2,0,46766909
2070169755,1,5083344770,1,0,47163951
2912679060,1,5086033120,1,1,54047277
4324136911,2,5043315417,2,0,6336254
2104630281,3,5034343670,3,0,14099859
4205597101,6,5014166349,2,0,50020295
1986917778,4,5059228284,2,0,3516821
1978180305,1,5029343940,1,0,24302101
2090691112,1,5029046157,1,1,44906008
4210676531,4,5051575450,2,0,58637166
2410771555,1,5053301175,1,0,27952595
4248240175,2,5061604357,3,0,2592485
2267680543,6,5045895636,2,0,80883782
3135983646,3,5069537921,2,0,82137763
2322266439,1,5000771884,1,0,3237230
3203398098,2,5069610959,3,1,31921398
1960364940,2,5081159321,2,0,46641540
4393661306,11,5061217467,2,0,64847735
3044807570,2,5012103269,2,0,35903022
2038769347,4,5040693359,2,0,77015138
2592080345,1,5024641211,1,1,29677311
1994177443,2,5028061279,3,0,69687775
3003448179,473,5106524362,2,0,46774777
2133643592,2,5044867776,2,0,67500959
1538784701,1,5039546653,1,0,46936210
2332270152,2,5103634453,2,0,30006692
3203839621,3,5069693120,2,0,34352539
1927824728,1,5013183820,1,1,14505617
1666632000,1,5012711478,1,0,38532688
2189047412,1,5080445102,1,1,30649270
4388231682,1,5028471446,1,1,76280437
4295682128,1,5004112186,1,1,79198209
4395442916,1,9999999999,1,1,96596153
2942695356,1,5080926280,1,1,75764373
2277057301,5,5066344575,3,0,42536252
2396828738,1,5101090852,1,0,80967329
2400504963,3,5100968173,3,0,41497771
2781836167,2,5091859973,2,0,1510437
2130802232,7,5027887380,3,1,44016943
2744896458,7,5032710180,3,0,82235865
4200478228,4,5066705036,3,1,7276150
4362622640,20,5038611439,2,0,29385585
2029244824,1,5031859538,1,0,42143253
3006508484,1,5068678281,1,0,30602467
2063619167,4,5034315488,2,0,19124542
3195015817,2,5040372003,3,0,26470726
4252812070,26,5012762595,2,0,31483827
2073252673,5,5050428388,2,0,7647948
1992645649,1,5047624876,1,0,4044142
4220913062,2,5088630750,2,0,49704721
2075006156,3,5003514418,3,0,16713239
2015864801,3,5103342642,3,0,16477503
2551015834,4,5102249171,2,0,64882527
2167570466,634,5057658117,2,0,8221877
2116311378,40,5074971423,2,0,15506287
3124454961,2,5102627651,2,0,69903890
2968055876,5,5071420766,2,0,16451210
1996296191,384,5054251896,2,0,47373261
365175119,6,5089828274,2,0,90133608
3200912253,2,5088860388,2,0,70896950
3215391732,51,5087062097,2,0,65516285
3195222697,1,5030108071,1,1,9525046
3154725375,2,5078871427,2,0,79607210
2030712559,1,5024334936,1,1,53670521
4239259957,8,5105939184,3,0,50964668
943686941,1,5073865801,1,0,93118942
3006554263,1,5004488767,1,1,13248351
650869160,2,5069977083,3,0,50181954
3202706399,3,5027740655,2,0,59470398
4377082552,3,5089721534,2,0,82381390
4397878660,2,5056330612,2,0,73736411
3097937365,3,5087340531,2,0,34477499
2066768323,1,5078189024,1,1,28196666
3098176495,4,5075023580,2,0,22209004
3009098463,1,5039070404,1,1,89389063
4295782865,7,5032390196,2,1,28494890
4323049604,1,5055304189,1,0,18128579
4392523559,1,5094084508,1,0,100008818
3101646192,1,5016386368,1,1,18204139
2077871855,2,5027073669,2,0,29799066
47354535,1,5015237164,1,1,18035409
3158984509,7,5015075090,2,0,84038140
2461485525,1,5068088041,1,1,21055439
2131783703,1,5002610245,1,1,36793909
2311456168,1,5057299190,1,1,45510685
3137705177,1,5091297632,1,1,90356157
2765173694,2,5084698530,2,0,66349998
4220798780,1,5027064530,1,1,14484286
2547946037,1,5017566867,1,1,56142784
590896707,1,5023899544,1,1,91534246
4400650895,3,5010428028,2,0,70980947
395316480,2,5071140783,2,0,92137835
4245072705,1,5002563513,1,1,42022997
59723952,1,5040573067,1,1,9496809
2437882591,4,5063368059,3,1,45681720
3186873051,3,5102214119,2,0,44268655
2892950323,3,5057344406,2,0,87133760
2084289212,1,5070546727,1,0,52308806
3177703029,5,5100410232,2,0,44797855
2165240223,3,5006135972,2,0,39835890
2096990055,6,5048308468,2,0,60826928
2090130799,2,5076201028,2,0,36258634
2023753332,4,5057036098,3,0,81672547
4233317352,1,5084366788,1,1,65724429
2084761248,6,5025466073,2,0,59743504
2085417768,1,5061430702,1,0,67151529
2032879450,1,5058384294,1,1,31436296
2170384165,120,5009648910,2,0,10889186
2121759862,11,5101814630,2,0,65562188
2893816940,3,5061971605,3,0,34248625
2952858005,3,5087378677,2,0,36247269
4254240122,1,5019224119,1,1,41442209
1963896699,1,5061010233,1,0,80039985
3150848707,3,5087299516,2,0,17476739
1998598742,1,5032410167,1,0,23446744
2888471760,1,5100375635,1,0,28496402
1559588406,6,5088302637,2,0,28217601
1970527052,3,5002475629,3,0,33437512
4240093266,2,5024042645,3,0,65553894
2585645503,1,5051734911,1,0,80955914
2081878814,2,5001334207,3,0,28269982
2070115383,1,5059630381,1,0,33540215
2106767136,3,5036171061,2,0,7340642
2734107982,4,5006450387,3,0,73298421
2038701761,3,5073995883,2,0,68553238
4396872651,2,5032632492,3,0,44388111
4220979533,6,5044856789,2,0,81454757
2883550508,5,5023572245,2,0,80435560
3161852378,2,5103886955,2,0,83261657
4299562920,1,5051053838,1,0,27866622
4362550899,3,5041454060,2,0,56345343
4365397295,5,5005182277,3,1,51294841
2536243894,2,5078327844,2,0,100746681
2346701628,7,5032415010,2,0,94103520
1974975481,3,5051445486,2,0,67637170
2744999887,2,5100537724,2,0,79263411
2037473420,3,5085996640,3,0,24025345
381528605,2,5070321388,2,0,88463460
4294930952,6,5080177315,2,0,53974083
1252845369,1,5045288977,1,0,33333251
3113754461,130,5105890637,2,0,25757660
2313404096,3,5019280100,2,0,75856523
2978699869,6,5052698930,2,0,73728228
3042343508,1,5017786978,1,1,18110895
2063498922,1,5002051236,1,0,16847812
4391092522,4550,5011362096,2,0,46310364
4235564276,100,5015832802,2,0,883574
2231116804,3,5048598440,2,0,86996575
3150073186,2,5044659370,2,0,24039899
3038821377,1,5082824870,1,0,73277622
4390173104,2,5022654839,3,0,98528270
2006517192,2,5002187451,2,0,20385034
2171152669,1,5052959200,1,1,34502738
4252808426,4,5051569320,2,0,39171820
2125789487,2,5032799351,2,0,70476311
3145360319,1,5097327285,1,1,95796792
2414213799,1,5075684335,1,0,65074303
4213218997,2,5100391883,2,0,79457559
1974378126,4,5016103558,2,0,73742021
3021461823,8,5041219169,3,0,624316
2531133070,3,5056371574,2,0,11197333
2166950808,8,5025105390,3,0,94914200
4391402007,8,5049324341,2,0,3916174
2982565896,1,5048341155,1,1,87253518
3123027008,1,5040610796,1,0,74879567
4250916492,67,5084309097,2,0,97396592
2112725900,8,5007882790,3,0,73057713
3166932457,1,5007659980,1,1,28935375
4249084199,7,5005647438,2,0,27848810
343523447,1,5004759597,1,1,75627008
2189273783,8,5089767348,3,0,34437764
2138846860,1,5036636919,1,1,65133550
4400739981,2,5080395400,2,0,17361539
3101198564,1,5034549422,1,1,46702377
2993688632,1,5012569885,1,0,9170298
2990841852,2,5017270088,2,0,38752226
1514284663,2,5071306171,2,0,80655820
4387133172,2,5101946643,2,0,11067713
2616334227,1,5029089384,1,0,47078329
2595095911,1,5046454202,1,0,48795258
4250490428,167,5010891569,2,0,73019910
4394767888,3,5102019604,2,0,13579180
2119447431,2,5060158821,2,0,1185826
2994646495,1,5021639688,1,0,73170453
4318026385,307,5085514165,2,0,4917969
2564916746,2,5087269295,2,0,3147552
4389709255,8,5004906254,2,0,53919179
2538758728,1,5025402691,1,1,72167291
4394737403,7,5039960939,2,0,69726800
2054321339,1,5030757927,1,0,40214331
2038061015,2,5047162239,2,0,56897122
2289004959,13,5081788489,2,0,36411134
4391871478,1,5062007020,1,1,34274210
2912255611,1,5084308133,1,0,32029635
2081736644,1,5077876633,1,1,45621070
3023720649,2,5090625621,2,0,50086410
2589114959,12,5073241341,3,0,32689932
2493611832,1,5001889527,1,0,76439622
2963196514,5,5087921520,2,0,72258358
2087390345,6,5024697799,2,0,30774733
4251020262,139,5070449982,2,0,37323668
3128414966,5,5090417045,2,0,21314397
945716327,3,5053407417,3,0,33610102
640932506,1,5006154305,1,1,4421165
4293860454,1,5029045064,1,0,77463968
2137127241,3,5033929404,3,0,42917642
2162522352,2,5055232071,2,0,81645793
306546578,7,5014168393,2,0,92611888
3004697493,1,5049868145,1,0,67510839
1973573083,1,5038373912,1,1,81266768
3133769204,2,5061728861,3,0,42935965
2184388250,3,5006220323,2,0,46694526
2801672952,4,5083032636,3,0,52349431
2002965351,1,5045604232,1,0,8385087
2955719507,3,5082176114,3,0,853656
168590022,1,5103248204,1,0,28497908
