funder_id,alternative_name_seq,alternative_name
4320337016,3,"Key Laboratory of Advanced Reactor Engineering and Safety of Ministry of Education, Tsinghua University"
4320311962,3,ARU
4320322832,5,東京大学憲
4320318053,1,IIITA
4320307157,2,"American Orchid Society, Inc."
4320309152,1,ESRI
4320308657,2,DDOA
4320338095,1,Institute of Solid State Physics
4320308538,1,The Borchard Foundation Center on Law & Aging
4320319708,1,Charles B Degenstein Foundation
4320314281,3,APMS
4320338429,2,U.S. Integrated Ocean Observing System
4320327497,2,ÖDG
4320317260,3,The Steven G. Fund
4320337663,7,H2020 PRIORIDAD Liderazgo industrial
4320320045,1,Arthritis Research Campaign
4320314160,4,JPI on Cultural Heritage
4320306278,2,CCT
4320307347,2,The Minnesota Colon and Rectal Foundation
4320318051,1,BSH Home Appliances Group
4320318043,5,Optovue Inc
4320320300,7,Euroopan komission
4320326142,1,MaculaFonds
4320306295,5,Compton Foundation Inc.
4320308184,7,Mid Atlantic Arts Foundation Inc
4320323237,1,StMWFK
4320329545,1,Minuto de Dios University Corporation
4320323777,1,Asociación para el Progreso de las Comunicaciones
4320318193,4,Nippon shika daigaku
4320320032,2,University of Aberystwyth
4320332548,3,CF
4320323620,2,Johan and Greta Kock Trust
4320318398,4,앤트그룹은
4320317471,2,日立建機株式会社
4320318965,3,Bursa Uludağ University
4320308021,7,Cal/EPA
4320308570,7,North Carolina DHHS
4320328491,1,PRz
4320320891,1,IBRO
4320330381,1,深港脑科学创新研究院
4320313937,4,Universidad de Grenoble Alpes
4320308956,7,Academy of Television Arts & Sciences Foundation Inc
4320328468,2,Kieler Institut für Weltwirtschaft
4320315526,2,George and Ann Richards Civil War Era Center - Penn State
4320331499,2,Polish Society of Disaster Medicine
4320337091,2,Norwegian Institute for Public Health
4320326318,1,VFSTR University
4320335272,1,LALS
4320306917,1,CFGNB
4320314848,2,Rockefeller Family Fund Inc
4320335773,1,National High-tech R&D Program (863 Program)
4320319325,1,Seaside Therapeutics LLC
4320314443,3,The Australasian Society of Aerospace Medicine
4320308657,4,DDA
4320309363,4,Hunter College Center for HIV Educational Studies and Training
4320320219,1,The Mercers’ Company
4320334120,8,Innovation Funds for Distinguished Young Scientists of Xinjiang Bingtuan
4320334470,3,University of Maryland Joint Institute for Food Safety and Applied Nutrition
4320327061,7,"Science and Technology Commission, Shanghai Minhang"
4320337050,2,Center for Membranes & Advanced Water Technology
4320314329,1,Central European History
4320324293,2,Schweizerischen Unfallversicherungsanstalt
4320306237,8,AF
4320338071,1,Le mandat de l'Institut de la santé publique et des populations
4320327047,1,State Key Laboratory of CAD&CG
4320315158,1,ROM
4320325657,1,ESVD
4320334196,1,Delaware Environmental Institute
4320329142,2,"Instituto de Investigaciones Marinas y Costeras, José Benito Vives de Andréis"
4320306908,6,Children's Fund for GSD Research
4320306101,4,National Aeronautics & Space Administration
4320322163,2,Hebei Provincial Natural Science Foundation
4320330054,1,Inmos International plc
4320308370,2,Association for Asian Studies Inc.
4320313925,4,Pamantasang De La Salle
4320311194,2,Duchenne UK
4320319125,4,Hanoi University of Technology
4320307783,3,The Dow Chemical Company
4320331156,2,جامعة الملك فيصل
4320334150,5,Notre Dame Energy
4320336469,1,Office of Energy Efficiency & Renewable Energy
4320322866,1,NSFC
4320336643,5,Guangxi Special Fund Project for Innovation-driven Development
4320336670,1,IPR
4320315778,1,FSI
4320313688,1,F&M
4320335229,3,Institut Océanographique de Bedford
4320337226,2,서울대경영대
4320306666,2,James H Cummings Foundation Inc
4320329823,1,The Montreal General Hospital Foundation
4320337756,9,"U.S. Department of Justice, Bureau of Justice Statistics"
4320327394,1,ITI
4320323325,1,徳島大&#x5b66
4320314939,1,"SOCIETY OF UNIVERSITY SURGEONS, INC."
4320326507,1,Haukeland University Hospital
4320315730,1,Bayer
4320332576,1,Research Foundation of the University of Helsinki
4320306186,1,Metropolitan Life Insurance Company
4320336040,1,NCPRE
4320314813,1,Philadelphia Health Partnership: Foundation for Healthy Communities
4320335599,4,Spanish Institute of Oceanography
4320320365,38,EIVT
4320337765,1,UIA
4320314487,3,The Royal Australian & New Zealand College of Radiologists
4320328984,1,"Department of Agriculture, Water and the Environment"
4320322014,1,MFDS
4320315742,3,The National Dried Fruit Trade Association
4320320407,1,FRRR
4320316945,4,The LMK Foundation
4320319390,3,National Foundation of Emergency Medicine Inc.
4320331000,2,T.C. Hitit Üniversitesi
4320334929,4,AAO-Macquarie
4320337805,3,"Office of Safety, Infrastructure, and Operations"
4320329524,2,HU
4320335649,2,"KIB, CAS"
4320320640,1,LTRF
4320319649,6,"Land & Housing Corporation (LH), Korea"
4320323621,3,Lounais-Suomen Syöpäyhdistys r.y.
4320317140,1,National Supercomputer Center in Guangzhou
4320314989,7,J.W. & H.M. Goodman Family Charitable Foundation
4320318811,2,"Punjab Engineering College , Chandigarh"
4320308448,6,The American Society for Photogrammetry and Remote Sensing
4320307146,1,AF Foundation
4320314275,1,ASCF
4320337185,3,"Hsinchu Science Park Bureau, MOST"
4320331423,5,Namibia Power Corporation
4320337357,2,NIH National Institute of Diabetes and Digestive and Kidney Diseases
4320308652,4,New England Foundation for the Arts Inc.
4320311988,3,Oxf
4320319649,7,Korea Land & Housing Corporation
4320315475,2,Fundacion Humanidades PR
4320329193,1,KOC
4320330878,2,Irish Composites Centre's
4320331576,2,ORF
4320306215,3,The Alcon Foundation
4320337344,8,Israel Veterinary Services and Animal Health
4320319240,2,إرسيكا
4320332738,1,ACCELS
4320331576,1,Oral Reconstruction (OR) Foundation
4320312096,1,UPenn
4320310559,2,CPT
4320316790,4,"Kyushu Electric Power Co., Inc."
4320321419,1,Oslo and Akershus University College
4320338329,1,"Naval Air Systems Command, Weapons Division"
4320306646,1,CCBF
4320319315,4,J-PARC
4320314401,4,"African American Success Foundation, Incorporated"
4320308966,2,SNMMI
4320307328,1,"Harmon Killebrew Foundation, Ltd."
4320331401,2,Análisis Aplicado de Conducta
4320317662,3,PeDRAResearch
4320328129,2,Taraz State University
4320307134,7,American Association for Clinical Chemistry Inc.
4320334230,2,Notre Dame Radiation Laboratory
4320307661,2,NEF
4320319308,3,Cour Pharmaceutical Development Company Inc.
4320338352,8,IDEEN - Der Europäische Forschungsrat
4320335518,1,SEAMO
4320328923,2,中国农业大学农业生物技术国家重点实验室
4320316152,5,"The University of Agriculture, Peshawar"
4320307503,1,Association of Engineering Geologists Foundation
4320327376,2,北京印刷学院
4320330305,1,National Sanitary Surveillance Agency
4320330980,2,राष्ट्रीय सुदूर संवेदन केन्द्र
4320321893,1,Fujian Educational Department
4320313015,1,The Mount
4320329979,5,SGC
4320330124,1,de.NBI
4320328624,1,Jaypee University of IT
4320318279,6,Curtin University Malaysia
4320313967,1,Holy Spirit University of Kaslik
4320307758,3,Eli Lilly & Co
4320330508,4,ACPD
4320306662,8,The Mary S and David C Corbin Foundation
4320331912,1,ARS
4320334265,3,Virginia Commonwealth University - School of Medicine
4320334171,5,"National and Local United Engineering Laboratory for Power Battery, NENU"
4320327233,1,Canton of Geneva
4320338051,2,Weill Cornell Medical Center Clinical and Translational Science Center
4320309065,1,Analog Devices Inc.
4320310083,3,Memory of Oscar and Lili Lamm
4320325071,1,JSUM
4320318268,2,Pennsylvania State Horticultural Association
4320334845,1,"Agency of the Ministry of Education, Science, Research and Sport of the Slovak Republic for the Structural Funds of EU"
4320328663,2,"Tarımsal Araştırmalar ve Politikalar Genel Müdürlüğü, T.C. Tarim Ve Orman Bakanliği"
4320323494,1,French Ministry of Defense
4320315245,2,The Castle Studies Group
4320331771,2,European Centre for Medium-Range Weather Forecast
4320317805,2,Hunan Provincial Department of Human Resources and Social Security
4320330136,1,Ferrer International
4320312477,1,ISFN
4320316156,4,Her Majesty's Government
4320316210,2,Università degli Studi di Napoli “Parthenope”
4320332687,11,Federal Emergency-Management-Agency
4320327530,2,NPA
4320331772,3,Ghana National Petroleum Corp
4320307439,3,Roshan Institute of Cultural Heritage
4320321314,1,Yonsei
4320337623,3,The Eisenhower School for National Security and Resource Strategy
4320314737,3,Miller Foundation
4320328481,1,Pedagogical University of Cracow
4320319194,2,AsianFA
4320306951,7,Flutie Foundation
4320337858,2,IZ
4320331304,3,The Boissevain and Morton Foundation Incorporated
4320330430,4,Federal Institute of Goiás
4320336556,2,"Research, Innovation and Dissemination Centers, São Paulo Research Foundation"
4320334763,5,Leibniz Association
4320329628,3,Penguasa Penerbangan Awam Singapura
4320336378,1,MCHealth
4320329022,1,Shanghai Second Polytechnic University
4320337640,1,CSCMA
4320337617,3,National Intelligence University at Defense Intelligence Agency
4320315967,1,JLCS
4320332049,3,KSB Foundation
4320311245,1,Mycosis Fungoides Foundation
4320312380,7,The Triological Society Upholding the Noble Legacy
4320309265,1,1907 Foundation
4320335799,2,"Institute of Climate Change and Public Policy, Nanjing University of Information Science and Technology"
4320311089,4,National Security Agency Central Security Service
4320331329,2,Canadian Association of Radiologists
4320327475,2,江苏省农业气象重点实验室
4320338259,4,Institute of Microbial Technology
4320321528,1,Shanghai Communications University
4320336064,2,The Magnel laboratory
4320317146,2,RealHeart
4320313625,6,The New Zealand Society of Authors
4320321458,2,UNAL
4320326171,3,Jilin Provincial Department of Finance
4320311521,1,NUI
4320332843,1,CALL
4320319339,1,MDMR
4320321774,1,Fredrik and Ingrid Thurings Foundation
4320333503,2,CoAS
4320329101,2,Aspen Pharmacare Holdings Ltd
4320306098,8,Justice Department
4320319605,5,"Ministry of Economic Transformation, Industry, Knowledge and Universities"
4320330210,2,三峡库区水环境演变与污染防治重庆高校市级重点实验室开放基金
4320337173,7,میته تحقیقات دانشجویی دانشگاه علوم پزشکی تبریز
4320334606,1,Le Centre de recherche sur l’intermédialité
4320306769,2,THE MESO FOUNDATION
4320313444,2,Nortel Networks
4320324170,3,Saint Paul's Universit
4320332296,2,US International Trade Administration
4320312746,1,SBN
4320328593,1,UMFST G.E. Palade Tg.Mureș
4320323630,1,GMF/GAC
4320329094,1,Cassa di Risparmio di Firenze Foundation
4320317163,1,The Royal Free
4320307871,1,TWAS
4320334341,1,"Jiangsu Provincial Meteorological Bureau, CMA"
4320320796,1,Komihana a Whanau
4320310279,1,DASRF
4320315776,2,Innovate B.C.
4320334491,1,UK College of Pharmacy - University of Kentucky
4320331686,3,iMUST labex
4320328171,2,Ministry of Industry of the Republic of Indonesia
4320333444,1,USDOT Office of Small Business and Disadvantaged Business Utilization
4320320675,1,CANSA
4320306720,2,John Randolph Haynes & Dora Haynes Foundation Inc
4320332263,4,The Defense Logistics Agency
4320329456,3,Ministry of Economic Affairs and Climate Policy
4320336698,1,111 Center
4320312513,1,AAPD
4320328166,1,Miljöministeriet
4320314315,1,The British Entomological and Natural History Society
4320318796,4,INCT em Teranóstica e Nanobiotecnologia
4320323298,2,HI
4320323255,1,Merchants Valdemar Foersom and Thyra Foersom Fund
4320336579,2,中国科学院前沿科学与教育局
4320324308,2,SMA
4320337226,1,"College of Business School, Seoul National University"
4320319974,3,CAO
4320331885,1,CopyrightAgency
4320307853,5,Civilian Research & Develop't Foundation
4320308718,2,Oregon NASA Space Grant Consortium
4320319441,1,The A. P. Møller Support Fund
4320328348,2,BaCaTeC
4320338386,2,AAL Programme
4320312534,1,SEPM
4320328182,2,"Ministry of Agriculture, Nature and Food Quality"
4320308771,6,LUCE
4320330917,3,BMHRSSB
4320330816,1,国立研究開発法人 医薬基盤・健康・栄養研究所
4320333808,1,Center for Future Technologies in Cancer Care
4320329445,4,Universitatea Politehnica din Bucuresti
4320320365,13,EUH
4320318198,3,DHSWI
4320336823,3,Science Foundation for Distinguished Young Scholars of Tianjin
4320331487,1,"The Sydney Partnership for Health, Education, Research & Enterprise"
4320321360,1,SJU
4320315229,2,The Vernacular Architecture Group
4320326800,8,Academy of Midwifery Amsterdam & Groningen
4320314342,2,Eastern Association of Colleges & Employers
4320329513,3,"Changzhou Vocational Institute of Engineering, School of International Education"
4320337309,4,NIHR ARC SL
4320319236,10,"Department of Antiquities, Ministry of Communications and Works, Republic of Cyprus"
4320331660,4,Esperion
4320332612,1,UW School of Medicine and Public Health
4320315013,2,National Association of Research in Science Teaching
4320337854,1,CREA
4320317689,3,MEPI
4320307379,1,NPF
4320329932,2,Riitta ja Jorma Takasen Säätiö sr
4320310133,2,William Marsh Rice University
4320321683,1,Ente Nazionale Idrocarburi
4320313807,5,FSF
4320317169,4,CORPOICA
4320310891,1,NOVA Chemicals Corporation
4320325682,2,"Department of Local Government, Sport and Cultural Industries, Government of Western Australia"
4320314055,2,GK
4320333451,12,Bureau of Indian Affairs of the Department of the Interior
4320319792,1,"Serina Therapeutics, Inc"
4320337249,4,Central Food Technological Research Institute
4320323925,1,Hållstens Forskningsstiftelse
4320323591,1,CDG
4320322842,1,JGH
4320333661,1,SSERVI
4320333166,2,ICTAS
4320326261,3,Norwegian Seafood Research Fund
4320335710,2,"INMAS, DRDO"
4320322345,1,KITA
4320326454,1,Institut Curie
4320312096,5,upenn.edu
4320326524,3,Università di Urbino
4320321588,1,UNIVERSITÉ CONCORDIA
4320318390,1,One Mind Institute
4320332644,8,Deseret University
4320333034,2,CMSA Harvard
4320317140,4,国家超级计算广州中心
4320314389,7,TAA
4320314497,3,SF
4320331168,2,"Shandong Provincial Key Laboratory of Eco-Environmental Science for Yellow River Delta, Binzhou University"
4320317117,3,Tran-SET
4320336285,6,Institute of Hygiene and Tropical Medicine
4320307325,3,KFCP
4320337323,6,"Incheon St. Mary's Hospital, The Catholic University of Korea"
4320323131,1,JNC
4320326790,2,JHS
4320335711,1,"Conselleria de Educación, Investigación, Cultura y Deporte"
4320319728,1,자생의료재단
4320326825,7,Rannsóknamiðstöð Íslands - Rannís
4320337995,10,Innovatives Europa
4320314506,3,VA Tobacco Region Revitalization Commission
4320329771,1,NCCH
4320323956,1,UNSJ
4320310946,1,AARI
4320335552,3,Medicinska fakulteten
4320316991,4,The SoftOx
4320330605,1,Isabella & Marcus Foundation
4320323493,2,French Energy Council
4320306160,1,MS Focus
4320338320,3,US Army Aeromedical Research Laboratory
4320337995,6,Europa Inovadora
4320334098,1,Department of Energy's Office of Indian Energy Policy and Programs
4320337224,4,Nupélia
4320332347,3,University of Notre Dame's NDIAS
4320311997,1,"St Peter’s College, University of Oxford"
4320335818,4,U.S. Department of Energy Office of Energy Efficiency and Renewable Energy
4320328621,1,UOM
4320330049,2,DIVSI
4320307375,5,National Niemann-Pick Disease Foundation Inc.
4320307794,12,EI DuPont de Nemours & Co.
4320336912,1,TKI
4320334042,2,Nebraska MRSEC
4320322964,1,FUNEPU
4320311363,1,University of St. Gallen
4320314621,6,"Heart and Stroke Foundation, British Columbia & Yukon"
4320308330,4,Academy Of American Poets Incorporated
4320324272,2,Spanish Association of Agrarian Insuring Firms
4320326555,1,Martin Rinds Foundation
4320326914,1,SKLPPE
4320324621,1,Sebelas Maret University
4320337181,5,CSRTI
4320315247,7,Colour Group (GB)
4320307343,2,Mensa Foundation
4320333828,2,The University of Alabama Department of Geological Sciences
4320334512,2,NASA's Exploration Systems Development Mission Directorate
4320314212,1,AMII
4320334098,5,DOE OIEPP
4320327278,2,Science and Technology Department of Guangxi Province
4320330603,3,China Cancer Research Foundation
4320325529,1,UNIVEN
4320311379,2,Voestalpine Group
4320328720,1,QLUT
4320315092,1,Fondation David Suzuki
4320334773,1,सीईईडी
4320333114,2,General Motors Canada
4320327337,2,LabEx LERMIT
4320329050,1,CCS
4320329568,1,"Grifols International, S.A."
4320331781,1,MHF
4320323059,2,华南理工大学
4320334534,2,Research Institute for Science & Technology
4320338365,12,Programma specifico 'Cooperazione': Iniziative tecnologiche congiunte
4320329298,1,Waldemar von Frenckell's Foundation
4320327174,3,SAGARPA
4320316196,3,DRNA
4320324455,1,General Netherlands Chemical Society
4320336419,1,Agencia Valenciana de la Innovación
4320313110,1,BPS
4320308598,3,COASTAL COMMUNITY FOUNDATION OF SOUTH CAROLINA INC
4320308425,3,Association for Medical Ultrasound
4320330223,2,The Vector Institute
4320306126,5,MCF
4320323172,2,Municipal Natural Science Foundation of Chongqing
4320316005,1,GTA
4320326575,1,Toyota Riken
4320308789,1,George A and Eliza Gardner Howard Foundation
4320333893,1,University of Massachusetts Office of the President
4320323911,3,Commissariat à l'Énergie Atomique
4320333265,1,Millennium Pharmaceuticals (United States)
4320314875,7,"Robert G. Cabell, III and Maude Morgan Cabell Foundation"
4320317099,1,"Hospira, Inc."
4320329191,3,고려 대학교 안암 병원
4320331556,3,Federal University of Espírito Santo
4320327756,1,Moscow Institute of Steel and Alloys State Technological University
4320337288,5,Taipei Medical University–Wanfang Hospital
4320330891,3,Palm Oil Plantation Fund Management Agency
4320316903,1,The CSC Global Foundation
4320330121,1,National Key Laboratory for Underwater Information and Control
4320331342,4,NAAF
4320334268,6,"Queens College, CUNY"
4320334690,1,EAC
4320338362,11,FP7 INTERNATIONALE ZUSAMMENARBEIT
4320318725,1,Mercedes-Benz Research & Development North America
4320335785,3,111 Plan
4320331394,1,Sten K Johnson Foundation
4320332033,3,HCL Foundation
4320319821,4,Kansas Wildlife & Parks
4320313412,2,The McConnell Foundation
4320322406,1,MazUMS
4320328694,1,PMI HFU
4320323452,1,Diponegoro University
4320318972,1,Sopron University
4320328709,3,Anhui Key Laboratory of Detection Technology and Energy Saving Devices
4320316279,3,Dutch LSH
4320319538,1,Maze
4320319801,1,Clean Aviation Joint Undertaking
4320337398,1,US NSF - BIO - DBI
4320334818,1,"Faculty of Telecommunications, University of Oviedo"
4320311753,1,CSU
4320324358,1,Abisch-Frenkel Foundation
4320308805,2,IASLC
4320306453,1,The Norcliffe Foundation
4320307901,3,HP
4320337623,8,Eisenhower School
4320338368,22,"Programme spécifique 'Personnes' mettant en œuvre le septième programme-cadre de la Communauté européenne pour des activités de recherche, de développement technologique et de démonstration (2007-2013)"
4320328898,1,Xinjiang Uygur Autonomous Region Natural Science Foundation
4320314660,3,NJCH
4320336347,1,State Key Laboratory of Building Safety and Built Environment
4320338482,14,LIDERAZGO INDUSTRIAL - Liderazgo en tecnologías industriales y de capacitación – Biotecnología
4320335057,1,"RIDS, SBUMS"
4320309155,4,Lymphatic Education & Research Network Inc.
4320322933,1,NCKU Hospital
4320308173,3,MNHS
4320333344,1,"EAPS, MIT"
4320322741,3,MPO
4320306133,1,The Burroughs Wellcome Fund
4320315551,1,MUS
4320326213,2,Picardy Regional Council
4320333506,1,University of Florida College of Liberal Arts and Sciences
4320323330,1,"University of Veterinary Medicine Hannover, Foundation"
4320336848,3,Istanbul Technical University Scientific Research Projects Unit
4320333756,1,"TMII, ISMMS"
4320335866,1,SWCB
4320321098,1,AB INNOV
4320333412,9,University of Washington Department of Anesthesiology and Pain Medicine
4320319325,4,"Seaside Therapeutics, Inc."
4320337600,1,NOAA Center for Sponsored Coastal Ocean Research
4320318388,2,東京国際大学
4320309746,1,FCSP
4320335557,1,FÜBAP
4320330547,5,Нижегородский Государственный Университет
4320326652,6,Tokyo Oka Science and Technology Foundation
4320338002,3,Office of Research-Wichita
4320337389,4,NSF Division of Information and Intelligent Systems
4320316396,3,Booz Allen Hamilton - Foundation
4320308810,8,Fundación Nacional para la Democracia
4320317254,4,HSC Northern Ireland
4320306699,1,The Foundation for Child Development
4320331589,4,فاطمہ جناح وؤمن یونیورسٹی
4320310933,1,ACSQHC
4320308985,3,Memorial Foundation for Jewish Culture Inc.
4320334434,3,Nat'l Ctr. for PTSD
4320320679,1,NHC
4320327974,1,Regional Council of Pays de la Loire
4320328843,1,中藥質量研究國家重點實驗室(澳門大學)
4320306555,1,THE WISCONSIN ALUMNI RESEARCH FOUNDATION
4320334759,1,DESY
4320336955,4,The University of Queensland Diamantina Institute
4320335777,7,National Program on Key Basic Research Project (973 Program)
4320309290,1,NYU
4320308820,6,"Investigative Reporters and Editors, Inc."
4320337861,1,Equipment Pre-Research Foundation of China
4320326790,3,Johannes Hübner Foundation
4320308540,3,Boston Athenæum
4320317609,3,河南省交通运输厅
4320318976,1,UoM
4320307676,2,"Parapsychology Foundation, Inc."
4320337028,2,"Department of Chemistry, University of Copenhagen"
4320336232,1,"Faculty of Health, Engineering and Science, ECU"
4320323933,2,DU
4320315757,2,NMP
4320307355,2,"Musella Foundation For Brain Tumor Research & Information, Inc."
4320314367,2,FPF
4320311511,1,Paul Cézanne University Aix-Marseille III
4320338377,23,FP7-HEALTH - Program szczegółowego „Współpraca”: zdrowie
4320324329,4,"Ministry of Land, Infrastructure, Transport, and Tourism"
4320311034,2,Technische Universitat Chemnitz
4320337762,3,"European Union's Rights, Equality and Citizenship Programme"
4320316820,1,KSPS
4320326245,2,Auvergne-Rhône-Alpes region
4320321006,2,Grant Agency of the Czech Republic
4320332223,1,Academy of Natural Sciences - Drexel University
4320329387,1,Neuroscience Institute Cavalieri Ottolenghi
4320335588,2,Wearable Platform Materials Technology Center
4320318068,3,Royal Belgian Society of Dermatology and Venereology
4320320566,3,Joseph William Gottstein Memorial Trust Fund
4320308779,2,Sonoran JV
4320314050,2,ACUHO-I
4320311266,2,The Leukemia & Lymphoma Society of Canada
4320326543,1,Silesian University in Opava
4320330462,2,河南农业大学省部共建小麦玉米作物学国家重点实验室
4320325158,1,Julius Müller-Stiftung
4320316224,1,INFN Padova
4320313121,1,ANCDS
4320317560,5,"Foshan Kern Intelligent Electrical Appliance Co., Ltd."
4320335283,3,LTH
4320320009,1,Cystic Fibrosis
4320311978,1,Keble College Oxford
4320333252,1,CCMTR
4320337896,4,CEH
4320335605,1,UnivEarthS
4320322094,1,NSRI
4320326209,1,Numico Research B.v.
4320332315,12,"The Institute for European, Russian and Eurasian Studies at George Washington University"
4320336784,1,คณะวิทยาศาสตร์ประยุกต์ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ เป็นแหล
4320337111,2,廣東省基礎與應用基礎研究專項資金
4320318215,1,Sembcorp
4320333709,2,NTAP
4320320534,1,ASFB
4320312343,1,T.C. Dışişleri Bakanliğı
4320317565,1,ASTDA
4320319959,1,CFDR
4320316398,1,The King Hussein Cancer Center
4320337090,3,"Vice-Chancellor of Research and Technology, Kerman University of Medical Sciences"
4320308929,10,CaliforniaPesticides
4320308046,8,"OFFICE OF POLICY AND MANAGEMENT, CONNECTICUT STATE"
4320329115,3,Clermont-Ferrand University Hospital
4320315790,2,SANA
4320312559,1,"Sigma Xi, The Scientific Research Honor Society Inc"
4320308706,3,MI Space Grant Consortium
4320321232,1,Hansung Woman's University
4320336399,1,中国科学院沈阳应用生态研究所
4320323402,2,UNS
4320307881,3,国際交流基金
4320315654,3,NIKKB
4320309025,1,New Mexico legislature
4320331481,1,The Hubrecht Institute
4320333452,1,IBC
4320309763,2,Danish Heart Foundation
4320310373,1,UNH
4320319693,4,DMH
4320310876,1,CEA
4320335649,1,Kunming Institute of Botany
4320335739,2,"Guangxi Key Laboratory of Automatic Detecting Technology and Instruments, GUET"
4320331799,6,EuroBasque Consejo Vasco del Movimiento Europeo
4320320164,1,BSPS
4320328600,7,PBG
4320331458,2,Leibniz – Institut fur Pflanzenbiochemie
4320334791,1,National Centre of Competence in Research Affective Sciences
4320332165,2,U.S. National Geospatial-Intelligence Agency
4320321738,2,CCYTET
4320331037,2,CABin
4320318322,2,Фонда Луи Бондюэля
4320307873,1,William & Flora Hewlett Foundation
4320328043,2,PSTRC
4320309039,1,Leland Stanford Junior University
4320330197,1,重庆三峡学院
4320327406,1,MNU
4320317433,3,Ohara Pharmaceutical Co Ltd
4320329934,3,ENS de Lyon
4320321442,1,"Labomar, Institute of Marine Sciences, Federal University of Ceará"
4320315756,2,The American Society for the Prevention of Cruelty to Animals
4320312933,6,"Department for Business, Energy & Industrial Strategy"
4320307935,1,"L.F. Driscoll Company, LLC"
4320314669,1,RISCA
4320315526,3,George & Ann Richards Civil War Era Center
4320309042,1,ACRIN
4320326471,1,NM-AIST
4320338333,3,National Cancer Institute Division of Cancer Epidemiology and Genetics
4320319212,1,BSAS
4320322394,1,Lviv Polytechnic
4320320589,3,Federal Parliament
4320330672,2,Shanghai Zhangjiang High-tech Industrial Development Zone
4320319415,8,SRICT
4320323768,1,ReumaNederland
4320338059,9,Mack Institute
4320324784,1,北京市农林科学院
4320321891,1,G.B. Pant University of Agriculture and Technology
4320315863,2,"Savara ApS., Denmark"
4320323762,2,Helga and Peter Korning's Fund
4320337849,2,"CRI, UNC Charlotte"
4320314389,5,Textbook & Academic Authors Association
4320313946,1,Narodowego Funduszu Ochrony Środowiska i Gospodarki Wodnej
4320308878,6,U.S. Pharmacopeial Convention
4320335055,1,HMRF
4320329517,2,福建师范大学 物理与能源学院
4320324170,2,Rikkyō daigaku
4320329351,2,LSHU
4320337211,2,KNB
4320323009,2,Ary Frauzino Foundation for Cancer Research and Control
4320314877,2,Indy Arts Council
4320317779,3,Zhejiang Postdoctoral Science Foundation
4320336589,7,Guangxi Key Research and Development Plan
4320325635,1,南通市科学技术局
4320323482,3,Medical University of Lódz
4320308118,2,PA Dept. of Environmental Protection
4320329517,1,"Fujian Provincial Key Laboratory for Quantum Manipulation and New Energy Materials, FNU"
4320332775,4,USDA FNS
4320334405,2,Medtronic Japan Co Ltd
4320322225,1,Linköping University
4320331697,1,Institute of Astrophysics of the Canary Islands
4320320457,1,GAF
4320313951,1,KPU
4320331886,2,Pierce Armstrong
4320314193,1,CRB Innovations Inc.
4320335425,5,Chico Mendes Institute of Conservation of Biodiversity
4320319590,1,Landeau Foundation
4320320533,1,ASBMB
4320308066,8,NYC's Department of Health and Mental Hygiene
4320308729,3,The Washington Space Grant Consortium
4320308814,8,JHU CAAT
4320322837,2,Flanders Institute for Biotechnology
4320314170,1,ACPA Servicios Familiares
4320326675,3,Department of Education of Xinjiang Uygur Autonomous Region
4320334231,1,CCA-CC
4320310324,1,HPHRF
4320317286,3,SGAR
4320336898,4,Tata Centre for Technology & Design
4320321829,1,Netherlands Institute for Health Services Research
4320322214,1,ITRI
4320337888,3,"Michigan Kidney Translational Core Center, University of Michigan"
4320336160,2,OAPN
4320318196,4,Gert und Susanna Mayer-Stiftung
4320313714,1,Global Korean Nursing Foundation in USA
4320336680,1,School of Natural and Environmental Sciences
4320335322,30,ERFi
4320320025,1,British Council for Relations with Other Countries
4320335240,1,Pro-Reitoria de Pesquisa USP
4320314993,7,Katharine Susannah Prichard Writers Centre
4320327401,1,XISU
4320318887,4,ONL Therapeutics Inc
4320314496,5,CPA Australia Ltd
4320327896,3,German Mosquito Control Association
4320334399,3,McGovern Institute for Brain Research
4320334104,1,MCW Cancer Center
4320311232,1,MDFA
4320310713,2,BVARI
4320310342,3,SUNY Buffalo
4320325136,1,Boehringer Ingelheim Foundation
4320333967,4,ADAI
4320331462,5,PITP
4320327023,1,Key Laboratory for High Power Laser Physics
4320325357,2,Anadolu
4320309710,4,The National Nanotechnology Initiative
4320336854,5,Institute of Advanced Aerospace Technology at Seoul National University
4320317380,4,Uniatlántico
4320337363,5,Instituto Nacional de Imágenes Biomédicas y Bioingeniería
4320337764,1,EU's third health programme
4320334959,2,Guy's and St Thomas' National Health Service Trust
4320309118,1,Patrys Limited
4320336207,1,"Ministry of Culture, Education and Science of the Generalitat Valenciana"
4320334049,1,The Allen Discovery Centers
4320317996,2,Tokyo SME Support Center
4320330710,1,SAVA
4320314602,4,Autry
4320337643,6,Naval Observatory of the United States
4320319518,1,PHN
4320333812,4,"The Centre for Blood Research, University of British Columbia"
4320331946,2,Australian New Zealand Orthopaedic Research Society
4320330129,1,Erlangen University Hospital
4320334012,2,山东省科技发展计划
4320306128,6,The U.S. National Archives and Records Administration
4320326496,1,Dioraphte Foundation
4320336976,6,Research Institute for Information Technology
4320325535,1,Friends of the Hannover Medical School
4320318983,3,Ministry of Agriculture (Lithuania)
4320337932,1,Институт физики микроструктур РАН
4320319297,1,SZTU
