institution_id,funder_seq,funder_id
4210091823,1,4320308414
4210095827,1,4320311422
4210111776,1,4320308694
4210092402,2,4320320403
134687103,1,4320324983
200166512,1,4320306202
4210148766,1,4320318517
4210118730,1,4320313760
54461591,1,4320322248
2802250162,1,4320320744
2801398573,1,4320307214
41549804,1,4320318041
4210090793,1,4320309811
146416000,3,4320332446
165139151,1,4320334179
94256465,1,4320330440
4210145815,1,4320306891
4362561690,116,4320329987
4362561690,152,4320337504
4210092378,1,4320327530
2802168257,1,4320338285
204831749,1,4320329795
4210111507,1,4320306597
2800599128,1,4320330971
4210100537,1,4320306510
4210143549,1,4320307376
4210134608,1,4320323042
4210142347,1,4320311381
4210150251,1,4320322196
184647316,1,4320317270
32208735,1,4320313820
4210117619,2,4320310388
4210109831,1,4320328617
1324220072,1,4320310497
4210154023,1,4320321457
185443292,1,4320309272
4210100608,1,4320320546
17994240,1,4320329160
4210143271,1,4320308170
4210120402,1,4320312022
4210124779,1,4320306101
4210103411,1,4320325223
2799478030,1,4320306406
4210150680,1,4320310592
4362561690,57,4320315434
878213199,2,4320326590
4210130721,2,4320310122
99484792,4,4320332558
114277686,1,4320306183
111149068,1,4320337031
4210101134,1,4320324618
150744194,1,4320322638
1323260719,1,4320320763
100621029,2,4320308235
4210097230,1,4320311491
4210145422,1,4320310748
4210140343,2,4320308040
243312964,1,4320315553
51588809,1,4320307905
4210135012,1,4320320213
2802105941,1,4320306190
4210111360,1,4320333922
4210096952,1,4320325760
4210133288,1,4320321478
226560621,1,4320332575
4210116179,1,4320324835
1342214328,1,4320307604
4210116935,1,4320320512
4210098307,1,4320320136
1326018075,1,4320337203
4210146841,1,4320308752
4210146001,1,4320315977
4210086399,1,4320323204
4210158739,1,4320313163
98381234,3,4320323867
1315289610,9,4320332855
4210111021,1,4320322453
127317711,1,4320324691
117397414,1,4320310988
2801577699,1,4320334792
4210109671,1,4320332224
59361560,6,4320335331
4210105145,1,4320306661
2802576217,1,4320317878
67009956,1,4320324096
4210109880,1,4320306876
1313473894,1,4320308201
2799747612,1,4320326655
53592917,1,4320327476
4210147114,1,4320327986
71052956,1,4320320326
4210164640,1,4320315626
2799435774,1,4320323484
4210129407,1,4320317998
4210095270,1,4320319227
4210122583,1,4320307481
880615350,1,4320333044
55931168,1,4320321619
98227222,3,4320334987
4210102257,1,4320314492
4210130610,1,4320320071
1303444417,1,4320306137
143593769,1,4320321657
177802217,1,4320324159
4210094457,1,4320323786
154570441,6,4320337673
4210097757,1,4320320868
4210141950,1,4320336510
4210099412,1,4320312490
1298036714,1,4320321842
1343035065,2,4320306120
1701708,1,4320321461
4210161586,1,4320310226
157614274,1,4320320687
4210085988,1,4320331718
164160370,1,4320327816
4210126839,1,4320307987
4210162696,1,4320317858
16295237,1,4320324782
4210101642,1,4320328200
4210125287,1,4320320410
64926303,1,4320323434
8636806,1,4320331195
2802169653,1,4320306228
168635309,6,4320334806
1317621060,1,4320327457
4210127756,1,4320320376
20497027,1,4320321573
4210147600,1,4320328955
4210120312,1,4320306337
4210120571,1,4320315751
3023979704,1,4320312214
4210119773,1,4320325238
2800542908,1,4320312079
4210092235,1,4320307071
4210132349,1,4320309823
1306643176,12,4320307655
1335113835,1,4320324250
4210093005,1,4320323552
4210109053,1,4320338434
4210089986,1,4320307390
2801390034,1,4320312876
4210086421,1,4320327924
4210126413,1,4320311127
1344042128,1,4320322004
4210154149,2,4320323846
4210107932,1,4320325292
189290911,1,4320322960
309607013,1,4320313950
4210164592,1,4320317501
4210132890,1,4320323618
57206974,1,4320309290
4210142103,1,4320324081
4210157576,1,4320311658
2800991832,2,4320320925
1308524038,1,4320328468
2911354436,1,4320332790
4210141231,1,4320320532
2799877461,1,4320308447
1288380561,1,4320332778
4210100413,1,4320307318
4210146503,1,4320309611
4210108151,1,4320310006
4210090005,1,4320331503
4210158867,1,4320323851
4362561690,33,4320309754
4210153188,1,4320306385
4210115726,1,4320311772
207802505,1,4320307089
41639379,1,4320308476
4210090141,1,4320321616
4210130012,1,4320314680
104946051,1,4320309995
102335020,1,4320311048
1290999821,1,4320308062
23946033,1,4320322667
2801970007,1,4320327286
4210125505,1,4320319217
2802279035,1,4320307142
190567190,3,4320332454
4210111975,1,4320336095
2802955047,1,4320321980
4210162510,1,4320308734
4210147878,1,4320309190
71920554,1,4320322320
134695357,1,4320326517
45292742,1,4320308804
4210091374,1,4320315917
1327768469,4,4320320958
71346753,1,4320319367
2800614204,1,4320328976
4210106322,1,4320322491
4210132491,1,4320337935
4210148880,1,4320306358
4210101733,1,4320323276
66856661,1,4320310208
168537998,1,4320307758
1307946715,1,4320310960
114131015,1,4320310084
992397,1,4320329449
4210114859,1,4320307457
4210145843,1,4320321967
872945872,1,4320311203
3131463087,1,4320321245
4210119434,1,4320307236
4210138523,1,4320335827
2799615058,1,4320320144
265519392,1,4320329961
79741316,1,4320325904
2800196917,1,4320310140
161371597,2,4320338086
4210133278,1,4320330847
4210166718,1,4320338070
4210135067,1,4320326651
2800495630,1,4320311446
241749,12,4320335043
4210120420,1,4320308657
4210128695,1,4320327362
2802384191,1,4320323116
4210144778,2,4320322295
165733156,5,4320312577
39965400,1,4320314776
4210126829,2,4320322609
4210154200,1,4320331506
4210089028,1,4320324524
194391707,3,4320310045
4210105918,1,4320328672
4210095596,1,4320307004
2802910988,1,4320322686
4210089067,1,4320328054
4210090703,1,4320324085
74485261,1,4320322532
4210129216,1,4320310709
110152177,1,4320308472
4210141124,1,4320309655
114395901,4,4320337693
165339363,1,4320323823
4210099455,1,4320322060
932564295,1,4320320928
60587646,1,4320322748
4210098009,1,4320323207
16391192,1,4320322596
4210097921,1,4320306545
4210117071,1,4320320677
4210089908,1,4320311801
1324363362,1,4320326446
46080048,1,4320329910
4210097263,1,4320310606
4210101771,1,4320331774
73616290,1,4320322110
123919768,1,4320307810
102252114,2,4320308057
4210092468,1,4320337420
4210111344,1,4320317185
4210153878,1,4320311229
4210130844,1,4320329447
110757952,1,4320330700
4210099907,1,4320320046
4210150525,1,4320314518
97018004,1,4320308507
68891433,1,4320324473
53746303,1,4320308077
137902535,5,4320332243
4210129394,1,4320319869
55060895,1,4320311712
4210140633,1,4320337511
4210110749,1,4320310765
44854399,1,4320309142
125732723,1,4320324572
4210145975,1,4320321532
86467917,2,4320335318
4210122764,1,4320329965
62979925,1,4320314437
2800541761,1,4320308837
4210129236,1,4320309388
151727225,1,4320321939
4210093257,1,4320322050
1340918713,1,4320325311
121296143,1,4320326692
4210123578,1,4320307503
177877127,3,4320334727
4210163363,1,4320325883
1330063522,10,4320337634
4210127866,1,4320306451
204250578,4,4320337616
4210092267,1,4320326678
4210115780,1,4320306529
4210091817,1,4320322590
1317225278,1,4320334866
203089679,1,4320330513
4210159222,1,4320307323
430641,1,4320337633
4210140767,1,4320334871
4210132300,1,4320321743
4210158822,1,4320337513
4210116830,1,4320309343
1325947110,1,4320306268
4210151455,2,4320324388
1283055418,1,4320312111
2802153510,1,4320316989
4210098572,1,4320320176
2801724664,1,4320309189
140636472,1,4320312765
4210128879,1,4320313090
131736796,1,4320329466
4210135413,1,4320323626
4210163860,1,4320320563
4210140998,1,4320317951
150468666,2,4320309982
150870154,1,4320321143
4210107465,1,4320307329
117331123,1,4320326711
4210091519,1,4320327343
4210112618,2,4320323995
1328915075,2,4320307130
4210087682,1,4320308268
4210140834,1,4320308190
2800842121,8,4320337493
44206873,1,4320309639
2800676788,1,4320322112
25974024,1,4320324305
33821262,1,4320309450
4210148275,2,4320322361
201448701,7,4320332760
94624287,1,4320321015
75573869,2,4320335265
98905743,1,4320324814
4210151505,2,4320309868
4210137450,1,4320306513
127591826,1,4320310486
83257022,1,4320309376
136765683,1,4320317442
4210163233,1,4320320814
4210109727,1,4320318627
1283990227,2,4320323530
4210091437,1,4320325834
4210096501,1,4320322980
4210106441,1,4320324671
4210097148,1,4320306557
4210158231,1,4320328403
4210164056,1,4320330085
2802038925,1,4320308116
3025181967,1,4320306175
2801187077,1,4320310301
4210123054,1,4320306212
4210127323,1,4320311892
4210092699,1,4320316367
4210166729,1,4320307747
39327780,1,4320322273
90183372,1,4320310925
143396566,1,4320311015
4210109403,1,4320318245
2801919071,1,4320312065
2802805223,1,4320320052
1337826666,1,4320314571
45391821,1,4320325756
188884621,1,4320326090
2802907216,1,4320308328
4210157711,1,4320306947
4210136850,1,4320320780
143804889,2,4320320341
4210143547,1,4320307347
2800100626,1,4320333043
136199984,4,4320310609
4210124089,1,4320320632
27837315,5,4320332336
4210095457,1,4320312128
4210165512,1,4320321908
1320796813,1,4320312147
4210132764,1,4320318829
913630986,1,4320318192
4210152621,1,4320309417
3141939062,1,4320336958
3142908523,1,4320329664
4210128262,1,4320327330
4210103682,2,4320332015
4210154951,1,4320309364
893812157,1,4320332276
4210103297,1,4320309499
4210100975,5,4320311068
162838928,1,4320323022
4210163358,1,4320314113
4210147739,1,4320311266
4210091025,1,4320307003
4210095828,1,4320307269
4210098205,1,4320326849
4210104271,2,4320321831
3018705940,1,4320319932
138925566,1,4320321365
4210121828,1,4320315392
4210108202,1,4320325149
170201317,3,4320332517
2802326326,1,4320314778
1314311274,1,4320308105
180910786,1,4320323603
169071405,1,4320318556
2800842121,10,4320337524
4210155982,1,4320312414
4210096494,2,4320311893
142024983,1,4320327702
4210135186,1,4320317497
142740786,1,4320310177
4210110092,1,4320336384
1294126068,1,4320323118
4210143224,1,4320329704
172039944,1,4320312912
79246082,1,4320329431
2801230071,1,4320309830
4210138527,1,4320322309
4210131919,1,4320325573
43591049,1,4320316233
4210090616,1,4320324581
155781252,4,4320332988
4210107608,1,4320306594
2802711169,1,4320313096
4210131492,1,4320329784
190082696,1,4320320664
190249584,1,4320327491
4210117696,1,4320314466
4210131258,1,4320306848
4210163111,3,4320334834
160993911,1,4320320983
4210104385,1,4320309147
178102782,1,4320312767
161513276,9,4320332873
4210087801,1,4320312554
114662689,1,4320315952
2799688433,1,4320308506
902671590,1,4320314043
2800372957,1,4320328844
4210105855,1,4320312227
4210088963,1,4320325395
180670191,9,4320337645
4210130930,1,4320317365
4210088332,1,4320329369
4210158536,1,4320315106
4210149506,1,4320307917
4210143358,1,4320307699
4210157520,1,4320322106
4210128916,1,4320315859
4210139481,1,4320322922
311903142,1,4320309171
4210096992,1,4320331704
135836153,1,4320325180
4210150282,1,4320307196
4210118067,1,4320306667
1174212,6,4320332691
8659980,1,4320307957
4210140114,1,4320306507
2800559669,1,4320306769
4210119645,1,4320307316
161046081,2,4320334843
4210140050,1,4320306566
72253084,1,4320318940
160606119,2,4320332511
4210132745,1,4320322137
118353179,2,4320332624
4362561690,149,4320337429
92507152,1,4320332707
86519309,5,4320332260
95674353,4,4320324904
4210128625,1,4320321562
4210146983,1,4320313524
40253897,1,4320319052
4210139528,1,4320306266
145388677,1,4320329970
1281109512,1,4320319337
157771985,1,4320328717
4210153214,1,4320320803
2800036650,1,4320327212
4210144086,1,4320323992
4210160571,1,4320319736
4210126766,1,4320306589
84218800,2,4320311505
1312092360,1,4320306141
2801952686,2,4320324843
4210122789,1,4320320528
127237049,1,4320320315
106645853,1,4320327292
2802488147,1,4320334652
902853133,1,4320329409
4210116417,1,4320306447
4210105660,1,4320320813
61497270,1,4320329049
1297288678,1,4320338290
202697423,2,4320323874
4210134186,1,4320324914
4210151315,1,4320312532
4210101555,1,4320329782
47209331,1,4320319162
92172085,1,4320321559
94945647,1,4320334706
2800790239,1,4320320527
4210164608,1,4320307468
2952431032,1,4320309525
13082067,1,4320327191
4210103722,1,4320311126
4210123882,1,4320306498
40120149,2,4320311985
4210155871,1,4320306335
4210159906,1,4320310524
110200422,2,4320324369
2802351605,1,4320331616
199702508,1,4320324554
114017466,1,4320320967
4210115617,1,4320326212
201873833,1,4320321216
4210104572,1,4320332268
177136067,1,4320327748
917343310,1,4320315430
4210164401,1,4320333181
94234084,1,4320320712
4210106603,1,4320306730
1293631320,1,4320307150
4210109980,1,4320329174
4210086488,1,4320330530
152743029,2,4320335050
2801783034,1,4320308093
142652706,1,4320316433
4210134932,1,4320330158
4210163401,1,4320320451
4210153543,1,4320314023
2800548410,1,4320337372
4362561690,19,4320308416
2746051580,1,4320325835
40120149,11,4320311996
2971531068,1,4320311670
1293718874,1,4320326425
131944076,1,4320310856
4210138629,1,4320324734
2803075956,1,4320306492
4210104857,1,4320310785
70983195,1,4320309532
4210126397,1,4320310789
31512782,1,4320321697
4210133694,1,4320310973
76806599,1,4320321404
4210097452,1,4320309813
190461672,1,4320320590
83436808,1,4320321227
4210133216,1,4320314713
4210096116,1,4320308398
112450260,1,4320329674
862893732,1,4320330150
27765905,1,4320323194
2802229908,1,4320322463
4210148882,1,4320320289
2801473024,9,4320335031
4210115515,1,4320329689
172446870,1,4320321475
197572798,1,4320318884
1289422878,3,4320332817
40347166,10,4320332935
4210163826,1,4320307916
4210093026,1,4320308700
4210086910,1,4320336383
4210107718,1,4320337809
4210106175,1,4320313264
4210141203,3,4320324930
99484792,1,4320307920
4210165383,1,4320312133
4210090752,1,4320308015
1313861171,1,4320311881
1292871996,2,4320307814
23215429,1,4320323454
4210148648,1,4320318002
36738375,1,4320321231
4210144680,1,4320318072
4210158353,1,4320308030
2802422659,1,4320313818
1313879401,1,4320307929
4210153755,1,4320327730
2802431724,1,4320312099
4210134377,1,4320308061
1290463931,1,4320312994
4210166810,1,4320310456
121691239,1,4320328096
136804859,1,4320328368
4210166517,1,4320327840
166595947,1,4320331179
3122832768,1,4320328128
2801843802,1,4320324826
137459256,1,4320323453
4210149170,1,4320307252
4210135152,1,4320330250
2800888199,1,4320310476
3020100970,1,4320322767
4210148992,1,4320311279
4210098837,1,4320316497
4210144524,1,4320321501
4210103444,1,4320321100
899802,1,4320328435
4210140175,1,4320323614
207528943,1,4320317436
38645685,1,4320309528
4210095881,1,4320321577
56303344,1,4320324280
59028903,1,4320322440
32971472,7,4320332491
145902186,1,4320310619
1290724944,1,4320322490
4210086100,1,4320310447
267131422,1,4320312740
2802331550,1,4320335511
66958751,2,4320309671
208081647,1,4320310583
4210097873,1,4320319403
4210093686,1,4320311626
4210147199,1,4320321708
39995536,1,4320330331
3151222926,1,4320311421
42131985,3,4320334705
4210118893,1,4320331498
4210114638,1,4320328053
4210101478,1,4320323591
4210092845,1,4320311534
1294578330,1,4320306121
4210126179,1,4320337799
134386540,1,4320333500
4210117056,1,4320306942
109935558,2,4320334919
175532246,1,4320310055
2800747041,1,4320322114
1334218459,1,4320315375
4210143333,1,4320329027
4210138696,1,4320323288
63966007,3,4320332423
4210098148,1,4320321774
63256845,2,4320323095
181397559,1,4320316822
4210107724,1,4320322289
4210145647,1,4320335487
4210116045,1,4320307074
4210088421,1,4320324456
3132228530,1,4320317135
154093214,1,4320322966
98805295,1,4320324692
4210115607,1,4320324319
52158045,2,4320334886
4210112102,1,4320308730
4210098200,1,4320314007
4362561690,101,4320324337
4210152725,1,4320308433
180670191,7,4320337608
95457486,7,4320312148
65106266,1,4320311730
141882310,1,4320318135
4210114664,1,4320307446
4210160350,1,4320306783
2801240577,1,4320320740
4210113221,1,4320312352
2799420559,1,4320311660
2802487185,1,4320316705
96673099,3,4320323723
4210092516,1,4320311902
4210131984,1,4320323892
2912475031,1,4320311466
4210119353,1,4320310942
235686326,1,4320322776
2801004261,1,4320309514
4210133810,1,4320337390
43518871,1,4320327963
4210097325,1,4320325549
1295339012,1,4320306077
4210120101,1,4320320703
145220665,1,4320314035
58200834,1,4320326228
203980794,1,4320312159
120825670,1,4320327681
55732556,3,4320332448
4210156571,1,4320328795
1334357443,1,4320333611
1306601404,1,4320322088
118292597,1,4320324051
1302485747,1,4320307819
4210118284,1,4320306218
4210159254,1,4320324316
4210144113,1,4320309114
148261361,1,4320326632
1327768469,1,4320320412
4210159245,1,4320336508
4210125821,1,4320320160
124055696,2,4320323939
157394403,3,4320311908
1317542632,1,4320310015
4210125248,2,4320320087
4210092157,1,4320318538
2799922679,2,4320308449
199361194,1,4320331934
2800842121,6,4320337482
4210136394,1,4320310699
135140700,1,4320324900
2799941125,1,4320320856
98677209,1,4320320332
91125648,1,4320325438
142910587,2,4320323394
1311289386,5,4320332215
4210155367,1,4320311016
4210105809,1,4320315939
1289790988,1,4320309562
161057412,1,4320310373
4210144481,1,4320324063
4210160414,2,4320309711
4210102119,1,4320322763
84218800,6,4320337579
4210090382,1,4320321865
4210096123,1,4320318801
115566878,1,4320324640
75027704,3,4320332827
25974024,2,4320335235
1315289610,4,4320308512
4210104825,1,4320327339
106245021,1,4320312279
4210097242,1,4320321356
2801183698,1,4320309958
139322472,2,4320334888
1302611135,1,4320326699
4210143472,1,4320324601
16097986,1,4320321974
52158045,1,4320321131
4210105924,1,4320308249
4210121473,1,4320316759
137479271,1,4320322908
68916915,1,4320329282
4210090079,1,4320313348
188538660,2,4320337451
4210114174,1,4320334878
4210134944,1,4320322284
162289562,1,4320320736
4210147645,1,4320321615
135428043,1,4320307791
186995768,1,4320327746
4210137894,1,4320311435
4210100604,1,4320318921
4210156865,1,4320328588
186803428,1,4320323140
10108838,1,4320324031
2802970959,1,4320321019
26604189,1,4320324552
112048516,1,4320310668
2800387288,10,4320338080
4210120891,1,4320332048
4210125074,1,4320318267
117979880,1,4320316619
198412587,1,4320327157
1306956679,1,4320311643
4210132991,1,4320327254
2802597357,2,4320311069
4602263,1,4320306197
4210150433,1,4320336960
91203450,1,4320323387
104588304,1,4320318149
4210136576,1,4320338276
1306643176,1,4320306885
4210121709,1,4320307310
1336275712,1,4320314263
2801672781,1,4320320625
1319473763,1,4320329929
4210100967,1,4320320583
133743585,1,4320325357
97565354,1,4320323831
4210104241,1,4320324598
4210087964,1,4320315428
119217307,1,4320331536
2808169635,1,4320321863
4210125859,1,4320328518
16285277,1,4320309109
176113532,1,4320308677
4362561690,23,4320308889
4210145271,1,4320328870
190397597,1,4320326524
46860202,1,4320320127
3017401281,3,4320308230
4210118950,1,4320320281
4210113172,1,4320325905
4210091595,1,4320314534
35462925,1,4320312449
4210105649,1,4320332397
12833781,1,4320329774
4210087395,1,4320307397
4210113430,1,4320321124
4210139329,1,4320324585
4362561690,108,4320326728
19370010,1,4320321775
48430043,1,4320325604
4210110970,1,4320327956
126795241,1,4320315168
4210112595,1,4320335699
4210151455,1,4320321992
4210152211,1,4320337308
1280293394,1,4320320751
1283990227,1,4320319908
4210159480,1,4320320835
52719799,1,4320323802
4362561690,95,4320323589
43081956,1,4320328938
4210090309,1,4320313260
118564535,3,4320324285
2802500176,1,4320329635
223822909,1,4320320881
4210135920,1,4320318101
3139952251,1,4320320441
2799966484,1,4320337285
184886455,2,4320335126
4210102238,1,4320325956
4584351,1,4320315557
4210149178,1,4320308912
24511612,1,4320310444
4210119345,1,4320337790
4210131856,1,4320317250
1343953105,1,4320307911
102379361,2,4320309872
9927081,3,4320324186
4210110146,1,4320309386
2801534649,1,4320309050
4210162699,1,4320324794
83123760,1,4320326795
24185976,1,4320322990
4210115492,1,4320312179
114027177,8,4320337614
4210118718,1,4320312796
95990688,1,4320323129
4210140884,3,4320337351
42405503,1,4320313846
4210139777,1,4320329666
55654194,1,4320325744
4210107029,1,4320321990
1174212,2,4320332236
137469784,1,4320322422
4210104446,1,4320310695
4210154449,1,4320306992
4210117780,1,4320316020
4210110520,1,4320311240
40713646,1,4320307796
141074810,1,4320321257
4362561690,146,4320337415
64189623,2,4320335186
4210091265,1,4320320115
4210129458,1,4320323264
4210125317,1,4320306935
83657090,1,4320313792
4210107283,1,4320324684
2802597357,1,4320306135
4210090246,1,4320327258
181547552,3,4320310170
4210148616,1,4320326515
4210157346,1,4320312245
1339248906,1,4320337906
76253773,1,4320331263
110116418,1,4320322396
4210133953,1,4320328363
80611190,1,4320321194
119439378,1,4320324120
4210106891,1,4320324966
205358943,1,4320327639
26128692,1,4320317681
1333153716,1,4320312637
166846921,1,4320329351
4210133131,1,4320321849
2800903837,1,4320307502
4210094862,1,4320323903
4210087119,1,4320327690
189196454,1,4320311306
4210141772,1,4320323935
2803037360,1,4320319976
63966007,4,4320332503
4210111071,1,4320308892
4210150570,2,4320322822
4210100506,1,4320306979
4210119704,1,4320311774
4210101648,1,4320319202
110475456,1,4320321258
4210164443,2,4320334752
251854046,1,4320313966
507746717,1,4320322940
4210144580,1,4320318150
880747138,1,4320307838
142899784,1,4320329434
1307112335,1,4320312108
4210143251,1,4320307475
1286596005,1,4320320245
4210161259,1,4320332531
1330063522,8,4320337589
4210130128,1,4320321306
4210088414,1,4320311230
4210131152,1,4320325276
4210128884,1,4320323630
2801397312,1,4320321031
190632392,1,4320323713
4210165899,1,4320311810
18570673,1,4320321923
77063049,1,4320327939
1322918889,1,4320306127
4210088995,1,4320329930
4210112860,1,4320326045
4210122760,1,4320313803
188497080,1,4320309083
141596103,4,4320335226
4210106201,1,4320306901
2800722420,1,4320311323
204465549,1,4320309650
4210153620,1,4320333682
4210101511,1,4320306306
4210138687,2,4320321984
4210160530,1,4320322981
4210147321,1,4320307245
4210140884,2,4320310678
4210114299,1,4320319916
4210112136,1,4320333003
1334995288,1,4320306161
4210134344,1,4320311630
4210150018,1,4320309843
4210127682,1,4320315499
134841294,1,4320324321
4210112584,1,4320315025
4210090057,1,4320306453
1318116459,1,4320306761
4210089270,1,4320311943
4210088798,1,4320306790
4210151177,1,4320324206
4210149883,1,4320322123
162706563,1,4320321369
4210135188,1,4320309925
170201317,6,4320332713
223464139,1,4320323551
51158804,1,4320320816
1290900354,1,4320309393
4210107748,1,4320311485
4210103389,1,4320334830
4210120018,1,4320313499
124727415,1,4320311950
137902535,1,4320307038
4210123216,1,4320324267
4362561690,76,4320321409
4210103935,1,4320323379
2799873524,1,4320308841
4210119569,1,4320306751
2800830833,1,4320308400
4210106488,1,4320332899
4210120599,1,4320319749
2801889849,1,4320334275
2801266391,1,4320311465
4210117370,1,4320323559
24101674,1,4320307899
4210157098,1,4320308642
202697423,3,4320323875
22759111,1,4320310232
4210144815,1,4320319019
4210142411,1,4320314616
4210121582,1,4320306378
4210122064,1,4320311176
4210153197,1,4320307634
34931013,5,4320334782
48076826,1,4320321529
4210126682,1,4320308741
4210088278,1,4320323860
36090812,1,4320319195
277688954,1,4320324252
4210160019,1,4320317427
2800736688,1,4320306133
4210127572,1,4320324270
159385669,1,4320325182
4210139987,1,4320308575
4210091194,1,4320306615
119045251,1,4320322182
52357470,10,4320332967
52170813,1,4320327767
4210161161,1,4320323662
4210106138,1,4320314079
4210141142,1,4320332055
4210119333,1,4320309098
48912391,1,4320324489
4210098748,4,4320334773
4210132192,1,4320337159
145236414,2,4320320896
4210103188,1,4320323061
2799681489,2,4320323495
4210097909,1,4320308385
4210131093,1,4320330593
88205842,1,4320315566
4210117176,1,4320323450
4210135739,1,4320306469
119215111,1,4320308374
4210148291,1,4320309367
151746483,2,4320335313
46931709,1,4320306731
1322486353,2,4320332833
4210118374,1,4320309277
113825674,1,4320321319
4362561690,48,4320312144
158708052,2,4320334939
4210120527,1,4320310821
2801910015,1,4320313825
4210146572,1,4320337297
47500952,1,4320311753
4210165990,1,4320325525
1296875392,1,4320336762
4210099427,1,4320319896
170201317,5,4320332614
4210127902,1,4320338260
98647062,1,4320326229
4210157396,1,4320317361
2799539935,2,4320308990
4210160411,1,4320310776
139290333,1,4320321464
4210141991,2,4320311218
4210148434,1,4320327691
3149551504,4,4320320592
4210139056,1,4320308273
87216513,5,4320332431
1343858860,1,4320328182
1315672318,1,4320327251
4362561690,72,4320320656
4210109438,1,4320327892
6030618,1,4320319347
15057530,1,4320323712
2802554885,1,4320313390
1290206253,2,4320308943
145311948,3,4320309621
4210106786,1,4320308839
72700828,1,4320310729
4210152525,1,4320330565
4210132925,1,4320319841
4210124861,1,4320334915
2799400727,1,4320308335
94305156,1,4320318035
189462010,1,4320311019
4210116512,1,4320308319
4210152048,1,4320306690
4210104976,1,4320323008
78757542,1,4320320963
4210116111,2,4320310495
2802180913,1,4320322249
193223587,1,4320322275
2802307975,1,4320313761
4210153292,1,4320328526
4210105827,1,4320335081
108103353,1,4320324500
4210094267,1,4320330621
4210160619,1,4320329554
25764616,1,4320331660
4210153428,1,4320337438
4210144228,3,4320338296
2802217488,1,4320315559
161716053,1,4320321542
4210156108,1,4320329818
4362561690,106,4320326417
2800169242,1,4320338084
4210125449,2,4320338133
4210148516,1,4320320170
4210166865,1,4320334891
4210151750,1,4320311802
4210118325,1,4320323445
4210105888,1,4320330766
1289461252,1,4320320722
200774251,1,4320318924
92389990,1,4320315266
4210152725,2,4320311633
4210095093,1,4320320533
148561064,1,4320324166
2802914827,1,4320321080
2800607224,1,4320327201
161318765,2,4320310463
133190216,1,4320324793
94722563,2,4320323168
30558944,1,4320310851
243155512,3,4320312261
4210097422,1,4320327952
4210130308,1,4320331216
4210122831,1,4320322430
117965899,1,4320332731
4210162455,1,4320323352
4210120143,1,4320308206
4210104165,1,4320322717
243754102,1,4320321442
4210162566,1,4320333005
4210165650,1,4320328692
4210095264,1,4320321101
4210156231,1,4320329442
4210136481,1,4320306763
2801344163,1,4320306890
200641316,1,4320319149
130238516,7,4320332667
4210092251,1,4320306317
31528381,1,4320312342
336106212,1,4320319875
4210152538,1,4320309773
4210164895,2,4320310818
111455621,1,4320334268
4210140810,1,4320325041
4210093890,1,4320311648
4210120785,1,4320306957
4210160564,1,4320315746
2802934949,1,4320323698
4210165273,1,4320320800
4210144183,2,4320320292
4210090588,1,4320321780
33213144,6,4320332847
2800443534,1,4320322035
4210137962,1,4320317174
36258959,4,4320337460
4210104314,1,4320318285
4210142797,1,4320337565
4210112348,1,4320308998
2800020546,1,4320325363
1340206300,1,4320321024
98381234,1,4320323397
2801226506,1,4320313784
1319829091,1,4320308277
1330165540,1,4320311343
4210144916,1,4320307691
4210131595,1,4320316057
1331374319,1,4320311212
4210129880,1,4320310364
25355098,1,4320321525
4210115468,1,4320308769
136324864,1,4320329645
4210143477,1,4320320267
4210128501,1,4320314078
2801829344,2,4320332829
95549939,2,4320335310
4210151718,1,4320334956
4210126496,2,4320337466
121847817,1,4320308580
63309812,1,4320309444
4210109075,1,4320323492
56590836,4,4320334712
2806625682,1,4320306328
160856358,1,4320311921
53888640,1,4320313900
4210133558,1,4320315756
2800783298,1,4320306386
1298904743,1,4320308792
4210162977,1,4320310916
4210115240,1,4320310867
4210150467,1,4320312610
2802814961,1,4320325594
102502594,2,4320309669
231211053,1,4320324323
1327237609,3,4320334945
192560614,1,4320314943
86773799,3,4320311062
4210134851,1,4320329339
4210145027,1,4320328786
116431938,1,4320310671
165779595,6,4320335294
2800233406,1,4320306225
184220567,1,4320307858
4210102169,1,4320307482
4210125320,1,4320329682
4210155533,1,4320309139
4210132318,1,4320330598
126954138,1,4320316374
933103960,1,4320322200
4210108795,1,4320307510
23632641,1,4320329757
4210123709,1,4320327434
1280339224,1,4320308293
4362561690,75,4320321089
4210140029,1,4320327192
4210099699,1,4320329038
24214720,1,4320321232
4510145,1,4320324981
4210152505,1,4320311939
4210156221,1,4320317052
1299022934,6,4320309287
2800333529,1,4320331265
35841627,1,4320307892
4210096438,1,4320312323
143804889,1,4320320206
4210137730,1,4320314584
3017902709,1,4320323582
4210160770,1,4320310559
4210133172,1,4320310965
4210114843,1,4320306307
4210092480,1,4320322314
114150738,1,4320328107
4210119210,1,4320316946
198811213,1,4320308785
4210101689,2,4320308010
4210101012,1,4320331327
103250015,1,4320337194
83399316,1,4320313189
4210137708,1,4320310087
4210109345,1,4320325749
4210110214,1,4320307574
862322245,1,4320314236
2802884590,1,4320309104
4210163394,1,4320328212
2800689243,1,4320308401
114832834,1,4320310142
4210165662,1,4320320216
130440993,1,4320311089
4210103882,1,4320322409
4210131284,1,4320308194
174183983,1,4320329452
4210130945,1,4320308726
4210132660,1,4320311121
4362561690,144,4320335191
